date,open,high,low,close,volume,dividends,stock_splits
2024-03-01,5.5471477776466775,5.610595703125,5.4655723674072725,5.610595703125,2270000,0.0,0.0
2024-03-04,5.637787435629854,6.154433724134046,5.637787435629854,6.10004997253418,11964000,0.0,0.0
2024-03-05,6.136305834702719,6.226945421112668,5.964090404421995,6.199753761291504,8166000,0.0,0.0
2024-03-06,6.163497494833119,6.580439995306139,6.081921656678603,6.544183731079102,8496000,0.0,0.0
2024-03-07,6.6529521926567625,7.0427026342529855,6.580440522797339,6.616696357727051,10209015,0.0,0.0
2024-03-08,6.60763168549277,6.752655014294754,6.471672098639104,6.625759601593018,3012000,0.0,0.0
2024-03-11,6.571375818951284,6.689207489088933,6.435416232808122,6.526055812835693,3864000,0.0,0.0
2024-03-12,6.498864594978152,6.544184171958797,6.17256165258077,6.29945707321167,4618570,0.0,0.0
2024-03-13,6.381032945583241,6.516992541544415,6.254137524381179,6.417288780212402,2794000,0.0,0.0
2024-03-14,6.5169920664402,6.743591232454657,6.489799976348877,6.489799976348877,4137436,0.0,0.0
2024-03-15,6.544183681519055,6.544183681519055,6.19975327990492,6.335712432861328,4094000,0.0,0.0
2024-03-18,6.335712897214155,6.335712897214155,6.0909857988711975,6.118177890777588,3420000,0.0,0.0
2024-03-19,6.172561632681446,6.245073301379623,5.909706617548735,5.955026626586914,5498000,0.0,0.0
2024-03-20,5.918771246392132,6.018474582400661,5.637787860321051,5.819067478179932,4804000,0.0,0.0
2024-03-21,5.873451233876494,5.927834989573057,5.746555803917848,5.819067478179932,3351747,0.0,0.0
2024-03-22,5.819066965642984,5.819066965642984,5.529019861938004,5.628723621368408,4242169,0.0,0.0
2024-03-25,5.628723601061606,5.710299443228874,5.574339850351304,5.655915260314941,2002000,0.0,0.0
2024-03-26,5.65591525625599,5.710299439130894,5.474636087351746,5.601531505584717,2752000,0.0,0.0
2024-03-27,5.556211949681785,5.619659442927365,5.4655723648997885,5.574339866638184,2944000,0.0,0.0
2024-03-28,5.4927639988657235,5.5743398408946,5.257101079520878,5.529019832611084,6430000,0.0,0.0
2024-04-02,5.855322389668338,5.936898226419045,5.791874468617387,5.900642395019531,4944000,0.0,0.0
2024-04-03,5.891578647691267,6.009410324373964,5.710299477566835,5.828130722045898,3062000,0.0,0.0
2024-04-05,5.810002763101454,5.810002763101454,5.547147752216291,5.5652756690979,1044000,0.0,0.0
2024-04-08,5.601531543288543,5.873450730678823,5.574339883871694,5.828130722045898,2238000,0.0,0.0
2024-04-09,5.909706086662507,5.982217748846749,5.782810677840084,5.864386081695557,3034000,0.0,0.0
2024-04-10,5.864386652104992,6.381032943725586,5.864386652104992,6.381032943725586,6512000,0.0,0.0
2024-04-11,6.254137066264967,6.616695818202746,6.199753318304841,6.471672058105469,3620000,0.0,0.0
2024-04-12,6.36290456659804,6.671079570789421,6.36290456659804,6.507927894592285,2590000,0.0,0.0
2024-04-15,6.43541676108436,6.952063057957856,6.426353018439375,6.870487213134766,6242000,0.0,0.0
2024-04-16,6.870487184630491,7.006446781370357,6.716399670472219,6.734527587890625,3624000,0.0,0.0
2024-04-17,6.652952226483168,6.961126824952607,6.652952226483168,6.915807247161865,4060000,0.0,0.0
2024-04-18,6.961126772572992,6.9973826074142345,6.698271753872171,6.752655506134033,3671000,0.0,0.0
2024-04-19,6.66201594585637,6.888615130628381,6.66201594585637,6.870487213134766,2708000,0.0,0.0
2024-04-22,6.870486646781507,6.870486646781507,6.4897999785930045,6.507927894592285,2242000,0.0,0.0
2024-04-23,6.526056336654891,6.6257600987898275,6.417288831891494,6.580440521240234,3402000,0.0,0.0
2024-04-24,6.580440497651741,6.7345275794123864,6.507928395865761,6.553248405456543,4074000,0.0,0.0
2024-04-25,6.562312148899168,6.67108008549035,6.5260563141033225,6.571376323699951,3202000,0.0,0.0
2024-04-26,6.797975165899598,7.577476007069478,6.770783075066406,7.3961968421936035,15407000,0.0,0.0
2024-04-29,7.4777727259467,7.523092733530857,7.0970860452913795,7.3780694007873535,5536414,0.0,0.0
2024-04-30,7.3690056800842285,7.423389001007693,7.124278574910389,7.3690056800842285,5648000,0.0,0.0
2024-05-02,7.251173558858352,7.486836906978988,7.233045642249351,7.450581073760986,1740000,0.0,0.0
2024-05-03,7.269301894839432,7.622796051989161,7.269301894839432,7.550284385681152,1804000,0.0,0.0
2024-05-06,7.486836870780432,7.659051861631476,7.4777726964179445,7.541220188140869,2678000,0.0,0.0
2024-05-07,7.514028644321139,7.903779503793451,7.514028644321139,7.867523670196533,4061388,0.0,0.0
2024-05-08,7.8675241497535335,8.075994989541128,7.813139963839594,8.012547492980957,3422000,0.0,0.0
2024-05-09,8.030674539803087,8.320722074814102,7.976291221268516,8.23914623260498,5428400,0.0,0.0
2024-05-10,8.375105355161875,8.474809546032755,8.24821036955495,8.329785346984863,6226000,0.0,0.0
2024-05-13,8.248210417635926,8.610768756350955,8.230082068496543,8.384169578552246,4294000,0.0,0.0
2024-05-14,8.384169567906856,8.529192903208731,8.130378731128575,8.23914623260498,6472000,0.0,0.0
2024-05-16,8.329785844985375,8.40229838104815,8.139442490787955,8.266338348388672,4958247,0.0,0.0
2024-05-17,8.266338348388672,8.384170030930628,8.130379180136504,8.266338348388672,2294000,0.0,0.0
2024-05-20,8.211954524550595,8.429489526211036,8.184762001037598,8.184762001037598,2424000,0.0,0.0
2024-05-21,8.166634441478623,8.230081933612084,7.78594775986336,7.840331077575684,3604000,0.0,0.0
