date,open,high,low,close,volume,dividends,stock_splits
2024-07-15,5.480000019073486,5.599999904632568,4.71999979019165,4.800000190734863,4884000,0.0,0.0
2024-07-16,4.800000190734863,4.909999847412109,4.480000019073486,4.909999847412109,1947000,0.0,0.0
2024-07-17,4.900000095367432,4.909999847412109,4.579999923706055,4.849999904632568,233500,0.0,0.0
2024-07-18,4.849999904632568,6.760000228881836,4.849999904632568,6.440000057220459,3831400,0.0,0.0
2024-07-19,6.440000057220459,7.300000190734863,6.210000038146973,7.130000114440918,2388000,0.0,0.0
2024-07-22,7.130000114440918,7.489999771118164,6.829999923706055,7.329999923706055,999500,0.0,0.0
2024-07-23,7.349999904632568,8.100000381469727,7.019999980926514,7.880000114440918,3820500,0.0,0.0
2024-07-24,8.0,9.140000343322754,7.880000114440918,9.100000381469727,997700,0.0,0.0
2024-07-25,9.100000381469727,10.0600004196167,9.0,9.989999771118164,1006000,0.0,0.0
2024-07-26,10.0,11.359999656677246,9.869999885559082,10.920000076293945,1005840,0.0,0.0
2024-07-29,11.199999809265137,11.399999618530273,8.0,8.380000114440918,1246500,0.0,0.0
2024-07-30,8.399999618530273,8.800000190734863,7.300000190734863,8.220000267028809,956650,0.0,0.0
2024-07-31,8.050000190734863,8.739999771118164,7.699999809265137,7.860000133514404,342500,0.0,0.0
2024-08-01,7.849999904632568,7.900000095367432,7.5,7.800000190734863,187550,0.0,0.0
2024-08-02,7.53000020980835,8.079999923706055,7.53000020980835,7.880000114440918,197000,0.0,0.0
2024-08-05,7.880000114440918,8.880000114440918,7.760000228881836,7.900000095367432,351500,0.0,0.0
2024-08-06,8.0,8.470000267028809,8.0,8.170000076293945,187000,0.0,0.0
2024-08-07,8.0,8.0600004196167,6.590000152587891,7.039999961853027,500500,0.0,0.0
2024-08-08,7.039999961853027,7.590000152587891,7.0,7.28000020980835,180500,0.0,0.0
2024-08-09,7.199999809265137,7.309999942779541,6.849999904632568,7.010000228881836,260500,0.0,0.0
2024-08-12,6.820000171661377,6.889999866485596,6.699999809265137,6.880000114440918,76000,0.0,0.0
2024-08-13,6.880000114440918,7.010000228881836,6.900000095367432,7.0,18500,0.0,0.0
2024-08-14,7.210000038146973,8.550000190734863,7.210000038146973,8.5,372500,0.0,0.0
2024-08-15,8.520000457763672,8.84000015258789,8.109999656677246,8.550000190734863,168000,0.0,0.0
2024-08-16,8.3100004196167,8.819999694824219,8.3100004196167,8.699999809265137,81000,0.0,0.0
2024-08-19,8.6899995803833,9.59000015258789,8.329999923706055,9.149999618530273,197500,0.0,0.0
2024-08-20,9.449999809265137,9.449999809265137,8.960000038146973,9.3100004196167,187000,0.0,0.0
2024-08-21,9.329999923706055,11.479999542236328,9.319999694824219,10.9399995803833,428000,0.0,0.0
2024-08-22,10.9399995803833,11.0,10.0,10.84000015258789,384650,0.0,0.0
2024-08-23,10.979999542236328,11.880000114440918,10.84000015258789,10.899999618530273,393500,0.0,0.0
2024-08-26,11.020000457763672,11.460000038146973,11.0,11.0,131500,0.0,0.0
2024-08-27,11.0,11.800000190734863,11.0,11.539999961853027,259500,0.0,0.0
2024-08-28,11.800000190734863,12.479999542236328,11.300000190734863,12.420000076293945,404500,0.0,0.0
2024-08-29,12.800000190734863,13.100000381469727,11.920000076293945,13.0,420500,0.0,0.0
2024-08-30,13.199999809265137,13.479999542236328,12.699999809265137,13.220000267028809,758000,0.0,0.0
2024-09-02,12.800000190734863,12.800000190734863,10.899999618530273,11.5600004196167,732500,0.0,0.0
2024-09-03,11.300000190734863,12.600000381469727,11.0600004196167,12.600000381469727,227000,0.0,0.0
2024-09-04,12.380000114440918,13.300000190734863,12.199999809265137,13.039999961853027,223500,0.0,0.0
2024-09-05,13.100000381469727,13.699999809265137,12.600000381469727,13.239999771118164,207500,0.0,0.0
2024-09-09,12.5,13.300000190734863,12.760000228881836,13.100000381469727,73000,0.0,0.0
2024-09-10,13.0,13.460000038146973,12.479999542236328,13.380000114440918,190000,0.0,0.0
2024-09-11,13.0,13.359999656677246,12.800000190734863,13.100000381469727,90500,0.0,0.0
2024-09-12,13.100000381469727,13.100000381469727,11.800000190734863,12.760000228881836,182000,0.0,0.0
2024-09-13,12.760000228881836,12.84000015258789,12.600000381469727,12.779999732971191,57000,0.0,0.0
2024-09-16,12.699999809265137,13.199999809265137,12.539999961853027,13.100000381469727,30000,0.0,0.0
2024-09-17,13.0,13.199999809265137,12.899999618530273,13.119999885559082,179500,0.0,0.0
2024-09-19,13.119999885559082,14.479999542236328,13.100000381469727,14.079999923706055,311000,0.0,0.0
2024-09-20,14.300000190734863,14.699999809265137,13.899999618530273,14.119999885559082,217500,0.0,0.0
2024-09-23,14.4399995803833,14.460000038146973,13.279999732971191,14.140000343322754,193000,0.0,0.0
2024-09-24,14.220000267028809,14.880000114440918,14.0,14.220000267028809,273000,0.0,0.0
2024-09-25,14.399999618530273,15.0,14.399999618530273,14.899999618530273,221750,0.0,0.0
2024-09-26,14.579999923706055,15.600000381469727,14.579999923706055,15.399999618530273,366000,0.0,0.0
2024-09-27,15.119999885559082,15.4399995803833,14.5,14.859999656677246,238500,0.0,0.0
2024-09-30,14.239999771118164,14.979999542236328,13.579999923706055,14.5,459000,0.0,0.0
2024-10-02,14.65999984741211,14.65999984741211,13.600000381469727,14.579999923706055,637000,0.0,0.0
2024-10-03,14.119999885559082,15.199999809265137,13.739999771118164,15.180000305175781,268520,0.0,0.0
2024-10-04,14.720000267028809,16.260000228881836,14.65999984741211,15.920000076293945,379100,0.0,0.0
2024-10-07,15.920000076293945,15.920000076293945,15.239999771118164,15.920000076293945,275000,0.0,0.0
2024-10-08,15.600000381469727,16.0,15.079999923706055,15.680000305175781,366500,0.0,0.0
2024-10-09,15.680000305175781,16.0,15.020000457763672,15.65999984741211,204790,0.0,0.0
2024-10-10,15.779999732971191,16.3799991607666,15.300000190734863,15.699999809265137,275000,0.0,0.0
2024-10-14,15.699999809265137,15.819999694824219,15.319999694824219,15.760000228881836,800500,0.0,0.0
