date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2024-03-01,19.334475058062043,19.35361671447754,19.334475058062043,19.35361671447754,21050,0.0,0.0,0.0
2024-03-04,19.372760772705078,19.372760772705078,19.372760772705078,19.372760772705078,0,0.0,0.0,0.0
2024-03-05,19.564190406290724,19.621619023966964,19.525903444091337,19.583332061767578,6800,0.0,0.0,0.0
2024-03-06,19.5450496673584,19.5450496673584,19.5450496673584,19.5450496673584,0,0.0,0.0,0.0
2024-03-07,19.64076360616181,19.64076360616181,19.487619400024414,19.487619400024414,1474,0.0,0.0,0.0
2024-03-08,19.564191818237305,19.564191818237305,19.564191818237305,19.564191818237305,0,0.0,0.0,0.0
2024-03-11,19.698192264088142,20.042767641356516,19.65990712529329,20.081052780151367,149650,0.0,0.0,0.0
2024-03-12,20.195912476590273,20.23419761657715,20.119340370993523,20.23419761657715,124450,0.0,0.0,0.0
2024-03-13,20.17676862858762,20.17676862858762,20.04276790262446,20.023624420166016,54900,0.0,0.0,0.0
2024-03-14,20.02362486452328,20.02362486452328,19.832193686936616,19.90876579284668,594400,0.0,0.0,0.0
2024-03-15,19.947052001953125,19.947052001953125,19.947052001953125,19.947052001953125,0,0.0,0.0,0.0
2024-03-18,20.138484954833984,20.138484954833984,20.138484954833984,20.138484954833984,0,0.0,0.0,0.0
2024-03-19,20.081052780151367,20.081052780151367,20.081052780151367,20.081052780151367,0,0.0,0.0,0.0
2024-03-20,20.042767641356516,20.119339744569164,20.042767641356516,20.081052780151367,27450,0.0,0.0,0.0
2024-03-21,20.176768943785905,20.215055909300904,20.138483803893905,20.100196838378906,1010,0.0,0.0,0.0
2024-03-22,19.966196191758222,19.966196191758222,19.774765014648438,19.774765014648438,11000,0.0,0.0,0.0
2024-03-25,19.774765014648438,19.774765014648438,19.774765014648438,19.774765014648438,0,0.0,0.0,0.0
2024-03-26,19.889622806141084,19.927907943725586,19.889622806141084,19.927907943725586,71800,0.0,0.0,0.0
