date,ABCI SECURITIES CO LTD,KINGKEY SECURITIES GROUP LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,CITIBANK N.A.,PHILLIP SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING
2024-05-20,0.0,52.94171018789425,0.0,22.35206724631419,12.761018997074752,11.945203568716805
2024-05-21,0.0,52.94175276463634,0.0,22.35208522227679,12.761029259731787,11.945132753355079
2024-05-23,0.0,52.98148417339581,0.0,22.348490605037615,12.758977056757862,11.911048164808713
2024-05-24,0.0,52.985744703665105,0.0,22.3422462234127,12.760003075730406,11.912005997191796
2024-05-31,0.0,53.00841780104815,0.0,22.33147145050209,12.753849435934974,11.90626131251479
2024-06-05,0.0,52.97435458078602,0.0,22.31712124232099,12.745653809644885,11.962870367248108
2024-06-07,0.0,52.965845614944385,0.0,22.31353657151495,12.743606548592744,11.977011264947913
2024-06-17,0.0,51.95646132049831,0.0,23.79402829529188,12.500748228190131,11.748762156019668
2024-06-24,0.0,52.99062604575408,0.0,22.29967082874947,12.737979970362176,11.971723155134285
2024-06-25,0.0,53.17513358760992,0.0,22.178476246489268,12.70534181169642,11.941048354204394
2024-06-26,0.0,53.215169074424864,0.0,22.138440759674324,12.70534181169642,11.941048354204394
2024-06-27,0.0,53.23763492303056,0.0,22.127809987934135,12.69924076826037,11.935314320774934
2024-06-28,0.0,53.43886081927592,0.0,22.03259050129269,12.644593914940986,11.883954764490415
2024-07-02,0.0,53.44889018966526,0.0,22.020307201378998,12.637544478818844,11.89325813013689
2024-07-09,0.0,53.493337744140035,0.0,21.999281949610086,12.6254780007276,11.881902305522276
2024-07-10,0.0,53.497594422537986,0.0,21.99307512114225,12.62648266040553,11.882847795914229
2024-07-11,0.0,53.51978611937742,0.0,21.982579671507022,12.620457099536827,11.877177109578728
2024-07-12,0.0,53.51340175509643,0.0,21.979957374098248,12.618951607804549,11.887689263000771
2024-07-15,0.0,53.569497205554605,0.0,21.9663730458322,12.613434543090346,11.850695205522847
2024-07-22,0.0,53.58414962899908,0.0,21.90517018008151,12.605661269875549,11.905018921043862
2024-07-23,0.0,53.607982460561274,0.0,21.881337348519317,12.605661269875549,11.905018921043862
2024-07-24,0.0,53.646648067574475,0.0,21.863100263009468,12.595155032581856,11.895096636834204
2024-07-25,0.0,53.6509066919879,0.0,21.856897532348835,12.596154872024668,11.896040903638605
2024-07-29,0.0,53.659425969507566,0.0,21.8444891162154,12.598155027206603,11.897929887070429
2024-08-02,0.0,53.66949522122749,0.0,21.845355980444374,12.598654965194903,11.88649383313323
2024-08-08,0.0,53.66736466395893,0.0,21.848458542601914,12.598154827159327,11.886021966279825
2024-08-12,0.0,53.434056074494485,0.0,21.753397503211815,12.543386761855887,12.269159660437818
2024-08-16,0.0,53.428312925712284,0.0,21.761807530689683,12.542038585398805,12.267840958199228
2024-08-20,0.0,53.41142598211479,0.0,21.7865360663864,12.53807445689481,12.263963494603997
2024-08-22,0.0,53.56099520129193,0.0,21.64088578469935,12.536093332192932,12.262025681815787
2024-08-23,0.0,53.570729692747335,0.0,21.63213083411593,12.53559814883701,12.261541324299722
2024-08-26,0.0,53.63267310505277,0.0,21.6403549315881,12.53807445689481,12.188897506464327
2024-08-28,0.0,53.64366189766178,0.0,21.635226290619265,12.535103004599632,12.186008807119322
2024-08-29,0.0,53.643662745211294,0.0,21.635226632447637,12.535103202649509,12.186007419691554
2024-09-10,0.0,53.70006335921088,0.0,21.611007265654468,12.518785357505537,12.170144017629116
2024-09-11,0.0,53.74957034252639,0.0,21.60472496575121,12.4813189488464,12.164385742875998
2024-09-13,0.0,53.77508675183312,0.0,21.59280561690909,12.474432992427289,12.157674638830503
2024-09-16,0.0,53.796286370523596,0.0,21.56189534369685,12.479350757117091,12.162467528662468
2024-09-17,0.0,53.800528300213344,0.0,21.555710364260566,12.480334775384096,12.163426560141989
2024-09-19,0.0,53.932893359703826,0.0,21.59370696879322,12.50004778064209,11.973351890860863
2024-09-20,0.0,53.95846198740528,0.0,21.60394416208632,12.505973831481269,11.931620019027134
2024-09-23,0.0,53.97300904051456,0.0,21.59711828839353,12.502022506800062,11.927850164291849
2024-09-24,0.0,53.98162220044102,0.0,21.584606542784336,12.504017613635304,11.929753643139337
2024-09-26,0.0,54.09404779801762,0.0,21.53187408229653,12.473469564800462,11.900608554885395
2024-10-02,0.0,54.096179413194534,0.0,21.528781988897734,12.473961090913138,11.901077506994595
2024-10-07,0.0,54.133183924851956,0.0,21.47688037917218,12.481584702294223,11.908350993681642
2024-10-08,0.0,54.19096066763893,0.0,21.44136530187174,12.454085219444199,11.91358881104513
2024-10-09,0.0,54.46249082894927,0.0,21.44648711643466,12.762874500101141,11.328147554514924
2024-10-10,90.4584784507578,5.19860284951756,0.0,2.05052132044639,1.2156153010856805,1.0767820781925705
2024-10-14,90.45729612519375,5.198015150161938,0.0,2.0525504997007142,1.2154778764064327,1.0766603485371582
2024-10-15,90.45602496310488,5.197270921704899,0.0,2.054894068300215,1.2153038497446416,1.0765061971453673
2024-10-21,90.45612720864634,5.197276796358132,0.0,2.0547833575941743,1.2153052234441846,1.0765074139571724
2024-10-22,90.45932250382097,5.196767709040468,0.0,2.055712309519551,1.2121722516450546,1.0760252259739504
2024-10-23,90.45557388655241,5.19655235596645,0.0,2.0556271211890467,1.216266000600609,1.0759806356914694
2024-10-25,86.93440039560898,4.994265624326476,3.8927103545433583,1.9756075113917193,1.1689202880564389,1.0340958260730262
2024-10-28,86.93471515206791,4.994283706666215,3.8927244485696733,1.9752526022817716,1.1689245202730176,1.0340995701414148
2024-10-30,86.93408564142926,4.994609601530618,3.892696260619101,1.9756003585187614,1.168916055870506,1.0340920820317492
2024-10-31,86.93440039560898,4.994627685050293,3.8927103545433583,1.9752454506679027,1.1689202880564389,1.0340958260730262
2024-11-04,86.93156769004014,4.994464938087143,3.8925835128989803,1.978439528809948,1.1688821994862704,1.0340621306775108
2024-11-06,86.93093822498325,4.994428773535645,3.8925553269894477,1.9791492956849666,1.1688737356966512,1.0340546431100457
2024-11-08,86.94667758664697,5.0377001315456775,3.832787417362743,1.979507632396698,1.169085367215199,1.0342418648327174
2024-11-11,86.9381776235511,5.046621630573718,3.8324127216008566,1.979676190913055,1.168971076678136,1.0341407566831333
2024-11-12,86.93931257572787,5.046183125590274,3.8320797201991166,1.9795041752679627,1.1688695038478054,1.0340508993669757
2024-11-14,86.93899781743848,5.046526899886209,3.8320658463965547,1.9794970085981376,1.1688652720296022,1.0340471556510136
2024-11-15,86.92609468960917,5.063153432764887,3.8314971069734223,1.9792032198085163,1.166157864211106,1.0338936866328992
2024-11-18,86.8869367032411,5.060872611409602,3.829771115347779,1.9783116392885627,1.16563253986618,1.0784753908467737
2024-11-20,86.88819550017811,5.060945932108703,3.8298266001459824,1.9783388532609039,1.164202098768742,1.078491015537552
2024-11-25,86.89072640860041,5.06109334903468,3.8299381566162536,1.9754836455271558,1.164236010036896,1.0785224301846035
2024-11-26,86.89770682070737,5.061499934624977,3.830245836708047,1.9756423470425684,1.1643295395477624,1.0705755213692691
2024-11-27,86.83278828360234,5.057718647599866,3.732283215124609,2.1761569436124417,1.1605668945338328,1.0404860155269062
2024-11-28,86.84252302049421,5.058285663369837,3.7327016376562745,2.1753159845994525,1.1567189433046179,1.034454750575612
2024-11-29,86.84126680276385,5.058212492900873,3.7326476423805017,2.1763694277294396,1.1567022108238578,1.0348014234014642
2024-12-04,86.84032466331631,5.0581576164383435,3.732607146948811,2.177069081882937,1.1566896617809659,1.035151829632636
2024-12-05,86.83969658170814,5.059205923268245,3.7325801504824967,2.1777765963240125,1.1566812959036417,1.0340594523134676
2024-12-06,86.83969670732355,5.059205930586491,3.7325801558817506,2.177776454822147,1.156681297576805,1.034059453809256
2024-12-09,86.83341639088069,5.0653489168691515,3.7323102126942906,2.177980560290133,1.1565976454586178,1.0343462738071145
2024-12-11,86.95113491055717,5.072215920390636,3.737370039331008,2.045364986714524,1.1581656243352267,1.0357485186714344
2024-12-12,86.83379330984874,5.065370904096718,3.7323264135829834,2.177555942946341,1.1566026659174353,1.0343507636077736
2024-12-16,86.83382470944392,5.065372735763742,3.732327763213513,2.1775205697923523,1.1566030841515595,1.0343511376349122
2024-12-19,86.95116639507249,5.0722177570113995,3.7373713926116103,2.0453295178939146,1.1581660437004642,1.0357488937101285
2024-12-20,86.95122936417151,5.072221430256917,3.7373740991757556,2.0452585801756373,1.1581668824318498,1.0357496437883318
2025-01-02,87.01487475246323,5.075934126498143,3.740109731868621,1.973921349177609,1.1590146218080268,1.0361454181843623
2025-01-03,87.02875046419695,5.082542232711311,3.7407061435124866,1.9524910712990202,1.1591994425393457,1.0363106457408904
2025-01-06,87.02843505796719,5.083973477280034,3.740692586590031,1.9528464112868353,1.1591952414135824,1.0348572254623407
2025-01-07,87.026542668597,5.086037378343302,3.74061124711882,1.9528039476278272,1.159170035298462,1.0348347230145856
2025-01-13,87.02701575822405,5.086065026822176,3.7406315816549927,1.9522709480395202,1.159176336724474,1.0348403485347795
2025-01-17,87.02701575822405,5.095125282321004,3.7406315816549927,1.9432106925406922,1.159176336724474,1.0348403485347795
2025-01-20,87.0273311541663,5.095143747642667,3.7406451381352652,1.94285532342699,1.1591805377132103,1.0348440989155545
2025-01-21,87.02701575822405,5.095125282321004,3.7406315816549927,1.9432106925406922,1.159176336724474,1.0348403485347795
2025-01-24,87.02824581532667,5.095197297832367,3.740684452483725,1.941824738430967,1.1591927207527408,1.034854975173527
2025-01-27,87.03045369734357,5.09568898608548,3.7407793525918014,1.9389746056825026,1.159222129144675,1.0348812291519727
2025-02-03,87.0317153945088,5.095762859265217,3.740833583386935,1.9386402855780904,1.1592389346100271,1.033808942650938
2025-02-07,87.03139996678793,5.096106819246775,3.7408200255407404,1.9386332593936233,1.1592347331980082,1.033805195832929
2025-02-12,87.0317153945088,5.096125289056061,3.740833583386935,1.9386402855780904,1.1592389346100271,1.0334465128600943
2025-02-13,87.02982286247895,5.096014472208503,3.740752237783867,1.9407726606933844,1.1592137265947189,1.0334240402405688
2025-02-14,87.0323462568098,5.096162229076277,3.7408606993741524,1.9345950950185518,1.1592473375254286,1.0367883821957882
2025-02-17,87.03203082451608,5.097231052312434,3.7408471413314057,1.9338632212353788,1.1592431360525006,1.036784624552204
2025-02-20,87.03045369734357,5.098588382379128,3.7407793525918014,1.9341906017979842,1.159222129144675,1.0367658367428434
2025-02-21,87.02919203675941,5.099964146440231,3.7407251233690095,1.9341625622791625,1.1592053241665725,1.0367508069856073
2025-02-24,87.02793041275474,5.10133987061364,3.7406708957184933,1.9341345235732936,1.159188519675699,1.0367357776641308
2025-02-25,87.03455434688833,5.1017281475626115,3.74095560842522,1.9270329035848144,1.158914307075476,1.0368146864635541
2025-02-26,87.03139996678793,5.105892388133744,3.7408200255407404,1.9276879193793104,1.1577850192888277,1.0364146808694539
2025-02-27,87.02982286247895,5.107249551409019,3.740752237783867,1.9280154094721527,1.1577640389559425,1.03639589990006
2025-03-03,87.03013827876812,5.10726806126746,3.7407657951386986,1.9280223970477435,1.1577682349616896,1.0360372328162903
2025-03-07,87.01941540738386,5.118959672702343,3.740304900197094,1.927784847888356,1.1576255878267796,1.0359095840015635
2025-03-11,87.01657744252682,5.123141129046466,3.7401829176049133,1.9273596102751966,1.1575878341746724,1.0351510663719334
2025-03-12,87.01563149537606,5.1238101615956815,3.7401422585089312,1.9277010209837477,1.1575752501711907,1.035139813364396
2025-03-13,87.04181028894006,5.133326048422835,3.741267486360558,1.928280972955758,1.1205889101271123,1.0347262931936818
2025-03-17,87.04181028894006,5.143112787817512,3.741267486360558,1.9184942335610806,1.1205889101271123,1.0347262931936818
2025-03-18,87.04244129759876,5.144599970586502,3.741294608638583,1.9177831927498625,1.1205970338242504,1.0332838966020383
2025-03-19,87.04370334236351,5.144674563111286,3.741348854374386,1.9163610801988813,1.1206132815718877,1.0332988783800396
2025-03-26,87.04149478804153,5.1478062622526,3.741253925369011,1.9163124564916671,1.120584848322712,1.0325477195224781
2025-03-28,87.03897086318999,5.150556672382627,3.7411454409756635,1.916256889561848,1.1205523549475258,1.032517778942344
2025-03-31,87.02919203675941,5.155051877413719,3.7407251233690095,1.917128855991308,1.1265875887217445,1.0313145177448027
2025-04-01,87.02887662732898,5.155395612548639,3.7407115663089825,1.9171219079718402,1.1265835057658835,1.031310780075671
2025-04-02,87.02919203675941,5.1554142966964385,3.7407251233690095,1.917128855991308,1.1265875887217445,1.0309520984620824
2025-04-03,87.01657744252682,5.169524073205325,3.7401829176049133,1.9168509744892055,1.1264242935679392,1.0304402986057992
2025-04-07,86.98883820335611,5.199754235430941,3.738990618027719,1.9162399186513555,1.1260652108068683,1.0301118137270067
2025-04-08,86.98127602542523,5.199302206555314,3.73866557733377,1.9247666085254231,1.1259673188742736,1.030022263285996
2025-04-09,86.98159108992188,5.200407702691032,3.738679119567709,1.9247735804353603,1.1259713973649876,1.028577110019043
2025-04-10,86.98033084562985,5.20178121912803,3.738624951220578,1.924745693098652,1.125955083579407,1.028562207343482
2025-04-11,86.98537204192121,5.2020827033824055,3.738841634027549,1.9190614584736563,1.1260203415582672,1.028621820636909
2025-04-14,86.98505695003331,5.202788330570966,3.7388280906162676,1.9186922714628514,1.126016262712975,1.0286180946036256
2025-04-15,86.98505695003331,5.20315056606011,3.7388280906162676,1.9183300359737077,1.126016262712975,1.0286180946036256
2025-04-22,86.98379660530888,5.204886327724035,3.7387739179523094,1.917940010647048,1.125999947627303,1.0286031907404283
2025-04-25,86.97907063785574,5.21003669640666,3.738570784443076,1.9181980164883201,1.1259387702665484,1.0281850945396582
2025-04-29,86.97875559161794,5.211104452916319,3.7385572429939464,1.9174666501014372,1.125934692012194,1.028181370358158
2025-04-30,86.97781046659794,5.212496649474089,3.7385166192351327,1.9170836092909205,1.1259224574263913,1.0281701979755271
2025-05-02,86.97781046659794,5.2128588547864005,3.7385166192351327,1.916721403978609,1.1259224574263913,1.0281701979755271
