date,CHINA GALAXY INTERNATIONAL SECURITIES,KGI ASIA LTD,PHILLIP SECURITIES (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,CGS INTERNATIONAL SECURITIES HK LTD,CHINA CONSTRUCTION BANK (ASIA),FUTU SECURITIES INTERNATIONAL,BOOM SECURITIES (H.K.) LTD,BANK OF CHINA (HONG KONG) LTD
2024-07-15,38.61702593462089,21.357490739073135,14.3525635781913,9.879863504883884,3.137027449609766,3.3369799068760377,2.567522040051164,2.412299224702063,2.343873386717983,1.9953542352737754
2024-07-16,38.62388163233007,21.361282343858594,14.355111595156936,9.88161748142553,3.174865760444532,3.3322464091157022,2.5679778533755266,2.394086784769835,2.344289495597914,1.9646406439253554
2024-07-17,38.62388163233007,21.361282343858594,14.355111595156936,9.88161748142553,3.174865760444532,3.3322464091157022,2.5679778533755266,2.4003003502636577,2.338075930104092,1.9646406439253554
2024-07-18,38.61908238837544,21.339989698904493,14.353327888299173,9.880389632463816,3.174471264742298,3.3318323579442923,2.567658767057229,2.4310660659683565,2.337785410448925,1.9643965257959781
2024-07-19,38.61668321362101,21.338663971792943,14.352436201086997,9.879775822401427,3.174274053652701,3.331625370942406,2.5674992536324934,2.437127445696574,2.337640177693739,1.9642744894797088
2024-07-22,36.73222674582288,20.297357987191127,13.652051316186823,9.397652400616902,7.917002764293891,3.1690453030525187,2.4422077948137817,2.282742515712391,2.223565617538714,1.8861475547709756
2024-07-23,36.71920777144186,20.290164010483252,13.647212630322125,9.394321598030608,7.9141967471995285,3.167922100805668,2.4413422050161953,2.305562059566107,2.2227775209169227,1.8972933562177365
2024-07-24,36.71920777144186,20.27244254961034,13.647212630322125,9.394321598030608,7.908289593575223,3.167922100805668,2.4413422050161953,2.3291906740633253,2.2227775209169227,1.8972933562177365
2024-07-25,36.71332126666067,20.26919264752265,13.643337339997045,9.392815581905559,7.948365251691823,3.1674142470221955,2.440950830217158,2.305192451861838,2.222421184511578,1.896989198609484
2024-07-29,36.71115303010253,20.2679955778219,13.642531583890676,9.392260855571195,7.947895832540366,3.167227184039926,2.4408066711314613,2.3109621683014816,2.2222899314760696,1.8968771651243914
2024-07-30,36.70248264432448,19.790851673288458,13.651118436960166,9.390042605305966,7.946018710268141,3.2963773388309643,2.540606075885073,2.5170725733893247,2.2217650743297748,1.9436648674176538
2024-07-31,20.077705749354006,10.002733111849391,7.467700258397933,5.1367236987818385,4.3532456164636395,1.8807678110003692,1.4059616094499814,1.447997416020672,1.215393133997785,1.069721299372462
2024-08-01,37.10339099044334,18.484946549928548,13.81217017208284,9.492611864376537,8.044752533056762,3.475639314817241,2.5982024024161268,2.6818530934817724,2.2460338457381286,2.060399233658709
2024-08-02,37.127768542861055,18.49709147095681,13.821245000377086,9.498848670154329,8.050038070883012,3.5077872698203603,2.599909465128348,2.588049031401638,2.24750952778079,2.0617529506365697
2024-08-06,37.12111694322458,18.49377763735644,13.818768864809874,9.497146910505393,8.04859587189268,3.50715883462362,2.5994436801503698,2.605500801951836,2.2471068767693057,2.061383578715897
2024-08-07,37.11890027294201,18.4926732900017,13.817943683435855,9.49657979278213,8.048115253722893,3.506949406260328,2.5992884555765556,2.611316669302722,2.246972691824302,2.0612604841515036
2024-08-08,37.127768542861055,18.49709147095681,13.821245000377086,9.498848670154329,8.079902472353146,3.5077872698203603,2.599909465128348,2.588049031401638,2.24750952778079,2.0318885491664376
2024-08-09,37.1299862724943,18.498196346081116,13.822070576106752,9.499416058904158,8.080385104082708,3.507996798269839,2.6000647638842618,2.582230384637402,2.247643776853018,2.0320099186864433
2024-08-12,37.110036238528274,18.488257219179584,13.814643943210895,9.494311999030781,8.076043493070468,3.5061119428657848,2.5986677426202984,2.634573194528508,2.246436112261853,2.0309181147035495
2024-08-14,37.094534360866035,18.48053416820336,13.808873188394635,9.490345965094567,8.072669908700467,3.5046473439616213,2.5975822079910142,2.6752453977343627,2.2454977144234762,2.030069744630457
2024-08-15,37.094534360866035,18.48053416820336,13.802905654605354,9.490345965094567,8.072669908700467,3.5046473439616213,2.5677445390446128,2.711050600470044,2.2454977144234762,2.030069744630457
2024-08-20,36.97538236530233,18.742384254705417,13.75856910255905,9.459861860635126,8.046739546027858,3.4933900055969533,2.559496642388232,2.702342387934534,2.2382849123673982,2.0235489224831
2024-08-22,36.97318306528441,18.74126945552308,13.757750741278162,9.459299186957972,8.046260925029355,3.4931822183555385,2.559344403232032,2.70812966385817,2.238151778922036,2.0234285615592422
2024-08-27,36.981981835505096,18.74572944814238,13.761024770655409,9.461550283376905,8.048175750725859,3.4940135156669996,2.5599534685451233,2.7087741366534406,2.2386844077516117,2.000112382977171
2024-09-03,36.98009603221616,18.744773556746296,13.76627218543164,9.461067815381483,8.046915479404445,3.493835347222465,2.5598229301469386,2.7086360095190263,2.2385702516623622,2.0000103922691865
2024-09-05,36.98009603221616,18.744773556746296,13.772221309107282,9.461067815381483,8.046915479404445,3.493835347222465,2.5598229301469386,2.7086360095190263,2.2385702516623622,1.9940612685935462
2024-09-13,36.977896171440264,18.743658473322373,13.771402031368565,9.460504998238799,8.04643678692851,3.4936275070013068,2.5596706521741517,2.71442364877472,2.2384370842718178,1.9939426464794858
2024-09-17,36.97129815920823,18.74031401891354,13.768944782891424,9.458816948507408,8.045001051155488,3.4930041346785954,2.559213926940387,2.7317824357589764,2.2380376771450794,1.993586864800873
2024-09-23,36.9741255903979,18.74174721036202,13.762350143612368,9.45954032462318,8.045616303743994,3.4932712670036086,2.559409646367032,2.7319913526011437,2.2382088341735598,1.9937393271151949
2024-09-24,36.99392972418729,18.751785691685768,13.76972155318997,9.464607057079558,8.049925708203281,3.495142337933068,2.560780521005692,2.6798925233273714,2.2394076667758944,1.9948072166121034
2024-09-26,36.99613149314533,18.752901742344662,13.770541086170185,9.465170362415694,8.050404815902057,3.4953503584369985,2.560932931065979,2.67410031922165,2.2395409496772207,1.9949259416202212
2024-09-30,20.077705749354006,10.177151716500553,7.4796973052787,5.1367236987818385,4.368934062384644,1.903377630121816,1.389811738648948,1.4512273901808785,1.215393133997785,1.0826411960132891
2024-10-02,37.00273837281336,18.756250691551987,13.784905802993444,9.466860680811106,8.051842481240321,3.5078801010085106,2.5613902701182143,2.6329085044199876,2.2399408935894343,1.9952822014536404
2024-10-03,37.00053581741155,18.755134242254044,13.79003768051903,9.466297174269494,8.051363202410391,3.50767129753598,2.5612378056189997,2.632751782860885,2.239807563081157,1.9951634340384656
2024-10-04,37.02068323276042,18.438636616716813,13.809457894624257,9.471451732623105,8.174860367118402,3.5095812836747617,2.6519672390822384,2.686084623197477,2.2410271760483207,1.9962498341542048
2024-10-07,37.02068323276042,18.438636616716813,13.809457894624257,9.471451732623105,8.174860367118402,3.5095812836747617,2.705568116869271,2.686084623197477,2.2410271760483207,1.9426489563671718
2024-10-08,37.056274980045664,18.405711527835255,13.820510974441936,9.479032675538376,8.181403519270036,3.5123903499213225,2.7077336515757104,2.652472043403615,2.242820892531579,1.9416493854365071
2024-10-09,37.058483821322504,18.406808650937194,13.821334784042977,9.479597699374406,8.181891194348161,3.512599715616861,2.707895053493726,2.6645517018513263,2.242954582044803,1.9238827969680425
2024-10-10,37.067321820339174,18.41119845159772,13.824631004790145,9.481858468475199,8.06459853923145,3.5790215933786076,2.70854085362779,2.694998149359651,2.243489499514339,1.9243416196859324
2024-10-14,37.085010470941036,18.419984337401672,13.831228165187346,9.48638324321663,8.06844699276948,3.5807295145164946,2.709833378429903,2.666459001397802,2.2445601002466558,1.9073647958929723
2024-10-17,37.09923680351714,18.427050502946802,13.83653401920532,9.490022353499965,8.06301740515269,3.5821031328137978,2.710872908697734,2.667481892643421,2.2454211451288777,1.8782598363942506
2024-10-24,37.328671893897116,17.592341004051036,13.92210414696981,9.548712082022275,8.112882019265486,3.6823112009698358,2.7576590987929235,2.8460928944649457,2.2593076411261466,1.9499180184404208
2024-10-25,37.592759309409,16.82793400997576,14.020598208400953,9.616265910413919,8.279118669152897,3.7083622764256847,2.777168581110779,2.9690221244590544,2.275291459609889,1.9334794510420708
2024-10-28,37.6190810416748,16.83971660805406,14.026957480069182,9.622999036189746,8.175998520166791,3.7109588008835273,2.779113101523536,3.01345759975776,2.2768845752450995,1.9348332364354994
2024-10-29,37.658469890177656,16.857348539189513,14.041644327483835,9.633074743535168,8.110141121285881,3.714844339550632,2.7517365478152827,3.0166128236914647,2.2792685745111494,1.9368590927594174
2024-10-30,37.63111681710728,16.84510427414874,14.031445237493239,9.626077799736846,8.122409000076635,3.748463369971849,2.7497378354118753,3.0144217195060814,2.2776130372562515,1.9536109092912108
2024-10-31,20.080935723514212,8.98898265042451,7.479235880398671,5.1367236987818385,4.360166989664083,2.0002768549280177,1.5125507567368033,1.4632244370616463,1.215393133997785,1.1297065337763013
2024-11-01,37.567241885342575,16.795042464463616,14.006428293563264,9.61128448137147,8.254972433565397,3.8756615058747146,2.8301221689145275,2.6471743691607177,2.2741128105310757,2.1379595872126433
2024-11-05,37.57859734827766,16.800119107640686,14.010662021389916,9.61418968758863,8.257467666880254,3.8768330033914404,2.8309776309015686,2.6782015653413223,2.274800207380943,2.0781517612075793
2024-11-06,37.57178324688527,16.797072753516748,14.008121477614335,9.612446353138711,8.255970345907759,3.8761300199106667,2.830464291661209,2.6777159288805903,2.274387719412942,2.0959078630717674
2024-11-07,37.56951242887522,16.7960575476354,14.00727483442124,9.611865382143643,8.26755925008613,3.8758957487343246,2.8302932199490125,2.6715101439427213,2.2742502566643377,2.095781187547968
2024-11-11,37.56918804870983,16.790732048468094,14.007153893747976,9.611782392019984,8.243312294604879,3.91816953521718,2.830268782821048,2.6593992916312112,2.2742306204852474,2.0957630922945487
2024-11-12,37.60327857792441,16.80596806955777,14.01986407764678,9.62050418680603,8.141903538519841,3.939873040127699,2.8328369873960515,2.6739112027767304,2.276294272361562,2.085566046883127
2024-11-13,37.607828656852064,16.80800162844051,14.027610621179884,9.621668288847909,8.14288872665031,3.9403497733801043,2.8331797668655367,2.6560844239031365,2.2765697089456447,2.085818404934899
2024-11-14,37.61465584025399,16.811052889676148,14.030157140716423,9.623414970227461,8.04149642609712,4.019730788929844,2.8336940916369953,2.596054523061336,2.2769829888260666,2.1527603405746216
2024-11-15,37.61693211892401,16.812070222953796,14.031006186034617,9.623997338289596,8.03593148935804,4.019974045906405,2.8338655747271395,2.5962116252175327,2.27712078213279,2.152890616456069
2024-11-18,37.61660691938958,16.81192488208995,14.030884887554853,9.623914138536788,8.036726521557094,4.019939293107214,2.833841075872139,2.5961891808882305,2.2771010963536344,2.152872004650515
2024-11-19,37.60295361441667,16.805822834180933,14.068137519956442,9.620421047438802,8.033809515288617,4.018480217937063,2.8630591316183853,2.595246869351999,2.276274600870156,2.1157946489409274
2024-11-21,37.59840471498006,16.803789802446083,14.066435671120448,9.619257247160467,8.03283765036671,4.01799409488974,2.862712782014991,2.6070301040197497,2.2759992356859304,2.1155386973158175
2024-11-22,37.59840471498006,16.803789802446083,14.066435671120448,9.619257247160467,8.03283765036671,4.01799409488974,2.862712782014991,2.600981510758625,2.2820478289470545,2.1155386973158175
2024-11-28,37.59905449037325,16.804080205435483,14.064950567803619,9.619423487103553,8.03297647381633,4.01806353383835,2.8627622553992373,2.601026460904692,2.2820872672832433,2.115575258042244
2024-12-02,37.57178324688527,16.791891915887106,14.054749016281114,9.612446353138711,8.027150017265228,4.015149162972734,2.8606858445007886,2.6716716183126743,2.280432029980858,2.114040794775515
2024-12-03,37.5763257065367,16.793922069499935,14.080628412375095,9.613608505848465,8.028120506337567,4.015634597825464,2.861031703784035,2.635724377639376,2.2807077360982904,2.114296384055072
2024-12-04,37.58995967812768,16.8000154767741,14.085737344239712,9.617096650652167,8.037080616737699,4.0170916069128895,2.862069783591915,2.5943500655312044,2.2815352545928906,2.115063522839748
2024-12-05,37.5737298808218,16.792761921615796,14.079655702653545,9.612944384178682,8.03361053615082,4.015357192109107,2.909191049508727,2.6053191794220187,2.280550181582828,2.0968799719566764
2024-12-06,37.576001208707666,16.793777042248063,14.080506816309876,9.613525485621482,8.034096167034226,4.015599920014776,2.909366909791351,2.5752517250486164,2.2806880405933385,2.121186684630601
2024-12-17,37.5737298808218,16.792761921615796,14.079655702653545,9.612944384178682,8.03361053615082,4.015357192109107,2.909191049508727,2.5811406845017917,2.280550181582828,2.121058466876903
2024-12-20,37.56464731447907,16.788702665994528,14.076252276711864,9.610620680745587,8.031668599566464,4.014386573855269,2.9084878209286886,2.598646242142311,2.286042074745968,2.120545750830258
2024-12-23,37.54649534841018,16.780590039285098,14.069450358632748,9.60597664245508,8.027787541542004,4.0124467444122836,2.9070823832096737,2.597390525882885,2.284937414882522,2.1678430012875225
2024-12-27,37.50345465650929,16.76135393751064,14.053322118900075,9.59496501867399,8.018585044024857,4.007847154424125,2.9037499060763174,2.709046105606552,2.282318121487114,2.1653579367870384
2025-01-02,37.54196009761875,16.778563107515566,14.067750906119755,9.604816334075672,8.02681786302838,4.0119620799421565,2.9067312359838975,2.609155812032919,2.284661416706845,2.16758114697606
2025-01-06,37.56010767773146,16.786673774017206,14.074551180690145,9.609459250253655,7.8554674472826225,4.013901440675202,2.9081363341150013,2.7373081416183087,2.2857658096576206,2.1686289439587765
2025-01-07,37.553300279520755,16.783631355342763,14.090124318860168,9.60771763076025,7.854043721464164,4.013173960719085,2.907609263153246,2.7368120315776965,2.2853515372008895,2.1682359014009798
2025-01-08,37.55556913806918,16.784645372358327,14.090975602203336,9.608298100442411,7.854518239392134,4.013416424736342,2.9077849322444593,2.7309356794641424,2.2854896113337277,2.168366899755938
2025-01-09,37.54649534841018,16.780590039285098,14.111732055509352,9.60597664245508,7.852620511624651,4.0124467444122836,2.9070823832096737,2.7302758589236356,2.284937414882522,2.1678430012875225
2025-01-10,37.54649534841018,16.780590039285098,14.141933267564067,9.60597664245508,7.852620511624651,4.0124467444122836,2.876881171154958,2.7302758589236356,2.284937414882522,2.1678430012875225
2025-01-13,37.5374259423232,16.776536665354104,14.168711181611283,9.603656305970302,7.850723700654519,4.011477532543379,2.876186256666586,2.7235775737618715,2.284385485198896,2.167319355915856
2025-01-20,37.5396928830588,16.777549825244915,14.169566851059628,9.60423628499508,7.851197817483635,4.0117197916115,2.8763599538134925,2.7177029065710507,2.2845234426209142,2.167450243540983
2025-01-22,37.53062676256654,16.77349791973907,14.166144793218214,9.601916789103967,7.8493016936756,4.010750930861221,3.165474390593695,2.4513882194840164,2.283971712886132,2.1669267878715366
2025-02-03,37.53127419737482,16.773787276654918,14.166389171104473,9.602082430226742,7.849437100717142,4.010820119680699,3.1655289976834764,2.4514305079880674,2.284011113314944,2.165239085254722
2025-02-04,37.57665020997037,16.79406709925667,14.18351660062048,9.613691527509348,7.68361950452054,4.051939837439801,3.1693561814586677,2.472529613933055,2.2867725254775344,2.1678568998135406
2025-02-05,37.61530617747711,16.811343543763225,14.192056199304623,9.623581353910335,7.582600200571956,4.056108161487318,3.1726165713253316,2.4266626641327895,2.2891249811633454,2.2306001468639653
2025-02-06,37.61758253486148,16.812360912220537,14.19291505691371,9.624163742110918,7.583059075155559,4.056353624111539,3.1728085678792297,2.4207578394873654,2.289263511646921,2.2307351356127456
2025-02-12,37.610754289105316,16.809309176188762,14.19033879588165,9.622416788936356,7.5816826179921915,4.05561732535035,3.1722326479189658,2.43847016976681,2.28884797048758,2.230330218372018
2025-02-13,37.59710523156669,16.803209026578177,14.185189078616506,9.61892478451115,7.578931202226978,4.054145529443177,3.1710814350077707,2.4738755467495226,2.2880173405723645,2.2295208247276705
2025-02-14,37.59028441708689,16.800160611793856,14.182615621365738,9.617179732570417,7.577556243081396,4.071551892763399,3.1705061418293385,2.4734267396925285,2.2876022516523404,2.229116348164099
2025-02-17,37.51315446227478,16.626886843849338,14.153514897097308,9.597446637977072,7.562008167835938,4.063197643297778,3.1640007109914796,2.81233970553823,2.282908414906114,2.224542516231966
2025-02-19,37.44761683253237,16.59783872008153,14.12878789580467,9.580679348922114,7.548796906386007,4.056099004259452,3.339203084346843,2.8014020515096414,2.278920043131557,2.220656113025814
2025-02-24,37.44085014529526,16.594839533673138,14.114188366717153,9.578948145012312,7.547432858363661,4.085482312087609,3.3385996990100932,2.800895845424679,2.2785082481903935,2.220254846225707
2025-02-25,37.425070714467125,16.58784564540646,14.108239947860115,9.57491110127335,7.544251995903103,4.137946862717492,3.3371926475460127,2.787673992258088,2.2775479718303715,2.2193191207378806
2025-02-28,20.080935723514212,8.899004798818751,7.57844222960502,5.1367236987818385,4.047320921004061,2.2199150978220743,1.8420081210778885,1.4309246954595793,1.2218530823181986,1.1906146179401993
2025-03-03,37.43559919937163,16.58984329757933,14.128003284771088,9.576064195073194,7.545160540129668,4.138445190150615,3.4339374764251205,2.655538172212422,2.277822253901232,2.219586390385706
2025-03-05,37.44162063282228,16.58984329757933,14.128003284771088,9.576064195073194,7.545160540129668,4.138445190150615,3.4339374764251205,2.649516738761777,2.277822253901232,2.219586390385706
2025-03-13,37.437112131236624,16.58784564540646,14.12630207301436,9.57491110127335,7.544251995903103,4.137946862717492,3.4335239817019803,2.661239116178381,2.2775479718303715,2.2193191207378806
2025-03-19,37.46643681497283,16.60083899077219,14.137367278556953,9.582411178706215,7.5501614475464525,4.141188137916312,3.3398066878227586,2.681399951865122,2.2793319869470783,2.2210575248940887
2025-03-20,37.45890008153778,16.602839773902065,14.13907115665417,9.58356607977119,7.551071415751101,4.141687246387191,3.3402092113868838,2.6817231222657947,2.2796066989052757,2.221325213438551
