date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,INTERACTIVE BROKERS HONG KONG LTD,HANG SENG SECURITIES LTD,SINOPAC SECURITIES (ASIA) LTD,KGI ASIA LTD
2024-03-06,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-07,65.0170233463035,0.0,0.0,0.0,0.0,34.9829766536965,0.0,0.0,0.0,0.0
2024-03-08,28.55693227942747,20.182653279213845,0.0,0.0,20.155949583422345,15.397350993377485,7.94167912839137,0.0,7.765434736167485,0.0
2024-03-11,26.770864642821362,18.930968840797515,0.0,0.0,18.905921250375716,14.44745015529506,7.404067728684501,0.0,7.283839294659853,6.256888087365995
2024-03-14,26.77220580131256,18.926907469565656,0.0,0.0,18.906868393367066,14.453183708231052,7.399428886328341,0.0,7.2842041981864645,6.2572015430088666
2024-03-18,26.782939908785647,18.934496065754523,0.0,0.0,18.914448955044357,14.458978599709315,7.362301408309527,0.0,7.287124743146394,6.259710319250238
2024-03-19,21.38027605521104,15.11502300460092,0.0,14.430886177235447,15.099019803960791,11.54630926185237,5.877175435087017,5.737147429485897,5.817163432686537,4.996999399879976
2024-03-27,21.376855074202968,15.112604504180165,0.0,14.428577143085725,15.096603864154567,11.55246209848394,5.884235369414776,5.7362294491779675,5.816232649305973,4.99619984799392
2024-04-03,21.376855074202968,15.120604824192968,0.0,14.428577143085725,15.096603864154567,11.55246209848394,5.876235049401976,5.7362294491779675,5.816232649305973,4.99619984799392
2024-04-05,21.405137232935907,14.871569176602383,0.0,14.407457789869568,15.09962390973834,11.694806753620869,5.917420180843402,5.737376970472914,5.81739617508202,5.0492118108346
2024-04-08,21.405137232935907,14.85956629591102,0.0,14.407457789869568,15.09962390973834,11.706809634312235,5.917420180843402,5.737376970472914,5.81739617508202,5.0492118108346
2024-04-11,21.408563425370147,14.849939975990395,0.0,14.401760704281713,15.10204081632653,11.716686674669868,5.914365746298519,5.738295318127252,5.818327330932373,5.050020008003201
2024-04-15,21.420563741191543,14.918321588725176,0.0,14.289718129404228,15.11050608584241,11.727258167841127,5.917680973734785,5.741511851377322,5.821588725176169,5.052850736707239
2024-04-16,19.89291291737934,13.846954711087974,7.194913363575519,13.270617981705957,14.032869785082175,10.890905034580204,5.458466572469696,5.31345281475422,5.40641035175132,4.692496467613594
2024-04-17,19.88039077300249,13.925931428995952,7.187697336651684,13.25730842093533,14.018795735671038,10.879982170053118,5.452992087961071,5.308123769547937,5.4009880762230225,4.68779020095836
2024-04-22,19.878913939754113,13.93232552093006,7.187163391895406,13.256323589495969,14.01775433644096,10.879173940496973,5.4525870073914495,5.3077294506555734,5.400586858819597,4.687441964119897
2024-04-23,19.841328686883667,13.946763550085267,7.321865500111219,13.231259731593386,13.991250834136576,10.858604582190257,5.442277748943427,5.297694075776674,5.390375917550234,4.678579372729295
2024-04-24,17.573955474229948,14.341262580054895,7.528972247636474,13.605519975602318,14.387008234217749,11.16575175358341,5.596218359255871,5.447544983226593,5.542848429399207,4.810917962793535
2024-04-25,17.588035557590327,14.352752661096485,7.5350043874709085,13.616420586776545,14.318415932242187,11.174697646026477,5.6007019953454655,5.451909503643509,5.547289306016558,4.8147724237915375
2024-04-29,17.55254340542187,14.323789217179408,7.721596101127018,13.58894303990253,14.289521778860797,11.152147426134633,5.58939993908011,5.440907706366128,5.5360950350289375,4.805056350898568
2024-04-30,17.571374191092502,14.32051770079939,7.719832508564902,13.585839360487247,14.286258089074991,11.149600304529882,5.588123334602209,5.439665017129806,5.53483060525314,4.803958888465931
2024-05-02,17.58484248972759,14.29767158727743,7.749961954040481,13.57860295236646,14.278648607517882,11.155075330999848,5.5851468574037435,5.4367676152792574,5.531882514077005,4.801400091310303
2024-05-03,17.524170616113743,14.248341232227487,8.02654028436019,13.531753554502371,14.229383886255926,11.15829383886256,5.5658767772511855,5.418009478672986,5.512796208530806,4.784834123222749
2024-05-06,17.503880077223,14.22568800393686,8.165196653669986,13.510239618427528,14.206760797971004,11.140553431502441,5.557027671575122,5.409395465041451,5.504031494870727,4.777226785781883
2024-05-07,17.503217503217503,14.225149519267166,8.164887576652283,13.513513513513514,14.20622302975244,11.140131728367022,5.556817321523204,5.40919070330835,5.503823150881974,4.777045953516542
2024-05-08,17.50785657491197,14.22891976827837,8.167051607284844,13.517095149748211,14.209988262466396,11.143084320926887,5.558290106395063,5.384120252924918,5.50528189012154,4.778312066941805
2024-05-13,17.503217503217503,14.225149519267166,8.164887576652283,13.513513513513514,14.20622302975244,11.166628813687637,5.556817321523204,5.382693617987735,5.503823150881974,4.777045953516542
2024-05-14,17.503880077223,14.22568800393686,8.165196653669986,13.5140250596207,14.206760797971004,11.17083696104781,5.557027671575122,5.375326494302911,5.504031494870727,4.777226785781883
2024-05-16,17.503217503217503,14.225149519267166,8.164887576652283,13.513513513513514,14.20622302975244,11.174199409493527,5.556817321523204,5.375123022181846,5.503823150881974,4.777045953516542
2024-05-17,17.500567708727576,14.22299598819166,8.175005677087276,13.511467716297027,14.20407236393914,11.176292483536447,5.555976080538945,5.374309287714783,5.502989932631898,4.77632276133525
2024-05-21,17.45669295792707,14.157117778938458,8.447395166506077,13.459264888062586,14.153158062454157,11.192798595620554,5.536060760906662,5.355045150195817,5.483264541115998,4.759202098272621
2024-05-23,17.456725873967642,14.156955915073349,8.447411094769393,13.459290266621412,14.153184749406043,11.192819700569446,5.536071199607799,5.355055247577026,5.4832748802654905,4.759211072142399
2024-05-27,17.45080298574983,14.15215260499133,8.444544974741763,13.454723667345247,14.14838271884189,11.207871522280028,5.534192867375405,5.368317876800121,5.481414461283269,4.7575963205911185
2024-05-28,17.447514228638198,14.149485507519504,8.44295352606385,13.452188006482983,14.145716331838226,11.224605178847385,5.533149900116845,5.36730617014059,5.480381440578945,4.756699709773472
2024-05-29,17.444226710883328,14.146819415134157,8.441362677117878,13.449653301175763,14.143050949653302,11.24133252939403,5.532107325896895,5.3662948447392225,5.479348809164907,4.755803436840519
2024-05-31,17.383956737269042,14.101697461318913,8.75018777226979,13.406940063091483,14.094186570527265,11.202493615742828,5.512993841069551,5.347754243653298,5.460417605528015,4.739372089529819
2024-06-03,17.390487639942894,14.065669847471634,8.753475092042978,13.411976857765422,14.09948155383575,11.210459087835298,5.515064993613344,5.349763318055452,5.462469005935833,4.74115260350139
2024-06-06,17.344874100719423,14.032523980815348,9.067745803357315,13.376798561151078,14.107464028776977,11.192296163069544,5.500599520383693,5.335731414868105,5.3132494004796165,4.728717026378897
2024-06-07,17.3318855773551,14.02201587539314,9.060955518945635,13.366781488692528,14.134341770256103,11.221356896809946,5.496480455294294,5.3317358094952825,5.30927063052269,4.725175977235285
2024-06-13,17.33318355425747,14.023065977682917,9.061634089717668,13.367782520781846,14.135400284580243,11.222197259042911,5.489403130382685,5.332135100726428,5.309668239346963,4.7255298434808655
2024-06-17,17.295738785291697,14.019321500786342,9.061634089717668,13.367782520781846,14.184078484235751,11.222197259042911,5.48191417658953,5.332135100726428,5.309668239346963,4.7255298434808655
2024-06-21,17.20554272517321,13.946211726141696,9.31237428294718,13.298070476048574,14.151083960366535,11.16367429039708,5.44960143038069,5.490575877225658,5.281978693287641,4.700886538031736
2024-06-26,17.206183646861614,13.946731234866828,9.312721177127957,13.298565840938723,14.151611100763642,11.164090147140994,5.446079344384429,5.490780406034643,5.282175451666977,4.701061650214192
2024-06-27,17.206824616301596,13.94725078229772,9.313068097153925,13.299061242735807,14.152138280435105,11.164506034868127,5.442556995976754,5.4909849500819545,5.282372224705707,4.701236775443302
2024-06-28,17.208747811184384,13.948809656868224,9.314109012331881,13.289370738795128,14.153720055139527,11.165753883983458,5.44316530680675,5.491598673670876,5.282962631794643,4.7017622294251336
2024-07-02,17.213878433272463,13.952968359855403,9.316885924048746,13.29333283643275,14.157939850184476,11.13926881079268,5.444788134014087,5.49323594081914,5.284537696120449,4.703164014459807
2024-07-05,17.220296014614323,13.958170227043956,9.320359393058196,13.298288782015435,14.163218133691235,11.14342169034038,5.409536591730977,5.495283898147112,5.286507847742609,4.704917421615778
2024-07-08,17.142963182897862,14.34456650831354,9.27850356294537,13.238568883610451,14.099614014251783,11.093378859857483,5.385243467933492,5.470605700712589,5.262767220902613,4.683788598574822
2024-07-09,17.04679657514024,14.825066430469441,9.226454089164452,13.16430469441984,14.020519633894303,11.03114850900502,5.3550339533510485,5.439917330971361,5.233244759374077,4.657514024210216
2024-07-10,17.048684161960654,14.83039899605064,9.227475731738826,13.165762374044956,14.010999151072232,11.03236998486694,5.351935924408519,5.440519691433211,5.233824235042262,4.658029749381759
2024-07-11,17.05309015727682,14.834231706416597,9.514140146200988,13.16916488222698,13.70080484383076,11.038913091634054,5.353319057815846,5.441925718083143,5.235176844126117,4.659233552388688
2024-07-12,17.05309015727682,14.830539762238795,9.514140146200988,13.16916488222698,13.70080484383076,11.042605035811858,5.353319057815846,5.441925718083143,5.235176844126117,4.659233552388688
2024-07-16,17.048684161960654,14.826708005757943,9.51168198427638,13.165762374044956,13.760011811168937,11.03975196545233,5.351935924408519,5.440519691433211,5.233824235042262,4.621119846454804
2024-07-18,17.049942785426893,14.827802591266472,9.512384186630246,13.166734339817651,13.753645121996236,11.040566977963161,5.3523310324462,5.440921339190137,5.234210623454284,4.6214610018087185
2024-07-22,17.050572166851236,14.828349944629016,9.512735326688816,13.167220376522701,13.754152823920265,11.040974529346622,5.352528608342562,5.441122185308232,5.2307124400147655,4.621631598375784
2024-07-23,17.218130519218793,14.71913817742113,9.442673408816093,13.070242937232054,14.04492323476604,11.010955992818145,5.3131068850536805,5.401047964530431,5.192187900773149,4.587592979370489
2024-07-25,17.21749963359226,14.718598856807855,9.445991499340465,13.069764033416387,14.044408617910008,11.010552542869705,5.312912208705848,5.400850065953393,5.191997654990473,4.587424886413602
2024-07-26,17.215607254075838,14.716981132075471,9.444953288148012,13.068327532515111,14.04286499358857,11.020333394394578,5.312328265250046,5.400256457226598,5.191427001282286,4.5869206814434875
2024-07-29,17.211823742720046,14.713746749203327,9.442877550272884,13.065455477821326,14.039778762682687,11.039888648767445,5.311160763342002,5.399069631149042,5.190286070107322,4.585912603933922
2024-07-30,17.20804189401985,14.71051378767349,9.440802724576116,13.06258468524554,14.036693888014062,11.059435309627567,5.309993774490057,5.397883326619548,5.189145640312008,4.5849049694217605
2024-07-31,17.20426170687951,14.707282246549264,9.460696371691137,13.059715153955992,14.033610368688903,11.057005821403727,5.308827298356094,5.396697543294402,5.188005711565921,4.583897777615055
2024-08-02,17.201742504667422,14.705128674451807,9.459311051726031,13.057802833400448,14.031555441666363,11.07002965186514,5.308049932276605,5.3959073104660105,5.187246037266171,4.583226562214006
2024-08-05,17.20426170687951,14.670669644491635,9.460696371691137,13.052392633544466,14.062900450335006,11.071650862226779,5.308827298356094,5.396697543294402,5.188005711565921,4.583897777615055
2024-08-06,17.12463556851312,14.610058309037901,9.675655976676385,13.010204081632654,14.169096209912539,11.027696793002915,5.284256559766764,5.371720116618076,5.163994169096211,4.562682215743441
2024-08-07,17.104735518209324,14.607560788888485,9.678830520214357,13.0144726768984,14.173745032991873,11.031314935656738,5.2859903029419275,5.373482556232,5.165688454668076,4.564179213298822
2024-08-08,17.09984325447454,14.60649582619473,9.6781248860861,13.013523858127074,14.172711697590493,11.041446433127984,5.285604928370939,5.3730908030474245,5.165311850690774,4.563846462289943
2024-08-12,17.104831358249772,14.577939835916135,9.684594348222426,13.017319963536918,14.176845943482224,11.044667274384686,5.28714676390155,5.374658158614403,5.166818596171376,4.565177757520511
2024-08-14,17.105455075845974,14.57482497082847,9.684947491248542,13.01779463243874,14.177362893815637,11.045070011668612,5.287339556592766,5.3748541423570595,5.167007001166861,4.565344224037339
2024-08-15,17.073703366696996,14.551410373066423,9.776160145586896,12.993630573248408,14.223839854413104,11.024567788898999,5.277525022747953,5.364877161055505,5.157415832575069,4.5568698817106466
2024-08-19,17.071218021034245,14.549292186760798,9.77473707194585,12.991739146257142,14.22176935114087,11.037519560391571,5.276756796098839,5.36409621893082,5.156665089704866,4.556206557734998
2024-08-20,17.047643275066324,14.529200130828215,9.8993349565723,12.973798015772067,14.202129592615472,11.022277137769379,5.269469782316386,5.35668859250645,5.1495439183050475,4.549914598248356
2024-08-21,17.04021213992517,14.522866795016165,9.91681499509608,12.968142685894874,14.195938828144866,11.039267681354207,5.2671727995931565,5.354353590758836,5.147299211740346,4.547931272476298
2024-08-22,17.039593171086086,14.518706865237924,9.916454776607338,12.967671630948058,14.195423174718488,11.046131492916818,5.266981474754813,5.354159099164548,5.147112241191428,4.5477660733745005
2024-08-29,17.03897424721223,14.536340852130325,9.916094584286803,12.949039264828738,14.194907558751952,11.063891613090698,5.2522610875013624,5.353964621699175,5.1469252842250555,4.547600886273655
2024-09-02,17.04826282889955,14.584241895624364,9.92150021805495,12.9560982700974,14.202645733391481,11.06992295391772,5.160633813054223,5.3568832679168485,5.149731065561855,4.550079953481611
2024-09-05,16.989605591974215,14.534062511317952,10.177103328383614,12.911520770707327,14.153779290862337,11.086161312520373,5.14287783854261,5.338452066205498,5.132012603672449,4.534424685813625
2024-09-10,16.93991044344937,14.5782175357504,10.725119167990755,12.87375415282392,13.725985844287159,11.06817853531706,5.127834753719486,5.322836920410227,5.1170013000144445,4.5211613462371805
2024-09-11,16.891721580065536,14.536746966259766,10.97907889525044,12.837132260271506,13.686939613265636,11.036692953080552,5.113247632422311,5.307695077598934,5.102444996579165,4.50830002520615
2024-09-12,16.89232985235866,14.533669427439683,10.979474252790782,12.837594526467411,13.687432481094708,11.037090385307886,5.11343176089305,5.307886208138279,5.102628736046093,4.50846236946345
2024-09-16,16.84804080020113,14.495564414754158,11.212872176130444,12.803936357432748,13.651546169593795,11.008152857091549,5.100025140969005,5.293969759005854,5.089250439966957,4.496641884854362
2024-09-17,16.84804080020113,14.495564414754158,11.180548073124303,12.803936357432748,13.683870272599934,11.008152857091549,5.100025140969005,5.293969759005854,5.089250439966957,4.496641884854362
2024-09-23,16.842596581933076,14.490880367657619,11.17693522906793,12.799798937239695,13.708171765043803,11.008186126669539,5.098377136291829,5.292259083728278,5.087605916989803,4.495188855378429
2024-09-26,16.822061249372446,14.473212364627411,11.163307752994333,12.78419278490999,13.79186688660977,11.01628057089579,5.092160940973965,5.285806497884242,5.0814028544789505,4.489708097253102
2024-09-27,16.79807899075335,14.464912909468856,11.156906314959501,12.77686187370081,13.855637588703317,11.009963443480753,5.089240914629776,5.282775428284711,5.078488997204501,4.487133538814422
2024-09-30,16.791459176727688,14.466377673485473,11.15250958334826,12.768244187296244,13.882420377601834,11.009207179450435,5.087235338372801,5.280693583634866,5.076487658080464,4.485365242001935
2024-10-02,16.791459176727688,14.4448823129008,11.15250958334826,12.77899186758858,13.882420377601834,11.048615340522337,5.087235338372801,5.2520331028553,5.076487658080464,4.485365242001935
2024-10-03,16.78088335545908,14.294427899967706,11.169315776254889,12.798249076100607,13.903340389652326,11.068852929568369,5.13436905744322,5.231243945319507,5.08413763409996,4.535179936134333
2024-10-04,16.77005270895335,14.217074832371186,11.162106923876797,12.789988884506437,14.03779267811682,11.09039406217505,5.09161318082398,5.2278676180572985,5.080856251568719,4.53225285955036
2024-10-08,16.75739560203424,14.196690781462646,11.148914834180932,12.774872860110307,14.128644079936967,11.091612348685624,5.078432777021703,5.221688990759974,5.074851371678247,4.52689635412936
2024-10-09,16.750161024833606,13.959063908967295,11.139340156015171,12.692335217920276,14.714091462105488,10.938953696414513,5.038288127102269,5.174264653259858,5.070493093823803,4.523008659557719
2024-10-10,16.739977827843937,14.022100632979296,11.01813110181311,12.68104280656582,14.705146085899223,11.039588027035725,5.035225118907127,5.17111897865036,5.067410506741051,4.520258913564352
2024-10-14,16.719648533771476,15.255205914919456,11.004750508983104,12.665642747437225,13.43001035825267,11.026181376576062,5.1576954673715045,5.16483908990249,5.0612565632032,4.514769439582812
2024-10-15,16.721440308637565,14.006572837036508,11.005929842109023,12.667000071443882,14.681717510895192,11.016646424233764,5.158248196042009,5.165392584125169,5.06179895691934,4.515253268557548
2024-10-17,16.729209106179194,13.941603230763732,11.011043207891069,12.672885172081056,14.71355562703263,11.021764768950359,5.160644723205032,5.167792430577892,5.06415067367142,4.517351059647618
2024-10-21,16.707765984060615,13.923733962331584,11.011043207891069,12.672885172081056,14.71355562703263,11.06107715950109,5.160644723205032,5.167792430577892,5.06415067367142,4.517351059647618
2024-10-22,16.698217666178518,13.915776690359682,11.004750508983104,12.665642747437225,14.758724149015967,11.058327677965496,5.1576954673715045,5.16483908990249,5.0612565632032,4.514769439582812
2024-10-23,16.70120034295513,13.918262360674477,11.006716204629894,12.646470420120034,14.761360388682482,11.0603029436982,5.158616747642183,5.165761646184625,5.065733066590455,4.515575878822521
2024-10-28,16.70358725167929,13.905959697013007,11.00828926682864,12.648277833357152,14.763470058596543,11.061883664427612,5.159354008860941,5.166499928540803,5.066457053022725,4.516221237673289
2024-10-30,16.681534344335414,13.851917930419269,10.993755575379126,12.631578947368421,14.911685994647636,11.047279214986618,5.1525423728813555,5.159678858162355,5.059768064228368,4.5102586975914365
2024-10-31,16.68510653485135,13.847746172240265,10.99610978264749,12.634283878796532,14.914879189121669,11.049644883828831,5.153645740390449,5.160783753881295,5.046575538027767,4.511224526214354
2024-11-01,16.679748822605966,13.832595975453119,10.992578849721706,12.640930498073356,14.94220065648637,11.046096760382476,5.151990866276581,5.159126587698016,5.044955044955045,4.509775938347367
2024-11-04,16.680343954044314,13.833089520819211,10.992971063617226,12.641381524958076,14.942733792414458,11.04649088379063,5.152174688693046,5.155742676704606,5.045135048346237,4.509936846612195
