date,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CHINA CONSTRUCTION BANK (ASIA),THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,OCBC BANK (HONG KONG) LTD
2024-04-12,10.435770318397482,8.095412757196776,13.135818829347942,10.555272903676185,3.6915650105895854,4.981246376468639,45.945786054876535,2.146313759362022,1.012813990084835
2024-04-15,10.42541861428318,8.096562333589729,13.13768416070055,10.554405064789066,3.6920892254896156,4.981953730548488,45.952310514170755,2.1466185432814626,1.012957813147151
2024-04-17,10.426405671207261,8.09022805543392,13.138928009278436,10.555404333881677,3.690071836869948,4.982425411553073,45.95666118323727,2.1468217806549346,1.013053717883475
2024-04-18,10.429121041728322,8.080497188517313,13.15182006510802,10.569991121633619,3.6910328499556084,4.948209529446582,45.96862977212193,2.1473808819177274,1.013317549570879
2024-04-22,10.424879544459046,8.080879828580223,13.152442850208947,10.570491648021214,3.6912076333889736,4.948443844633069,45.970806548993146,2.147482567981911,1.0133655337334706
2024-04-24,10.385949953221777,8.097961890550799,13.15711561918973,10.571878589784584,3.690150519297498,4.947833398467568,45.98713894908871,2.148245520540969,1.0137255598583628
2024-04-25,10.386441962646707,8.098345512038561,13.157738905929865,10.577116666864054,3.6903253313121027,4.938593270722551,45.9893174793041,2.1483472885109607,1.0137735826711038
2024-04-26,10.379336073048545,8.098345512038561,13.157738905929865,10.584222556462214,3.6903253313121027,4.938593270722551,45.9893174793041,2.1483472885109607,1.0137735826711038
2024-04-30,10.3774590503713,8.098729169874339,13.158362251726222,10.584723982329185,3.69050015989009,4.936458493716912,45.99149621593453,2.148449066123435,1.0138216100339914
2024-05-02,10.37991778517527,8.091170791228839,13.161479866845156,10.62040207077109,3.691374551313186,4.9139350573963725,46.002392996339424,2.1252650658073993,1.014061815123263
2024-05-03,10.380163722737558,8.06766890571134,13.161791709611306,10.64197794126358,3.6914620132447196,4.9140514861807105,46.0034829583822,2.125315420975939,1.0140858418926444
2024-05-06,10.381147589540655,8.103977346776773,13.163039228463443,10.633508287620108,3.6918119024205303,4.878973496202741,46.00784332310463,2.125516865514259,1.0141819603568594
2024-05-07,10.385823505008,8.114739524684406,13.168968174005807,10.588514194274877,3.6934747821964082,4.881171101760208,46.02619569726782,2.126474248799858,1.0146387720026078
2024-05-08,10.383608072716068,8.11300854437505,13.166159060474266,10.609956981856534,3.692686915610964,4.877759738335921,46.01637770641006,2.126020643968572,1.0144223362525626
2024-05-09,10.38286980530638,8.10769176077451,13.16522295559848,10.62105250684331,3.692424368104848,4.877412932965197,46.01310597352736,2.125869485359466,1.0143502115204588
2024-05-10,10.384838751733374,8.14478565417847,13.167719531129626,10.575658089673237,3.6931245777677693,4.871226577222571,46.02183162860157,2.1262726227584654,1.01454256693492
2024-05-13,10.38385418518387,8.153494270037093,13.166471125016296,10.574655431910026,3.6927744397435442,4.870764745618089,46.01746838743319,2.126071034948626,1.0144463801092665
2024-05-14,10.38385418518387,8.160604875505149,13.166471125016296,10.574655431910026,3.6927744397435442,4.863654140150034,46.01746838743319,2.126071034948626,1.0144463801092665
2024-05-21,10.375357045500337,8.173230772877579,13.167719531129626,10.570917236556717,3.6931245777677693,4.857004017873017,46.01946120204331,2.1286430493167243,1.01454256693492
2024-05-23,10.370862026051606,8.178165483400694,13.168031669649524,10.56879733557739,3.6932121226487773,4.857119152315369,46.0205520854322,2.1286935084329923,1.0145666164914484
2024-05-24,10.32345237107537,8.178165483400694,13.168031669649524,10.56879733557739,3.6932121226487773,4.857119152315369,46.0205520854322,2.1761031634092283,1.0145666164914484
2024-05-28,10.323697092533987,8.187841505766336,13.192049212388438,10.488449549004967,3.6932996716803563,4.857234292216336,46.02164302054072,2.2211949886806766,1.0145906671881852
2024-05-29,10.324920873884233,8.191182920613095,13.203096290852192,10.465984660794936,3.6937374791071496,4.857810073613959,46.02709847200654,2.2214582913500633,1.0147109377778305
2024-05-30,10.32516566497149,8.191377123415958,13.203409319914176,10.463861920172599,3.6938250530483536,4.85792524627476,46.0281897175101,2.221510959375037,1.0147349953175198
2024-05-31,10.32516566497149,8.189006247258675,13.203409319914176,10.463861920172599,3.6938250530483536,4.860296122432044,46.0281897175101,2.221510959375037,1.0147349953175198
2024-06-04,10.32516566497149,8.181893618786823,13.210521948386026,10.463861920172599,3.6938250530483536,4.860296122432044,46.0281897175101,2.221510959375037,1.0147349953175198
2024-06-05,10.324920873884233,8.181699640820778,13.210208750696427,10.463613840846858,3.6937374791071496,4.860180893562038,46.02946929195462,2.2214582913500633,1.0147109377778305
2024-06-07,10.33570267351758,8.19024338147168,13.311815452528153,10.234837607243298,3.704714551862444,4.905602164445658,46.077535569768955,2.223778049388283,1.0157705497739435
2024-06-11,10.340203861260427,8.187675768039586,13.311499531285229,10.234594710049482,3.6998801514126702,4.910232221470697,46.0764420395619,2.2237252738124904,1.0157464431075196
2024-06-12,10.303627152027147,8.239104899087577,13.310235996250638,10.219385152050878,3.701901970788197,4.909766139462038,46.07206843772617,2.228260224724434,1.0156500278829155
2024-06-13,10.282183805619912,8.240955266440919,13.328580763975525,10.155052575298521,3.7070040990910713,4.902275292580051,46.135567040931505,2.2313313134913564,1.01704984257114
2024-06-17,10.282672496762158,8.241346942170363,13.329214244127327,10.150782428916006,3.7071802854053537,4.902508287686696,46.13775976996471,2.231437364099761,1.0170981808676227
2024-06-19,10.282672496762158,8.241346942170363,13.343472629840425,10.150782428916006,3.7048038877865044,4.902508287686696,46.125877781870464,2.231437364099761,1.0170981808676227
2024-06-24,10.278520102143833,8.247520636617377,13.37134034087535,10.14430785676109,3.703307797375141,4.900528534948631,46.107251024407624,2.230536255122038,1.0166874517489162
2024-06-25,10.279741046504721,8.243748886381184,13.372928669002793,10.140761418304924,3.701371978380947,4.9011106491655285,46.11272792065095,2.2308012116172717,1.016808219991685
2024-06-27,10.279252633954554,8.250484029980164,13.37229329247289,10.137904001710437,3.7011961182577298,4.900877786884273,46.11053700602216,2.230695221465987,1.0167599092518025
2024-06-28,10.260065818393509,8.252248399092323,13.375152962421739,10.14007199629326,3.701987620439344,4.901925841441827,46.1203977616994,2.2311722564778846,1.0169773437407184
2024-07-04,10.256714857624823,8.25146414188812,13.373881847016477,10.13910832868055,3.701635799902588,4.90145998408154,46.11601468299695,2.2428396630988727,1.0168806947100821
2024-07-08,10.257202257202257,8.247104247104248,13.374517374517374,10.139590139590139,3.701811701811702,4.901692901692901,46.11820611820612,2.242946242946243,1.016929016929017
2024-07-10,10.257202257202257,8.24948024948025,13.374517374517374,10.139590139590139,3.701811701811702,4.8993168993169,46.11820611820612,2.242946242946243,1.016929016929017
2024-07-11,10.257445974362325,8.24730020315303,13.374835160918586,10.1398310622171,3.7018996590355577,4.899433309968755,46.119301913915386,2.242999536668528,1.016953179760731
2024-07-12,10.258908520573662,8.255605327883462,13.376742196504319,10.141276838440607,3.702427490167655,4.900131890067846,46.125877781870464,2.221931773624363,1.0170981808676227
2024-07-16,10.255496561308485,8.262362066303199,13.393673757854351,10.140279608975044,3.7011961182577298,4.8985021796196655,46.11053700602216,2.2211927924075594,1.0167599092518025
2024-07-17,10.255740197417653,8.262558352239658,13.393991946500053,10.140520507916898,3.7012840462304157,4.898618551557841,46.111632437312174,2.218869896777412,1.0167840640478933
2024-07-19,10.257628487605563,8.264541340523333,13.393355584326116,10.140038721478543,3.7011081944625914,4.898385813210438,46.10944162677721,2.2187644760128755,1.0167357556033305
2024-07-23,10.257628487605563,8.226532527229752,13.393355584326116,10.140038721478543,3.7011081944625914,4.898385813210438,46.10944162677721,2.2567732893064583,1.0167357556033305
2024-07-24,10.255252936774713,8.2289080780606,13.393355584326116,10.140038721478543,3.7011081944625914,4.898385813210438,46.10944162677721,2.2567732893064583,1.0167357556033305
2024-07-25,10.213279392455375,8.195228124963034,13.338538154890758,10.098536735393969,3.685959993848847,4.878337296095201,45.9207211043685,2.247536581615151,1.421862616369164
2024-07-26,10.213279392455375,8.202325608904976,13.338538154890758,10.098536735393969,3.6788625099069048,4.878337296095201,45.9207211043685,2.247536581615151,1.421862616369164
2024-07-29,10.214245998414745,8.198369790249501,13.339800541825882,10.094760378095092,3.6792106850903243,4.878798992061896,45.925067136722305,2.2477492931419985,1.4219971843982537
2024-07-30,10.217146914383763,8.200698183539435,13.34358913673747,10.069226672977932,3.680255606177149,4.880184604461275,45.9381101709958,2.2483876693686766,1.4224010413584995
2024-07-31,10.217388731761003,8.20089227601387,13.343904950120114,10.067098209531022,3.680342709726282,4.880300107688484,45.939197424943494,2.2484408837556065,1.4224347064601257
2024-08-01,10.216905108452554,8.20050410025205,13.348006674003338,10.066621699977517,3.68016850675092,4.88006910670122,45.937022968511485,2.248334457500562,1.4223673778503556
2024-08-02,10.216421530924968,8.200115961235815,13.352108009608216,10.066145235531469,3.679994320266001,4.879838127581025,45.93484871791838,2.248228041320065,1.4223000556140621
2024-08-05,10.216421530924968,8.2237815195655,13.352108009608216,10.066145235531469,3.679994320266001,4.879838127581025,45.93484871791838,2.248228041320065,1.3986344972843772
2024-08-06,10.218597990366066,8.197128756228327,13.354952481270638,10.065922620808825,3.680778289325743,4.880877705845455,45.94463446676056,2.284212893375783,1.372894796018605
2024-08-07,10.218114252577015,8.203841556504965,13.354320271725623,10.065446110512799,3.680604045114028,4.88064665017693,45.942459495603394,2.2841047611157794,1.3704628566694677
2024-08-08,10.218114252577015,8.210942400321905,13.354320271725623,10.065446110512799,3.680604045114028,4.88064665017693,45.942459495603394,2.2770039172988388,1.3704628566694677
2024-08-12,10.22876707460105,8.219502659668992,13.368242722932388,10.075939769455863,3.6844412325699865,4.885734933478657,45.99035647857456,2.1751235057872975,1.3718916229312041
2024-08-13,10.229494212291032,8.215347795694466,13.36919303816215,10.07428645901212,3.684703150361954,4.886082248261317,45.993625818987475,2.175278129924292,1.3719891473051906
2024-08-14,10.23844646931312,8.222537389184293,13.380892976572763,10.083102887256135,3.685793295797897,4.890358262618405,46.033876759177126,2.0918021278513255,1.3731898322289315
2024-08-15,10.238203654163582,8.203369571404178,13.38057563511488,10.10420816969283,3.685705883468989,4.890242282808735,46.032785019067674,2.0917525186407877,1.3731572656383404
2024-08-16,10.23844646931312,8.203564127253667,13.385636292055421,10.097332833704103,3.685793295797897,4.890358262618405,46.033876759177126,2.0918021278513255,1.3731898322289315
2024-08-19,10.237232508726665,8.190734557595993,13.384049172863863,10.098506981332523,3.6853562756108666,4.911120807406283,46.028418576415234,2.0915541053270603,1.3730270147215056
2024-08-20,10.241118196310635,8.193843467699082,13.389129279587033,10.064383587641387,3.6867551051392997,4.912984893342443,46.045889319061715,2.0923479845137782,1.3735481667046232
2024-08-21,10.239660717843622,8.19267734987998,13.387223787701972,10.065323200409871,3.68623041964345,4.912285695310202,46.039336236586685,2.103909904268541,1.373352688355677
2024-08-22,10.239660717843622,8.19267734987998,13.387223787701972,10.089042590536913,3.68623041964345,4.888566305183161,46.039336236586685,2.103909904268541,1.373352688355677
2024-08-26,10.244520593456038,8.106389239575126,13.452904156660244,10.055861944584192,3.6879799523488597,4.867155834417033,46.106275332466375,2.10490844716134,1.3740044993307956
2024-08-27,10.337390379005976,8.137844540090642,13.781603625687655,9.57134984655436,3.6653554903134475,4.874155573924693,46.15008218605403,2.1069083791769994,1.3753099791922014
2024-08-28,10.320839352239034,8.139777997415038,13.784877974606555,9.573623888086367,3.6662263361970657,4.870561849007831,46.16104690945031,2.107408956131681,1.3756367368661142
2024-08-29,10.314372182076461,8.13604899208012,13.822969075887364,9.586284878113673,3.665616700636156,4.8269931538414035,46.15337105609479,2.118935971076049,1.3754079901939824
2024-08-30,10.315107284717866,8.12950187201855,13.823954235323185,9.586968090160974,3.665877948191649,4.827337172396754,46.156660394929396,2.119086987095425,1.375506015166201
2024-09-03,10.31584249214789,8.118202163903579,13.824939535193131,9.587651399599912,3.663763405606002,4.827681239991827,46.159950202658074,2.1263655067877387,1.3756040541118444
2024-09-05,10.314372182076461,8.117045082025626,13.822969075887364,9.586284878113673,3.6774941444202147,4.8269931538414035,46.15337105609479,2.126062437346484,1.3754079901939824
2024-09-09,10.314372182076461,8.119420570782438,13.822969075887364,9.586284878113673,3.675118655663403,4.8269931538414035,46.15337105609479,2.126062437346484,1.3754079901939824
2024-09-11,10.288554755070619,8.123918870112343,13.826582013800445,9.588790465147223,3.6760792289999427,4.82825479498926,46.165434257798395,2.1266181306670218,1.3757674834147546
2024-09-12,10.29173381250505,8.126429077356761,13.830854285211752,9.591753302624511,3.6772150996135253,4.798847706108013,46.179698901422775,2.127275233762591,1.3761925813950173
2024-09-17,10.29197843676019,8.124245334144648,13.831183030833152,9.591981289040588,3.6773025033514295,4.7989617699350635,46.1807965468392,2.1273257969746813,1.3762252921210507
2024-09-19,10.292467720158974,8.122254549603515,13.877003822237436,9.54489702778253,3.677477323292829,4.799189913857036,46.1829919942191,2.127426930610227,1.376290718238348
2024-09-20,10.30152786170734,8.084201310411443,13.91538948340098,9.484305039421782,3.6807144930363576,4.803414492560536,46.223645456145945,2.1292996388517484,1.3775022244638686
2024-09-25,10.334321868235609,7.979002374390906,13.94358676062516,9.429621718525016,3.6691014503809516,4.813147832057138,46.31731016792379,2.1336143188168095,1.3802935090446176
2024-09-26,10.341473648075219,7.9909220074569225,13.94358676062516,9.429621718525016,3.6667175237677485,4.813147832057138,46.30062268163137,2.1336143188168095,1.3802935090446176
2024-09-27,10.360545060980844,7.971850594551297,13.94358676062516,9.429621718525016,3.6667175237677485,4.813147832057138,46.30062268163137,2.1336143188168095,1.3802935090446176
2024-09-30,10.394073876338883,7.917705438476902,13.940595758474233,9.427598995152135,3.6659309858282128,4.812115376365101,46.290690856742444,2.1712912867105536,1.379997425911537
2024-10-02,10.458924647118552,7.920466408927745,13.941260314721152,9.401829596754586,3.6661057428744406,4.802810657234248,46.29289756069656,2.1356418604872887,1.3800632111854243
2024-10-03,10.451241845026898,7.909370111785129,13.94691160199916,9.405640761512341,3.653284880393728,4.804757544542368,46.31166304223417,2.1365075731563086,1.3806226393498913
2024-10-04,10.585729397973868,7.907728082798846,13.935613605390312,9.383726138627072,3.6360300774809633,4.791335093253533,46.25032164606544,2.130011722212162,1.3795042361978098
2024-10-07,10.582590423732448,7.938134014380125,13.934617602073635,9.361613928423381,3.6357702038852064,4.790992647934703,46.24701605256512,2.12985948645133,1.3794056405540494
2024-10-08,10.5810779264708,8.001314893069654,13.932626022496105,9.310252831069588,3.63525056811956,4.790307904127145,46.2404062829021,2.1295550802037133,1.379208491541331
2024-10-09,11.26931829075699,8.461449193462938,8.81968586176101,9.837633014284057,3.850035066828798,5.073337605263556,48.97246623240982,2.2553773342146295,1.4606974010181994
2024-10-10,20.096636613939424,15.039860353794381,15.72819377710594,17.543504471917796,6.865788479188037,9.047310550846694,9.05180946211017,4.02202666954597,2.6048696215515843
2024-10-14,20.094828516932377,15.060999748083637,15.726778709468455,17.54192608054126,6.865170763306583,9.046496563141037,9.05099506963688,4.008169287796451,2.6046352610933172
2024-10-16,20.089406177481155,15.09291406573243,15.722535033909587,17.537192610048752,6.854323697134325,9.044055478601882,9.04855277123172,4.007087733184623,2.603932432675529
2024-10-18,20.098445036354473,15.05921099992801,15.729609099416889,17.545083147361602,6.8574076740335475,9.048124685047872,9.052624001151825,4.004391332517457,2.605104024188323
2024-10-21,20.11201858572033,15.019855384366023,15.740232141409956,17.556932275580127,6.862038846316623,9.054235365095945,9.05873771982747,3.9890862921307844,2.606863389552736
2024-10-22,20.129208977951578,14.961750898786299,15.750159934404367,17.56800591081517,6.866366921059982,9.059946117873908,9.064451312363154,3.9916023174720454,2.6085076092734925
2024-10-24,20.141913030934155,14.908081108616663,15.760100258761373,17.57909352375285,6.870700458918251,9.06566407905295,9.070172116884406,3.994121518667785,2.610153904411566
2024-10-25,20.140128766975057,14.901080271961623,15.762231960901008,17.581471261880285,6.8716297859294135,9.066890295586935,9.071398943173007,3.994661761258093,2.610506952334578
2024-10-28,20.141945025611427,14.893405959166007,15.763653416059448,17.583056778010246,6.872249476949715,9.067707957578818,9.072217011759614,3.9950220041844022,2.610742370680326
2024-10-31,20.141945025611427,14.902424067527594,15.763653416059448,17.574038669648655,6.872249476949715,9.067707957578818,9.072217011759614,3.9950220041844022,2.610742370680326
2024-11-01,20.141945025611427,14.821261092273286,15.844816391313756,17.574038669648655,6.872249476949715,9.067707957578818,9.072217011759614,3.9950220041844022,2.610742370680326
2024-11-05,20.144670027869722,14.836795252225517,15.846960035355767,17.549358274782858,6.87317922307505,9.068934727120219,9.073444391330622,3.9955624904169635,2.6110955778232756
2024-11-06,20.161762982065408,14.873357799157821,15.842673327141737,17.544611056508842,6.871319982326899,9.030413965357113,9.070989964202953,3.994481664156966,2.610389259082261
2024-11-07,20.15816335731934,14.8740283864452,15.843387617450269,17.545402081191725,6.8716297859294135,9.030821114898375,9.071398943173007,3.994661761258093,2.610506952334578
2024-11-08,20.16179945525713,14.8586734969967,15.846245422897237,17.548566893342233,6.8728692797489135,9.032450080268402,9.07303522790815,3.9953823120907663,2.610977831490467
2024-11-11,20.16725606235566,14.925844399538107,15.850534064665128,17.463102627020785,6.8747293591224015,9.034894630484988,9.075490762124712,3.996463625866051,2.6116844688221708
2024-11-13,20.166346422740027,14.929681650474052,15.849819129838616,17.462314957646612,6.874419275978097,9.034487113564811,9.075081414125012,3.9962833662598216,2.6115666693729533
2024-11-14,20.171805491639823,14.911164649937286,15.854109706468874,17.467042040009744,6.876280194544454,9.03242106782888,9.077538056179673,3.997365167880314,2.61227362551095
2024-11-19,20.1682037214171,14.911837427132776,15.854825028424985,17.4678301358985,6.876590445595481,9.032828601851685,9.077947625836957,3.997545525095201,2.6123914887473156
2024-11-20,20.180040269789533,15.168889330311593,15.86413009128421,17.46453820664,6.925771762390183,8.99298438868473,9.083275396603252,3.7064458750553033,2.6139246792411943
2024-11-21,20.18095134900856,15.165059414165494,15.86484631776646,17.465326687615125,6.926084443962871,8.993390399826634,9.083685484162242,3.70661321197674,2.614042691515874
2024-11-22,20.176396775387502,15.184205537450463,15.861265831926552,17.46138499453838,6.924521318371806,8.991360710642486,9.081635416572631,3.70577667843247,2.6134527366777105
2024-11-25,20.169190072497134,15.185576410895335,15.862697832308623,17.462961458248692,6.925146483934166,8.992172476368463,9.0824553325569,3.7061112465353956,2.613688686655291
2024-11-29,20.164638769541828,15.204715312127668,15.859118316063112,17.459020832581146,6.923583781637001,8.990143336823483,9.080405820124923,3.7052749395241364,2.613098891576705
2024-12-02,20.1728325943852,15.170259068293253,15.865562608923364,17.466115239789424,6.926397153770441,8.993796447631002,9.084095608751795,3.7067805640085605,2.614160714446963
2024-12-04,20.162818823444468,15.239444755320495,15.857686961858516,17.457445080236106,6.922958898175057,8.962255636383329,9.079586274120471,3.704940522392101,2.61286304806946
2024-12-05,20.154737830420338,15.243572150801675,15.861981799797775,17.462173190813232,6.92483388704319,8.951141123790265,9.082045356059512,3.7059439549328324,2.6135707063411817
2024-12-06,20.146553202241616,15.277990849449072,15.855540414933266,17.455081984965663,6.922021784447672,8.947506159024664,9.078357232454676,3.7044390098634636,2.612509362619909
2024-12-09,20.152043193268206,15.294606258690116,15.863413929467848,17.418606330919662,6.925459109048557,8.942920601672114,9.08286534606981,3.706278553242204,2.613806677621481
2024-12-11,20.154772762161038,15.287647977750288,15.865562608923364,17.420965659229026,6.926397153770441,8.939616950958525,9.084095608751795,3.7067805640085605,2.614160714446963
2024-12-12,20.3796005345469,15.065734821396322,15.86484631776646,17.420179145447324,6.926084443962871,8.939213349225268,9.083685484162242,3.70661321197674,2.614042691515874
2024-12-13,20.380520664963022,15.066415033004343,15.865562608923364,17.416450701172987,6.926397153770441,8.939616950958525,9.084095608751795,3.7067805640085605,2.614160714446963
2024-12-16,20.380520664963022,15.066415033004343,15.865562608923364,17.39387591089279,6.94897194405064,8.939616950958525,9.084095608751795,3.7067805640085605,2.614160714446963
2024-12-17,20.398490538783765,15.081070345226058,15.861981799797775,17.371894409937887,6.947403582262026,8.937599306658962,9.082045356059512,3.7059439549328324,2.6135707063411817
2024-12-18,20.39296738208271,15.063448798714779,15.857686961858516,17.358165309843137,6.945522482355278,8.935179335367065,9.079586274120471,3.704940522392101,2.662502933265943
2024-12-19,20.33332433429623,14.897905924066123,16.234262933866077,17.298399071299368,6.925209002636717,8.909046731999675,9.053031325648156,3.694104730793805,2.6547159453938427
2024-12-20,20.33332433429623,14.897905924066123,16.265759563726682,17.266902441438766,6.925209002636717,8.909046731999675,9.053031325648156,3.694104730793805,2.6547159453938427
2024-12-30,20.331494695544976,14.896565376620805,16.273294161050273,17.27434695365013,6.91558762923704,8.908245075720084,9.052216713307478,3.6937723268516103,2.6544770680176004
2025-01-02,20.29523612596981,14.667409851393021,16.478922621883793,17.36220366258215,6.909370420648549,8.900236440624635,9.044078645725639,3.690451574622639,2.652090656549765
2025-01-03,20.293411720288017,14.666091349568063,16.49541993653533,17.360642916857692,6.908749314563613,8.899436369029962,9.034276314015264,3.690119827764444,2.651852251377615
2025-01-06,20.293411720288017,14.657102019902377,16.594302562857887,17.360642916857692,6.908749314563613,8.899436369029962,9.034276314015264,3.6002265311075754,2.651852251377615
2025-01-08,20.29523612596981,14.653924644664803,16.703676067354113,17.36220366258215,6.886895076101516,8.810335062436508,9.035088507906826,3.6005501964345115,2.652090656549765
2025-01-10,20.29523612596981,14.644934506845992,16.712666205172923,17.36220366258215,6.886895076101516,8.810335062436508,9.035088507906826,3.6005501964345115,2.652090656549765
2025-01-13,20.205334747781684,14.644934506845992,16.802567583361053,17.36220366258215,6.886895076101516,8.810335062436508,9.035088507906826,3.6005501964345115,2.652090656549765
2025-01-15,20.18627961702204,14.653577394959495,16.912464746986654,17.323375666888214,6.848964414665254,8.802026262372236,9.026567748657243,3.5971546102857967,2.649589538163071
2025-01-16,20.164768031048983,14.657526862399827,16.917023035181657,17.328044704783125,6.85081036403493,8.804398605670752,9.029000610917453,3.5981241240521795,2.6503036619110936
2025-01-20,20.153904173550753,14.649630055312118,16.96178435457223,17.318709144458015,6.847119459808922,8.79965519718411,9.024136197112275,3.596185618849221,2.6488757991523597
2025-01-21,20.155714003484256,14.641965552542253,16.963307530666857,17.32026437256416,6.847734334309165,8.800445410298318,9.024946568724294,3.5965085579841594,2.649113669426534
2025-01-22,20.205104258337972,14.592575297688537,16.963307530666857,17.32026437256416,6.847734334309165,8.800445410298318,9.024946568724294,3.5965085579841594,2.649113669426534
2025-01-23,20.18446671695944,14.57143370334447,17.050149082156842,17.321819880015806,6.848349319251357,8.801235765348277,9.025757085892877,3.5968315551244743,2.5999568919064555
2025-01-24,20.192627332596604,14.577324959794435,17.061534729522116,17.328823122467497,6.806195700026055,8.804794120553803,9.02940621546589,3.598285760491631,2.6010080590819653
2025-01-27,20.197252490380123,14.555687416837488,17.073039162800736,17.34050778580933,6.810785054123063,8.810731110871362,9.008523033768476,3.60071205092243,2.6027618944869997
2025-02-03,20.197252490380123,14.596144855611895,17.073039162800736,17.30005034703492,6.810785054123063,8.810731110871362,9.008523033768476,3.60071205092243,2.6027618944869997
2025-02-05,20.197252490380123,14.60064012658683,17.073039162800736,17.295555076059983,6.810785054123063,8.810731110871362,9.008523033768476,3.60071205092243,2.6027618944869997
2025-02-06,20.20088482842961,14.369469822314942,17.076109632400545,17.298665563628514,6.776041291993382,9.064096108193654,9.010143155168693,3.601359614416229,2.6032299834544275
2025-02-07,20.20365572826713,14.361147092688546,17.082253886010363,17.30488989637306,6.755990932642487,9.067357512953368,9.01788284398388,3.602655440414508,2.604166666666667
2025-02-10,20.206382193912894,14.381078333468283,17.084559121211303,17.307225176108606,6.756902647701817,9.037093015932992,9.019099799375635,3.603141615610915,2.6045180966775527
2025-02-11,20.20729117932846,14.377226760715441,17.085327671213157,17.308003742757407,6.75720660740634,9.03749955014935,9.019505524165977,3.6033037031705475,2.6046352610933172
2025-02-12,20.208200246529245,14.373374841420514,17.086096290364665,17.308782379457096,6.75751059445939,9.03790612094329,9.019911285461072,3.6034658053138746,2.6047524360508536
2025-02-13,20.196388749010865,14.414430616502411,17.076109632400545,17.298665563628514,6.753560894899648,9.032623552262427,9.023631393424933,3.601359614416229,2.6032299834544275
2025-02-14,20.20183849322708,14.418320171256905,17.08071740812031,17.276349637518216,6.755383259277916,9.035060893342207,9.026066308082534,3.602331396499307,2.603932432675529
2025-02-17,20.18558147062526,14.444604290672372,17.0745742595623,17.27013612904386,6.752953658580446,9.045298422917154,9.022820047114676,3.6010358035569783,2.6029959179269544
