date,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,ABN AMRO CLEARING HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,DBS BANK (HONG KONG) LTD,BOCI SECURITIES LTD
2024-06-07,27.656579244991015,29.39618328789628,12.38734984940297,13.923528851533948,1.3497184490291552,6.942790985606971,2.291693948737485,2.407766759128085,2.0000238098072596,1.6443648138668319
2024-06-11,27.610971294098068,29.369991472317718,12.366922100959439,13.805485647049034,1.5851980829057113,6.93134175800993,2.287914758832985,2.4037961557089416,1.996725607708787,1.6416531224093822
2024-06-12,27.870545113315607,29.53213883870736,12.438343964843545,13.708895353962797,1.5704451487290751,6.5014337222837355,2.3011280009921746,2.4176786400034667,2.0082571645022615,1.6511340526599694
2024-06-13,28.24917017502171,29.479149386430176,12.44057466780847,13.427397600120756,1.4989904605622038,6.5250172989178274,2.301540687204181,2.418112228504133,2.0086173270145578,1.6514301684159869
2024-06-14,28.24917017502171,29.479149386430176,12.47046480660333,13.387045912747697,1.539342147935264,6.5250172989178274,2.301540687204181,2.418112228504133,2.0086173270145578,1.6215400296211275
2024-06-17,28.24917017502171,29.459720796213517,12.47046480660333,13.40497999602461,1.540836654875007,6.5250172989178274,2.301540687204181,2.418112228504133,2.0086173270145578,1.6215400296211275
2024-06-18,28.22807664679959,29.437723355291155,12.461153166660942,13.380036647815094,1.6292895789682758,6.520145097869379,2.299822137132122,2.4163066349868654,2.0071175014971243,1.6203292329794494
2024-06-19,28.253392664162497,29.335577421799446,12.472328804798682,13.386057454444355,1.6755926979434006,6.5259926130427175,2.3018847054708624,2.4184736710726336,2.0089175611382073,1.6217824061271986
2024-06-20,28.306342880888245,29.318298002098647,12.472608452590576,13.386357589364456,1.6390085530387055,6.526138935309611,2.3019363170812643,2.4185278967775883,2.0089626039981945,1.6218187688527088
2024-06-21,28.352033388043324,29.271340633978195,12.472981335820695,13.386757790194654,1.6390575531180211,6.526334041872577,2.302005136162109,2.4186002015001895,2.0090226642869315,1.621867255023304
2024-06-24,28.352457202992053,29.271778191015468,12.47167295492188,13.38695789958324,1.6390820542563813,6.52643159952883,2.3020395472456245,2.4186363554827404,2.0090526957779997,1.621891499195781
2024-06-25,28.310983473442874,29.169253916698512,12.453429499426823,13.36737557317539,1.9173015380206344,6.442252579289262,2.2986721436759647,2.4150983951089033,2.0061138708444783,1.619519010317157
2024-06-26,28.435770270999623,29.147901387081493,12.508320689882641,13.060484668941488,2.0007136303394844,6.4706482042302085,2.3088040395075353,2.425743464885189,2.0149562526611215,1.6266573914712181
2024-06-27,28.43470452163823,29.146808947629594,12.507851888276061,13.063743090713109,2.0006386452325735,6.4704056896394055,2.3087175074246256,2.4256525500084702,2.014880733752401,1.6265964256855316
2024-06-28,30.190835624135477,30.94691971342025,7.104325278517503,13.8705615874264,2.124198351895861,6.870018798638093,2.451304205260117,2.575461171500564,2.1393200336815568,1.7270552355241733
2024-07-02,30.030166707389327,31.048233195515078,7.127583293808399,13.911978370678407,2.13115251514324,6.828631063883472,2.459329241903776,2.5838926710391625,2.1463237020251142,1.7327092386140244
2024-07-03,30.02345420203823,31.041293126433956,7.125990097824299,13.908868689997398,2.1306761484017134,6.849457232404159,2.45877951932457,2.583315105368282,2.1458439441378063,1.7323219340695832
2024-07-04,30.02848829967647,31.02973067059286,7.1271849280287185,13.91120082015643,2.1310334034894973,6.850605695743682,2.459191788215681,2.5837482554110203,2.146203742442776,1.732612396242866
2024-07-05,30.028248542461437,31.03826567682326,7.127128022266686,13.903105423432716,2.1310163886258495,6.850550998280176,2.4591721532287814,2.5837276259247846,2.146186606454209,1.7325985625020957
2024-07-08,30.016278553365378,31.050661605777847,7.129974423980434,13.90865798583654,2.131867464779057,6.83731191401601,2.460154286818845,2.5847595039434355,2.147043741223719,1.7332905202587314
2024-07-09,30.0353865185995,31.075884423218923,7.1335641288746965,13.900476615169213,2.132141635579594,6.792805060879517,2.4613928926481075,2.5860608443536606,2.1481247063110755,1.7341631743657118
2024-07-10,29.9256989585713,30.99684168654258,7.13008832733994,13.888911076782003,2.3435740222727395,6.789495292882853,2.4601935884799038,2.5848007962081065,2.147078040855189,1.733318210065387
2024-07-11,29.80904294294006,31.073717487225267,7.110014686543095,13.913019828433018,2.35656622863012,6.799325506909715,2.463755595444932,2.588543216512922,2.1501867014792135,1.7358278058816563
2024-07-12,29.80856605319067,31.0756200885658,7.10990093941178,13.91999641641283,2.3485294494074282,6.7992167302326765,2.463716179896076,2.588501804592111,2.150152302454757,1.7358000358358716
2024-07-15,29.80832761403795,31.07537151422945,7.10984406721092,13.920684971611497,2.3485106634862585,6.799162343199318,2.4636964725945765,2.5884810991285874,2.1501351033552667,1.7357861511461787
2024-07-16,29.902328955308192,30.836350447431606,7.149116049763124,13.964584215999693,2.3607312971022862,6.8206036795953215,2.4714658039004225,2.596643942020054,2.1569156106767324,1.7412599982025705
2024-07-17,30.35142989320597,29.6175874583803,7.25648811191545,14.174317306627223,2.576186039238172,6.923041837978015,2.508584571879093,2.635642751493748,2.1893101718217536,1.7674118574602697
2024-07-18,30.363547772579345,29.58052430794903,7.259385281766227,14.18893924357163,2.577214587539742,6.925805878624029,2.5095861301367073,2.6366950380267484,2.190184259028399,1.7681175007781345
2024-07-19,31.0053332667715,30.2057592624949,5.3890123056186505,14.488846733062093,2.5118771268585314,7.102147451097854,2.5626305235920093,2.69242609556615,2.236477547862117,1.8054896870761883
2024-07-22,31.0053332667715,30.1807985755768,5.3890123056186505,14.488846733062093,2.536837813776635,7.102147451097854,2.5626305235920093,2.69242609556615,2.236477547862117,1.8054896870761883
2024-07-23,30.99708037697241,29.856680613204016,5.387577877409105,14.484990143153025,2.8788647574051125,7.100257026642599,2.5619484116751647,2.6917094351236472,2.235882250189235,1.8050091082256845
2024-07-24,29.979223042180625,28.9177034903022,8.241310681105276,14.100153681472879,2.802379228872036,6.911617768752297,2.493882700065262,2.620196239419217,2.176479447329683,1.7570537205005257
2024-07-25,30.025864400575912,28.891361419772583,8.242111519780517,14.077230419903767,2.802651546438503,6.9122893962435885,2.494125039881707,2.6204508535900013,2.1766909438967628,1.7572244599166575
2024-07-26,30.00027516505857,28.874526351910212,8.2454019109404,14.11111165065044,2.81720461435617,6.908261588090856,2.4926717070430926,2.618923910386833,2.1754225806921537,1.7562005208712699
2024-07-29,30.033516312521286,28.219203527278236,8.34095067708817,14.2122525992658,3.1365533108153243,6.954186769121977,2.50924264865226,2.636334159428153,2.1898844933692447,1.7678755024595465
2024-07-30,30.162350002714884,28.099038931422054,8.426174104623364,14.347745248543426,2.774116799202318,6.99781657592376,2.533890789306981,2.6622307124017497,2.211395597940638,1.7852412379208273
2024-07-31,30.094311813596246,28.12310104225505,8.433389708534174,14.368265647411818,2.776492364645997,7.0038090313401105,2.536060641491599,2.6645104661905243,2.2132892871199408,1.7867699974145355
2024-08-01,30.082797900322987,28.127733096595353,8.434778741676151,14.370632192522,2.776949670669581,7.004962603415023,2.5364783468749432,2.6649493280802976,2.2136538299999504,1.7870642898437101
2024-08-02,29.995998228021953,28.211669035342396,8.478816134222395,14.368502266847377,2.7378378244852453,7.003924371450074,2.536102405838964,2.6645543458749636,2.213325736004914,1.7892696519117106
2024-08-05,29.88395636574685,28.347260328180234,8.406650662164301,14.33645069382156,2.7988642958898327,7.012412283015881,2.539175856065003,2.6677834643592044,2.216008019838548,1.7914380309185882
2024-08-06,30.065587333571308,27.68529422557906,8.504668844014905,14.501105910533004,2.902389634132102,7.019112402544763,2.568781630208872,2.6988887517389317,2.2418457863641064,1.8123254813129475
2024-08-07,29.995355644061906,27.03249044398706,8.552130389457647,14.392491513191308,3.728014487717516,6.963192643874796,2.5727727139076744,2.7030819812354654,2.2453289139557886,1.8151412686108364
2024-08-08,30.657673725951966,27.991826698297807,5.642521948432008,14.917141422362294,3.896171362274672,7.217440994649257,2.6667128435124416,2.8017801174046304,2.327313027065404,1.8814178600495248
2024-08-09,30.694605794739303,28.028713609487976,5.6499575191163975,14.93679884868136,3.9013056369531665,7.115981481802576,2.67022696929239,2.8054722313734333,2.313040764309122,1.8838971442442738
2024-08-12,28.90605226847807,26.395499783643444,11.150118791995624,14.066441873566127,3.6715299266020587,6.701338144885413,2.5146346839969627,2.641999297861744,2.1782614730207457,1.7741237559498053
2024-08-13,28.927307934277284,26.423079751292967,11.158317877656401,14.080870638026685,3.5884405153889523,6.706265881218696,2.5164837858374254,2.6439420555097106,2.1798632274721594,1.775428333319716
2024-08-16,28.90841246642117,26.242518759236727,11.151029206437338,13.968793121749284,3.917598164493399,6.701885313497669,2.5148400055522444,2.6422150188204747,2.178439329484866,1.774268614306827
2024-08-19,28.90899292911148,26.225974492545355,11.150938158302987,13.962147067949115,3.940428172510084,6.701830592615575,2.5148194718879107,2.6421934451393763,2.1784215425314764,1.7742541274066332
2024-08-20,28.922205074185676,26.228330189526634,11.151939769563052,13.951152593028098,3.933432955259956,6.702432571470567,2.51504536063954,2.642430775009595,2.1786172149955494,1.7744134963213378
2024-08-21,28.626586669931843,26.30096730745684,11.148116403412105,13.908003754948778,4.208807803763111,6.700134688380066,2.514183094567569,2.641524835720991,2.17787029100853,1.773805150810171
2024-08-22,28.26863500004087,26.337085264474364,11.163425619395603,13.925468173978436,4.476160115091918,6.709335687486206,2.5176357111912178,2.645152325134669,2.180861064109795,1.7762410390969208
2024-08-23,28.172605373348325,26.16778271991137,11.074180882089383,13.861870081626668,4.9481075973084385,6.686543819346009,2.5090832070645352,2.6361666422275447,2.173452596249409,1.7702070808283232
2024-08-26,28.598954715358403,26.779630180940096,11.241771691310245,13.963315801660547,3.8238893850683073,6.365981939069168,2.5470543481856374,2.6760609969898446,2.206344480830935,1.796996460586815
2024-08-27,28.5070148540152,26.611108363420545,11.205631666584235,13.92254809832336,4.211385330629605,6.345516593303328,2.5388660830571905,2.6674580015496976,2.1992515290898003,1.7912194800270373
2024-08-28,28.498557890399674,26.60321384425216,11.202307375360528,13.948084054388133,4.210135970333746,6.343634116192831,2.53811289658014,2.666666666666667,2.1985990935311084,1.7906880922950144
2024-08-29,28.451900056767233,26.55965906753655,11.1839669598269,13.925248253790654,4.366963117754979,6.33324831960773,2.533957498621955,2.66230080050021,2.1949995475075896,1.787756378086204
2024-08-30,28.47881244233557,26.330400685382894,11.198431527613021,13.922663766969817,4.537366548042705,6.341439304072756,2.5372347436404374,2.6657440358507976,2.1978384078028204,1.7900685382891788
2024-09-03,29.327618172849583,28.908336309979422,9.860352775084621,12.86761579153272,3.000459253967444,6.546920447007196,2.619448555050943,2.7521219234236534,2.2690547872973754,1.8480719838070452
2024-09-04,28.169014084507044,27.844406339514922,12.886184099671924,12.496985195243711,3.0296722865931223,6.35834712709756,2.54399962996369,2.672851559273539,2.203698380760755,1.7948412973737333
2024-09-05,27.82443863120294,27.977976814904327,12.94799952195679,12.55693361838873,3.044205717927948,6.388848314233736,2.5562032745959873,2.6856733105820174,2.214269589812368,1.8034512063951558
2024-09-09,27.804593239849655,27.953875193651868,12.938764542550333,12.552124282202607,3.088477755330195,6.409171883241608,2.5543800983933944,2.6837577916886444,2.212690293023888,1.8021649200678072
2024-09-11,27.755333169966022,27.887793150494407,12.915841551371294,12.508361536270854,3.2982535151567336,6.397817059520892,2.54985462517137,2.6790031061865434,2.208770175310784,1.7989721105510996
2024-09-12,27.700982085166924,27.860449052369614,12.890549475246265,12.51443878368843,3.611554992968581,6.203512900299269,2.5448614455143512,2.673757025222221,2.204444914491003,1.7954493250333394
2024-09-13,27.679308422562283,27.76532551680559,12.672799244372909,12.527066436626077,3.9179132252936575,6.209772534410973,2.547429329513292,2.6764549708782512,2.206669302318657,1.7972610172183063
2024-09-16,27.813884834925183,27.65098752339571,12.605592364437854,12.563039597344442,4.186294684560992,5.907520869140268,2.559814895463144,2.6894678577008873,2.2173980977583336,1.8059992752731853
2024-09-17,27.835631204918688,27.593589470602325,12.615448084959144,12.57369380639323,4.189567751723404,5.9121396822016985,2.5618162944824463,2.691570626280908,2.219131777168561,1.8074113012695963
2024-09-19,27.785725692688512,27.593589470602325,12.615448084959144,12.623599318623407,4.189567751723404,5.9121396822016985,2.5618162944824463,2.691570626280908,2.219131777168561,1.8074113012695963
2024-09-20,28.859693116933034,28.358160080383165,13.070192219861054,13.078637277864813,0.893625015295896,6.125252274564347,2.6541610868962,2.7885926224662674,2.2991239544932016,1.8725623512420266
2024-09-23,28.795671964932733,28.191212204068368,13.041197844924687,13.049624168760351,1.217517811356965,6.11166426774386,2.6482732054939633,2.782406523694307,2.2940236728110044,1.8684083362137605
2024-09-24,27.906315111248713,27.307187026701364,15.563941861146208,12.699674496054625,1.2392579514170716,5.947768749947702,2.577254888834964,2.707791175412319,2.232505208899897,1.8183035303371349
2024-09-25,27.962470758885527,27.26152246639892,15.595261052931658,12.624615358816774,1.2417516999673002,5.959737395926786,2.5824410775822315,2.713240041251981,2.236997660710842,1.8219624875279834
2024-09-26,28.239737162986046,26.820552770627287,15.749898387752337,12.86072347920336,1.201564828614009,5.680124644357133,2.608047690014903,2.7401436119766966,2.2591789730388836,1.8400284514293457
2024-09-27,28.241889454385326,26.822596898896577,15.75109876616393,12.880333991040505,1.1923412399332696,5.66362088968303,2.608246462354027,2.7403524520057245,2.259351156350826,1.840168689186786
2024-09-30,28.240497978653224,26.938885975743837,15.730983271029618,12.840203657030735,1.1569884470305654,5.656387963260542,2.604915509396302,2.7368527884436475,2.2564657724251087,1.8378186369864171
2024-10-02,27.029719833092052,27.598569360470066,15.839223367112323,12.900451332708847,1.4289363876351868,5.601635016605638,2.622839138209997,2.7556842374180364,2.271991824916972,1.950949501830878
2024-10-03,27.128623955809346,27.876713489333582,15.705644136435264,13.219072470644052,0.6057576630462409,5.572970500025416,2.9483030313299556,2.741582933730959,2.260365657352966,1.940966162292221
2024-10-04,26.759793909747266,27.94993990435126,15.917362179244728,13.356362994528354,0.6009564873883187,5.54729065281525,2.9249350714844047,2.719853417046992,2.2424502214713766,1.9810551619220522
2024-10-07,26.93156732891832,27.806175979318276,15.895718446520451,13.356667422086806,0.6253200043646496,5.529675421146727,2.920957872736887,2.7161550793610827,2.239401035764947,1.9783614097818516
2024-10-08,27.01968998743192,27.869291998324258,15.86342689568496,13.364893171344786,0.6242144951822372,5.421030582320905,2.915793883535819,2.7113531629660663,2.2354419773774614,1.9748638458315877
2024-10-09,27.17643330163973,27.90788837178268,15.79092228394135,13.314650786501861,0.6213614906003436,5.3962534821264745,2.9024670970324773,2.6989607833324993,2.2252247743915663,1.96583762865102
2024-10-10,27.716899567708857,27.46305418719212,15.753493515632854,12.897523541436279,1.2139338494018297,5.3651017057069135,3.250561308267149,2.129620321034818,2.2351797862001943,1.9746322174189874
2024-10-14,27.499958089554237,27.47732644884411,15.761680441233173,12.96122445558331,1.336943219728085,5.367889892876901,3.2522505909372854,2.130727062413036,2.2363413857269787,1.9756584131028816
2024-10-15,27.49120160884867,27.399865929277695,15.75666163901458,12.958773252890902,1.3365175129881013,5.315904139433552,3.4003686944863416,2.1300486006368358,2.235629294452824,1.9750293279705047
2024-10-16,28.187636498553854,26.86460186692076,15.857021190478198,12.642612002597161,1.2774999789191424,5.349478459579563,3.4403959828317494,2.1435016147937027,2.2497491377929184,1.9875032675329494
2024-10-17,28.656816252326113,25.670820077008173,16.126265961187194,12.84012657467992,1.4389723096448876,5.44031009081476,3.4988122904357226,2.17989726526657,2.287948821294732,1.8600303573419317
2024-10-18,28.646007457888643,25.63027731344563,16.12018344691612,12.886717243152887,1.4384295572414385,5.438258111525438,3.514637178003514,2.179075050362179,2.287085851442287,1.8593287900218594
2024-10-21,28.67129263852152,25.522139397478615,16.149393699975953,12.910068359039538,1.4410360344886812,5.448112397375563,3.5210058053656694,2.183023599326715,2.291230119198928,1.8626979492288138
2024-10-22,28.58541444814675,25.522139397478615,16.149393699975953,12.978770911339357,1.4410360344886812,5.448112397375563,3.5381814434406236,2.183023599326715,2.291230119198928,1.8626979492288138
2024-10-23,28.622438907152603,25.50921435499515,16.141215247676026,12.97133979382505,1.4403062582079431,5.445353338540639,3.5363896208681322,2.181918062195823,2.2900697836107224,1.8617546329279075
2024-10-24,28.61998231956949,25.57568683322891,16.057435650957405,12.981384051565062,1.451340193798117,5.444885978388678,3.5360861019800365,2.181730793988654,2.2898732330297906,1.861594843493859
2024-10-25,28.469830362894566,25.526304487867723,16.069572686278722,13.001503113592442,1.6070431608331543,5.4490015031135925,3.53875885763367,2.183379858277861,2.2916040369336486,1.8630019325746188
2024-10-28,28.2383173943413,25.377059924286193,16.133594336124453,12.913601752283055,1.9506221812129731,5.470710485240982,3.5528573769219496,2.1920785077999017,2.3007338547640197,1.8704241870251719
2024-10-29,28.228580295337192,25.368309440273094,16.12803117160763,12.910010947992726,1.9835693904467988,5.468824082135807,3.5516322853719298,2.1913226382076325,2.299940518779687,1.869779229847504
