date,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,FUTU SECURITIES INTERNATIONAL,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF COMMUNICATIONS TRUSTEE LTD,DEUTSCHE BANK AG
2024-03-18,21.408562867570744,19.593401362025872,15.04796338416446,9.519333148719161,7.394690134891323,12.589916065744575,5.785565157171705,4.898350340506468,3.7622175392056936,0.0
2024-03-19,21.403865223434202,19.595912095746527,15.047160775107042,9.518825418682166,7.387184163260153,12.589244560876537,5.797701809492781,4.898089078550326,3.7620168748502687,0.0
2024-03-20,21.40919889575204,19.48034919552665,15.047160775107042,9.520603309454778,7.387184163260153,12.605245577830058,5.824370171081984,4.963871037137027,3.7620168748502687,0.0
2024-03-21,21.431167115410844,19.514041376271212,15.056641273121505,9.538458804751638,7.4079917480232975,12.486356651890167,5.833600240238426,4.971798194391446,3.7599445959014646,0.0
2024-03-22,21.45987267828574,19.5272266741703,15.070371007527191,9.56090678380869,7.398772302526209,12.391662965970935,5.853544910887691,4.975157551841969,3.762485124981274,0.0
2024-03-25,21.451234522079695,19.541839779494225,15.051519355373538,9.56022681762357,7.430249846982114,12.369445850781668,5.831792782889734,4.992583577547064,3.7711074672283913,0.0
2024-03-26,21.492935989128657,19.58731504298486,15.09203782863729,9.593093898151132,7.512648989591732,12.386699273565013,5.802922587140777,4.75108715659913,3.7812592342014097,0.0
2024-03-27,21.496495401225275,19.587309455832024,15.092033523732725,9.59309116178417,7.5072985324350565,12.395609597378728,5.795818370607191,4.751085801382756,3.781258155622074,0.0
2024-03-28,21.47217097375168,19.593392625258087,15.109053158170196,9.63714502217747,7.547898589477173,12.312943577714275,5.795508408606682,4.750831711974597,3.781055932869839,0.0
2024-04-02,21.40137714547669,19.59059872994243,14.999953389668203,9.698155590848696,7.621684024692889,12.3646604849068,5.792899583467617,4.7501542730685635,3.7805167779281135,0.0
2024-04-03,21.04254604219976,19.588044597064492,15.00209259429835,9.753018966371974,8.059526619997515,12.230940478745858,5.788377704348558,4.754397064103658,3.781055932869839,0.0
2024-04-05,21.03279071226152,19.5766882941867,14.95565941596017,9.758931879630692,8.078128008726038,12.261498568306502,5.805480014675298,4.7502389423661615,3.7805841638869153,0.0
2024-04-08,21.010022169618683,19.549535592988892,14.90483312792516,9.789906885606502,8.110210787456896,12.296168036300896,5.805216336229639,4.756014581620077,3.778092482253252,0.0
2024-04-09,21.04789567448422,19.581412207242696,14.858011327244622,9.835256133087025,8.11382403328227,12.244619883142024,5.784635723271306,4.754569327350156,3.7797756908956823,0.0
2024-04-10,21.049756826533883,19.57692408859548,14.903802814829278,9.845140253289161,8.119353611980836,12.252964603091595,5.71189661928919,4.757809570811872,3.782351611578704,0.0
2024-04-11,21.05857887376747,18.68896408735722,14.89890778954989,9.851395007865824,9.015543080594263,12.251872172906351,5.693556087621125,4.760951637557845,3.780231262780012,0.0
2024-04-12,21.086104736915726,18.71183209494329,14.921816420996493,9.861663562686092,9.01790604055724,12.264643498210996,5.5909220302093425,4.763141547668852,3.781970067811972,0.0
2024-04-15,21.004189425472948,18.727868677306645,14.92210651081166,9.875471725265934,9.029205601448565,12.293009423515707,5.590357181289536,4.7725801291296275,3.7852113257593754,0.0
2024-04-16,20.99109261212176,18.69377563805397,14.930921950436488,9.864175628307521,9.029427195779716,12.281168441603205,5.6099449887490405,4.817928244120589,3.7815653008277113,0.0
2024-04-17,20.990717065420835,18.71127844515662,14.932438550128138,9.89253875553481,9.027487278292755,12.248841666624452,5.597358545410542,4.817842047699526,3.7814976457323195,0.0
2024-04-18,21.034553673979282,18.725875380699993,14.942320735294738,9.874128216380978,8.98740315091446,12.234714386418279,5.643663024598395,4.7746967621489445,3.7826446695649336,0.0
2024-04-19,20.91802662231314,18.700322421442333,14.930466499680103,10.302198208726976,8.908959114274,12.060985907241623,5.628488615659471,4.770908837809103,3.779643772853251,0.0
2024-04-23,20.888565824164147,18.739204889025554,14.933371379003194,10.306111378270392,8.878208939440919,12.067655504451013,5.631601110131547,4.773547099765101,3.7817338757481367,0.0
2024-04-24,20.86157871948697,18.75569550987686,14.922976539050362,10.291622598783743,8.882639568324523,12.073677811810537,5.652258803968804,4.77592931624612,3.7836211324520828,0.0
2024-04-25,20.843434716631165,18.75703455727937,14.92404195264496,10.238811729634543,8.874349465204086,12.13165514186201,5.652662342321503,4.776270289778246,3.8017398046441198,0.0
2024-04-26,20.85615791478894,18.762057688373094,14.911970617714282,10.241553681908764,8.873155349980486,12.129548000267086,5.6452494627042284,4.7775493742588635,3.802757910004253,0.0
2024-04-29,20.887006643199058,18.67293994529467,14.926360815740669,10.24964982653055,8.88171803199472,12.141253133154557,5.643548962989729,4.791095032379653,3.806427608716398,0.0
2024-04-30,2.5973215555555553,2.319777777777778,1.8565533333333333,1.2694437777777778,1.1057844444444445,1.5102222222222221,0.7013368888888889,0.5955555555555556,0.47333333333333333,0.0
2024-05-02,20.904534157337682,18.65737683288704,14.936073991623847,10.212745226689988,8.896096861034007,12.149821095850932,5.644081753493073,4.791277300894717,3.807992780188712,0.0
2024-05-03,20.90036643224861,18.61271515259319,14.938195141692018,10.269848651587187,8.90458224259108,12.137019015258426,5.638134670905694,4.811231493099794,3.7879072000240024,0.0
2024-05-06,20.913614771258313,18.62766774813107,14.938728725078127,10.302362945550417,8.920974039496372,12.11602090156483,5.607974570643867,4.802473497097263,3.7701828011797405,0.0
2024-05-07,20.90092310745836,18.634212199411774,14.952866509430091,10.310389929814704,8.917345131669272,12.108668157165658,5.611710852715116,4.795989289254735,3.767894823080292,0.0
2024-05-08,20.871365134727114,18.659202509965993,14.996022878394266,10.295557486487688,8.910447066286372,12.10172369288808,5.624547233380778,4.793238732722622,3.7478952651470894,0.0
2024-05-09,20.87408805924311,18.655259017392193,15.010688428995337,10.28954709810847,8.908563905319745,12.099166077819183,5.623358524472454,4.792225715079621,3.747103173569885,0.0
2024-05-10,20.841245304469492,18.66258159526891,15.016580436975605,10.293585959743776,8.912060702276872,12.105699438231316,5.625565809865048,4.7941067635265355,3.748573989642446,0.0
2024-05-13,20.827938927103354,18.660251060655092,15.023625019578994,10.292300523521728,8.937707229580672,12.111323561260749,5.59453593596858,4.804211864851259,3.7481058774795746,0.0
2024-05-14,20.82169754818255,18.572428905569733,15.000790126380984,10.295448408314483,8.98573456248223,12.190776103867195,5.582637053039061,4.80318362073363,3.7473036714301355,0.0
2024-05-16,20.898126625431086,18.474640330712656,14.999362943436873,10.307730440489816,8.977732999422901,12.221849862363662,5.56579723613813,4.805583542027353,3.749176019977523,0.0
2024-05-17,20.903691801203184,18.47524210506784,14.996954395145018,10.306075259090514,8.976291384631525,12.219887317972923,5.568471869994244,4.804811877252312,3.748573989642446,0.0
2024-05-20,20.933242436135536,18.255167348276395,15.00750062877916,10.327625246905386,8.996157202303031,12.298312152807469,5.581226282145999,4.813782982284348,3.7869857203626776,0.0
2024-05-21,20.93860253413264,18.208961733474567,14.995965679136894,10.319687307064905,9.024992054693737,12.324608928272026,5.5858738353289255,4.8100830494532305,3.7912248784430704,0.0
2024-05-22,20.911109648154582,18.18816729750704,14.911703218913832,10.346068926481305,9.195212506560942,12.370529837932642,5.50639027760435,4.776473559982668,3.794344726862637,0.0
2024-05-23,20.91937140991629,18.1705852609157,14.908605951838721,10.366151358592138,9.199125317729912,12.401007848417075,5.482919004808817,4.7661726451075594,3.786061202673787,0.0
2024-05-24,20.792918050247817,18.17481049139994,14.947682599516462,10.379051292476824,9.213959632506013,12.441912918093312,5.4906911739215785,4.7675458066590615,3.7914280351789973,0.0
2024-05-27,20.882992444770096,18.219799381625158,14.972483403489495,10.007203653855717,9.269302679176574,12.499441378322151,5.5691403304829254,4.77506749284217,3.8045692354357112,0.0
2024-05-28,20.89261247362825,18.212442304002188,14.976798047320722,10.010087445298286,9.273774900769025,12.490435856235678,5.57434734275748,4.763836025918294,3.805665604070078,0.0
2024-05-29,20.898096567131773,18.1762566248952,14.99615922782665,10.014591439863933,9.289019988334484,12.493362000819848,5.573048143645996,4.753457658616433,3.8060083488656784,0.0
2024-05-30,20.892371389830025,18.14810401379018,14.990758853633299,10.009184427914827,9.294677781754672,12.51407112767554,5.5908476369166324,4.744543513874108,3.815441254610715,0.0
2024-05-31,2.577577111111111,2.236666666666667,1.8501088888888888,1.2350775555555555,1.14734,1.545111111111111,0.6920035555555555,0.5844444444444444,0.4708888888888889,0.0
2024-06-03,20.84218627817604,18.13563116915522,15.001293188523606,10.012614399074915,9.315624164278944,12.528270593058743,5.612794958968427,4.733462799937483,3.8181224488266183,0.0
2024-06-04,20.874444257686882,18.106520072342526,14.993909330398738,10.004683385122243,9.317123625052451,12.53680683676267,5.620162988573066,4.730564717060549,3.8157847870008763,0.0
2024-06-05,20.881964888545244,18.11304347732101,14.984900152726013,10.004685072449112,9.32768597880383,12.544926382502588,5.611379437150729,4.732269041762535,3.7991455687389366,0.0
2024-06-06,20.890243843980304,18.12022465402265,14.97282002344114,10.003245241228937,9.333186184974931,12.513857781952586,5.613604149266536,4.739551550480315,3.813266570652603,0.0
2024-06-07,20.789451660250265,18.132158968127055,15.031370438312619,9.979177501105015,9.353759575578726,12.527509532727862,5.6461541366235,4.724640128940118,3.8157780583348435,0.0
2024-06-11,20.778926827057603,18.14028798478431,15.038109308233693,9.99835483554318,9.357953056759401,12.495239640240294,5.646881316457748,4.72675828146543,3.81748874945834,0.0
2024-06-12,20.7717104022004,18.14028798478431,15.038109308233693,9.987530198257382,9.357953056759401,12.495239640240294,5.659510059957847,4.732170600108329,3.81748874945834,0.0
2024-06-13,20.806037491727704,18.155844066256083,15.052502153952348,9.95194335521118,9.383161969722357,12.46205290443935,5.630615903331164,4.736699720090481,3.8211424352693326,0.0
2024-06-14,20.79627329710499,18.147323597374243,15.045438071680628,9.947272945872873,9.378758487334842,12.503134131590551,5.627973476605376,4.734476804845101,3.819349187591396,0.0
2024-06-17,20.790839932797272,18.158799896905112,15.06640466903628,9.893799371155849,9.382823093507941,12.544668146758134,5.623189480883141,4.718470975597957,3.8210044333583153,0.0
2024-06-18,20.79271727364992,18.155021781421013,15.067765113206846,9.896498677724598,9.396311845159353,12.54580088685286,5.621891304676427,4.720702967933406,3.803290149375575,0.0
2024-06-19,20.790839932797272,18.153382593833243,15.06640466903628,9.897410906537093,9.395463467342303,12.555502752901873,5.617772177811272,4.720276743288579,3.8029467564520845,0.0
2024-06-20,20.775033148908957,18.15534965446232,15.068037231523906,9.898483368224245,9.396481539108434,12.564087093016449,5.6183809072542275,4.7207882220993245,3.8033588354021335,0.0
2024-06-21,20.797208614566404,18.16683267642334,15.077567568627412,9.902936924297942,9.366282579019442,12.572033714301917,5.587599453379467,4.72377405910381,3.8057644102802697,0.0
2024-06-24,20.799984323964367,17.998879937130997,15.082200940710367,9.905980120176553,9.36916085975174,12.575897129920696,5.587508874937322,4.891530492103694,3.7888573213042656,0.0
2024-06-25,20.80560168285315,18.01940090640645,15.189882626686096,9.915464451822842,9.36174565339638,12.59566438772611,5.51063212518049,4.808431074452338,3.7931770914761396,0.0
2024-06-26,20.80974426633376,17.97592659421499,15.192907069708747,9.899337888212182,9.370849990539606,12.632563860741758,5.502678930746055,4.8093884765712644,3.8066029229316403,0.0
2024-06-27,20.817509385199184,17.97950647657815,15.19593271735917,9.86691091711252,9.378147511214289,12.635079619377596,5.5092061101934275,4.8103462600209586,3.807361002944703,0.0
2024-06-28,20.77858342888709,17.980945014447585,15.19714854187047,9.867700367313898,9.378897855521993,12.646954075714065,5.513268076136655,4.828837010727188,3.807665629381056,0.0
2024-07-02,20.797426812830576,17.996659341805923,15.204306010956678,9.850610518780197,9.383315077034215,12.629361744445989,5.497750281724252,4.831111269712773,3.809458942709397,0.0
2024-07-03,20.793427271717825,17.99633334897182,15.204030599019774,9.850432084084087,9.383145106962706,12.630944382725767,5.499462102547763,4.832835166085235,3.8093899378850256,0.0
2024-07-04,20.735020065496997,18.00524490375136,15.227735285770096,9.822193452147543,9.394803890263095,12.636816587211875,5.509731725292235,4.850422075469886,3.8180320145969087,0.0
2024-07-05,20.73516390401698,17.9872575738879,15.227840920339016,9.814322997280248,9.396680285072765,12.64414914140685,5.5224485085998785,4.854078169169225,3.8180585002271368,0.0
2024-07-08,20.737382138315308,17.982898591191727,15.21509672575799,9.819881288604789,9.41613253057645,12.635652640150626,5.522920997836294,4.852901845171064,3.8171332423957476,0.0
2024-07-09,20.809216901526757,17.984931035437825,15.264997595069865,9.664975220258833,9.487625878677475,12.599408153663541,5.523131590137632,4.8496859832851476,3.816027641942923,0.0
2024-07-10,20.930846905391405,17.964453813345855,15.336483476969413,9.568022505613168,9.512030036798203,12.516899531984032,5.516287843778101,4.843676707523505,3.8112991785963226,0.0
2024-07-11,20.8429232511776,17.953323310252504,15.428929622828116,9.553789016460627,9.508686236529678,12.539689145766461,5.525656832602412,4.839214523409443,3.8077880609731634,0.0
2024-07-12,20.822983546402455,17.945728938177577,15.476819101130573,9.539759935975994,9.505513202351418,12.542150798140808,5.52276377802296,4.838486273070011,3.8057944267282027,0.0
2024-07-15,20.816594539992476,17.954661555712587,15.522606268927477,9.526003793364442,9.349184308246668,12.549131664341537,5.549946879614103,4.92724427493922,3.804626714861493,0.0
2024-07-16,20.840882515243067,17.965392991212493,15.562952454732695,9.52669047184985,9.265123227042874,12.550695354712675,5.5464402431731505,4.938363022692436,3.8034597193407587,0.0
2024-07-17,20.836371113067027,17.961504042988985,15.56138746728975,9.52282433277441,9.263117616337222,12.57684103522338,5.539827889935107,4.935490113650483,3.8026363887336325,0.0
2024-07-18,20.831110278477478,17.95155870891899,15.58270680217274,9.509599268693101,9.260778834344013,12.58628975583139,5.540232627962476,4.936047436840594,3.801676286759216,0.0
2024-07-19,20.83536070070432,17.938437388831364,15.579142514204793,9.489393711828532,9.258094429131633,12.61586555529732,5.551586665515126,4.931312318670598,3.8008067158163144,0.0
2024-07-22,20.86006049706191,17.921718524508844,15.608959129436215,9.479805272041272,9.270274687365475,12.584484433457646,5.548085469983825,4.928202308921343,3.798409677223471,0.0
2024-07-23,20.861564116929532,17.923010344925146,15.610084243194311,9.471478428505552,9.270942900633612,12.585391539207441,5.550287415095009,4.928557540053315,3.798683471456083,0.0
2024-07-24,20.872971272002566,17.94024638514936,15.607834177854022,9.459302559183264,9.188526818749459,12.542136696497408,5.5296678919318625,5.061178276176012,3.798135922456046,0.0
2024-07-25,20.837986692949972,17.943203338347484,15.643305909546005,9.45175487195176,9.188195718026316,12.547089873305742,5.529468635067963,5.060995900935645,3.797999059869113,0.0
2024-07-26,20.847651521980584,17.892000616791815,15.640188700870544,9.439000135125628,9.161402434888249,12.557147255087497,5.556193099020816,5.113542412803937,3.7928738234309276,0.0
2024-07-29,20.863029421224383,17.81468302085045,15.648573790458077,9.4256897520217,9.171404859999594,12.560989371844341,5.588490181316325,5.1331052713139504,3.7940343309711815,0.0
2024-07-30,20.88957078952204,17.80556089946337,15.64688408982972,9.424671985539595,9.170414550674133,12.554234165621232,5.586087115515331,5.1289517448423885,3.7936246589921954,0.0
2024-07-31,2.5812642222222224,2.198666666666667,1.9316644444444444,1.1635553333333333,1.1323813333333332,1.55,0.6906702222222222,0.6333333333333333,0.46844444444444444,0.0
2024-08-01,20.939999003344553,17.80307275710697,15.618148555991976,9.421450507871509,9.167279981563674,12.539148859845959,5.591373785191247,5.127198601228261,3.79232794785585,0.0
2024-08-02,21.07786188236636,17.804033649911457,15.601000379433176,9.421959015819791,8.95907752940607,12.545222983107577,5.642050767043323,5.156261160129976,3.792532632782271,0.0
2024-08-05,21.09699170077821,17.71863250588207,15.609039309347569,9.422467578662866,8.95956110760165,12.626864635081272,5.63515845923464,5.138547363606742,3.792737339804976,0.0
2024-08-06,21.166960975911767,17.25242419303221,15.607126308936081,9.45291151354734,9.004754615041522,12.653221761158798,5.610045033556308,5.41146345791071,3.8410921409052667,0.0
2024-08-07,21.314559440859927,17.41174202095728,15.664952875094945,9.442492052868577,9.017700794270807,12.609249924757949,5.793712021269624,4.89637540033556,3.84921546958533,0.0
2024-08-08,21.431916107260683,17.39243243086978,15.685874529843307,9.449657616976575,9.037191727446526,12.609784535117411,5.626460925477601,4.914545627671494,3.8521364993366265,0.0
2024-08-09,21.31182646327913,17.424070178142262,15.70298878966472,9.456350199030163,9.070566127629279,12.623542590392903,5.648878848900772,4.9054373843166,3.856339418644171,0.0
2024-08-12,21.315296403052358,17.388916356815788,15.705545512123667,9.459698943078797,9.07204297515458,12.625597924908174,5.64979858562187,4.926136000791655,3.8569672984531067,0.0
2024-08-13,21.316067654233166,17.389545539822183,15.706113785737713,9.4600412232818,9.072371228805135,12.636909654146688,5.655430460904368,4.906413598002265,3.857106855066677,0.0
2024-08-14,21.36415798782397,17.39355648040652,15.701568747955122,9.457303675001478,9.069745864531379,12.640487287258104,5.653793891510292,4.9049937792307885,3.814392286282349,0.0
2024-08-15,21.39242064389212,17.395053614234186,15.636524109888228,9.465007071152648,9.077133577539854,12.659834024761071,5.6529688614059515,4.910799214923761,3.8102588822021812,0.0
2024-08-16,21.358013134280025,17.36707545858748,15.598724053074218,9.44978358021628,9.067955504865942,12.807540455255925,5.643876642078671,4.902900699182916,3.804130472458547,0.0
2024-08-19,21.34660309285889,17.350457024759518,15.603657786879696,9.469628485370098,9.052056606904182,12.786257715852955,5.638476055737395,4.952372905194106,3.8004903264431613,0.0
2024-08-20,21.345710835661027,17.339238362446586,15.601686013020405,9.475652766813509,9.050912733535892,12.795473348570683,5.639568773773757,4.951747092992294,3.800010073185847,0.0
2024-08-21,21.354182236751598,17.325504010974083,15.590050699952887,9.467811867636684,9.029160541556779,12.787228061799166,5.638165079652422,5.0124780050481785,3.7954194966282073,0.0
2024-08-22,21.36001113021614,17.35672144489525,15.57886044680537,9.459600613387364,9.024767073735338,12.781005968974881,5.635421624517761,5.010039000810798,3.7935726966570966,0.0
2024-08-23,21.378504449537786,17.373552482035272,15.56709623761219,9.46598692402083,9.03258064172838,12.813716448544287,5.642104458123551,4.9296012181688535,3.7968571402288465,0.0
2024-08-26,21.338724285556385,17.376616018978865,15.549141275656744,9.511428050586021,9.029486153792337,12.809326574538327,5.6618088954498225,4.9279123772822695,3.7955563681592306,0.0
2024-08-27,21.312830449906855,17.364933545318962,15.519327820192332,9.511942584280785,9.029974616181773,12.867722303156398,5.707195483891094,4.928178959434757,3.757894237637042,0.0
2024-08-28,21.360064545472753,17.384843901746404,15.484147876535856,9.516919281534701,8.98057447563569,12.874454761608794,5.7083773622486556,4.930757407998435,3.7598603872187115,0.0
2024-08-29,21.39873148412533,17.381080920692234,15.462758653157426,9.493214145342705,8.982238144257561,12.880686888196685,5.712553069025222,4.929690136597331,3.759046558605502,0.0
2024-08-30,21.43055566331346,17.299805007308393,15.503587977393336,9.494321719717536,9.004840805887996,12.832312600331381,5.725131214546271,4.949245425015323,3.760199586486305,0.0
2024-09-02,21.45092110503371,17.307091612818475,15.50526656367705,9.489936136453,9.00581576744437,12.808438772576949,5.722142051685244,4.949781283907942,3.760606706403263,0.0
2024-09-03,21.4618792652852,17.27982419390234,15.507771091347008,9.485224269857015,9.014027241676242,12.816787373577757,5.708816276074214,4.955920741015769,3.7697495472644538,0.0
2024-09-04,21.419622026227287,17.275211196972148,15.510230751964006,9.587137392920962,9.005207404237963,12.793052618201632,5.709830813814193,4.941174818765088,3.7585329768967224,0.0
2024-09-05,21.41409091326446,17.27801033367966,15.498341062558929,9.590491171147361,9.024670089382242,12.78612372510086,5.707155278308833,4.941975447113752,3.759141979443903,0.0
2024-09-09,21.393989311805722,17.256633142230566,15.452217746712154,9.63493068294414,9.034987922789089,12.810050286203728,5.696987899547225,4.958264189540459,3.7619388182269176,0.0
2024-09-10,21.39233132698661,17.26749461673969,15.41880292931484,9.630939719640939,9.072667283131352,12.81194792485254,5.6946281036759245,4.950807540823677,3.7603805548344256,0.0
2024-09-11,21.491383496773917,17.20085952070096,15.436812414730714,9.632740668182525,9.08167202583929,12.777729902562381,5.667613875552115,4.950807540823677,3.7603805548344256,0.0
2024-09-12,21.50551994871102,17.203164164984358,15.434032824840044,9.631006173530302,9.085438630718883,12.775429113519365,5.655789605698399,4.949916086407997,3.7597034515896315,0.0
2024-09-13,21.533804103701513,17.201305779676552,15.432365551333449,9.60475976010714,9.07905587984796,12.774049037764822,5.665981213055744,4.949381367838689,3.75929730667413,0.0
2024-09-16,21.52865281113709,17.162260777248957,15.456458437056872,9.634673203676321,9.078402078842522,12.780330353266587,5.687176795500042,4.913018951128964,3.759026592142644,0.0
2024-09-17,21.51039851702203,17.16889804427419,15.457571567757508,9.635367065764926,9.07905587984796,12.781250756743127,5.694788088968956,4.913372772947175,3.75929730667413,0.0
2024-09-19,21.518648514292966,17.14739674982818,15.460911922041834,9.64285170824322,9.08101784800531,12.7840127627631,5.690616266310129,4.914434544242922,3.760109684272342,0.0
2024-09-20,21.54028650507027,17.135509493203752,15.464810827163447,9.643482152402282,9.113929522854507,12.801646795774104,5.641615673380221,4.897661128142647,3.761057902008771,0.0
2024-09-23,21.52546415494182,17.152490320998275,15.493047658982201,9.67689300240522,9.18169835585502,12.67213379410655,5.63108783974874,4.9071429002331035,3.760041972729071,0.0
2024-09-24,21.524575863592684,17.3365551061927,15.513011016168686,9.68891905786467,9.19366198166046,12.441400651732723,5.6335987696917185,4.907761548345638,3.7605160047507127,0.0
2024-09-25,21.556001675064962,17.318132362019046,15.542704022885228,9.675498049435674,9.187304347935745,12.399948512199844,5.638825692628462,4.919985382364924,3.7615999554661155,0.0
2024-09-26,21.51821360854471,17.481540819578314,15.601602814519048,9.701404994233439,9.14728798306971,12.221735972056248,5.642496262948367,4.916852575377525,3.76886496967264,0.0
2024-09-27,21.519904528238087,17.533124417394152,15.586084671162299,9.724644916770464,9.1451636008221,12.155120129974756,5.661466093795175,4.90501431652182,3.769477325321148,0.0
2024-09-30,2.6371931111111113,2.1611111111111114,1.916553333333333,1.197712,1.1217146666666666,1.4915555555555555,0.6933368888888889,0.6077777777777778,0.464,0.0
2024-10-02,21.444843660180403,17.74416880989683,15.558601714036916,9.735667628410479,9.062796335601837,12.04712884429555,5.648360761538017,4.948378918823404,3.810053327216562,0.0
2024-10-03,21.334150109612615,17.721675875545596,15.611762696963764,9.72717405119441,9.182357451957488,12.035152169985205,5.605368063945248,4.954059040440619,3.82830054035506,0.0
2024-10-04,21.31312413296206,17.760983444006794,15.644713131304556,9.7271804917491,9.031720209594779,11.998418636604264,5.68491650468109,4.991212088668711,3.8477313604286483,0.0
2024-10-07,21.499729974152153,17.510794483178117,15.612418351854748,9.709010894009184,9.226537003660914,11.98287700907679,5.636372359725931,4.973137917203941,3.849122007138224,0.0
2024-10-08,21.42253730089681,17.657175761408066,15.567770419465965,9.733062017371658,9.237634032474919,11.96492903361364,5.600056922467278,4.972578939464638,3.844255572837026,0.0
2024-10-09,21.602041680636837,17.591343684865812,15.514896188924885,9.762389399850429,9.176635622073213,11.959582577121001,5.602862851068665,4.9555881850171835,3.834659810441972,0.0
2024-10-10,21.63364679024834,17.57013488953496,15.538694175507512,9.675143091550682,9.176567481033207,11.973560975512822,5.728478188039644,4.863130076354936,3.8406443322179027,0.0
2024-10-14,21.7690605684885,17.4994114153791,15.543301222246761,9.656489130804001,9.141133176539617,11.943785280726257,5.750273073530775,4.858244586125225,3.8383015461597654,0.0
2024-10-15,21.779143032269086,17.477890828285442,15.497765558361884,9.657780016116398,9.148142368541453,12.008508608243927,5.752154863657593,4.8570707433164175,3.8215439812078005,0.0
2024-10-16,21.834941862044303,17.524451889378657,15.518416511462767,9.673107609609715,9.180423256120767,12.034299196537269,5.553349006678513,4.851259184206986,3.8297514839610205,0.0
2024-10-17,21.84618148553296,17.48759611751917,15.551225894918035,9.692951542764026,9.175289837289597,12.049215272308206,5.557458838536817,4.801648361509648,3.838432649621536,0.0
2024-10-18,21.824994348236466,17.485072986878798,15.559803232962041,9.678928431044291,9.173966015835399,12.056494370013903,5.583709719292889,4.799152059627074,3.8378788361091374,0.0
2024-10-21,21.826568929570296,17.452065213656585,15.57896225323549,9.683234014140032,9.17462787880843,12.057364195255712,5.589523494229555,4.799498298216222,3.8381557228876817,0.0
2024-10-22,21.852976982299012,17.431646519508032,15.615869570183417,9.653415780163696,9.149611760772366,12.117098119330663,5.601703761510227,4.7962760961165785,3.781401410116007,0.0
2024-10-23,21.859637633290564,17.39545101913888,15.7044593403,9.6379249000064,9.152231773710353,12.094117804254951,5.592068728823896,4.793950846565676,3.7701579539092775,0.0
2024-10-24,21.83301063841599,17.405576193446883,15.702191150994954,9.627506045959857,9.161742142734571,12.092371055254354,5.64722755132465,4.791453087585109,3.7389221342836323,0.0
2024-10-25,22.01777241823964,17.366849424875134,15.65428961090708,9.606276641353299,9.143254346509455,12.078779805411651,5.619616269921812,4.781784248741426,3.7313772340405027,0.0
2024-10-28,22.018565847262614,17.372880630634484,15.654853726453165,9.597613850520975,9.143583831401257,12.081016866667104,5.614413400865708,4.785560148824434,3.7315116973702573,0.0
2024-10-29,22.015325382573657,17.383219894577962,15.641455861786282,9.595739218903052,9.145231612122444,12.08319400716828,5.617227300737904,4.786422562720202,3.7321841594102176,0.0
