date,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,INDUSTRIAL AND COMMERCIAL BANK OF CHINA,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,STANDARD CHARTERED BANK (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-04-05,67.99593351837933,10.096481389617315,6.698831188608644,4.899302378269363,4.056514551315834,1.8011216305339517,1.8094489507842135,0.49078835786912806,0.9970844767659914,1.1544935578562394
2024-04-08,67.98925984022375,10.098324870770863,6.6987388939978105,4.879577731596043,3.9875742872448603,1.7958239757385301,1.903097574268788,0.49411403045670654,0.9898996775667324,1.1635891181359115
2024-04-09,67.98855289171141,10.098295052625293,6.698719114086386,4.879563323269812,3.987562512809785,1.794806290878188,1.9049479888431122,0.49407038885497,0.9898967546094042,1.1635856823116388
2024-04-10,68.03349378862642,10.082096542434167,6.702785210211337,4.878979710554305,3.988421244312547,1.7953048164896326,1.8737369299000761,0.4916267549151345,0.9891786119260011,1.16437639063039
2024-04-11,68.0320663395344,10.077831543591227,6.702615467028143,4.878856153925108,3.9942714453115014,1.7952593516948052,1.8733940289811113,0.49220520459875067,0.9891535616937366,1.1643469036412082
2024-04-12,68.02480237694087,10.080258324500551,6.701899811152158,4.877913199423622,4.004817647710011,1.7944768304503491,1.8691425502320187,0.4921526505549457,0.990314025774475,1.164222583260996
2024-04-15,67.99716578389695,10.049203791618313,6.699484585786094,4.873033432477835,4.005947826774876,1.792860165345598,1.9353026689596389,0.49197596396963383,0.9912227595260379,1.1638030216450261
2024-04-16,67.9575198179396,10.06933895181541,6.696546482194922,4.870896331206158,4.036155025241488,1.7940980022443387,1.9347912803606668,0.4877963271195477,0.9895651538002217,1.1632926280776512
2024-04-17,67.95150174765566,10.077386265039953,6.695953460444018,4.871139625185415,4.035881928413013,1.7939394397026642,1.934619942296224,0.4877537621322223,0.988634218008707,1.163189611122128
2024-04-18,67.95431472284773,10.089937928791349,6.696168325074192,4.869988771479362,4.064178675718911,1.7950511681482553,1.891330613915808,0.4877694135300904,0.9880334440969746,1.1632269363973247
2024-04-19,67.95253822281433,10.103883900531816,6.695993270064046,4.8691024798158775,4.052940755180934,1.7950042409079,1.89157632766645,0.48775666198689605,0.9880076143692582,1.163196526662493
2024-04-22,67.95395655004268,10.116576018673117,6.696133030988719,4.865430224885936,4.042230775083031,1.7950417068136109,1.8916158092558093,0.4877668426007863,0.9880282363818852,1.1632208052744306
2024-04-23,67.93618278971991,10.122327083086006,6.694610092737621,4.864049634757648,4.062769196848251,1.7935795327342594,1.8886983424527704,0.48765590711327794,0.9871711729616847,1.1629562475885804
2024-04-24,67.93113914662486,10.11643285492215,6.694113078884594,4.742159734028777,4.075113649114282,1.7934463757823345,1.8867505780142961,0.6132795438846396,0.9846951300695633,1.1628699086745125
2024-04-25,67.93354460635487,10.11198540150055,6.694350119211634,4.725254848182178,4.0755530355268075,1.7945637591706018,1.8869438535917147,0.6322710458164217,0.982622244437518,1.1629110862076983
2024-04-26,67.93788938120755,10.105608478693071,6.694956906051451,4.725851788607162,4.040298179832032,1.795527440463447,1.9224440474531017,0.6323283558977539,0.9820789274245654,1.1630164943698684
2024-04-29,67.92282360020543,10.11578187267775,6.693347637927735,4.72421004947748,4.0531096591148685,1.794421468915466,1.9195495438951975,0.6321763630050219,0.9818428649173596,1.162736939863692
2024-04-30,67.95080821729807,10.153975513562852,6.695937056759576,4.737633073636925,3.97152814131888,1.7962962889642589,1.9187320418720737,0.6324209296207066,0.9794819754155982,1.163186761551049
2024-05-02,67.95429287977146,10.192235804469723,6.697028458117954,4.736908178046663,3.9628133070857565,1.7962095279962984,1.917442250867972,0.6325240107960229,0.9471692281750592,1.1633763546730933
2024-05-03,67.95203326475958,10.209629292296247,6.696681091277769,4.734216634368773,3.9517701330641435,1.795315135370654,1.9173427954363453,0.6325333722909922,0.9471622693996842,1.1633160117358048
2024-05-06,67.94759636384107,10.21016971230937,6.697035562569489,4.7343828837602135,3.951979309676342,1.7900533530554243,1.9051323623948124,0.6543256182975657,0.9459472452706419,1.1633775888250728
2024-05-07,67.8847183054315,10.201158184839334,6.6911247382012,4.730183235352118,3.94849128047471,1.7840914304990918,1.958108719168156,0.6958828768652104,0.9438483062450493,1.1623929229236274
2024-05-08,67.9972894569716,10.199848383259699,6.702307785575316,4.75189000809726,3.9628562494552844,1.785511635990527,1.7932780872076086,0.6970459236597787,0.945636809930457,1.1643356598524697
2024-05-09,68.00701489934534,10.138650577044588,6.703312163379666,4.752475470493492,3.9145691721398728,1.7830776678666167,1.787003570830261,0.8237849217833836,0.9256014151410064,1.164510141975789
2024-05-10,68.03190415130165,10.02583693452312,6.705723823971876,4.755283169878174,3.895370892681421,1.7828746343629593,1.792587007720466,0.9396135486268695,0.9058767374109935,1.1649290995224741
2024-05-13,67.99446944944187,10.032348183712662,6.702033984987711,4.7528353789274815,3.8965615302003758,1.7818936037535218,1.8369190513604874,0.9390965242469841,0.8993431812679897,1.1644991121009214
2024-05-14,67.90744843654278,9.990457847018961,6.693788936480827,4.74289959466581,3.9083334175064564,1.7774674315001027,1.9832261315074686,0.9357071869033187,0.8976045084260819,1.1630665094482038
2024-05-16,67.88678901101633,10.030344371768184,6.691602960597544,4.745775183290251,3.892224583193129,1.7753700078098118,1.9825363359458397,0.9354016150719099,0.8973113797023107,1.162644551604686
2024-05-17,67.86712196434307,10.030067756903307,6.689591714385565,4.744601531005365,3.8668327846977344,1.774246646210989,1.981940459484062,0.9862603575668288,0.8970416813768095,1.162295104026271
2024-05-20,67.86644400738892,9.986386403017997,6.689452226383905,4.714173148757853,3.8476277521231137,1.7719349417471286,1.981899133058488,1.0834204059202375,0.8963911131689756,1.1622708684333798
2024-05-21,67.85588610453571,9.98964876364396,6.6881956876765,4.7061278690599515,3.8636673152099004,1.7720232668446987,1.9815268554951568,1.0832168975266712,0.8971914115821356,1.162515828425312
2024-05-22,67.87013640653056,9.988269038009996,6.689753894112949,4.7072221898134154,3.8453579489646774,1.7719727228399433,1.982620400878941,1.0834692638778687,0.8973583118408982,1.1638398231307556
2024-05-23,67.86320000122423,10.0085308110145,6.689049434596988,4.725386412397104,3.8656768928141862,1.7738922115798619,1.9305598098648031,1.0833551699597261,0.8966319906974496,1.1637172658511552
2024-05-24,67.8525258279766,10.020515674131799,6.688080340798639,4.7258389306250415,3.866717235313787,1.7727929022859856,1.9302801148861108,1.0831982160028326,0.8965020887569598,1.163548669222233
2024-05-27,67.87822103209807,9.999769866283009,6.690571534947988,4.731812352298064,3.881386743975934,1.7735796308076213,1.9005339787710223,1.0836016885870103,0.8965411012720045,1.1639820709592854
2024-05-28,67.88109601695822,9.995944171327865,6.690859067326723,4.732015705517485,3.881890614274211,1.7736558517354541,1.9006156556581062,1.0836482571902297,0.8962425660413824,1.1640320939703124
2024-05-29,67.87663464670726,9.988251440307463,6.690419321928551,4.731704701786925,3.8745997190851797,1.7769097073080138,1.8608882341834307,1.1404529767496552,0.8961836620142466,1.1639555899292768
2024-05-30,67.87439756711457,9.997675948282254,6.69055180323994,4.728638560284409,3.870252670677099,1.7769448930440517,1.8608829516719316,1.1404755595951643,0.8962014079253886,1.1639786381651993
2024-05-31,67.83842327110195,10.021733604170208,6.686897807096474,4.725845508016341,3.8922669308466924,1.77605864383315,1.859866643999737,1.1398526971737928,0.8957119540530275,1.1633429397086277
2024-06-03,67.83667584322153,10.03214634181138,6.685895557807238,4.720927002279806,3.8905467982865996,1.7757924436361716,1.859587882446054,1.139681853145884,0.8955777024620495,1.163168574903288
2024-06-04,67.8371010603247,10.033355184205718,6.6859997101756825,4.718727009761286,3.8919546847826307,1.7758201067947228,1.8596168509635271,1.1396996070224221,0.8945390913151354,1.163186694654177
2024-06-05,67.8418733282047,10.012479562904522,6.68648251285962,4.719088806496243,3.902256844211997,1.7801588941066588,1.8597511357445113,1.1398240113995044,0.894603686871955,1.163481217200285
2024-06-06,67.85751494381613,10.022116091593047,6.688024147607126,4.719671456221765,3.905515001807125,1.7796006767621473,1.829711646786116,1.1405079615471467,0.8935886045446442,1.1637494693147648
2024-06-07,67.89983764895598,10.020794492285393,6.692091630736479,4.722541838206126,3.9114722077616633,1.7801351526774911,1.7737154145190277,1.1407801803906767,0.895396287708955,1.163235146758197
2024-06-11,67.88158932554403,10.008347302273686,6.690334629657234,4.699310188255843,3.9171438922477964,1.780889544205648,1.8289112098055813,1.1404806698461825,0.8951612024276013,1.1578320357364116
2024-06-12,67.86696238143631,9.893168078325056,6.688257914673658,4.6989886490321435,3.9186655767433436,1.7804630968910768,1.9610116659503498,1.1401266586603969,0.8948833396920729,1.1574726385955842
2024-06-13,67.86007343091003,9.902756848776296,6.687537510410308,4.691332917306132,3.9429212272583682,1.7823769289760312,1.940834152289058,1.1400320687318874,0.8947869502015149,1.1573479651403744
2024-06-14,67.88599010119377,9.929764726468322,6.690299161688529,4.662599899449735,3.94248512692483,1.7831129702343445,1.9164757659834413,1.1405028505428194,0.8951564568429228,1.1536129406712883
2024-06-17,67.88164451073226,9.912163711826299,6.690049422421769,4.700635944568994,3.9222007770449228,1.780940009335842,1.9263720267444144,1.140460277208093,0.8919634421617048,1.1535698779557109
2024-06-18,67.88559113632522,9.88430195183008,6.690438380592408,4.691345627313407,3.9416824270013238,1.7836977709591653,1.9367638756055658,1.140526583346523,0.8920153007425361,1.1536369462837754
2024-06-19,67.86703411246165,9.872333840927297,6.688609500227543,4.705942050082238,3.9546726617251697,1.7848107034276774,1.941289266110038,1.1402148120461646,0.8917714618225906,1.1533215911696235
2024-06-20,67.86734877615143,9.870400014867377,6.688640511786724,4.722011255656757,3.9393596359831715,1.7851138125293413,1.9418033593920476,1.1402200986216657,0.8917755964971389,1.1533269385143559
2024-06-21,67.86426166500286,9.85659988048943,6.688336262732282,4.72116470537357,3.9567433208161336,1.7849904950840798,1.942725929002797,1.1401682329418985,0.8917350319188018,1.1532744766381513
2024-06-24,67.84051800454925,9.848477978605109,6.685996215388869,4.718460350251037,3.982009841268351,1.7843659806903711,1.9436880557898712,1.1522316545860176,0.8914230406984892,1.152828878172632
2024-06-25,67.85060272632279,9.857611895051829,6.686994261285354,4.755925492675462,3.978898681370466,1.7783160265241855,1.9070280573705287,1.140065786715228,0.8915561070477872,1.1530009656363611
2024-06-26,67.85657196866478,9.875603486203708,6.687458048950903,4.75751869820339,3.985912513153146,1.7784393646049916,1.8736521859775999,1.1401448578836981,0.8916179424119937,1.1530809339457888
2024-06-27,67.81038747044364,9.89459788419577,6.683590826606081,4.754767520927821,4.026157827286651,1.7774109289274345,1.8696646651142093,1.1394855350679935,0.8915232109726428,1.1524141304577518
2024-06-28,67.79190410691996,9.9239893503232,6.681758684261458,4.753464118140317,4.0269896412667645,1.7769236953562646,1.8624201844629953,1.1391731730826407,0.8912788217710275,1.1520982244153666
2024-07-02,67.77418631732087,9.9536869817149,6.679805074906393,4.7520743026128525,4.027957469840293,1.7764041592702544,1.8554017017051265,1.1388401021842238,0.8898825159483733,1.1517613744967257
2024-07-03,67.80299178033007,9.91002891582075,6.682644133380561,4.771136987576046,4.017802492032558,1.7770750058892608,1.8564849193585384,1.1393241333208468,0.8902607348439227,1.1522508974474428
2024-07-04,67.8134243629109,9.897457518428535,6.6841577364895155,4.7659040043734935,4.023047877133602,1.7774775091798856,1.8576581834434842,1.1395821875454746,0.8887787409415151,1.152511879553607
2024-07-05,67.8152511819261,9.901133599492914,6.68433780034219,4.759718588040759,4.022440689100884,1.7775253924676475,1.8586342513763965,1.139612886635355,0.8888026836625843,1.152542926955159
2024-07-08,67.81246363044802,9.90989096239062,6.684083783699468,4.758590675636679,4.025865515859742,1.7753533218280153,1.8529144949256615,1.1395695793328051,0.8887689075907448,1.1524991282882395
2024-07-09,67.80800171516562,9.910720077631648,6.683706212776443,4.759331985357371,4.022313146334025,1.776936557687633,1.8583323691802132,1.1395052072585097,0.8887187027597379,1.1524340258488122
2024-07-10,67.81111261626765,9.904145735135227,6.68401284840199,4.761654833583965,4.021740062636429,1.7770180801297601,1.8583334459380707,1.1394733056044744,0.8900221749902265,1.152486897312214
2024-07-11,67.81473807920499,9.907307446897358,6.684413767689791,4.762992759046302,4.01070050162636,1.779229294349416,1.8584449121692916,1.139541653292684,0.8900755601444172,1.152556025579402
2024-07-12,67.81082765005134,9.91250249890918,6.684028321587476,4.762718108634443,4.010469230952575,1.7791266979183051,1.8583377478954062,1.1394759434333077,0.8900242353510476,1.15248956526692
2024-07-15,67.81337850300869,9.94246233511172,6.684503805300748,4.729550827332414,4.014837553232355,1.7750439526214281,1.8580069211893182,1.1395570026728412,0.8900875492701344,1.1525715502603455
2024-07-16,67.82432473596846,9.97916738083617,6.685603547351626,4.678209137307515,4.019202878874847,1.7753359848400811,1.8554166908616248,1.1397444838669157,0.890233987470397,1.1527611726223617
2024-07-17,67.82421661626353,9.979025173104697,6.68559288973748,4.679043678383161,4.019617471144449,1.7753331547521505,1.8544364463046508,1.1397426669842887,0.8902325683359431,1.1527593349896492
2024-07-18,67.82047093883226,9.990234804626496,6.685234043652103,4.678203165456128,4.013971120099784,1.7752378645717086,1.8540843242477494,1.139681491827331,0.8901847855173521,1.152697461169097
2024-07-19,67.86549162138846,9.959936312115342,6.68956803623961,4.682626137194752,4.017415850085458,1.7782422379136038,1.822092831730004,1.1404203397278603,0.8907618863692821,1.153444747235632
2024-07-22,67.85348719603441,9.958595718366805,6.688384748264774,4.680829145427254,4.022475326708786,1.7779276925431002,1.8340259262694714,1.1404292034115315,0.8906043234559711,1.1532407195179009
2024-07-23,67.85840447906853,9.986051426879463,6.688719985854259,4.654233558229311,4.027310101435003,1.780122787734252,1.831674913693881,1.140486364408023,0.8906489626413376,1.142347420055947
2024-07-24,67.8582043934273,10.004680921282057,6.688700263657169,4.6542198348694255,4.037154189886851,1.7801175389074904,1.8096410347946517,1.1342914349214681,0.8906463364954657,1.1423440517581245
2024-07-25,67.86071966193086,10.014276272807452,6.688948190599141,4.6543923506715155,4.033723542897738,1.7822895748175576,1.8096238697924367,1.134501963424254,0.8906793496690093,1.130845223390038
2024-07-26,67.86241801607929,10.022399310188321,6.687061023405053,4.653079197048209,4.034480412928889,1.781786733665239,1.8084396330615684,1.134181883969907,0.8910596980885539,1.1250940915649779
2024-07-29,67.85348988775372,10.01915837948405,6.686106580916025,4.6534676434709255,4.044640880547585,1.7849006731847612,1.8081394117723428,1.1340200024831735,0.8911430332109097,1.124933507176502
2024-07-30,67.84586296386932,10.020936989869638,6.685355043654492,4.649660902560531,4.055805419818194,1.7847000453084627,1.8079361717962001,1.1338925354323754,0.8910428662173524,1.1248070614734373
2024-07-31,67.85474639514806,10.024901634893233,6.686230393889716,4.6509012674091315,4.055494389723222,1.7849337258825326,1.7995002604080774,1.134125210102859,0.8922121340549609,1.1169545884882062
2024-08-01,67.84286426711316,10.027313722999597,6.685059559868047,4.650086842372227,4.059330657246186,1.7846211639441052,1.8070140582927576,1.1348948332748128,0.8920558976916357,1.116758997197476
2024-08-02,67.83219311328772,10.021117609156887,6.683987314989278,4.649004276758723,4.043274688791341,1.7822304298724394,1.856056695342076,1.1359754974060403,0.8919128170863981,1.104247557309112
2024-08-05,67.82728279133818,10.037605679453572,6.683503466124649,4.64635296610016,4.045338858624503,1.7821014155387245,1.8559223367799773,1.136777087289592,0.8918482521817148,1.0932671465689345
2024-08-06,67.81676510477143,10.039878493647967,6.682467083835231,4.645632476023532,4.053169695516669,1.785191492709213,1.8551716640913665,1.1369164140061843,0.8917099570887155,1.0930976183096839
2024-08-07,67.80937470695352,10.0355866376455,6.6817388554970245,4.645126213714195,4.066444664016579,1.7871007329543716,1.8531181657234597,1.1367925174361806,0.8917390091236904,1.0929784969354828
2024-08-08,67.85243995031803,10.051713863321027,6.686281095431458,4.647947132106708,4.066388043445374,1.7782105782090334,1.80741788747769,1.1401238158592146,0.8923452124827159,1.0771324213487536
2024-08-09,67.8564118993113,10.042449295654249,6.686672497236391,4.647798146510833,4.064562851966174,1.7783146711749032,1.8145966527243194,1.140190556475262,0.8923974486244225,1.0766059803221497
2024-08-12,66.99939001017732,9.908629253089458,6.602220276212606,5.832216188715458,4.041249199036166,1.7558546772508736,1.790515319672931,1.125790026925702,0.8811265292540718,1.0630085196654069
2024-08-13,67.00000557195747,9.907492933429996,6.602321903779268,5.8321812369563,4.040147289860667,1.7558817050128679,1.791997027992219,1.125807356141666,0.8811400923800117,1.0630248824895288
2024-08-14,66.9996713060394,9.908150285631617,6.6022889645104765,5.831819537076632,4.038588845090578,1.7579517128175859,1.7915723340468845,1.125801739440201,0.8811356963340798,1.063019579012533
2024-08-15,66.99851801912233,9.911967708826726,6.60222857670465,5.8317661963659,4.036098982382371,1.7579356337202823,1.7915559474387228,1.1257914422997386,0.8811276370304622,1.0630098561088142
2024-08-16,66.99829725102727,9.913867434709768,6.602247790886678,5.831159541801219,4.035403951764163,1.7579407497647919,1.7911454103248778,1.1257947186421806,0.8811302013383487,1.0630129497407044
2024-08-19,67.00512036651357,9.904738929977986,6.603063575875763,5.828470470353413,4.00450949399157,1.7560789520547928,1.8277010147564814,1.1259338237562793,0.881239075287714,1.0631442974324403
2024-08-20,66.97914069280132,9.899092912603564,6.600491104007661,5.826199770375024,4.0035312831755,1.757473007331152,1.864950190819429,1.125495173869954,0.8808957554477335,1.0627301095686632
2024-08-21,66.97612007709421,9.903135198407487,6.600193436003904,5.826020145578498,4.008878500267211,1.7553156408795316,1.8613543736644471,1.1254444164495794,0.8808560289369466,1.0626821827181812
2024-08-22,66.94744295194911,9.876926856709606,6.597428845853457,5.9060877125105575,3.993240283694565,1.752503162821395,1.85867304782412,1.124973007152449,0.8804870691594533,1.0622370623252892
2024-08-23,66.89612032660338,9.90308680957287,6.59766912612076,5.906302813933769,4.013411019760625,1.7554752282425188,1.8601258107115655,1.1250139789948412,0.8805191367532504,1.0622757493064205
2024-08-26,66.89870516071964,9.898691454699499,6.597924056902422,5.90790211046616,4.0140646705222425,1.7555430589663044,1.8597822063521452,1.1236863691826942,0.8813841170552379,1.0623167951336565
2024-08-27,66.89855156605584,9.901629420654066,6.5978884202323576,5.907870200738726,4.009680486658927,1.7552011957469817,1.8597721613070204,1.125051372343362,0.882210309503561,1.062144866759151
2024-08-28,66.86688425076646,9.936039196699815,6.594888095930528,5.90518365537658,4.015083127673592,1.7544030354164657,1.8578467214918497,1.124539766393359,0.883470283332882,1.0616618669184705
2024-08-29,66.87332727600224,9.938990165985954,6.595523552941953,5.905337327660396,4.018917223832408,1.754572082668444,1.8586902602740338,1.124648122542665,0.883555410992027,1.0464385770998752
2024-08-30,66.87517312925519,9.936866214578636,6.595685122346534,5.905481989691882,4.019181809652877,1.7546150641185772,1.8582797306800303,1.1246756728540337,0.8835770552967624,1.0464642115254785
2024-09-02,66.87210458761145,9.937573157607789,6.595382481866968,5.906623102449937,4.0209078569934995,1.754513788345715,1.8583182499623503,1.12462406754258,0.8835365127028106,1.0464161949169004
2024-09-03,66.88232264003013,9.939976886669042,6.5962059057774765,5.9059482759252155,4.015096229317203,1.7547328368404174,1.8613510395237638,1.1247644752217547,0.8836468209514021,1.035954889743601
2024-09-04,66.88726801411654,9.953506221227858,6.596693638626268,5.907797334395804,3.992130641196005,1.7569395905370804,1.861488670467685,1.1248476419072033,0.883712159054467,1.0356160884710883
2024-09-05,66.8875585197159,9.9551969601526,6.596685417812146,5.907789972085771,3.9918348856807846,1.756937401035098,1.8614863506764092,1.1248462401195978,0.8820494548376631,1.0356147978840409
2024-09-09,66.88982997040057,9.953896613528332,6.59670459426307,5.907267123406515,3.9965820720006664,1.7561947849285127,1.8565901021646614,1.1248495100282494,0.8824674208809953,1.0356178083984267
2024-09-10,66.87888505802403,9.961881715569472,6.596518260221919,5.906892568480837,3.9982138212787346,1.758222129548113,1.8565376599290644,1.1248177369282273,0.882442494234915,1.0355885557847058
2024-09-11,66.8727173529001,10.001388462913864,6.594685208246963,5.9055003157599915,4.009187286695564,1.759809925611364,1.8150404328632925,1.1245051706178184,0.8822388070565577,1.034927037334488
2024-09-12,66.88432748710412,10.006156890260492,6.595830147219563,5.906816344428384,3.996799916799043,1.7613614963596564,1.8065086218612019,1.1247004020434401,0.8823919773082743,1.0351067166158223
2024-09-13,66.90414023164311,10.001185478994797,6.597783990558341,5.898760995414066,4.002844862913273,1.761052314124292,1.7911318579307511,1.1250335653207844,0.8826533630093271,1.0354133400912673
2024-09-16,66.91326154443617,9.99846392451552,6.598757253266148,5.898800080342376,3.9953324784910547,1.7606472433296356,1.7913545210756716,1.1251995230447298,0.8827835663629632,1.0353998651357343
2024-09-17,66.9142347038599,9.998152247166026,6.598853222923847,5.898885870105936,3.995265923818662,1.7600910973320754,1.7910897185188366,1.1252158874916893,0.8827964052102544,1.0354149235727739
2024-09-19,66.91732911044639,9.998614605411671,6.599158382729778,5.899117104717189,3.995450682371817,1.7594660456553273,1.7855092182488197,1.1252679223908237,0.884624122345227,1.0354628056829622
2024-09-20,66.91775950155137,9.997865577280923,6.598664018714063,5.898675183027797,3.9951513704096886,1.7584616352498532,1.790373627238038,1.125183624979456,0.8824802256893076,1.0353852358595008
2024-09-23,66.92434453290893,9.995537048003246,6.599678086986195,5.903134966076061,3.996056248974665,1.7527473875294475,1.7849849938568778,1.1253565407410677,0.8826158433226828,1.03554435160083
2024-09-24,66.94060429218459,9.99056311443683,6.601691481271215,5.89290394089478,3.997233772719562,1.7527832471079932,1.7901678152752052,1.1153069591936013,0.8828851070157585,1.0358602699004678
2024-09-25,66.96736823263743,9.989774858700567,6.604330944711395,5.861240857190516,4.004612693992677,1.7534840383086159,1.7839229749637058,1.1157528770241636,0.8832380988161871,1.0362744236547432
2024-09-26,66.98079490987533,10.028091560452973,6.605655085443024,5.8090476296967335,4.018684903557565,1.7541683769749412,1.7841142162370076,1.1159765808093418,0.8792555287278749,1.024211208225214
2024-09-27,66.96911941011956,10.01035976792468,6.604302676582761,5.805071915588023,4.021563473628652,1.7529774764934989,1.8350807723225921,1.1157481013328612,0.8794913947389521,1.0062850112684147
2024-09-30,66.96357557289775,10.04063603008434,6.604330142697414,5.8043890582235,4.011432674616726,1.7509053561627974,1.8352131687346445,1.115752741529832,0.8794950523864988,0.9942702026664944
2024-10-02,66.92032116470273,10.146507127737506,6.602454738833295,5.794300800378714,3.980691165734904,1.7455437197340218,1.833901975361551,1.1154359059147654,0.8779980137725598,0.982845387829945
2024-10-03,66.97693538960151,10.137773674584876,6.606408862808475,5.799642990140068,3.9426802845572637,1.7321950522658915,1.8320845648006294,1.1161039259213867,0.8727412542141905,0.9834340011057099
2024-10-04,66.9582503694915,10.137889286640107,6.606484202871378,5.81035918478277,3.9427252472271217,1.7244560748887872,1.8373093203802895,1.1161166540679082,0.88277723537912,0.9836324242710273
2024-10-07,66.97040063026299,10.135660803481564,6.604408094052992,5.797560808255712,3.941858568122252,1.7273628276344655,1.829647554469133,1.1161208681462083,0.8933556775360854,0.9836241680386095
2024-10-08,66.89751295258682,10.137775985745776,6.603914290159713,5.81258232048204,3.942681183390559,1.7140364742855678,1.8996019156892678,1.1163537882400032,0.8872187099048826,0.9883223795153632
2024-10-09,66.98655223198048,10.159311642500287,6.6179429717550695,5.701945403443583,3.9510566129499964,1.7131542675229674,1.9115165868038717,1.1083028348005741,0.8817660420533431,0.9684514061898263
