date,KINGSWAY FINANCIAL SERVICES GROUP LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD,CMB WING LUNG BANK LTD,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT
2024-06-14,0.0,33.07138503105488,19.827344766800113,9.258801627703917,10.650916819057974,10.28023525922997,9.596533715547208,7.314782780605941
2024-06-17,0.0,33.065871420568755,19.828978152700433,9.259564372096088,10.651794246548258,10.281082149800639,9.597324282466142,7.315385375819686
2024-06-19,0.0,33.356927686052444,19.811025695896227,9.794399907817413,10.642150488073877,10.271774020971538,8.81495991703567,7.3087622841528255
2024-06-20,0.0,33.313067911073134,19.775218127146353,9.941011189799372,10.622915263149245,10.253208235429435,8.799027259731512,7.295552013670944
2024-06-24,0.0,33.389683073741566,19.752498810090433,9.929590178732624,10.610710827356431,10.241428547982077,8.788918249109619,7.287170312987247
2024-07-02,0.0,33.62422319185509,19.891246859711757,9.296905989686632,10.68524395081317,10.313367711225704,8.850654502181673,7.338357794525982
2024-07-03,0.0,33.657118313674964,19.881388971487098,9.292298542967588,10.679948458717416,10.30825651699871,8.846268212905144,7.334720983249084
2024-07-04,0.0,33.64059867182079,19.881388971487098,9.292298542967588,10.679948458717416,10.30825651699871,8.846268212905144,7.351240625103247
2024-07-10,0.0,33.17530847883183,19.88800607872611,9.69622887725268,10.712102941905217,10.332182560002643,8.845537587340392,7.350633475941129
2024-07-11,0.0,32.85804082442849,19.915969166639098,9.817381810963708,10.751976709564296,10.38806365170212,8.857974658417971,7.410593178284315
2024-07-12,0.0,32.61225773349443,20.134394809579767,9.823068902166538,10.758205200350883,10.394081332031314,8.863105976596767,7.414886045780301
2024-07-15,0.0,34.45410560269266,15.62828693639997,10.404249351377883,11.394712853236099,10.877568192973845,9.387490358319893,7.853586704999649
2024-07-16,0.0,34.41904494775962,15.663347591333007,10.404249351377883,11.394712853236099,10.877568192973845,9.387490358319893,7.853586704999649
2024-07-23,0.0,33.63607672616334,15.385559490830031,10.756741592734159,12.02791317459761,10.77427499386331,9.564470315951889,7.854963705859664
2024-07-24,0.0,33.589163994462844,15.376123639804447,10.785189857891325,12.055581839527589,10.785189857891325,9.558604496311482,7.850146314110988
2024-07-25,0.0,33.4927056515876,15.368044974517941,10.875847212735774,12.040491076901521,10.77076656333736,9.606122699171614,7.846021821748192
2024-07-26,0.0,33.54241861443039,15.37477660581,10.801766128184461,12.045765147002138,10.775484458772821,9.61033044819007,7.849458597610121
2024-07-31,0.0,33.54829664937614,15.377470909855601,10.786134866115239,12.047876068975185,10.777372774428711,9.612014580120567,7.8508341511285575
2024-08-01,0.0,33.53360542311128,15.370736919546674,10.825202753595264,12.04260015064198,10.77265322566519,9.607805356548548,7.847396170891065
2024-08-07,0.0,33.52196079118415,15.373429807810227,10.827099283449254,12.044709963384081,10.774540549063579,9.609488603514427,7.848771001594282
2024-08-09,0.0,31.71609010591921,19.93237083326427,10.243829667324173,11.395846110494123,10.194102338842017,9.091813224154222,7.425947720001989
2024-08-13,0.0,31.5215951245363,19.99701907790143,10.23449920508744,11.385466348701643,10.184817170111288,9.257419183889771,7.419183889772126
2024-08-14,0.0,31.507643385945443,19.99867503602246,10.251908776230147,11.386409182000365,10.185660577353053,9.249904768214114,7.419798274234419
2024-08-16,0.0,31.299166860291432,20.040163308660006,10.356158927208153,11.410030869319879,10.206791250373419,9.252497759484847,7.435191024662263
2024-08-19,0.0,31.299673132124312,20.03517562926214,10.403358277057857,11.407191093265194,10.204250941611773,9.217010403358277,7.433340523320446
2024-08-29,0.0,30.964880220619996,20.06013888427418,10.424627039239791,11.421404126657142,10.216965146027842,9.22849453433897,7.683490048842077
2024-08-30,0.0,31.04767608211066,20.0868350134744,10.43850018298566,11.436603786139669,10.230561932328577,9.0661077286489,7.69371527431214
2024-09-02,0.0,31.0290351548209,20.11341337679183,10.44334320018625,11.432800079821732,10.22715934413144,9.063092426913228,7.69115641733462
2024-09-03,0.0,30.735499302371938,20.090027240714903,10.44781077669258,11.776626137798154,10.215268088499103,9.052554647531725,7.682213806391602
2024-09-04,0.0,30.761055480828308,20.076719972101827,10.44520832295455,11.773692688354174,10.212723559009614,9.050299739284943,7.6803002374665805
2024-09-20,0.0,30.77190772902028,20.010274426620708,10.423571523266604,11.906734720933315,10.191568341508683,9.031552432719076,7.664390825931328
2024-09-24,0.0,30.406103208182028,20.113602292034514,10.477396142186095,11.96821800979445,10.244194956191492,9.078189026218476,7.712296365392944
2024-09-30,0.0,30.322817070326813,20.19688842988973,10.477396142186095,11.96821800979445,10.244194956191492,9.078189026218476,7.712296365392944
2024-10-02,0.0,30.202918832467013,20.200253232040517,10.57077169132347,11.970211915233907,10.245901639344263,9.079701452752232,7.730241236838598
2024-10-04,0.0,30.202918832467013,20.200253232040517,10.57910169265627,11.961881913901106,10.245901639344263,9.079701452752232,7.730241236838598
2024-10-07,0.0,30.206560549938267,20.230586979010244,10.68675543097407,11.787966763439783,10.261287416157773,9.084993492842127,7.741849367637735
2024-10-08,24.66198353349951,22.67165193745751,15.327189868318353,8.03811969685525,8.77458015459375,7.742276606994486,6.854747337412191,5.929450864868948
2024-10-09,24.70708421092459,22.637440250223865,15.481340412919826,8.059125477682908,8.380733771393258,7.756435318896695,6.917731337259897,6.060109220698962
2024-10-10,24.70708421092459,22.63113420524915,15.481340412919826,8.065431522657619,8.380733771393258,7.756435318896695,6.917731337259897,6.060109220698962
2024-10-15,24.70708421092459,22.63113420524915,15.481340412919826,8.103267792505896,8.380733771393258,7.756435318896695,6.867282977462195,6.0727213106483875
2024-10-23,24.69773950755809,22.66039662628122,15.475485066629686,8.100202977848939,8.377564013666335,7.753501683077195,6.86468563648054,6.070424488457999
2024-10-29,24.713317942701433,22.67468997968941,15.485246439339464,8.042235930817847,8.382848276123074,7.7583923097301595,6.8690156303220675,6.074253491276539
2024-11-06,24.71175921487499,22.685874309357416,15.484269747962761,8.041728687842168,8.268789262557712,7.757902969447739,6.868582385145193,6.181093422812019
2024-11-07,24.63562167532288,22.571963933148055,15.43656233101523,8.394220249248608,8.243312918925037,7.734000679082986,6.847420113432009,6.136898099825199
2024-11-08,24.601589873036207,22.609853194188048,15.41523816699946,8.451694734330458,8.231925554760199,7.7233168820404625,6.837961044343141,6.1284205503020255
2024-11-11,24.596956456230224,22.624428707749487,15.412334890261665,8.450102958163829,8.230375169504294,7.721862287177942,6.836673195720959,6.127266335191603
2024-11-13,24.51231872270674,22.527809407024613,15.359301292558717,8.446051627272613,8.5336403108147,7.695291482626159,6.813148312666575,6.112438844329883
2024-11-14,24.510785245983683,22.50137630749212,15.35834042340223,8.445523247084731,8.533106451128573,7.694810069566088,6.812722085981683,6.143336169360893
2024-11-18,24.41456149752614,22.419272423634393,15.298047084335547,8.387442515484988,8.499607422824312,7.664602001520458,7.078851929859545,6.237615124814616
2024-11-19,24.45723417271127,22.458457658647426,15.324785577847413,8.402102398282125,8.402102398282125,7.677998476884855,6.966379105856503,6.310940211488283
2024-11-22,24.42521569996509,22.441524113510546,15.304722956461026,8.416039100294249,8.422273203331503,7.66794673582365,6.95725898957658,6.365019201037354
2024-11-29,24.445026765994086,22.441008747301563,15.317136475374038,8.360473676986237,8.429104431051048,7.674166136338112,6.9629019578482385,6.370181809106677
2024-12-10,24.429784633802644,22.427016174288244,15.307585828480216,8.417613388369976,8.423848657546547,7.669381087181533,6.958560401052513,6.36620982927833
2024-12-11,24.406957041762183,22.53064885876607,15.29328216884282,8.37860061796073,8.415977274992525,7.662214691517991,6.952058207913884,6.360261138243796
2024-12-12,24.390243902439025,22.571247151981474,15.282809795938695,8.372863207958266,8.410214270595999,7.656967840735068,6.94729765061816,6.368356179733313
2024-12-18,24.37810326161351,22.560011946390574,15.27520252865267,8.368695479037818,8.406027949576277,7.702933087768639,6.943839520153312,6.365186226807203
2024-12-19,24.36749011120233,22.5501903127099,15.268552379530812,8.116277334129412,8.277980943851531,7.867502549941538,7.1895912630295795,6.362415105604896
2025-01-03,24.381137288578575,22.525482582235,15.27710363539061,8.120822910054885,8.270171377366239,7.865685945064656,7.193617842163562,6.365978419146473
2025-01-09,24.375069989672635,22.830942278739315,15.27330189500927,8.137465938359318,8.137465938359318,7.8637285520536535,7.017631176199779,6.364394231606714
2025-01-13,24.369005709736406,22.831481919168045,15.269502046299868,8.15410068541716,8.135441416114144,7.861772133003271,7.0158852579332995,6.362810832327806
2025-01-23,24.369005709736406,22.831481919168045,15.269502046299868,8.12300190324547,8.135441416114144,7.861772133003271,7.0158852579332995,6.3939096144994965
2025-01-24,24.36749011120233,22.87359753215414,15.268552379530812,8.085180486105928,8.134935442943503,7.861283180336841,7.015448914098068,6.393511953628381
2025-02-03,24.36445947962788,22.883189891050197,15.266653400328343,8.084174916670813,8.133923685388787,7.860305457439928,7.014576389234367,6.392716780259688
2025-02-12,24.40239664171203,22.750657083421565,15.290424644053862,8.109219098394348,8.14658877165884,7.872544501052579,7.025498573724137,6.402670685982635
2025-02-14,24.388725661072655,22.793934565011703,15.281858473183608,8.104676061949107,8.142024799561774,7.868134057068871,7.021562671181714,6.39908371097057
2025-02-17,24.426738488011075,22.82946171398646,15.05629746006808,8.11730819586279,8.15471514607414,7.880397511190912,7.032506639733663,6.502574845072881
2025-02-18,24.454181178144776,22.761487473317604,15.07321274763135,8.126427742201251,8.163876717971764,7.88925089565467,7.021682956971127,6.509880288107453
2025-02-25,24.4435016969455,22.751547215012977,15.066630065881414,8.16655020962268,8.160311439409064,7.885805550009982,7.018616490317428,6.507037332800958
2025-02-27,24.405436719032252,22.56039068631726,15.043167349786343,8.46528547758163,8.147603682617198,7.873525271275336,7.00768665362718,6.496904159762798
2025-02-28,24.405436719032252,22.579077850726932,15.043167349786343,8.46528547758163,8.147603682617198,7.854838106865664,7.00768665362718,6.496904159762798
2025-03-05,24.411519146656033,22.559782676419644,15.046916472479408,8.467395232339344,8.149634263355306,7.856795723311194,7.009433139353762,6.498523346085309
2025-03-14,24.420648474800235,22.59315124845735,14.990214288385545,8.47056183697129,8.152682032934841,7.8597339782345825,7.012054500804049,6.500953639412109
2025-03-17,24.422170693395167,22.58832622734186,14.991148677288255,8.471089834692199,8.15319021617174,7.860223901064652,7.012491585010099,6.501358865036029
2025-03-28,24.423693101771622,22.577266890249224,14.992083182685235,8.49031904150407,8.153698462766023,7.923051029186251,6.93812415065641,6.501764141181164
2025-04-29,24.40239664171203,22.557580438221702,14.979010700183112,8.57011173532306,8.14658877165884,7.916142453194484,6.932074390562912,6.49609486914386
