date,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,SDICS INTERNATIONAL SECURITIES (HONG,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,CHINA INTERNATIONAL CAPITAL CORPORATION,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD
2024-04-08,44.25039092103529,23.088749621466437,4.994081381614966,8.319235983284043,7.312586972244449,2.1448878932979265,2.5624771009587346,2.86437174123315,1.4554216062232206,3.007796778641782
2024-04-09,44.236817805789755,23.09215223036512,4.991588800771078,8.316684187776579,7.310343950575005,2.140585079239364,2.5616911011905645,2.863493140006345,1.475044645677403,3.011599058608789
2024-04-10,44.18765384883176,23.149101444910126,4.954083478672225,8.456337038390455,7.316397190361958,2.162308541549329,2.5528234776255867,2.865864220043337,1.472573080700217,2.8828576789150056
2024-04-11,44.193985075277794,23.148381376968537,4.9269812074939345,8.496307115230115,7.31581891519674,2.1432040575867637,2.553516778238048,2.8671768025238813,1.4717132037007603,2.882915467783426
2024-04-12,44.35532741986296,23.18207623166073,4.971484434263295,8.502681975816907,7.311460234402192,1.9773984359540957,2.549744071380288,2.81179636559738,1.4669640503114252,2.8710667807507226
2024-04-15,44.397100176640194,23.154268134581425,4.897969646619392,8.591699669183535,7.3102719677027945,1.9674878707247414,2.5493296841204414,2.7887845193168683,1.4730734154535292,2.8700149156570767
2024-04-16,44.346669801418656,23.12428545928898,4.891718057735803,8.69968835718405,7.303149957088315,1.9867381315998356,2.548379398076703,2.7861705047273646,1.4700734677813423,2.843126865098951
2024-04-17,44.42543013629343,23.184453119930343,4.868389354495525,8.711889235460045,7.306479509272967,1.982019147093272,2.54954122033724,2.7874407374550696,1.470023715435011,2.714333824227099
2024-04-18,44.44427946196345,23.126717320963586,4.919949308930419,8.75387648703891,7.299391384123041,1.943638379152587,2.5493155899575046,2.7847365994676836,1.4712499303376083,2.7068455380652097
2024-04-19,44.47878677795683,23.11013527872537,4.936621242348863,8.751215613168801,7.29556161200346,1.9232184031538453,2.5470794250267095,2.783275531547389,1.4690402249622463,2.705065891106491
2024-04-22,44.552100308027384,23.067056485523107,4.943566043877036,8.774882080948847,7.29364693846181,1.8854677498368766,2.5460516084901537,2.782545078663459,1.4508667700461937,2.7038169361251256
2024-04-23,44.64785161259565,23.10474386295984,4.9403716181842094,8.79027938757987,7.297293109241691,1.7285180314732398,2.547369347886879,2.783936102200124,1.4541537352190328,2.705483192659461
2024-04-24,44.77047480728076,23.15739970737117,4.687856474608019,8.844233835374162,7.311505987307722,1.7075289355447394,2.551880548677206,2.7893583517619622,1.468783567122664,2.710977784951592
2024-04-25,44.74471998620895,23.155583891764675,4.6731774364289,8.88140119135351,7.310520439851527,1.707271306849525,2.551536570379489,2.788982362870923,1.4787607579786164,2.708046056313889
2024-04-26,44.727900650899,23.141232127642127,4.694323381840622,8.946138583013132,7.305662688333629,1.7060860038600016,2.549976084432885,2.7871291181644624,1.4821424583122518,2.659408903501888
2024-04-29,44.704167847792334,23.12739965629665,4.65292106589367,9.072399160162034,7.301977251019403,1.6583663147240093,2.548904223804312,2.7857231143438845,1.4942113018992726,2.653930064064436
2024-04-30,44.65016716435641,23.07409789127425,4.744063435077451,9.097629355926241,7.294154691410911,1.6576642546506832,2.546173599681337,2.7827387877203438,1.5022238934442673,2.6510869264581096
2024-05-02,44.676791218308516,23.06886032227002,4.739789959863259,9.138195895932682,7.300472501127499,1.658020971156166,2.5488285702633102,2.785149048387352,1.5027607028465568,2.5811308098446397
2024-05-03,44.72137815732985,23.046319812369852,4.778543616361431,9.127569672165935,7.30391404270716,1.8436794593232169,2.549940158144578,2.78646200535748,1.5013999430228364,2.340793133217656
2024-05-06,44.7189642880293,23.043411618436398,4.774102571413509,9.127077004875076,7.3125157645695165,1.8459638737070512,2.5498025232478105,2.786311604019931,1.5031630748355722,2.3386876768658365
2024-05-07,44.70935162772623,23.040616838107496,4.793627684866855,9.125115074579849,7.301949864900567,1.8457019809410464,2.549254425010606,2.785712666469065,1.5105298482390508,2.3381399891592354
2024-05-08,44.72839488713551,23.088090036856237,4.752747829352099,9.13890592201107,7.29443607143997,1.8468710296313313,2.544786639090379,2.782846134925616,1.507582856086454,2.3153385934713375
2024-05-09,44.80201843895051,23.076432800598642,4.65874107405135,9.218716621735613,7.293177157117357,1.8464956920984525,2.545560179915863,2.7823658558714754,1.47821704709092,2.29827513256982
2024-05-10,44.872298971642145,23.042862563514728,4.584383798796721,9.280613582404946,7.287645597990459,1.8439282726313562,2.5359995399413795,2.7802555518280045,1.4761982431302723,2.295813878119985
2024-05-13,44.896076396013754,23.004117273469223,4.582719823633847,9.272427470394348,7.280794886703079,1.8405358244331438,2.5715254177643567,2.781767251766301,1.4771422219803263,2.2928934338416225
2024-05-14,44.75605151217582,23.05426933728098,4.5762887056698816,9.285445346494997,7.281650043585169,1.8279895376221238,2.572993425534633,2.7829908826833876,1.4769569571830228,2.3853642517699787
2024-05-16,44.981419762111095,23.012463505883368,4.5794326191868535,9.252463880664902,7.272293469454631,1.7348345143139248,2.567985327517967,2.7473470445598536,1.4633696085400172,2.3883902677673867
2024-05-17,45.099984202583144,22.994669937317873,4.568295780819389,9.23508583501138,7.268539520642553,1.7337916781975993,2.5660066526224394,2.7412329629393444,1.4336264344331353,2.358766995433144
2024-05-20,45.07420164895118,23.05496517817026,4.508568728041548,9.263850126392729,7.265437050424338,1.733067294055695,2.5614662822624332,2.7355887416078457,1.4163258728002757,2.3865290772936913
2024-05-21,44.95276413303155,23.163546751018295,4.5102010375344745,9.264671912325147,7.263310267529227,1.7449945204827029,2.562281973975956,2.7392608197095947,1.4113489638905776,2.3876196205024782
2024-05-22,44.99396734021705,23.116841296904113,4.512044446641783,9.277759785728742,7.264207039938967,1.7327846286239776,2.5620615198527097,2.7395990254912173,1.4113442812670276,2.3893906353344123
2024-05-23,45.03817861972596,23.060909369973036,4.492588190256177,9.296274025091742,7.26602075639275,1.73245659840098,2.561806306492785,2.7384037438390036,1.4186769232812368,2.3946854665463273
2024-05-24,45.048767875851944,23.112759772286093,4.4636392335016835,9.248998553631708,7.262382698503725,1.7602117909621944,2.559181938204532,2.737032639671039,1.4135390370981546,2.3934864602889285
2024-05-27,45.099515416069735,23.140309644196055,4.48919226506668,9.220357599651534,7.267973463749241,1.5910348985352252,2.5611520609632814,2.7391396763824023,1.4064813902387947,2.4848435851470514
2024-05-28,45.129492515317985,23.22601202494154,4.48110736808349,9.09493077550389,7.270178134147623,1.6284087091510542,2.561928962002164,2.739970568266044,1.3891787739634496,2.478792168622767
2024-05-29,45.28537063369143,23.235049632354276,4.206851972392065,9.037702909066692,7.276513657954621,1.7687303043252538,2.5641615292970923,2.742358288132795,1.3678499946904783,2.5154110780952976
2024-05-30,45.23077959756621,23.33417327657445,4.15472742599611,9.024167911415908,7.273514005143906,1.7747646683421547,2.563977917679133,2.7341507438133594,1.3947432429140265,2.51500121055474
2024-05-31,45.14701189304808,23.265652061820134,4.102922965746446,9.106573171840347,7.27601041970732,1.7760459044304975,2.5630656549733644,2.7350891586882873,1.4066924801766663,2.6209362895688546
2024-06-03,45.18931173306198,23.19666317437824,4.215169003178546,9.116768053852809,7.274027357462333,1.7839491800698448,2.562367096499886,2.734343715549204,1.421091293763787,2.5063093921833755
2024-06-04,45.19764612925056,23.184536414938087,4.195714712994234,9.180661456188307,7.2608259351810425,1.7901907541162003,2.5577167304209247,2.729381234068552,1.4119393464219312,2.491387286420165
2024-06-05,45.24306923091313,23.149384688941783,4.192998914810262,9.190615281727796,7.260459093311616,1.7508440454044902,2.5575875057851567,2.7292433363523396,1.4255942888380264,2.5002036139153954
2024-06-06,45.02216801767696,23.040772566254926,4.286268982442076,9.120269983576925,7.220870740079843,2.1544574001647687,2.5429750051126176,2.7143618739177517,1.4111065492690724,2.4867488815050587
2024-06-07,45.03022588997177,23.09466443514037,4.265079832048895,9.104044475107848,7.2047574868302835,2.1593219851236007,2.5371672946237775,2.708304820432135,1.407025960715636,2.4894078200056837
2024-06-11,45.18250019964768,22.970220390805345,4.291336997960004,9.071572418406669,7.218495280435691,2.0860891435696036,2.5334257324769185,2.7134689266094263,1.4388697272316027,2.494021182857065
2024-06-12,45.21645591601502,22.945737130861886,4.346574098758176,9.032259600163023,7.206765658652155,2.0944891395109444,2.52992661503342,2.7107290102923547,1.4335533634178326,2.483509467295186
2024-06-13,45.18802743442691,23.024774475418216,4.3615566444928335,9.045242764275391,7.206636974521587,2.0157627021392943,2.5298814406206143,2.7106806074688943,1.430152840978242,2.4872841156580185
2024-06-14,45.2708936985607,22.91030690348351,4.416724158768958,9.007219362244822,7.205704447939507,2.0055040566232014,2.5584299287974113,2.7103298500031126,1.4276589212986772,2.4872286722800983
2024-06-17,45.26194866321584,22.927900113643826,4.417566375615087,8.92008740199103,7.199544868931083,2.00490267971552,2.6172473504374327,2.709682698108215,1.4682905212365565,2.472829327105409
2024-06-18,44.83826147450647,22.85298825894351,4.397248670842495,9.299979446793188,7.1778033659106635,2.0085444939406623,2.6097637792568844,2.70406745778919,1.6181221616218298,2.493220890395113
2024-06-19,44.464036468020986,22.85002948335341,4.418064419562527,9.614074481344323,7.120430547412424,1.953571442235683,2.585876417698363,2.713263346887294,1.4865652088998924,2.794088184585099
2024-06-20,44.27032192472779,23.064865646573523,4.623112381985969,9.442708446762287,7.131411416471035,1.9549736589062758,2.5884036138466913,2.7264091240728003,1.531575067815489,2.6662187188381408
2024-06-21,44.239601504838774,23.145473537119475,4.726436752807618,9.305429296502563,7.106813182949638,1.9615147107423136,2.5869739371602556,2.727375854938864,1.5397985950752835,2.660582627865213
2024-06-24,44.26245732562802,23.230978075930718,4.748016639801355,9.233068693363398,7.087235135924312,1.9518485010844597,2.574677909913179,2.719423730890668,1.502000471721634,2.690293515742257
2024-06-25,44.45817577856422,23.080824372349955,4.786285477491901,9.21314724983362,7.082271643583911,1.8957527573539883,2.567458144631377,2.719213475853984,1.5086401123015503,2.6882309880354973
2024-06-26,44.47378289213215,22.939958302843692,4.946490860566184,9.206247162825488,7.0701430671856285,1.885452050786471,2.5623590024359117,2.7161485647440293,1.5124087691943264,2.6870093272861224
2024-06-27,44.50722863347939,22.884265170024392,4.962186398871769,9.197493420998388,7.101685324381685,1.8858946582167146,2.5984754107359436,2.712021362741031,1.522091460453723,2.628658160096956
2024-06-28,44.50519317693847,22.888213079747022,4.970329270848948,9.185826830478499,7.099453535717973,1.889888534269905,2.5976588090844026,2.7111690779302227,1.5224510509154097,2.629816634069151
2024-07-02,44.45168526242043,22.974112966937867,4.983661568009677,9.165867506028208,7.092506332760158,1.8892287464850093,2.5948965671019684,2.708516050941234,1.5199479108737022,2.6195770884417438
2024-07-03,44.529285136217,22.936621997676333,4.970981667513074,9.16797202278889,7.090238938247769,1.873274206611496,2.582799272630914,2.7073810795561757,1.5231864915684936,2.6182591871898624
2024-07-04,44.538926430878114,23.51246093180704,5.04347163925609,9.241501168834898,7.0994548415234044,1.2583857394482645,2.566876593051208,2.710967492306242,1.5352585867649304,2.4926965761298066
2024-07-05,44.5085585843458,23.49114958172138,5.127351642820136,9.119634023386567,7.09885247893908,1.319129149448142,2.5345360815173343,2.7107374767034758,1.5428889283200011,2.547162052798087
2024-07-08,44.56124138586146,23.165765225549922,5.414941349834989,9.10807130279851,7.1027752291538935,1.323848547832949,2.525880827908535,2.7079244526479846,1.5456079819701336,2.5439436964416258
2024-07-09,44.53143843753275,23.187038693463276,5.401330339031711,9.129945283295264,7.093649213339276,1.3218832162881478,2.5405085443723543,2.702241987415376,1.5375413198664227,2.554422965395424
2024-07-10,44.58092074995324,22.87382593603848,5.645940838540027,9.10132629651557,7.10805146097081,1.3354287048946156,2.5478300458018395,2.707728353754143,1.5377047336464722,2.5612428798848037
2024-07-11,44.6046301571479,22.705912773708434,5.6452157196579025,9.061173810584211,7.108973179367109,1.5176246244687823,2.5489994471666115,2.7080794715041394,1.5380366081048575,2.561354208290056
2024-07-12,44.7806177379165,22.750725763017606,5.273524468564012,9.083802466826782,7.133575241931936,1.5328503456504752,2.556934550289963,2.7174513370193782,1.5995464896175822,2.570971599165764
2024-07-15,44.893312069823175,22.697583429705396,5.196450751668481,9.141833865053776,7.120377973453448,1.5459814561201795,2.549181509309031,2.7124239932743985,1.6043274891233452,2.538527462468767
2024-07-16,44.77925531601325,22.695797683572003,5.238627549559118,9.140695533009655,7.108829310895196,1.6487465538639483,2.542033168263411,2.7058167690351707,1.616385842200128,2.523812273588118
2024-07-17,44.829296531594125,22.692719011811214,5.242592673791871,9.15448788571914,7.090065229001764,1.6522339793753456,2.5227715579489334,2.698674641235734,1.610842117051416,2.5063163724704585
2024-07-18,44.75627834937884,22.81746019752936,5.012502207628643,9.300398804648038,7.102814213451889,1.7032522576249869,2.4922646576316914,2.699115198279389,1.6060175466421098,2.509896567185056
2024-07-19,44.832128569544494,22.68443218413223,5.03034734229501,9.316311515440875,7.099978470693859,1.7462782914382164,2.477024381039505,2.6980375977471778,1.6174605707093752,2.49800107695926
2024-07-22,44.49889809319923,22.559890377091776,5.640077319749519,9.238822450720688,7.046761739656983,1.791975685795276,2.451514632202003,2.6778148968250077,1.6136101430710217,2.4806346616884953
2024-07-23,44.51989652228974,22.412729051270873,5.628549417268044,9.274642339395164,7.042252258084444,1.8160261422438422,2.4488522081659676,2.676101264751435,1.6348434304424286,2.546107366088058
2024-07-24,44.44473526616229,22.54928601609905,5.497938083260645,9.31289438689389,7.042036832986859,1.8588974537635559,2.439493542206977,2.67761612768702,1.6325737193589545,2.544528571580763
2024-07-25,44.44645768827855,22.517267290232603,5.510335170156094,9.304237030450905,7.044960009431439,1.8743378426190584,2.440856483902961,2.678727616390888,1.6277779915085695,2.5550428770289324
2024-07-26,44.517350280399846,22.452195957135128,5.549353616763854,9.33229406616459,7.058331571533288,1.921503045970252,2.445489308505587,2.6838119281014663,1.6244186131140754,2.415251612311909
2024-07-29,44.41958745669575,22.50842580079024,5.529729084326787,9.348334043327101,7.050146967307662,1.944164447176604,2.443962929771754,2.6806998699295157,1.6232799244144094,2.4516694762601734
2024-07-30,44.4086300866762,22.585216745082207,5.6171485028288375,9.334651407147133,7.042898270321627,1.8151292784039645,2.441231266102426,2.677943674752631,1.628002007131279,2.449148761553696
2024-07-31,44.380558498068886,22.748941628584696,5.647012121999415,9.3437792370613,7.042090618485773,1.6422592456950946,2.440951315315387,2.677636578718838,1.6279028532511495,2.4488679028194613
2024-08-01,44.32807026838131,22.737285431638877,5.662742983283975,9.318852800620144,7.035531400490343,1.6322899522047267,2.4386777388079564,2.6751425463378498,1.620045910346808,2.5513609678880105
2024-08-02,44.344789915707516,22.659506955392274,5.734488449576757,9.323334836549641,7.0302719769900195,1.6428676595555674,2.436854701104179,2.674016659592643,1.6242968461930498,2.5295719993383545
2024-08-05,44.36578902780073,22.588046948781106,5.699725449175778,9.35301255458645,7.023026915416374,1.6435317528551596,2.443073595446998,2.671260946099465,1.6223610176591692,2.5901717921787744
2024-08-06,44.32360766851569,22.61449525108295,5.700333767274086,9.376089104150473,7.024422019624367,1.629712502154332,2.443558905028535,2.6717915844455,1.618841243938264,2.597147953785801
2024-08-07,44.39425116904246,22.56972695750385,5.636037184390751,9.373176570596907,7.028196259129638,1.6311997145744286,2.471081713335357,2.673227144740666,1.613376997533978,2.609726289151961
2024-08-08,44.273312669202866,22.666746269871897,5.848176185090429,9.25151799967959,7.015442337234173,1.6276173832348282,2.466597492632463,2.66837609491852,1.593836165449768,2.588377402685463
2024-08-09,44.356758771754166,22.64391985348667,5.893203045456728,9.239805097116605,7.0214523667692985,1.6290130491026455,2.4687105915746788,2.6706620547155473,1.5814982410168696,2.4949769290067905
2024-08-12,43.10457789853855,22.03859393541926,8.505183435052325,8.967205975694526,6.823292122755932,1.5880440307146197,2.3990383545970304,2.596138511425487,1.5528110110332516,2.4251147247690166
2024-08-13,43.15785148005186,22.01871326009283,8.510670392162076,8.9047068166648,6.821027721594211,1.602652207734877,2.39685162933911,2.595276947981405,1.54737781272523,2.4448717316535933
2024-08-14,43.16081638197692,22.068137788845192,8.478885175635957,8.887386186236506,6.8197411096392715,1.6177789568660312,2.396484299737359,2.5947874155408486,1.5380574030369192,2.4379252824849997
2024-08-15,43.2165665325342,22.07737762114862,8.470231976338512,8.880813942209166,6.822539894129321,1.6184852894019115,2.3966197059778,2.5958523021189217,1.5383917791537325,2.3831209569878156
2024-08-16,43.23281291498331,22.053364336377136,8.480856775213315,8.885835229060856,6.8213163362725995,1.6182191958605936,2.3961898949519473,2.5953867606155483,1.533324989830057,2.382693566834635
2024-08-19,43.18589721007663,22.10390967045489,8.483957336694413,8.871825968448354,6.824628997882138,1.6190050577590427,2.397353565698598,2.5966471680882344,1.5329243415892024,2.3838506833085003
2024-08-20,43.193916582034554,22.062603236513063,8.495199773852526,8.883880354752947,6.82388553341136,1.634351512997436,2.3926869369507884,2.596364293383511,1.5320363218631634,2.3850754542406576
2024-08-21,43.16172262922888,22.064885098906544,8.489423986232602,8.918282780724539,6.821391617243251,1.6499501508406098,2.396221851336091,2.5954154036552377,1.5244383834499518,2.378268098382293
2024-08-22,43.09293940588028,22.138433840163618,8.499188981093706,8.913890036947357,6.819490609266035,1.6521182654661764,2.3955540643052076,2.594692104706374,1.5148157992517857,2.378876892919458
2024-08-23,43.02968370445349,22.146212866961996,8.521624056158608,8.9042904882618,6.821618193202434,1.6555592450364445,2.39587745142841,2.5955016116854397,1.5104972948571225,2.419135087954264
2024-08-26,43.01131541935477,22.123184834484885,8.541140360081357,8.906708892019049,6.820937585121074,1.670656241752861,2.395680804316652,2.599482145904279,1.511660832064135,2.419232884900939
2024-08-27,42.87986664103685,22.200934561350397,8.603216877787563,8.86737993429476,6.82156766493893,1.7126993577418217,2.3893595375401584,2.599722271431974,1.4973848623552977,2.427868291522253
2024-08-28,42.20253235837891,22.672260709933276,8.661388543950183,8.789491815580849,6.837044309898059,1.8168456138093054,2.3027065435547085,2.6028269560210004,1.4766210189931004,2.6382821298806096
2024-08-29,41.93266085775731,22.751972666338563,8.642398469971589,8.83858464548124,6.830000367281507,1.9094382346742447,2.27288509639054,2.600145363963379,1.4684736101271596,2.7534406880144675
2024-08-30,41.84640232601814,22.80613879242669,8.605724446012054,8.839150791621318,6.796894693148646,2.009544160550896,2.2516019997473475,2.5896119491951404,1.413866088787945,2.8410647524918153
2024-09-02,41.474172948131816,22.897157603905523,8.73717326917509,8.8703235926266,6.772623381036966,2.1568989270827132,2.2358882931265067,2.564732672939392,1.3366429953997034,2.954386316575694
2024-09-03,41.41342461171796,22.896195118075834,8.664911024143858,8.837411986172263,6.766980978412071,2.3284932420821267,2.2328042024102706,2.562595944887089,1.3224317092917026,2.9747511828068243
2024-09-04,41.35945810077976,22.92529421577393,8.694216663714256,8.87061415457375,6.745586187282856,2.334606344099698,2.239007949215638,2.5581043367956267,1.313322135599821,2.9597899121646605
2024-09-05,40.68082448955017,24.754001960078938,8.53795057898506,8.665504245705282,6.6235859062710105,2.307963768346066,2.196446938268127,2.508449643622087,1.2899000983973974,2.4353723707758625
2024-09-09,40.76676434884206,23.4898345714481,9.77016121312089,8.650470831700769,6.6244483160480705,2.3125216984086614,2.1925994980436174,2.5087762509203895,1.2481964631581481,2.4362268083092933
2024-09-10,40.52222638221557,23.560016632407503,9.810716050358979,8.706827003035244,6.638043852531691,2.324640344441651,2.1970762352903224,2.5139250810450053,1.2540302774480028,2.472498141226032
2024-09-11,40.38915637171177,23.67647489635782,9.904970706856082,8.671405571594248,6.630478124311072,2.3128332164702723,2.1865919023300484,2.511044160178954,1.2528827785768681,2.4641622716128664
2024-09-12,40.339209169305015,23.83014252347343,9.251411773600154,8.713292610939174,6.626066429710906,2.31127991443417,2.1851233841378037,2.509357739394709,1.2611369809954287,2.972979474009212
2024-09-13,40.24684154143094,23.805710474556548,9.34671644562402,8.751395655455733,6.613463167015689,2.340769419246355,2.354399308319649,2.5045847575477325,1.2637312930958842,2.7723879377074536
2024-09-16,40.28198219363841,24.076145125990397,8.899609267819235,8.852009149021073,6.618097595642106,2.3804415926337144,2.3560491694101158,2.506339862098032,1.2637496852254204,2.7655763585214967
2024-09-17,40.28995951031893,24.188409040773127,8.811024237337707,8.834674256657875,6.623088130830605,2.3674421872035754,2.3486929276226634,2.508891031547276,1.265529150699577,2.762289527008664
2024-09-19,40.32942614420768,24.199872971674996,8.695334683044276,8.843328394280539,6.631685527661683,2.3368341401419936,2.337756595625998,2.516147076517471,1.2974621805971516,2.812152286248212
2024-09-20,40.29338885338887,24.21818252392664,8.68239867158806,8.835426233808148,6.618113812394257,2.336109856852324,2.3167803988500784,2.513898715144435,1.3051884852769664,2.8805124487702205
2024-09-23,39.91479046017884,24.709404646002962,8.882252974397959,9.022909848645824,6.541749364687449,2.052759250296958,2.2742758788137896,2.8867011588176212,1.2432037734272543,2.471952644731341
2024-09-24,39.837151539635855,24.281232097431683,9.596274616970296,8.884322567295577,6.478599424477085,2.0495943433989994,2.230871713236375,2.9734338990665417,1.1943266465609863,2.4741931519265994
2024-09-25,39.87413009622334,23.983515281593174,10.77776917217275,9.022886852084756,6.4695100003959265,2.0324620480133513,2.2252219175397943,2.9745206039216474,1.2099848027233882,1.4299992253318736
2024-09-26,39.83058629717827,24.08563776208358,11.19292612908181,9.148714881603235,6.465868862686492,2.0312772523259035,2.2121098567017454,2.972846498906311,1.2058685895868633,0.8541638698457878
2024-09-27,39.74995157802462,24.164431006508284,11.195418820941773,9.133806024532301,6.438676712803384,2.0352994666526496,2.2062369140506357,2.97358461083151,1.2378289038389678,0.8647659618158721
2024-09-30,39.560835227131,24.508528795785693,11.10878169773241,9.089443449890874,6.4284664620962415,2.0317220480163884,2.2064585933539367,2.973497473218002,1.2456871754150753,0.8465790773603787
2024-10-02,39.70443414768601,24.357347240113018,10.92014478562819,9.195650738274427,6.388008733219157,2.0383932545874095,2.2001170881589234,2.978743167415597,1.2493655221368076,0.967795322780461
2024-10-03,39.08486417730614,24.822557280020195,11.118108433322055,9.227964120748858,6.213373320882303,2.251002824615631,2.1293380305029985,2.9225098513169945,1.2421571766048978,0.9881247846799304
2024-10-04,39.16377197547741,24.73908041305913,11.083483739676568,9.246594307796933,6.217840572077484,2.256920398355104,2.1254389366992426,2.9773960171976817,1.2016154575550382,0.9878581821054085
2024-10-07,39.046909241954815,24.843931314687655,11.371492310829897,9.219002933624388,6.198723156457503,1.7479385140828738,2.118090142575295,2.9273219203543146,1.197023306410545,1.3295671590227154
2024-10-08,39.03072024324735,24.90060786924497,11.346372448178533,9.215180699560948,6.157435586413743,1.8361595478665278,2.1059428312592456,2.9519467764493696,1.2162882631324283,1.2393457346468824
2024-10-09,39.141405975431184,24.932356857957547,11.180728268439372,9.241313679341502,6.174897223350224,1.8488738025293123,2.112076438578865,2.9262533433297486,1.1992340630545562,1.2428603479876912
2024-10-10,39.62545915651092,24.24571430977797,11.160408905405216,9.374170424708536,6.167075876570048,1.8633238922704922,2.114907404213056,2.974196776757331,1.2023482639474332,1.2723949898389935
2024-10-14,39.67609603563801,23.655471819727573,11.11894788627641,9.398433201051205,6.131973801895668,2.517276977389069,2.100802960598363,2.950448167729576,1.1838994600794415,1.2666496896146877
