date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,GOLDMAN SACHS (ASIA) SECURITIES LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2024-03-15,15.266396934044241,18.17310291715604,8.79176172053368,0.0,3.9885140246575905,2.133483571829373,2.505878611232902,8.856059556236072,1.6536078820688385,1.862836190818035,63.23164140857676
2024-03-18,15.258445803961479,18.11449172968884,8.76904420601151,0.0,4.048033912705678,2.116218260792523,2.505878611232902,8.87196181640159,1.6536078820688385,1.8623818405275914,63.20006406339095
2024-03-19,15.262080606285028,18.12221568462638,8.140385152741208,0.0,4.1252734620810605,2.6169449940820875,2.4961100799883686,8.871143077178212,1.662694887877707,1.8639720665441437,63.1608200114042
2024-03-20,15.245951170974287,18.069738226080162,8.140385152741208,0.0,4.126182162661948,2.985529851949958,2.4961100799883686,8.871143077178212,1.6622405375872635,1.8639720665441437,63.46125232570555
2024-03-21,15.214601000933689,18.115173255124503,8.140385152741208,0.0,4.125954987516725,2.986438552530845,2.4936111533909298,8.871143077178212,1.6622405375872635,1.8639720665441437,63.473519783547516
2024-03-22,15.21210207433625,18.11062975222007,8.147541169815693,0.0,4.150489903200671,2.986438552530845,2.4952013794074817,8.872506128049542,1.6597416109898246,1.8639720665441437,63.49862263709453
2024-03-25,15.138724502429637,18.115400430269727,8.147541169815693,0.0,4.198423858842451,2.986438552530845,2.4952013794074817,8.87091590203299,1.6595144358446032,1.860564439365818,63.47272467053925
2024-03-26,15.389525862754407,18.110175401929627,8.147541169815693,0.0,4.227729452576052,2.853768267721365,2.4938383285361514,8.87091590203299,1.6595144358446032,1.860564439365818,63.61357326057671
2024-03-27,15.436778292960524,18.104950373589528,8.147541169815693,0.0,4.218642446767184,2.846953013364714,2.4938383285361514,8.869098500871218,1.6595144358446032,1.860564439365818,63.637881001115424
2024-03-28,15.402702021177268,18.128803763837805,8.147541169815693,0.0,4.218642446767184,2.840364934153284,2.4938383285361514,8.864327822821561,1.6595144358446032,1.860564439365818,63.616299362319374
2024-04-02,15.43087173918476,18.16401591134717,8.124823655293522,0.0,4.213871768717528,2.6932008750786594,2.4938383285361514,8.862283246514565,1.6595144358446032,1.860564439365818,63.50298439988278
2024-04-03,15.427918462296878,18.181962747819686,8.13391066110239,8.942295241362233,4.213417418427085,2.6868399710124518,2.4936111533909298,8.863419122240673,1.6595144358446032,1.8560209364613838,72.45891014995831
2024-04-05,15.502659085074821,18.195138906242544,8.13254761023106,8.942295241362233,4.1988782091328956,2.682523643253239,2.4938383285361514,8.862283246514565,1.6499730797452914,1.8546578855900533,72.51479523568285
2024-04-08,15.546049537812168,18.193775855371218,8.13254761023106,8.942295241362233,4.1988782091328956,2.682523643253239,2.4938383285361514,8.863419122240673,1.6499730797452914,1.8501143826856192,72.55341501037054
2024-04-09,15.546049537812168,18.193775855371218,8.13254761023106,8.942295241362233,4.196379282535457,2.685476920141121,2.4938383285361514,8.863419122240673,1.6499730797452914,1.8501143826856192,72.553869360661
2024-04-10,15.575355131545768,18.213540093005502,8.13254761023106,8.942295241362233,4.196152107390234,2.6527636992291947,2.4952013794074817,8.862510421659788,1.6499730797452914,1.8501143826856192,72.57045314626217
2024-04-11,15.700301461417709,18.19968240914698,8.131638909650173,8.942295241362233,4.1959249322450125,2.5637110423022835,2.497473130859699,8.862283246514565,1.6499730797452914,1.8501143826856192,72.59339783592957
2024-04-12,15.795715022410828,18.265563201261276,8.131638909650173,8.942295241362233,4.1959249322450125,2.415365672472506,2.496564430278812,8.862283246514565,1.6497459046000695,1.8128576588692584,72.56795421966473
2024-04-15,15.835697847969849,18.28078393599113,8.154356424172345,8.942295241362233,4.193880355938018,2.381743750979693,2.497245955714477,8.862283246514565,1.6497459046000695,1.8128576588692584,72.61089032211164
2024-04-16,15.976773613152531,18.28600896433123,8.154356424172345,8.942295241362233,4.1934260056475745,2.307343890919582,2.497245955714477,8.862283246514565,1.6497459046000695,1.8128576588692584,72.68233690528386
2024-04-17,16.466790401395766,18.270333879310932,8.154356424172345,8.942295241362233,4.115277755691305,2.1369625320032988,2.497473130859699,8.862283246514565,1.6497459046000695,1.8128576588692584,72.90837617477946
2024-04-18,16.55107238027302,18.19718348254954,8.14981292126791,8.942295241362233,4.137995270213477,2.130374452791869,2.496564430278812,8.862510421659788,1.6542894075045038,1.8128576588692584,72.9349556667704
2024-04-19,16.57129096819775,18.193321505080775,8.14981292126791,8.942295241362233,4.137995270213477,2.131964678808421,2.496564430278812,8.86273759680501,1.6531535317783952,1.8128576588692584,72.95199380266205
2024-04-22,16.5644757138411,18.164697436782838,8.14981292126791,8.942295241362233,4.134814818180373,2.1440049615051717,2.4952013794074817,8.86273759680501,1.6531535317783952,1.8083141559648241,72.91950775689533
2024-04-23,16.59514435844603,18.153338679521752,8.14981292126791,8.942295241362233,4.134814818180373,2.1440049615051717,2.4952013794074817,8.862283246514565,1.6531535317783952,1.8064967548030504,72.93654589278697
2024-04-24,16.562431137534105,18.10290579728253,7.878565797873187,8.942295241362233,4.138903970794364,2.130374452791869,2.49497420426226,8.862283246514565,1.6529263566331733,1.8019532518986163,72.5676134569469
2024-04-25,16.588783454379826,18.07996110761514,7.878111447582743,8.942295241362233,4.138903970794364,2.126966825613543,2.4952013794074817,8.862283246514565,1.652699181487952,1.7792357373764451,72.54444159213429
2024-04-26,16.69601012292447,18.07246432782282,7.854939582770128,8.942295241362233,4.1398126713752506,2.3378630542789574,2.4906578765030476,8.862283246514565,1.65247200634273,1.7153995215691442,72.76419765146335
2024-04-29,16.762345265329213,18.03361737798991,7.8594830856745626,8.942295241362233,4.126182162661948,2.3496761618304864,2.6442282746729244,8.862283246514565,1.6558796335210557,1.692682007046973,72.92867245660388
2024-04-30,16.777338824913844,18.04588483583188,7.84857867870392,8.942295241362233,4.120048433740961,2.3464957097973826,2.643092398946816,8.862283246514565,1.655652458375834,1.6906374307399779,72.93230725892742
2024-05-02,16.797103062548132,18.10926670134874,7.84857867870392,8.942295241362233,4.119594083450518,2.3558098907514724,2.628326014507405,8.862283246514565,1.6511089554713996,1.6679199162178064,72.98228579087619
2024-05-03,16.821183627941636,18.389828005697552,7.863572238288554,8.942295241362233,4.143674648844019,2.188200068606894,2.6258270879099657,8.854332116431806,1.6670112156369197,1.6692829670891367,73.16520721780871
2024-05-06,16.821183627941636,18.389828005697552,7.827224215053079,8.942295241362233,4.128453914114165,2.1761597859101434,2.6167400821010975,8.854332116431806,1.664285113894259,1.6692829670891367,73.08978506959511
2024-05-07,16.821183627941636,18.389828005697552,7.824043763019975,8.942295241362233,4.1398126713752506,2.184338091138125,2.611515053760998,8.854332116431806,1.664285113894259,1.6638307636038157,73.09546444822564
2024-05-08,17.03813589162837,18.114037379398397,7.823362237584311,8.942295241362233,4.135950693906481,2.1852467917190115,2.604472624259125,8.854332116431806,1.664285113894259,1.6638307636038157,73.02594885378781
2024-05-09,17.134230978057154,18.234894556656343,7.8229078872938675,8.942295241362233,4.124137586354952,2.08415385209535,2.6049269745495685,8.854332116431806,1.664285113894259,1.6638307636038157,73.12999507029934
2024-05-10,17.213515103739528,18.15447455524786,7.821090486132093,8.942295241362233,4.124137586354952,2.072795094834264,2.614013980358437,8.854332116431806,1.664285113894259,1.6611046618611551,73.12204394021659
2024-05-13,17.14445385959213,18.164697436782838,7.817228508663324,8.942295241362233,4.124137586354952,2.025099673094966,2.612423754341885,8.854332116431806,1.664285113894259,1.6611046618611551,73.01005795237955
2024-05-14,17.21510532975608,18.059515344545186,7.826315514472193,8.942295241362233,4.095513518057016,2.057585718861671,2.597430194757252,8.855240817012692,1.664285113894259,1.6452024016956353,72.95848919441423
2024-05-16,17.354363693776993,18.042704383798778,7.826315514472193,8.942295241362233,4.118231032579187,2.0512248147954626,2.581755109736954,8.855240817012692,1.6638307636038157,1.6488372040191828,73.08479857515749
2024-05-17,17.28780137622703,17.9790953431367,7.826315514472193,8.942295241362233,4.118003857433966,2.0512248147954626,2.595158443305035,8.855240817012692,1.6579242098280509,1.6363425710319883,72.94940218860535
2024-05-20,17.494757933524006,17.760098503142967,7.826315514472193,8.942295241362233,4.097558094364011,2.05485961711901,2.599020420773804,8.854104941286584,1.6579242098280509,1.6363425710319883,72.92327704690486
2024-05-21,17.622657540283832,17.696262287335667,7.799963197626473,8.836658798834138,4.104373348720664,2.191781257596169,2.588797539238827,8.854104941286584,1.6574698595376076,1.6363425710319883,72.98841134149195
2024-05-22,17.807350933349085,17.63424347269014,7.799508847336031,8.776230210205162,4.104373348720664,2.1847388280942956,2.5672159004427644,8.852514715270033,1.6574698595376076,1.6363425710319883,73.01998868667778
2024-05-23,17.87959262952959,17.67013714563517,7.799508847336031,8.715120096140522,4.0796112578914965,2.083645888470634,2.5726681039280854,8.850697314108258,1.6574698595376076,1.6363425710319883,72.94479371360939
2024-05-24,17.962965907825957,17.642648953063343,7.7949653444315965,8.678772072905048,4.078021031874945,2.0834187133254125,2.564489798700104,8.849107088091706,1.6574698595376076,1.6354338704511018,72.94729264020681
2024-05-27,18.05610771736686,17.679905676879702,7.794738169286375,8.643332750250462,4.086426512248148,2.0834187133254125,2.5703963524758686,8.849107088091706,1.6574698595376076,1.6354338704511018,73.05633670991324
2024-05-28,18.066103423756612,17.695126411609557,7.806096926547461,8.62084241087351,4.099375495525785,2.0834187133254125,2.566761550152321,8.849107088091706,1.6574698595376076,1.6347523450154364,73.07905422443541
2024-05-29,18.12925811412825,17.68694810638158,7.8058697514022395,8.591763992285133,4.099148320380564,2.085236114487186,2.570850702766312,8.849107088091706,1.6574698595376076,1.634525169870215,73.11017721933078
2024-05-30,18.184007324126682,17.69285466015734,7.8058697514022395,8.579042184152716,4.099148320380564,1.9822803386727064,2.5710778779115335,8.849107088091706,1.6574698595376076,1.6342979947249932,73.0551553991581
2024-05-31,18.33348856968257,17.638105450158907,7.8058697514022395,8.545420262659903,4.097103744073569,1.9822803386727064,2.571305053056755,8.849107088091706,1.6574698595376076,1.6342979947249932,73.11444811206096
2024-06-03,18.43708043590367,17.550188668958107,7.799508847336031,8.487944950918811,4.084836286231596,1.9822803386727064,2.5624452223931082,8.849107088091706,1.6574698595376076,1.6342979947249932,73.04515969276834
2024-06-04,18.439579362501107,17.53882991169702,7.772247829909425,8.487944950918811,4.081883009343714,1.9925032202076838,2.5517679905676878,8.849107088091706,1.6620133624420421,1.5979499714895193,72.97382669716872
2024-06-05,18.43299128328968,17.5626833019453,7.7949653444315965,8.455004554861661,4.081883009343714,1.9925032202076838,2.5874344883674967,8.850242963817815,1.6620133624420421,1.5979499714895193,73.0176715001965
2024-06-06,18.428447780385245,17.570634432028058,7.7949653444315965,8.439329469841365,4.081883009343714,1.9925032202076838,2.580846409156067,8.85092448925348,1.6620133624420421,1.5979499714895193,72.99949748857877
2024-06-07,18.475245860300916,17.570634432028058,7.794510994141153,8.40707059921988,4.081883009343714,2.003180452033104,2.5481331882441407,8.852969065560474,1.6620133624420421,1.5979499714895193,72.99359093480301
2024-06-11,18.53408422291334,17.61198030845841,7.809504553725787,8.355729016399774,4.086426512248148,2.0097221875149085,2.5928866918528177,8.845518629497784,1.6620133624420421,1.5999945477965147,73.10786003284953
2024-06-12,18.575657274488915,17.62606516746216,7.809277378580565,8.342552857976916,4.086426512248148,2.021989645356881,2.5826638103178405,8.845518629497784,1.6620133624420421,1.5999945477965147,73.15215918616776
2024-06-13,18.669026259175038,17.607209630408757,7.809277378580565,8.304160258434445,4.086426512248148,1.916625813003051,2.674896919277856,8.846200154933449,1.6620133624420421,1.5999945477965147,73.17583083629987
2024-06-14,18.70560145755573,17.631290195802258,7.809277378580565,8.285304721381042,4.090288489716917,1.916625813003051,2.645591325544255,8.846200154933449,1.6617861872968203,1.5999945477965147,73.1919602716106
2024-06-17,18.860307731451716,17.65128160858177,7.806324101692683,8.260769805697098,3.9314930632069407,1.9288932708450235,2.644682624963368,8.845518629497784,1.6611046618611551,1.5954510448920804,73.18582654268961
2024-06-18,18.900063381865518,17.643103303353787,7.806324101692683,8.24123274320803,3.9314930632069407,1.940252028106109,2.565171324135769,8.845972979788227,1.6611046618611551,1.5954510448920804,73.1301686321103
2024-06-19,18.937320105681877,17.665593642730737,7.806324101692683,8.220105454702411,3.9264952100120634,1.9407063783965524,2.561990872102665,8.845972979788227,1.6611046618611551,1.5954510448920804,73.16106445186044
2024-06-20,18.97480400464346,17.665593642730737,7.806324101692683,8.208292347150884,3.9251321591407327,1.9400248529608872,2.5647169738453255,8.84642733007867,1.6611046618611551,1.5954510448920804,73.18787111899661
2024-06-21,19.02932603949667,17.66604799302118,7.806096926547461,8.194434663292359,3.8769710283537298,1.940252028106109,2.5653984992809904,8.84642733007867,1.6611046618611551,1.5954510448920804,73.1815102149304
2024-06-24,19.022965135430464,17.69376336073823,7.806096926547461,8.184893307193047,3.8767438532085077,1.9429781298487696,2.5653984992809904,8.845518629497784,1.6611046618611551,1.5954510448920804,73.19491354849849
2024-06-25,19.028871689206227,17.721478728455278,7.805642576257017,8.177850877691172,3.8767438532085077,1.9545640622550768,2.5656256744262125,8.845518629497784,1.6608774867159333,1.5954510448920804,73.23262462260529
2024-06-26,19.062720785844263,17.561774601364412,7.805642576257017,8.124691893709294,3.876062327772843,1.9627423674830586,2.5819822848821756,8.845518629497784,1.6608774867159333,1.5954510448920804,73.07746399841886
2024-06-27,19.140187510364868,17.54927996837722,7.782697886589624,8.081982966407612,3.875835152627621,1.9741011247441442,2.5765300813968546,8.845518629497784,1.6608774867159333,1.5999945477965147,73.08700535451817
2024-06-28,19.15268214335206,17.54246471402057,7.782697886589624,8.074031836324853,3.875835152627621,1.9868229328765599,2.576757256542076,8.845518629497784,1.6608774867159333,1.5999945477965147,73.0976825863436
2024-07-02,19.16426807575837,17.55586804758865,7.782697886589624,8.057675225868888,3.875835152627621,1.859150501261958,2.5881160138031616,8.845518629497784,1.6608774867159333,1.5999945477965147,72.9900015675085
2024-07-03,19.1635865503227,17.579039912401264,7.782697886589624,8.047225169188689,3.875835152627621,1.8577874503906275,2.5978845450476955,8.845518629497784,1.6608774867159333,1.5999945477965147,73.01044733057846
2024-07-04,19.166767002355805,17.597668274309445,7.808823028290121,8.038138163379822,3.875835152627621,1.8577874503906275,2.598111720192917,8.845518629497784,1.6608774867159333,1.5999945477965147,73.04952145555659
2024-07-05,19.168130053227138,17.59789544945467,7.808823028290121,8.033594660475387,3.875835152627621,1.860513552133288,2.609697652599224,8.845518629497784,1.6606503115707116,1.5999945477965147,73.06065303767245
2024-07-08,19.172219205841127,17.61175313331319,7.808823028290121,8.028823982425731,3.873563401175404,1.858468975826293,2.584254036334393,8.845518629497784,1.6606503115707116,1.5999945477965147,73.04406925207127
2024-07-09,19.134735306879545,17.61720533679851,7.808823028290121,8.017465225164646,3.8767438532085077,1.8586961509715145,2.584254036334393,8.845518629497784,1.6599687861350465,1.5999945477965147,73.00340490107658
2024-07-10,19.146775589576297,17.63560652356147,7.8083686779996775,8.005879292758337,3.8767438532085077,1.8586961509715145,2.58788883865794,8.845518629497784,1.6599687861350465,1.5999945477965147,73.02544089016308
2024-07-11,19.182442087376103,17.661504490116744,7.8083686779996775,7.961580139440104,3.882423231839051,1.8586961509715145,2.5994747710642474,8.845518629497784,1.6595144358446032,1.5999945477965147,73.05951716194635
2024-07-12,19.17789858447167,17.711937372355965,7.808595853144899,7.94113437637015,3.882196056693829,1.7457446687672795,2.60515414969479,8.845518629497784,1.6595144358446032,1.5999945477965147,72.97768867463749
2024-07-15,19.132917905717772,17.832567374468695,7.808595853144899,7.900242850230242,3.768608484082973,1.7530142734143745,2.6128781046323284,8.845518629497784,1.6595144358446032,1.5999945477965147,72.91385245883019
2024-07-16,19.142004911526637,17.810531385382188,7.8083686779996775,7.877525335708071,3.7683813089377516,1.756950764330776,2.6510435290295757,8.845518629497784,1.6595144358446032,1.5999945477965147,72.91983352605358
2024-07-17,20.114768883366008,18.06269579657829,7.860846136545893,7.398185779290259,3.820177242048302,1.7560420637498895,2.5947040930145917,8.4972591318729,1.664285113894259,1.628845791239672,73.39781003160006
2024-07-18,20.118403685689557,18.286917664912117,7.936722635049945,7.080140575979864,3.78405639395805,1.7758063013841783,2.601746522516464,8.4972591318729,1.6856395775450999,1.6277099155135633,73.39440240442173
2024-07-19,19.98232577370175,18.33598749628001,8.01169043297311,7.036522948097295,3.7815574673606114,1.7848933071930466,2.599020420773804,8.4972591318729,1.6611046618611551,1.6249838137709032,73.31534545388459
2024-07-22,20.188827980708286,18.276013257941475,8.163897780271656,6.8690948660688935,3.8269924964049533,1.7803498042886123,2.601292172226021,8.4972591318729,1.636115395886767,1.6395230230650926,73.47936590873466
2024-07-23,20.279016513361306,18.173330092301264,8.176846763549293,6.799124921340606,3.8392599542469257,1.7851204823382685,2.6126509294871068,8.4972591318729,1.6356610455963234,1.607718502734053,73.40598833682805
2024-07-24,20.377610526387528,18.175601843753476,8.176846763549293,6.799124921340606,3.83721537793993,1.8464891217181711,2.6008378219355777,8.497486307018121,1.636115395886767,1.607718502734053,73.55504658226353
2024-07-25,20.336037474811956,18.183325798691016,8.17639241325885,6.799124921340606,3.8297185981476143,1.848079347734723,2.601292172226021,8.4972591318729,1.6347523450154364,1.607718502734053,73.51370070583317
2024-07-26,20.35671041302713,18.16901376454205,8.175483712677964,6.799124921340606,3.8297185981476143,1.848760873170388,2.5101949389921145,8.4972591318729,1.6347523450154364,1.607718502734053,73.42873720152025
2024-07-29,20.354211486429694,18.185597550143235,8.175483712677964,6.799124921340606,3.874926452046734,2.069364295791126,2.5101949389921145,8.4972591318729,1.6347523450154364,1.607718502734053,73.70863333704386
2024-07-30,20.369886571449992,18.184461674417125,8.174575012097076,6.799124921340606,3.874699276901513,2.066394662292788,2.503606859780685,8.4972591318729,1.6324805935632194,1.607718502734053,73.71020720644995
2024-07-31,20.38056380327541,18.166060487654168,8.168668458321312,6.799124921340606,3.874699276901513,2.072755566358996,2.5065601366685675,8.4972591318729,1.6324805935632194,1.607718502734053,73.70589087869075
2024-08-01,20.402599792361915,18.172648566865597,8.168668458321312,6.799124921340606,3.8742449266110692,2.0745729675207696,2.509286238411228,8.4972591318729,1.6324805935632194,1.607718502734053,73.73860409960267
2024-08-02,20.365797418836003,18.25284139312886,8.100061564464355,6.799124921340606,3.8628861693499834,2.0768447189729864,2.485887198453392,8.4972591318729,1.6324805935632194,1.607718502734053,73.68090161271635
2024-08-05,20.40578024439502,18.2501152913862,8.023276365379417,6.799124921340606,3.863340519640427,2.0775262444086517,2.4683947122713197,8.4972591318729,1.6324805935632194,1.607718502734053,73.62501652699181
2024-08-06,20.35375713613925,18.318949360388377,8.016006760732322,6.799124921340606,3.8497100109271245,2.0857045496366333,2.4152357282894394,8.4972591318729,1.6324805935632194,1.6049924009913923,73.57322059388126
2024-08-07,20.375565950080535,18.32167546213104,8.016006760732322,6.799124921340606,3.831535999309388,2.0925198039932846,2.4309108133097372,8.4972591318729,1.6322534184179975,1.6049924009913923,73.6018446621792
2024-08-08,20.29537312381727,18.265563201261276,8.02509376654119,6.799124921340606,3.831535999309388,2.100243758930823,2.3852486091201732,8.4972591318729,1.632026243272776,1.6049924009913923,73.4364611564578
2024-08-09,20.282878490830075,18.249660941095758,8.061441789776664,6.799124921340606,3.831308824164166,2.1029698606734835,2.3754800778756398,8.4972591318729,1.632026243272776,1.6049924009913923,73.43714268189346
2024-08-12,20.30082532730259,18.221718398233484,8.502963045419126,6.799124921340606,3.831308824164166,2.107286188432696,2.3734355015686446,8.4972591318729,1.632026243272776,1.6049924009913923,73.87093998259839
2024-08-13,20.29923510128604,18.206724838648853,8.502735870273904,6.799124921340606,3.831308824164166,2.1109209907562434,2.3757072530208614,8.4972591318729,1.632026243272776,1.6049924009913923,73.86003557562775
2024-08-14,20.29923510128604,18.200591109727867,8.50182716969302,6.799124921340606,3.829491423002392,2.1113753410466867,2.377751829327857,8.4972591318729,1.632026243272776,1.6049924009913923,73.85367467156154
2024-08-15,20.30105250244781,18.202635686034863,8.501599994547798,6.799124921340606,3.8251750952431793,2.113647092498904,2.378433354763522,8.4972591318729,1.632026243272776,1.6040837004105055,73.85503772243285
2024-08-16,20.376474650661418,18.183325798691016,8.50069129396691,6.799124921340606,3.8049565073184475,2.1113753410466867,2.3797964056348526,8.4972591318729,1.632026243272776,1.6040837004105055,73.88911399421612
2024-08-19,20.411459623025564,18.155156080683525,8.50182716969302,6.799124921340606,3.8049565073184475,2.1097851150301348,2.3797964056348526,8.4972591318729,1.632026243272776,1.6040837004105055,73.89547489828233
2024-08-20,20.453941375182026,18.13198421587091,8.490014062141489,6.799124921340606,3.8049565073184475,2.1129655670632386,2.3795692304896305,8.4972591318729,1.6511089554713996,1.6040837004105055,73.92500766716114
2024-08-21,20.383744255308514,18.169695289977714,8.492285813593705,6.799124921340606,3.799731478978348,2.110239465320578,2.3757072530208614,8.497940657308565,1.6511089554713996,1.6040837004105055,73.8836617907308
2024-08-22,20.39078668481039,18.18764212645023,8.500236943676466,6.799124921340606,3.799731478978348,2.108649239304026,2.3891105865889424,8.497486307018121,1.6511089554713996,1.6040837004105055,73.92796094404903
2024-08-23,20.34421578003994,18.178782295786583,8.507279373178338,6.799124921340606,3.799731478978348,2.097744832333384,2.4615794579146684,8.4972591318729,1.6511089554713996,1.6040837004105055,73.94090992732667
2024-08-26,20.354893011865357,18.175374668608256,8.507279373178338,6.799124921340606,3.799504303833126,2.095473080881167,2.467258836545211,8.4972591318729,1.6502002548905128,1.6040837004105055,73.95045128342598
2024-08-27,20.35398431128447,18.18991387790245,8.514094627534991,6.799124921340606,3.7992771286879043,2.083205623039195,2.475209966627971,8.4972591318729,1.6502002548905128,1.6040837004105055,73.9663535435915
2024-08-28,20.354438661574914,18.191049753628555,8.51386745238977,6.799124921340606,3.7992771286879043,2.083205623039195,2.483615447001174,8.4972591318729,1.6502002548905128,1.6040837004105055,73.97612207483604
2024-08-29,20.36852352057866,18.19831935827565,8.512958751808881,6.799124921340606,3.7947336257834703,2.083205623039195,2.488613300196052,8.4972591318729,1.6502002548905128,1.6040837004105055,73.99702218819644
2024-08-30,20.385561656470287,18.19195845420944,8.512958751808881,6.799124921340606,3.7947336257834703,2.083205623039195,2.4899763510673822,8.4972591318729,1.6502002548905128,1.6040837004105055,74.00906247089318
2024-09-02,20.40169109178103,18.15674630670008,8.5152305032611,6.799124921340606,3.7947336257834703,2.083659973329638,2.4954285545527037,8.4972591318729,1.6488372040191828,1.6040837004105055,73.99679501305121
2024-09-03,20.385561656470287,18.15674630670008,8.514094627534991,6.799124921340606,3.8401686548278127,2.084341498765303,2.4817980458394007,8.4972591318729,1.6638307636038157,1.6040837004105055,74.0270093073657
2024-09-04,20.40396284323325,18.18605190043368,8.514094627534991,6.799124921340606,3.8401686548278127,1.9821581184445773,2.492020927374378,8.4972591318729,1.6638307636038157,1.6040837004105055,73.9827555890765
2024-09-05,20.41373137447778,18.19445738080688,8.520909881891642,6.799124921340606,3.8672024971091963,1.9805678924280252,2.499744882311916,8.4972591318729,1.654743757794947,1.6040837004105055,74.03182542044439
2024-09-09,20.40441719352369,18.15447455524786,8.520909881891642,6.799124921340606,3.908094023249104,1.9773874403949212,2.5183732442200966,8.4972591318729,1.654743757794947,1.6040837004105055,74.03886784994627
2024-09-10,20.40464436866891,18.05224573989809,8.520909881891642,6.799124921340606,3.908321198394326,1.969663485457383,2.5517679905676878,8.4972591318729,1.6883656792877604,1.6086272033149398,74.00092960069425
2024-09-11,20.409187871573348,18.078370881598584,8.521818582472529,6.799124921340606,3.9078668481038825,1.9673917340051659,2.5542669171651267,8.4972591318729,1.6883656792877604,1.6086272033149398,74.03227977073485
2024-09-12,20.41214114846123,18.122897210062042,8.520455531601199,6.799124921340606,3.9078668481038825,1.9662558582790572,2.537228781273498,8.497486307018121,1.741524663269641,1.6086272033149398,74.11360847272421
2024-09-13,20.435767363564285,18.144478848858103,8.48887818641538,6.799124921340606,3.9074124978134392,1.9655743328433921,2.5404092333066024,8.497486307018121,1.741524663269641,1.6086272033149398,74.12928355774451
2024-09-16,20.46302838099089,18.1653789622185,8.48887818641538,6.799124921340606,3.8983254920045707,1.964211281972062,2.5433625101944846,8.497486307018121,1.8128576588692584,1.6086272033149398,74.24128090433881
2024-09-17,20.512098212358783,18.16401591134717,8.465933496747988,6.799124921340606,3.8983254920045707,1.9639841068268402,2.543135335049263,8.497486307018121,1.8126304837240366,1.6086272033149398,74.26536146973231
2024-09-19,20.512098212358783,18.16401591134717,8.460254118117446,6.799124921340606,3.8983254920045707,1.9639841068268402,2.5433625101944846,8.497486307018121,1.8126304837240366,1.6086272033149398,74.259909266247
2024-09-20,20.512098212358783,18.16401591134717,8.44775948513025,6.799124921340606,3.898098316859349,1.9662558582790572,2.5408635835970457,8.497486307018121,1.8126304837240366,1.6086272033149398,74.24696028296937
2024-09-23,20.521412393312872,18.152657154086086,8.364386206833883,6.799124921340606,3.898098316859349,1.9778417906853647,2.538591832144829,8.497713482163343,1.8126304837240366,1.6177142091238081,74.18017079027418
2024-09-24,20.503238381695134,18.17423879288215,8.34553066978048,6.799124921340606,3.8890113110504805,1.9780689658305866,2.529277651190738,8.497713482163343,1.8126304837240366,1.6177142091238081,74.14654886878137
