date,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG BANK LTD
2024-10-04,0.0,233.13992388582875,105.53178092138207,57.97390460691037,20.923668753129697,23.152050325488233,13.675599899849775,7.331742113169755,0.0
2024-10-07,0.0,228.01599273910864,105.48923735603407,53.97801326990486,20.510308713069605,28.838553580370558,13.639921382073108,7.340855783675513,0.0
2024-10-08,0.0,225.79107285928893,105.86207911867803,41.617624436654985,21.315659238858288,28.927819979969954,13.887317476214323,8.813439659489234,0.0
2024-10-09,0.0,222.61285327991988,106.17508362543815,41.2910703555333,21.730443164747122,28.8797663995994,14.04119829744617,9.581566850275413,0.0
2024-10-10,222.85458162243367,221.76001326990487,106.3408948422634,48.14024987481222,21.98995743615423,28.602901101652478,14.007122183274912,10.510835503254883,0.0
2024-10-14,225.86047220831247,221.26044817225838,106.48337105658487,51.99877341011517,22.22243114672008,23.83136304456685,14.813031046569854,10.631989734601904,0.0
2024-10-15,223.9726154231347,220.64062293440162,106.5334636955433,52.02732874311467,22.20316224336505,24.208178267401102,14.67557486229344,10.22025588382574,0.0
2024-10-16,222.3253570355533,220.87137656484725,106.51926715072608,52.52168402603906,22.318898347521284,23.738329744616927,14.693038557836754,10.335453930896344,0.0
2024-10-17,219.78467100650977,220.1696189283926,106.66233450175262,52.47569754631948,22.332653980971457,23.76489834752128,14.970398597896844,10.274111917876816,0.0
2024-10-18,217.24974361542314,223.60257135703554,106.6946830245368,53.944889334001,22.423550325488232,23.87368652979469,14.990178267401102,10.297897596394593,0.0
2024-10-21,214.26514171256883,223.66085853780672,106.7274944917376,55.50895418127191,22.50517275913871,24.501378067100653,15.064852779168753,10.325814471707561,8.435262894341513
2024-10-22,207.5018092138207,226.09465197796698,106.73061417125689,58.80317801702554,22.45073860791187,24.77725438157236,15.045448673009515,9.94084952428643,0.0
2024-10-23,202.78848923385078,226.72949774661993,106.72797521281923,60.62687130696044,22.579692038057086,24.79778517776665,14.808092638958437,9.908404606910366,0.0
2024-10-24,200.83776314471706,227.61731547320983,106.73936730095144,63.20393790686028,22.363768152228342,24.300007260891338,14.867231347020532,10.085645468202303,0.0
2024-10-25,199.63736254381573,227.6788763144717,106.7790463194792,63.73330996494742,22.421372558838257,24.21084877315974,15.016204807210817,10.046799699549323,0.0
2024-10-28,199.75291086629943,229.9780225338007,106.76652754131197,62.70040035052579,22.4259043565348,24.183452679018526,14.965679018527792,10.005487731597395,0.0
2024-10-29,199.73187931897846,228.84886529794693,106.69415898848274,62.681791687531295,22.42816775162744,24.335669754631947,0.0,9.969308462694041,8.436890335503255
2024-10-30,200.15488883324988,228.20720906359537,106.69590160240361,63.20091512268403,22.47988032048072,24.38624561842764,15.349880320480722,9.630550325488233,0.0
2024-10-31,200.71285077616426,227.5632118177266,106.73475988983476,62.499449674511766,22.49322533800701,24.3481885327992,15.344572358537805,9.71880771156735,0.0
2024-11-01,200.93405758637957,231.82557185778668,106.74114446670005,61.25944341512268,22.651775663495243,24.361458437656484,14.990666499749624,9.891060090135202,0.0
2024-11-04,201.5765212819229,231.55496119178767,106.73466850275413,56.476575112669,22.452111166750125,24.089537305958938,15.039614922383576,9.882672508763145,0.0
2024-11-05,198.21997396094142,233.12072383575364,106.40639108662995,58.15739033550326,21.854362043064597,24.71298122183275,14.899154231347019,9.52895443164747,0.0
2024-11-06,197.2442103154732,234.22810540811216,106.34454832248372,58.22804656985478,21.81167300951427,24.804999499248872,14.761572859288933,9.505969954932398,0.0
2024-11-07,197.4641652478718,235.0880135202804,106.27228442663996,58.412475212819224,21.668345518277416,24.69370806209314,14.740040560841262,9.37690135202804,0.0
2024-11-08,195.9934591887832,236.65966299449175,106.34500851276916,58.32041912869303,21.596472709063598,24.56710691036555,14.779775162744116,9.279880821231847,0.0
2024-11-11,194.94770305458186,240.10789434151226,106.23258988482725,63.25067250876314,21.70085428142213,24.616193039559338,13.819459689534302,9.264407611417127,0.0
2024-11-12,194.2353845768653,243.12819429143718,106.16987080620932,58.27190811216825,21.702982473710566,24.43674837255884,13.9665553329995,9.272181772658989,8.439394091136705
2024-11-13,193.29096795192788,242.68310365548325,106.17098748122183,58.97934852278418,21.742677015523284,24.9866932899349,13.969309464196295,9.251650976464697,0.0
2024-11-14,191.79372208312466,242.55390485728591,106.17589459188783,59.05055433149725,21.822066099148724,24.537370305458186,14.223816224336506,9.275874061091638,0.0
2024-11-15,189.0345833750626,243.00820030045068,106.13594967451176,58.05522583875814,21.833343014521784,24.66969379068603,14.829975463194792,9.175974211316976,0.0
2024-11-18,189.07113820731098,249.04009914872307,106.12781246870307,57.92844491737606,21.818295443164747,24.418513770655984,14.858017526289435,9.220541061592389,0.0
2024-11-19,187.01117325988986,250.49291962944417,106.07484301452179,57.614161241862796,21.769236855282927,24.052732598898345,15.587595893840762,9.134912618928393,0.0
