date,ADVENT SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,INNOVAX SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,NANYANG COMMERCIAL BANK LTD,TOTAL_CCASS_PCT
2024-06-20,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.963206958814735,1.7559496304047142,0.6592570455604818,0.9232889225245128,33.285716411561296
2024-06-24,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.963206958814735,1.7593062309470962,0.6592570455604818,0.9232889225245128,33.28907301210368
2024-06-28,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.7058675838987902,1.7593062309470962,0.6592570455604818,0.9232889225245128,33.031733637187735
2024-07-11,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.718622665959841,1.7593062309470962,0.6576906319740369,0.9232889225245128,33.04292230566234
2024-07-17,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.718622665959841,1.7593062309470962,0.6581381787130212,0.9232889225245128,33.04336985240132
2024-07-19,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.718622665959841,1.7626628314894783,0.6581381787130212,0.9232889225245128,33.0467264529437
2024-08-02,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.718622665959841,1.7626628314894783,0.6576906319740369,0.9232889225245128,33.046278906204726
2024-08-05,0.0,14.375201256174186,0.0,7.281551877268362,5.327260720814302,2.718622665959841,1.7695998059437341,0.6576906319740369,0.9232889225245128,33.053215880658975
2024-08-06,0.0,14.375201256174186,0.0,7.29497827943789,5.327260720814302,2.718622665959841,1.7695998059437341,0.6579144053435291,0.9232889225245128,33.066866056197995
2024-08-07,0.0,14.375201256174186,0.0,7.29385941259043,5.324351667010905,2.718622665959841,1.7695998059437341,0.6505298841502889,0.9232889225245128,33.055453614353894
2024-08-08,0.0,14.375201256174186,0.0,7.29385941259043,5.324351667010905,2.7172800257428884,1.7695998059437341,0.6505298841502889,0.9232889225245128,33.05411097413695
2024-08-09,0.0,14.375201256174186,0.0,7.29385941259043,5.324351667010905,2.7172800257428884,1.7695998059437341,0.6503061107807967,0.9232889225245128,33.05388720076745
2024-08-15,0.0,14.375201256174186,0.0,7.29385941259043,5.324351667010905,2.7168324790039042,1.7695998059437341,0.6503061107807967,0.9232889225245128,33.05343965402847
2024-08-16,0.0,14.375201256174186,0.0,7.29385941259043,5.324351667010905,2.7280211474785108,1.7695998059437341,0.6503061107807967,0.9232889225245128,33.064628322503076
2024-08-27,0.0,14.375201256174186,0.0,7.29385941259043,5.324351667010905,2.727573600739526,1.7695998059437341,0.6532151645841944,0.9232889225245128,33.067089829567486
2024-08-30,0.0,14.375201256174186,0.0,7.2546990729293075,5.321666386576999,2.727573600739526,1.7695998059437341,0.6532151645841944,0.9232889225245128,33.02524420947246
2024-09-03,0.0,14.375201256174186,0.0,7.2546990729293075,5.321666386576999,2.727573600739526,1.7695998059437341,0.6601521390384504,0.9232889225245128,33.03218118392672
2024-09-11,0.0,14.375201256174186,0.0,7.2546990729293075,5.319428652882078,2.727573600739526,1.7695998059437341,0.6599283656689582,0.9232889225245128,33.0297196768623
2024-09-16,0.0,14.375201256174186,0.0,7.2410488973902885,5.319428652882078,2.727573600739526,1.7729564064861159,0.6597045922994661,0.9232889225245128,33.01920232849617
2024-09-17,0.0,14.375201256174186,0.0,7.2410488973902885,5.319428652882078,2.727573600739526,1.7729564064861159,0.6597045922994661,0.925526656219434,33.02144006219109
2024-09-25,0.0,14.375201256174186,0.0,7.2410488973902885,5.319428652882078,2.727573600739526,1.7740752733335765,0.6597045922994661,0.925526656219434,33.02255892903855
2024-09-26,0.0,14.375201256174186,0.0,7.2410488973902885,5.318309786034617,2.727573600739526,1.7754179135505292,0.6597045922994661,0.925526656219434,33.02278270240805
2024-09-27,0.0,14.375201256174186,0.0,7.2410488973902885,5.318309786034617,2.727573600739526,1.7754179135505292,0.6619423259943873,0.925526656219434,33.02502043610297
2024-09-30,0.0,14.375201256174186,0.0,7.24552436478013,5.318309786034617,2.727573600739526,1.7857114885471672,0.6619423259943873,0.925526656219434,33.03978947848945
2024-10-02,0.0,14.375201256174186,0.0,7.24552436478013,5.317190919187157,2.671630258366495,1.8080888254963796,0.6639562863198165,0.9288832567618157,33.01047516708598
2024-10-03,0.0,14.375201256174186,0.0,7.24552436478013,5.317190919187157,2.667154790976652,1.8134593863641906,0.6617185526248952,0.9288832567618157,33.00913252686903
2024-10-04,0.0,14.375201256174186,0.0,7.167203685457886,5.316072052339696,2.6501480148952505,1.8134593863641906,0.6715645808825488,0.9349251377381032,32.92857411385186
2024-10-07,0.0,14.375201256174186,0.0,7.167203685457886,5.316072052339696,2.6497004681562664,1.8134593863641906,0.6715645808825488,0.9355964578465795,32.92879788722136
2024-10-08,0.0,14.375201256174186,0.0,7.161609351220583,5.316072052339696,2.6441061339189633,1.8134593863641906,0.6661940200147377,0.9362677779550559,32.91290997798741
2024-10-09,0.0,14.375201256174186,0.0,7.206587798488501,5.316967145817665,2.611211448603621,1.8121167461472378,0.6952845580487141,0.9378341915415009,32.955203144821425
2024-10-10,0.0,14.375201256174186,0.0,7.206587798488501,5.31338677190579,2.611211448603621,1.8154733466896198,0.6952845580487141,0.9411907920838828,32.958335971994316
2024-10-15,0.0,14.375201256174186,0.0,7.206587798488501,5.31338677190579,2.6109876752341283,1.8165922135370807,0.6952845580487141,0.941638338822867,32.95967861221127
2024-10-16,0.0,14.375201256174186,0.0,7.206587798488501,5.31338677190579,2.609868808386668,1.8165922135370807,0.6952845580487141,0.941638338822867,32.95855974536381
2024-10-17,0.0,14.375201256174186,0.0,7.206587798488501,5.31338677190579,2.5986801399120614,1.8165922135370807,0.709382280326718,0.943428525778804,32.96325898612314
2024-10-18,0.0,14.375201256174186,0.0,7.206587798488501,5.3167433724481725,2.5986801399120614,1.8199488140794622,0.709382280326718,0.9436522991482961,32.9701959605774
2024-10-21,0.0,14.375201256174186,0.0,7.206587798488501,5.3167433724481725,2.5986801399120614,1.8199488140794622,0.709382280326718,0.9440998458872805,32.97064350731638
2024-10-22,0.0,14.375201256174186,0.0,7.206587798488501,5.322337706685476,2.5986801399120614,1.8201725874489545,0.709382280326718,0.9440998458872805,32.976461614923174
2024-10-28,0.0,14.375201256174186,0.0,7.206587798488501,5.318533559404109,2.5986801399120614,1.8201725874489545,0.7203471754318322,0.9440998458872805,32.98362236274693
2024-10-30,0.0,14.375201256174186,0.0,7.205916478380024,5.318533559404109,2.5986801399120614,1.8208439075574308,0.7219135890182771,0.9440998458872805,32.985188776333366
2024-10-31,0.0,14.375201256174186,0.0,7.202559877837642,5.320771293099031,2.5986801399120614,1.8208439075574308,0.7194520819538638,0.9440998458872805,32.9816084024215
2024-11-01,0.0,14.375201256174186,0.0,7.240601350651303,5.320771293099031,2.5986801399120614,1.8208439075574308,0.7194520819538638,0.9440998458872805,33.01964987523516
2024-11-04,0.0,14.375201256174186,0.0,7.240601350651303,5.320771293099031,2.5986801399120614,1.8309137091845766,0.7100536004351944,0.9440998458872805,33.020321195343634
2024-11-05,0.0,14.375201256174186,0.0,7.244853044671654,5.320771293099031,2.5986801399120614,1.8309137091845766,0.7102773738046866,0.9440998458872805,33.02479666273347
2024-11-06,0.0,14.375201256174186,0.0,7.248209645214036,5.320771293099031,2.5986801399120614,1.8309137091845766,0.7102773738046866,0.9440998458872805,33.02815326327586
2024-11-07,0.0,14.375201256174186,0.0,7.253803979451338,5.320771293099031,2.5874914714374553,1.8309137091845766,0.7040117194589071,0.9496941801245835,33.02188760893008
2024-11-11,0.0,14.375201256174186,0.0,7.253803979451338,5.320771293099031,2.5874914714374553,1.8309137091845766,0.7040117194589071,0.9512605937110283,33.023454022516525
2024-11-12,0.0,14.375201256174186,0.0,7.254251526190323,5.320771293099031,2.5749601627458962,1.8309137091845766,0.7084871868487496,0.953945874144934,33.0185310083877
2024-11-13,0.0,14.375201256174186,0.0,7.254251526190323,5.320771293099031,2.5749601627458962,1.8309137091845766,0.7078158667402732,0.953945874144934,33.01785968827922
2024-11-14,0.0,14.375201256174186,0.0,7.254251526190323,5.320771293099031,2.5749601627458962,1.8309137091845766,0.7078158667402732,0.9604353018602056,33.0243491159945
2024-11-15,0.0,14.375201256174186,0.0,7.254251526190323,5.320771293099031,2.5577296132950025,1.8309137091845766,0.7084871868487496,0.9814699985924655,33.028824583384335
2024-11-18,0.0,14.375201256174186,0.0,7.37285141202115,5.319428652882078,2.5577296132950025,1.8309137091845766,0.7138577477165606,0.9821413187009419,33.1521237099745
2024-11-19,0.0,14.375201256174186,0.0,7.37285141202115,5.319428652882078,2.5633239475323055,1.8309137091845766,0.7127388808691,0.9821413187009419,33.156599177364335
2024-11-20,0.0,14.375201256174186,0.0,7.37285141202115,5.320323746360047,2.5633239475323055,1.8286759754896555,0.7127388808691,0.9821413187009419,33.15525653714739
2024-11-21,0.0,14.375201256174186,0.0,7.37285141202115,5.320099972990555,2.5633239475323055,1.8286759754896555,0.7127388808691,0.9821413187009419,33.15503276377789
2024-11-22,0.0,14.375201256174186,0.0,7.37285141202115,5.331288641465161,2.5633239475323055,1.8286759754896555,0.7127388808691,0.9821413187009419,33.1662214322525
2024-11-25,0.0,14.375201256174186,0.0,7.37285141202115,5.279820766481971,2.5633239475323055,1.8286759754896555,0.7127388808691,0.9830364121789105,33.11564865074728
2024-11-27,0.0,14.375201256174186,0.0,7.37285141202115,5.279820766481971,2.562205080684845,1.8286759754896555,0.7127388808691,0.9830364121789105,33.11452978389982
2024-12-02,0.0,14.375201256174186,0.0,7.37285141202115,5.279820766481971,2.5445269844949667,1.8322563494015294,0.7248226428216747,0.9830364121789105,33.11251582357439
2024-12-06,0.0,14.375201256174186,0.0,7.364571797349942,5.287205287675212,2.5445269844949667,1.8322563494015294,0.7237037759742142,0.9830364121789105,33.110501863248956
2024-12-11,0.0,14.375201256174186,0.0,7.3896344147330595,5.286086420827751,2.5445269844949667,1.8322563494015294,0.7237037759742142,0.9830364121789105,33.13444561378462
2024-12-12,0.0,14.375201256174186,0.0,7.41178797831278,5.286086420827751,2.56690432144418,1.8483680320049625,0.7299694303199937,0.9830364121789105,33.201353851262766
2024-12-13,0.0,14.375201256174186,0.0,7.411564204943288,5.286086420827751,2.5472122649288726,1.8479204852659783,0.7299694303199937,0.9830364121789105,33.18099047463898
2024-12-16,0.0,14.375201256174186,0.0,7.418277406028053,5.286086420827751,2.5398277437356325,1.8479204852659783,0.7557033678115882,0.9848265991348474,33.20784327897804
2024-12-20,0.0,14.375201256174186,0.0,7.41603967233313,5.286086420827751,2.5398277437356325,1.8479204852659783,0.7557033678115882,0.9848265991348474,33.20560554528311
2024-12-23,0.0,14.375201256174186,0.0,7.41603967233313,5.286086420827751,2.5398277437356325,1.845682751571057,0.7557033678115882,0.9848265991348474,33.203367811588194
2024-12-27,0.0,14.375201256174186,0.0,7.41603967233313,5.286086420827751,2.5398277437356325,1.845682751571057,0.7548082743336196,0.9848265991348474,33.20247271811023
2024-12-30,0.0,14.375201256174186,0.0,7.415815898963639,5.286086420827751,2.562205080684845,1.8250956015777813,0.7548082743336196,0.9870643328297686,33.206276865391594
2025-01-03,0.0,14.375201256174186,0.0,7.415815898963639,5.28384868713283,2.562205080684845,1.8250956015777813,0.7548082743336196,0.9870643328297686,33.204039131696675
2025-01-08,0.0,14.375201256174186,0.0,7.415592125594146,5.28384868713283,2.562205080684845,1.8250956015777813,0.755479594442096,0.9870643328297686,33.20448667843565
2025-01-09,0.0,14.375201256174186,0.0,7.413354391899225,5.28384868713283,2.562205080684845,1.8250956015777813,0.755479594442096,0.9870643328297686,33.20224894474073
2025-01-10,0.0,14.375201256174186,0.0,7.411116658204303,5.28384868713283,2.573393749159451,1.8250956015777813,0.755479594442096,0.9870643328297686,33.21119987952042
2025-01-13,0.0,14.375201256174186,0.0,7.4088789245093825,5.28384868713283,2.573393749159451,1.8250956015777813,0.755479594442096,0.9870643328297686,33.2089621458255
2025-01-16,0.0,14.375201256174186,0.0,7.376879332672008,5.28384868713283,2.573393749159451,1.8250956015777813,0.755479594442096,0.9870643328297686,33.17696255398812
2025-01-20,0.0,14.375201256174186,0.0,7.376879332672008,5.311820358319346,2.573393749159451,1.8250956015777813,0.7621927955268598,0.9870643328297686,33.2116474262594
2025-01-21,0.0,14.375201256174186,0.0,7.372180091912674,5.311820358319346,2.570932242095038,1.8250956015777813,0.7664444895472102,0.9904209333721505,33.212094972998386
2025-01-22,0.0,14.375201256174186,0.0,7.372180091912674,5.317414692556649,2.570932242095038,1.8250956015777813,0.7651018493302575,0.9944488540230088,33.220374587669596
2025-01-23,0.0,14.375201256174186,0.0,7.36971858484826,5.317414692556649,2.570932242095038,1.8250956015777813,0.7630878890048284,0.9944488540230088,33.21589912027975
2025-01-24,0.0,14.375357002439355,0.0,7.3550175695661055,5.317414692556649,2.570932242095038,1.8250956015777813,0.7628641156353362,0.998253001304375,33.20493422517464
2025-02-03,0.0,14.375357002439355,0.0,7.354793796196614,5.3162958257091875,2.570932242095038,1.8217390010353995,0.7601788352014307,1.0045186556501546,33.20381535832718
2025-02-04,0.0,14.375357002439355,0.0,7.354793796196614,5.3162958257091875,2.570932242095038,1.8217390010353995,0.7599550618319386,1.0047424290196467,33.20381535832718
2025-02-06,0.0,14.375357002439355,0.0,7.354793796196614,5.3162958257091875,2.570932242095038,1.8217390010353995,0.7599550618319386,1.0060850692365995,33.20515799854413
2025-02-07,0.0,14.375357002439355,0.0,7.354793796196614,5.312939225166806,2.570932242095038,1.821067680926923,0.7599550618319386,1.0094416697789812,33.20448667843565
2025-02-12,0.0,14.375357002439355,0.0,7.354793796196614,5.312939225166806,2.570932242095038,1.821067680926923,0.7599550618319386,1.0217492051010482,33.21679421375772
2025-02-13,0.0,14.375357002439355,0.0,7.354793796196614,5.312939225166806,2.570932242095038,1.821067680926923,0.7599550618319386,1.0239869387959695,33.21903194745264
2025-02-14,0.0,14.375357002439355,0.0,7.354793796196614,5.321890159946491,2.570932242095038,1.821067680926923,0.7487663933573323,1.0486020094401034,33.241409284401854
2025-02-17,0.0,14.375357002439355,0.0,7.354793796196614,5.327484494183794,2.570932242095038,1.821067680926923,0.7433958324895212,1.0597906779147097,33.252821726245955
2025-02-18,0.0,14.375357002439355,0.0,7.354793796196614,5.3386731626584005,2.570932242095038,1.821067680926923,0.7389203650996787,1.0821680148639223,33.28191226427993
2025-02-19,0.0,14.375357002439355,0.0,7.349647008698295,5.354337298522849,2.570932242095038,1.821067680926923,0.7319833906454228,1.104545351813135,33.30786997514102
2025-02-20,0.0,14.375357002439355,0.0,7.349423235328803,5.354337298522849,2.570932242095038,1.821067680926923,0.7122913341301157,1.1213283545250443,33.304737147968126
2025-02-21,0.0,14.375357002439355,0.0,7.349423235328803,5.359931632760153,2.570932242095038,1.821067680926923,1.6971179332649629,1.1302792893047295,34.30410901611996
2025-02-24,0.0,14.375357002439355,0.0,7.34919946195931,5.360379179499137,2.570932242095038,1.821067680926923,1.6971179332649629,1.143705691474257,34.31775919165898
2025-02-25,0.0,14.375357002439355,0.0,7.34919946195931,5.361050499607614,2.570932242095038,1.821067680926923,1.6971179332649629,1.156013226796324,34.330738047089525
2025-02-26,0.0,14.375357002439355,0.0,7.34919946195931,5.3632882333025345,2.570932242095038,1.819277493970986,1.6971179332649629,1.156013226796324,34.331185593828515
2025-02-27,13.42640216952757,14.375357002439355,7.832067932224416,7.34919946195931,5.367763700692377,2.570932242095038,1.819277493970986,1.6971179332649629,1.1593698273387059,55.59748776351272
2025-02-28,13.42640216952757,14.375357002439355,7.832067932224416,7.34919946195931,5.367763700692377,2.570932242095038,1.815697120059112,1.6971179332649629,1.159593600708198,55.59413116297034
2025-03-03,13.42640216952757,14.375357002439355,7.832067932224416,7.34919946195931,5.370001434387298,2.570932242095038,1.8145782532116512,1.6971179332649629,1.1604886941861665,55.59614512329577
2025-03-04,13.42640216952757,14.375357002439355,7.832067932224416,7.34919946195931,5.378281049058507,2.570932242095038,1.8094314657133324,1.6971179332649629,1.1604886941861665,55.59927795046866
2025-03-05,13.42640216952757,14.375357002439355,7.832067932224416,7.34919946195931,5.378281049058507,2.570932242095038,1.8094314657133324,1.6977892533734396,1.1627264278810878,55.602187004272054
2025-03-06,13.42640216952757,14.375357002439355,7.832067932224416,7.346737954894897,5.339120709397386,2.570932242095038,1.8058510918014585,1.6655658881665734,1.1716773626607728,55.53371235320746
2025-03-07,13.42640216952757,14.375357002439355,7.832067932224416,7.346737954894897,5.339120709397386,2.5698133752475774,1.8054035450624741,1.6655658881665734,1.1725724561387412,55.533041033098996
2025-03-10,13.42640216952757,14.375357002439355,7.832067932224416,7.346737954894897,5.333526375160082,2.5698133752475774,1.8054035450624741,1.6655658881665734,1.1808520708099501,55.5357263135329
2025-03-11,13.42640216952757,14.375357002439355,7.832067932224416,7.346737954894897,5.331288641465161,2.5698133752475774,1.803165811367553,1.6655658881665734,1.1808520708099501,55.53125084614305
2025-03-14,13.42640216952757,14.375357002439355,7.832067932224416,7.3465141815254045,5.332183734943129,2.5698133752475774,1.803165811367553,1.6655658881665734,1.1808520708099501,55.53192216625153
2025-03-17,13.42640216952757,14.375357002439355,7.832067932224416,7.346290408155913,5.335540335485511,2.5698133752475774,1.803165811367553,1.6642232479496206,1.1808520708099501,55.53371235320746
2025-03-18,13.42640216952757,14.375357002439355,7.832067932224416,7.34606663478642,5.338001842549924,2.5698133752475774,1.803165811367553,1.6642232479496206,1.1830898045048712,55.53818782059731
2025-03-19,13.42640216952757,14.375357002439355,7.832067932224416,7.34606663478642,5.338896936027893,2.5698133752475774,1.803165811367553,1.6642232479496206,1.1895792322201428,55.54557234179055
2025-03-20,13.42640216952757,14.375357002439355,7.832067932224416,7.34606663478642,5.317638465926141,2.5698133752475774,1.7875016755031041,1.672055315881845,1.210837702321895,55.537740273858326
2025-03-21,13.42640216952757,14.375357002439355,7.832067932224416,7.345842861416929,5.317638465926141,2.5698133752475774,1.7875016755031041,1.6698175821869239,1.2188935436236115,55.54333460809563
2025-03-24,13.42640216952757,14.375357002439355,7.832067932224416,7.345842861416929,5.317638465926141,2.5698133752475774,1.7875016755031041,1.6682511686004788,1.2213550506880249,55.5442297015736
2025-04-02,13.42640216952757,14.375357002439355,7.832067932224416,7.345619088047436,5.31338677190579,2.5698133752475774,1.7722850863776396,1.6682511686004788,1.2276207050338044,55.53080329940408
2025-04-03,13.42640216952757,14.375357002439355,7.832067932224416,7.345619088047436,5.31338677190579,2.5698133752475774,1.7722850863776396,1.6380417637190416,1.2388093735084105,55.51178256299723
2025-04-07,13.42640216952757,14.375357002439355,7.832067932224416,7.361954544020362,5.31338677190579,2.5698133752475774,1.7722850863776396,1.6393844039359946,1.2444037077457137,55.53505499342442
2025-04-08,13.42640216952757,14.375357002439355,7.832067932224416,7.361506997281378,5.31338677190579,2.5698133752475774,1.7722850863776396,1.6393844039359946,1.2444037077457137,55.534607446685435
2025-04-09,13.42640216952757,14.375357002439355,7.832067932224416,7.381646600535668,5.31338677190579,2.5698133752475774,1.7722850863776396,1.6373704436105654,1.2444037077457137,55.55273308961429
