date,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,NANYANG COMMERCIAL BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FIRST SHANGHAI SECURITIES LTD,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-03-26,32.32832750117395,26.130540269195357,14.8822780512711,9.291932142741267,9.472958026945513,0.0,3.5849473591204557,2.609685653953368,1.6993309955989844
2024-03-27,32.32873755391306,26.130871709156526,14.8824668181932,9.292050001675557,9.471809781292455,0.0,3.584992830618605,2.609718755225018,1.699352549925584
2024-03-28,32.310995504627954,26.130473982212067,14.89796822800952,9.291908571313185,9.47382186328832,0.0,3.584811426817728,2.6106937389319453,1.6993266847992783
2024-04-02,32.31058957480219,26.13004312501806,14.897722580081682,9.292389540196234,9.472524127958398,0.0,3.5880500552891026,2.6093823315200595,1.6992986651342843
2024-04-03,32.31022074573216,26.129744847591613,14.901357558945302,9.292663970315223,9.47203549420684,0.0,3.585345570640164,2.6093525451227415,1.6992792674459536
2024-04-05,32.306532918103954,26.12676244782018,14.899656746111612,9.291476503058812,9.470954373948773,0.0,3.5964769774929026,2.609054718546954,1.6990853149168192
2024-04-08,32.306573889341536,26.12679558185515,14.899675641898977,9.291488286535929,9.470839564753792,0.0,3.5964815385553073,2.6090580273576216,1.6990874697016827
2024-04-09,32.3070245798138,26.127160061786693,14.899883498723243,9.291617906756823,9.469576644389358,0.0,3.596531711005306,2.6090944248288768,1.6991111726959014
2024-04-10,32.30665965310466,26.128916334913804,14.900885071987387,9.292242491242792,9.47021319129864,0.0,3.5967734706140773,2.6050843995367234,1.69922538730191
2024-04-11,32.304897836056014,26.12749141600371,14.900072464505163,9.296174574701281,9.469696741030061,0.0,3.5975919128506333,2.604942333406781,1.6991327214463559
2024-04-12,32.30662258497726,26.12878377776108,14.900809476854665,9.296634397663956,9.46509194954837,0.0,3.597769862969638,2.6050711834290903,1.6992167667959426
2024-04-16,32.3052295130988,26.127657096264006,14.900166949193535,9.309423268520703,9.464683811762152,0.0,3.597361077048173,2.596334788086079,1.6991434960265512
2024-04-17,32.308548499830756,26.130341409254402,14.90169776810904,9.310379703524452,9.455382360643197,0.0,3.5977306640737026,2.5966015312989663,1.6993180632654785
2024-04-19,32.309122220982296,26.130805420491654,14.901962385976455,9.310545033197641,9.453774508705887,0.0,3.5977945510099882,2.5966476406195573,1.6993482390165209
2024-04-24,32.309122220982296,26.338695771281955,14.901962385976455,9.310545033197641,9.24588415791559,0.0,3.5977945510099882,2.5966476406195573,1.6993482390165209
2024-04-26,32.29632474865558,26.339430766382844,14.916838368085985,9.310804848833367,9.245000579546991,0.0,3.5978949493513475,2.5943100789246856,1.6993956602191966
2024-04-29,32.30030240168267,26.337192499967465,14.915570768241516,9.310013637285246,9.245990615053715,0.0,3.597589208217357,2.594089620207402,1.6992512493446248
2024-04-30,32.289510773090186,26.363210662537206,14.911015412737752,9.306855417987137,9.241595109878423,0.0,3.597526968189986,2.591842223154646,1.6984434324246664
2024-05-02,32.37154965406463,26.19750698374132,14.928379460633694,9.333261042374119,9.265039118585108,0.0,3.606653147443893,2.59485856225534,1.702752030901894
2024-05-03,29.728305161452028,24.05839357103945,13.71106174665178,8.571169294774588,8.508517917538269,8.163581225852516,3.3122746611802283,2.3829797465333105,1.5637166749778313
2024-05-06,29.719552839996798,24.05633498067238,13.741101136409522,8.570395559770445,8.491572102029675,8.162844284562901,3.311858950494167,2.3827646306278085,1.5635755154363051
2024-05-07,29.71511057620611,24.05302257499814,13.747027274787374,8.569215470330159,8.501838444219933,8.161720312363983,3.311519617967674,2.3771855081819226,1.5633602209447046
2024-05-08,29.65543901703933,24.214435709231534,13.719475446246609,8.55180811454024,8.482935745798628,8.145362570857472,3.3048826615624907,2.365433804482054,1.5602269302416363
2024-05-09,29.654433498626904,24.213899938349716,13.719171887842595,8.551618896429616,8.485426473475588,8.145182345799174,3.3048095374179036,2.365265013544663,1.5601924085138414
2024-05-10,29.646734524137724,24.207613451780432,13.715610074585161,8.549398699044028,8.508021537303758,8.143067668710742,3.302787303757572,2.3669793940793835,1.5597873466011967
2024-05-13,29.646700008592,24.20746884585231,13.715594106493759,8.563825167479958,8.493808055663116,8.14305818832685,3.302783458561532,2.3669766383767126,1.5597855306537627
2024-05-14,29.650899303738555,24.211753420465573,13.723843851313003,8.565340912398959,8.472837838876385,8.144499460052126,3.3033680311267086,2.367395578831808,1.5600616031968826
2024-05-16,29.640955536520735,24.208932229707063,13.745177533315653,8.563107370269936,8.470628418322196,8.142375658693851,3.3023902149752287,2.366778244645642,1.5596547935496954
2024-05-20,29.63489389088787,24.21101790283474,13.746361722157374,8.563845108009135,8.471358188718469,8.14307714911671,3.30267472593437,2.366982149788471,1.559789162552859
2024-05-21,29.633893371282856,24.21020050162661,13.745897623839651,8.558899215521553,8.479105100367232,8.142802226305687,3.302563222555129,2.366902236829973,1.5597365016713125
2024-05-22,29.631892534733623,24.2085658647795,13.744969521209892,8.558321331334785,8.492385540979317,8.142252436370782,3.3022238271451445,2.3597577528719818,1.5596311905749738
2024-05-23,29.630926710339633,24.207776808750488,13.744521516518915,8.55804238069052,8.49536814785049,8.141987047111025,3.302116194184377,2.359680838729594,1.5595803558249586
2024-05-27,29.630305856475424,24.2072695856075,13.744233528924783,8.55786306487856,8.497401840316547,8.141816448865145,3.3019306002680113,2.3596313965713605,1.5595476780926714
2024-05-30,29.63044382175238,24.207382300024584,13.744297525124974,8.557902912187382,8.498139839378972,8.141854358968628,3.3019459747893527,2.358478328081115,1.559554939692615
2024-05-31,29.6276847603014,24.205128211097165,13.74301771434318,8.557106036508829,8.506660105109077,8.141096223969488,3.301638511563116,2.3582587165667848,1.5594097205409654
2024-06-03,29.6225688957845,24.20104374468893,13.740698664689221,8.555662077532327,8.523844669079354,8.1397224640884,3.2994521294658643,2.3578607749229423,1.5591465797484576
2024-06-04,29.610163710698277,24.190908957662565,13.74657703955537,8.552079181937405,8.548193417186004,8.136313753518,3.298070402091268,2.359199888885089,1.5584936484660163
2024-06-06,29.602105910490778,24.184325896754054,13.742836189879432,8.549751908570057,8.557496668739038,8.13409962220512,3.297172899712357,2.374141367341618,1.5580695363075465
2024-06-07,29.602105910490778,24.184325896754054,13.742836189879432,8.549751908570057,8.557729258088818,8.13409962220512,3.297172899712357,2.3739087779918377,1.5580695363075465
2024-06-11,29.601417413047916,24.183763408173416,13.754145750586751,8.549553055071458,8.557297635109755,8.133910436111169,3.2903512785022895,2.3715277252848743,1.558033298112372
2024-06-12,29.5912313941655,24.175441635358077,13.787543510199828,8.545332332946524,8.55435301951661,8.131111510501157,3.2891027976497575,2.3683866298163476,1.5574971698461963
2024-06-13,29.589855442767988,24.174317510705727,13.788646106682249,8.54493498679323,8.557791389990197,8.13073342504411,3.28801988652942,2.368276503108549,1.557424748378535
2024-06-17,29.607522332731378,24.16302585997951,13.782205528752586,8.541292285555002,8.566226677601133,8.126935617641982,3.2889241132149394,2.3671702981005125,1.556697286422959
2024-06-18,29.56735555151327,24.155840653010703,13.778107201010664,8.538752415208945,8.621758241911417,8.124518961931173,3.2909662067054124,2.366466387562949,1.5562343811454682
2024-06-19,29.564758711492612,24.15362420578654,13.793684295619304,8.537968932060485,8.620967142466888,8.123773487254489,3.285205329383715,2.3639263088842264,1.5560915870517422
2024-06-20,29.561586757632917,24.15112768280642,13.792258577907912,8.53673804093667,8.634941362259319,8.122933812552944,3.2808010437287893,2.363681973032051,1.5559307491429815
2024-06-21,29.554756395704185,24.145547436238022,13.81229344350918,8.534765582185102,8.632946213107779,8.12105696547035,3.279926888987555,2.3631358317341364,1.555571243063696
2024-06-25,29.554495036786093,24.145239055606528,13.812117036501398,8.534656578386084,8.633997022559303,8.120953245449837,3.279884998617169,2.363105650379913,1.555551375713679
2024-06-26,29.550254285421047,24.15656862594849,13.811491629781234,8.53427013280614,8.630935745271536,8.120585532178913,3.279736486834791,2.3606766207415726,1.5554809410162778
2024-06-27,29.58048832935886,24.15304675803655,13.81259815713641,8.534953868032687,8.601206205052073,8.121236124473524,3.279999247602255,2.360865749716748,1.5556055605908923
2024-06-28,29.582274435998553,24.156479151169783,13.811109823494016,8.535469219152093,8.596035785640087,8.121726494801523,3.280197298032291,2.36100830172414,1.5556994899875127
2024-07-02,29.58297260542467,24.188582125668933,13.81067683392985,8.535201625226305,8.564415476806433,8.121471872047799,3.2800944611700404,2.36093428218707,1.5556507175389007
2024-07-03,29.556348149711813,24.190876319316285,13.833883597573958,8.535191714662387,8.564405532321144,8.121462441882041,3.2835740724871822,2.3586092608345393,1.555648911210644
2024-07-04,29.557561900090867,24.190539256086552,13.833690843354413,8.53507278969052,8.561847840298102,8.121349281601088,3.285734456093613,2.358576397186086,1.5556272355987555
2024-07-05,29.554023061642777,24.19434661388074,13.83361053068159,8.535023238597017,8.561798133759757,8.12130213241472,3.285715380481808,2.35856270426952,1.555618204272075
2024-07-08,29.550042978765102,24.21140513859781,13.83174753841503,8.533873814717174,8.55379543593842,8.120208424952482,3.2852728884562894,2.358245073231079,1.5554087069266167
2024-07-09,29.549974366047273,24.219591723576826,13.831715422259002,8.533853999778954,8.55145365873593,8.120189570510552,3.2795765661091285,2.3582395975840926,1.555405095398241
2024-07-10,29.546881863526735,24.21734249816818,13.842503740259307,8.533061477697283,8.548221716813847,8.119435464623322,3.279271998343235,2.3580205925536566,1.5552606480144355
2024-07-11,29.53640284649788,24.217716180425544,13.85366194541024,8.532784129743543,8.547943876110665,8.119171560651987,3.279165412989213,2.3579439504026625,1.5552100977682684
2024-07-15,29.53610995093682,24.217856742374522,13.853742353393757,8.532833654841557,8.547877407277825,8.119218685102952,3.2791844455799835,2.3579576361356516,1.555219124356935
2024-07-16,29.536144237059986,24.21788485496012,13.85375843510247,8.532843559930146,8.547771247775287,8.119228110058788,3.27918825212465,2.3579603733013133,1.5552209296872426
2024-07-17,29.536368096216652,24.21892506651207,13.854353484573076,8.533210064374908,8.546048826673458,8.119576848808006,3.2793291004902825,2.3569007824963033,1.5552877298552419
2024-07-18,29.536368096216652,24.172490250429927,13.854353484573076,8.57964488045705,8.546048826673458,8.119576848808006,3.2793291004902825,2.3569007824963033,1.5552877298552419
2024-07-19,29.53490701808516,24.171199507445774,13.853613701068152,8.579186751554264,8.545592491705444,8.119143286243979,3.2843776314075757,2.356774930624285,1.5552046818653635
2024-07-22,29.488739443031527,24.135218538429136,13.832991371373963,8.566415873029989,8.549896658473529,8.107057223120218,3.2783294642687046,2.3532666626241032,1.688084765648839
2024-07-23,29.487461471424037,24.134267437473007,13.8320985417298,8.57303250335456,8.5495597311375,8.106737746838535,3.27495497717835,2.3538693478794235,1.688018242984788
2024-07-24,29.487379744845242,24.1342954099606,13.832114573631573,8.573042439808855,8.549569640386004,8.106747142840366,3.2749587729694474,2.35387207609901,1.6880201994588961
2024-07-25,29.470437091958303,24.134183520399272,13.864503307041556,8.573002694129872,8.534694410023935,8.10670955896372,3.274132268338,2.354324775555667,1.6880123735896746
2024-07-26,29.470273599715963,24.134239465050253,13.864535445887183,8.573022566923298,8.534714194016196,8.106728350858482,3.2741398579955026,2.3543302330379037,1.6880162865152148
2024-07-29,29.467015596808142,24.13166627952124,13.873835074824854,8.572108513773163,8.53380422529354,8.10586401386082,3.2737907701647155,2.35407921503939,1.687836310714134
2024-07-30,29.467015596808142,24.06213168830808,13.873835074824854,8.641643104986326,8.53380422529354,8.10586401386082,3.2737907701647155,2.35407921503939,1.687836310714134
2024-08-01,29.467097338084038,24.062103802498886,13.873818996319311,8.641633090112586,8.533794335395196,8.105854619906031,3.2737869761407303,2.3540764868769535,1.6878343546662695
2024-08-02,29.4584953922725,24.062745192463236,13.875000068956894,8.641863438081538,8.534021808856766,8.106070686375046,3.273874240917291,2.3600498271624994,1.6878793449142317
2024-08-06,29.458082060515956,24.06051441820811,13.873713765474225,8.641062280677435,8.533230649078794,8.10531920047214,3.271253067387641,2.3691016907539084,1.6877228674317883
2024-08-07,29.455460919056907,24.058562830000753,13.87258844555353,8.637580418674368,8.53068452385077,8.104661764596347,3.282922731676922,2.3699523931579747,1.687585973432428
2024-08-08,29.403537684942133,24.07306790642406,13.880952326514073,8.642788076545315,8.536059620751727,8.109548122069619,3.280496169845326,2.384946662044936,1.6886034308628037
2024-08-09,29.383249230999308,24.099469352155026,13.880131576769585,8.641233616547309,8.53555490258918,8.109068622580498,3.2790268966007563,2.383762214249346,1.6885035875089893
2024-08-12,29.36472875195348,24.101872445011153,13.88151564230841,8.642095282273994,8.547884918429933,8.109877223159707,3.279353866709315,2.3839999125100033,1.6886719576440075
2024-08-13,29.365137332705576,24.102207798395607,13.881708789677461,8.642911228220484,8.548003853676306,8.109990063968258,3.2773123960575132,2.384033083477986,1.6886954538208094
2024-08-14,29.36399995620026,24.101369432431763,13.881225931332425,8.642610595072565,8.5477065217659,8.109707967834424,3.280792722969185,2.383950157788747,1.6886367146047334
2024-08-15,29.3480196434088,24.109196450283974,13.88573391597121,8.64541731805181,8.54352340844281,8.112341628515757,3.2818581737637578,2.384724355308772,1.6891851062531067
2024-08-20,29.354912077681096,24.086444798172174,13.888665676443306,8.652463029603764,8.545327242822244,8.114054425452997,3.2863793547631235,2.3822116431922993,1.6895417518689984
2024-08-21,29.355933735379068,24.08728309404851,13.889149052519018,8.652764166784392,8.545624651287861,8.114336824056121,3.286493732716543,2.378814189142016,1.6896005540664731
2024-08-22,29.35433090458193,24.086919825337937,13.888939585421896,8.65530191001195,8.545495771744413,8.114214448914696,3.2864441679592424,2.3787783134162317,1.6895750726117047
2024-08-23,29.354412860791086,24.086891882044817,13.888923472829967,8.655291868975567,8.545485858094393,8.114205035595166,3.286440355347527,2.3787755537898385,1.6895731125316344
2024-08-26,29.35347957755315,24.086221262459635,13.888536781838717,8.655282905108388,8.54524793739423,8.113979122478533,3.2890170165158854,2.378709324677218,1.6895260719742469
2024-08-28,29.35530466055889,24.08781404495154,13.889455208103396,8.65585526483736,8.545813020690415,8.114515686672027,3.282737691769423,2.378866624841673,1.6896377975752757
2024-08-29,29.354033053529392,24.085913907629468,13.888359555663746,8.662016784598583,8.545138894834173,8.113875583170811,3.2824787370799244,2.3786789708997396,1.6895045125941657
2024-08-30,29.35646480735755,24.08781404495154,13.889455208103396,8.662700130949482,8.545813020690415,8.114515686672027,3.279373266053296,2.374226037647014,1.6896377975752757
2024-09-02,29.356559516259008,24.088177340635298,13.889664690753728,8.662830782969683,8.545825893373726,8.11463807089997,3.279538742436013,2.373101681750496,1.6896632809220757
2024-09-03,29.357031041473764,24.08789788144438,13.88950354969263,8.662730281065892,8.54653885448869,8.114543928858511,3.2813569361782604,2.370753848518483,1.6896436782793882
2024-09-10,29.356349885596234,24.08733898251499,13.889181278787055,8.662529284253985,8.546340553605845,8.11435565132858,3.2836010484012004,2.3706988411536103,1.6896044743585026
2024-09-11,29.357031041473764,24.08789788144438,13.88950354969263,8.662730281065892,8.54653885448869,8.114543928858511,3.2813569361782604,2.370753848518483,1.6896436782793882
2024-09-12,29.356996982929157,24.087869935881926,13.889487435792164,8.66272023100377,8.546528939225992,8.114534514774506,3.281353129313682,2.370867113038669,1.6896417180401357
2024-09-13,29.356315828632095,24.08731103824933,13.889165165634342,8.66251923465823,8.546330638803257,8.11434623768143,3.281276993877026,2.3731323482540767,1.6896025142102138
2024-09-17,29.35588693805628,24.08686393881653,13.902016502010357,8.661430363466478,8.538863368547982,8.114195622297478,3.2773877546444403,2.3737843597043433,1.6895711524561117
2024-09-19,29.355750715508716,24.086752166551722,13.901951991334588,8.661390171115547,8.538823744954808,8.114157969325131,3.2778365845733326,2.373773344436655,1.6895633121994995
2024-09-20,29.35551232909256,24.086556567584367,13.901839099092623,8.661319835398984,8.53956646491576,8.11409207746438,3.277809966561628,2.37375406796419,1.6895495919255141
2024-09-25,29.358557365126714,24.08895986086784,13.903226188045789,8.66218403911893,8.531136904525694,8.114901680237464,3.2773248764323393,2.373990914903774,1.6897181707414592
2024-09-26,29.35847540668967,24.088987808959306,13.903242318615122,8.662194089013704,8.531146802379148,8.114911095173424,3.2773286787955778,2.3739936692159413,1.6897201311581092
2024-09-27,29.358707447355854,24.088987808959306,13.903242318615122,8.662194089013704,8.531146802379148,8.114911095173424,3.2770966381293927,2.3739936692159413,1.6897201311581092
2024-09-30,29.36051284809047,24.090469150614563,13.959790476856233,8.662726766809541,8.469016588915808,8.115410118043515,3.2781103540122882,2.3741396569070563,1.6898240397505278
2024-10-02,29.362475001331045,24.092174316540905,13.960778575465321,8.661947501735789,8.454647438093932,8.11598454109543,3.287277131835252,2.374771845423709,1.689943648478614
2024-10-03,29.344652826524285,24.105550113697188,13.95235992326985,8.656724159573436,8.474989427522338,8.11109042643657,3.292948569194449,2.372759977966701,1.6889245758151816
2024-10-04,29.34885747255398,24.10824189782781,13.94927878915201,8.657690826279069,8.449923875204357,8.111996164094037,3.2933162814706556,2.3915815211863283,1.689113172231756
2024-10-07,29.341839603318277,24.102762901890063,13.946108585279651,8.67856582617042,8.454148962402817,8.110152579057084,3.2912923456842034,2.3863999028171308,1.6887292933803544
2024-10-08,29.35363632675067,24.11254857099777,13.95536665557241,8.681161309936504,8.446097390185486,8.113445283294963,3.2939045963270317,2.354424953149186,1.6894149137859809
2024-10-09,29.356279722740258,24.11434948261748,13.956402773341727,8.676817500230118,8.434068928155629,8.114047666953947,3.2895088331046223,2.36898474826966,1.689540344586556
2024-10-10,29.359528383986273,24.149458815450373,13.988942537873559,8.680985034709122,8.42227794185444,8.11610020771588,3.2906890638277537,2.3020502815250223,1.6899677330575797
2024-10-14,29.352520730029003,24.142931363808106,13.985161411901329,8.680958736720603,8.424641690214777,8.11390647525858,3.2874794912175833,2.32288915577841,1.689510945071612
2024-10-15,29.353489180246672,24.139211184241205,13.985291202082903,8.681039300911284,8.424371854499386,8.113981776884618,3.2855378810906015,2.3275509953577433,1.6895266246855882
2024-10-16,29.357261994707333,24.13761104213176,13.987254572393097,8.663694283475413,8.43019547047184,8.115120884443265,3.2912201819078315,2.327877756127592,1.6897638143418672
2024-10-17,29.355729317412987,24.136118836643455,13.986524328969944,8.668694783216628,8.429755348733416,8.114697212047565,3.2910483546289657,2.3277562228122073,1.68967559553483
2024-10-18,29.37360171372294,24.143843326805197,13.999771052092019,8.673595400440384,8.376827705225615,8.119284641403123,3.2933731931856265,2.329072158200808,1.690630808924286
2024-10-21,29.37376568363183,24.14378727320645,13.999738549497529,8.673575263371495,8.376808257147998,8.119265791250841,3.2933655471196297,2.329066750906102,1.6906268838681255
2024-10-23,29.3709358364885,24.14146127836533,14.0216041068349,8.672739657462266,8.37414409900115,8.118483587111514,3.28132505431254,2.3288423703155208,1.6904640101082784
2024-10-24,29.366334237543462,24.1376789908901,14.019407316135931,8.671380883268604,8.372832106326962,8.117211649243492,3.2964781483464782,2.3284775062657657,1.6901991619792014
2024-10-28,29.366088318747117,24.137763028847072,14.019456126228617,8.671411073625093,8.372861257253383,8.117239910199467,3.2964896253939973,2.3284856131136755,1.6902050465915746
2024-10-29,29.452690432296937,24.133261864195468,14.039913194891687,8.669710677788046,8.278394707603608,8.115648182989856,3.292478314311669,2.3280290153109022,1.689873610611827
2024-10-30,29.445993809429694,24.12777471341607,14.060385872554715,8.667739456078753,8.276512458936702,8.11380293780488,3.291729707469785,2.326571658231814,1.6894893860775833
2024-10-31,29.445652226644036,24.132134949399113,14.060222767658178,8.667638907576029,8.272936354473739,8.11370881513992,3.291691522370298,2.3265446692691323,1.6894697874695497
2024-11-01,29.44205075387028,24.139450877931253,14.057727734520265,8.666100806319795,8.27146829449394,8.112269010614796,3.2956307205888975,2.3261318162053803,1.6891699854553928
2024-11-04,29.4418458694332,24.13997878429324,14.057629908127073,8.666040499746718,8.271410734131061,8.112212558104625,3.295607786607476,2.326115628874827,1.6891582306817703
2024-11-05,29.442521756318385,24.140342763394255,14.057841867033169,8.666171165049228,8.271535449263167,8.11233487286971,3.2956574773039837,2.3244109492033767,1.6891836995647285
2024-11-06,29.442282718987755,24.140958651194843,14.057727734520265,8.666100806319795,8.27146829449394,8.112269010614796,3.2956307205888975,2.3243920778243155,1.6891699854553928
2024-11-07,29.447460593762404,24.145299323270194,14.060255388334753,8.667311006850904,8.272955548250795,8.113727639498217,3.278706777061609,2.3248100158163463,1.6894737071547803
2024-11-08,29.440801461153836,24.1403146844377,14.057352740740079,8.665521697286355,8.271247650786648,8.112052613592486,3.2813933140125617,2.3421909116120707,1.6891249263782653
2024-11-11,29.437148369108602,24.147408252150264,14.055608467455194,8.66444645657248,8.272540634109687,8.111046048777586,3.280986150103369,2.341900286406133,1.688915335316687
2024-11-12,29.43735319139878,24.147576268678158,14.055706265716086,8.664506743382333,8.27259819405731,8.111102485053499,3.281008979050279,2.3412207859536074,1.6889270867099455
2024-11-13,29.43710770476026,24.147660277818897,14.055755165356892,8.664536887101866,8.272626974331496,8.111130703485967,3.2810203936428666,2.341228931033856,1.6889329624678995
2024-11-15,29.441751085402807,24.151469306186133,14.057972306460082,8.665903622694971,8.241456208998974,8.112410145327724,3.2982397176233933,2.3415982342007013,1.6891993731052195
2024-11-18,29.417814451138156,24.131833759167915,14.046542940705775,8.658858098636726,8.304236625736221,8.10581462069027,3.2838532755730307,2.363220202486694,1.687826025865213
2024-11-19,29.423884148162067,24.161618451050217,14.04944112541032,8.660644657095002,8.25946842572911,8.107487071203591,3.2855740517330734,2.363707799233682,1.6881742703829385
2024-11-20,29.427261074936617,24.16439143696374,14.051053554743747,8.66163862385616,8.248939528326408,8.108417553053886,3.2859511312148038,2.36397907776762,1.688368019137014
2024-11-22,29.430672899085515,24.16719307908864,14.052682647023637,8.66264286233254,8.249895918083983,8.109357650562329,3.2747380140093796,2.364253159711042,1.688563770102938
2024-11-26,29.42398646788924,24.184421731917453,14.04948998146806,8.66067477394817,8.248021602752429,8.107515264485656,3.273994017754467,2.3637160188805493,1.6881801409039716
2024-11-27,29.42485941873805,24.182903476591537,14.049685409096957,8.660795243455457,8.24813633227692,8.107628039574747,3.274039558830246,2.3637488980396903,1.688203623396398
2024-11-28,29.424654771077506,24.18273528633611,14.049587694602916,8.660735008282886,8.248078967115708,8.10757165163803,3.2747122805325346,2.3637324583457837,1.6881918820685256
2024-11-29,29.424791202534905,24.18470206790856,14.04965283744792,8.660775164971504,8.248117210467855,8.10760924350869,3.2747274641862583,2.361425099372009,1.6881997096022938
2024-12-02,29.4284070972077,24.17839961449412,14.051379342981974,8.661839452923989,8.249130788538013,8.108605555117867,3.2721156975978922,2.361715285439201,1.6884071656992474
2024-12-03,29.42857768022552,24.178539765619487,14.051460792402084,8.661310007377816,8.249178604976724,8.108652556996066,3.272134664556196,2.3617289752226576,1.6884169526234492
2024-12-04,29.428543563463748,24.178627665983683,14.051444502442523,8.661299966258827,8.249169041644636,8.108643156576834,3.272130871146945,2.3617262372532695,1.688414995229532
2024-12-05,29.428714148063644,24.197432773073015,14.051525952618038,8.660654583739055,8.230667835925946,8.108690158890951,3.2721498382811585,2.361739927163692,1.6884247822445027
2024-12-06,29.428714148063644,24.197432773073015,14.051525952618038,8.660654583739055,8.230667835925946,8.108690158890951,3.2735410149762236,2.3603487504686265,1.6884247822445027
2024-12-09,29.428712783378998,24.197431650976245,14.051525301012887,8.660654182122379,8.23067209150429,8.108689782870275,3.273540863173765,2.3603486410132257,1.6884247039479328
2024-12-10,29.445340989535634,24.163907816519686,14.058191124034952,8.664762660511496,8.229473192335478,8.112536418013121,3.2750937795712356,2.361468353355788,1.689225666122608
2024-12-12,29.445928695187334,24.16724824050778,14.058582469022637,8.665003865898926,8.229122332296079,8.112762250798902,3.27518495001582,2.3568945063193474,1.6892726899531756
2024-12-13,29.44933738438425,24.169855450983068,14.06009913666788,8.665706659383341,8.222469968215952,8.113637471614831,3.2755382834373665,2.3539007132856913,1.6894549320276158
2024-12-16,29.457451265389707,24.10635647248806,14.069113107586478,8.668401541394802,8.222590209261686,8.116160669840806,3.3051023149293366,2.3648440963794615,1.6899803227296613
2024-12-17,29.46490480413865,24.11245603828025,14.072672976998327,8.656666776335035,8.220028046518605,8.118214279893497,3.299206677535681,2.365442466447149,1.6904079338528006
2024-12-18,29.465643737917407,24.1131557270634,14.073081334048945,8.656917973170117,8.220266573088118,8.118449852058433,3.296516710774354,2.365511106222307,1.6904569856569136
2024-12-19,29.474880915171596,24.138247158666502,14.077493100781465,8.659631828211072,8.222030791190699,8.089181498723942,3.2812951109571538,2.366252669704825,1.6909869265927364
2024-12-23,29.47471714514784,24.142831407113547,14.077525790855718,8.65965193718967,8.222049883993314,8.089200283030348,3.276774534846256,2.366258164502437,1.6909908533208686
2024-12-27,29.469208371423917,24.157008980898485,14.07489472560096,8.658033463200082,8.220513197071615,8.087688425469604,3.2761621113455353,2.365815914938635,1.6906748100511644
2024-12-30,29.46883936300619,24.156896809909952,14.079821039860896,8.655671553475047,8.220358940482651,8.087650870985671,3.2761468987692215,2.363947563961928,1.6906669595484436
2025-01-02,29.4685084966737,24.1555788788212,14.08056191230662,8.664949961785744,8.21515122178116,8.087209631922486,3.275968161579458,2.361497013527321,1.6905747216023095
2025-01-03,29.4610191215915,24.173462025029462,14.076983359644505,8.662167530832052,8.2151522452014,8.085154280315237,3.275135579424098,2.3607807932657563,1.6901450646959888
2025-01-06,29.459173011390146,24.1794899934817,14.084920466425462,8.661624735086304,8.214637460688923,8.084647641840348,3.274930350230258,2.350537185397511,1.6900391554593517
