date,HAITONG INTERNATIONAL SECURITIES CO LTD,QUAM SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BRIGHT SMART SECURITIES INTERNATIONAL,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD
2024-05-06,79.48226436062956,15.836289528704167,2.115672280392568,1.2037374060737445,0.47491918927242505,0.39794399907508093,0.2817558878903018,0.207417347962153,0.0
2024-05-07,79.34506727556222,15.811231970581229,2.1120203453078976,1.2016595933110064,0.4740994148367712,0.39725709417708477,0.281269539308891,0.20548223464622126,0.17191253226867675
2024-05-08,79.3448615898552,15.812347757912557,2.111129390602259,1.2016511706278776,0.4740960917749283,0.3972543097191205,0.28126756783192985,0.20548079437831124,0.17191132729782374
2024-05-09,79.34500062627654,15.812200235443491,2.1111330899454757,1.2016532762875904,0.47409692253602176,0.39725500582995216,0.2812680606985792,0.2054811544433959,0.1719116285389534
2024-05-10,79.34472255392112,15.812495279864617,2.1111256912720076,1.2016490649755442,0.4740952610167463,0.3972536136107284,0.2812670749670078,0.20548043431448842,0.17191102605774986
2024-05-13,79.34465590703154,15.81293784261878,2.110764135369948,1.2016427480628205,0.47409276875966905,0.39725152530018965,0.28126559638260545,0.20547935413059135,0.1719101223438624
2024-05-16,79.3445168724324,15.813260591190334,2.110585208018162,1.2016406424400046,0.4740919380131329,0.3972508292015558,0.28126510352459255,0.205478994071816,0.17190982110801134
2024-05-17,79.336870719783,15.82137337183288,2.110381818328286,1.2015248445481783,0.4740462514367848,0.3972125475332074,0.28123799899360197,0.20545919278223929,0.17189325476182973
2024-05-20,79.3371545428155,15.82164063129088,2.1103707254725976,1.201518528941405,0.4735181270539011,0.39721045965440316,0.28123652071488026,0.20545811282165793,0.17189235123477492
2024-05-21,79.3279811200459,15.831373822290617,2.110126712147732,1.201379602388077,0.47346337613683626,0.3971645318732026,0.2812040025143267,0.20543435656090953,0.17187247604240352
2024-05-23,79.32801733542078,15.831346087257023,2.110123015410108,1.2013774976873728,0.4734625466748583,0.39716383607940997,0.2812035098721502,0.2054339966598141,0.17187217493847215
2024-05-24,79.32787836066117,15.831668732335844,2.110119318685437,1.201200202986425,0.4734617172157868,0.3971631402880553,0.2812030172316998,0.2054336367599797,0.1718718738355958
2024-05-28,79.32801733542078,15.831871658200624,2.110123015410108,1.2012023073728388,0.47311216604579076,0.39716383607940997,0.2812035098721502,0.2054339966598141,0.17187217493847215
2024-05-29,79.32770317065356,15.832194302358696,2.110119318685437,1.201200202986425,0.473111337200551,0.3971631402880553,0.2812030172316998,0.2054336367599797,0.1718718738355958
2024-05-31,79.32752798064594,15.832369492366313,2.110119318685437,1.201200202986425,0.473111337200551,0.3971631402880553,0.2812030172316998,0.2054336367599797,0.1718718738355958
2024-06-03,79.32742522320898,15.832489208495831,2.110111925274951,1.2011959942357173,0.4731096795187838,0.3971617487126597,0.2812020319559774,0.20543291696409394,0.17187127163300803
2024-06-04,79.32781181747771,15.832461471702555,2.1097578504153844,1.2011938898714234,0.47310885068225633,0.39716105292861864,0.28120153932070535,0.2054325570680426,0.17187097053329667
2024-06-05,79.32749765527205,15.832784112566396,2.109754154356346,1.201191785514503,0.47310802184863293,0.3971603571470156,0.2812010466871594,0.20543219717325223,0.17187066943464027
2024-06-07,79.32718349416714,15.833106752299775,2.1097504583102578,1.2011896811649554,0.4731071930179136,0.3971596613678503,0.2812005540553395,0.20543183727972283,0.17187036833703886
2024-06-11,79.32746143930396,15.832811849876311,2.1097578504153844,1.2011938898714234,0.47310885068225633,0.39716105292861864,0.28120153932070535,0.2054325570680426,0.17187097053329667
2024-06-12,79.32739489866142,15.832903826404268,2.1097467622771195,1.2011875768227809,0.47310636419009827,0.3971589655911229,0.2812000614252457,0.2054314773874544,0.17187006724049245
2024-06-13,79.32721971049529,15.833079014570412,2.1097467622771195,1.2011875768227809,0.47310636419009827,0.3971589655911229,0.2812000614252457,0.2054314773874544,0.17187006724049245
2024-06-14,79.32690555097804,15.83340165265671,2.1097430662569314,1.2011854724879798,0.47310553536518685,0.3971582698168333,0.28119956879687785,0.20543111749644696,0.17186976614500096
2024-06-17,79.32645832228674,15.833908230499619,2.109717194478209,1.2011707423508147,0.47309973367211855,0.3971533994650644,0.28119612044663217,0.20542859829470167,0.17186765850609936
2024-06-18,79.32614416850625,15.834230862611529,2.1097134985616184,1.2011686380749969,0.47309890487043876,0.39715270371027706,0.2811956278320725,0.2054282384137818,0.17186735741904743
2024-06-19,79.3257997032008,15.834617719128433,2.109695019172905,1.2011581168064984,0.4730947609055976,0.3971492249729056,0.28119316478516365,0.20542643902809604,0.17186585199961157
2024-06-20,79.32562451933126,15.834792902997957,2.109695019172905,1.2011581168064984,0.4730947609055976,0.3971492249729056,0.28119316478516365,0.20542643902809604,0.17186585199961157
2024-06-24,79.32544933546174,15.834968086867482,2.109695019172905,1.2011581168064984,0.4730947609055976,0.3971492249729056,0.28119316478516365,0.20542643902809604,0.17186585199961157
2024-06-25,79.32527415159221,15.835143270737007,2.109695019172905,1.2011581168064984,0.4730947609055976,0.3971492249729056,0.28119316478516365,0.20542643902809604,0.17186585199961157
2024-06-28,79.325237932744,15.83517101140233,2.1096987150247495,1.2011602210454528,0.47309558969275817,0.39714992071550453,0.28119365739109353,0.20542679890271143,0.17186615308138894
2024-07-03,79.32572726721885,15.83519875216485,2.109702410889543,1.2006367718418345,0.4730964184828225,0.3971506164605411,0.28119414999874937,0.20542715877858767,0.17186645416422122
2024-07-04,79.32555208273554,15.835373936648164,2.109702410889543,1.2006367718418345,0.4730964184828225,0.3971506164605411,0.28119414999874937,0.20542715877858767,0.17186645416422122
2024-07-05,79.32537689825222,15.835549121131479,2.109702410889543,1.2006367718418345,0.4730964184828225,0.3971506164605411,0.28119414999874937,0.20542715877858767,0.17186645416422122
2024-07-08,79.32506274856759,15.83587174810801,2.1096987150247495,1.200634668516194,0.47309558969275817,0.39714992071550453,0.28119365739109353,0.20542679890271143,0.17186615308138894
2024-07-09,79.32489043239414,15.836187715767016,2.109694132170389,1.2006320604026341,0.4730945619971112,0.3970159183101829,0.28119304655999733,0.205426352658376,0.17186577974014197
2024-07-10,79.3243345788727,15.836777477078787,2.109679348904933,1.2006236472103171,0.4730912468802943,0.3970131362994538,0.2811910761551939,0.20542491317373374,0.17186457542459402
2024-07-11,79.32377873314125,15.837367230125343,2.109664565846656,1.2006152341359064,0.4730879318099372,0.39701035432771326,0.2811891057780047,0.20542347370926514,0.17186337112592398
2024-07-16,79.32377873314125,15.8375424114661,2.109664565846656,1.2004400527951504,0.4730879318099372,0.39701035432771326,0.2811891057780047,0.20542347370926514,0.17186337112592398
2024-07-17,79.32360355180049,15.837717592806857,2.109664565846656,1.2004400527951504,0.4730879318099372,0.39701035432771326,0.2811891057780047,0.20542347370926514,0.17186337112592398
2024-07-19,79.32356733054851,15.837920519229126,2.1096682615918025,1.2002669740981722,0.4730887605731709,0.3970110498169932,0.2811895983697132,0.20542383357349106,0.1718636721990092
2024-07-22,79.32367599392371,15.838012465003198,2.1096571743952097,1.200085485461951,0.4730862742921807,0.39700896335646335,0.2811881205997653,0.2054227539845959,0.17186276898291805
2024-07-23,79.32353703437487,15.838335080746639,2.1096534786889087,1.19990820272705,0.4730854455376579,0.3970082678744935,0.2811876280132343,0.20542239412415245,0.17186246791299734
2024-07-24,79.32350081319673,15.838538007184164,2.1096571743952097,1.1997351240079743,0.4730862742921807,0.39700896335646335,0.2811881205997653,0.2054227539845959,0.17186276898291805
2024-07-25,79.32360355180049,15.838593499510637,2.109664565846656,1.199739327432126,0.4730879318099372,0.39701035432771326,0.2810139244372486,0.20542347370926514,0.17186337112592398
2024-07-26,79.32356733054851,15.838621245819692,2.1096682615918025,1.199741429155247,0.4730887605731709,0.3970110498169932,0.2810144167220715,0.20542383357349106,0.1718636721990092
2024-07-29,79.32336185395476,15.839035802427059,2.1096534786889087,1.199733022306944,0.472910265117552,0.3970082678744935,0.28101244759312843,0.20542239412415245,0.17186246791299734
2024-07-30,79.32318667353466,15.839210982847165,2.1096534786889087,1.199733022306944,0.472910265117552,0.3970082678744935,0.28101244759312843,0.20542239412415245,0.17186246791299734
2024-07-31,79.32301149311455,15.839386163267271,2.1096534786889087,1.199733022306944,0.472910265117552,0.3970082678744935,0.28101244759312843,0.20542239412415245,0.17186246791299734
2024-08-02,79.32297527101576,15.839589091546092,2.1096571743952097,1.1997351240079743,0.47273591283820426,0.39700896335646335,0.28101293987277703,0.2054227539845959,0.17186276898291805
2024-08-05,79.32280009028878,15.83976427227308,2.1096571743952097,1.1997351240079743,0.47273591283820426,0.39700896335646335,0.28101293987277703,0.2054227539845959,0.17186276898291805
2024-08-06,79.3228725349732,15.839708776039107,2.1096497829955556,1.1997309206132771,0.47273425655958956,0.3970075723949603,0.28101195531520456,0.20542203426496983,0.17186216684413144
2024-08-07,79.32297527101576,15.840464995181033,2.1096571743952097,1.1988592203730335,0.47273591283820426,0.39700896335646335,0.28101293987277703,0.2054227539845959,0.17186276898291805
2024-08-08,79.32311422982394,15.84031756363751,2.1096608701144586,1.1988613205470102,0.47273674098186386,0.39700965884087,0.2810134321541505,0.2054231138463001,0.17186307005389356
2024-08-12,79.32297527101576,15.840464995181033,2.1096571743952097,1.1988592203730335,0.47273591283820426,0.39700896335646335,0.28101293987277703,0.2054227539845959,0.17186276898291805
2024-08-13,79.32283631269445,15.840612426208015,2.1096534786889087,1.1988571202064147,0.4727350846974461,0.3970082678744935,0.28101244759312843,0.20542239412415245,0.17186246791299734
2024-08-14,79.32256433116484,15.84111889411804,2.1096276091073505,1.1988424192461096,0.47272928779337986,0.3968282212969714,0.28100900168388065,0.2054198751363507,0.17186036045308725
2024-08-15,79.32238915289287,15.84129407239,2.1096276091073505,1.1988424192461096,0.47272928779337986,0.3968282212969714,0.28100900168388065,0.2054198751363507,0.17186036045308725
2024-08-19,79.32179711096052,15.841911530717242,2.109616522338044,1.1988361189449193,0.47272680344944373,0.39682613583746906,0.2810075248915021,0.20541879558906156,0.17185945727180493
2024-08-20,79.32176088736892,15.84193928220688,2.1096202179148653,1.198838219037958,0.47272763156118786,0.39682683098820104,0.2810080171539036,0.2054191554368972,0.1718597583311776
2024-08-21,79.32200257299039,15.842548072995665,2.109631304723015,1.198844519361222,0.47273011591382796,0.3968289164550099,0.28013360105728385,0.20542023498796863,0.1718606615156243
2024-08-22,79.32203879634895,15.843221033381555,2.1096276091073505,1.1988424192461096,0.47272928779337986,0.3968282212969714,0.2794323972362437,0.2054198751363507,0.17186036045308725
2024-08-23,79.32186361807699,15.843396211653516,2.1096276091073505,1.1988424192461096,0.47272928779337986,0.3968282212969714,0.2794323972362437,0.2054198751363507,0.17186036045308725
2024-08-26,79.32064927092195,15.844695251467764,2.1095906536628255,1.1988214184996615,0.47272100674847173,0.3968212698505385,0.27942750227354507,0.20541627668951246,0.17185734988572962
2024-08-27,79.32047409571868,15.844870426671035,2.1095906536628255,1.1988214184996615,0.47272100674847173,0.3968212698505385,0.27942750227354507,0.20541627668951246,0.17185734988572962
2024-08-28,79.32043787025368,15.845073358513769,2.1095943491490146,1.1988235185411968,0.4727218348399068,0.3966467894740875,0.2794279917620977,0.20541663652852304,0.171857650937719
2024-08-29,79.32029892051541,15.845395952280846,2.1095906536628255,1.1988214184996615,0.47272100674847173,0.39647091944399704,0.27942750227354507,0.20541627668951246,0.17185734988572962
2024-08-30,79.32047409571868,15.84592147789066,2.1095906536628255,1.1988214184996615,0.47272100674847173,0.3957702186309142,0.27942750227354507,0.20541627668951246,0.17185734988572962
2024-09-02,79.32043787025368,15.846299587084713,2.1095943491490146,1.1984731675209275,0.4727218348399068,0.3957709119234137,0.2794279917620977,0.20541663652852304,0.171857650937719
2024-09-03,79.32043787025368,15.846649938104985,2.1095943491490146,1.1981228165006579,0.4727218348399068,0.3957709119234137,0.2794279917620977,0.20541663652852304,0.171857650937719
2024-09-04,79.32026269474355,15.846825113615118,2.1095943491490146,1.1981228165006579,0.4727218348399068,0.3957709119234137,0.2794279917620977,0.20541663652852304,0.171857650937719
2024-09-05,79.3203043796679,15.847358968353099,2.109595457797396,1.1981234461463155,0.47272208326790316,0.39519304042439624,0.27942813860899784,0.20541674448047204,0.17185774125352146
2024-09-09,79.32012920406571,15.847534143955292,2.109595457797396,1.1981234461463155,0.47272208326790316,0.39519304042439624,0.27942813860899784,0.20541674448047204,0.17185774125352146
2024-09-10,79.31995402846351,15.847709319557485,2.109595457797396,1.1981234461463155,0.47272208326790316,0.39519304042439624,0.27942813860899784,0.20541674448047204,0.17185774125352146
2024-09-11,79.31977885286132,15.847884495159677,2.109595457797396,1.1981234461463155,0.47272208326790316,0.39519304042439624,0.27942813860899784,0.20541674448047204,0.17185774125352146
2024-09-12,79.31918683366955,15.848501909442481,2.1095843713660174,1.1981171497195193,0.4727195989996904,0.3951909635899454,0.2794266701469415,0.20541566496608774,0.1718568380997683
2024-09-13,79.31901165898795,15.848677084124086,2.1095843713660174,1.1981171497195193,0.4727195989996904,0.3951909635899454,0.2794266701469415,0.20541566496608774,0.1718568380997683
2024-09-16,79.31876999446118,15.848944143474968,2.109573285051161,1.1981108533589016,0.47271711475758843,0.395188886777323,0.27942520170031926,0.20541458546304955,0.1718559349555077
2024-09-17,79.31925928851294,15.848971906715143,2.1095769804764997,1.198112952138421,0.4727179428353879,0.3951895790457718,0.27890016897716263,0.20541494529613494,0.17185623600253985
2024-09-19,79.31908411444506,15.849147080783027,2.1095769804764997,1.198112952138421,0.4727179428353879,0.3951895790457718,0.27890016897716263,0.20541494529613494,0.17185623600253985
2024-09-20,79.31932578104593,15.84958072198467,2.1095880668301965,1.1981192485210983,0.4727204270861934,0.3951916558656703,0.2782009347133131,0.20541602480295515,0.17185713914996462
2024-09-23,79.31915060605748,15.84975589697314,2.1095880668301965,1.1981192485210983,0.4727204270861934,0.3951916558656703,0.2782009347133131,0.20541602480295515,0.17185713914996462
2024-09-25,79.318975431069,15.849931071961604,2.1095880668301965,1.1981192485210983,0.4727204270861934,0.3951916558656703,0.2782009347133131,0.20541602480295515,0.17185713914996462
2024-09-26,79.318975431069,15.850106246950071,2.1095880668301965,1.1981192485210983,0.4725452520977269,0.3951916558656703,0.2782009347133131,0.20541602480295515,0.17185713914996462
2024-09-27,79.3192895536138,15.850834713601818,2.1095917623073226,1.1981213473300303,0.47254607988026787,0.39449164696250133,0.27820142205262205,0.20541638464108325,0.17150708961055605
2024-09-30,79.31925332605473,15.851388007203562,2.109595457797396,1.1981234461463155,0.4725469076657089,0.39396681120903687,0.2782019093936384,0.20541674448047204,0.17150739004913307
2024-10-02,79.31907815045254,15.851563182805759,2.109595457797396,1.1972475681353445,0.4741234880854568,0.39326610880026003,0.2782019093936384,0.20541674448047204,0.17150739004913307
2024-10-03,79.31820824410563,15.854927825023166,2.1095769804764997,1.1972370817990057,0.4753455538536338,0.39063505328081227,0.2781994727056304,0.20541494529613494,0.17045484345947537
2024-10-04,79.32208701717177,15.855983296719028,2.106038515917857,1.2004701256903108,0.47187348329505874,0.39293847256294534,0.27839317833441096,0.2019249053011598,0.1702910050074593
2024-10-07,79.32469114221664,15.85653886458413,2.106112308082002,1.2013881475486854,0.4731163600472295,0.388747635666836,0.27717658970576164,0.20193198042141253,0.170296971727298
2024-10-08,79.32243145361342,15.856122185035487,2.106056963474114,1.2013565773633292,0.47503098735535065,0.38803667106629447,0.2787459914090447,0.20192667403474285,0.1702924966482205
2024-10-09,79.31878235623661,15.855427767783587,2.106315088107522,1.2018295028492902,0.4743094650556527,0.39607793825024257,0.2785586041652869,0.19841423884609466,0.17028503870571965
2024-10-10,79.31947711391666,15.855566646368016,2.106333537439958,1.201489667489691,0.47536470631458044,0.3953806830154542,0.27856104407578275,0.1984159767675828,0.16941062461227588
2024-10-14,79.31767076926329,15.855205567108799,2.106285569847861,1.1979587632015085,0.4820106120091569,0.3944957933175273,0.27855470039739616,0.19841145823503797,0.16940676661942058
2024-10-15,79.31638403876387,15.854983372661838,2.1062560524155356,1.197941975037915,0.48463147734878215,0.3934392167739025,0.27855079673892,0.19840867770191611,0.16940439255730824
2024-10-16,79.31620886408227,15.855333722025048,2.1062560524155356,1.197941975037915,0.48498182671199075,0.39291369272908966,0.27855079673892,0.19840867770191611,0.16940439255730824
2024-10-17,79.31645051641962,15.856643275269388,2.1062671213557063,1.1979482705441211,0.48445884861491456,0.39186470398270645,0.27855226059802685,0.19840972039270405,0.16940528282280268
2024-10-18,79.31419125413511,15.859379709650225,2.105861435819544,1.1987926486714717,0.48479646114249964,0.39062821048754615,0.27854494145634817,0.19840450704835402,0.1694008315888998
2024-10-21,79.31461036955062,15.859393461273944,2.105863261806096,1.1854806806476108,0.4987238638868284,0.38957752229278303,0.2785451829818866,0.19840467908434625,0.1694009784758863
2024-10-22,79.31596352394996,15.863552898651667,2.1059038401021017,1.1616797882865475,0.5180026718259942,0.38853398197933364,0.27855055032415005,0.19840850218337783,0.16940424269687016
2024-10-23,79.3162051747842,15.863636265800876,2.1059149071815124,1.161685893219841,0.5187060958553954,0.38748497114439,0.27855201418066683,0.19840954487232096,0.16940513296078946
2024-10-24,79.31651929329884,15.864364758061702,2.1059185962338316,1.1616879282118646,0.5187070045027103,0.3864345953995554,0.27855250213625826,0.19840989243773738,0.1694054297175086
2024-10-25,79.31648306079207,15.864392548630981,2.1059222852990755,1.161689963211018,0.5187079131532089,0.3864352723404578,0.27855299009355916,0.1984102400043715,0.16940572647526742
2024-10-28,79.31634411754473,15.865766164094442,2.1059185962338316,1.1615127524577722,0.5187070045027103,0.3853835408750006,0.27855250213625826,0.19840989243773738,0.1694054297175086
2024-10-29,79.31644682815835,15.866697632079358,2.105925974377244,1.1615168218494754,0.5187088218068907,0.38433383286982575,0.2785534780525697,0.19841058757222332,0.16940602323406592
2024-10-30,79.31682742913998,15.867684699653342,2.105940730819167,1.1611746055278167,0.5187124564534534,0.38328546036506417,0.2785554299057077,0.19841197785580791,0.16940721027965713
2024-10-31,79.3175281395212,15.869436475606388,2.105940730819167,1.1604738951465985,0.5187124564534534,0.3822343947932371,0.27785471952448965,0.19841197785580791,0.16940721027965713
2024-11-01,79.31735296192589,15.87066271877352,2.105940730819167,1.1604738951465985,0.5187124564534534,0.38118332922141007,0.27785471952448965,0.19841197785580791,0.16940721027965713
2024-11-04,79.31707507043635,15.870957469240837,2.1059333525723556,1.160469829380316,0.518710639123805,0.38118199373050937,0.27785374604946805,0.19841128271158012,0.16940661675478214
2024-11-05,79.31689989345479,15.871307823203962,2.1059333525723556,1.1602946523987532,0.518710639123805,0.38118199373050937,0.27785374604946805,0.19841128271158012,0.16940661675478214
2024-11-06,79.31700260673529,15.871538606750043,2.105940730819167,1.159948362360685,0.5187124564534534,0.38118332922141007,0.27785471952448965,0.19841197785580791,0.16940721027965713
2024-11-07,79.31696637469435,15.873318189200186,2.1059444199619604,1.1592496827251848,0.518187831416522,0.38118399697036964,0.2773296725580276,0.19841232542974838,0.16940750704365426
2024-11-08,79.31690587657312,15.873971617187301,2.1059149071815124,1.1588830860642,0.5181805695137128,0.381178655044198,0.277325786050074,0.19840954487232096,0.1692299575135619
2024-11-11,79.31676693307192,15.874118985075606,2.1059112181421176,1.1588810559891276,0.5181796617901728,0.381177987313954,0.27732530024423896,0.19840919730812223,0.16922966106474627
2024-11-12,79.31867595696069,15.872258772024617,2.105966555090151,1.1587363281186023,0.5181932779772036,0.3811880035132571,0.2773325875104807,0.19841441089896414,0.1692341079060373
2024-11-13,79.31863972740683,15.872286577055519,2.1059702443234216,1.158738357993485,0.5181941857484487,0.38118867127859346,0.27733307334184704,0.19841475848142898,0.1692344043704327
2024-11-14,79.31832559747382,15.872258772024617,2.105966555090151,1.1587363281186023,0.5185436374640718,0.3811880035132571,0.2773325875104807,0.19841441089896414,0.1692341079060373
2024-11-15,79.31836182751451,15.87310686427391,2.105962865869806,1.1587342982508315,0.5176668318994733,0.3811873357502603,0.2773321016808165,0.1984140633177171,0.16923381144268063
2024-11-18,79.31780603357171,15.872995639376605,2.105948109117679,1.158726178850866,0.5176632045415334,0.38188537755787055,0.2773301583791811,0.19841267300490661,0.16923262559964064
2024-11-19,79.31776980281127,15.8730234454548,2.1059517982863225,1.1587282086901898,0.5176641113762526,0.3818860465390075,0.2773306442020368,0.19841302058128257,0.16923292205884263
2024-11-20,79.31759462429534,15.873198623970724,2.1059517982863225,1.1587282086901898,0.5176641113762526,0.3818860465390075,0.2773306442020368,0.19841302058128257,0.16923292205884263
2024-11-21,79.31741944577941,15.87337380248665,2.1059517982863225,1.1587282086901898,0.5176641113762526,0.3818860465390075,0.2773306442020368,0.19841302058128257,0.16923292205884263
2024-11-25,74.18232461443996,21.32146021124347,1.9696102194755971,1.0837109013074189,0.483822306883348,0.3571623341761305,0.25937596075967606,0.18556754875962453,0.15696590295476576
2024-11-26,74.18282148162449,21.321484318362273,1.969597311737667,1.0832122906730137,0.4838191361790734,0.3571599935313865,0.25937426095283417,0.1855663326523643,0.15696487428690079
2024-11-27,74.18294302013727,21.32168308719418,1.969600538656289,1.0832140653697455,0.48381992885124603,0.3571605786896964,0.2590470129712828,0.18556663667768503,0.15696513145260305
2024-11-28,74.1831491540188,21.321975826953764,1.969597311737667,1.0832122906730137,0.48332762758758396,0.3571599935313865,0.2590465885585079,0.1855663326523643,0.15696487428690079
2024-11-29,74.18298531782165,21.322139663150928,1.969597311737667,1.0832122906730137,0.48332762758758396,0.3571599935313865,0.2590465885585079,0.1855663326523643,0.15696487428690079
2024-12-03,74.18618774973955,21.323176876400808,1.9696779878754596,1.0832566598359386,0.4823643675905132,0.35717462306437797,0.25561649822683186,0.18557393358425706,0.15697130368226556
2024-12-05,74.1861454555696,21.323211812971124,1.9696812150584406,1.0832584346780592,0.48236515791161516,0.35717520827062593,0.2556169170370221,0.18557423763448452,0.15697156086903566
2024-12-11,74.1861454555696,21.32337565614758,1.9696812150584406,1.0832584346780592,0.4822013147351568,0.35717520827062593,0.2556169170370221,0.18557423763448452,0.15697156086903566
2024-12-12,74.18598161239314,21.323539499324042,1.9696812150584406,1.0832584346780592,0.4822013147351568,0.35717520827062593,0.2556169170370221,0.18557423763448452,0.15697156086903566
2024-12-13,74.18646781025458,21.32367924889772,1.969694123896117,1.0832655341047013,0.48154909797067685,0.3571775491147942,0.25561859229150696,0.18557545384535776,0.1569725896245437
2024-12-19,74.18634626019177,21.32380815531437,1.969690896670835,1.0832637592393168,0.48154830898146034,0.3571769639008756,0.25561817347582716,0.18557514979114492,0.1569723324344025
2024-12-20,74.18618241620997,21.32397199929617,1.969690896670835,1.0832637592393168,0.48154830898146034,0.3571769639008756,0.25561817347582716,0.18557514979114492,0.1569723324344025
