date,GRANSING SECURITIES CO LTD,ASTRUM CAPITAL MANAGEMENT LTD,SUNCORP SECURITIES LTD,CIS SECURITIES ASSET MANAGEMENT LTD,KGI ASIA LTD,BRIGHT SMART SECURITIES INTERNATIONAL,CHINA PROSPECT SECURITIES LTD,KINGSTON SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING
2024-10-10,54.043605646840746,0.0,0.0,21.50675659164632,0.0,12.720070806476222,0.0,0.0,3.724035444600813,8.005531510435908
2024-10-14,54.01864076463478,0.0,0.0,21.496821768858005,0.0,12.714194901907414,0.0,0.0,3.7973803520106877,7.972962212589113
2024-10-15,54.01864076463478,0.0,0.0,21.496821768858005,0.0,12.714194901907414,0.0,0.0,3.7685091262810664,8.001833438318734
2024-10-16,53.97812198648213,0.0,0.0,21.480697243325523,0.0,12.704658126540098,0.0,0.0,3.8406912910822917,7.995831352569957
2024-10-17,53.965666896313934,0.0,0.0,21.47574071628836,0.0,12.701726611757834,0.0,0.0,3.8398050772871812,8.017060698352683
2024-10-21,53.98746707766339,0.0,0.0,21.484416140296894,0.0,12.706857650796405,0.0,0.0,3.8009598297719203,8.020299301471393
2024-10-22,53.984351687759,0.0,0.0,21.48317636490516,0.0,12.706124391427434,0.0,0.0,3.806511072213556,8.019836483694851
2024-10-23,53.98123665738599,0.0,0.0,21.48193673258962,0.0,12.705391216680214,0.0,0.0,3.8120616740144024,8.019373719329767
2024-10-24,53.92833608909662,0.0,0.0,21.46088484990818,0.0,12.69294017892487,0.0,0.0,3.9063239939446417,8.011514888125696
2024-10-28,53.91590396121185,0.0,0.0,21.45593746075578,0.0,12.690014068701903,0.0,0.0,3.9284765199756726,8.009667989354792
2024-10-31,17.352022495251664,0.0,0.0,6.905270655270655,0.0,4.0840900997151,0.0,0.0,1.2643210618471035,2.568517034662868
2024-11-01,53.9289578459915,0.0,0.0,21.461132279257818,0.0,12.693086519858873,0.0,0.0,3.935192324287873,7.981631030603939
2024-11-05,53.92584920487747,0.0,0.0,21.45989518956016,0.0,12.744233785857928,0.0,0.0,3.8888508763591774,7.981170943345262
2024-11-07,53.91031137352497,0.0,0.0,21.453711879752074,0.0,12.740561748083811,0.0,0.0,3.956882354205573,7.938532644433574
2024-11-08,53.45135815563875,0.0,0.0,21.271070565837285,0.0,12.672093107099663,0.0,0.0,4.734528425505516,7.870949745918786
2024-11-11,53.411685621094186,0.0,0.0,21.255282804572815,0.0,12.645559560929238,0.0,0.0,4.822364224293339,7.865107789110424
2024-11-12,53.390347870210164,0.0,0.0,21.246791405655525,0.0,12.64050771138428,0.0,0.0,4.86038730217033,7.861965710579696
2024-11-18,53.32461300453423,0.0,0.0,21.22063208969657,0.0,12.624944559810453,0.0,0.0,4.854403132387097,7.975407213571656
2024-11-20,53.32157364388671,0.0,0.0,21.219422570293524,0.0,12.624224971659501,0.0,0.0,4.8598261775178475,7.97495263664241
2024-11-21,53.31853462969035,0.0,0.0,21.218213188761382,0.0,12.623505465533086,0.0,0.0,4.865248604485628,7.974498111529556
2024-12-02,53.315495961885894,0.0,0.0,21.217003945076566,0.0,12.628485124907668,0.0,0.0,4.8649713299056385,7.974043638224232
2024-12-05,53.3003078166701,0.0,0.0,21.21095979353772,0.0,12.62488761048016,0.0,0.0,4.892072730811368,7.971772048500654
2024-12-06,53.27602477516533,0.0,0.0,21.201296310565095,0.0,12.619135848766271,0.0,0.0,4.935402869790175,7.968140195713122
2024-12-09,53.24570207051568,0.0,0.0,21.189229332052186,0.0,12.617645135389765,0.0,0.0,4.9838184313078875,7.963605030734479
2024-12-11,53.21541386331185,0.0,0.0,21.177176081864058,0.0,12.610467732605615,0.0,0.0,5.037867296909426,7.959075025309048
2024-12-12,39.14161548090639,25.306774156583145,0.0,16.092537624273255,0.0,9.582695334928577,0.0,0.0,3.828275720436595,6.048101682872039
2024-12-27,39.14499964789343,25.30896216922895,0.0,16.093928978050986,0.0,9.574877894239291,0.0,0.0,3.8286067114841345,6.048624599103215
2024-12-30,39.111184288698944,25.28709905377895,0.0,16.080026257546745,0.0,9.566606647894945,0.0,0.0,3.9116842498041544,6.043399502276263
2025-01-03,39.30238005821192,25.251760856268348,0.0,16.057554753691903,0.0,9.576528834807206,0.0,0.0,3.776821520456617,6.0349539765640134
2025-01-08,39.305770737286984,25.253939365992622,0.0,16.05894006457688,0.0,9.577355017239006,0.0,0.0,3.768520193225946,6.03547462167856
2025-01-09,37.137371021699735,23.86074356009718,0.0,15.17300905710709,0.0,9.048996623397404,0.0,5.7775855357559225,3.299781412778612,5.702512789164061
2025-01-14,37.13888465800627,23.86171607071815,0.0,15.17362747507143,0.0,9.049365440291277,0.0,5.777821017239679,3.2958401278228777,5.7027452108503205
2025-01-15,37.140398417702706,23.86268866061707,0.0,15.174245943448494,0.0,9.049734287250685,0.0,5.778056517919618,3.2918985215781023,5.702977651483331
2025-01-16,37.13888465800627,23.86171607071815,0.0,15.17362747507143,0.0,9.049365440291277,0.0,5.777821017239679,3.2958401278228777,5.7027452108503205
2025-01-17,37.13434411919602,23.85879877665033,0.0,15.171772372391928,0.0,9.048259079791546,0.0,5.7771146303675645,3.3076630189800795,5.702048002622523
2025-01-20,37.86253179893317,23.576323339199774,0.0,14.992146688889962,0.0,8.957240640892042,0.0,5.708716677994029,3.2685020550534363,5.634538799037588
2025-01-22,37.864056595571036,23.577272802874095,0.0,14.992750451337411,0.0,8.957601366119986,0.0,5.708946578943161,3.264606492452782,5.634765712701532
2025-01-23,37.923619609247275,23.614361629288176,0.0,15.016335177340649,0.0,8.971692347928286,0.0,5.717927182019862,3.354446021149957,5.401618033025788
2025-01-27,37.92209001169313,23.6134091761689,0.0,15.015729513909882,0.0,9.023764216649557,0.0,5.717696557213407,3.3059103582470053,5.401400166118123
2025-02-05,37.93433024811863,23.621030953107862,0.0,15.020576189799712,0.0,9.058954171886684,0.0,5.719542076741681,3.242422766714702,5.403143593630731
2025-02-10,32.141359216344426,20.013851199122833,15.271051298082433,12.726776294587841,0.0,7.67555663322809,0.0,4.84610787218705,2.747270722708996,4.578026763738328
2025-02-14,32.130375351719124,20.00701174249866,15.265832627676645,12.722427094947736,0.0,7.672933617990441,0.0,4.844451781899473,2.7805054968090213,4.5764622864588995
2025-02-17,32.123788635645596,20.002910311862227,15.262703137154238,12.719819001698799,0.0,7.671360669195429,0.0,4.843458670923644,2.8004354602811277,4.575524113238942
2025-02-18,32.10623725492064,19.99198138008296,15.254364098546727,12.71286931128141,0.0,7.667169290236034,0.0,4.840812364532977,2.8364681315519444,4.590098168847303
2025-02-19,32.09856455530664,19.987203726862486,15.250718633878865,12.709831209161779,0.0,7.665337001812242,0.0,4.839655514576816,2.85968812421391,4.589001234187264
2025-02-20,32.11172000080193,19.99539538816806,15.256969069078433,12.71504027361818,0.0,7.624078697672874,0.0,4.8416390245941665,2.847198644259104,4.60795890180725
2025-02-21,32.09418180180938,19.984474664418485,15.248636293395595,12.70809580267388,0.0,7.616501204065179,0.0,4.83899470567692,2.90367331788355,4.6054422100770225
2025-02-24,32.09966043072014,19.987886108939463,15.25123930786603,12.710265134844281,0.0,7.617801376911249,0.0,4.839820745002593,2.8870985148312203,4.606228380885017
2025-02-25,32.09418180180938,19.984474664418485,15.248636293395595,12.70809580267388,0.0,7.616501204065179,0.0,4.83899470567692,2.90367331788355,4.6054422100770225
2025-02-26,32.0810407194566,19.97629194678562,15.242392682434069,12.702892425484796,0.0,7.613382599260711,0.0,4.837013361259897,2.8751874828903787,4.671798782427924
2025-02-28,17.439199014719847,10.859078228869896,8.28573866334283,6.905270655270655,0.0,4.138621794871795,0.0,2.6293922127255462,1.5648018310778729,2.539581849477683
2025-03-05,32.130375351719124,20.00701174249866,15.265832627676645,12.722427094947736,0.0,7.625090555810282,0.0,4.844451781899473,2.725827711460269,4.67898313398781
2025-03-06,32.122691112177755,20.002226903571216,15.262181680141005,12.719384423448412,0.0,7.623266953635888,0.0,4.843293192012762,2.7490916177443148,4.677864117268647
2025-03-11,32.0810407194566,19.97629194678562,15.242392682434069,12.702892425484796,0.0,7.613382599260711,0.0,4.837013361259897,2.8751874828903787,4.671798782427924
2025-03-13,32.06900417728274,19.968797006624627,15.236673862276175,12.698126404901286,0.0,7.610526120833372,0.0,4.835198553697155,2.9184495807590203,4.6632242936256185
2025-03-14,87.19599507359924,54.29539114434948,41.428693316714146,34.52635327635328,0.0,20.683834876543212,0.0,13.14696106362773,7.926024231362773,12.679361051756885
2025-03-17,27.478432859858064,17.110330112070308,13.055594661361436,10.880431831751245,9.465222835825358,6.550330458104325,4.82021881449505,4.143055957938629,2.500683227219644,3.9956992413759425
2025-03-18,27.463985012219766,17.101333694998015,13.04873017809717,10.874711024376758,9.460246129253626,6.5030706494298745,4.817684398235932,4.140877586211882,2.5957629790412766,3.993598348135695
2025-03-19,27.443783531038658,17.088754592924605,13.039132019744953,10.866711993281628,9.45328752568376,6.571843497140311,4.814140689605733,4.13783171138367,2.593853632784774,3.9906608064119107
2025-03-20,27.187223101063363,17.8638570764203,12.917234639461844,10.76512365731983,9.364912702674154,6.510406086680863,4.769135306004383,4.09914885696466,2.569604782309489,3.953353791101117
2025-03-24,27.18486485880082,17.86230755065325,12.916114187824368,10.764189881572458,9.364100382385377,6.5098413686615615,4.768721627255633,4.098793293395735,2.578055975533766,3.9530108739170298
2025-03-26,27.18486485880082,17.86230755065325,12.916114187824368,10.764189881572458,9.364100382385377,6.5098413686615615,4.768721627255633,4.098793293395735,2.580947336491297,3.950119512959499
2025-03-31,17.439199014719847,11.458741393637228,8.28573866334283,6.905270655270655,6.007107668566001,4.176089150047484,3.0591539055080723,2.6293922127255462,1.702058478751187,2.5340173907882244
2025-04-02,27.166013638511348,17.849921015120895,12.90715756747318,10.756725503296192,9.357606889773296,6.50532714891732,4.765414779038381,4.095951003919729,2.6513914892691197,3.9444909646805417
2025-04-03,27.06435551465209,17.783124704643427,12.858857605611826,10.716472687845052,9.322589725573751,6.480983520078374,4.747582088077737,4.080623517891833,3.0156803773333225,3.929730258292588
2025-04-07,26.998732205697905,17.75889394224983,12.841336504654056,10.701870737529266,9.309887039162607,6.472152722658908,4.741113172438279,4.075063380372585,3.1765745717482377,3.924375723488322
2025-04-08,26.95998233382148,17.733405528212966,12.82290600427032,10.686510900750344,9.296525043969535,6.462863579492593,4.73430850003426,4.069214654488914,3.315540183222016,3.918743271737567
2025-04-09,26.79907213437236,17.721908758541254,12.814592767615432,10.67958271348114,9.290498000432533,6.4586736310997175,4.731239193673834,4.06657653607714,3.5503399059586966,3.8875163587478974
2025-04-10,26.770335702204722,17.674250109801047,12.800851781585168,10.668131081772184,9.280535873226997,6.456676807592264,4.726165923469696,4.062215978360905,3.6898108384541586,3.8710259035328582
2025-04-11,26.555195842341643,17.672042193862403,12.799252663970492,10.666798389493607,9.2793765231586,6.680158132718904,4.725575517822709,4.061708515167327,3.689349897134997,3.8705423243293158
2025-04-14,26.554891501966548,17.6718396603928,12.799105975940783,10.66667614082174,9.279270175272918,6.681227640767201,4.725521359554242,4.06166196526047,3.689307614707927,3.870497965315366
2025-04-15,26.554130681547466,17.671333347028444,12.798739270576093,10.666370531400924,9.27900431622307,6.683901303639813,4.725385969313957,4.06154559516126,3.689201912880248,3.8703870722287266
2025-04-16,26.528592432760068,17.62571476323276,12.786430172922818,10.65611222441448,9.270080298955516,6.802270709525025,4.720841362527614,4.057639432194959,3.6856538488367305,3.8666647546300266
2025-04-17,26.52100124621676,17.6206711451416,12.782771321556632,10.452757179109629,9.267427655058212,7.029245131331777,4.719490488465405,4.056478334110567,3.684599194845136,3.86555830416428
2025-04-22,26.585665148920867,17.663634129605583,12.813938466165995,10.478243248317366,9.290023636056082,6.458343857099489,4.730997620904556,4.066368900378523,4.037801626197605,3.8749833663539355
2025-04-24,26.57974691306486,17.661607645066685,12.81246836958261,10.477041117556407,9.288957825412227,6.457602914783924,4.73045485074401,4.0659023806552534,4.051679179536694,3.874538803597326
2025-04-25,26.587372594606045,17.66667472850608,12.816144243693167,10.480046961792533,9.291622810690596,6.459455589435365,4.731812009725045,4.067068880728931,4.024151779017006,3.875650401805232
2025-04-28,26.587372594606045,17.66667472850608,12.816144243693167,10.422667321827396,9.291622810690596,6.459455589435365,4.731812009725045,4.067068880728931,4.081531418982143,3.875650401805232
2025-04-29,26.595002652991546,17.6717447202541,12.819822227612354,10.425658424461371,9.29428932556676,6.461309327449927,4.733169947662499,4.0682360503282355,4.054004685645971,3.876762638027234
