date,THE HONGKONG AND SHANGHAI BANKING,MIB SECURITIES (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,IFAST SECURITIES (HK) LTD,FUTU SECURITIES INTERNATIONAL,PHILLIP SECURITIES (HONG KONG) LTD,CITIBANK N.A.,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-06-19,73.07999034159207,9.915809794348613,0.0,4.073752382870988,3.3264239297819937,5.20656422445279,0.48210808359599827,0.0,2.2343699198673,1.6809813234902593
2024-07-03,73.08036136763427,9.915860136769924,0.0,4.073773065252259,3.3259331194500934,5.206590658103214,0.4821105312516881,0.0,2.234381263730707,1.680989857807855
2024-07-09,73.08036136763427,9.915860136769924,0.0,4.073773065252259,3.3056251779483374,5.2268985996049695,0.4821105312516881,0.0,2.234381263730707,1.680989857807855
2024-07-31,62.88527741371778,8.532546963739625,0.0,3.505460899956313,2.8431629532546965,4.497719528178243,0.41485364788117085,0.0,1.9226736566186107,1.4464831804281346
2024-08-08,71.59693184144625,9.714581989957836,0.0,3.991081147274674,3.2295725186010045,5.120799839720091,0.4723243591041913,2.0388137615502107,2.1890264368339785,1.6468681055117704
2024-08-12,71.59728796131934,9.714630309845525,0.0,3.9911009987302486,3.22909118690887,5.12082531034491,0.47232670842400853,2.0388239025168606,2.1890373249516233,1.646876296958606
2024-08-16,71.60690453719396,9.715935128535289,0.0,3.9916370626884015,3.2160934210219985,5.121513113005315,0.47239014889443,2.0390977467547056,2.189331345076228,1.647097496829673
2024-08-19,71.61117940017198,9.716515160470006,0.0,3.9918753595623024,3.1531039417878706,5.181517895680715,0.47241835012965633,2.0367320191984133,2.1894620460410885,1.6471958269579743
2024-08-21,71.61082314209573,9.716466821830315,0.0,3.9918555004027674,3.153585744896952,5.181492118174842,0.4724159998981141,2.0367218866711028,2.1894511536979784,1.6471876323321988
2024-08-23,71.60547969628345,9.715741799945759,0.0,3.9915576367193055,3.1608122163153625,5.181105486362145,0.4723807492308889,2.036569910858529,2.1892877815555414,1.6470647227290156
2024-08-27,71.60227401154674,9.71530683874829,0.0,3.991378939845184,3.1606707108395184,5.180873534968936,0.47235960135555666,2.0409556069522417,2.1891897699724145,1.6469909857711122
2024-09-04,71.60334254123309,9.715451821486793,0.0,3.9914385036920805,3.1572358154204427,5.1819457247933,0.47236665043693915,2.0419809393888326,2.1892224395250306,1.6470155640234894
2024-09-05,71.60654832165032,9.715886795666608,0.0,3.991617205899793,3.1578746289945023,5.177203129937288,0.47238779894347505,2.0420723616922545,2.189320454033523,1.6470893031822302
2024-09-10,71.61688001151089,9.717288644121059,0.0,3.992193132989984,3.14390184538431,5.1779501182831495,0.4724559570148664,2.042367000364392,2.189636338271301,1.647326952060049
2024-09-13,71.61453358042618,9.71724029778508,0.0,3.9921732706685518,3.14637384891674,5.177924356475998,0.4724536064091297,2.042356838994816,2.1896254441939553,1.6473187561295584
2024-09-19,71.61560250575302,9.717385338236257,0.0,3.992232858225781,3.1449282024981504,5.178001642666501,0.4724606582965107,2.0423873234068832,2.1896581267512043,1.6473433441656982
2024-09-24,71.62059124589231,9.718062250928318,0.0,3.99251095701443,3.138181281890579,5.178362342063451,0.47249356988794894,2.0425295960299397,2.1898106582528047,1.6474580980402265
2024-09-27,71.62094761106938,9.718110605443615,0.0,3.992530822696204,3.1376993230212196,5.178388108229032,0.4724959208913654,2.042539759118634,2.1898215541732298,1.6474662953573198
2024-10-02,71.59601061014713,9.714726951062964,0.0,3.9911407022338454,3.172419665858358,5.176585095656063,0.4723314071337561,2.0408337862992854,2.1890591015118583,1.6468926800967423
2024-10-07,71.60348988689327,9.715741799945759,0.0,3.9915576367193055,3.1871771907353676,5.177125867581767,0.4723807492308889,2.0410469819864545,2.1644151641781777,1.6470647227290156
2024-10-08,71.54654951886626,9.685941527830195,0.0,3.990962042688174,3.25136077680117,5.176353370840949,0.4747971542809235,2.040742430352639,2.1864742197977582,1.646818958541942
2024-10-09,71.53374096450608,9.684207511173588,0.0,3.990247564427281,3.2711675571787953,5.175426679002088,0.4722257087712046,2.04037708834062,2.1860827882879272,1.6465241383124039
2024-10-10,71.52093699540409,9.682474115267285,0.0,3.989533341938209,3.288481246707293,5.174500318904123,0.4721411841356584,2.040011877115213,2.185691496904333,1.6462294236238049
2024-10-14,71.48894711700265,9.67814333909761,0.0,3.9877489038163314,3.3168290359010713,5.172185868857132,0.47193000486839337,2.0540087511805702,2.184713881004062,1.6454930982721678
2024-10-15,71.48965769228704,9.678239536478227,0.0,3.9877885406542717,3.315868038789295,5.172237278586788,0.4719346956885963,2.054029167313572,2.1847355963006203,1.6455094539015818
2024-10-21,69.74680458342489,9.442292821821017,3.9793004615736405,3.8905698676333484,3.2684859767841976,3.471295992266959,0.46042935522241124,2.0039537964766487,2.1314737211012216,1.605393423695665
2024-10-24,69.7434229575547,9.441835018745005,3.9791075279264794,3.8903812360280328,3.273175937739937,3.4711276888672455,0.4604070316216626,2.003856636154519,2.1313703780632145,1.6053155872992046
2024-10-29,67.31365911588968,9.441056855388258,3.978779583658798,3.89006060427418,3.2811478277327577,3.470841610539388,2.884384916648761,2.0036914852274657,2.131194717894977,1.6051832827457388
2024-10-30,67.31300644471688,9.440965315190752,3.9787410055340713,3.890022886365955,3.2820856107549243,3.47080795736566,2.8843569497411368,2.0036720574963223,2.131174053896403,1.6051677189378957
2024-11-06,67.31728446790734,9.439729696243711,3.978220274061422,3.8895137661836054,3.2816560564634862,3.470353703385215,2.8839794495620614,2.003409819994621,2.1308951291305,1.6049576370680358
2024-11-12,67.31532666215165,9.439455158177038,3.9781045744664145,3.889400646462594,3.2844689407316228,3.47025277420323,2.8838955740520746,2.00335155431579,2.1308331557639035,1.6049109596756792
2024-11-13,67.32544321785157,9.466083052540784,3.978702428157442,3.889985169189145,3.244724668168364,3.4707743048445248,2.88432898337584,2.0036526301419166,2.13115339029854,1.6051521554318622
2024-11-14,67.31173764735216,9.620712532779928,3.977892476020196,3.8891932773956444,3.107864817380467,3.470067752616287,2.883741814954278,2.0032447427064057,2.130719547287045,1.6048253915075996
2024-11-15,67.31336897027138,9.719341178733314,3.9779888816010525,3.8892875333211703,3.0071211187343643,3.4701518508917735,2.883811703420692,2.003293292025972,2.130771186001977,1.6048642849983044
2024-11-18,67.35964292968816,9.721484306374027,3.9654185736785115,3.876997518605626,3.021777477736738,3.459186290503849,2.8746989577138624,1.9969629541870704,2.124038022406572,1.5997929691055865
2024-11-19,67.34615360832551,9.719746660503741,3.9647097834370877,3.8763045329961243,3.0405609086088745,3.458567985666562,2.8741851258117825,1.9966060113251476,2.1236583657840185,1.5995070175411477
2024-11-21,67.27757640618597,9.814090168787294,3.9606726010639908,3.872357371870046,3.035051783610508,3.455046197069015,2.871258402252994,1.9945729085168118,2.121495888178056,1.597878272465319
2024-11-27,67.27692705348299,9.81399544471549,3.9606343732680975,3.8723199964790074,3.0359876742085534,3.4550128495005263,2.871230689313497,1.994553657209339,2.121475411829725,1.597862849992771
2024-11-28,67.27173268308087,9.813237717962839,3.9603285774646446,3.8720210193220796,3.0434741486620585,3.454746092125147,2.871009005054667,1.9943996601268887,2.121311615271668,1.5977394809291383
2024-11-29,67.27093425665647,9.813332427408074,3.960366799357694,3.872058388941895,3.0439860814363753,3.454779434544358,2.871036713714943,1.9944189084617217,2.1213320884581965,1.5977549010202663
2024-12-04,67.27077631863912,9.825443831526428,3.9603859105808845,3.8720770740223003,3.0440007705549195,3.4547961059953107,2.871050568245648,1.9944285327684657,2.1092782764894658,1.5977626111774472
2024-12-05,67.26834608804145,9.825159356643876,3.960271246008363,3.8719649662448044,3.0472904738080677,3.4546960797030284,2.8709674430670593,1.994370788321258,2.1092172068115698,1.5977163513505168
2024-12-06,67.27013581482039,9.801363031754466,3.9604050219885236,3.872095759283041,3.068626237946268,3.4548127776071644,2.8710644229100675,1.9944381571680967,2.1092884551129325,1.5977703214090415
2024-12-09,67.25396317032005,9.802592930858973,3.960901983337088,3.8725816393684407,3.081076917463625,3.455246295999214,2.871424691124935,1.9946884241662224,2.1095531338085065,1.597970813552955
2024-12-10,67.25234028785367,9.802356387829498,3.9608064041611297,3.872488191420605,3.0834156349683752,3.455162918628328,2.871355401754241,1.994640291019611,2.1095022289007304,1.5979322534638112
2024-12-16,67.25137506148492,9.802356387829498,3.9608064041611297,3.872488191420605,3.084380861337124,3.455162918628328,2.871355401754241,1.994640291019611,2.1095022289007304,1.5979322534638112
2024-12-19,67.20807758257463,9.880519316159642,3.9582847812028787,3.870022795707554,3.07421800845463,3.4529632104752217,2.8695273710545446,1.9933704155856584,2.096101579031036,1.5969149397542015
2024-12-27,67.20711297071131,9.880519316159642,3.9582847812028787,3.870022795707554,3.075182620317967,3.4529632104752217,2.8695273710545446,1.9933704155856584,2.096101579031036,1.5969149397542015
2025-01-02,67.1641877427928,9.880519316159642,3.9582847812028787,3.870022795707554,3.118107848236458,3.4529632104752217,2.8695273710545446,1.9933704155856584,2.096101579031036,1.5969149397542015
2025-01-06,67.16305757404,9.881870912255506,3.9582465994866,3.8699854653686456,3.118077770888372,3.4529299031037435,2.8694996915201014,1.993351187483626,2.0960813599815724,1.596899535871833
2025-01-07,67.12605996209503,9.884874429433026,3.9594496775028967,3.871161717105305,3.146042566954598,3.4539793940724914,2.870371853450863,1.9939570509466882,2.0967184474750318,1.5973849009640657
2025-01-16,67.10291595296525,9.91143897059547,3.958112969280182,3.8698548148536833,3.149321029535712,3.452813332363619,2.8694028173546204,1.9932838920476412,2.096010596380123,1.596845624623697
2025-01-17,67.13043555458115,10.348290814376906,3.9597362324501715,3.871441882439402,3.153507495466592,3.454229366913106,2.8705795892025754,1.9941013584399363,1.6201771985582643,1.5975005075718918
2025-01-27,67.12347588745111,10.352599134856751,3.9593541684034372,3.8710683376713995,3.158027584545985,3.4538960778320167,2.8703026148815756,1.9939089530902163,1.6200208721212066,1.5973463691463117
2025-02-04,67.12250441760466,10.352449302957272,3.9592968651554283,3.8710123121734075,3.159429166553296,3.453846090017053,2.8702610733433334,1.9938800954901161,1.6199974257575152,1.5973232509479252
2025-02-05,67.11926638786174,10.35194989461359,3.959105866307551,3.8708255722251477,3.164100813587331,3.453679474416757,2.870122610233143,1.9937839095222503,1.6199192761131662,1.5972461951193249
2025-02-06,67.11894260206986,10.351899956429301,3.959086767436287,3.8708068992212463,3.1645679535009195,3.4536628137408627,2.8701087646568704,1.9937742914358687,1.6199114615634276,1.5972384899453573
2025-02-12,67.10575902046115,10.44987830826784,3.959105866307551,3.8708255722251477,3.079679767333667,3.453679474416757,2.870122610233143,1.9937839095222503,1.6199192761131662,1.5972461951193249
2025-02-13,67.10316934285527,10.449475037129355,3.9589530804967508,3.8706761932382023,3.083420018342297,3.4535461935102694,2.870011849363162,1.9937069674293983,1.6198567618262567,1.597184555809034
2025-02-14,67.08878324394814,10.451592557917996,3.95975533758808,3.8714605615702147,3.091764615969833,3.454246033055634,2.8705934393218033,1.9941109796821659,1.6201850156720814,1.5975082152740505
2025-02-19,67.09137289104852,10.451995992516947,3.9599081853285285,3.8716100011058985,3.0880239290974267,3.454379367985722,2.8707042450871953,1.9941879529624476,1.620247555298306,1.5975698795689968
2025-02-24,67.05813679880367,10.453509149691818,3.9604814694636117,3.8721705021294044,3.1169428306647333,3.4548794656636344,2.871119842904923,1.994476655695517,1.6204821219031083,1.5978011630795683
2025-02-25,67.05781319550583,10.453458704060663,3.9604623573181548,3.872151816147298,3.131887498354432,3.454862793408154,2.8711059877056284,1.9799898930274629,1.6204743019220618,1.597793452550312
2025-02-26,66.98376537719024,10.53130422581911,3.95979354841698,3.87149792037259,3.131358612066065,3.454279365823165,2.870621139961212,1.9796555293231228,1.6202006501260167,1.597523630901501
2025-03-05,66.9832828874195,10.53130422581911,3.95979354841698,3.87149792037259,3.1318411018368,3.454279365823165,2.870621139961212,1.9796555293231228,1.6202006501260167,1.597523630901501
2025-03-06,66.93743460135146,10.530846933486076,3.9596216054941236,3.8713298114396064,3.178987054782598,3.454129373435112,2.870496491293754,1.9795695683370764,1.6201302974593965,1.5974542629208044
2025-04-09,66.93840347212748,10.470689884431605,3.9596789181425764,3.8713858461284305,3.2378951163220213,3.4541793694504426,2.8705380396467737,1.9795982211696102,1.6201537476694006,1.5974773849116692
2025-04-10,66.76278227970589,10.470689884431605,3.9596789181425764,3.8713858461284305,3.4135163087436,3.4541793694504426,2.8705380396467737,1.9795982211696102,1.6201537476694006,1.5974773849116692
2025-04-22,66.76262191739897,10.470740403220484,3.9596980227274217,3.8714045247185127,3.4135327782132947,3.4541960351105128,2.8705518893650623,1.979607772298113,1.620161564556925,1.5974850923907022
2025-04-23,66.76294403400368,10.470790922496848,3.959717127496619,3.8714232034888356,3.4130667673828543,3.454212700931399,2.870565739216996,1.97961732351878,1.620169381519879,1.5974927999441095
2025-04-28,66.76568286727654,10.471296142073804,3.9599081853285285,3.8716100011058985,3.4407341622490235,3.422534121216905,2.8707042450871953,1.9797128407948033,1.620247555298306,1.5975698795689968
2025-04-29,66.815492774665,10.354121281174148,3.9628910765562764,3.874526379710925,3.4935441621645738,3.4251122231649935,2.872866668585259,1.9812041046801998,1.6214680437524034,1.5987732855462202
2025-04-30,60.45015290519877,9.396242900830057,3.5854084753167323,3.505460899956313,3.1577107907383133,3.098855395369157,2.599213630406291,1.7924858016601135,1.4670161642638706,1.4464831804281346
2025-05-02,66.79614245065297,10.382649987487525,3.9618006531202408,3.8734602705783856,3.4892037432378578,3.424169774188466,2.8720761747050303,1.981141693725535,1.6210218829264977,1.5983333693774966
