date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD,MIRAE ASSET SECURITIES (HK) LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PHILLIP SECURITIES (HONG KONG) LTD
2024-05-22,75.21665844751621,12.510455673922266,3.1868260970807123,1.1818692810365556,5.581782188526441,0.0,1.07282776998854,0.17499403789157333,0.6014870448132471,0.47309945922445457
2024-05-23,81.68322789970895,11.339629009037647,2.8726365112100574,1.071260674546703,0.9281867972541932,0.0,0.9724241242165012,0.1586167219008883,0.5451951647246613,0.42882309740039143
2024-05-24,84.52308582506866,9.466380670049723,2.3648218837982156,0.8809859803457618,1.0074114609089753,0.0,0.8117846646690553,0.13241405595831313,0.45513173002756874,0.357983729173731
2024-05-27,84.55121589902191,9.469531170125753,2.365608918651808,0.881279180724534,0.9744658010428382,0.0,0.812054834202365,0.13245812459530382,0.4552832021265719,0.3581028695089118
2024-05-28,84.61931852714343,9.480890354651219,2.3684465869311864,0.882336319948478,0.8956646631501166,0.0,0.8063647636991377,0.13261701485630448,0.4558293374960415,0.35853243212407937
2024-05-29,84.36763426444006,9.816852357786196,2.3614206849023622,0.8797189045612629,0.8262314636117297,0.0,0.8039727148936011,0.13222361178828648,0.4544771380059696,0.35746886001054334
2024-05-30,84.36763426444006,9.816852357786196,2.373048389456609,0.8797189045612629,0.8146037590574836,0.0,0.8039727148936011,0.13222361178828648,0.4544771380059696,0.35746886001054334
2024-05-31,84.36763426444006,9.8075501941428,2.373048389456609,0.8790544643010202,0.8245703629611232,0.0,0.8039727148936011,0.13222361178828648,0.4544771380059696,0.35746886001054334
2024-06-03,84.97060453595023,9.87764414966224,2.390343014222541,0.8853370122666354,0.11543509797127333,0.0,0.8097186582332796,0.1331686057755559,0.45772525804261427,0.36002366787562345
2024-06-04,84.97344770066336,9.877974661248553,2.4054802521749035,0.8820205793202177,0.10038170477847698,0.0,0.8097457518797143,0.13317306167277945,0.457740573789855,0.36003571447213745
2024-06-05,84.90867079451468,9.870444489708087,2.403646507955338,0.8813481979371638,0.18991114432029932,0.0,0.7957544427505501,0.1330715412666886,0.4573916292784674,0.35976125226873606
2024-06-06,84.41839660261421,9.813451203267396,2.3897675267126077,0.8762591737953032,0.7662281470402784,0.0,0.7911596485708732,0.1323031681223561,0.4547505879180481,0.35768394195893255
2024-06-07,84.41839660261421,9.813451203267396,2.3897675267126077,0.8762591737953032,0.7668929870810943,0.0,0.7911596485708732,0.13163832808154025,0.4547505879180481,0.35768394195893255
2024-06-11,84.31861266861333,9.80185154245179,2.387938863452662,0.8752234210318711,0.8831920712992327,0.0,0.7902244848466818,0.13148272941146472,0.4542130652396054,0.3572611536533738
2024-06-12,84.449276495852,9.817040922305509,2.391639318443982,0.8765797057033281,0.7295963104374439,0.0,0.7914490514316848,0.13168648082644838,0.4549169337640944,0.35781478123550114
2024-06-13,84.449276495852,9.817040922305509,2.366366155457088,0.8709264981931019,0.7545369318060894,0.0,0.7914490514316848,0.13767222995492331,0.4549169337640944,0.35781478123550114
2024-06-14,84.44955732577655,9.817073568160817,2.364711311015105,0.8709293943958039,0.7542068982396651,0.0,0.7914516833379203,0.13933540139436495,0.4549184465572583,0.3578159711225219
2024-06-17,84.42148357565644,9.880296492268757,2.363925204887923,0.8706398694419168,0.720712957980174,0.0,0.7911885793324789,0.1392890818236591,0.45476721702808026,0.3576970215805661
2024-06-18,84.42990374064725,9.871307989102053,2.3641609818419402,0.8707267067141108,0.7207848416022117,0.0,0.7912674921647895,0.13930297446094403,0.4548125753283328,0.357732698138367
2024-06-19,84.65842667892383,9.542685614078039,2.370559958865401,0.8730834667794242,0.8074105217792154,0.0,0.7934091832512522,0.13968002007658598,0.45604359776794656,0.3587009584782972
2024-06-21,84.41753229061776,9.515532033460259,2.364479396352698,0.8705991197873917,0.7246682249471225,0.36432861217525053,0.7911515483367668,0.13928256250130472,0.4547459319851668,0.35768027983628614
2024-06-24,84.45487097993737,9.519740845121385,2.365525228411365,0.8709841941809876,0.7605730630362423,0.28467448271054807,0.791501482302692,0.13934416852303694,0.4549470705000347,0.3578384852763431
2024-06-25,84.45767973534502,9.520057447624804,2.358952405632592,0.8710131609124147,0.7639241048552183,0.2846839502638515,0.7915278056401478,0.1393488027576563,0.45496220088895895,0.35785038607932734
2024-06-26,84.41612922441311,9.51537388004055,2.3581242866457965,0.8705846499471864,0.8124127088472408,0.28454389475173414,0.7911383989592606,0.13928024754786986,0.4547383738555751,0.3576743349916658
2024-06-27,84.43437272373873,9.517430284646617,2.0886577703987252,0.8707727953954572,1.060953031732304,0.2846053886439524,0.7913093749679986,0.1393103479460468,0.45483664914126976,0.35775163338889343
2024-06-28,84.45374753008265,9.519614210016204,2.0891370460599847,0.8709726080278732,1.0382498977712946,0.2846706958655439,0.7914909534579375,0.13934231491549404,0.4549410186262431,0.35783372517678186
2024-07-02,84.47341221878231,9.521830810883019,2.0896234925571884,0.8545435772651093,1.0318389165731292,0.2847369802019983,0.7916752486924719,0.13937476016896877,0.4550469496686141,0.35791704520718476
2024-07-03,84.44532260879188,9.518664554106511,2.088928638313811,0.8542594192658676,1.0647484081312992,0.2846422977390357,0.7914119960501226,0.13932841443067284,0.45489563470444017,0.35779802846635794
2024-07-05,84.44532260879188,9.518664554106511,2.089261164362571,0.8542594192658676,1.0644158820825387,0.2846422977390357,0.7914119960501226,0.13932841443067284,0.45489563470444017,0.35779802846635794
2024-07-08,63.72364658921173,30.28284653740623,2.081138858815793,0.8548841906456303,1.027924198094337,0.28485047380017886,0.7919908033229272,0.13943031369424644,0.45522832728813634,0.35805970772078555
2024-07-09,63.699057967789315,28.48621073981519,2.080335823549202,0.8545543221454909,2.8510646536041273,0.28474056043462054,0.7916852030775665,0.13937651264264722,0.4550526713487861,0.35792154559305106
2024-07-10,68.5167164043034,23.08466804877258,2.2276564731882975,0.9084516198883853,3.0802914516026423,0.3062759301396053,0.8515615814629212,0.1499177742155311,0.48946900984927577,0.3849917065773543
2024-07-11,68.55701171635191,22.857906521630213,2.2309385918831683,0.909936238520701,3.258424687132813,0.3067764553657818,0.8529532287039262,0.15016277429703573,0.49026891464998773,0.38562087146446405
2024-07-12,86.01802086865972,10.730283305008296,1.0459329962906643,0.42715519986842476,0.7525266675901787,0.14401136316950439,0.40040542563483694,0.07049154342058683,0.23014900095313318,0.18102362940465735
2024-07-15,92.1149260126293,4.402899933221097,1.119887930494307,0.45743170133929295,0.8060454634864107,0.15421880123924175,0.42878591933340576,0.07548794126079708,0.24646182254121812,0.19385447445493473
2024-07-16,92.11243673641913,4.402780951048132,1.1149934204758911,0.4592209127149857,0.8117887142776484,0.15421463369322394,0.42877433199751513,0.07548590130544489,0.24645516225739525,0.1938492358106413
2024-07-17,92.11243673641913,4.402780951048132,1.1149934204758911,0.4610224855385047,0.8099871414541293,0.15421463369322394,0.42877433199751513,0.07548590130544489,0.24645516225739525,0.1938492358106413
2024-07-18,93.75509144234042,3.518004376578284,0.8765306212640024,0.36837606500485826,0.6040273422275833,0.12322388106454032,0.34260845436168924,0.06031636234350747,0.1969278846919289,0.15489357012318386
2024-07-19,95.25203069007307,2.6118633087953853,0.6457373522207839,0.2734925329912258,0.5713525132360661,0.09586666748461489,0.24367447253614485,0.04478052806694943,0.14620468352168692,0.1149972510740754
2024-07-22,95.90983876770865,2.2728714705354367,0.5637876425672653,0.23799613614807524,0.44706816196318777,0.08342420247159964,0.21316418290402045,0.04454871012697461,0.12722888403695465,0.10007184153783859
2024-07-23,97.88267397823346,0.28144867295264037,0.5755744102578597,0.24289164179582176,0.4152602316751544,0.10792020192334872,0.21678957009052635,0.04546506307940548,0.12984594215579687,0.10213028783599228
2024-07-24,97.96848414374514,0.18867333008427598,0.5760901679914651,0.243109290878984,0.39815202738328326,0.13081730892550253,0.21698382976459535,0.045505803177426085,0.12996229383448618,0.10222180421484439
2024-07-25,97.98905730944362,0.18842788618689615,0.5762111456567515,0.24316034329413375,0.3763806642391808,0.13084478027198992,0.2181696554135721,0.04551535929577572,0.12998958562968932,0.10224327056838137
2024-07-26,95.87272105087827,2.3175369927023497,0.5637663219833091,0.23790864412191423,0.3967003456304056,0.1280188366377006,0.21345769710977536,0.04267294554590021,0.12718211221523198,0.10003505317513861
2024-07-29,95.90731685286721,2.3183732790831133,0.5639697578285587,0.23799449378022458,0.36131637684102086,0.1280650324092885,0.2135347236105493,0.04213032656601865,0.1272280060536722,0.10007115096034452
2024-07-30,96.60189071097125,1.6283672718040998,0.5639959844676399,0.23800556138731704,0.3566828166941621,0.12807098789774737,0.2135446537496209,0.042132285778997504,0.12723392261736996,0.10007580463179098
2024-07-31,96.61240277998375,1.6288581176117887,0.564724203956575,0.23807730443572905,0.3446957455781071,0.12810959289097262,0.21360902344057597,0.042144985896594475,0.12727227529037802,0.10010597091553125
2024-08-01,96.44367665839081,1.8793855112399707,0.6515819120689459,0.27469491152956055,0.04540677904533181,0.14781355731778226,0.24646327349428332,0.04862711798471704,0.1468474556359667,0.11550282329261707
2024-08-02,94.7336980293588,2.6259712247512024,0.9940954985456071,0.4190923197328186,0.19046673225840877,0.21241216830537932,0.3498168014651428,0.07418867559162438,0.22403997397205774,0.1762185760189577
2024-08-05,32.438469495441865,64.91266153482971,1.0013558351469491,0.41829408784541994,0.19451737574679553,0.21200759356604523,0.349150516466517,0.07404737076747762,0.22361325211900526,0.17588293807021177
2024-08-06,32.438469495441865,64.91266153482971,1.0060961745559045,0.41829408784541994,0.18323863715307376,0.21854599275081144,0.349150516466517,0.07404737076747762,0.22361325211900526,0.17588293807021177
2024-08-07,32.434422548292225,64.90587144687842,0.9896466453168858,0.41825033284325525,0.20414015854678622,0.22506084733300608,0.3491139941200443,0.0740396251574813,0.22358986140272502,0.1758645401091609
2024-08-08,32.4442326891965,64.92550292770596,0.987003112926399,0.41837683716724444,0.17689868613323897,0.2251289194135583,0.3492195874127527,0.07406201924062593,0.22365748856771803,0.17591773223601215
2024-08-09,32.448795099851765,64.93463295735387,0.9859973012779669,0.41843567064184367,0.16155312332713623,0.22679573082463353,0.3492686957760759,0.07489001061116234,0.22368893999141934,0.1759424703441281
2024-08-12,32.4487420411916,64.93452677946304,0.9931903507682116,0.418434986436591,0.154521712458999,0.22679535997950437,0.3492681246692295,0.0748898881547318,0.2236885742263605,0.17594218265172798
2024-08-13,32.42747781346617,63.611078711676505,0.9922394913931311,0.4180343856560787,1.4627119535617543,0.2654575524388933,0.34893374277506223,0.07481819016431578,0.22347441953009603,0.1757737393379995
2024-08-14,32.51245678900324,63.53537282577398,0.9948397397365591,0.41912988047182337,1.3504204237945225,0.36114942807361095,0.34984815345362036,0.07648833692080557,0.22406005333546475,0.17623436943637433
2024-08-15,32.54252203644128,63.15920796026686,0.9957546817191637,0.4195153491141489,1.6941272441366215,0.36148157280058546,0.3501699045360773,0.07655868231196072,0.22426611863546525,0.17639645003783672
2024-08-16,32.55458344840525,63.18261700108042,1.0002236932476782,0.41967083637002933,1.6535916542082867,0.3616155506822644,0.35029968991261534,0.07658705767284239,0.22434923960695588,0.1764618288136583
2024-08-19,32.553302166196886,63.18013026175016,1.000184326476957,0.4196543189792642,1.6574623688641752,0.361601318229495,0.35028590282911626,0.07658404336198375,0.22434040967707441,0.1764548836348919
2024-08-20,32.9102054363695,63.872815599330615,1.011150005321842,0.42425526539081715,0.5792684241014128,0.3655657913977147,0.35412631765329644,0.07742368461801939,0.2268000011936842,0.1783894746231025
2024-08-21,32.929476979590646,63.910218213813174,1.0117421140848304,0.4245037005973243,0.52104967705205,0.3657798592485737,0.35433368678229177,0.07746902234425575,0.2269328106358498,0.17849393585100468
2024-08-22,32.92958623110463,63.91043025143841,1.0117454707842943,0.42450510899114763,0.520719631544827,0.3657810728118329,0.3543348623701021,0.07746927936649704,0.22693356354040248,0.17849452804786042
2024-08-23,32.914298069506266,63.88075866739092,1.0112757494781957,0.4243080247441716,0.5582825788642539,0.36561125227076924,0.3541703559412077,0.0860554376093103,0.2268282054904364,0.17841165870446607
2024-08-27,32.90616836906045,63.86498037459184,1.0110259683984348,0.42420322235310615,0.5596366075279744,0.40530554070079894,0.35408287727480847,0.06945726852909398,0.2267721798276863,0.17836759173581174
2024-08-28,32.90071444601015,63.854395286572306,1.0108583992736537,0.4241329142058174,0.5761180186711298,0.40523836468668356,0.35402419099008436,0.06944575656593882,0.2267345942296046,0.1783380287946305
2024-08-29,32.8952623305448,63.8438137067515,1.0106908856860386,0.4240626293606448,0.5925939674066689,0.40517121093660674,0.35396552415566135,0.06943424841817514,0.22669702108845724,0.17830847565144736
2024-08-30,32.88970303401239,63.832195676717085,1.010520079012431,0.42564782472256674,0.6077369486502042,0.4051027370364639,0.35390570401222365,0.07025094499119046,0.2266587093111994,0.17827834153424751
2024-09-02,33.6931912272652,63.04242956605635,0.9980173834042751,0.42038148187663266,0.6270540438113104,0.40009058901843786,0.34952699310567825,0.06938176267640804,0.22385436637105235,0.17607258641465814
2024-09-03,33.66961048096829,62.967727004236096,0.9958541218357974,0.4198833479396296,0.7294431225591931,0.39961649891490636,0.3491128186839427,0.06929954827808602,0.2235891085953341,0.1758639479887277
2024-09-04,34.47057409088999,62.762565803342454,0.9935868926681791,0.41851528566396984,0.14042825077553212,0.39831447000716474,0.34797534066883595,0.06988830578039824,0.22286061143959157,0.1752909487638893
2024-09-05,34.47073700069367,62.762565803342454,0.9935868926681791,0.41851528566396984,0.12397436060345701,0.39831447000716474,0.34797534066883595,0.08617928614878943,0.22286061143959157,0.1752909487638893
2024-09-09,34.46826630455499,62.75806728539719,0.9977510284573254,0.41034038215249025,0.13504254736181595,0.3982859207474548,0.34795039947507705,0.08617310923329391,0.22284463786606062,0.17527838475429913
2024-09-10,34.47085043865979,62.756840528783044,0.9977315250257129,0.4103323610677177,0.1337367480891609,0.3982781352959785,0.34794359795182417,0.08617142477364934,0.2228402818343143,0.17527495851880281
2024-09-11,34.49883647492169,62.677695564975636,0.9985415587290791,0.4106654998267021,0.18193834768026979,0.3986014875253222,0.34822608480739803,0.08705652120184951,0.22302120038226614,0.17541725994979415
2024-09-12,34.503167689953784,62.685564542742625,0.9986669223253988,0.4107170575245191,0.1694065195585452,0.39865153062622044,0.34826980344278397,0.08706745086069599,0.22304919995773803,0.17543928300769454
2024-09-13,34.48067971327529,62.67729652856623,1.001274853450512,0.4104493662883385,0.19862555677073626,0.3983917032850288,0.3480428131766141,0.08701070329415353,0.22290382416929216,0.1753249377238
2024-09-16,42.35875411048898,54.14988242019827,1.2300440613993158,0.5042279887168228,0.24400711323771615,0.48941541580493525,0.4275629154025937,0.10689072885064843,0.2738324289657061,0.21538281693501446
2024-09-17,42.4352327034541,54.087370276908366,1.232259078811641,0.5051359836495564,0.22419294550226437,0.4902967368095138,0.4283328547342011,0.10708321368355027,0.2743255361780838,0.21577067026872673
2024-09-19,42.41822042120151,54.065686653399545,1.231765066220652,0.5049334746639256,0.2641930605823954,0.49010017687705365,0.4281611361183585,0.10704028402958962,0.27421555908703854,0.21568416781992217
2024-09-20,42.37074335361085,54.00517302896905,1.2199746674552887,0.5043683222254837,0.38623520983444143,0.4895516267730478,0.42768191197841726,0.10692047799460432,0.2739086402558403,0.21544276090298548
2024-09-23,42.426062646459236,53.9193734391716,1.2215963314818588,0.5050387590682426,0.4124115630819274,0.4902023683691358,0.4282504126120548,0.1070626031530137,0.2742727361672711,0.2157291404356606
2024-09-24,91.12623953389667,1.0241829687077981,2.624277225648912,1.0847644127682328,0.8853813547643853,1.0528975741239892,0.9198319911365404,0.2299579977841351,0.5891058819638516,0.46336105920548565
2024-09-25,91.12702437989182,1.0241917897225288,2.624299827848687,1.0847737555547823,0.8849583436542586,1.0524760057863787,0.9198399134041345,0.22995997835103363,0.5891109557756816,0.463365050010697
2024-09-26,90.96054785579669,1.022320732368028,2.6061802450247877,1.0827920232916775,1.076774123995892,1.0531323767624492,0.918159492556976,0.229539873139244,0.5880347311881757,0.4625185458760798
2024-09-27,90.82702424383207,1.02082003827603,2.598920806183088,1.0812025616474317,1.2254201323951637,1.0515864533688797,0.9168116997534395,0.22920292493835986,0.5871715380443376,0.4618396015611896
2024-09-30,90.92189493378257,1.0218814766666844,2.602482468368473,1.082326785177511,1.1300196288276514,1.0526798823679642,0.9091716861594337,0.22944124783040526,0.5877820730936225,0.46231981772568553
2024-10-02,90.23533557875498,1.015220625824489,2.5821039917304374,1.0650271878603803,1.7821597231731816,1.1457045980830705,0.9032455028106474,0.2279456987244261,0.5839507787547096,0.4593063142836751
2024-10-03,89.74090221833754,1.1405167429694747,2.9503410809488666,1.2417179573840476,1.8200655089083777,0.6883488715401702,1.0039421783105065,0.2613131794262754,0.6523222383472095,0.5005300238275348
2024-10-04,88.55112070892764,1.1330984653063603,2.915658577279765,1.208192882291063,3.180202181353679,0.7221709120157315,0.9095756834169303,0.24419409606822898,0.6426658574818894,0.4931206358587104
2024-10-07,84.15278148165031,7.391471948654098,2.7672862971232783,1.16335495597287,1.32397241614961,1.0161970594980911,0.871282423640306,0.22342875745256044,0.609269583575456,0.48095507628342327
2024-10-08,84.56491586539323,7.376975481426768,2.736335962412926,1.5439185728031042,0.9461426752705797,0.3823974655376598,0.86957362772147,0.22299055952898664,0.8767379830477025,0.4800118068575776
2024-10-09,84.4131000039806,7.31027832905893,2.7939706743700703,1.530042137467089,0.9387279432253075,0.19458724047926393,0.8627589520792934,0.6095289815925802,0.8707556879894003,0.4762500497574679
2024-10-10,82.69055937854094,7.140929392362113,3.0249038534440604,1.4941929497394706,2.9357826562672806,0.19041504567526565,0.8442603166697852,0.3825690415393465,0.8433908415753776,0.4529965241863626
2024-10-14,82.8833478744241,7.141208802005992,2.9445926184588784,1.4942514143870023,2.155078341901766,0.3964961565088583,0.8442933508116259,0.8269031685086059,0.8434238416964749,0.47040443129669374
2024-10-15,86.70000875368487,6.083595224679966,2.6530754407357042,1.3288494329214993,0.186092860568595,0.40339384061142636,0.7482242965304585,0.7324275940805364,0.7474537256792428,0.41687883050770136
2024-10-16,86.86439336849456,5.621349691470816,2.6613314979216525,1.3312447188298449,0.017755075983233653,0.7206244969716789,0.7495729904226032,0.8672968637896958,0.7488010305972452,0.41763026551866983
2024-10-17,87.43542959516255,4.623052493604045,2.6897063251808797,1.3376780267554222,0.7295367840901563,0.3862937995501306,0.7531953400867004,0.8730395007905061,0.752419649726158,0.4196484850534551
2024-10-18,87.51309418972967,3.9359795325825795,2.7087534580493924,1.3425047674683654,1.0614701365283363,0.6212344473411167,0.7559130931932634,0.8761896873213368,0.755134603910881,0.4297260838750581
2024-10-21,87.64477159776725,3.9350758253477376,2.708131523896235,1.3421965262132656,0.8997269842287822,0.620313500372266,0.7892068875501602,0.8759885127590782,0.754961223790587,0.42962741807464344
2024-10-22,87.57524764471741,3.6799817584295327,2.6931513697276097,1.341131832831436,1.1381539213388268,0.7100338436503921,0.7885808515459996,0.8752936374901602,0.7543623530568241,0.44406278721180054
2024-10-23,87.56731748458844,3.7934790564976555,2.7006252582708443,1.3400167624480137,1.02919814546964,0.7094434932531379,0.7879251940401775,0.874565883522899,0.7537351461725562,0.4436935757366285
2024-10-24,87.5112741415838,3.793862297483156,2.714109218086311,1.3401521393242215,0.936047116158901,0.8521176113476421,0.788004795172375,0.8668829871940672,0.7538112932122324,0.44373840043730384
2024-10-25,87.46912998163296,3.792035228444738,2.7225115273701346,1.3395067414978024,0.8963704144322783,0.9293823231093769,0.7876253034959533,0.8664655089247889,0.7534482686302513,0.44352470246172526
2024-10-28,87.47728374756912,3.792388717357695,2.73597131098703,1.3303097302854312,0.8832479785895097,0.9294689589994268,0.7876987249690086,0.8665462797859261,0.7535185041616749,0.4435660472951715
2024-10-29,87.58001537116415,3.5413563178020073,2.7100193018392975,1.3318720202037013,1.051498377410455,0.9305605092985277,0.7886237830578412,0.8675639349122504,0.7544034216628265,0.4440869626489422
