date,BNP PARIBAS,ABN AMRO CLEARING HONG KONG LTD,INTERACTIVE BROKERS HONG KONG LTD,BRIGHT SMART SECURITIES INTERNATIONAL
2024-03-11,93.16239316239316,6.837606837606838,0.0,0.0
2024-07-18,89.6103896103896,10.38961038961039,0.0,0.0
2024-07-24,88.16568047337277,11.834319526627219,0.0,0.0
2024-09-27,99.33333333333333,0.6666666666666667,0.0,0.0
2024-09-30,99.3421052631579,0.6578947368421052,0.0,0.0
2024-10-03,93.70860927152319,6.291390728476822,0.0,0.0
2024-10-04,37.45019920318725,52.191235059760956,10.358565737051793,0.0
2024-10-07,53.38645418326693,37.45019920318725,9.163346613545817,0.0
2024-10-08,53.78486055776892,37.45019920318725,8.764940239043826,0.0
2024-10-09,53.98406374501992,37.45019920318725,8.565737051792828,0.0
2024-10-10,53.98406374501992,36.45418326693227,9.56175298804781,0.0
2024-10-15,53.98406374501992,34.8605577689243,11.155378486055776,0.0
2024-10-16,53.98406374501992,33.067729083665334,12.94820717131474,0.0
2024-10-17,53.58565737051792,33.067729083665334,13.346613545816732,0.0
2024-10-18,53.58565737051792,32.86852589641434,13.545816733067728,0.0
2024-11-13,33.66533864541832,52.788844621513945,13.545816733067728,0.0
2024-11-14,64.94736842105263,27.89473684210526,7.157894736842104,0.0
2024-11-20,63.325183374083124,29.1856648824864,7.489151743430472,0.0
2024-12-30,67.60637366485729,25.77871164808654,6.614914687056168,0.0
2025-01-07,67.50909550769471,25.77871164808654,6.614914687056168,0.09727815716259071
2025-01-08,66.05415607224305,24.902356549319773,8.912422343967076,0.13106503447010406
2025-01-09,65.96769548941072,25.000654467394433,8.900756564307965,0.13089347888688185
2025-01-14,60.9855646589238,28.660604423636745,10.203775396896852,0.15005552054260077
2025-02-06,74.3786830643095,24.523260495589476,0.9150470334175176,0.18300940668350354
2025-02-18,69.98645730390542,28.915486255993557,0.9150470334175176,0.18300940668350354
2025-02-19,75.70680628272251,23.664921465968586,0.5235602094240838,0.10471204188481677
2025-02-27,73.61256544502618,25.759162303664922,0.5235602094240838,0.10471204188481677
2025-02-28,71.51832460732984,27.853403141361255,0.5235602094240838,0.10471204188481677
2025-03-19,75.13682564503519,24.39405785770133,0.3909304143862392,0.07818608287724785
2025-03-25,70.13291634089131,29.39796716184519,0.3909304143862392,0.07818608287724785
2025-04-09,68.56919468334637,30.961688819390147,0.3909304143862392,0.07818608287724785
2025-04-15,48.490813648293965,51.115485564304464,0.32808398950131235,0.06561679790026247
2025-04-24,79.97835497835499,19.37229437229437,0.5411255411255411,0.10822510822510822
2025-05-02,79.45205479452055,20.064464141821112,0.40290088638195,0.08058017727639001
