date,MIB SECURITIES (HONG KONG) LTD,SHANGHAI COMMERCIAL BANK LTD,CLSA LTD,UOB KAY HIAN (HONG KONG) LTD,THE BANK OF EAST ASIA LTD,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,HSBC BROKING SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD,DEUTSCHE BANK AG
2024-03-26,70.57895954848904,0.0,0.0,9.830176758608648,6.599413140219318,5.246800753785277,5.90325673407898,0.0,0.0,1.8413930648187384
2024-04-02,70.55460168502827,0.0,0.0,9.863452693879577,6.597135583207724,5.242833034442461,5.901219431143056,0.0,0.0,1.840757572298908
2024-04-03,51.80660395664971,26.565989277286008,0.0,7.2520069088684105,4.844123306560864,3.8496904261290323,4.329960628071068,0.0,0.0,1.351625496434908
2024-04-05,51.80233760706593,26.56380152922611,0.0,7.259644841709025,4.843724385923834,3.8493733984936953,4.329604049482383,0.0,0.0,1.3515141880990253
2024-04-09,51.79380701559197,26.559427113913813,0.0,7.276183670978052,4.842926741727502,3.8487394998433615,4.327624331528668,0.0,0.0,1.3512916264166284
2024-04-15,51.76338334770316,26.551943476040137,0.0,7.319406549253907,4.841562152430134,3.8476550422395355,4.325138558752415,0.0,0.0,1.3509108735807156
2024-04-16,51.75682896635488,26.54858141676532,0.0,7.331141948174415,4.840949104313568,3.847167844594937,4.32459090120639,0.0,0.0,1.3507398185904824
2024-04-17,51.74781940176497,26.537629979034165,0.0,7.353286766336509,4.840106416604471,3.846814649064568,4.3238380984975,0.0,0.0,1.3505046886978134
2024-04-18,51.73990690651833,26.537629979034165,0.0,7.361199261583155,4.840106416604471,3.846814649064568,4.3238380984975,0.0,0.0,1.3505046886978134
2024-04-19,51.725991330060396,26.51941810351947,0.0,7.392126576151731,4.838804657963381,3.845780038711185,4.319827459324607,0.0,0.0,1.358051834269227
2024-04-23,51.72108173710209,26.50582753956045,0.0,7.4119899520283665,4.838345380902382,3.8454150149753086,4.3194174411900095,0.0,0.0,1.3579229342413859
2024-04-24,51.9607522651061,26.627957406673108,0.0,7.458283910048773,4.8615092712361765,3.8638251871896374,3.8632478819414326,0.0,0.0,1.3644240778047763
2024-05-03,51.953815509406596,26.624402576782185,0.0,7.470638220726436,4.860860260190814,3.863309366878716,3.8627321387007094,0.0,0.0,1.3642419273145379
2024-05-07,51.21606658016814,26.246333626503098,0.0,7.366121191758548,4.791835600173605,3.808450020730873,3.8078809892457577,1.418442424176214,0.0,1.3448695672437692
2024-05-08,51.21590609854309,26.246251385625317,0.0,7.366411452928497,4.791820585323473,3.8084380872441947,3.8078690575420957,1.4184379795954316,0.0,1.3448653531979033
2024-05-10,51.21590609854309,26.245938043278343,0.0,7.366724795275467,4.791820585323473,3.8084380872441947,3.8078690575420957,1.4184379795954316,0.0,1.3448653531979033
2024-05-13,51.21462228174749,26.2452801426642,0.0,7.369046811297409,4.791700469909775,3.808342622042974,3.8077736066046057,1.418402423951874,0.0,1.34483164178167
2024-05-16,51.21494322991239,26.244817941813427,0.0,7.369092991117658,4.7917304981986515,3.8083664878945886,3.8077974688903544,1.4184113126956501,0.0,1.344840069477283
2024-05-17,51.21205484123338,26.243337802810128,0.0,7.368677393570774,4.791460257146899,3.8081517059978323,3.8053894875917385,1.4183313180120793,0.0,1.3525971936371703
2024-05-20,51.208364596443914,26.241446757022473,0.0,7.368146420473891,4.7911149934916395,3.807877297715757,3.8044886859348397,1.4182291157127915,0.0,1.3603321332046936
2024-05-22,51.21052732960708,26.240789065846666,0.0,7.367961752115942,4.790994913448696,3.8077818606264664,3.8034534687083856,1.418193570539413,0.0,1.3602980391073498
2024-05-23,51.21545616987514,26.238980585090243,0.0,7.367453961858214,4.790664724364696,3.8075194332961635,3.8016250058653327,1.4180958304990978,0.0,1.3602042891511064
2024-05-29,44.77024564977889,22.93693533643153,12.584502808523865,6.440296511111465,4.187783387580059,3.3283620432779157,3.323209400232664,1.239635520882379,0.0,1.1890293421812232
2024-05-30,44.770736057138116,22.937186584592528,12.58190219051686,6.443379370957017,4.187829260006316,3.328398501716249,3.3218765687350937,1.2396490996861889,0.0,1.1890423666516337
2024-06-03,44.76932616493713,22.936464260964947,12.582053645221208,6.446462516958706,4.187697379489426,3.327609090671038,3.321771958262285,1.2396100614270147,0.0,1.189004922068251
2024-06-04,44.767609894280305,22.934763489131527,12.590607611414024,6.446215386268881,4.187536840505534,3.3274815239120783,3.3172633740383732,1.23956253990823,0.0,1.1889593405410455
2024-06-05,44.767977655486135,22.934951895800907,12.59071104193105,6.4462683412501525,4.187571240680159,3.3275088588227546,3.316469135527794,1.2395727227840965,0.0,1.1889691077169524
2024-06-06,44.76834542273426,22.935140305565792,12.590814474147427,6.446321297101471,4.187605641419976,3.3275361941825405,3.315674883967936,1.2395829058272663,0.0,1.188978875053333
2024-06-07,44.76724213911661,22.93457508555758,12.590504182596312,6.446162432157636,4.187502440896086,3.327454189450503,3.3180575994999946,1.2395523571996636,0.0,1.1889495735256088
2024-06-11,44.76663210791679,22.934262562255086,12.590332615173217,6.446074592031355,4.187445378923622,3.3295929850893815,3.317190920429637,1.2395354661522018,0.0,1.188933372028706
2024-06-12,44.76712243611425,22.93451376086201,12.590470516882727,6.446145195782107,4.187491243945132,3.3296294540674976,3.3161319551854613,1.2395490427641154,0.0,1.188946394396701
2024-06-19,44.76699985305791,22.9344509606944,12.590436041172143,6.446127544699422,4.187479777595563,3.329620336748073,3.3163966986712796,1.239545648583255,0.0,1.1889431387779585
2024-06-21,44.76699985305791,22.934177136848525,12.590436041172143,6.446127544699422,4.187479777595563,3.329620336748073,3.3166705225171524,1.239545648583255,0.0,1.1889431387779585
2024-06-26,44.76761277505294,22.934491137376842,12.590608421613137,6.4462158010795205,4.187537109971371,3.3296659238445097,3.315346794338272,1.239562619673441,0.0,1.1889594170499667
2024-07-02,44.71557425290615,22.907831752366196,12.575972915840653,6.438722626372774,4.182669456122311,3.3257954718999305,3.427734436993659,1.2381217341127047,0.0,1.1875773533856235
2024-07-05,44.71508505325287,22.907581134912704,12.575835331527067,6.438652185124305,4.182623696664183,3.325759086859171,3.4287909619208143,1.2381081887488539,0.0,1.187564360990038
2024-07-09,44.71875431158232,22.9094608994885,12.576867287263818,6.439180532059854,4.182966917007377,3.3178261317212847,3.429072323787442,1.238209786202575,0.0,1.1876618108868264
2024-07-22,44.717898097444056,22.909022260160906,12.576626482443734,6.439057243352571,4.182886827222468,3.317762606480342,3.4309213331101414,1.2381860786386814,0.0,1.1876390711470997
2024-07-26,44.71802041174213,22.9090849218936,12.576660882567753,6.43907485573599,4.182898268432542,3.3177716813658282,3.430657193256175,1.2381894653779413,0.0,1.187642319628033
2024-08-08,44.71924359152544,22.90971155807455,12.577004894158412,6.439250984869485,4.181645025286902,3.3178624329511823,3.429383373929683,1.238223333789557,0.0,1.1876748054147872
2024-08-09,44.71887663056436,22.909523563620795,12.576901688705169,6.440292263090547,4.181610711189566,3.317835206954288,3.429081703311591,1.238213173071528,0.0,1.1876650594921587
2024-08-12,44.72058916657703,22.91040089746932,12.57738332864545,6.440538897918245,4.181770848462088,3.3149533257794905,3.428392402133055,1.2382605911824025,0.0,1.18771054183292
2024-08-14,44.720222183532435,22.910212891702155,12.577280116981363,6.441306659178226,4.181736532299748,3.314926122835906,3.428364268293469,1.2382504298529071,0.0,1.1877007953237873
2024-08-16,44.72034451054474,22.910275559948364,12.577314520681176,6.441324278630018,4.18174797095795,3.31493519043416,3.428100107716988,1.2382538169442088,0.0,1.1877040441423912
2024-08-19,44.72058916657703,22.91040089746932,12.57738332864545,6.441359517822782,4.181770848462088,3.3146797858113115,3.4275717822285183,1.2382605911824025,0.0,1.187984081801099
2024-08-21,44.4237799025534,22.758345225672706,12.493907597249937,6.398608399972451,4.817713679371176,3.2926803514112852,3.404823086895324,1.2300422912541675,0.0,1.1800994656195507
2024-08-22,44.422572832452985,22.760987447794516,12.49356811640587,6.398434538835447,4.8175827738483346,3.2925908836530002,3.4041871378109447,1.2300088689007505,0.0,1.1800674002981486
2024-08-26,44.42266939564707,22.761036924299553,12.493595274194487,6.398448447378713,4.8175932460283715,3.2925980408947417,3.4039771634751443,1.2300115426221843,0.0,1.180069965459735
2024-09-04,44.42282040868046,22.76097507870187,12.493561326977163,6.39843106170908,4.81758015581044,3.292589094347427,3.4039679142918624,1.2300082004722082,0.0,1.1800667590094946
2024-09-09,44.421009917411574,22.76004743506573,12.493052140854093,6.398170288001665,4.817383811077507,3.296530490266699,3.403829182573982,1.2299580704019621,0.0,1.1800186643467911
2024-09-10,44.41087389289428,22.754854027728854,12.482867080413268,6.396710347963705,4.816284576267018,3.295778285084208,3.4030524938829467,1.2598298890998072,0.0,1.1797494066659118
2024-09-11,44.404601528814254,22.75164024883781,12.481104064281682,6.395806909397879,4.8156043489324185,3.29531280626069,3.3789421837289355,1.297405124836607,0.0,1.1795827849097253
2024-09-12,44.39926510733742,22.749045166990726,12.479680453226193,6.395077395295752,4.815055074801324,3.294936938571571,3.3562876646394186,1.3312039589832712,0.0,1.1794482401543243
2024-09-13,44.39866223001722,22.748736268107958,12.477338430508274,6.394990559463825,4.814989693370054,3.2948921981294275,3.3562420911438178,1.3347163042934707,0.0,1.1794322249659508
2024-09-16,44.39926510733742,22.749045166990726,12.477507856882367,6.395077395295752,4.815055074801324,3.294936938571571,3.3549297919245276,1.3347344280419877,0.0,1.1794482401543243
2024-09-19,44.39902395444464,22.748921606430955,12.477711658848522,6.3950426606799935,4.815028922015746,3.2949190422489103,3.3519242660057547,1.3379860552986966,0.0,1.1794418340267834
2024-09-25,44.399144530563575,22.748983386543063,12.47801711885036,6.3950600279407075,4.815041998373023,3.2949279903859394,3.351390221343134,1.3379896889183434,0.0,1.179445037081855
2024-09-26,44.39974742098199,22.749292292137017,12.478186556280772,6.395146865659244,4.815107381224782,3.2949727318001214,3.350077841985275,1.3380078573126202,0.0,1.1794610526181772
2024-09-27,44.40167678035324,22.750280846415425,12.479000376276103,6.395424762207141,4.815316618283305,3.2910420730762815,3.34968023864095,1.3380659994901833,0.0,1.1795123052573717
2024-09-30,24.091995857893572,12.344121025633829,6.7710061235553285,3.473348460754332,2.612752410140051,1.7856931931856759,1.8206044002736312,0.7260239444734155,0.0,0.6399939739475989
2024-10-02,44.402520927805995,22.75478728279376,12.479237622189872,6.401521427610411,4.81540816521469,3.281055646157354,3.347842760258363,1.338091438281846,0.0,1.1795347296877126
2024-10-03,44.40445052823153,22.755776137622412,12.479779932439898,6.402071224798056,4.815617428415305,3.281198230998007,3.343370941040674,1.3381495877236969,0.0,1.1795859887304152
2024-10-04,43.775877341712224,22.433653680337386,12.30312072495334,6.311713603883338,4.747449306616063,3.2168107664457692,3.2909559343719126,1.3192072308115173,1.4383232106454775,1.1628882002229681
2024-10-07,43.77646342429067,22.433954027797938,12.303285442262398,6.311798106710192,4.747512866674698,3.2155150084954895,3.2909999945268815,1.3192248926934096,1.4383424672824001,1.1629037692659254
2024-10-08,43.77505685246621,22.432697694437824,12.302890128130151,6.31534389448441,4.7473603253931005,3.21541169149685,3.2908942521369187,1.3191825049713544,1.4382962522200091,1.1628664042631716
2024-10-09,43.77493964222753,22.432637629596332,12.302857186432481,6.315326984787006,4.747347614062108,3.2154030820466537,3.2938307540009863,1.3191789727841365,1.4356148434414366,1.1628632906213263
2024-10-10,43.779628541413146,22.435040474172986,12.304174991951204,6.316003443322367,4.747856120402571,3.209052884868081,3.290166801967436,1.3193202750283366,1.4357686175716877,1.1629878493021821
2024-10-14,43.7784562224482,22.434439714771788,12.303845514105644,6.317440978755504,4.747728983604972,3.2022725218388706,3.291149807878909,1.319284946629472,1.4357301709508334,1.1696511390158122
2024-10-15,43.777752861205094,22.433811501601106,12.303647835867935,6.32028498306352,4.747652704794617,3.191777926961837,3.28708033642268,1.3192637504983122,1.4357071039666378,1.1830209956182594
2024-10-16,43.76779100440642,22.428706570374143,12.30084807640493,6.318846769134913,4.746572351572173,3.1870359405876734,3.2863323440873726,1.3457347491330975,1.4353804013005622,1.1827517929987112
2024-10-17,43.75303235533242,22.42114353367845,12.296700188291181,6.316716032356156,4.7476480087800494,3.1859612611498047,3.285224181562057,1.376325087696174,1.4348963861116677,1.1823529650420352
2024-10-18,43.742847667123826,22.41271369934777,12.293837802516517,6.315513207265234,4.746542866756957,3.1852196434757216,3.2844594577890205,1.402225539341297,1.4345623756095955,1.1820777407740652
2024-10-21,43.74109216560483,22.411814225375625,12.293344422407824,6.315259751131948,4.74635237702762,3.1850918132538526,3.277638926525564,1.4128712141011537,1.43450480330775,1.182030301263833
2024-10-22,43.74331582466067,22.412953571267387,12.293969377234006,6.315580799003417,4.746593666600487,3.1491328181673883,3.2778055513426376,1.420969910036232,1.4345777290038992,1.205100752683883
2024-10-23,43.73734756659202,22.409895588842595,12.292292010519844,6.314719112701152,4.745946050035185,3.147900578755746,3.2773583335435195,1.4352224302300933,1.434381997840296,1.2049363309395515
2024-10-24,43.73746457560643,22.40995554126179,12.292324895663844,6.3147360062509605,4.7459587467006354,3.147641473681311,3.2773671013470054,1.4352262698310605,1.4343858351928835,1.204939554464076
2024-10-25,43.737113550441364,22.409775684966522,12.292226240759693,6.3146853258726985,4.7459206569080825,3.1476162115546975,3.277340798077283,1.4360173242806928,1.434374323196716,1.204929883942245
2024-11-08,43.73723055820366,22.409835636744173,12.292259125551794,6.314702219241732,4.7459333534376675,3.147624632218514,3.2784196662375953,1.4346835404243445,1.4343781605082404,1.2049331074322747
2024-11-11,43.7334866203044,22.407917338948767,12.29120689946842,6.314161676261311,4.74552709818276,3.147087691109332,3.27813903119323,1.4433883035042865,1.4342553767222421,1.2048299643052538
2024-11-12,43.73021120039678,22.40623909776079,12.290286349407625,6.313688777060891,4.745171681884387,3.1468519899459655,3.277893514938468,1.449967255366765,1.434950404685021,1.2047397285533084
2024-11-13,43.727871915115195,22.40504050795529,12.289628898067363,6.313351035284137,4.744917845692672,3.1466836535866993,3.2774507008305442,1.4555065166888022,1.4348736440596013,1.2046752827196896
2024-11-14,43.72483121838195,22.403482532904203,12.288774316474283,6.312912024990973,4.744587899240649,3.146464843242473,3.277222797362963,1.4623589864361604,1.4347738675232404,1.2045915134431076
2024-11-15,43.72179094449999,22.40192477451128,12.287919853722695,6.312473075748317,4.744257998672281,3.1462460633268776,3.276994925588538,1.469210503252005,1.4346741048621987,1.2045077558158122
2024-11-18,43.70440992713985,22.39301918681702,12.283034954369676,6.309963635907338,4.742371981909139,3.14499531498687,3.315445871764502,1.4686264381277025,1.4341037692244292,1.2040289197534735
2024-11-19,43.7014893089691,22.391522736942875,12.282214120610806,6.309541962339783,4.742055065199683,3.1447851455673725,3.3152243117097293,1.4752109571841059,1.43400793291102,1.2039484585655291
2024-11-21,43.70102204628588,22.39128332352331,12.282082797390096,6.306266856142356,4.7420043624568535,3.144751521066961,3.3125158284684595,1.4821450786031543,1.4339926002895216,1.203935585773409
2024-11-22,43.698101880883726,22.38978710563619,12.281262090880913,6.305845462284094,4.741687494877385,3.1445413842289605,3.312294481377169,1.4887281839394746,1.4338967788331294,1.203855137058954
2024-11-25,43.69634996895941,22.388889470880333,12.280769719620457,6.305592652999875,4.741497394655496,3.144415315605601,3.3121616873209283,1.4926776248612965,1.4338392921058585,1.2038068729907454
2024-11-26,43.693430427892935,22.387393572886808,12.279949188579538,6.305171349236242,4.741180594822784,3.144205223695167,3.311405873148344,1.4997938371256059,1.4337434911362352,1.2037264414763444
2024-11-27,43.69179565529994,22.386555957321193,12.279489739088385,6.304935443718756,4.741003205407054,3.144087584487715,3.3150234390429247,1.499737722926376,1.433689848184841,1.203681404522809
2024-11-28,43.6874730302434,22.384341155062337,12.27827487416394,6.304311668213078,4.740534156723166,3.1429811432167623,3.3146954689248345,1.510278177696661,1.4335480068261117,1.2035623189297076
2024-11-29,43.68572197044637,22.383443956914657,12.27778274239211,6.302722931630324,4.740344148965735,3.142855167793123,3.3145626109320863,1.5155618445282288,1.4334905480602973,1.2035140783370681
2024-12-02,43.68548850641246,22.38332433592905,12.277717127803243,6.302422040166871,4.740318815748903,3.1428383718329704,3.314544897337738,1.5163553709790007,1.433482887239534,1.2035076465502297
2024-12-03,43.68327346544868,22.382189405726717,12.281369716294686,6.302102480435084,4.74007846132648,3.1434743226406754,3.314376835746237,1.5162784852813194,1.4334102035309464,1.2034466235691785
2024-12-04,43.68362088396973,22.382367414070053,12.281467391559492,6.302152601841966,4.740116159761556,3.142704010614227,3.3077232653655884,1.522970474466105,1.4334216036210372,1.2034561947302422
2024-12-05,43.68327346544868,22.382189405726717,12.281369716294686,6.302102480435084,4.74007846132648,3.1434743226406754,3.3076969588392147,1.522958362188342,1.4334102035309464,1.2034466235691785
2024-12-13,43.68187287568606,22.381471779439586,12.280975946338112,6.301900420023472,4.739926483124292,3.1433735353688883,3.3075909061986755,1.5269173301574548,1.4325626854585816,1.2034080382048709
2024-12-16,43.678080062717974,22.379528439311944,12.279909612828039,6.301353238136269,4.739514924428443,3.143100602293367,3.3079716227200366,1.5347996501662096,1.4324382987971747,1.2033035486005401
2024-12-18,43.67632975579352,22.378631626916867,12.27941752135341,6.301100724697255,4.739324998365327,3.142974649166751,3.3078390627350545,1.538745435368828,1.4323808968539198,1.203255328749065
2024-12-19,43.674462916353576,22.377675106248425,12.27889266724922,6.300831399334669,4.739122427341728,3.1428403102910583,3.307697677127385,1.5429539243685932,1.4323196731850305,1.2032038985003104
2024-12-20,43.6713129866488,22.376061163023163,12.278007077681046,6.3003769649887325,4.738780628003817,3.1426136394772763,3.307459116319264,1.5500549338228353,1.4322163701107846,1.2031171199242798
2024-12-23,43.66909664180456,22.374925564745908,12.277383961593547,6.300057217148602,4.738540132097131,3.1424541499849536,3.307291260821944,1.5550513264943808,1.4321436842868271,1.2030560610221446
2024-12-27,43.66967986863681,22.369882156640934,12.277547933379244,6.30014135817043,4.738603418126916,3.142496119334455,3.307335431669378,1.559078774068486,1.4321628114199383,1.2030721285534067
2025-01-09,43.66962154525255,22.369852280368953,12.278332870720575,6.30013294396711,4.738597089447867,3.1424919223490577,3.3066632356007126,1.5590766918285723,1.4321608986836365,1.2030705217809674
2025-01-14,43.669038319978156,22.369553522038274,12.279504428695462,6.30004880317003,4.738533803587126,3.1424499531116603,3.3066190737897174,1.5590558697353365,1.4321417716016158,1.2030544542926231
2025-01-15,43.665772546309114,22.3678806228472,12.28072281451137,6.299577656236491,4.738179434003528,3.1422149460973556,3.3117135500329,1.5589392762905567,1.4320346693830195,1.2029644842884646
2025-01-28,43.663177770865325,22.366551443859052,12.279993050301718,6.299203312936111,4.737897874536543,3.1420282245141617,3.3174591117567007,1.558846638576471,1.4319495727918434,1.2028929998620692
2025-02-04,43.531121504911255,22.298905353566546,12.242853059330953,6.280151807515291,4.845484249416658,3.106697728700755,3.487154167072004,1.5807584562413541,1.427618740193956,1.1992549330512272
2025-02-05,43.5293829560466,22.298014778381596,12.242364103440302,6.279900990389121,4.84529073014012,3.1105674599374624,3.487014896873846,1.5806953238035861,1.4275617238604887,1.1992070371268815
2025-02-07,43.52764454604496,22.2971242743295,12.241875186604,6.279650193296453,4.8450972263205365,3.1144368820873405,3.4868756377996086,1.5806321964083916,1.427504712081084,1.199159145028124
2025-02-10,43.52764454604496,22.2971242743295,12.241875186604,6.279650193296453,4.8450972263205365,3.1176317998804883,3.483680720006461,1.5806321964083916,1.427504712081084,1.199159145028124
2025-02-14,43.52810810846862,22.297361735121996,12.24200556060863,6.279717070562469,4.84514882582785,3.1176650021584495,3.483451574661757,1.5806490298874258,1.426721176822376,1.1991719158804277
2025-02-18,43.51883873560477,22.292613480056833,12.239398608019288,6.278379795832737,4.844117044457167,3.117001090938197,3.5040049116608456,1.5803124284162937,1.4264173545076602,1.1989165505062092
2025-02-19,43.51698533475412,22.291664071708915,12.238877350732771,6.278112409229775,4.84391074091342,3.121127189837184,3.50385568144532,1.580245125324478,1.4263566055719108,1.1988654904821106
2025-02-25,43.517564505561346,22.291960753130564,12.239040238865309,6.278195965096617,4.843975208883165,3.1211687291520085,3.5039023145222163,1.5802661569248477,1.4250446815914817,1.1988814462724426
2025-02-28,23.983432501509952,11.927246267942225,6.745188955015578,3.4600440275306377,2.6696152181584125,1.7201408303048413,1.931073248400395,0.8709174591832718,0.7853716843050192,0.6607284339249551
2025-03-04,43.80234910485352,21.12901624272604,12.319134109231161,6.319281295641006,4.8756748123540055,3.796007062793568,3.5268323067664427,1.5906076240861666,1.4343703592398391,1.2067270823082528
2025-03-06,43.80234910485352,19.820190377219056,12.319134109231161,6.319281295641006,6.184500677860988,3.796007062793568,3.5268323067664427,1.5906076240861666,1.4343703592398391,1.2067270823082528
2025-03-21,43.803053256682816,19.820508999932137,12.319332147487001,6.319382882281337,6.184600097813447,3.79606808612615,3.526621075209454,1.5906331941592582,1.4330537790615077,1.2067464812468904
2025-03-24,43.8031706175221,19.82056210471361,12.319365154482007,6.321007384373183,6.184616668116293,3.8134936057711206,3.507339676019478,1.5906374559180345,1.4330576186202082,1.2067497144639678
2025-03-25,43.805870090408725,19.821783593232485,12.32012436418638,6.324076380807241,6.184997809590174,3.8051543826359167,3.5072878790777056,1.5907354826732711,1.433145934149242,1.2068240832388584
2025-03-26,43.80598746634271,19.82183670484418,12.320157375426676,6.3240933258963405,6.185014382024258,3.805164578382484,3.507029331029601,1.5907397449801859,1.4331497742017785,1.2068273168717853
2025-04-01,43.81162225098167,19.824386396962556,12.321742123027265,6.327854578518813,6.185809963314564,3.8236087078763794,3.4737149441813044,1.5909443625769581,1.4333341209269654,1.2069825516335224
2025-04-02,43.812091881802736,19.824598900914303,12.32187420373035,6.327922408820194,6.185876270994188,3.822845745325222,3.4734841970323553,1.5909614164194976,1.4333494852948088,1.206995489666346
2025-04-03,43.81749335998942,19.827043023847576,12.323393335364377,6.328702561818833,6.186638911496117,3.81098831559633,3.4739124338116607,1.5911575618902465,1.4335261992029142,1.207144296982519
2025-04-09,43.817610798219846,19.82709616364789,12.323426364125156,6.328719523803026,6.186655492725903,3.810998529684121,3.473653727709504,1.5911618264593506,1.4335300412935312,1.2071475323316738
2025-04-10,43.823483512471654,19.829753516892186,12.32507802792702,6.329567738953648,6.187484667553587,3.811509303890454,3.4607166542565864,1.5913750840643397,1.4337221720863915,1.2073093219041313
2025-04-15,43.823483512471654,19.829753516892186,12.32507802792702,6.329567738953648,6.187484667553587,3.8048079866063502,3.46741797154069,1.5913750840643397,1.4337221720863915,1.2073093219041313
2025-04-16,43.82442329284054,19.830178759515128,12.325342335221817,6.329703474477798,6.187617356152423,3.80488957947772,3.4653478616754443,1.5914092105860964,1.4337529177926607,1.2073352122603733
2025-04-17,43.82430581809017,19.83012560318985,12.325309296190033,6.329686507218911,6.187600769766346,3.8048793801774226,3.465606630264053,1.591404944690833,1.4337490745072627,1.207331975905117
2025-04-22,43.8247757208705,19.830338230200848,12.325441453379943,6.329754376800249,6.1876671158441905,3.804920177706697,3.4645715475857375,1.591422008409109,1.4337644477724822,1.2073449214302467
2025-04-28,43.8247757208705,19.830338230200848,12.325441453379943,6.329754376800249,6.1876671158441905,3.800899268776534,3.4685924565159003,1.591422008409109,1.4337644477724822,1.2073449214302467
2025-04-29,43.824540768220714,19.83023191612538,12.32537537443073,6.329720441827649,6.187633942627422,3.8008788914593645,3.4691099790728623,1.59141347650423,1.433756761098663,1.2073384486329801
2025-04-30,23.983432501509952,10.852299198410762,6.745188955015578,3.464004877378767,3.386246573396364,2.0788966390259223,1.897185977477512,0.8709174591832718,0.7846381935924027,0.6607284339249551
2025-05-02,43.82595052190934,19.8308698176778,12.325771858754196,6.333945073839149,6.187832987263636,3.7988566163904025,3.464128286024119,1.5914646693057815,1.4338028823779079,1.207377286457668
