date,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,MIB SECURITIES (HONG KONG) LTD,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,LONG BRIDGE HK LTD,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD
2024-09-05,5.6785293526414975,1.118790286227734,48.310771499917074,14.52257413489478,7.1509865575505165,5.522292332968017,10.112350262889477,2.3837782534035474,4.851724659382355,0.34820266012500517
2024-09-09,0.5922497814619965,0.11577555662910079,5.008998224838973,1.5089013123798123,0.7654071149670049,0.5762619775280367,1.0521125943017282,0.25968180076511854,0.4742664848917534,0.041538993205380036
2024-09-10,5.70659822763813,1.1143693307593299,48.212888472396635,14.523560884663619,7.405509411757917,5.562782646587581,10.169151394712529,2.4612334677669954,4.444082734606141,0.3998234291111197
2024-09-11,5.6903899705171845,1.1000639499169576,47.958606270949346,14.441531380748696,7.664109988529592,5.637514798413757,9.99354772686781,2.6676455650233377,4.449025134543529,0.397565214489788
2024-09-12,5.644701117013925,1.095354036588788,47.9758302751072,14.432252683094482,7.6792013965368655,5.515800614581183,9.99683443183816,2.8740939022746645,4.388621764503566,0.3973097784611684
2024-09-13,5.5881808167237415,1.0826022961272304,47.804313651517305,14.369266187253372,7.677572359458518,5.800615984265688,9.87548519190872,2.999055470598649,4.4073322376713895,0.3955758044753892
2024-09-16,5.5910773352006595,1.076791989136246,47.611605369169816,14.318503711695532,7.65640706474437,5.803953501609891,9.867406048608188,3.2704421611732517,4.409634469480771,0.39417834918127226
2024-09-17,5.746265400476147,1.0623622488856712,47.42694526080696,14.284686238862717,7.646248526498608,5.863249066297496,9.78763997736995,3.4734411666510576,4.315914736242198,0.39324737790919484
2024-09-19,5.406680396484241,1.0776665875753102,47.284679700425066,14.225198955994095,7.715021512197932,5.923664431768652,9.80912349672416,3.858944027999879,4.28768270591634,0.4113381849143289
2024-09-20,5.465267907095242,1.1039898419905778,47.31366255386281,14.224047932879943,7.719750387156456,5.933217468192903,9.684749655078436,3.8968423205805283,4.27649243486149,0.38197949830161254
2024-09-23,5.456294587921421,1.111666609989597,47.28458777714618,14.207424930333094,7.718226767317511,5.937967443967513,9.42428814209059,4.154623282781006,4.273674734027472,0.43124572442561376
2024-09-24,5.416395006416918,1.1233471849609016,47.19488733128148,14.176533128577166,7.703585032772288,5.9207931593485075,9.365632596936981,4.430410380346544,4.237988542508788,0.4304276368504288
2024-09-25,5.39967717466485,1.1675961742523089,47.14227269106799,14.165652699841539,7.785169153047877,6.017770016677386,9.412448875967513,4.3968729560301485,4.131706108062152,0.38083415038823726
2024-09-26,5.463237075204887,1.157324002935174,47.044728721584264,14.085276346286976,7.769060546929818,6.052455914204552,9.184389731023368,4.683366660532898,4.150653908193302,0.4095070931047667
