date,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE HONGKONG AND SHANGHAI BANKING,XIN YONGAN INTERNATIONAL SECURITIES,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,HANG SENG SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-09-23,80.47585724282715,17.914625612316303,0.0,0.6997900629811057,0.4198740377886634,0.0,0.27991602519244224,0.2099370188943317
2024-10-02,80.44849334267694,17.939733707077785,0.0,0.7007708479327259,0.42046250875963564,0.0,0.2803083391730904,0.21023125437981782
2024-10-10,78.97513187641296,19.291635267520725,0.0,0.7535795026375283,0.45214770158251694,0.0,0.30143180105501133,0.22607385079125847
2024-10-22,79.42727957799548,18.839487565938207,0.0,0.7535795026375283,0.45214770158251694,0.0,0.30143180105501133,0.22607385079125847
2024-10-29,65.91619762351469,17.073170731707318,13.696060037523452,2.5015634771732334,0.37523452157598497,0.0,0.2501563477173233,0.18761726078799248
2024-10-30,75.01683501683502,18.383838383838384,3.0303030303030303,2.6936026936026933,0.40404040404040403,0.0,0.26936026936026936,0.20202020202020202
2024-11-05,75.03364737550471,18.371467025572006,3.028263795423957,2.6917900403768504,0.4037685060565276,0.0,0.2691790040376851,0.2018842530282638
2024-11-20,74.76446837146703,18.371467025572006,3.028263795423957,2.6917900403768504,0.4037685060565276,0.2691790040376851,0.2691790040376851,0.2018842530282638
2024-12-05,75.74385510996119,17.658473479948253,2.910737386804657,2.58732212160414,0.38809831824062097,0.258732212160414,0.258732212160414,0.19404915912031048
2025-01-06,75.759534583064,17.647058823529413,2.9088558500323205,2.5856496444731736,0.3878474466709761,0.25856496444731736,0.25856496444731736,0.19392372333548805
2025-01-08,72.4628312863607,17.647058823529413,2.9088558500323205,2.5856496444731736,3.619909502262444,0.25856496444731736,0.25856496444731736,0.25856496444731736
2025-02-03,73.10924369747899,17.647058823529413,2.9088558500323205,2.5856496444731736,2.9734970911441496,0.25856496444731736,0.25856496444731736,0.25856496444731736
2025-02-07,73.17859445519021,17.60154738878143,2.9013539651837523,2.5789813023855577,2.9658284977433915,0.2578981302385558,0.2578981302385558,0.2578981302385558
2025-02-12,75.75757575757575,17.60154738878143,2.9013539651837523,2.5789813023855577,0.3868471953578337,0.2578981302385558,0.2578981302385558,0.2578981302385558
2025-02-20,76.66045934202359,16.945996275605214,2.793296089385475,2.4829298572315333,0.37243947858473,0.2482929857231533,0.2482929857231533,0.2482929857231533
2025-02-25,73.35223245924875,19.34798015591779,3.1892274982282065,2.8348688873139616,0.42523033309709424,0.28348688873139616,0.28348688873139616,0.28348688873139616
2025-03-07,72.64351523742026,20.05669737774628,3.1892274982282065,2.8348688873139616,0.42523033309709424,0.28348688873139616,0.28348688873139616,0.28348688873139616
2025-03-12,74.78772044415415,18.484650555192683,2.939255388634879,2.612671456564337,0.3919007184846506,0.2612671456564337,0.2612671456564337,0.2612671456564337
2025-03-13,73.75934738273283,19.238613188307273,3.059143439836846,2.719238613188307,0.4078857919782461,0.27192386131883073,0.27192386131883073,0.27192386131883073
2025-03-24,73.62338545207342,19.238613188307273,3.059143439836846,2.719238613188307,0.4078857919782461,0.27192386131883073,0.27192386131883073,0.4078857919782461
2025-04-09,73.75934738273283,19.238613188307273,3.059143439836846,2.719238613188307,0.4078857919782461,0.27192386131883073,0.27192386131883073,0.27192386131883073
2025-04-14,74.43915703602991,18.558803535010195,3.059143439836846,2.719238613188307,0.4078857919782461,0.27192386131883073,0.27192386131883073,0.27192386131883073
2025-04-15,73.53976073187896,19.21182266009852,3.166783954961295,2.8149190710767065,0.422237860661506,0.28149190710767064,0.28149190710767064,0.28149190710767064
2025-04-23,73.16202712348323,19.48608137044968,3.2119914346895073,2.8551034975017844,0.4282655246252677,0.28551034975017847,0.28551034975017847,0.28551034975017847
2025-05-02,73.53976073187896,19.21182266009852,3.166783954961295,2.8149190710767065,0.422237860661506,0.28149190710767064,0.28149190710767064,0.28149190710767064
