date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,BNP PARIBAS
2024-03-01,20.149604688495156,16.192641915746304,14.156079681935932,24.153424939138244,15.448941044597545,4.603588439447868,0.8108400579215062,2.657284191015573,0.35188410029380274,1.4757109414080707
2024-03-04,14.925362551987922,16.399193508176463,14.39431025069898,24.48030714883793,20.81168558606119,4.662225762709366,0.823142094110299,1.8986940731768036,0.36117077330833486,1.243908250932709
2024-03-05,15.24583008583686,16.57628391798829,14.312899619016786,24.347830599760677,20.53353048512889,4.665733638130465,0.8346003034590715,1.8967796161469688,0.35991001210267576,1.2266017224293149
2024-03-06,15.434591141436108,16.76273973902681,14.341992584762528,24.21901093144975,17.826714826721858,4.64328108328965,0.8537633088965114,1.8377110765595994,0.3588821858877562,3.721313121969433
2024-03-07,15.353044332578355,16.93867512148429,14.730919693722441,24.211337634651578,17.636725317118383,4.646293245078901,0.8825773151503915,1.7600513388149177,0.3732108752168781,3.4671651261838603
2024-03-08,15.547702717521616,16.940542372545554,14.780524629516387,24.20049186291985,19.795527815936094,4.6405599359432,0.8594871422515116,1.7521699893175966,0.3796710261838631,1.1033225078643214
2024-03-11,15.358491849559819,17.030227095479294,14.811150548684427,24.084447546134268,20.031943304951135,4.6307136502492545,0.8588433257512516,1.746062900615986,0.38170596797364187,1.066413810600927
2024-03-12,15.258712342367708,17.033642006112544,14.809744332026234,24.104442578405312,20.119488853754135,4.629632678763014,0.8598951015670218,1.7475036067163967,0.38469242928289304,1.0522460710047374
2024-03-13,15.08226516888207,17.035754746030047,14.927666635947972,24.068419617237254,20.213815263537594,4.625331831946105,0.8808310541012524,1.7449407447886367,0.384557977854727,1.036416959674339
2024-03-14,14.984000178269833,17.059388152891948,15.086151633561705,24.07310617540114,20.170848022467773,4.6285088655577855,0.8806109296072441,1.713753634227689,0.39278383014527596,1.01084857786961
2024-03-15,14.918603095002464,17.11224208349712,15.143587143163916,23.94388527777243,20.176188858438525,4.601380525422076,0.877396259548868,1.6967982481978288,0.39255005282793476,1.1373684561288355
2024-03-18,14.895064165550528,17.49701751575767,15.22037435611145,24.010842231936735,19.654783327556235,4.616635103985027,0.884192651362167,1.7024851486603838,0.3915481867109235,1.1270573123688812
2024-03-19,14.70495187408252,17.602341779219437,15.228003372246993,23.983053720894386,19.747167869639533,4.611220393280586,0.8784875396277938,1.700442176605507,0.39116831394360824,1.1531629604596358
2024-03-20,14.57264071150214,17.595708071823825,15.184753974301099,23.943239464180436,19.953567781360924,4.603076698497845,0.8577403673546458,1.7461456131293505,0.38661545869974107,1.1565118591499886
2024-03-21,14.414966455500041,17.795189772139032,15.305123576110152,23.93386633503509,19.908799078590935,4.601546057587609,0.8577714924582517,1.7304047134270357,0.3938601884859016,1.0584723306659498
2024-03-22,14.382517145128325,17.920372178637496,15.337936390852336,23.935630764641736,19.800502764668813,4.602554441114707,0.858150883829836,1.7356462661977115,0.3969856057844684,1.0297035591445654
2024-03-25,14.352582182247348,18.325261501241204,15.239559012751123,23.915399212422855,19.533129135302204,4.59744812290733,0.8605871766302673,1.731449207943463,0.38607070909551977,1.0585137394586839
2024-03-26,14.31307897112637,18.67231423290911,15.124651929298638,23.876909136625084,19.435108624901186,4.588760285236674,0.838757054018211,1.7240727913180476,0.3753239621573116,1.0510230124093662
2024-03-27,11.997645579588514,16.25252853884434,12.839881878031534,20.15800095735145,15.392227239270815,3.8727424451930004,1.3225626322733814,1.4561844587161543,0.30717279510800205,0.9647197540450122
2024-03-28,11.946996940382325,16.36056375750239,12.873933829703008,20.16349519157659,15.341534892201311,3.8724144312094104,1.3294509259287794,1.4543803818064072,0.31039143232198263,0.9765938602509839
2024-04-02,11.904714092818867,16.398551876976953,12.890273026260605,20.16335168545877,15.287504633833047,3.8720044137299223,1.3289589049533939,1.4518381094265902,0.3203753579475147,1.0540051603783125
2024-04-03,11.923123754642633,16.5263953270813,12.967274308908443,20.15984603600915,15.126408766142221,3.871614897124408,1.3270728245477492,1.4493452031513032,0.3195553229885387,1.0607909496638384
2024-04-05,14.055055158066407,19.791616957437654,15.325254954252069,23.828088136797575,17.155297835861237,4.575757940818245,1.567770003094713,2.1015319590052632,0.37244426315897766,1.2271827915078657
2024-04-08,11.918060899807664,16.83138682919843,13.03535771137742,20.21839653208003,14.304840628805234,3.8715738953764594,1.4001789411404542,1.8580710865771375,0.343643849908457,1.0644647062800505
2024-04-09,14.073841936544326,19.852947865055896,15.375457748816698,23.85036138808684,16.769890502856594,4.5665966494978765,1.6513931849810086,2.189527193647606,0.410557734039339,1.2594257964738187
2024-04-10,11.898017605340375,16.876919270295566,13.151884679047903,20.17390963555559,14.114290335440433,3.867022701354143,1.3996459184171197,1.8560209171762019,0.3790693601362175,1.148661795692905
2024-04-11,11.858761957829724,16.960091316009702,13.292049154410865,20.167287853261858,14.029977785105356,3.867330214463759,1.3958737576058304,1.852945786080042,0.3822059938543005,1.1447625294629746
2024-04-12,11.820630332237345,16.89553406386432,13.353367268468292,20.167287853261858,13.97992551632308,3.8680272441788883,1.367664555017058,1.8562464267899204,0.4450821743337806,1.2088277606329698
2024-04-15,11.806918609691804,16.802993118743885,13.387029703534253,20.18779520551243,13.936279155631587,3.8680682459268376,1.3358471986087916,1.8530962214932662,0.5607481052973368,1.215224033312982
2024-04-16,11.741397816469625,16.7981754133599,13.471862320040314,20.17008245039855,13.8008016310784,3.904969819080755,1.3152028185165725,1.853752249460447,0.649967908833919,1.2178481451817051
2024-04-17,13.82826495243119,19.825417910882614,15.790454693651338,23.752227990248482,16.157174559607267,4.598155087369173,1.55116465264175,2.1835877604598366,0.8867929630502689,1.4267594296580777
