date,GET NICE SECURITIES LTD,OSHIDORI SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,HANG SENG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,NANYANG COMMERCIAL BANK LTD,TOTAL_CCASS_PCT
2024-11-22,9.463508754017292,4.226292312561133,1.9825000848027907,0.5377538027055249,0.3762877325932874,0.30227841446638104,0.2577009372816053,0.26687643558004087,0.15632128696876443,17.56951976097682
2024-11-26,9.464045395630254,4.226292312561133,1.9825000848027907,0.5377538027055249,0.3762877325932874,0.30227841446638104,0.2577009372816053,0.26687643558004087,0.15632128696876443,17.570056402589785
2024-11-27,9.466728603695069,4.226292312561133,1.9806218391574215,0.5377538027055249,0.3762877325932874,0.30227841446638104,0.2577009372816053,0.26687643558004087,0.15632128696876443,17.57086136500923
2024-11-28,9.493560684343201,4.226292312561133,1.9779386310926084,0.5377538027055249,0.3761401561497226,0.30227841446638104,0.2577009372816053,0.26687643558004087,0.15632128696876443,17.594862661148984
2024-12-02,9.51770955692652,4.226292312561133,1.973645498188907,0.5378683756898923,0.3721153440525027,0.30227841446638104,0.2577009372816053,0.26687643558004087,0.15632128696876443,17.61080816171575
2024-12-03,9.518514519345965,4.226292312561133,1.973645498188907,0.5378683756898923,0.3721153440525027,0.30227841446638104,0.2577009372816053,0.26687643558004087,0.15632128696876443,17.611613124135193
2024-12-04,9.51931948176541,4.226292312561133,1.9727511849409045,0.5378683756898923,0.3721153440525027,0.30227841446638104,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.611821877722633
2024-12-06,9.51931948176541,4.226292312561133,1.9727511849409045,0.5378683756898923,0.37180543352101675,0.30227841446638104,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.61151196719115
2024-12-09,9.527369105959849,4.226292312561133,1.9729247885026981,0.537694772128099,0.37180543352101675,0.30227841446638104,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.619561591385587
2024-12-10,9.527369105959849,4.226292312561133,1.9731931093091797,0.537694772128099,0.37180543352101675,0.30227841446638104,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.61982991219207
2024-12-11,9.527369105959849,4.226292312561133,1.9726564676962168,0.537694772128099,0.37180543352101675,0.30227841446638104,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.619293270579107
2024-12-16,9.532735522089475,4.226292312561133,1.976949600599918,0.537694772128099,0.37180543352101675,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.629221140418917
2024-12-17,9.535418730154289,4.226292312561133,1.9761446381804744,0.537694772128099,0.37180543352101675,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.631099386064285
2024-12-19,9.536760334186695,4.226292312561133,1.9764129589869555,0.537694772128099,0.37153711271453543,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.632440990096693
2024-12-20,9.537028654993177,4.226292312561133,1.9764129589869555,0.537694772128099,0.3714029523112948,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.63257515049993
2024-12-23,9.539980183864472,4.226292312561133,1.976949600599918,0.537694772128099,0.3688759069558536,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.63353627562875
2024-12-27,9.541053467090396,4.226292312561133,1.9627285978564075,0.537694772128099,0.3688759069558536,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.620388556111163
2024-12-30,9.546419883220024,4.226292312561133,1.9519957655971545,0.537694772128099,0.3688759069558536,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.615022139981537
2025-01-02,9.546419883220024,4.226292312561133,1.9519957655971545,0.537694772128099,0.36884639166714067,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.614992624692825
2025-01-03,9.546419883220024,4.226292312561133,1.9522640864036358,0.537694772128099,0.36884639166714067,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.615260945499305
2025-01-08,9.546419883220024,4.226292312561133,1.9509224823712292,0.537694772128099,0.36884639166714067,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.6139193414669
2025-01-09,9.546419883220024,4.226292312561133,1.9511908031777103,0.537694772128099,0.36884639166714067,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.61418766227338
2025-01-10,9.549103091284836,4.226292312561133,1.9479709534999345,0.537694772128099,0.36884639166714067,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.613651020660416
2025-01-14,9.55178629934965,4.226292312561133,1.946897670274009,0.537694772128099,0.3712612789254726,0.30254673527286235,0.2577009372816053,0.2671745399960416,0.15632128696876443,17.617675832757637
