date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,CHINA INTERNATIONAL CAPITAL CORPORATION,MORGAN STANLEY HONG KONG SECURITIES LTD,GOLDMAN SACHS (ASIA) SECURITIES LTD,CITIBANK N.A.,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,TOTAL_CCASS_PCT
2024-04-16,6.767464255013364,12.210854790399054,13.56501222280426,13.710953513048851,8.870636727512055,6.014633534136546,5.19424520825778,1.22076642691166,1.4689202462022,1.9080015715034049,70.93148849578917
2024-04-17,6.823373510765469,12.173246161905146,13.56501222280426,13.713639843655558,8.836902291440008,6.043704920014506,5.212042148527219,1.2254675054733986,1.4692560375280386,1.929324320694148,70.99196896280775
2024-04-18,6.861485826248136,12.168545083343407,13.56501222280426,13.730260590858418,8.847815509529758,5.96954540570308,5.236722810976347,1.2197594726733019,1.4722784113040792,1.9150531893460128,70.9864785227868
2024-04-19,6.853258938765094,12.161997152489556,13.56501222280426,13.738150679641645,8.864772971484602,5.9457042215685485,5.209187922257592,1.2202636633490482,1.4712712891700581,1.9209295375481863,70.95054859907859
2024-04-22,6.876092748922109,12.156456595613221,13.56501222280426,13.742010684879988,8.865612449799197,5.94100314300681,5.199114182482438,1.2209359175833772,1.4717753958979731,1.916564250312286,70.95457759130166
2024-04-23,6.9427473271010465,12.242083383702033,13.56501222280426,13.74419332849794,8.902216390646196,5.856347463432324,5.18114934655008,1.2234543525271655,1.4428973418758646,1.903804179930424,71.00390533706732
2024-04-24,6.903963428966703,12.1571281782649,13.618906730601335,13.75040546802595,8.96249882473036,5.974523260265141,5.154118144820083,1.2242938308417617,1.4564968905723226,1.9017894319753932,71.10412418906394
2024-04-25,6.909336090180118,12.145375481860553,13.618906730601335,13.752084424655141,8.934274388523995,5.99585557950867,5.130948543337229,1.222279082886731,1.4378604719882875,1.9053152408966971,71.05223603443875
2024-04-26,6.902956054989187,12.125731689299002,13.618906730601335,13.724381220534312,8.931961961558608,6.049040392338585,5.112815811741951,1.2511573048045022,1.4220782796738793,1.9017894319753932,71.04081887751676
2024-04-29,6.919745621281111,12.193561537118374,13.631498905320278,13.730760835986086,8.992659601617172,5.970889998119568,5.111304750775679,1.256026446924823,1.4019308001235713,1.9059868235483741,71.11436532081503
2024-04-30,6.8586315999785095,11.883458247706544,13.639557897140401,13.744527356919317,8.931961961558608,6.5137427636969285,4.984039838282897,1.2561947623268996,1.3836304247088689,1.8536033767175726,71.04934822903655
2024-05-02,6.850404712495467,11.798332796067212,13.639557897140401,13.753257595599791,8.940356744704571,6.7580419504103375,4.9412264442384926,1.259889054545943,1.3770817383245357,1.8200242441337258,71.13817317766048
2024-05-03,6.938046248539307,11.71552976118521,13.693620300600395,13.746460675477831,8.992659601617172,6.785219221367074,4.8937119716323485,1.2644228250795826,1.3635623598071216,1.8193526614820483,71.2125856267881
2024-05-06,6.889860193281487,11.6822864199272,13.693620300600395,13.7706376509382,8.931960030758486,7.007345015513559,4.867520248216948,1.2528380243381554,1.3588612812453829,1.6836929658433062,71.13862213066312
2024-05-07,6.951948009429021,11.660795775073538,13.693620300600395,13.789611204013378,8.931960114706317,7.120724872735088,4.816983653678259,1.25502150743442,1.3618808847429853,1.6794955742703253,71.26204189668373
2024-05-08,6.987150189386308,11.644509895770373,13.693620300600395,13.790451521806288,8.931957344427879,7.091345902002659,4.808588870532296,1.254015140830882,1.3601997454701749,1.6799992612590833,71.24183817208633
2024-05-09,7.091749187384991,11.640144608534472,13.693620300600395,13.785246756255793,8.932125240090798,6.685374189063949,4.795493008824596,1.2595556977072169,1.3568418322117903,1.6810066352365987,70.9211574559106
2024-05-10,7.237818414124726,11.600521232085532,13.693620300600395,13.778698825401941,9.008273898268659,6.618443002780353,4.790791930262857,1.2593878020442977,1.3942825650427797,1.664888651596352,71.04672662220788
2024-05-13,7.3049766792924204,11.615799737411184,13.693620300600395,13.773829851177286,9.012639185504561,6.660967448388873,4.794485634847081,1.2577088454151053,1.3833693469530295,1.6580049294166632,71.1554019590066
2024-05-14,7.349989506521068,11.695214385971981,13.682371291184806,13.776348286121074,9.018011846717975,6.639585935716108,4.733371613544479,1.2535114538421244,1.3714487548857637,1.6569975554391478,71.17685062994454
2024-05-16,7.33622206216169,11.676410071725027,13.689087117701575,13.785078860592872,9.06317578004325,6.960980208459255,4.714231507971686,1.2028069636405152,1.3600318498072557,1.6439016937314477,71.43192611583457
2024-05-17,7.394313961531745,11.545283558985105,13.623439913500155,13.807241339941706,9.037319847953688,7.025165880914964,4.704829350848208,1.201296993996051,1.3534824078924395,1.6373537628775974,71.32972701844166
2024-05-20,7.475928043276786,11.58809695302951,13.593554485500531,13.788604921357672,8.992659601617172,6.935921025238076,4.728502639319821,1.2011290983331318,1.3452555204093968,1.632148997327101,71.2818012854092
2024-05-21,7.5378815428939845,11.552167281164794,13.59808766839935,13.834104646008786,8.992659601617172,7.059759019355012,4.684681871297901,1.2120423164228822,1.3578476951283396,1.6267763361136853,71.4560079784019
2024-05-22,7.594966068286524,11.586417996400316,13.59808766839935,13.827892506480774,9.001222280426052,6.996672224013109,4.70466145518529,1.2081807161757396,1.365402999959705,1.6274479187653623,71.51095183409222
2024-05-23,7.646677932465648,11.55905100334448,13.59808766839935,13.832929544264013,9.00189386307773,7.052749375428134,4.710034116398705,1.2122105478771272,1.3628845650159165,1.626272649124928,71.60279126539604
2024-05-24,7.6933413419564545,11.53084453197405,13.600438207680218,13.870370277095,9.009449167909095,7.022620498717277,4.710873594713302,1.2122105478771272,1.3670819565888974,1.6244257968328162,71.64165592134424
2024-05-27,7.7714128252139,11.52631134907523,13.600438207680218,13.872552584921626,9.016500785751703,7.06617515211347,4.7165820472525555,1.2157370283810829,1.3638912674107802,1.618717344293562,71.76831859209413
2024-05-28,7.785012373910358,11.507507034828276,13.602956642624008,13.909321735100939,9.0217055513022,7.100901431814213,4.706004620488644,1.216576506695679,1.3648986413882955,1.5990735517320116,71.81395808988462
2024-05-29,7.829672620246873,11.49311098910693,13.605475077567796,13.942061389370188,9.01952290768425,6.950169994358705,4.680148688399082,1.2192628373023868,1.3640591630736993,1.5868171683389074,71.69030083544882
2024-05-30,7.909423060133511,11.532398574230031,13.605475077567796,13.938535580448885,9.009449167909095,6.86035420948006,4.691229802151751,1.2325265946730064,1.3714465722421458,1.5952119514848693,71.74605059032115
2024-05-31,7.933935826919719,11.495797319713636,13.605475077567796,13.976144208942795,9.009449167909095,6.851295147143759,4.6700749486239275,1.2575430484479726,1.3763155464668038,1.5878245423164228,71.76385483405193
2024-06-03,7.9796034472337505,11.515441112275187,13.61303038239916,13.965398466776808,9.009449167909095,6.81037309774214,4.67393654887107,1.2743330344790533,1.3704393661602932,1.5884961249680998,71.80050074881466
2024-06-04,8.080508740648211,11.36769292890626,13.61756356529798,14.004518156236989,9.009449167909095,6.933750134316529,4.6217209977031875,1.254185554928745,1.3633877483176855,1.5781705416985667,71.83094753596325
2024-06-05,8.305321033297068,11.329916404749433,13.61756356529798,14.046827863292636,9.009449167909095,6.984705208795046,4.588309760782259,1.2499881633557641,1.3605335220480586,1.5881603336422614,72.0807750231696
2024-06-06,8.382553038239916,11.350735466951416,13.61756356529798,14.018117704933447,9.009449167909095,7.069039368175041,4.581090247276733,1.2496523720299257,1.3563361304750776,1.5869843924191749,72.22152145370781
2024-06-07,8.404703345153187,11.346370179715517,13.620753582893446,14.02550561778888,9.009449167909095,7.113684839693221,4.571855985816174,1.2138909316194544,1.3486130978764557,1.5866486010933365,72.24147534955877
2024-06-11,8.4676642187479,11.35694760647943,13.620753582893446,14.025841241219055,9.009449167909095,7.100421082322601,4.576053377389155,1.2137230359565352,1.2965654423714925,1.5886633490483675,72.25608210433708
2024-06-12,8.561014207330995,11.386161451827375,13.620753582893446,14.014591560220815,9.009449167909095,7.090247780419336,4.570143450054398,1.2175849719950034,1.2980766712334286,1.5901744100146404,72.35819725389854
2024-06-13,8.575621130004969,11.383978808209426,13.620753582893446,14.022818447703859,9.009449167909095,7.096795711273186,4.568632389088125,1.2140591630736994,1.3014345844918134,1.5859770184416595,72.37952000308928
2024-06-14,8.588884887375588,11.390862530389114,13.620753582893446,14.021307386737586,9.009449167909095,7.05781033834334,4.575684006930733,1.2310166250285424,1.3061356630535519,1.5836264791607904,72.38553066782178
2024-06-17,8.5863664524318,11.347343974560449,13.620753582893446,14.010562064310756,9.009449167909095,7.1014967898349255,4.5642671018522245,1.2140591630736994,1.3064714543793905,1.619724046688426,72.38049379793421
2024-06-18,8.607185514633786,11.345329226605418,13.620753582893446,14.00468571610858,9.009449167909095,7.16177704127547,4.52363635142577,1.2268192334555612,1.2970692972559132,1.6168698204187988,72.41357495198184
2024-06-19,8.61071132355509,11.354941253307544,13.620753582893446,13.99864147224349,9.009449167909095,7.188677536231884,4.518431585875274,1.223125528871338,1.3044567064243597,1.6093145155874333,72.43850267289895
2024-06-20,8.596608087869875,11.356620209936736,13.620753582893446,14.012073125277027,9.009449167909095,7.2185545694483615,4.512051550684343,1.225140276826369,1.3036172281097635,1.6132600636660352,72.46812786262106
2024-06-21,8.61960979368981,11.354605461981707,13.620753582893446,14.001327802850197,9.009449167909095,7.229211578756497,4.504664141515896,1.2469667130058697,1.2967335059300749,1.6090626720930545,72.49238442062564
2024-06-24,8.777263821170973,11.29886410189252,13.622768330848478,14.092327252152423,9.03883090891996,7.38286784260789,4.428607406213483,1.2199355112758727,1.25828539912157,1.602346845576285,72.72209741977946
2024-06-25,8.774006645310338,11.307594676364321,13.622768330848478,14.08376457334354,9.03883090891996,7.381667388618017,4.439520624303233,1.2133875804220227,1.2666801822675318,1.5941199580932426,72.72234086849069
2024-06-26,8.772663480006985,11.331435860498852,13.616891982646303,14.081246138399752,9.03883090891996,7.495838370203221,4.454799129628883,1.2845753414997785,1.2671838692562893,1.592944688452808,72.93640976951284
2024-06-27,8.840157536500518,11.34100591328525,13.613534069387919,14.078224016467205,9.03883090891996,7.483985440088111,4.461179164819814,1.256536765792266,1.2707096781775933,1.566752965037407,72.95091645847604
2024-06-28,8.819842161287289,11.354269670655867,13.648456367275122,14.082421408040188,9.03883090891996,7.54715828195726,4.449258572752549,1.256536765792266,1.2643296429866624,1.5672566520261648,73.02836043169333
2024-07-02,8.864166616297968,11.3562844186109,13.648288471612203,14.068150276692052,9.03883090891996,7.495446417778136,4.466048139044472,1.268457357859532,1.271213365166351,1.5655776953969727,73.04246366737854
2024-07-03,8.874744043061881,11.32774215591463,13.614373547702515,14.260222915071658,9.070731084874616,7.648091194208272,4.428103719224725,1.256536765792266,1.2621469993687124,1.5561755382734954,73.29886796349277
2024-07-04,8.896066792252624,11.335610586157339,13.600773999006059,14.232855670172329,9.070731084874616,7.6371779761185214,4.427935823561806,1.2612378443540047,1.2629864776833084,1.5598692428577186,73.28524549703832
2024-07-05,8.860910112019987,11.393030902875717,13.60916878215202,14.224628782689287,9.070731084874616,7.738103417012532,4.419541040415844,1.215234432714134,1.2614754167170352,1.5491239204308873,73.34194789190207
2024-07-08,8.828170457750735,11.380774519482612,13.577604397523203,14.21287608628494,9.070731084874616,7.879198147103464,4.383947159876966,1.2570404527810237,1.2903534707391437,1.4615663322185062,73.34226210863521
2024-07-09,8.845799502357254,11.419222626291118,13.56115062255712,14.071004251118186,9.057971014492754,7.952815946058481,4.36547863695585,1.2278266074330768,1.2995877321997018,1.4640847671622947,73.26494170662583
2024-07-10,8.85134005923359,11.449947532605337,13.56115062255712,14.083596425837127,9.047729379054681,8.00075746128326,4.370851298169265,1.2140591630736994,1.300427210514298,1.462237914870183,73.34209706719857
2024-07-11,8.877028095660233,11.50281535842366,13.56115062255712,14.155119978240721,9.06082524076238,7.9652391337926955,4.403758848101436,1.2140591630736994,1.2522411552564774,1.4788595854991875,73.47109718136761
2024-07-12,8.866618564559241,11.50080061046863,13.56115062255712,14.176610623094385,9.047729379054681,7.96204911619723,4.400065143517213,1.2248044855005307,1.2517374682677198,1.4810422291171375,73.47260824233388
2024-07-15,8.87988232192986,11.510874350243784,13.56115062255712,14.174595875139353,9.047729379054681,7.9268475238747635,4.412489422573236,1.2150665370512148,1.2539201118856698,1.4855754120159568,73.46813155632563
2024-07-16,8.898854531839733,11.528167603524466,13.56115062255712,14.174595875139353,9.047873097742139,7.9903895683066715,4.413496796550752,1.2138912674107802,1.2524090509193966,1.4817138117688144,73.56254222575922
2024-07-17,8.915644098131658,11.533204473412043,13.56115062255712,14.183830136599912,9.047713932653693,8.132236051228324,4.40728465702274,1.2046570059502222,1.2549274858631851,1.4869185773193108,73.72756704073821
2024-07-18,8.92790048152476,11.54260663053552,13.56115062255712,14.176442727431466,9.047704782340062,8.116630904890465,4.416854709809137,1.2138912674107802,1.2460290157284657,1.49145176021813,73.7406629024459
2024-07-19,8.969370710265814,11.574338910827256,13.576932814871526,14.040950927455642,9.035784022377134,8.148220641764382,4.386129803494916,1.2138912674107802,1.274739174087655,1.4783558985104297,73.69871417106553
2024-07-22,9.460297628641657,11.666849421095755,13.827097352621188,14.055389954466696,9.02403140992062,8.046139994761656,4.402751474123921,1.2157381197028918,1.2730602174584627,1.4788595854991875,74.45021515829204
2024-07-23,9.474724651112812,11.750293565566615,13.827097352621188,14.067646337859802,9.024056090583068,8.103544025600732,4.4210521013821165,1.2305129380397846,1.2759144437280896,1.440747270016521,74.61558877651072
2024-07-24,9.463307746034305,11.883434826261569,13.827097352621188,14.060426824354275,9.024056090583068,8.149999328417348,4.418365770775409,1.2305129380397846,1.2784328786718782,1.4437693919490673,74.7794031477079
2024-07-25,9.465154598326416,11.975945336530067,13.827097352621188,14.023321882849121,9.024056090583068,8.102654178587258,4.423402640662986,1.2493172522867388,1.2777612960202012,1.4437693919490673,74.81248002041612
2024-07-26,9.460789311090515,12.095822839854401,13.827097352621188,13.970098957703724,9.026574525526856,8.056499660850761,4.440360102617829,1.2469667130058697,1.2789365656606357,1.4392362090502477,74.84238223798204
2024-07-29,9.475060442438652,12.213349803897867,13.757588548172622,13.954316765389315,9.024056090583068,8.003108840042444,4.46873446965118,1.2414261561295348,1.2802797309639897,1.4404114786906825,74.85833232595935
2024-07-30,9.506792722730387,12.396099615854723,13.757588548172622,13.963886818175714,9.024056090583068,7.905729355549288,4.489553531853165,1.245791443365435,1.2898497837503862,1.454514714375898,75.03386262441069
2024-07-31,9.48716983317887,12.383171649809942,13.757588548172622,13.962879444198197,9.024056090583068,7.845708418960122,4.498452001987885,1.2469667130058697,1.308318306671502,1.456529462330929,74.970840468899
2024-08-01,9.472059223516139,12.36352785724839,13.779582880015044,13.979501114827203,9.024056090583068,7.878194550778364,4.4828377053363955,1.251499895904689,1.311844115592806,1.4570331493196869,75.00013658312179
2024-08-02,9.47809658365905,12.369404205450566,13.779582880015044,13.982355341096827,9.024056090583068,7.845454896509113,4.490225114504842,1.2506604175900928,1.3130193852332406,1.4587121059488792,74.99156702059072
2024-08-05,9.477928687996132,12.379645840888639,13.779582880015044,13.978997427838443,9.024056090583068,7.741191689836269,4.503992558864219,1.2424335301070504,1.3623807101314958,1.4681142630723563,74.95832367933272
2024-08-06,9.501098289478985,12.398282259472673,13.842543753609757,13.931315059569382,9.024056090583068,7.636928483163423,4.5097010114034735,1.2326955816577345,1.3769876328054693,1.4724795503082564,74.92608771205222
2024-08-07,9.507814115995755,12.36822893581013,13.842543753609757,13.940885112355778,9.024056090583068,7.576162593517884,4.524811621066204,1.2306808337027038,1.3769876328054693,1.4827211857463298,74.87489187519309
2024-08-08,9.50882148997327,12.381807917287881,13.842543753609757,13.953980974063478,9.024056090583068,7.576740238546158,4.52598689070664,1.2306808337027038,1.3783307981088233,1.4832248727350874,74.90617385931687
2024-08-09,9.51587310781588,12.37307734281608,13.842543753609757,13.978829532175524,9.024056090583068,7.536381479093632,4.5276658473358316,1.2306808337027038,1.3892440161985737,1.4854075163530376,74.90375951968409
2024-08-12,9.512515194557494,12.384494247894589,13.842543753609757,13.984202193388938,9.024056090583068,7.436005057017367,4.530855864931297,1.2306808337027038,1.3887403292098157,1.4964886301057072,74.83058219500074
2024-08-13,9.513186777209171,12.396079048636016,13.842543753609757,13.98218744543391,9.024056090583068,7.364819898322386,4.524643725403285,1.2395793038374232,1.3885724335468965,1.501357604330365,74.77702608091228
2024-08-14,9.516041003478797,12.414715467220052,13.842543753609757,13.959017843951054,9.024056090583068,7.333067470551101,4.5338779868638435,1.2360534949161193,1.4011646082658393,1.5089129091617306,74.76945062860136
2024-08-15,9.514529942512526,12.42579658097272,13.842543753609757,13.956499409007266,9.024056090583068,7.321482669809673,4.537907482773905,1.2316882076802194,1.4015003995916777,1.5089129091617306,74.76491744570254
2024-08-16,9.51771996010799,12.442921938590484,13.842543753609757,13.958178365636458,9.024056090583068,7.289154359914575,4.547477535560302,1.2306808337027038,1.4021719822433547,1.507737639521296,74.76264245946999
2024-08-19,9.530815821815692,12.472471575264269,13.842543753609757,13.958682052625216,9.024056090583068,7.254064166364454,4.554864944728747,1.2424335301070504,1.4043546258613049,1.5117671354313575,74.79605369639091
2024-08-20,9.420988049186715,12.53140295294892,13.842543753609757,13.985545358692294,9.024056090583068,7.112540294959101,4.601539939020295,1.2567046614551853,1.3830318766705618,1.532082510644585,74.69043548777049
2024-08-21,9.348121331479765,12.508401247128983,13.842543753609757,14.002334924984217,9.024056090583068,7.115780681253442,4.591298303582222,1.2278266074330768,1.3736297195470846,1.5312430323299888,74.5652356919316
2024-08-22,9.283313605592939,12.538958257780287,13.842543753609757,14.012576560422291,9.024223986245987,7.120481759815181,4.6225268968852,1.2311845206914616,1.374469197861681,1.5310751366670696,74.58135367557185
2024-08-23,9.21934535802071,12.551382536836309,13.842543753609757,14.021307134894093,9.024056090583068,7.1480048958375315,4.626388497132342,1.2399150951632618,1.3751407805133578,1.5315788236558274,74.57966296624625
2024-08-26,9.155041319122645,12.568339998791151,13.84590166686814,14.085946965117996,9.024056090583068,7.117397516487355,4.635119071604142,1.2352140166015233,1.3576796315697572,1.5216729795435924,74.54636925628937
2024-08-27,9.146310744650844,12.563638920229412,13.84590166686814,14.09182331332017,9.024056090583068,6.514459006594942,4.64233858510967,1.2504925219271736,1.3558327792776457,1.5210013968919154,73.95585502545299
2024-08-28,9.152187092853017,12.56867579011699,13.84590166686814,14.109956044915448,9.027414003841452,6.47923642731461,4.63797329787377,1.2424335301070504,1.3801776504009349,1.5210013968919154,73.96495690118333
2024-08-29,9.153362362493452,12.592684869914441,13.84590166686814,14.103408114061597,9.024056090583068,6.462690309733919,4.637133819559173,1.2127999456018053,1.393105616445716,1.5210013968919154,73.94614419215323
2024-08-30,9.15571290177432,12.607963375240091,13.84590166686814,14.098371244174022,9.02556715154934,6.448335230554323,4.6386448805254465,1.211288884635532,1.3956240513895044,1.5231840405098656,73.9505934272206
2024-09-02,9.858273562477333,12.619716071644438,13.84590166686814,14.10743760997166,9.024056090583068,6.530820690789915,4.639148567514204,1.2039014754670858,1.3976387993445354,1.522680353521108,74.74957488818148
2024-09-03,9.855083544881868,12.657996282790023,13.84590166686814,14.102064948758244,9.024056090583068,6.4807390934977365,4.633775906300788,1.203397788478328,1.414428365636459,1.5257024754536541,74.74314616324831
2024-09-04,9.826373386522679,12.671931622812318,13.84590166686814,14.094845435252717,9.024223986245987,6.400367439658298,4.656273925131966,1.1963461706357201,1.4149320526252165,1.5446746853635276,74.67587037111657
2024-09-05,9.815628064095847,12.665551587621387,13.84590166686814,14.095517017904394,9.017676055392137,6.316755399524519,4.649725994278116,1.19852881425367,1.4172825919060859,1.5446746853635276,74.56724187720782
2024-09-09,9.780202079219888,12.720453469395979,13.84590166686814,14.0851074868034,9.017676055392137,6.223909097930182,4.680786691918174,1.198360918590751,1.4161073222656513,1.5451783723522854,74.51368316073659
2024-09-10,9.788428966702932,12.71155499926126,13.84590166686814,14.077552181972036,9.017676055392137,6.240699000013432,4.683808813850721,1.204740953781682,1.4162752179285705,1.5401415024647083,74.52677935823561
2024-09-11,9.762157157056318,12.699634407193994,13.84590166686814,14.093670165612282,9.017676055392137,6.300877506682247,4.685655666142832,1.19852881425367,1.4204726095015514,1.5384625458355161,74.56303659453869
2024-09-12,9.730089085438745,12.714577121193804,13.84590166686814,14.103240218398676,9.017843951055056,6.295983348108152,4.69035674470457,1.196178274972801,1.4208084008273898,1.5391341284871929,74.55411294005452
2024-09-13,9.692480456944837,12.701145468160266,13.84590166686814,14.104415488039113,9.017676055392137,6.2289711521671975,4.694050449288794,1.2156541718714322,1.4187936528723588,1.5429957287343354,74.46208429033861
2024-09-16,9.68744358705726,12.69627649393561,13.826257874306592,14.099378618151537,9.021873446965117,6.363101318316746,4.692203596996682,1.2371448167250945,1.4187936528723588,1.5440031027118506,74.58647650803884
2024-09-17,9.661923446293535,12.706014442384925,13.795700863655291,14.093502269949362,9.029932438785242,6.351039693892627,4.682297752884447,1.2092742206283327,1.4179541745577628,1.5453462680152046,74.49298557104673
2024-09-19,9.668471377147386,12.690568041396356,13.795700863655291,14.125570341566936,9.029932438785242,6.320818474567165,4.681122483244013,1.2663587460208727,1.418122070220682,1.542827833071416,74.53949266967535
2024-09-20,9.674851412338317,12.675121640407786,13.795700863655291,14.122212428308552,9.029932438785242,6.4230218532994865,4.671720326120536,1.232527769942647,1.418122070220682,1.5411488764422239,74.58435967952076
2024-09-23,9.660244489664343,12.745134131845107,13.854464345677023,14.09853913983694,9.04991202267263,6.3263877416018595,4.715708989805376,1.1848454016735839,1.4177862788948437,1.5246951014761387,74.57771764314785
