date,THE HONGKONG AND SHANGHAI BANKING,SANFULL SECURITIES LTD,UBS SECURITIES HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,CMB WING LUNG BANK LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-04-24,11.342765344179332,48.991402958998435,0.0,17.813383214965537,0.0,10.561814138430108,5.994850127796987,0.0,5.2957842156296
2024-04-25,8.72556342109732,37.6872465078933,23.073755329206914,13.703166756090376,0.0,8.124806985803161,4.611613076956463,0.0,4.073847922952466
2024-04-30,8.724489799449584,37.68260934674487,23.07091625945056,13.71378499858435,0.0,8.123807283177364,4.61104564911353,0.0,4.073346663479744
2024-05-03,8.724650825853441,37.68330484816795,23.071342075373824,13.712192428792463,0.0,8.123957222887595,4.61113075438799,0.0,4.073421844536742
2024-05-06,8.72196782824893,37.67171650857066,23.064247194815664,13.738727585973315,0.0,8.121458950096715,4.609712743167249,0.0,4.0721691891274645
2024-05-07,8.722182407330404,37.67264331344832,23.064814624675005,13.739065588085234,0.0,8.11919854128371,4.609826151969685,0.0,4.072269373207642
2024-05-08,8.71360747137853,37.69705153876387,23.042139186474788,13.762425394292405,0.0,8.111216409722974,4.605294148148118,0.0,4.068265851219306
2024-05-09,8.713179167143386,37.6951985970426,23.041006584870598,13.766664272225986,0.0,8.11081771511206,4.605067781859045,0.0,4.068065881746329
2024-05-10,8.674060603335011,37.94800828961613,22.937562013261388,13.731770701663129,0.0,8.074403504610897,4.5843929358113655,0.0,4.049801951702075
2024-05-14,8.658384476260911,38.06259347736274,22.89610828664669,13.706954068218243,0.0,8.05981110306171,4.576107828120078,0.0,4.040040760329626
2024-05-16,8.658648805217405,38.063755477692354,22.89680727436522,13.707372523286335,0.0,8.057004291437943,4.57624753060272,0.0,4.0401640973980255
2024-05-17,8.64508316891397,38.126043773488014,22.860934499411382,13.720645132151624,0.0,8.044381260712061,4.5690778542442985,0.0,4.033834311078655
2024-05-20,8.633504284709842,38.13585928025604,22.830315463342572,13.805764290135317,0.0,8.003166918254658,4.562958211163919,0.0,4.028431552137645
2024-05-21,8.614623776921134,38.23470109845035,22.78038811811756,13.812020763500193,0.0,7.98566488775216,4.552979532147335,0.0,4.019621823111263
2024-05-22,8.60830507779433,38.24039324500902,22.74763831291478,13.790344379563063,0.0,8.053041871830883,4.5464340250209005,0.0,4.013843087867018
2024-05-23,8.691918156405716,38.27580600365196,22.69669775999668,13.759462590519181,0.0,8.035008069816776,4.536252842260106,0.0,4.004854577349583
2024-05-24,8.362353460881376,36.843501093458414,21.778498333179446,13.20282079189615,0.0,7.698915926542134,4.352737830353727,3.9183351756366376,3.8428373880521165
2024-05-27,8.349600462171026,36.90908492196892,21.74528505626456,13.184425442975087,0.0,7.716168029404974,4.3460996919161845,3.912359522529486,3.836976872769765
2024-05-29,8.35066334983955,36.9086568800682,21.745032871926558,13.18427254060597,0.0,7.716078543490148,4.3460492893451965,3.9123141501283585,3.83693237459602
2024-05-30,8.35080861878897,36.90929894664241,21.74541115062707,13.184501895489598,0.0,7.716212773140739,4.346124893640082,3.9123822091247007,3.835259512546431
2024-05-31,8.350324408611755,36.9129571743581,21.74415027280463,13.183737410241436,0.0,7.715765359132723,4.345872889552692,3.9121553550116097,3.8350371302870583
2024-06-03,8.346452747747673,36.94220773071814,21.734068511723937,13.177624718365543,0.0,7.7121879140760266,4.343857908437778,3.9103414687431206,3.833259000187787
2024-06-04,8.343551357363566,36.96412785387255,21.726513323994098,13.173043918018529,0.0,7.709507006565904,4.342347898383642,3.9089821574909185,3.831926484310795
2024-06-05,8.342584675441417,36.97143117537685,21.723996095207212,13.171517692210141,0.0,7.7086137848749585,4.341844794964816,3.9085292637261655,3.8314825181984378
2024-06-06,8.341183384465849,36.9825971876102,21.720347149362993,13.168726091329901,0.0,7.70731898100408,4.34111550204599,3.9078727541433342,3.830838950037648
2024-06-07,8.341376637991834,36.983454022543235,21.72085037935792,13.16671433243728,0.0,7.707497548780415,4.341216079606608,3.9079632940768225,3.8309277052058848
2024-06-11,8.353472778868479,36.892071382628494,21.75234859332809,13.18580787518924,0.0,7.718674477985579,4.347511438700658,3.9136303771732273,3.8364830761262376
2024-06-13,8.35192251533618,36.90842272682482,21.748311724631826,13.178721233864445,0.0,7.717242022301857,4.346704613968228,3.9129040734414455,3.8357710896312023
2024-06-14,8.350469665768802,36.90200236242455,21.74452852079794,13.176428743793082,0.0,7.715899577887068,4.363343878588406,3.9122234084831855,3.835103842256972
2024-06-17,8.36259221245962,36.81040171562568,21.77609549520943,13.195557233453927,0.0,7.727100906271992,4.369678233662243,3.9179028627932433,3.8406713405238637
2024-06-18,8.362737896740397,36.81104298770529,21.776474855428095,13.19578711256511,0.0,7.725493424931515,4.369754357597802,3.917971116373738,3.840738248658055
2024-06-24,8.36293215034415,36.81189805190156,21.776980689614213,13.19377078353715,0.0,7.725672876321371,4.369855860304448,3.9180621248470575,3.840827463130049
2024-06-26,8.360019293522724,36.79907625848958,21.769395643411343,13.235616076313079,0.0,7.722981980528681,4.368333814660348,3.9050872519893898,3.839489681084855
2024-07-02,8.356720507815576,36.78455568592442,21.760805642756992,13.25360464208663,0.0,7.748948584478829,4.366610110845092,3.9035463409508218,3.825208485141641
2024-07-03,8.3601163560582,36.7995035077003,21.76964839315542,13.21835425960051,0.0,7.752097457701066,4.368384532432755,3.9051325913189565,3.8267629020327867
2024-07-04,8.359145832115146,36.7952314619864,21.767121159789575,13.216819743960976,0.0,7.751197518529033,4.367877407699005,3.9046792453941803,3.837927630525691
2024-07-08,8.359388441975065,36.79629938042328,21.767752913119576,13.217203339468348,0.0,7.748520155375278,4.368004177843624,3.904792572007184,3.8380390197876464
2024-07-15,8.356728653323149,36.797367360850956,21.768384703121757,13.21758695724277,0.0,7.748745049400187,4.368130955347028,3.904905905198599,3.8381504155155546
2024-07-16,7.551202110392478,33.25037459025897,19.670074179647052,12.069396591343548,9.497634249433187,7.001823607932497,3.947075591041295,3.528501993479707,3.4839170864712665
2024-07-17,7.551360546490245,33.251072235418285,19.670486888742936,12.069649826268314,9.497833524738825,6.999872359912447,3.9471584068956567,3.5285760270016056,3.483990184531688
2024-07-18,7.551360546490245,33.30352616773584,19.670486888742936,12.017195893950763,9.497833524738825,6.999872359912447,3.9471584068956567,3.5285760270016056,3.483990184531688
2024-07-19,7.543051629377906,33.37691366782218,19.648843047992425,12.003973126478487,9.487382863428456,6.992170256579228,3.9428152674269143,3.5246934623230373,3.4801566785713707
2024-07-22,28.10029738347354,26.029524037836893,15.273116774591264,9.281858409699469,7.374577017307077,5.435039232371982,3.0647645692403906,2.739756977711642,2.7010655977677436
2024-07-24,28.130141212020444,26.017421150149982,15.267209680486957,9.278268519574345,7.371724795258125,5.432937154015609,3.0635792281613403,2.7386973379191146,2.7000209224140876
2024-07-25,28.12144011999899,26.041933094207604,15.262487294085147,9.273770629272253,7.369444605645251,5.43125666170071,3.062631615258216,2.73785021605874,2.699185763773088
2024-07-29,28.109999512263293,26.07202135529058,15.256278076866622,9.269997793615628,7.36644650438858,5.429047070843581,3.0613856489492495,2.7367363801304454,2.6980876576520165
2024-08-01,28.120867868444293,26.143149647295033,15.262176713188671,9.196254583571186,7.369294642623625,5.408761912052768,3.0625692928559554,2.7377945027298356,2.6991308372386307
2024-08-07,28.120867868444293,26.183848242548933,15.262176713188671,9.155555988317285,7.369294642623625,5.408761912052768,3.0625692928559554,2.7377945027298356,2.6991308372386307
2024-08-09,28.09228495506571,26.360520315143727,15.246663768246767,9.044606930265399,7.361804265320308,5.403264280402818,3.0594564034094724,2.7350117243502354,2.6963873577955644
2024-08-12,28.095208404568467,26.35944861303277,15.246043906364296,9.044239216569917,7.361504966934795,5.403044607586571,3.059332019450176,2.7349005308759247,2.696277734617085
2024-08-14,28.094650871045634,26.36222804468608,15.245300138632304,9.043797999600384,7.361145840994523,5.402781023783565,3.0591827720485885,2.734767110640645,2.696146198568271
2024-08-16,28.094650871045634,26.366293403851593,15.245300138632304,9.039732640434872,7.361145840994523,5.402781023783565,3.0591827720485885,2.734767110640645,2.696146198568271
2024-08-19,28.071826459647546,26.42611425800033,15.232914684766067,9.032388659630092,7.355165563047404,5.398391743512861,3.056697457443625,2.7325453549798357,2.693955818972242
2024-08-21,28.072396617942342,26.426650990737148,15.23322407584448,9.030541044255374,7.355314951569072,5.398501388599032,3.0567595410922443,2.7326008548740903,2.694010535086215
2024-08-22,28.064272340092263,26.43477526858723,15.23322407584448,9.030541044255374,7.355314951569072,5.398501388599032,3.0567595410922443,2.7326008548740903,2.694010535086215
2024-08-26,28.064956362602285,26.43541957466835,15.233595361728602,9.028323806733729,7.355494225805518,5.398632968581774,3.056834044799609,2.7326674577231853,2.6940761973569445
2024-08-27,28.05197090959939,26.466473287055752,15.228089810685438,9.023436585731954,7.352835887576998,5.39668185666984,3.0557292789538253,2.731679848441513,2.693102535285285
2024-08-28,28.040584273803454,26.496321438908232,15.221908544025037,9.019773863195967,7.3498512821605395,5.394491277939865,3.0544889213154063,2.730571026403819,2.6920093722476777
2024-09-02,28.036202626857033,26.49793481395794,15.222835414100585,9.020323082005016,7.350298818498935,5.394819751371687,3.0546749107640405,2.730737292320226,2.692173290124534
2024-09-09,28.027760830432175,26.503608001342478,15.223762397058227,9.020872367702587,7.350746409342097,5.395148264807788,3.054860922864046,2.7309035784859055,2.6923372279646984
2024-09-16,28.025485376342594,26.51363414549013,15.222526444867299,9.01608071537573,7.350149633663876,5.394710255783187,3.054612911764548,2.7306818680983542,2.692118648614283
2024-09-23,28.024347787842974,26.51255792486872,15.221908544025037,9.019773863195967,7.3498512821605395,5.394491277939865,3.0544889213154063,2.730571026403819,2.6920093722476777
2024-09-27,28.028215965590665,26.516217431501154,15.224009611580763,9.021018855186894,7.350865776106795,5.381432957139031,3.0549105299168073,2.730947924883769,2.692380948094122
2024-09-30,28.026656723138572,26.515894493220898,15.223824199936162,9.063941091771435,7.350776250669833,5.340771093972617,3.0548733244761967,2.730914664950349,2.6923481578639388
2024-10-02,28.026884280829357,26.51610978453372,15.22394780719742,9.06401468490545,7.350835934052179,5.340002524401367,3.0548981280025758,2.7309368381492796,2.692370017928649
2024-10-03,28.025878429358187,26.517078638706533,15.224504064713306,9.06272194334996,7.351104521266752,5.340197639136169,3.0550097488558188,2.731036622000411,2.6924683926128625
2024-10-04,28.02620427829262,26.51815522638412,15.225122176297043,9.063089887907598,7.351402974525954,5.338790458630441,3.053509790214265,2.731147501498652,2.692577706249303
2024-10-07,28.023395818058777,26.519339573802288,15.225802157011648,9.085825540182308,7.351731301102915,5.336592802531424,3.0536461653280513,2.710968680480707,2.69269796150188
2024-10-08,27.996564343323527,26.534314538154934,15.234399876570507,9.080800001092799,7.355882683299214,5.339606274520804,3.0553705009716348,2.712499512696131,2.6905622693704476
2024-10-09,27.99770173664863,26.535392525863422,15.235018791967377,9.081168919263657,7.356181524677092,5.339823202300258,3.055494628988591,2.712609711176283,2.6866089591146856
2024-10-14,28.017874960449607,26.54488259588802,15.24046741666818,9.031583776232768,7.358812376197936,5.3417329270597245,3.0634963103650543,2.7135798440312375,2.68756979310747
2024-10-17,28.044088785575767,26.569718273516862,15.254726561884057,8.94647274771046,7.365697360196122,5.346730709832981,3.066362550458848,2.7161186985160164,2.6900843123088833
2024-10-18,28.045115541251235,26.57069104925016,15.255285070922985,8.943139078123515,7.3659670345516055,5.346926465385729,3.066474816725576,2.716218141586186,2.6901828022030028
2024-10-21,28.030291922311097,26.60950308742212,15.24722168703776,8.93841206298151,7.36207365467641,5.3441002762653005,3.0648539906638748,2.714782448350052,2.6887608702918815
2024-10-23,28.030519859298757,26.609719470825965,15.2473456745364,8.938484748443573,7.362133521655194,5.3433305525425645,3.0648789134719636,2.7148045244431285,2.6887827347824484
2024-10-25,28.032229504876643,26.611342458535447,15.248275645055594,8.932930698156728,7.362582555033177,5.343656454505717,3.065065847453476,2.714970106586211,2.688946729797007
2024-10-29,28.03257145901857,26.611667079835165,15.248461652772649,8.933039667464762,7.362672368281872,5.342501779001594,3.0651032369861797,2.7150032254386733,2.6889795312005313
2024-11-06,28.031400903507546,26.612099920554773,15.248709670121388,8.93318496401106,7.362792122688709,5.342588675185421,3.0651530911154525,2.7150473851655446,2.6890232676501045
2024-11-07,28.03459279648382,26.61513019988732,15.250446017493422,8.928102075120346,7.363630512626589,5.337910276834046,3.065502115434872,2.715356543480849,2.6893294626387383
2024-11-11,28.025475030180708,26.638997359217193,15.245486073761933,8.925198364378327,7.361235619194606,5.336174213863398,3.064505113905613,2.7144734207412813,2.6884548047569408
2024-11-12,28.02593077763727,26.639430559913308,15.245733994323308,8.924530410084804,7.361355326867964,5.336260990191834,3.0645549485795947,2.713704468263305,2.688498524138612
2024-11-18,28.04948059089632,26.63206806369901,15.241520441088191,8.922063885088678,7.359320825769893,5.3347861763345925,3.063707979491548,2.7129544657874876,2.68409757184428
2024-11-22,28.05016462522788,26.6327175320133,15.241892131509092,8.922281464804138,7.359500295335665,5.334916274176665,3.063782693225838,2.7130206258002745,2.6817243579071475
2024-11-28,28.04526311627883,26.672764850594234,15.239228750681166,8.89633993706516,7.358214290171701,5.331139428392583,3.063247325305919,2.7125465503339097,2.6812557511765
2024-12-05,28.04526311627883,26.680892330894856,15.239228750681166,8.888212456764535,7.358214290171701,5.331139428392583,3.063247325305919,2.7125465503339097,2.6812557511765
2024-12-06,28.027593633329236,26.823245797022814,15.23006887640817,8.785398859600848,7.353791473316964,5.3279350295549,3.061406092995155,2.710916114452462,2.679644123319452
2024-12-13,28.024670501035875,26.82433521309156,15.23068743994398,8.785755675280814,7.35409014479982,5.328151421638033,3.061530430855528,2.7110262172937976,2.6797529560605957
2024-12-16,28.024898145181513,26.824553106924487,15.230811158680643,8.785014742797092,7.354149882007717,5.328194702163961,3.0615552996395965,2.711048238935302,2.6797747236696816
2024-12-18,28.038791435023164,26.837851328001207,15.238361804283517,8.788557195318567,7.35779568779514,5.282074036920057,3.0630730598442466,2.7123922359326538,2.681103216881446
2024-12-23,28.067304370775542,26.865143015391535,15.253857851326199,8.69580333983951,7.36527790600028,5.287445432402741,3.0661879303821786,2.7151504955294565,2.6838296583525625
2024-12-27,28.06616273997897,26.864050282216468,15.253237404358455,8.699517115889618,7.36497832510816,5.287230366842434,3.066063213931922,2.715040057441706,2.683720494232266
2024-12-30,28.08592605634263,26.88296710848358,15.263978258360666,8.705643044487884,7.3701645131168005,5.281591687706466,3.0682222400107384,2.7169519039628125,2.6245551875284217
2025-01-02,28.088212627811636,26.885155742943027,15.265220951128533,8.706351800715645,7.370764543461669,5.273880337558993,3.0684720344957235,2.717173100326208,2.62476886155856
2025-01-03,28.049407586197695,26.901034006712663,15.274236528612303,8.711493736722442,7.37511768705972,5.276995069862942,3.070284261614633,2.718777851721634,2.62265327149597
2025-01-08,28.05708473139773,26.91035067721345,15.27952647504532,8.681914911274934,7.377671921271599,5.278822658508344,3.07134759720248,2.7197194496320716,2.6235615784540687
2025-01-09,28.063945500693162,26.916931036841795,15.283262761516001,8.659584996378502,7.379475975594198,5.280113483437527,3.0720986305864617,2.720384499756518,2.624203115195838
2025-01-14,28.06264389936733,26.91802807633757,15.283885653585335,8.658307671224833,7.379776737096029,5.28032868230346,3.0722238385281866,2.720495373066549,2.6243100684907126
2025-01-17,28.044401280853144,26.92790545730876,15.289493967867957,8.653330488234277,7.3824846942356785,5.282266261753941,3.0733511694454383,2.7214936396986333,2.6252730406021727
2025-01-21,28.047374463671932,26.930760272608605,15.291114913892725,8.654247888227069,7.38326736299131,5.274671119135306,3.073676996864665,2.719335618478436,2.6255513641299517
2025-01-23,28.149530316401304,27.02884912523408,15.346809142428619,8.685768916118587,7.410159148330156,4.929656766386225,3.0848721301216497,2.7292401480208652,2.635114306958517
2025-01-27,28.149875920411755,27.02918097015478,15.346997561870351,8.685875555076235,7.410250126072625,4.929717289923545,3.084910004436707,2.728045912652572,2.6351466594014266
2025-02-03,28.148405665024395,27.02973406313056,15.34731160455482,8.68605329249134,7.410401760607835,4.929818165788361,3.084973130361841,2.7281017361358493,2.635200581905001
2025-02-04,28.151516384225584,27.032721156387414,15.349007657164798,8.687013200241747,7.411220694344955,4.9193118286404784,3.0853140550048197,2.728403222427982,2.635491801562223
2025-02-12,28.180595814463366,27.023319575922383,15.343669499392504,8.67990039493107,7.408643181437583,4.917600964768433,3.084241028424173,2.727454324154356,2.6345752165061356
2025-02-13,28.17598443069062,27.018897565181426,15.341158709733913,8.694843727861883,7.407430854445993,4.9167962640644784,3.083736332954874,2.727008012135472,2.634144102931339
2025-02-20,28.177252410774518,27.020113473860174,15.341849094971586,8.69073479885552,7.407764204814617,4.917017530503447,3.0838751077424518,2.7271307333790373,2.634262645098653
2025-02-27,28.170787471730286,27.022545619558297,15.343230051876661,8.691517072892786,7.408430995568878,4.917460123131564,3.08415269479197,2.727376209005475,2.634499761444083
2025-02-28,28.172170659993363,27.023872429040534,15.343983405887329,8.687033817959597,7.408794750214047,4.917701570877152,3.0843041269737386,2.727510123428886,2.6346291156253523
2025-03-03,28.191780429432594,27.0426829038912,15.35466387422966,8.623473709821225,7.413951781194289,4.921124629580711,3.0864510148916193,2.729408658167622,2.636462998791077
2025-03-04,28.19281935461591,27.043679482463588,15.35522972522372,8.62010629659364,7.414225000590016,4.921305983160727,3.0865647569695445,2.7295092424992022,2.6365601578836424
2025-03-05,28.193050237277774,27.043900954343602,15.355355475552832,8.619357948837672,7.4142857187460205,4.921346285771507,3.0865900341253383,2.7295315955796635,2.6365817497655946
2025-03-06,28.19246217564173,27.044122429851097,15.3554812279416,8.61942853690406,7.4143464378965245,4.9213865890424,3.0866153116951454,2.7295539490262453,2.636603342001199
2025-03-07,28.192808502337417,27.04445464991405,15.355669860386728,8.6183059839618,7.41443751848702,4.921447045186492,3.0866532288261537,2.729587479882613,2.6366357310177237
2025-03-10,28.19396298611142,27.04556210907576,15.356298668676308,8.614563941625939,7.41474113661743,4.92164857639463,3.086779625991174,2.729699255353829,2.6367437001535112
2025-03-12,28.195117564440558,27.046669658941163,15.356927528466871,8.610821592807374,7.415044779614929,4.9218501241086825,3.086906033508441,2.729811039979738,2.6368516781322433
2025-03-13,28.193941344988687,27.047112704286857,15.35717908680479,8.610962644717919,7.415166243777399,4.921930747816414,3.086956599414261,2.7298557563936674,2.6368948718000036
2025-03-14,28.176056453997045,27.09543683239954,15.347437225227303,8.603453963246581,7.41046241615954,4.91880850982152,3.084998381455272,2.728124066168857,2.6352221515243426
2025-03-17,28.165682087416116,27.122280144023293,15.341786330109592,8.600286189025848,7.407733898995864,4.916997414549703,3.0838624913365447,2.7271195764459284,2.6342518680971097
2025-03-18,28.152091709064354,27.158262596807166,15.334383680311477,8.595318594689331,7.404159552523298,4.914624887052908,3.0823744798652797,2.7258036989628485,2.63298080072334
2025-03-19,28.1523855021837,27.158151544016985,15.33432097651784,8.5952834475915,7.404129276191211,4.914604790671394,3.082361875734763,2.7257925528851064,2.6329700342075006
2025-03-20,28.124784304125132,27.249992686414636,15.319286881793124,8.566431005218645,7.396870110228612,4.909786407511771,3.079339862534008,2.7231201278391746,2.6303886143349002
2025-03-21,28.10641355333762,27.297512064330416,15.3092805187752,8.56083552162547,7.392038568911416,4.906579397582843,3.0773284769677063,2.7213414204652073,2.628670478004121
2025-03-24,28.05613184360571,27.297578864478933,15.281892577663871,8.545112877455868,7.3788143865751055,4.897801642976135,3.2022269536481573,2.716473004965464,2.6239678486307563
2025-03-25,28.038193546562866,27.324612251010844,15.278779436958104,8.543372115400448,7.37731121625046,4.896803890532448,3.2015746140882593,2.7159196204520666,2.6234333087445028
2025-03-26,28.030693107165945,27.33756796563042,15.276912161283992,8.54232799855906,7.376409607988407,4.896205434168612,3.201183337912018,2.71558769795387,2.623112689337679
2025-03-27,28.018796494908244,27.352191715498098,15.275978694591435,8.54180603583653,7.3759588864939705,4.895906260838003,3.2009877356861773,2.7154217671270118,2.6229524090205265
2025-03-28,28.009082289765548,27.376081665556395,15.271126506101771,8.539092857600512,7.373616022345962,4.8943511486923095,3.199970989318748,2.7145592536012693,2.6221192670174873
2025-04-02,28.005822121970187,27.39750269703199,15.264910258967227,8.535616944314976,7.370614526716166,4.892358859761211,3.1986684128202145,2.713454268243771,2.6210519101742635
2025-04-03,27.996705076799184,27.421137791354738,15.259940903818276,8.532838250481072,7.368215089010481,4.890766196045682,3.1976271148972417,2.712570927450371,2.6201986501429553
2025-04-07,27.982973618043776,27.45155332542588,15.254230143735493,8.529644988306542,7.365457666234278,4.88893591422856,3.196430460113158,2.7115557962731374,2.6192180876391737
2025-04-08,27.98194920827915,27.479021510954578,15.253671711936054,8.529332732299226,7.365188029173641,4.863944629991305,3.1963134441512384,2.7114565307600094,2.6191222024548004
2025-04-09,27.989918817298175,27.51939788032668,15.258016148370551,8.470730742068145,7.367285726818191,4.86532994224038,3.197223794186632,2.7122287874838493,2.6198681612073966
2025-04-10,27.98291987225375,27.524586537013114,15.258636984171424,8.471075408953611,7.367585495457181,4.86552790840989,3.1973538865246875,2.7123391457843686,2.6199747614319757
2025-04-16,27.968970378451885,27.56006891257647,15.251252313196497,8.466975691215794,7.364019830003572,4.863173155311024,3.195806473969629,2.711026464174287,2.6187067811008453
2025-04-17,27.964903432060982,27.56413585896737,15.251252313196497,8.466975691215794,7.364019830003572,4.863173155311024,3.195806473969629,2.711026464174287,2.6187067811008453
2025-04-23,27.96524463151316,27.564472168659176,15.25143839354349,8.465858897881395,7.364109678321408,4.863232490828505,3.19584546596618,2.711059541375739,2.6187387319109483
2025-04-24,27.960695989950175,27.592519390100044,15.248957695538298,8.448216559312641,7.3629118809912395,4.8624414696259475,3.195325650899053,2.7106185783778427,2.61831278520476
2025-04-25,27.967658522588223,27.676458089849486,15.263854000211788,8.322149275031805,7.370104515455391,4.867191460480061,3.1984470802699763,2.713266510190845,2.6208705459224197
2025-04-28,27.94945646457362,27.72352807622705,15.253919898799115,8.31673301024911,7.365307865429943,4.864023769439343,3.1963654501876895,2.7115006478685593,2.6191648172255704
2025-04-29,27.940364317445095,27.747040101138687,15.248957695538298,8.314027520779083,7.3629118809912395,4.8624414696259475,3.195325650899053,2.7106185783778427,2.61831278520476
2025-04-30,27.92446728598044,27.792213377597562,15.240281603933518,8.305233126437923,7.358722657095884,4.8596749206948235,3.193507629063868,2.7090763368973967,2.6168230622985806
2025-05-02,27.91198944602599,27.824478888545794,15.233471597756242,8.301521994953308,7.355434466755704,4.857503411198507,3.1920806339960417,2.707865806339732,2.615653754428673
