date,CITRUS SECURITIES LTD,SHENWAN HONGYUAN SECURITIES (H.K.) LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),ZHONGTAI INTERNATIONAL SECURITIES LTD,ZHESHANG INTERNATIONAL FINANCIAL,PHILLIP SECURITIES (HONG KONG) LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,TOTAL_CCASS_PCT
2025-01-06,61.6175,0.0,8.15825,8.1095,4.67525,3.75,3.40125,1.8185,0.6224999999999999,0.3995,92.55225
2025-01-07,61.612500000000004,0.0,8.15825,8.11425,4.67525,3.75,3.40125,1.8135,0.6224999999999999,0.39899999999999997,92.5465
2025-01-08,61.612500000000004,0.0,8.15825,8.1145,4.67525,3.75,3.40125,1.813,0.6224999999999999,0.39899999999999997,92.54625
2025-01-09,61.52225,0.0,8.15825,8.1125,4.67525,3.75,3.402,1.813,0.6224999999999999,0.39899999999999997,92.45474999999999
2025-01-10,61.52225,0.0,8.15825,8.11425,4.67525,3.75,3.4002499999999998,1.8187499999999999,0.6224999999999999,0.39899999999999997,92.4605
2025-01-13,46.27225,15.251500000000002,8.15825,8.1135,4.67525,3.75,3.40875,1.82375,0.6224999999999999,0.39899999999999997,92.47475
2025-01-14,46.272000000000006,15.251500000000002,8.15825,8.11425,4.67525,3.75,3.4099999999999997,1.82875,0.6224999999999999,0.39899999999999997,92.48150000000001
2025-01-15,46.272000000000006,15.251500000000002,8.15825,8.11375,4.67525,3.75,3.4099999999999997,1.8290000000000002,0.6224999999999999,0.39899999999999997,92.48125
2025-01-16,46.27075,15.251500000000002,8.15825,8.114,4.67525,3.75,3.4099999999999997,1.8290000000000002,0.6224999999999999,0.398,92.47925000000001
2025-01-17,46.27075,15.251500000000002,8.15825,8.114749999999999,4.67525,3.75,3.4099999999999997,1.83075,0.6224999999999999,0.398,92.48174999999999
2025-01-20,46.27075,15.251500000000002,8.15825,8.114,4.67525,3.75,3.4114999999999998,1.83075,0.6224999999999999,0.398,92.4825
2025-01-21,46.27075,15.251500000000002,8.15825,8.112,4.67525,3.75,3.412,1.83075,0.6224999999999999,0.398,92.48100000000001
2025-01-22,46.26875,15.251500000000002,8.15825,8.11425,4.67525,3.75,3.412,1.83075,0.6224999999999999,0.398,92.48125
2025-01-23,46.264250000000004,15.251500000000002,8.15825,8.115749999999998,4.67525,3.75,3.4125,1.83075,0.6224999999999999,0.398,92.47875
2025-01-24,46.2635,15.251500000000002,8.15825,8.113,4.67525,3.75,3.4125,1.83075,0.6224999999999999,0.398,92.47525
2025-01-27,46.26325,15.251500000000002,8.15825,8.1145,4.67525,3.75,3.4125,1.83075,0.6224999999999999,0.398,92.4765
2025-02-03,46.2615,15.251500000000002,8.15825,8.11375,4.67525,3.75,3.4125,1.83075,0.6224999999999999,0.398,92.474
2025-02-04,46.26125,15.251500000000002,8.15825,8.11375,4.67525,3.75,3.4125,1.83075,0.6224999999999999,0.398,92.47375
2025-02-05,46.257,15.251500000000002,8.15825,8.11425,4.67525,3.75,3.4125,1.83075,0.6224999999999999,0.398,92.47
2025-02-06,46.257,15.251500000000002,8.15825,8.1135,4.67525,3.75,3.41275,1.83075,0.6224999999999999,0.398,92.46950000000001
2025-02-07,46.257,15.251500000000002,8.15825,8.1145,4.67525,3.75,3.41325,1.83075,0.6224999999999999,0.398,92.471
2025-02-10,46.257,15.251500000000002,8.15825,8.111,4.67525,3.75,3.41325,1.83075,0.6224999999999999,0.398,92.4675
2025-02-11,46.257,15.251500000000002,8.15825,8.114749999999999,4.67525,3.75,3.41425,1.83075,0.6224999999999999,0.398,92.47225
2025-02-12,46.257,15.251500000000002,8.15825,8.113249999999999,4.67525,3.75,3.4084999999999996,1.848,0.6224999999999999,0.398,92.48225
2025-02-13,46.257,15.251500000000002,8.15825,8.115,4.67525,3.75,3.4139999999999997,1.848,0.6224999999999999,0.398,92.4895
2025-02-14,46.257,15.251500000000002,8.15825,8.11525,4.67525,3.75,3.4152500000000003,1.848,0.6224999999999999,0.398,92.491
2025-02-17,46.35175,15.251500000000002,8.15825,8.116249999999999,4.584,3.75,3.42775,1.85325,0.6224999999999999,0.398,92.51325
2025-02-18,46.35175,15.251500000000002,8.15825,8.1155,4.584,3.75,3.42775,1.85325,0.6224999999999999,0.398,92.5125
2025-02-19,46.35175,15.251500000000002,8.15825,8.1145,4.584,3.75,3.42775,1.85325,0.6224999999999999,0.398,92.5115
2025-02-21,46.35175,15.251500000000002,8.15825,8.114,4.584,3.75,3.42775,1.85325,0.6224999999999999,0.398,92.511
2025-02-24,46.347500000000004,15.251500000000002,8.15825,8.11425,4.584,3.75,3.421,1.85325,0.6224999999999999,0.398,92.50025
2025-02-25,46.347500000000004,15.251500000000002,8.15825,8.11775,4.584,3.75,3.421,1.85325,0.6224999999999999,0.398,92.50375
2025-02-26,46.347500000000004,15.251500000000002,8.15825,8.1165,4.584,3.75,3.421,1.85325,0.6224999999999999,0.398,92.5025
2025-02-27,46.347500000000004,15.251500000000002,8.15825,8.1135,4.584,3.75,3.42,1.85325,0.6224999999999999,0.398,92.49849999999999
2025-02-28,46.347500000000004,15.251500000000002,8.15825,8.116249999999999,4.584,3.75,3.42,1.85325,0.6224999999999999,0.398,92.50125
2025-03-03,46.347500000000004,15.251500000000002,8.15825,8.115,4.584,3.75,3.4174999999999995,1.8537499999999998,0.6224999999999999,0.398,92.498
2025-03-04,46.36575,15.251500000000002,8.15825,8.111500000000001,4.584,3.75,3.415,1.8537499999999998,0.6224999999999999,0.398,92.51025
2025-03-05,46.36575,15.251500000000002,8.15825,8.11225,4.584,3.75,3.4097500000000003,1.8537499999999998,0.6224999999999999,0.398,92.50574999999999
2025-03-06,46.37225,15.251500000000002,8.15825,8.1135,4.584,3.75,3.4097500000000003,1.8537499999999998,0.6224999999999999,0.398,92.51350000000001
2025-03-07,46.6045,15.251500000000002,8.15825,8.112,4.584,3.75,3.40725,1.85125,0.6224999999999999,0.398,92.73925
2025-03-10,46.6195,15.251500000000002,8.15825,8.10975,4.569,3.75,3.40725,1.85125,0.6224999999999999,0.398,92.73700000000001
2025-03-11,46.654250000000005,15.251500000000002,8.15825,8.111,4.55025,3.75,3.4237499999999996,1.85125,0.6224999999999999,0.398,92.77075
2025-03-12,46.654250000000005,15.251500000000002,8.15825,8.10925,4.55025,3.75,3.431,1.85125,0.6224999999999999,0.398,92.77625
2025-03-13,46.64575,15.251500000000002,8.15825,8.10875,4.55025,3.75,3.4292499999999997,1.8535,0.6224999999999999,0.398,92.76775
2025-03-14,46.64575,15.251500000000002,8.15825,8.11075,4.55025,3.75,3.4292499999999997,1.8535,0.6224999999999999,0.398,92.76975
2025-03-17,46.64575,15.251500000000002,8.15825,8.111,4.55025,3.75,3.44275,1.8535,0.6224999999999999,0.398,92.7835
2025-03-18,46.65175,15.251500000000002,8.15825,8.114,4.55025,3.75,3.4562500000000003,1.8535,0.6224999999999999,0.398,92.806
2025-03-19,46.65175,15.251500000000002,8.15825,8.11375,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.398,92.80325
2025-03-20,46.65175,15.251500000000002,8.15825,8.114749999999999,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.398,92.80425
2025-03-21,46.65175,15.251500000000002,8.15825,8.116,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.398,92.8055
2025-03-24,46.65175,15.251500000000002,8.15825,8.118,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.398,92.8075
2025-03-25,46.6535,15.251500000000002,8.15825,8.117,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.39775,92.808
2025-03-26,46.6535,15.251500000000002,8.15825,8.116249999999999,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.39775,92.80725
2025-03-27,46.6535,15.251500000000002,8.15825,8.117,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.39775,92.808
2025-03-28,46.6535,15.251500000000002,8.15825,8.11875,4.55025,3.75,3.4562500000000003,1.851,0.6224999999999999,0.39775,92.80975000000001
2025-03-31,46.67025,15.251500000000002,8.15825,8.119250000000001,4.55025,3.75,3.457,1.8530000000000002,0.6224999999999999,0.39775,92.82975
2025-04-01,45.207750000000004,15.251500000000002,8.15825,8.1175,4.55025,3.75,3.45775,1.8530000000000002,0.6224999999999999,0.39775,91.36625000000001
2025-04-02,45.207750000000004,15.251500000000002,8.15825,8.12,4.55025,3.75,3.4735,1.85275,0.6224999999999999,0.39775,91.38425
2025-04-03,45.207750000000004,15.251500000000002,8.15825,8.1195,4.55025,3.75,3.4735,1.85275,0.6224999999999999,0.39775,91.38374999999999
2025-04-07,45.207750000000004,15.251500000000002,8.15825,8.11825,4.55025,3.75,3.481,1.85275,0.6224999999999999,0.39775,91.39
2025-04-08,45.2145,15.251500000000002,8.15825,8.119250000000001,4.55025,3.75,3.4819999999999998,1.85275,0.6224999999999999,0.39775,91.39874999999999
2025-04-09,45.24,15.251500000000002,8.15825,8.118,4.55025,3.75,3.46975,1.85275,0.6224999999999999,0.39775,91.41075
2025-04-10,45.284,15.251500000000002,8.15825,8.11875,4.55025,3.75,3.4572499999999997,1.85275,0.6224999999999999,0.39775,91.443
2025-04-11,45.284,15.251500000000002,8.15825,8.119250000000001,4.55025,3.75,3.4572499999999997,1.85275,0.6224999999999999,0.39775,91.4435
2025-04-14,50.1595,15.251500000000002,8.15825,8.119,4.55025,3.75,3.45775,1.85275,0.6224999999999999,0.39775,96.31925
2025-04-15,50.1595,15.251500000000002,8.15825,8.12,4.55025,3.75,3.4602500000000003,1.85275,0.6224999999999999,0.39775,96.32275
2025-04-16,50.1595,15.251500000000002,8.15825,8.11775,4.55025,3.75,3.4604999999999997,1.85275,0.6224999999999999,0.39775,96.32075
2025-04-17,50.1595,15.251500000000002,8.15825,8.11825,4.55025,3.75,3.4604999999999997,1.85275,0.6224999999999999,0.39775,96.32125
2025-04-22,50.1595,15.251500000000002,8.15825,8.11875,4.55025,3.75,3.4612499999999997,1.85275,0.6224999999999999,0.39775,96.3225
2025-04-23,50.1595,15.251500000000002,8.15825,8.119250000000001,4.55025,3.75,3.4612499999999997,1.85275,0.6224999999999999,0.39775,96.32300000000001
2025-04-24,50.16075,15.251500000000002,8.15825,8.11725,4.55025,3.75,3.4612499999999997,1.85275,0.6224999999999999,0.39775,96.32225
2025-04-25,50.16075,15.251500000000002,8.15825,8.1185,4.55025,3.75,3.4615,1.85275,0.6224999999999999,0.39775,96.32374999999999
2025-04-28,50.16075,15.251500000000002,8.15825,8.11725,4.55025,3.75,3.4615,1.8405,0.6224999999999999,0.39775,96.31025
2025-04-29,50.16075,15.251500000000002,8.15825,8.11775,4.55025,3.75,3.45775,1.8405,0.6224999999999999,0.39775,96.307
2025-04-30,50.16075,15.251500000000002,8.15825,8.11725,4.55025,3.75,3.45825,1.8405,0.6224999999999999,0.39775,96.307
2025-05-02,50.16075,15.251500000000002,8.15825,8.1175,4.55025,3.75,3.45825,1.8405,0.6224999999999999,0.39775,96.30725
