date,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,BOCI SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT
2024-03-20,71.98017630298749,5.655502748089091,7.864450690164356,6.498704288032049,2.290287848240168,0.5722070854012707,1.3352535830081491,1.3264408471300524,1.4031937620752797,1.0737828448720963
2024-03-21,71.95257088485685,5.656493625278144,7.8630887441421455,6.51344482246607,2.2981871507143694,0.5885961505519322,1.3307706835857904,1.3277666240570134,1.3792036641889849,1.0898776501587046
2024-03-22,72.00063450620088,5.667415826160978,7.867633734189772,6.517823598128733,2.2567828573971638,0.593991149637681,1.3479428917904341,1.328443778551481,1.3267862880539416,1.0925453698889374
2024-03-25,71.9772217716029,5.672182255644539,7.866154343719342,6.542355577749515,2.1633972625849256,0.595890929045251,1.350762156424364,1.4202586360353646,1.3202782805245963,1.0914987866692076
2024-03-26,71.95487335159059,5.673561380020415,7.863609988681258,6.543971598338036,2.1632158577187264,0.5941431074756073,1.353539070179991,1.4341059537404426,1.3248274751379308,1.0941522171170055
2024-03-27,71.96200439606169,5.664154787526163,7.86393609605722,6.548701052160872,2.1633055672348416,0.5804825012435482,1.344886409382266,1.4445330370568894,1.3224978659466453,1.1054982873298722
2024-03-28,71.96048013639955,5.664483659617621,7.864392691826231,6.550740196731394,2.163431173058313,0.5815530264393788,1.3450681782845537,1.444616909517812,1.318738414261519,1.106495613863621
2024-04-02,71.96388329732177,5.664759706743884,7.8647759470588054,6.5530294901071375,2.159596490822017,0.5810629313696265,1.3306175228883685,1.4587887658586864,1.3143441317588773,1.1091417160708237
2024-04-03,71.96406548867478,5.66428825599053,7.864841185712254,6.554431792229881,2.162517669763283,0.581067751311538,1.3378867229073474,1.456104977649287,1.3135255300152362,1.1012706257458682
2024-04-05,71.95921669447704,5.658264765183143,7.869498587997152,6.556930545574008,2.1622122057452358,0.5706456955368869,1.348751790196105,1.4559691077303243,1.3134029642592926,1.1051076433008133
2024-04-08,71.95641467764587,5.657040297527283,7.868511785266315,6.562000433970777,2.1625551719309324,0.5706267638097633,1.3476702948334145,1.4548840553286262,1.31719536290362,1.1031011567834088
2024-04-09,71.97300496972525,5.6564291088104905,7.870257914768694,6.536391471772098,2.163138770186505,0.5710644874121323,1.347969361153134,1.4572808723885982,1.3169691767844407,1.1074938669986516
2024-04-10,71.97048005144823,5.65620622480228,7.8703625731695634,6.540385361529605,2.163364616126964,0.5704198223320918,1.3476051647023932,1.457223450188889,1.3162951203297868,1.107657615370188
2024-04-11,71.96390235953652,5.659847013909599,7.873840730227832,6.54898144214167,2.161830921965979,0.5706719085241542,1.3511054238535876,1.448323393008809,1.318744145931685,1.1027526609001561
2024-04-12,71.97135830513398,5.659913549931248,7.874077617943086,6.55384689638915,2.1617922187443743,0.5706890774216721,1.348552502709383,1.4462921106475015,1.3126629963892966,1.1008147246903042
2024-04-15,71.97689032611407,5.660424433299539,7.873922414036805,6.557348641223351,2.162683274906789,0.5706778287169495,1.349355847686123,1.4411803067378495,1.3067239004623916,1.1007930268161337
2024-04-16,71.97691083473401,5.660171930114041,7.874004099540582,6.560113955658087,2.161460809142662,0.5693351053791662,1.3492661043297076,1.4402615814291337,1.3041439111665605,1.104331668506054
2024-04-17,71.97445209306925,5.659621962289739,7.87338333221512,6.561152776845932,2.1620165403165683,0.5692902203846716,1.357977090935812,1.4305008061213835,1.3043522965558565,1.107252881265668
2024-04-18,71.65862475057634,5.6615224266237965,7.873285325268954,6.563664413127708,2.1619896277899278,0.5692831339272203,1.3559892723572564,1.7416800478458407,1.3083816217620494,1.1055793807209027
2024-04-19,71.62915623149878,5.660261985736204,7.870467725996287,6.565430497102175,2.161889283249086,0.5686070647589833,1.355653837358612,1.7701327070078456,1.3125107503893845,1.1058899169026413
2024-04-22,71.59738773647173,5.6601210859987265,7.870271808061885,6.569415864246491,2.1626652275948652,0.5685929105402643,1.3562424112047604,1.7979996891035195,1.3111297186362165,1.1061735481415393
2024-04-23,71.5977633532033,5.659338170849776,7.871202505131149,6.57983982739818,2.162920973042825,0.5686601493559431,1.350593787780806,1.7984197756008753,1.3080690664659536,1.1031923911711883
2024-04-24,71.6178273601596,5.630373900181115,7.873636420002084,6.583223366244232,2.1635897864188647,0.5688359891203403,1.35101141524021,1.7989758787672168,1.3084735445302653,1.1040523393360857
2024-04-25,71.61448204726022,5.634946775777025,7.873211601618892,6.587018520257956,2.1634730509403735,0.568805297839678,1.3502122110156385,1.7988788158621685,1.3047713912832426,1.104200288144811
2024-04-26,71.62170589334087,5.63425113161431,7.872819502258791,6.583681622507005,2.1645065953627163,0.5687769703661398,1.3513900107659562,1.7936015510458754,1.308441539304418,1.1008251834339189
2024-04-29,70.82555652256967,6.435072860531096,7.8736445900356635,6.575655394242884,2.1651484978345303,0.5688365793697353,1.3543332787183116,1.7935819953497827,1.3077485512833782,1.1004217300649475
2024-04-30,62.75105420069745,5.683672869058492,6.975300743198622,5.823567176889509,1.919954287327971,0.5042109195630528,1.2024763972295884,1.5863692621992382,1.162034085209715,0.9721112988840989
2024-05-02,70.86556927347938,6.420908945660693,7.878046351684001,6.578898008204083,2.169953546061791,0.5694285331618468,1.3554163954350178,1.789898567669434,1.292924910065615,1.0789554685781357
2024-05-03,70.87014361333975,6.423381974076403,7.87856620123857,6.548878421646487,2.170212099319953,0.5694360923690331,1.3571992772179344,1.789922328709367,1.3117329457056752,1.080527046376827
2024-05-06,70.8875480768808,6.4244531646242695,7.880154236314551,6.541029487108566,2.175844112971766,0.5694758295390626,1.3466000928207187,1.7899434113062167,1.3118244828523284,1.073127105581723
2024-05-07,70.25576175377896,7.064816139087114,7.879663384567483,6.534704437189101,2.177992570980398,0.5688174506125935,1.3497345638646339,1.789831916426263,1.3115351343153452,1.0671426491781073
2024-05-08,70.1976249656036,7.055756429615193,7.873608343693229,6.527608155819613,2.178808627815767,0.5683803490835875,1.3550253914454862,1.7884565397276557,1.3890310099106529,1.0657001872852152
2024-05-09,70.20358161169908,7.041352868449992,7.8740902805663096,6.527592727878262,2.183402996677144,0.5710087472066426,1.3527222119962596,1.7885660096320213,1.3932658041900456,1.064416741704243
2024-05-10,70.20690629449979,7.038218930720147,7.873485826775287,6.527402846917369,2.1881109967742804,0.5740770045109216,1.35220342497287,1.7868726651642988,1.397204568230523,1.055517441434519
2024-05-13,70.1984714045369,7.034944768971354,7.871795482591064,6.528594342983995,2.1898192310758735,0.5728129020191365,1.3604176780345851,1.7913636068447216,1.3969046049527525,1.0548759779896137
2024-05-14,70.18283351081003,7.034955728753821,7.870995467981838,6.528449356326969,2.1905300105426995,0.5781472711629764,1.3634942280270517,1.7961593198703294,1.3967626368218313,1.0576724697024567
2024-05-16,70.17842213492473,7.034866716848198,7.8707798532504984,6.528270518737777,2.191653851342112,0.5781314336403842,1.3615902643404925,1.79839153216209,1.3961021702615366,1.0617915244921783
2024-05-17,70.26882694248509,7.041675553014984,7.880721132905199,6.520526046789993,2.196425892830653,0.5807306195910195,1.3677747991905056,1.8006630114161422,1.276616081994354,1.0660399197820483
2024-05-20,70.27461703389659,7.038994958901464,7.8804805932667366,6.520513082461718,2.1977628431647545,0.5830508951034723,1.366093958322579,1.799735751158206,1.280744548869754,1.0580063348547246
2024-05-21,70.27584156620625,7.036635317832361,7.880163803448593,6.52450815307932,2.199825414271094,0.5831312907838414,1.3654160387833894,1.7941602053146297,1.2779933819312554,1.0623248283492668
2024-05-22,70.27772593341773,7.035099593470457,7.879606711190985,6.523527766705856,2.2080891937424587,0.5830900660155032,1.3561827710638361,1.795486938332433,1.2779030335278334,1.0632879925329004
2024-05-23,70.16703036058159,7.040325911919232,7.87105607968982,6.51178157143579,2.2051580043152827,0.5803830419799746,1.3593782221643185,1.7984131020837,1.397701860297118,1.0687718455331734
2024-05-24,70.175404254245,7.035824081549304,7.871937251934711,6.5135478268129985,2.206241938815535,0.5804480164157836,1.3589080527275161,1.7915611007090086,1.397858334355168,1.068269142434981
2024-05-27,70.16364926066186,7.038380965283489,7.87142042157153,6.5140715348875595,2.2068982772946324,0.5813357155852111,1.3619124498393234,1.7914198712887877,1.3987853141131583,1.0721261894744563
2024-05-28,70.25700371294282,7.049555395818027,7.883275153974003,6.524283189566563,2.2100763659900093,0.5821728798917531,1.360238364863943,1.7938957751608162,1.265517435105041,1.0739817266870166
2024-05-29,69.74409767487529,7.016341452824236,7.82532403518391,6.487575441341578,2.1927369834393846,0.5834992517769194,1.3795081267933214,2.5000178560669597,1.1966996362578672,1.0741995414405279
2024-05-30,69.74802112344223,7.017229732230902,7.825509724314345,6.489791634783453,2.194025023854539,0.583513097781019,1.3724261055779048,2.4979118191377077,1.2008525292369554,1.070719209640944
2024-05-31,62.18084083077046,6.256735926953856,6.978334282003651,5.783028067404129,1.9562641840920487,0.520022091516534,1.2192068233664117,2.2238720383468724,1.0714875481505342,0.9550131710739389
2024-06-03,69.68084175539167,7.01139804812034,7.820547736667474,6.481068532527651,2.1703823728451233,0.5827450478980992,1.3667776728852716,2.5139449334464365,1.3000306505146813,1.0722632497032554
2024-06-04,69.59185198955163,7.002497490627338,7.810046276154751,6.472365729659319,2.167056476290402,0.5819625356859695,1.3648394839925324,2.51056919886381,1.4268557861447653,1.0719550330294858
2024-06-05,69.60023999637043,7.012669252841547,7.81037570728097,6.473667527867634,2.164061510592381,0.5819870831171586,1.3497738254370022,2.511498128577685,1.4269159715382906,1.0688109963769066
2024-06-06,69.60160050090757,7.012497689032987,7.8105283799095,6.47379407131122,2.1633836445984276,0.5797350749596937,1.350931902270761,2.5117529840924195,1.4269438640520735,1.0688318888653519
2024-06-07,69.61040662195116,7.014112411857905,7.812095175127562,6.475165917072463,2.1611662088448758,0.5746305915220661,1.3464978605638818,2.5119259692080953,1.4335305765614017,1.0604686672905883
2024-06-11,69.60810259748426,7.013421548165027,7.818233721232308,6.475169329212339,2.1596240827280746,0.5746582877063913,1.3431672851780183,2.512047039623908,1.433615824440895,1.0619602842287672
2024-06-12,69.62756297033889,7.016307880454647,7.8198419707425915,6.482646318325296,2.1569028642967547,0.5764501765942047,1.3464567227303053,2.4856847520140564,1.430943717882608,1.0572026266206462
2024-06-13,69.65567032592803,7.041285141881448,7.807797208280996,6.4833318855058995,2.155241550356796,0.5791447015399506,1.348866619533314,2.4890487160327477,1.4223783573915378,1.017235493549282
2024-06-14,69.73039530469492,6.957251105652638,7.818217985829231,6.490518289917597,2.155089912278889,0.5684252966973433,1.3612940843676404,2.5081540536676044,1.4263177750788547,0.984336191815269
2024-06-17,69.71588770647848,6.958689581711412,7.831351300645613,6.4882835152985,2.1520810511337007,0.5700079816158302,1.3656290989154969,2.5105004834704063,1.4295002806472878,0.9780690000832626
2024-06-18,69.74524209999699,6.923543555687228,7.837961076426325,6.488369498961482,2.1507275296543598,0.5669088751416368,1.3633029577874167,2.512288896779267,1.4310340837883813,0.9806214257769138
2024-06-19,69.7575516602102,6.922549014672691,7.839183374923614,6.4876107010248845,2.1510912203680657,0.5670047401410676,1.3622961678021068,2.497247150226855,1.4344724995081164,0.9809934711224074
2024-06-20,69.77929520296871,6.924891030131514,7.842351230307322,6.4904244419072,2.1518189709236433,0.5671965674381835,1.363066491852263,2.498092011190344,1.4032921673087493,0.9795718859720729
2024-06-21,69.757000525536,6.922769582073836,7.839948717298413,6.4860644756879315,2.1511597587921485,0.5665072371217051,1.362442687311447,2.4973267179284018,1.4336932944790346,0.9830870037710842
2024-06-24,69.77665272987457,6.767128280756228,7.842528383950584,6.487786067625787,2.309786757308658,0.5666936413802676,1.3639224645015067,2.498148441473557,1.4037364577007003,0.9836167754281455
2024-06-25,69.75493680492067,6.765744021103876,7.840087628322852,6.487004323150655,2.309067904312436,0.5665172747002019,1.3634979838661758,2.4973709664592603,1.4318437456594442,0.9839293475044278
2024-06-26,69.76668191903894,6.773391604855711,7.839509633051439,6.487887823537703,2.3095659499392496,0.5647829857991011,1.3591508741527676,2.4979096273994834,1.4137807357948597,0.9873388464307514
2024-06-27,69.75436978033429,6.777352247926887,7.838126148452147,6.483546157844762,2.309158367185691,0.5636521185033475,1.3615921281957921,2.4858162837667797,1.437469128484219,0.9889176393060926
2024-06-28,69.8727386731932,6.806266764005543,7.8559058370781765,6.495709494496913,2.152189381110633,0.562419655432204,1.3628814162208585,2.464291497410597,1.4395934537437876,0.9880038273080969
2024-07-02,69.86368756227829,6.822159694244865,7.856606794114077,6.494946429008253,2.152381413999082,0.5604042127627576,1.3610406774396648,2.4634785653831863,1.4328648534168331,0.9924297973529927
2024-07-03,69.85744979069341,6.82155057847424,7.855905317849025,6.4947796166626155,2.1521892388635786,0.5650014196654662,1.3619518776362949,2.4611931728483585,1.4365018063196593,0.9934771809873488
2024-07-04,69.88906594178516,6.824380801450823,7.86250219811695,6.496431185455948,2.1534573175472116,0.5652529504060162,1.36214492746352,2.4416252553704036,1.4096701887790497,0.9954692336249253
2024-07-05,69.88149377506883,6.822159411318503,7.851701549183243,6.493553755197355,2.1535336002758294,0.5651374034755696,1.3645522025063563,2.4384404276081435,1.4318895998473289,0.9975382755188404
2024-07-08,69.88407380289571,6.822300355829884,7.851863763838697,6.490485640361435,2.1538879890061384,0.565149079106465,1.3679892624030188,2.438490805321984,1.4316092852760305,0.9941500159606322
2024-07-09,69.88377267486081,6.822391972885322,7.851969206959085,6.493671814446094,2.1541235145550113,0.5632972607326293,1.3670779293115014,2.438523551952247,1.4316285104376938,0.9935435638596055
2024-07-10,69.90463506861191,6.821671462279896,7.855781937860436,6.495956479435117,2.1550542797581023,0.5631496009436163,1.3662319309498157,2.439226284857382,1.4035331005726848,0.9947598547310449
2024-07-11,69.8808637373618,6.819593658253038,7.853389155470541,6.502758276458397,2.1546044720391433,0.5629780719400527,1.3620970379085386,2.437760232998299,1.4311885992614282,0.9947667583087537
2024-07-12,69.90127752112122,6.82246005184064,7.855731906362511,6.5042203580140345,2.1593598313918623,0.5685626519808625,1.3689724039153968,2.4268658212040504,1.4030665324865697,0.9894829216828493
2024-07-15,69.90493382345646,6.822544639390851,7.856242584636569,6.50306116046727,2.15959324389257,0.5629904237839589,1.3668196579625604,2.426482630631637,1.4065968066600438,0.9907350291180734
2024-07-16,69.90502492655722,6.823181063033547,7.856380552832726,6.503175364631429,2.1598378133419223,0.5630003107970426,1.3681868444805354,2.4265252435509743,1.4018690174145894,0.992818863360026
2024-07-17,69.90516945329769,6.823195169775084,7.8563967956861465,6.503188809769875,2.1600489227100583,0.5630014747848946,1.3677763852454459,2.4265302603260133,1.4018718124187286,0.992820915986062
2024-07-18,69.90496182738235,6.823265669107706,7.856891262567399,6.503256002699227,2.1602778870912673,0.5630072918877693,1.3667572870419185,2.4267619780736425,1.401989620034283,0.9928311741144386
2024-07-19,69.8984788042484,6.8226783554496935,7.868541038364989,6.500826831693739,2.160363996875586,0.56576544763044,1.3666810338304347,2.4239403364009116,1.402014718448044,0.9907094370577592
2024-07-22,66.86321465904045,10.87057879507877,7.526624717200361,6.218342596816711,2.066488435118117,0.5400938047965437,1.3071950148296219,2.318611437624911,1.3411909797151795,0.9476595597793335
2024-07-23,66.86107597622771,10.870648746015027,7.526863298414218,6.218058458253477,2.0644163616687843,0.5401463866091565,1.304851344192879,2.325261601197376,1.3413213561224147,0.9473564712989506
2024-07-24,66.86259942286385,10.870792754579494,7.527168324367822,6.217519713685866,2.059162981610353,0.5409590072650824,1.3014447741018347,2.3326697009409587,1.341276871733436,0.9464064488512999
2024-07-25,66.86127769034407,10.870577861942602,7.527019528131329,6.217396806439231,2.0593199552041423,0.5409483136468572,1.302407441791456,2.333216625686743,1.34125035751959,0.9465854192939799
2024-07-26,66.85982384492635,10.870539164457641,7.527350045573187,6.216273241065141,2.0597693634336744,0.5437039955973438,1.3004023759451466,2.3331658917430174,1.3411223557935652,0.9478497214649204
2024-07-29,66.86002209285124,10.871065584968791,7.527372365128349,6.214809109191368,2.060368496480594,0.5437056077491963,1.3001097190207105,2.333172809878152,1.3404344692307806,0.9489397455008243
2024-07-30,66.8577759185195,10.87073250948252,7.5277347435054525,6.217188394147056,2.0610960459668184,0.5436889493077331,1.3001687198951517,2.333101324460082,1.3386143778466542,0.9498990168690461
2024-07-31,62.184003524788245,10.114478032766632,7.001499487423867,5.782292664057455,1.9179319281246185,0.5056817262563998,1.2077161460746377,2.1516180160582676,1.2433822891341213,0.8811051347332473
2024-08-01,66.87152309192564,10.879096732673728,7.529282582533191,6.218170196369759,2.0632992327530064,0.5433064671909986,1.295888733334571,2.31381007478054,1.3371102332898064,0.9485126551487686
2024-08-02,66.87481895317401,10.879150451761113,7.529319760820958,6.21918945437889,2.0641002639787516,0.5432102945672049,1.2974768182337697,2.312832946205958,1.3305928751270437,0.9493081817522965
2024-08-05,66.87450710965327,10.877849695938215,7.528761581784852,6.218728400620345,2.059511635386441,0.5429723280869716,1.2987645036837283,2.317986727405695,1.3303951871320323,0.9505228303084504
2024-08-06,66.87449712792888,10.877848072304602,7.528760458037905,6.221198673242718,2.060400960282548,0.5429722470426339,1.3007412704959076,2.317986381421767,1.3237870963769394,0.9518077128661062
2024-08-07,66.87211753020192,10.881118252523057,7.528492561873566,6.222064593774269,2.0611184010863646,0.5420633257968179,1.2994100074626127,2.3179039004258533,1.323838737682781,0.9518726891727493
2024-08-08,66.8653979903229,10.885281499584234,7.525703762241384,6.216451707104322,2.0610937293605573,0.5420048516925833,1.2993686698034996,2.3360369574409003,1.3164954894141772,0.9521653430354389
2024-08-09,66.8653979903229,10.885281499584234,7.525703762241384,6.216451707104322,2.0610937293605573,0.5420048516925833,1.2993686698034996,2.403342811562463,1.2491896352926146,0.9521653430354389
2024-08-12,66.86585986611684,10.902356230361923,7.51419210566813,6.216593482064762,2.063183491716468,0.5418109265438087,1.299179976179928,2.4068186215240477,1.2374380415188706,0.9525672583052222
2024-08-13,66.86882166659534,10.902839146516213,7.51452494424702,6.216868843954771,2.0638679132094744,0.54183492587418,1.2959758387563387,2.405244969198864,1.2374122997004577,0.9526094519473455
2024-08-14,66.8762726131449,10.896565753187126,7.514629172640475,6.214978267828437,2.064983782720968,0.5418424412639433,1.2957961337049064,2.405080649995537,1.2372285206282798,0.9526226648854225
2024-08-15,66.882312601336,10.910276828106268,7.513997429376365,6.219990374832976,2.075484036073252,0.5417968894070768,1.2860016645320838,2.4040878027776618,1.2181548970345453,0.9478974765237638
2024-08-16,66.94187455423918,10.829530664454504,7.521066881479975,6.225842376307969,2.077436729712388,0.5423066323495715,1.2874094333085233,2.406349659230815,1.2193937747060637,0.948789294211007
2024-08-19,66.94283520004917,10.829702076910182,7.521185926763047,6.2259409204613085,2.077469611888208,0.5399409794848307,1.288122296422129,2.4065856005730075,1.2194130755684773,0.9488043118796283
2024-08-20,66.93850787856334,10.829698880031586,7.520977599990719,6.229725421679059,2.0774120687636173,0.5399260238431807,1.2879876933745351,2.4065189413765222,1.2193792994602093,0.9498661929172262
2024-08-21,66.93916450374611,10.82990403740698,7.520062128545701,6.22978653141579,2.0774324468856067,0.5399313201820942,1.287802478221052,2.4065425478325038,1.2192017209805326,0.950172284783623
2024-08-22,66.94366739509765,10.831325067738609,7.520567991189382,6.221004978057444,2.0775721924690456,0.5399676405050337,1.2888784207584425,2.406308706486613,1.2191852979913966,0.9515223097063784
2024-08-23,66.94304431778383,10.83146436138952,7.520664707645206,6.220491385696808,2.0774010452202356,0.5426457670740344,1.289884322900868,2.4051524600431815,1.2162330954688896,0.9530185367774245
2024-08-26,66.95782845346481,10.796518825445336,7.537592831435745,6.211567816548242,2.0777585006928345,0.5460044796768331,1.300990739179232,2.4027957194622216,1.2133853198071183,0.9555573142876364
2024-08-27,66.96151760099684,10.80249245808156,7.540090172270279,6.212850633848763,2.0779558892929,0.5478376144274912,1.303687271038253,2.3903572211878705,1.2135005923133004,0.9497105465427443
2024-08-28,66.9653612962852,10.807071129437423,7.5388405837969605,6.213207261141037,2.0780751671938082,0.5478690611588797,1.3041579638641105,2.3883172060959614,1.2142628047150905,0.942837526311533
2024-08-29,66.95753977940548,10.807293167972674,7.549240719413241,6.2145595797841136,2.0778324491723876,0.5482008832699711,1.301037042099924,2.38615814064478,1.21640036710381,0.9417378711336306
2024-08-30,66.93690754163704,10.87795943936362,7.526075528360727,6.206332478990066,2.0764372964223297,0.5474372487124216,1.3020423146308626,2.3652730404538316,1.219836245914575,0.9416988655145215
2024-09-02,66.9266423801096,10.886081910647249,7.524854661784499,6.2053256987822385,2.076100460460043,0.548238281121499,1.3027209363493002,2.3648893500712593,1.2226115084234197,0.9425348122509015
2024-09-03,66.92221842401884,10.885476707456858,7.52484638120732,6.20887821315837,2.076098175856437,0.5454693000094706,1.3034115972493838,2.364886747675644,1.225389713220786,0.9433247401468838
2024-09-04,66.91879980608033,10.887203144570366,7.52465690595511,6.2062624250015945,2.07618229692223,0.5445026553630579,1.3040576578143037,2.364784820831352,1.2296929516897777,0.9438573357718814
2024-09-05,66.91510517942612,10.907222610493724,7.526530228067747,6.199255399414365,2.076153561976085,0.5450883589366879,1.2996891852390282,2.365246457914647,1.228489255360745,0.9372197631708443
2024-09-09,66.90871103754844,10.922662221661348,7.524767703733007,6.202299889882975,2.076212867935351,0.5453016817482561,1.2886521882547635,2.3658084023917536,1.2246790560705085,0.9409049507736001
2024-09-10,66.9089085342854,10.927573687930765,7.524448807873297,6.194766973861732,2.076206723688858,0.5453000680081633,1.2891427537063345,2.3658014011298865,1.2256634977386245,0.9421875517769336
2024-09-11,66.90802391639808,10.927635175581576,7.5246273166541515,6.195606084549705,2.076255979274285,0.5453130046169206,1.2872946522407411,2.365857527011615,1.2260887799294289,0.9432975637435035
2024-09-12,66.90660405319342,10.938293922666176,7.521084777551926,6.195538698174275,2.076233396921082,0.5453070735318329,1.2811502723031658,2.3658317948134484,1.2260754444013615,0.9438805664433142
2024-09-13,66.90438521426026,10.944410151403016,7.520735324296727,6.196536176221974,2.076136928586983,0.5459738442222642,1.2814862359588495,2.3659196157903946,1.2193933286951726,0.9450231805643611
2024-09-16,66.9043190642996,10.944399330403785,7.520727888366419,6.196530049558932,2.0761348758609066,0.5459733044049084,1.2810894793868888,2.3659172765492675,1.2196887402038947,0.9452199909653975
2024-09-17,66.90398831645842,10.945235072785465,7.520690708935436,6.196499416425446,2.0761246122914128,0.5449818863820695,1.281182018094858,2.3659055804130156,1.2196827105570294,0.9457096776568388
2024-09-19,66.89727244840037,10.957072814811077,7.5198579860113774,6.195813313604221,2.075894734927117,0.5433397685021828,1.2790629412083772,2.365643617265053,1.2195476620897456,0.9464947131804763
2024-09-20,66.91939005720218,10.944781518213857,7.518281759162618,6.22203310395755,2.0766608595082943,0.5443314715990456,1.2879412708274656,2.3684946245140885,1.221184514533121,0.8969008204817849
2024-09-23,66.93461241901892,10.942224918063346,7.531474827924647,6.231072739564525,2.0784211578059937,0.545435169903006,1.2695507879595165,2.3628931870925003,1.2174387885232252,0.8868760041443186
2024-09-24,66.93096004336451,10.93665040411861,7.534125685386062,6.237252585363248,2.0784704835885037,0.5454481143519512,1.2704708798393527,2.364926958455632,1.21726991174608,0.88442493378605
2024-09-25,66.94312216024953,10.937926684820658,7.535796069741998,6.221563678623986,2.0787130360766928,0.5455117668302322,1.2736849247655113,2.3612470893471036,1.2164230016124342,0.8860115879318438
2024-09-26,66.94257784719734,10.938861642972988,7.534257759400814,6.222520132719799,2.0794277457322563,0.5452468925501344,1.2741548552010487,2.361384873304373,1.2164939825680623,0.8850742683531929
2024-09-27,66.93825885660128,10.93707058944434,7.534645915603876,6.216975470313057,2.0797223949352164,0.5457408629523934,1.2779118684682629,2.3684045750491056,1.2161960736348227,0.8850733929976383
2024-09-30,62.23667678949374,10.165113127096818,7.007106937942254,5.778615647324088,1.9336628491878942,0.5089910413164308,1.18519441858276,2.1835963871104385,1.1227761402796592,0.8226405686726999
2024-10-02,66.96804532820325,10.926510643303434,7.539323721297277,6.231271925136432,2.0805319965838533,0.5501235606991768,1.2686866078907482,2.34559155735005,1.207659686246196,0.8822549732895822
2024-10-03,66.85806500921797,10.937233032348095,7.53613696275139,6.224898548524208,2.0818642107906826,0.5421076884025098,1.2911749938542185,2.369064957339683,1.2817046640998468,0.8777499326714112
2024-10-04,66.88040414520432,10.906047863933258,7.515665799368361,6.259774754086712,2.0831757206059827,0.5431414773357593,1.2888236949453054,2.371150775783352,1.27549081777697,0.8763249509599715
2024-10-07,66.94349951415532,10.817606881005212,7.523484241343755,6.260564188676199,2.084657031599099,0.5434287288768556,1.2921648513168211,2.3764986462429305,1.276199467499226,0.8818964492845857
2024-10-08,66.96232522606198,10.770138689995074,7.52562336705709,6.271633296278571,2.0788424057011987,0.5484412246082726,1.305270315245501,2.3780965880035967,1.277470086961296,0.8821588000874219
