date,THE HONGKONG AND SHANGHAI BANKING,CHINA SECURITIES DEPOSITORY AND CLEARING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,DBS BANK LTD,UBS SECURITIES HONG KONG LTD,CHINA GUARD INVESTMENTS LTD
2024-04-08,56.876786276572865,10.176637813398907,9.615811839495104,7.02344348108931,5.8764230136229045,4.827012073142066,1.1559319233530871,2.02547834043769,1.5037718942692202,0.9187033446188437
2024-04-09,56.94422707765374,10.172877243122386,9.59542997539449,6.998878252148066,5.876989987830303,4.825451225449307,1.1555047721355287,2.024952742763362,1.4873248670876429,0.9183638564151695
2024-04-10,56.89168653626309,10.16825445094477,9.59947539689349,6.996491819097302,5.882180750590798,4.82290709567087,1.173101605185081,2.062151321837098,1.4857441553824509,0.9180068681350539
2024-04-11,56.88729079310977,10.153989827236312,9.58740060304054,6.9948563476354195,5.876167051422025,4.821383949062676,1.1833902828258671,2.085445536484299,1.4922102613461026,0.9178653478369855
2024-04-12,56.80771617496574,10.254906760281848,9.584704152177284,6.983178093677232,5.870816106429803,4.8156444788199835,1.19137772807806,2.0836368531122735,1.4909503588755548,0.9170692935822242
2024-04-15,56.73359459078182,10.297544143751903,9.6073383883681,6.974001879703029,5.8710721288107495,4.811401354807467,1.1974457173593986,2.081031509571491,1.510647680872514,0.9159226059735293
2024-04-16,56.79224986780576,10.187364784005412,9.58757058188566,7.005288122227935,5.9132655441947515,4.837527898909909,1.1481010264593956,2.10767470609243,1.5021412754385373,0.9188161929802194
2024-04-17,56.821311803388106,10.080804432901507,9.566587494978295,7.026724234908695,5.922018085025752,4.857972744683989,1.1891157279545959,2.130187550605376,1.4840547127399657,0.9212232128137207
2024-04-18,56.80170818275862,10.100840642761792,9.61399035027064,7.031111289593571,5.861833671368057,4.867544946715702,1.1744228629478464,2.1324637155912263,1.4873087010577168,0.9287756369348298
2024-04-19,56.79840365015506,10.14675564718934,9.575086470299004,7.025940427837135,5.864044390612042,4.865711053671252,1.1854845580772357,2.1308276300182243,1.475211063518715,0.9325351086219935
2024-04-22,56.92910299834073,9.96033544151988,9.652173672204386,7.0368864388959675,5.879975630126483,4.873849196626455,1.1289442835504755,2.142009606442239,1.4636998341686869,0.9330228981246962
2024-04-23,57.00820097317714,9.784707469481063,9.726057425664887,7.042888545750713,5.885330185715767,4.878703137723845,1.1310569820613368,2.1510921975169865,1.4516811464264785,0.9402819364817827
2024-04-24,56.66999771256338,9.76676848340728,9.724857668735693,7.054426594568314,5.890854566782489,4.886135156716965,1.0877302717268829,2.154616235505787,1.8227909517349126,0.9418223582582967
2024-04-25,56.763835226260504,9.635347613835659,9.782835046000177,7.063895571252597,5.872091476179686,4.869697286238311,1.1065949154231642,2.153858850613516,1.8109161073908153,0.9409279068055653
2024-04-26,56.77020591924221,9.651786178547908,9.754799633559442,7.049736165036033,5.86060223682689,4.862818077987768,1.1108049786285645,2.153138455244173,1.845495157744486,0.9406131971825297
2024-04-29,56.7285837877035,9.687524958120864,9.726257849790992,7.058997154380053,5.8579098836830354,4.864997574889437,1.1347877968642943,2.1537076730076294,1.8463714577212895,0.9408618638389047
2024-04-30,56.811333170487785,9.627926946529758,9.677404503804459,7.059177094741062,5.851686308234801,4.887403235553514,1.1342565319793219,2.152699388231986,1.8576914326691258,0.9404213877681816
2024-05-02,56.79032289286853,9.63514748135572,9.682377996477765,7.070614467945287,5.847348526302976,4.880674698773438,1.136465634258347,2.1580248926388186,1.8587148510790341,0.94030855830009
2024-05-03,56.770349436953396,9.632249982069789,9.715567519608298,7.081514637812761,5.810542186103585,4.885469815437396,1.1415761165883649,2.159453335646101,1.8623460010579105,0.9409309687224041
2024-05-06,56.774537652896306,9.635186605557172,9.688413480133446,7.09275513065331,5.813573023822277,4.8880408866458005,1.1419241535727505,2.159888129844027,1.864463102675808,0.9412178341990994
2024-05-07,56.79780325405118,9.62591461181318,9.674195282528371,7.090843477795074,5.813447588206574,4.882108661442749,1.140825273598601,2.1636168105458453,1.8709329449842893,0.9403120950341317
2024-05-08,56.83137257069967,9.59523794686317,9.665262374172272,7.08934021021377,5.813915076410338,4.877870074739901,1.153742851601875,2.162919669386424,1.8703301097890233,0.9400091161235617
2024-05-09,56.89792777168955,9.57490976879742,9.60612078706511,7.096971950673252,5.8149061749421715,4.880863892858116,1.152899372899645,2.163850979320529,1.8711354365128756,0.9404138652413334
2024-05-10,56.81944036783918,9.717623403302728,9.601199788855132,7.079169336297555,5.797706794382851,4.865723489172172,1.1521308106280195,2.16136156332737,1.8663124860102849,0.9393319601847034
2024-05-13,56.83431697173239,9.72793374187411,9.565514613721612,7.080037140698359,5.797894268185906,4.857393562672991,1.1676656589305272,2.1622398548914243,1.8672905198774574,0.9397136674152173
2024-05-14,56.947065079285494,9.81020563104151,9.518694276723133,7.0615900762174615,5.775269617839823,4.836348991809476,1.1781054509005493,2.1211220722087085,1.8116587560292658,0.9399400479445781
2024-05-16,56.95603905343493,9.873210945714794,9.453351988669557,7.0754701464764755,5.7729483863932085,4.832606638522248,1.2146797387653543,2.1023185070226686,1.7792070349437885,0.9401675600569824
2024-05-17,56.93569164413741,9.940671107340187,9.435853137180258,7.028191968435901,5.768408626970524,4.82721084355421,1.1977515164535717,2.0918143522042087,1.8339417341858222,0.940465069537909
2024-05-20,56.854974170851754,9.923731795513849,9.567582866789383,7.016211475970667,5.771258576134887,4.823250315198741,1.1937922414872222,2.0771825777322777,1.8318541625275913,0.9401618177936295
2024-05-21,56.862270872017675,9.975446987575776,9.544285194799532,6.9997630347087325,5.752839194794236,4.816917171991738,1.2029004019335579,2.069985354041833,1.835554590619405,0.9400371975175212
2024-05-22,56.85219828370873,10.0243700110302,9.525939009564649,6.998051952044353,5.751284382732974,4.814054901694355,1.187074769927849,2.066742149266455,1.840402179635862,0.9398823603945736
2024-05-23,56.882097858097104,10.071475488329941,9.448237156962549,6.993714071144486,5.753565315042055,4.814216160165918,1.186620842607963,2.0621872960216323,1.848451192747697,0.9394346188806579
2024-05-24,56.90494632718179,10.136908965140407,9.34734849674949,6.9889691447241455,5.749742812189231,4.8130483556260355,1.1840525644587738,2.061018351151599,1.8750628796788527,0.9389021030996758
2024-05-27,56.89694998904065,10.190207047047444,9.20822671310962,6.963980133569464,5.751301989981783,4.816092642691707,1.2109435215889772,2.0618074040605396,1.9612290007692688,0.9392615581405526
2024-05-28,56.91270197647172,10.219530987759999,9.178887516433544,6.957242269056763,5.758536852247094,4.816567897973405,1.1812339088852533,2.060769834095042,1.9757398665488177,0.9387888905283627
2024-05-29,56.77033021900522,10.2847827195093,9.412497418524552,6.953416177916527,5.749570743624146,4.813919057089605,1.1796928263964246,2.005033964042113,1.8924842643437276,0.9382726095483863
2024-05-30,56.86902963717729,10.464820398198036,9.467600146952645,6.9626190654614675,5.737830997273988,4.81100555569557,1.2015835149674536,1.6840881982787592,1.8615420832979568,0.9398804026968263
2024-05-31,56.79935484154871,10.470188430137117,9.490249138539621,6.9596315376894005,5.7476253727949915,4.8116397288186405,1.2482740019049883,1.6819178746245476,1.8521387294703349,0.9389803444716528
2024-06-03,56.677385857643635,10.477281150493903,9.633667205990918,6.945927355514116,5.735606233630048,4.801412213253665,1.3020494996695655,1.678498435101989,1.8111007073686685,0.937071341333489
2024-06-04,56.615273191866876,10.5602771199084,9.56139627509015,6.983628110997767,5.732268553512759,4.801713727924149,1.323511915714523,1.6560525644945212,1.8286614594188109,0.9372170810720402
2024-06-05,56.67634197088385,10.655653079296382,9.55878391163762,6.969357188176466,5.720509395890847,4.79699201863614,1.3318164494454292,1.5563980173004264,1.7973530251398424,0.9367949435929952
2024-06-06,56.63271292957786,10.737128862046168,9.510059999431366,6.973048726899702,5.725022060834021,4.7986627057710765,1.3335973512876822,1.5524849192903516,1.8000960266581587,0.9371864182036027
2024-06-07,56.48763793263297,10.7286562187283,9.625895948169168,6.980253477494212,5.727884211252046,4.797819498376292,1.3664788256086073,1.5520321244127993,1.7964286831777903,0.9369130801478177
2024-06-11,56.498771275208185,10.686765272365928,9.650788699749956,6.982738550633324,5.722715777800452,4.799033773506222,1.3687485191820785,1.552460931700501,1.8008052622048476,0.937171937648504
2024-06-12,56.507546358867046,10.747069184813416,9.580640373932434,6.9837883325230266,5.717916155318934,4.794397355643088,1.3892880808383,1.5470585709843097,1.7958335925008586,0.9364619945785879
2024-06-13,56.41688952500874,10.871721952523576,9.554129987133114,6.987370439575439,5.72217809386926,4.797306964069904,1.3702685645361656,1.5473084969120638,1.7962126971959167,0.9366132791758174
2024-06-14,56.29838765293342,10.974983040351166,9.555265311567283,6.992396000896542,5.729721499344671,4.799122485406534,1.3681179352008546,1.5471407142756628,1.798353642653974,0.9365117173698929
2024-06-17,56.339043655781516,10.982704221455563,9.480904655795369,6.992163209647926,5.745245899912045,4.798391318101954,1.3813049583502874,1.5473353339443332,1.796277222903517,0.9366295241074823
2024-06-18,56.33481845094222,10.993385679837598,9.459665500081721,6.996523319115244,5.746344460947037,4.7979371708692975,1.3976837475958692,1.5472417560513692,1.7898270348106409,0.9365728797489965
2024-06-19,56.31891287228614,10.987899463295712,9.490158685661216,6.990494990602193,5.742238750870145,4.800365467192346,1.398457809362031,1.5463757315373134,1.78904756944371,0.9360486597491869
2024-06-20,56.29212604404709,10.98970009563077,9.442347075545197,6.9862473366869144,5.744842514988103,4.802945129774215,1.479379455139206,1.5465978472013517,1.779631390686668,0.9361831103004937
2024-06-21,56.25813812549405,10.98678370333297,9.449148413233686,6.991183641199279,5.748485353338817,4.806137135762354,1.496613855373342,1.5475182333483208,1.7792513025562113,0.9367402363609665
2024-06-24,56.25220962362106,10.986135381939915,9.444957803674304,6.994673519183725,5.745927844332324,4.802434196299576,1.4992051410060445,1.5468630300991306,1.7912498296316093,0.9363436302123055
2024-06-25,56.20533907246528,11.034049230430167,9.423543530966656,7.001013162933731,5.7479536790466526,4.81529284484086,1.503605771962683,1.546814106159123,1.786074585511244,0.9363140156836111
2024-06-26,56.08393586777122,11.063650589965333,9.456621407444606,7.007600845624053,5.766848039303066,4.830389066838362,1.5105644551508604,1.5514484892277562,1.7898219487154896,0.939119289959253
2024-06-27,56.016238784229856,11.113666671606719,9.443944443370055,7.013155794131558,5.776878287362812,4.834996348610659,1.5150016181387937,1.5544699427007358,1.7917134656256144,0.9399346442231945
2024-06-28,55.998686212285975,11.222714900061641,9.32886299508878,7.050983842554416,5.767821120468966,4.833952107356818,1.5058814266465483,1.5554270455361032,1.7951569785289039,0.9405133714718431
2024-07-02,55.792033606628145,11.41005766592037,9.272102422738145,7.089101302967922,5.766462538416328,4.831553178127345,1.5079323316587194,1.554547374454044,1.8362281145410595,0.9399814645479225
2024-07-03,55.650239618954565,11.515439017545209,9.237715894865564,7.108667187399768,5.777289697051116,4.829030748808584,1.5458638030960032,1.551850320225463,1.842782087146128,0.9411216249076024
2024-07-04,55.559189889656956,11.52382097661811,9.33487076892523,7.102260161064991,5.7702422932886615,4.824566682432513,1.5516174905654454,1.5452030839439659,1.8479552594780804,0.9402733940260527
2024-07-05,55.60326400591665,11.53388474550382,9.270003903207384,7.09801557940278,5.773882257290958,4.828558918103488,1.5560816717792345,1.5460880592663948,1.8494089481014206,0.9408119114278727
2024-07-08,55.674620358428086,11.530638579795337,9.221221662376495,7.080712535102747,5.771704420671122,4.82791966433441,1.552041246787398,1.5458476006719866,1.8546283421541176,0.9406655896783004
2024-07-09,55.618768265614946,11.601723108170644,9.215140789874049,7.112600342159177,5.770550448080935,4.81591582282383,1.5519928363082425,1.5086015719581352,1.8641382694742958,0.9405685455357438
2024-07-10,55.60824663258044,11.657380208417573,9.238905083834327,7.107216861766667,5.770672543601217,4.806596665813871,1.5687309657109338,1.4528352625224572,1.848790948440124,0.9406248273123972
2024-07-11,55.64957980504078,11.75906214281765,9.331702603260933,6.92669825050735,5.805872699680145,4.80438228830428,1.5715073152680628,1.3779333415414972,1.8319105054472877,0.9413510481320081
2024-07-12,55.56917013566125,11.865282456648908,9.301554048824002,6.984653956804338,5.795596137562413,4.799019244228274,1.576177117049643,1.3365358923838853,1.8310757961958553,0.9409352146414365
2024-07-15,55.51363686007229,11.964922707566,9.396225580048576,7.070769527675459,5.833021942953745,4.790389455073366,1.5803255232776525,1.0746657519923208,1.8339668025136309,0.9420758488269547
2024-07-16,55.66937381638465,11.975605466344762,9.606350246007612,7.159684837487615,5.854829008935436,4.745190234538652,1.6193343537211327,0.5907707534204831,1.8327402484694988,0.9461210346901601
2024-07-17,55.66560384606994,11.956650467595736,9.617772927541242,7.249131961139075,5.845024090573048,4.744917218316064,1.626870300637479,0.5138134534232758,1.8344058641700165,0.9458098705341158
2024-07-18,55.73748339186172,12.037609604442483,9.70015935235349,7.223992937194387,5.844222528146326,4.751486599220138,1.6297824215487193,0.3121860211832919,1.817007946445453,0.9460691976039869
2024-07-19,55.582266480691025,12.12451709231361,9.75169121451974,7.172831555546658,5.914595580891523,4.722652337154662,1.748510017246532,0.2245336879267751,1.814198189210342,0.9442038444991314
2024-07-22,56.33127245175352,12.028427967946627,9.43628948186929,7.05114071140303,5.84164024135287,4.627695092189413,1.7510547036847461,0.22066722441859252,1.7816685222921604,0.930143603089755
2024-07-23,56.16878335464879,12.316549816198435,9.360909902609773,7.130738462248694,5.827296858543194,4.509775870261549,1.7826661016219432,0.22052465126856505,1.7532123455286925,0.9295426370703572
2024-07-24,56.13983014557622,12.44078306194212,9.289700733601041,7.097565993142912,5.81999973083185,4.5098844352796155,1.7917235946825194,0.22039186512296166,1.7558141364641455,0.9343063033566117
2024-07-25,55.94640966312878,12.562627768270563,9.340281378548237,7.082872690116464,5.7933191362261125,4.471977519292924,1.9036817015764527,0.21528594670669493,1.7509310847230997,0.9326131114106776
2024-07-26,55.68520037740131,12.84167481014994,9.241939091756137,7.071028376474631,5.76522458323255,4.4547273492686985,2.0412235259026446,0.2151192124734056,1.7519718502840078,0.9318908230566753
2024-07-29,55.604385881000496,12.969763094096932,9.171434484675121,7.060736050973433,5.7369355177790435,4.434285409084278,2.1282756957483238,0.2147875436487485,1.7467529770139802,0.9326433459796415
2024-07-30,55.43671019475319,13.192507647283275,9.182489880481038,7.057878240642991,5.735381734056574,4.4173536698207565,2.1022327011616175,0.21316415664852204,1.7309919310446416,0.9312898441073924
2024-07-31,55.410394833905066,13.23335735646302,9.285973826982556,6.9668924719507554,5.711555229706388,4.388087013164274,2.107962025667294,0.21259735346079137,1.753412811001713,0.92976707769814
2024-08-01,55.36719928335465,13.416090020095497,9.275601056932729,6.911597478920532,5.670344515188529,4.364506031745709,2.138766746370165,0.21163931979180806,1.7186783064653253,0.9255772411350461
2024-08-02,55.223058001133516,13.564440355032053,9.21047028898528,6.9807421019886355,5.654522971841282,4.357228776777083,2.1529323292568003,0.2102071236366651,1.7158336478995313,0.9305644034491516
2024-08-05,55.21214946953755,13.689497234523577,9.172355004315163,6.963182642178312,5.610652880279339,4.329370232853642,2.1734230129083203,0.2094538249607718,1.7105246930523021,0.9293910053910256
2024-08-06,55.00654141675426,13.984720612928111,9.192508427172854,6.889793172316903,5.585545255353927,4.31416691851083,2.1965589583321985,0.20977048549601615,1.6881447851874665,0.9322499679474334
2024-08-07,54.65252782759303,14.259338790274285,9.360622848951412,6.910890397126362,5.556858192826692,4.2972692771135925,2.157193362507324,0.2092071303374351,1.6641936454321475,0.9318985278377127
2024-08-08,54.73172711211749,14.18832725605167,9.394433362209062,6.896600828674863,5.546460673614767,4.28443610474533,2.1592419569308356,0.20904439025656887,1.6575957828929262,0.9321325325064861
2024-08-09,54.579784443935964,14.292718521543533,9.471774954195192,6.900845309568402,5.510832264348092,4.250413614044754,2.1992880045752523,0.1995244672525206,1.6574640974375177,0.9373543230987772
2024-08-12,57.63420170148089,13.467661691930324,8.738563859354011,6.417204354697738,5.110050319807794,3.9337461400377673,2.0994183196072775,0.18560164703987836,1.539606365662163,0.8739456003821586
2024-08-13,57.64361013534073,13.674685043894543,8.547572920628989,6.412825744654762,5.1049329479247865,3.9252354128023415,2.1099795604995393,0.18554439494311203,1.5207382676696766,0.8748755716415193
2024-08-14,57.54809866704481,13.78228175252452,8.52152480973899,6.450455348576968,5.095497248702372,3.9188115839357494,2.1075076523846286,0.18534458565235162,1.5151469429899331,0.8753314084496762
2024-08-15,57.373395528380655,13.990130041163804,8.393628478037881,6.487566209760389,5.069371669722784,3.893945901740951,2.2158529812887213,0.18527798691384403,1.5146164892046055,0.8762147137863703
2024-08-16,57.17554332507796,14.154040534876966,8.366886192144225,6.492753502166996,5.066410163849615,3.884140457517698,2.259021632861258,0.18662159026903402,1.5386207336346094,0.8759618676016349
2024-08-19,57.06607578933804,14.357491894639423,8.276491262341276,6.537174203715029,5.047415841233544,3.8631813527628163,2.2774883534779096,0.18404158560734532,1.5135638251426171,0.8770758917419904
2024-08-20,57.11710500186186,14.475741896180253,8.171934325799214,6.53155799267942,5.008582831349624,3.8562789176096692,2.221181756590329,0.18402659645309294,1.5486116424313625,0.8849790390451815
2024-08-21,56.96183917315045,14.60557582906635,8.24950459591996,6.5337963445541325,4.979503840359514,3.844359867078373,2.2282643258906663,0.18295129012722486,1.5305676752800106,0.8836370585733246
2024-08-22,56.954740303492336,14.630014335111763,8.241974130222971,6.492231021645336,4.9667967849037815,3.823105799925735,2.3132939939837645,0.1829772902069643,1.5031400848989493,0.8917262556084037
2024-08-23,57.01939912051981,14.538299453284061,8.181791299203747,6.4893761555072915,4.968254406876825,3.8289950495515104,2.4015741449963186,0.1832114507840494,1.4962314994591384,0.8928674198172464
2024-08-26,56.855255152623826,14.497526780071556,8.205303662449433,6.490248320862461,4.968872920099948,3.827541469201524,2.3739235887888834,0.18822845924002385,1.695194477380382,0.8979051692819617
2024-08-27,56.85534955276573,14.500445367155834,8.198277842319484,6.483998684817747,4.971795256977005,3.827623674597481,2.379791134045684,0.18834541670687205,1.6959099797804074,0.898463090833746
2024-08-28,56.66284100879707,14.653488216028382,8.172004088538642,6.511152007282604,4.965143898167229,3.819592398250529,2.440372544611617,0.1882518540633826,1.6891372147831887,0.8980167694773472
2024-08-29,56.63420400440485,14.676876523725527,8.158837042476653,6.512077276022605,4.948853835688788,3.8023853079338017,2.487673158654343,0.18824468685109472,1.692865584477794,0.8979825797645449
2024-08-30,56.71780875975442,14.65123368859211,8.16912652623988,6.47677690250357,4.9163480687085395,3.7873725061180115,2.5068296833847987,0.18635226665964288,1.6906335692652936,0.8975180287737339
2024-09-02,56.72996171337839,14.62641651636826,8.13867667129703,6.4845862372514524,4.908646209308062,3.7845734722590305,2.547835533317788,0.18632449874252233,1.6916064817445204,0.9013726663329554
2024-09-03,56.638871661640245,14.676665452294957,8.094601528395206,6.510087160411716,4.9249093872645675,3.7870510735160035,2.5546012913192495,0.18604469687196257,1.7242495490273175,0.9029181992587768
2024-09-04,56.66754156996552,14.630452522059395,8.082768431540401,6.506958022761829,4.957649864793879,3.7854150062330922,2.5518798170442283,0.18584118408408629,1.7290786048405715,0.9024149766770051
2024-09-05,56.63043701053421,14.701370981149415,8.063328494495314,6.511628293768737,4.951534488815025,3.781363475266205,2.547518411336671,0.18563248762334747,1.721796274300665,0.9053900827104153
2024-09-09,56.643409824207126,14.76921217843862,8.042672199121,6.577853612553847,4.975831900070748,3.7910724122759523,2.5618684699726004,0.1865321259303283,1.541769365780612,0.9097779116491705
2024-09-10,56.5411960822628,14.880166972812841,8.03673371743129,6.579161382180077,4.977240248327579,3.788877113889573,2.5673201804312487,0.18653511484089158,1.5329766982845408,0.9097924895391549
2024-09-11,56.584419478866806,15.009005351981383,7.80854676104215,6.582908740765871,4.9782132525032825,3.7892340062767134,2.5875080388554026,0.1863670572869182,1.562443926688024,0.9113533857334473
2024-09-12,56.63248300334103,15.190167763506201,7.652030084816035,6.5084372730875835,4.9764673059283515,3.7901761713877984,2.5806782409288,0.18645284539466808,1.5679255419020555,0.9151817697074814
2024-09-13,56.74719020616047,15.22036396251018,7.664555442674029,6.3351058539601794,4.981371154559878,3.787609326184712,2.594866742193624,0.18634136051946817,1.5679613918724356,0.9146345593650215
2024-09-16,56.82208254370791,15.29013523593645,7.729472855985092,6.068824371735891,4.970253223666585,3.789084486764518,2.6228961617179687,0.18586055005350444,1.607149560208108,0.9142410102239769
2024-09-17,57.4511484881322,15.085713672126897,7.961693332969931,5.506576424045642,4.967322944311502,3.7896425764888733,2.5824379232401635,0.18587536685617945,1.5552753783131497,0.9143138935154661
2024-09-19,57.6182328896192,15.050828172965083,7.890591312955343,5.488546030438016,4.950029302611907,3.777181515593539,2.576466072125616,0.18544553270344435,1.550479615398919,0.9121995555889283
2024-09-20,57.68329474378423,15.063786158993498,7.7863992261536685,5.481261152708825,4.962862758371629,3.7736030904755324,2.5786842763986044,0.18560519173311285,1.5655172736065273,0.9189861277743748
2024-09-23,57.70733751890668,15.09446019323096,7.775492625661208,5.494414496766242,4.967470988150771,3.7810448637214056,2.5317990999831603,0.1855629898730796,1.5356402485536649,0.9267769751528293
2024-09-24,58.002604771329246,15.031720336074237,7.708845727442258,5.4998713864518844,4.925733845648626,3.7984290766464777,2.3632332359911667,0.18595877805057898,1.5548491402253002,0.9287537021402259
2024-09-25,57.9566200925725,14.952840155225008,7.977460291190351,5.48018049939652,4.909473729457163,3.7921060873480297,2.2650289659725855,0.1858109941929153,1.5524635751420057,0.9280156095029191
2024-09-26,57.92182893456953,14.898609692303841,8.031858579637374,5.584866655714994,4.920808514105961,3.793850509453811,2.1852663504672596,0.1856954338508355,1.549776875699893,0.9274384541964995
2024-09-27,57.859254603469545,14.954226636282463,8.180706919543555,5.556446243232906,4.909383407572319,3.7866488383999726,2.0929784516223973,0.18496347521046705,1.5476089085484994,0.9277825161178737
2024-09-30,57.79609841893997,14.959079611177465,8.234020856630295,5.561297525626165,4.915524225759628,3.788290723492434,2.091319677058085,0.1849849906613254,1.5414935323693697,0.9278904382852641
2024-10-02,57.83526121628779,14.96958053990038,8.378701219575156,5.55535218636,4.837095402362272,3.7848265721018515,1.9712327040426196,0.18483048783416361,1.5560042242132717,0.9271154473224897
2024-10-03,57.79499603732546,14.886118510290395,8.311537023284973,5.5530467150764204,4.851143487220795,3.7871635746924546,1.9963003036850395,0.1847804015862219,1.7050495258311495,0.9298644210070874
2024-10-04,57.71592202280614,14.925021752352292,8.368483767911156,5.672049377734919,4.879990082102901,3.8032574924007516,2.001517416116921,0.18526330494926002,1.5162002636891472,0.9322945199365147
2024-10-07,57.62154107925775,14.871291459823716,8.510297001718634,5.650930567335017,4.912898821672706,3.790664691341795,1.9943119246909506,0.18459635439234273,1.5345298534836398,0.9289382462834408
2024-10-08,57.635716158175086,14.851689996780578,8.57184237803871,5.633504659203783,4.8925011641371885,3.784967690165577,1.991683273938329,0.18425326709872936,1.5251298192236942,0.9287115932383226
2024-10-09,57.63774308832379,14.844554233732119,8.568989824697603,5.629601207680037,4.8954472107636935,3.7804536938716056,1.9907263336902168,0.18416473928437246,1.5390570140574582,0.9292626538991045
