date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,CHINA MERCHANTS SECURITIES (HK) CO LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA MERCHANTS BANK CO LTD,CITIBANK N.A.,EVERBRIGHT SECURITIES INVESTMENT,GF SECURITIES (HONG KONG) BROKERAGE LTD
2024-05-31,17.18033090909091,12.54105090909091,14.248242424242424,7.182060606060606,6.200054545454545,4.941454545454546,2.5827878787878786,1.0582363636363636,4.236363636363636,3.228848484848485
2024-06-03,23.40855990129073,17.087443948780447,19.413528065370613,9.785707667755638,8.44935542852273,6.732835085590259,3.5091932175196074,1.4418691606689598,5.772133986836892,4.399373537664124
2024-06-04,23.413685121841752,17.09094402063659,19.417504595939718,9.771193315573434,8.448443129035024,6.737517949727713,3.5099120159809356,1.437208866690575,5.773316310171955,4.400274674402304
2024-06-05,23.42150039666586,17.096648822073426,19.42398598210451,9.757930549352057,8.441679047499601,6.73976687184892,3.511083592640935,1.4376885939190902,5.767972697888013,4.401743446007588
2024-06-06,23.42436472403603,17.086510174513005,19.393308789541088,9.759123893376795,8.475764065594296,6.740591110193717,3.511512979856231,1.437864415737488,5.768678090872628,4.402281756278722
2024-06-07,23.42428730057133,17.086453699264563,19.393244689738328,9.759091636997884,8.476066576400191,6.740568830831009,3.511501373415482,1.4378596632310208,5.768659023928879,4.402267205621311
2024-06-13,23.424209877618434,16.992197809516554,19.3931805903593,9.759059380832204,8.476369085206345,6.740546551615578,3.5114897670514575,1.532054325628868,5.768639957111172,4.402252655060087
2024-06-14,23.427983417337018,16.89004985675048,19.3965784414472,9.76076925149419,8.473226067131652,6.741727553015877,3.512105010088541,1.624885763197708,5.7696506721644685,4.403023967372862
2024-06-17,23.4312367159837,16.8821458026848,19.399271923906607,9.762124668937972,8.472749551048398,6.740679966401575,3.5125927143127074,1.625111400998464,5.770451867742818,4.403635387982958
2024-06-19,23.4312367159837,16.881815174605517,19.399271923906607,9.762124668937972,8.473080179127681,6.740679966401575,3.5125927143127074,1.625111400998464,5.770451867742818,4.403635387982958
2024-06-20,23.44138971595507,16.861676220170008,19.407677831357223,9.755439245325332,8.47179008324357,6.743600773541865,3.5141147574792773,1.6258155787679858,5.772952264898892,4.405543529260777
2024-06-21,23.443018114462443,16.84630783091051,19.430858445997746,9.743877534649464,8.472378591454625,6.744069229958785,3.5143588718127345,1.6259285189858574,5.773353293462693,4.405849568305141
2024-06-24,23.447827087454982,16.828588411254408,19.434844386418572,9.745876340591513,8.474778293389722,6.745452671571478,3.515079788241588,1.6262620531023873,5.774537607697707,4.406753360277646
2024-06-26,23.45203764577097,16.814496080537236,19.438060045868394,9.74748887829587,8.476180517166894,6.746568763791997,3.5156613879350664,1.6265311319195348,5.775493053805603,4.40748249490843
2024-06-27,23.439058744614655,16.76800844356779,19.479940655557307,9.742781763309212,8.495571079457287,6.753233522961903,3.513963656076761,1.6293839995911843,5.772704037039506,4.405354097824396
2024-06-28,23.4462709142111,16.752323828805004,19.48593460937889,9.745779605295263,8.487928530508416,6.755311484625069,3.5150448983791716,1.6302162179420476,5.774480290983781,4.406709619871252
2024-07-03,23.447434583054914,16.655216174905984,19.498482357645443,9.746263300980896,8.48107054046663,6.7556467594981475,3.5152193546177704,1.7262509692578782,5.767487628985538,4.406928330586792
2024-07-04,23.45201280141801,16.639273666299708,19.50228952510618,9.744525964139681,8.486035907312333,6.756965830287721,3.5159057172022403,1.7265880276195837,5.768613757205596,4.407788803408946
2024-07-05,23.470654505114023,16.637595877052817,19.517791644510567,9.752271762644046,8.559353147330844,6.762336855621831,3.387544085186731,1.727960470261864,5.773199154173828,4.411292498103449
2024-07-08,23.470654505114023,16.637264674072256,19.517791644510567,9.752271762644046,8.556041117525224,6.765317682446888,3.387544085186731,1.7286228762229876,5.773199154173828,4.411292498103449
2024-07-11,23.4742308833221,16.63979980366608,19.520765698970447,9.753757780522397,8.55502608372464,6.7663485584595255,3.3748101296641937,1.7292175313237401,5.7740788545520765,4.411964675794797
2024-07-12,23.49049381510843,16.63442221611925,19.53428967266557,9.760515177526518,8.498634207415174,6.771036280310592,3.377148195912384,1.7403600203066452,5.7780791326019605,4.415021282033475
2024-07-15,23.530234158899198,16.647953788809893,19.56733705742514,9.727055072607174,8.408418105481328,6.782491267664933,3.3828615296291753,1.743304296662479,5.787854271983329,4.422490450837356
2024-07-17,23.530312289825996,16.647344977813596,19.56740202975686,9.72708737079098,8.384870842030832,6.782513788576761,3.4067799902478435,1.743310085214326,5.787873490254401,4.422505135488404
2024-07-19,23.520940281790462,16.528527969360486,19.559608429451067,9.723213119574993,8.460526383482172,6.779812346583782,3.4054230864783297,1.8156365012895632,5.785568208616351,4.420743673372794
2024-07-22,23.40441697493082,16.942047660024475,19.462709656367416,9.675044086686837,8.41861273121463,6.7462249922923645,3.3885525381695176,1.8066417941626074,5.756906363823866,4.398843202327467
2024-07-24,23.40441697493082,16.94072658691018,19.462709656367416,9.675044086686837,8.419933804328926,6.7462249922923645,3.3885525381695176,1.8066417941626074,5.756906363823866,4.398843202327467
2024-07-26,23.404107789555173,16.940172526566844,19.462452543139484,9.67491627396911,8.421473891894383,6.746135870905119,3.3885077735043465,1.8066179274188903,5.756830311886381,4.3987850911602715
2024-07-29,23.411453149831768,16.942515877878307,19.468560818109033,9.677952738606738,8.395705353755115,6.748253140185036,3.389571253924973,1.8071849329923722,5.758637088417759,4.4001656462989
2024-07-30,23.423447588345468,16.951196072296998,19.465313713328385,9.682911064274043,8.361995007902308,6.7517104867601,3.3913078400195147,1.8081108118100147,5.7615874229415365,4.402419992321629
2024-07-31,17.17936121212121,12.433049696969697,14.276363636363637,7.10169696969697,6.133872727272728,4.951878787878788,2.4872727272727273,1.3262375757575757,4.22569696969697,3.228848484848485
2024-08-05,23.422983058836206,16.951684572317795,19.46492768080295,9.68271903456074,8.362820765167662,6.751576588078137,3.391240584225476,1.8082418714756177,5.761473160198271,4.4023326843371455
2024-08-06,23.418803122226624,16.96395698387449,19.461454076966433,9.68099110982668,8.36165885349927,6.7503717388886875,3.390635402100112,1.8101366449200036,5.760444999415892,4.401547068281812
2024-08-08,23.418725730062363,16.965632586872765,19.461389762661263,9.680959117036515,8.359978869735754,6.750349430922063,3.3906241970606987,1.8103818203058404,5.76042596286209,4.401532522480648
2024-08-09,23.42213146925445,16.95487913525848,19.46421999427212,9.682366999867627,8.359872571992247,6.751331120954313,3.3911172888645256,1.8106451005709205,5.761263690272666,4.402172628692654
2024-08-12,23.415785206806238,16.9773803381376,19.458946134008993,9.679743547677475,8.357607451695866,6.749501837431393,3.3901984604335587,1.8101545035036182,5.75970266703873,4.400979853266527
2024-08-13,23.41570783458728,16.977324240185844,19.45888183627874,9.679711563132408,8.357910263461497,6.749479535213918,3.3901872582818786,1.8101485222533908,5.759683635390978,4.400965311214069
2024-08-14,23.415785206806238,16.87904145277604,19.458946134008993,9.679743547677475,8.357607451695866,6.749501837431393,3.3901984604335587,1.9084933888651807,5.75970266703873,4.400979853266527
2024-08-16,23.415862579536515,16.87909722615755,19.4639668790394,9.679775532433913,8.353009050637208,6.749524139796254,3.3902096626592693,1.9078388355125455,5.759721698812253,4.400994395415089
2024-08-20,23.419035301788547,16.881384252193072,19.466604140879323,9.681087089465908,8.340591380925968,6.750438663673227,3.3906690176627086,1.9080973373168737,5.760502109832229,4.401590706262145
2024-08-21,23.41895790808971,16.88132846369658,19.466539808916934,9.681055096041375,8.340894290955122,6.750416355264269,3.390657812401116,1.9080910315613733,5.760483072900961,4.40157616017256
2024-08-22,23.415785206806238,16.87904145277604,19.509501725085634,9.679743547677475,8.308043146718768,6.749501837431393,3.3901984604335587,1.9075021027656385,5.75970266703873,4.400979853266527
2024-08-23,23.41385105471563,16.877647238017705,19.524410303700016,9.67894399745723,8.299096864275892,6.7489443262066295,3.3899184288488002,1.9073445424213102,5.759226913573435,4.40061633078335
2024-08-26,23.42995293666825,16.84032108668372,19.54444996043202,9.685600280240823,8.278353925710723,6.753585626118867,3.3922497013183652,1.908656237647921,5.763187577356766,4.403642667822544
2024-08-27,23.395299439109294,16.924029756804302,19.482529259036294,9.661370842035952,8.118867759769946,6.743596900847352,3.6166795118489588,1.905833286425996,5.7546636760419165,4.397129568079989
2024-08-30,23.39541529541122,16.924113566610043,19.48262573883549,9.658612485645046,8.121218954135621,6.74363029594027,3.6166974220755224,1.9058427243388218,5.75469217382003,4.397151343187939
2024-09-03,23.387786677500568,16.918595066756723,19.459771296614566,9.654472970165457,8.177976890717128,6.733180538776555,3.615518113976775,1.904165172577046,5.75281572293283,4.3957175499823515
2024-09-04,23.385316936575396,16.91680846987994,19.457716352543606,9.653453461678648,8.13157347199441,6.732469517602876,3.671236104371345,1.9039640934959061,5.752208227891857,4.395253363966018
2024-09-09,23.38601149848798,16.920610997634004,19.45829426169579,9.653740176676678,8.125544823494101,6.732669477129499,3.671345142909378,1.9040206426949555,5.752379072903675,4.395383906373933
2024-09-10,23.380379019216555,16.916535698572844,19.453607766134397,9.63491863701682,8.114019857440947,6.725109202398122,3.726548847895935,1.9035620627099483,5.750993622636037,4.394325285978394
2024-09-11,23.380996144842026,16.92358096648344,19.454121244545096,9.635172950909054,8.104995769372833,6.725286711805454,3.7266472102358574,1.903612307273033,5.751145420240924,4.394441274292288
2024-09-12,23.31683564947456,16.877140458496758,19.400736604803644,9.60873278276344,8.328212766818531,6.706831650085903,3.7453756554530786,1.8983885474355298,5.7353635289644735,4.382382355704081
2024-09-13,23.316145190453934,16.87775278850803,19.400162109456293,9.608448248604246,8.329282242039255,6.706633047132987,3.7452647472472735,1.8988653489638831,5.735193693162366,4.382252584431734
2024-09-16,23.31553148343028,16.8773085471746,19.399651475487882,9.608195343498,8.331366103893732,6.706456521048916,3.745166167689544,1.8991443826866918,5.7350427364487775,4.382137238641573
2024-09-17,23.3035706505002,16.868650513023173,19.389699483170443,9.603266353595076,8.351755515432787,6.703016118840709,3.7695525189624477,1.8984989696457795,5.732100668065464,4.379889208763922
2024-09-19,23.303417386161527,16.868539570258054,19.389571959817353,9.60320319424972,8.35235827317287,6.702972034037227,3.7695277271405176,1.8984864834824609,5.732062968837683,4.379860402842585
2024-09-20,23.301501752013877,16.869651910445647,19.3879780594233,9.602413772524102,8.356932731972703,6.7024210229169965,3.769217856879217,1.8987907627035185,5.731591770327283,4.379500360793361
2024-09-23,23.286647128826353,16.88276096399312,19.375618293451748,9.595963662048707,8.361134802718691,6.691576126023177,3.7996756326371206,1.9019770438865329,5.727937901279741,4.376708445134811
2024-09-24,23.278768090436042,16.87704868085361,19.36906255189198,9.592716867193825,8.360933773889197,6.687669554851225,3.8312395322951027,1.9013335098447548,5.725999853162645,4.375227585581623
2024-09-25,23.27999166892382,16.877935772198942,19.370080628457494,9.593221079528105,8.362358778649778,6.681779335218884,3.831440909887552,1.9014334477268497,5.726300823137265,4.375457556271311
2024-09-26,23.261269707000665,16.864639766392266,19.45790125602561,9.585506131759843,8.338893038494168,6.669840827487642,3.828359633405761,1.8999551776980244,5.721695684634813,4.371938777101203
2024-09-27,23.255773466380305,16.879432868495922,19.453303686390875,9.583241240426235,8.341517090556575,6.668264858052218,3.8274550574306954,1.899762223907926,5.720343745697887,4.370905762661359
2024-09-30,17.17936121212121,12.529676363636364,14.395151515151516,7.079272727272727,6.175084848484849,4.925939393939394,2.951030303030303,1.4033806060606062,4.22569696969697,3.228848484848485
2024-10-02,23.056697981083158,17.021258631636947,19.411717145688254,9.490143905759696,8.534305057955828,6.611182771979022,3.9892572143623015,1.8834997638688993,5.671376111536521,4.330561416129373
2024-10-03,22.97469633806342,16.984389075027202,19.34267895552387,9.446665874527412,8.666054785020917,6.624953456415347,4.117395037631208,1.876801056387401,5.65120574023225,4.315159681170974
2024-10-04,22.92489958104921,16.947899576681937,19.304636473935716,9.426190595192862,8.831020377529642,6.610594128542403,4.137262390072123,1.8727331633979254,5.638956972503493,4.305806741094687
2024-10-07,22.920154168369418,16.948596042873852,19.301287318498574,9.42423939081727,8.828868937641635,6.609225747534336,4.152577717712366,1.8723455110259686,5.637789718626393,4.3049154469001945
2024-10-08,22.780164166008614,16.853115156818255,19.13518147739121,9.366678726745036,9.22916650928559,6.575287597508626,4.3171973127938035,1.8612311984530097,5.603355648496559,4.2786222064992945
2024-10-09,22.646432321264534,17.045787808293184,18.704234282126862,9.31488699371993,8.901432625656941,6.526141235839561,5.194963735759269,1.8341663778533992,5.570460929996298,4.261493689490025
2024-10-10,22.62568068339807,17.07614442852128,18.788945083810006,9.306351469937704,8.81441398928403,6.48535968962226,5.254059276427022,1.834082069772413,5.565356541528891,4.249606767698327
2024-10-14,22.66345244687559,17.10657055881915,19.08063890173912,9.321887679056887,8.82625063782557,6.49618647868955,4.936941817675352,1.838423172061073,5.574647458955695,4.155000848302013
2024-10-15,22.634280404022594,17.092536262747878,19.056398001254927,9.309888690487883,8.817764230933662,6.487824688676243,5.048126483915225,1.836056782399877,5.567471859609382,4.1496525959523325
2024-10-16,22.605760245143692,17.070998937895688,19.03238612683462,9.29815783358154,8.843657256274653,6.4796497528003645,5.032195684944037,1.836614255803653,5.656156050062931,4.144423856658823
2024-10-17,22.604894934806453,17.070345488877038,19.031657599225756,9.297801915797603,8.811420142908887,6.479401722747317,5.064220640016562,1.8400527985512936,5.655939541958532,4.144265215110555
2024-10-18,22.538464388665453,17.01222848795447,18.97572796929687,9.270477831303573,8.78329908215972,6.460360263083363,5.304094922212492,1.8362355524478684,5.687025322544916,4.132086180331276
2024-10-21,22.509613019103426,17.038097429820713,18.95143723986164,9.258610741455964,8.782855433946555,6.44224350737063,5.374492031886747,1.8361084865992663,5.679745391381023,4.126796718574031
2024-10-22,22.512473376284962,17.040262506772578,18.953845450058925,9.259787258071459,8.633072670173767,6.443062140612608,5.507648267228793,1.842060077110888,5.680467131932749,4.127321121753273
2024-10-23,22.52735895975633,17.051529782725726,18.966378015620887,9.265909967640205,8.648317740476001,6.447322389484521,5.435631759869626,1.8432780747328636,5.684223141600608,4.130050168093232
2024-10-24,22.52721573541653,17.082574570185212,18.96625743126945,9.265851056880175,8.661614126639973,6.44728139872771,5.39013896392412,1.8448558044049668,5.684187002472705,4.130023910079156
2024-10-25,22.53208638487382,17.08626802407391,18.970358159586233,9.267854443048783,8.651404446554276,6.447721501419128,5.382719495895872,1.8452546839659407,5.685415990673641,4.130916869908392
2024-10-28,22.532587894827795,17.097459152949234,19.013387781759235,9.268060723158657,8.659228179890299,6.439597907086959,5.327831256938605,1.8452957548892375,5.685542534335116,4.131008814164858
2024-10-29,22.529865680541377,17.09539356919184,19.011090730213525,9.266941027213136,8.626071394678121,6.438819924304721,5.371379465306914,1.8450728204224967,5.684855650734118,4.1305097373937505
2024-10-30,22.528182535054018,17.09411641845563,19.00967046291029,9.254327341012926,8.616207765140588,6.438338897437841,5.399589491321157,1.8449349800094388,5.684430950504187,4.130201158153929
2024-10-31,17.17936121212121,13.013191515151515,14.496242424242425,7.057090909090909,6.572418181818182,4.909696969696969,4.117575757575757,1.4088351515151516,4.334787878787879,3.1495757575757573
2024-11-01,22.533411852505,17.068830459163856,19.014083051512785,9.256475486580646,8.621069583111213,6.439833386303036,5.400842862182796,1.848543004588888,5.68575043972273,4.1311598743290485
2024-11-04,22.52739476612584,16.866861460470332,18.99311111496114,9.254003734280822,8.61924434139789,6.63536593138708,5.438819322574692,1.8509104196988955,5.684232176454385,4.130056732648922
2024-11-05,22.453447386227122,16.73228288450909,18.930765210445426,9.207784531409935,8.552612505483465,6.695965675135877,5.8002341195777865,1.8448347071105147,5.665573379884759,4.116499600216027
2024-11-06,22.444344712725933,16.725499582800122,18.92309063950431,9.204051676725442,8.550728860619135,6.693251116953898,5.836839295620281,1.8440868073464554,5.663276544847047,4.114830762857381
2024-11-07,22.448326224076,16.728466600428693,18.926447498486993,9.205684428168466,8.543059196505828,6.694438465287391,5.829638531050199,1.8440971623316589,5.664281180987263,4.1155607126775084
2024-11-08,22.446548589117782,16.73316018643357,18.924948753575134,9.20495544970074,8.544283198600464,6.693908347018315,5.8291768944389375,1.8439511322201316,5.663832638671012,4.115234810223913
2024-11-11,22.444700147388147,16.731782234209224,18.908820943908097,9.204197434556226,8.547380293252846,6.693357113073647,5.847700391741766,1.8437992854359067,5.663366230013244,4.114895926420897
2024-11-12,22.44619309590971,16.682532495412325,18.910078697234596,9.204809667861277,8.545414865765238,6.693802333439285,5.894651087176695,1.84360518254176,5.663742938732213,4.1151696359269
2024-11-13,22.44292308664334,16.68010214851058,18.90732383665296,9.203468691563849,8.544486651795477,6.707078678960761,5.893792341838689,1.8433366022081294,5.662917832585578,4.114570129240637
2024-11-14,22.438730338763254,16.67698600082105,18.90379160327907,9.201749315540637,8.563472058558343,6.705825674180402,5.892691273798153,1.8410923865383826,5.661859896119547,4.113801452401161
2024-11-15,22.414457439572338,16.658945817892032,18.91497245276436,9.191795404149742,8.554841195172209,6.698571706236411,5.962228570335082,1.839100801042014,5.65573522897409,4.109351383861718
2024-11-18,21.98689936347549,18.248684979861462,18.55416741194946,9.016460963444713,8.391656721375206,6.570795763453215,5.848498448441452,1.804019764511839,5.547851499022897,4.030965084464263
2024-11-19,21.994392218504842,18.254903899081036,18.56049043568781,9.019533658405471,8.312888943238281,6.604072097298795,5.850491542160086,1.821146283548961,5.549742136093607,4.032338785981105
2024-11-20,21.994801811296252,18.254933476189375,18.560836080296312,9.019701625582362,8.329183338420924,6.604195082298705,5.850600493529965,1.8034887270412427,5.549845486727284,4.032413878617576
2024-11-21,21.980747849339544,18.24295898992277,18.548976310592764,9.013938330027607,8.384035864063092,6.573610055858471,5.877879986718162,1.801715999759922,5.546299316227307,4.029837297490362
2024-11-22,21.967801369653873,18.243063885612838,18.538051116116165,9.008629194493299,8.415057233725731,6.569738253605288,5.886507794918644,1.800654803855664,5.543032591549859,4.0274637564686415
2024-11-25,21.99063832864003,18.26078746588636,18.55732262653718,9.007443441065892,8.348708293851843,6.576567924018034,5.8771113062321305,1.8009751120364101,5.548794934618339,4.031650567113778
2024-11-26,21.96895911763142,18.244335344329563,18.53902810925381,8.998563559359471,8.43782158901925,6.570084492222807,5.871317425480476,1.7988896299898176,5.543324720683056,4.0276760120303265
2024-11-27,21.964941574197955,18.240998936388337,18.520140044010557,8.996917959322394,8.4694437526414,6.56888299698274,5.870243716314637,1.7991805711329627,5.542310992735732,4.026939456273286
2024-11-28,21.951755299648305,18.231287343649786,18.50902179675761,8.991516814506618,8.500912038081792,6.564939481158208,5.887783924804137,1.7992775871578346,5.538983761741609,4.0245219524941
2024-11-29,21.940201420504195,18.222620478994845,18.49370702182213,8.986784304637638,8.520896638125619,6.561484153038963,5.91564562412662,1.8001882096077306,5.5360684254465955,4.022403723695664
2024-12-02,21.928998986402696,18.2343586741943,18.37533859426076,8.98219574790438,8.384721061147102,6.514811192552698,5.911077917643169,2.11490613123478,5.533241767635719,4.020349927024398
2024-12-03,21.89654269416823,18.211387552549564,18.31168110860709,8.96890153551092,8.40938996236346,6.505168863869616,5.902329152027616,2.2551473504329493,5.525052223191593,4.014399557278965
2024-12-04,21.909676248477506,18.173151853529987,18.260829372409397,8.974281085929286,8.426800935379394,6.509070666531248,5.905869371209799,2.2951469193990435,5.528366151533997,4.016807395600341
2024-12-05,21.92296120944813,18.17891199847051,18.24096555878135,8.979722653053049,8.359210252163258,6.513017450079267,5.908831677030067,2.3454179253225766,5.531718283611236,4.019242992040556
2024-12-06,21.91638449635131,18.165726717489022,18.23549341494353,8.977028808046713,8.364434308632084,6.511063596913423,5.89159556933457,2.390177024663827,5.530058812350207,4.018037251275314
2024-12-09,21.913741362934335,18.138178825932698,18.233294199921176,8.975946171226228,8.393421133805191,6.51027835746045,5.8908850382188565,2.397310354861658,5.52939188285519,4.01755267278422
