date,427,454,48,1077,465,460,Others
2024-09-30,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-09,99.06,0.0,0.0,0.0,0.9400000000000001,0.0,0.0
2024-10-15,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-16,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-22,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-23,75.81815250685152,0.0,24.181847493148474,0.0,0.0,0.0,0.0
2024-10-24,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-10-25,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-28,0.0,0.0,100.0,0.0,0.0,0.0,0.0
2024-10-29,49.40131081421729,0.0,50.59868918578271,0.0,0.0,0.0,0.0
2024-10-30,29.558094092890425,0.0,64.55734255223207,0.0,0.0,5.884563354877499,0.0
2024-10-31,28.353780771389626,0.0,71.64621922861038,0.0,0.0,0.0,0.0
2024-11-01,23.34153740484231,0.0,75.17028218190144,0.0,0.0,1.4881804132562533,0.0
2024-11-04,44.05477155232639,55.945228447673614,0.0,0.0,0.0,0.0,0.0
2024-11-06,96.97642456919337,0.0,3.0235754308066394,0.0,0.0,0.0,0.0
2024-11-07,37.45051464766429,62.54948535233571,0.0,0.0,0.0,0.0,0.0
2024-11-08,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-11,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-13,86.37133865892037,0.0,13.628661341079642,0.0,0.0,0.0,0.0
2024-11-14,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-18,33.91717898155666,66.08282101844334,0.0,0.0,0.0,0.0,0.0
2024-11-26,88.60011001100109,0.0,11.3998899889989,0.0,0.0,0.0,0.0
2024-11-27,96.06710671067107,0.0,3.699119911991199,0.0,0.0,0.23377337733773376,0.0
2024-12-02,33.32922874851209,66.67077125148792,0.0,0.0,0.0,0.0,0.0
2024-12-04,99.91379310344828,0.0,0.0,0.08620689655172414,0.0,0.0,0.0
2024-12-13,26.28099852192478,73.50139595992773,0.0,0.0,0.0,0.21760551814747905,0.0
2024-12-16,91.36072488673645,0.0,8.639275113263553,0.0,0.0,0.0,0.0
2024-12-17,17.404335687304975,82.59566431269502,0.0,0.0,0.0,0.0,0.0
2024-12-19,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-20,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-23,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-27,10.356926547064598,47.87285144420543,41.77022200872998,0.0,0.0,0.0,0.0
2024-12-30,9.413631807550953,90.58636819244906,0.0,0.0,0.0,0.0,0.0
2025-01-02,33.932406465468524,66.06759353453148,0.0,0.0,0.0,0.0,0.0
2025-01-03,88.16793893129771,0.0,2.5808796801163214,6.815703380588876,0.0,2.4354780079970917,0.0
2025-01-06,93.95284179008715,0.0,6.047158209912848,0.0,0.0,0.0,0.0
2025-01-07,99.94023428161607,0.0,0.0,0.05976571838393497,0.0,0.0,0.0
2025-01-15,0.0,0.0,87.85211267605634,12.147887323943662,0.0,0.0,0.0
2025-01-16,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-17,91.61342663015921,0.0,0.0,8.386573369840788,0.0,0.0,0.0
2025-01-20,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-21,97.48257164988381,0.0,0.0,2.5174283501161887,0.0,0.0,0.0
2025-01-24,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2025-01-27,93.69458128078819,0.0,0.0,6.305418719211822,0.0,0.0,0.0
2025-02-04,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-05,89.3912353757684,0.0,0.0,10.608764624231608,0.0,0.0,0.0
2025-02-11,81.09807921128676,0.0,0.0,18.90192078871324,0.0,0.0,0.0
2025-02-12,80.30838873956712,0.0,0.0,19.691611260432875,0.0,0.0,0.0
2025-02-13,15.238595684587342,82.7503366284607,0.0,2.0110676869519524,0.0,0.0,0.0
2025-02-14,90.12993029671279,0.0,0.0,9.870069703287216,0.0,0.0,0.0
2025-02-19,12.533140515786936,80.50132562063148,0.0,6.9655338635815855,0.0,0.0,0.0
2025-02-24,77.21374045801527,0.0,0.0,22.786259541984734,0.0,0.0,0.0
2025-02-25,88.90670086566207,0.0,6.620711766591857,4.472587367746073,0.0,0.0,0.0
2025-02-26,0.0,0.0,0.0,85.2760736196319,14.723926380368098,0.0,0.0
2025-02-27,95.26668528344038,0.0,0.0,4.7333147165596205,0.0,0.0,0.0
2025-03-05,91.13376151912873,0.0,0.0,8.866238480871266,0.0,0.0,0.0
2025-03-07,29.78517202390567,67.19754482313036,0.0,3.01728315296398,0.0,0.0,0.0
