date,UOB KAY HIAN (HONG KONG) LTD,CITIC SECURITIES BROKERAGE (HK) LTD,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB INTERNATIONAL SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,ID: 1066
2024-05-06,43.103951320701114,13.103446946073975,11.801264450807867,11.539582600203284,4.583009690531299,0.0,7.017021027173788,4.783367763171887,4.068356201336782,0.0
2024-05-07,43.11254931716501,13.102535154922478,11.800443270812483,11.53877962909575,4.5826907860704935,0.0,7.016532754301104,4.7830349169812045,4.063434170651478,0.0
2024-05-08,43.112361821318544,13.102478172188711,11.771398715022686,11.538729447111894,4.582670856015286,0.0,7.016502239502771,4.820705322217269,4.055153426622839,0.0
2024-05-09,43.12287268591451,13.103029026044224,11.77189360768969,11.51819357820088,4.582863520477414,0.0,7.0167972270051395,4.820907994114763,4.06344236055338,0.0
2024-05-10,43.126811566834256,13.10422586817943,11.772678891719698,11.510546529135919,4.583282123240965,0.0,7.017438147402917,4.821348340068805,4.063668533418008,0.0
2024-05-13,43.12893761106347,13.104871873825877,11.773259255421786,11.511113970366429,4.583508067616517,0.0,7.017784089598391,4.8215860205149825,4.058939111592545,0.0
2024-05-14,43.10987323431166,13.099079099217331,11.76225795352422,11.50602568798064,4.581482009719287,0.0,7.038015503502076,4.819454724509844,4.083811787234944,0.0
2024-05-16,40.647756780511195,12.348465968529235,11.093713288766752,10.901348390511224,4.3326129116537295,5.321085868761914,6.522686438056759,4.8165342957694435,4.015796057439747,0.0
2024-05-17,40.7201749636206,12.343912494589816,11.084159567047065,10.89241189654178,4.331015268672562,5.319123728209836,6.492283665056663,4.806563804416694,4.0103546118449795,0.0
2024-05-20,40.76626916039305,12.345463671441703,11.085552439181452,10.893780673029992,4.331559518369154,5.3197921468820475,6.488865199838052,4.807167813114406,3.96154937775014,0.0
2024-05-21,40.80483628288671,12.34118202179128,11.070784297321568,10.862693860077952,4.330057248321532,5.317947138319208,6.477602884021303,4.969352405884645,3.825543861375795,0.0
2024-05-22,40.81146889080858,12.339884627956295,11.06552459213823,10.861551895554577,4.329602041553722,5.31738807745941,6.476375796514275,4.968829991810865,3.829374086204053,0.0
2024-05-23,40.811524610302854,12.339901475478564,11.065539699789365,10.861566724723808,4.3296079527165094,5.317395337236689,6.476384638646008,4.968836775705242,3.8292427854009583,0.0
2024-05-24,40.857880166246666,12.353917687777656,11.078108434956697,10.873903778258393,4.334525715176582,5.323435072810997,6.509847466438146,4.810459700426483,3.85792197790838,0.0
2024-05-27,40.85475301729918,12.352972153145474,11.077260547229983,10.873071519790333,4.332553879100179,5.32302763183958,6.536683945538459,4.8100915211688235,3.8395857848879897,0.0
2024-05-28,40.85598148301,12.35334359591764,11.077593630500521,10.870664908608314,4.332684155102056,5.323187690497154,6.536880497750783,4.810236156298478,3.8394278823150585,0.0
2024-05-29,40.85696948909601,12.351824198514095,11.076231143747926,10.81206694630498,4.332151257348138,5.330732621305326,6.564501967213486,4.809644522117047,3.8658778543529926,0.0
2024-05-30,40.85646697567235,12.351672279330069,11.076094913506111,10.811933965106277,4.332097974782461,5.330667056856134,6.564967865194185,4.8095853667032795,3.866513602849137,0.0
2024-05-31,40.885654770240656,12.352398149158853,11.076745821572374,10.81256934924525,4.332352558869872,5.33098032378035,6.551140271776814,4.8098680112576115,3.8482907440982252,0.0
2024-06-03,40.856451810775035,12.343575333810044,11.068561013457206,10.804846370948837,4.329258135731038,5.3284017483811414,6.6169310020182674,4.806432518262402,3.845542066616029,0.0
2024-06-04,40.856414522754655,12.340676511235877,11.06596162116918,10.80230891063256,4.32824143263863,5.327150401761161,6.62903080966501,4.80530375332126,3.8449120368216745,0.0
2024-06-05,40.87686364900649,12.34561543793784,11.070253795327773,10.754727112151933,4.329973660783881,5.329282408490343,6.631683848762517,4.807226909073435,3.8543731784657926,0.0
2024-06-06,40.879279643045976,12.342715657181976,11.089639759388124,10.752201004735811,4.328956621628722,5.328030648248144,6.630126175975747,4.80609777102843,3.8429527187670662,0.0
2024-06-07,40.92125941445078,12.348955245158043,11.10521981264669,10.757636543070225,4.331145030276821,5.330724116759637,6.5344217341393716,4.8085273878726325,3.862110715625803,0.0
2024-06-11,40.90981933014291,12.34055856473172,11.097668810964388,10.859550904595862,4.328200065299841,5.327099487310366,6.508269381219082,4.805257826440461,3.8235756292953718,0.0
2024-06-12,40.91607624243086,12.342445979386396,11.099366133061817,10.861211807983096,4.328862037623765,5.3279142353289854,6.509264782111372,4.805992761896871,3.80886602017684,0.0
2024-06-13,40.93396368535295,12.34784177532409,11.104218486865252,10.756666557874105,4.330754503366492,5.330243460673409,6.512110463147963,4.8080938167659415,3.8761072506297936,0.0
2024-06-14,40.93401960812575,12.347858644581008,11.104233657120746,10.758047423793883,4.330760419915449,5.330250742694673,6.512119359801037,4.808100385441776,3.8746097585256787,0.0
2024-06-17,40.94558586835822,12.349039607116282,11.105295678019223,10.759076335067155,4.331174618518816,5.330760533631865,6.497439613144401,4.808560237354928,3.8730675087891075,0.0
2024-06-18,40.949592334269546,12.349258953602144,11.105492932838944,10.759267440259164,4.331251549839991,5.3308552198283,6.497555022163369,4.808645648109422,3.8680808990891213,0.0
2024-06-20,40.95444210786575,12.349073352222316,11.10532602445847,10.759105735424052,4.331186453928808,5.330775100520074,6.49745736811124,4.8085733772735155,3.864060480195773,0.0
2024-06-21,40.96115795944271,12.35109839613643,11.107147114368509,10.760870050929302,4.3305301679913635,5.33164925952512,6.498522843724285,4.830953060865594,3.8280711470166895,0.0
2024-06-24,40.96383503903013,12.351081518026263,11.107131936151427,10.7608553459092,4.330524250204709,5.331641973682137,6.498513963316975,4.8309464592375155,3.825469514441642,0.0
2024-07-02,40.97374557560133,12.354069662201766,11.109819126868544,10.76345876061247,4.331571950424018,5.332931878123808,6.474389249380133,4.832115228507096,3.8278985682808346,0.0
2024-07-03,40.79987329100018,12.3016451087197,11.065396671264637,11.178066363988371,4.313190904211271,5.310301556286114,6.382809344154483,4.8116101245085785,3.8371066358666632,0.0
2024-07-04,40.805482690026636,12.303336408974593,11.06691800504115,11.220440524048106,4.313783906270038,5.3110316467981,6.359320612113005,4.812271652081362,3.807414554647005,0.0
2024-07-08,40.9546378656035,12.298297370988061,11.06510673698316,11.215845004251943,4.312017123647275,5.30885642462045,6.2478610850686955,4.810300705433211,3.787077683403702,0.0
2024-07-09,40.99738529398731,12.297895764900666,11.064745401256012,11.215478746103102,4.31187631290953,5.3086830616749205,6.206837781348739,4.810143623034955,3.786954014784769,0.0
2024-07-10,41.14408620636647,12.30107586472788,11.067606622038117,11.218378944861039,4.312991316433693,5.310055828399399,6.0464844649904395,4.811387472974564,3.7879332792083997,0.0
2024-07-12,41.17233193061181,12.297845565983977,11.061978961912056,11.21543296551641,4.311858712213936,5.308661392102838,6.044896640365417,4.810123988456519,3.7768698428370358,0.0
2024-07-15,41.1053284715746,12.277832169778607,11.030392575882885,11.165665669860594,4.30348321187155,5.300022127347866,6.523819732032914,4.530611492498104,3.762844549152876,0.0
2024-07-16,41.051960489692604,12.261891581315966,11.007931612227715,11.151169032433607,4.297895901840942,5.293140988201584,6.635007037736706,4.5247292966603245,3.7762740598905555,0.0
2024-07-17,41.13796399488735,12.28758013902994,11.030993134559477,11.09989401736113,4.3068999568997315,5.304230073181817,6.54164267203608,4.534208565736106,3.7565874463083673,0.0
2024-07-18,41.17244397211465,12.297879031882902,11.05221245147632,11.090148475428604,4.324116212487288,5.30867583846457,6.476236198902107,4.538008933885338,3.7402788853582223,0.0
2024-07-19,41.19536927977685,12.303637518869492,11.03862617917007,11.096323602316648,4.326523931946583,5.311631772461545,6.479842244427446,4.524198971253897,3.723846499777473,0.0
2024-07-22,41.157478615664374,12.30606677041027,11.045026832808395,11.098514479702832,4.3254718343441505,5.3126805102553485,6.498006308249822,4.5250922369490905,3.731662411615718,0.0
2024-07-23,41.15915996793252,12.306569493948553,11.045478040742935,11.098967872697768,4.325648537148212,5.312897542195261,6.468994723283432,4.52473240547632,3.757551416575001,0.0
2024-07-24,41.18664151375222,12.314786463237885,11.052852992299616,11.106378538862543,4.328536727980246,5.316444908986881,6.414993355738365,4.527753522550135,3.7516119765921085,0.0
2024-07-25,41.201631604131514,12.31926849321899,11.056875735092285,11.110420762553655,4.330112121223728,5.318379856502707,6.417328125621288,4.5294014217724,3.7165818798834316,0.0
2024-07-26,41.22304086188339,12.32566985122879,11.062621126556813,11.116193977171045,4.3323621410139275,5.321143401555103,6.3344682587372425,4.5276634879235775,3.7568368939301067,0.0
2024-07-29,41.216913631830984,12.323837812321676,11.055522288201024,11.114541709983053,4.33171819580869,5.320352487806832,6.333526728382628,4.526990513897151,3.7765966317679673,0.0
2024-07-30,41.21764430672169,12.324056283770727,11.055718275523407,11.128375320376032,4.331794986558903,5.320446804620732,6.333639006293376,4.527070766347116,3.761254249788023,0.0
2024-07-31,41.182993891575734,12.31369582592076,11.046424070713137,11.119020035006457,4.3281533787684525,5.315974067431529,6.395895069571667,4.523264996170593,3.7745786648416644,0.0
2024-08-01,41.19012138628938,12.315826943491661,11.048335862978067,11.120944391373772,4.328902447435199,5.316894097120561,6.379831386483296,4.524047832586846,3.7750956522412205,0.0
2024-08-02,41.2071363227005,12.320914401485016,11.052899742030387,11.125538263770416,4.330690643181997,5.319090415361984,6.3824667859844695,4.525916639562927,3.7353467859223026,0.0
2024-08-05,41.18243775197066,12.323804202017008,11.055492136922012,11.128147695614977,4.3317063820887665,5.320337977824571,6.3839637573384245,4.526978167618928,3.7471319286046536,0.0
2024-08-06,41.23300450720419,12.323837812321676,11.055522288201024,11.128178045045097,4.33171819580869,5.320352487806832,6.332572184928285,4.526990513897151,3.747823964787056,0.0
2024-08-07,41.30651116736534,12.345807692246218,11.075231124106999,11.148016405396136,4.339440411085958,5.32983715541553,6.164633691791839,4.535060843896985,3.755461508694993,0.0
2024-08-08,41.32824713169929,12.352304199167008,11.081059038929638,11.15388262067634,4.341723874862951,5.332641777424066,6.101588602678237,4.537447245410195,3.771105509152275,0.0
2024-08-09,41.32638315273906,12.351747087827052,11.080559263053836,11.153379560324819,4.341528055235564,5.332401265600666,6.10432019763014,4.53724259830354,3.7724388192853233,0.0
2024-08-12,41.303689992186236,12.344964491374418,11.074474701783563,11.1894635212412,4.339144033560164,5.329473135219522,6.101241385041772,4.53475110577757,3.7827976338155564,0.0
2024-08-13,41.286771030448996,12.33990770390781,11.071576830750415,11.184880054117272,4.337366618227778,5.327290057822043,6.126323488383153,4.532893565193156,3.7929906511493825,0.0
2024-08-14,41.28671465708819,12.33989085487719,11.071561713511167,11.184864782172696,4.3373606959449935,5.327282783888116,6.122218894111748,4.5328873759359665,3.7972182424699326,0.0
2024-08-16,41.30521337891893,12.345419805539455,11.07379033976057,11.189876217546965,4.3393040723957546,5.329669699949404,6.121410329284004,4.534918359107041,3.7603977974978777,0.0
2024-08-19,41.313960921897475,12.34803429609653,11.076135526941759,11.192245989184256,4.340223042321465,5.330798407706802,6.101255630105878,4.535878755870679,3.7614674298751547,0.0
2024-08-20,41.307414024818954,12.346077540853154,11.071101699206874,11.190472388180295,4.33953526044527,5.329953652380931,6.0996057356126325,4.535159969031734,3.780679729470153,0.0
2024-08-21,41.306680450131566,12.345858287961478,11.07090508849764,11.18754151743091,4.339458195025,5.329858998208632,6.09922419924285,4.5350794295296835,3.785393833972242,0.0
2024-08-22,41.306736878028644,12.345875153292054,11.070920212150426,11.18755680041745,4.3394641230370725,5.32986627917945,6.099095924027931,4.535085624774436,3.785399005092539,0.0
2024-08-23,41.306567594799915,12.345824557438561,11.070874841316027,11.187510951583098,4.339446339049442,5.329844436326671,6.099070928718973,4.535067039090959,3.7857933116763554,0.0
2024-08-26,41.42211953236686,12.378969123830743,11.103473018922173,10.884289587638492,4.354794637388114,5.344153353641828,6.098871192795825,4.5472422348319,3.8660873185840674,0.0
2024-08-27,41.5031189996332,12.390883616635891,11.114159874028827,10.730787648745274,4.358986034010566,5.349296986851075,6.140525686339441,4.551618858147478,3.8606222956082443,0.0
2024-08-28,41.51155719583581,12.389473727646287,11.112895256256609,10.729566652743388,4.3584900494944225,5.348688320418783,6.14092370734126,4.5511009550251895,3.8573041352382447,0.0
2024-08-29,41.518027929449865,12.38813208310728,11.111691851208025,10.728404757991278,4.358018072677507,5.348109115955891,6.140532861982556,4.550608120553201,3.856475207074396,0.0
2024-08-30,41.52747757676421,12.385840071812792,11.112376990791665,10.726419823966342,4.357211766563144,5.347119626465814,6.155842689593497,4.5497661820640785,3.8379452719784526,0.0
2024-09-02,41.5541369501096,12.389252930721478,11.153000837451808,10.729375437573676,4.35841237539616,5.348592999668372,6.096535112198377,4.551019848344029,3.8196735085364932,0.0
2024-09-03,41.64796703289843,12.400863926167444,11.173332765077609,10.47872109859456,4.362497004753987,5.353605609331663,6.142727295692182,4.556108279994067,3.8841769874900636,0.0
2024-09-04,41.64825277249201,12.400949006378333,11.17340942340671,10.47879299131157,4.3625269351013705,5.353642339506026,6.142769439895752,4.5561395386753665,3.883517553232866,0.0
2024-09-05,41.64668854659264,12.399502801546749,11.172106374850904,10.477570949269028,4.3620181750437155,5.3530179950777095,6.161398349452275,4.555608199419732,3.8720886087472475,0.0
2024-09-09,41.6459457463412,12.399281647017538,11.171907111867121,10.477384073850903,4.3619403751438846,5.352922519945076,6.161700050654924,4.555526946695108,3.873391528484247,0.0
2024-09-12,41.64600288388136,12.399298658624321,11.171922439536596,10.4773984486464,4.361946359653035,5.352929864065134,6.161708504404211,4.555533196801792,3.873259644387154,0.0
2024-09-13,41.64486016286613,12.398958435357498,11.171615894138043,10.47711096023063,4.361826672589996,5.352782985492759,6.164420519603271,4.555408197926532,3.8730161717951384,0.0
2024-09-16,41.650288646272585,12.400574662182619,11.173072134626484,10.464755426295945,4.36239524464478,5.353480730508626,6.16536127549505,4.556002003685883,3.874069876288025,0.0
2024-09-17,41.655604216840516,12.402157271375545,11.126467600618067,10.466090978767548,4.362951990360639,5.354163962378847,6.165736432825587,4.55658345824347,3.9102440885897862,0.0
2024-09-19,41.655375562226325,12.402089193849381,11.12640652556696,10.466033528634732,4.362928041383716,5.35413457247278,6.110948136185218,4.55655844639087,3.9655259932900138,0.0
2024-09-20,41.65451812977957,12.401833909782468,11.126177500096848,10.464445832474011,4.362838235061842,5.354024363198592,6.124133307357295,4.556464654389123,3.955564067860255,0.0
2024-09-23,41.65308915414051,12.401408459691279,11.125795811931498,10.464086845289854,4.362688566074299,5.3538406911570116,6.137919826784537,4.556308342966409,3.9448623019646014,0.0
2024-09-24,41.65091729893172,12.400761831455377,11.125215696072702,10.463541231939637,4.362461088879234,5.353561533787696,6.133894994424082,4.556070770142676,3.9535755543668816,0.0
2024-09-25,41.67109849494083,12.398601221021108,11.12327732668515,10.461718147465279,4.361701008242591,5.352628771666495,6.10909229795874,4.555276956490013,3.9666057755297968,0.0
2024-09-26,41.71212890839384,12.41080919615762,11.123380856307245,10.471332390281203,4.359129364466184,5.357899104810908,6.071163243482829,4.5597621969484665,3.9343947391517067,0.0
2024-09-27,41.81404760807933,12.416606600974449,11.140255006805125,10.193612919546831,4.361165624727324,5.360401915835342,6.0499560167042405,4.561892177911542,4.102062129415814,0.0
2024-09-30,41.449474753882896,12.444012785794566,11.165945547313292,10.22988177657735,4.384560986313211,5.372233503187395,6.049540293038704,4.571961278445619,4.332389075446958,0.0
2024-10-02,40.579509458767355,12.46964736058027,11.220130054938059,10.268892233230298,4.393593149686944,5.38330026467939,6.148099783725609,4.595867042141834,4.940960652250241,0.0
2024-10-03,36.72037402643661,12.7294879322276,12.222416527761942,11.788399665079899,4.489296527950828,5.483341994631986,6.191100118255291,4.779653934166475,5.59592927348937,0.0
2024-10-04,36.74778503170898,12.709803494159672,12.262031118229629,11.950345902406362,4.46776078885509,5.484124097805667,6.078248299871715,4.774227372694392,5.525673894268495,0.0
2024-10-07,36.95820667395236,12.667514268589159,12.211335244549716,11.971730574671946,4.460775167810764,5.475549329701947,6.072947705421611,4.714924046682862,5.467016988619636,0.0
2024-10-08,36.909966307023524,12.660578713421671,12.218652192163486,11.964335801591908,4.446570558477079,5.472551427063493,6.174083174352041,4.74958988420671,5.40367194170009,0.0
2024-10-09,36.847442751155974,12.648729593440047,12.190988696136106,11.956635709047294,4.396802769366004,5.462813049762101,6.194325532147926,4.7284970442766525,5.573764854667894,0.0
2024-10-10,36.85056138389797,12.643847627365176,12.239423501519465,11.954258344817072,4.437198310195178,5.456089797370788,6.22689533149822,4.648360284616695,5.543365418719442,0.0
2024-10-14,37.304814508827576,12.70348423913,12.022330762480083,11.676247752548294,4.461499071275054,5.481824266702384,6.297010988109923,4.696980347443631,5.355808063483054,0.0
2024-10-15,37.27668483903465,12.757328825438105,12.138475269851403,11.349572440060978,4.480409440059299,5.505059353572892,6.325958859332399,4.73396161502266,5.432549357627611,0.0
2024-10-16,37.305635360688804,12.767236662629228,12.16640060667073,11.27408634193457,4.483889100095432,5.509334796539755,6.34301565222406,4.748369930368114,5.402031548849306,0.0
2024-10-17,37.32819526142686,12.774957415513436,12.205407525097742,11.280904139469106,4.486600650027247,5.51266646600312,6.305028907941988,4.747567816387401,5.3586718181330975,0.0
2024-10-18,37.34835355653472,12.78185625859354,12.247765090701417,11.280493188096914,4.49439555575077,5.515643463864244,6.251886301009682,4.750131639053272,5.329474946395441,0.0
2024-10-21,37.35664482463392,12.78469380796195,12.256140078446254,11.245667800134916,4.49539330357492,5.516867926908627,6.264586219987766,4.751186159833319,5.328819878518331,0.0
2024-10-22,37.34930396098338,12.782181518796296,12.26772751728217,11.263532815711647,4.494509924742265,5.515783820575749,6.319904123530486,4.721978044675276,5.285078273702733,0.0
2024-10-23,37.34634730597498,12.781169652523092,12.266756376346223,11.271405561264112,4.494154129215441,5.515347178707525,6.319403825688284,4.73574035867031,5.269675611610032,0.0
2024-10-24,37.35125772203828,12.782850161201898,12.245465728721355,11.277128953898567,4.494745034838586,5.516072354028129,6.320234720924218,4.7360802693148525,5.276165055034118,0.0
2024-10-25,37.34222988792695,12.77976053429873,12.27685296386202,11.3057819797871,4.496768253477628,5.514739114153615,6.324360937413492,4.73493555426061,5.224570774819856,0.0
2024-10-28,37.36081825637909,12.786122095947688,12.254680998380122,11.311409818341751,4.4958955225832975,5.5174842636232375,6.327509103757115,4.709009342177317,5.237070598810378,0.0
2024-10-29,37.345924964900775,12.781025113276016,12.249795866185472,11.363444532280566,4.494103305881447,5.515284806941071,6.336295508892103,4.707132171066504,5.2069937305760465,0.0
2024-10-30,37.345872172938144,12.78100704609999,12.249778549951742,11.36342846898746,4.4940969530455215,5.515277010569454,6.336286551944966,4.707125517094327,5.207127729368399,0.0
2024-10-31,37.341860420444945,12.779634090164047,12.248462659418745,11.365882740274118,4.493614190062439,5.514684550813918,6.342673107080217,4.70661987024689,5.206568371494684,0.0
2024-11-01,37.33848277100327,12.77847814550935,12.23604824867293,11.364854672388383,4.493207733252594,5.514185736052566,6.3420993990207455,4.706194146627394,5.226449147472768,0.0
2024-11-04,37.38080024719144,12.79296060179875,12.223032544462631,11.377735002045332,4.498300099014388,5.5204352246837365,6.349287201533961,4.711527900008811,5.145921179260951,0.0
2024-11-05,37.39985059652175,12.799480268762048,12.22926175941544,11.383533428642497,4.500592564336482,5.523248599967041,6.325625884534121,4.7139290324559795,5.124477865364644,0.0
2024-11-06,37.41007169795274,12.802978271668595,12.23260392583791,11.386644463792678,4.501822542862223,5.52475806279292,6.300025373728657,4.715217314254189,5.1258783471100875,0.0
2024-11-07,37.41081334232866,12.803232087189368,12.224350123218453,11.374408945300992,4.501911790255204,5.524867589601065,6.310062632394646,4.722391050994616,5.127962438716996,0.0
2024-11-08,37.4402910113867,12.813320331860389,12.205638889809654,11.383371355702293,4.505459049831394,5.529220882241498,6.290801050693684,4.704854523004292,5.127042905470092,0.0
2024-11-11,37.44118878079653,12.806840982010122,12.185302318856218,11.391779601596832,4.503180760936414,5.52642490465196,6.300509665953139,4.702475405206593,5.142297579992189,0.0
2024-11-12,37.43547664821066,12.801981236683424,12.1806784255728,11.395952302804073,4.501471962358451,5.524327820941663,6.292879964650871,4.7006909813266935,5.166540657451364,0.0
2024-11-13,37.40719315291501,12.792309000385076,12.243066689490925,11.387342358649372,4.4980709809239885,5.52015404478266,6.263224278456966,4.697139484640648,5.191500009755347,0.0
2024-11-14,37.39983797849993,12.789793717736503,12.23217200855863,11.41339463645151,4.497186549513675,5.519068646698085,6.261851317937212,4.6962159114652895,5.190479233139161,0.0
2024-11-15,37.405658381309536,12.791784147516752,12.231246086437714,11.415170862173325,4.497886430546399,5.519927559580973,6.255751899346153,4.692702409876494,5.18987222321265,0.0
2024-11-18,37.390000326254416,12.78642949078559,12.220469298094953,11.42707993941652,4.524287477401013,5.517616911048948,6.255113104570677,4.690738038819524,5.188265413608361,0.0
