date,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,CITIBANK N.A.,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,CHINA INTERNATIONAL CAPITAL CORPORATION
2024-08-21,43.825426303269396,20.04972454090606,15.212048740535227,6.467851346886479,3.4042263061503215,3.5693114361973795,1.8296090719195646,1.8827963340785083,2.108690927792406,1.6503149922646534
2024-08-22,43.85276583663658,20.058786649987546,15.155923239526405,6.467840055481548,3.3998382668904488,3.575510178783692,1.8286199678315704,1.882434139638419,2.128090594283507,1.6501910709402772
2024-08-23,43.879102975685576,20.06067213412842,15.160107915363158,6.46603710404621,3.3675577358485627,3.5723119858338497,1.8314348635227111,1.8827406511324873,2.129353575210144,1.6506810592288836
2024-08-26,43.784848966222896,20.00673116495087,15.285032322219338,6.466323618684353,3.366737595057881,3.5840291737637675,1.829096021466307,1.897740083919201,2.1291820041847105,1.6502790495306778
2024-08-27,43.88572463228041,19.997298092910917,15.226686292829179,6.472655688403282,3.3671231926720857,3.6291396715185305,1.8294769354673799,1.8981984000730263,2.116088992908945,1.5776081009362537
2024-08-28,43.869989165963474,20.057639206490116,15.203492031448427,6.473336350698656,3.3674583119119292,3.6245101135549644,1.8308238536150114,1.8975628434586038,2.1161337136497926,1.5590544092090266
2024-08-29,43.894872914787605,20.10011477320303,15.094121893033089,6.474724537107937,3.377344392100308,3.643842871281773,1.83855813417065,1.8990487330644807,2.117511563067465,1.5598601881836598
2024-08-30,43.86157504067702,20.0863796839994,15.166016185225843,6.464864271522716,3.377562770766064,3.631597991829861,1.841834932898864,1.897220597741333,2.114589949757139,1.5583585755817606
2024-09-02,43.8626859311206,20.1318021435402,15.168586276513786,6.474118261979833,3.3821416249143206,3.5531683994654077,1.8504176358876574,1.9029187639079477,2.1162245019146333,1.5579364607556159
2024-09-03,43.76876488340141,20.20767557161261,15.223704367952623,6.450744688852199,3.3667813674351827,3.558890482690592,1.8509760890841882,1.9015716783170231,2.1143410109847984,1.5565498596693712
2024-09-04,43.602910196992106,20.37673443064359,15.046445018590196,6.475581591108881,3.5080682956582363,3.4517661306914955,1.8673661868298788,1.918436016679341,2.1989672331532475,1.5537248996530237
2024-09-05,43.61642899386804,20.428358936309717,14.91329268196086,6.4768375111342715,3.5634852990549146,3.4454253250725353,1.870244536922164,1.9242555941528672,2.207614692929833,1.5540564285947946
2024-09-09,43.59316990480481,20.508334227743415,14.732067069520003,6.511458605930826,3.6124641356657348,3.435652366242751,1.9023237222917062,1.936792490452767,2.2106413560058384,1.5570961213421464
2024-09-10,43.59212233663922,20.515417185651696,14.733274286562839,6.442553225365896,3.616975470206333,3.412616199679905,1.9067908479861138,2.012969879794769,2.2100868210010414,1.5571937471121855
2024-09-11,43.532137996780556,20.47124729710118,14.771160258377499,6.478778168817067,3.615676097775608,3.4147907460025086,1.9128704923607645,2.02648144504475,2.216683749745848,1.560173747994217
2024-09-12,43.505060725596714,20.33613114952902,14.809719672144245,6.5133576420297645,3.6330218203059004,3.4556470395684205,1.9199819571827994,2.0357493122220034,2.228039644888622,1.5632910365325166
2024-09-13,43.51841600678319,20.3698396791533,14.727086327572895,6.534387654344307,3.6408090961289816,3.4550740777894613,1.9235388902620207,2.039284822580431,2.2259952603774957,1.5655681850079182
2024-09-16,43.42587228176743,20.402406089779788,14.735995561712004,6.545451894626838,3.644646393305818,3.4634110105808817,1.9450114671734755,2.0437178125771935,2.2273865217086444,1.5661009667679262
2024-09-17,43.418085324798525,20.4164727781838,14.697741437893852,6.567257800119053,3.6475256020728244,3.4636868486601275,1.9471941358481453,2.0465331775637314,2.228818528162581,1.5666843666973573
2024-09-19,43.41692928383826,20.415929173402073,14.699061757003278,6.568128954974717,3.6478722470302345,3.4628972830480227,1.9469838033956097,2.0466054764859516,2.228949368338431,1.566642652483426
2024-09-20,43.41853950059074,20.416686345125516,14.691682268438605,6.568562740444901,3.6505751191895848,3.4632793009513536,1.9493066087081279,2.0456353274631476,2.229032034055987,1.5667007550320355
2024-09-23,43.32292754221474,20.43060468392103,14.746423817452722,6.5745827180803555,3.6552462455981973,3.4740544493611294,1.95307299357831,2.0463977586946314,2.229332247222366,1.5673575438765168
2024-09-24,43.28027896763916,20.446228741092717,14.76327477125254,6.583839294814753,3.655057195774251,3.4707557101832984,1.956379298855172,2.0467713626949697,2.2297709665874876,1.5676436911056486
2024-09-25,43.215745070081155,20.3654199345969,14.806037822733465,6.579671635051006,3.767197631681541,3.4683542378282444,1.9549801675113876,2.045165666680651,2.230066711278304,1.5673611225573487
2024-09-26,43.1346835520902,20.448871365603388,14.747240073145914,6.588447276279931,3.7888591352397407,3.4855746048046807,1.9608711305340716,2.050907920729231,2.2270123214045463,1.5675326201682906
2024-09-27,42.952956899691024,20.871929319568043,14.577005681108613,6.56408475680659,3.764961890438614,3.5652622858730387,1.9253006657720957,2.018511959053406,2.199630312320398,1.5603562293681728
2024-09-30,43.11292930398522,20.933605145629226,14.319051332700337,6.548456049340258,3.747618095300119,3.671743705606313,1.9146530021785326,2.00842946995786,2.188379883948078,1.555134011354055
2024-10-02,43.639436397929835,20.57650258134282,14.037504705657696,6.565012349291201,3.749087212671915,3.7547575857674502,1.9453211743227463,2.009518380301763,2.1753973499482098,1.5474622627663701
2024-10-03,43.80500783036502,20.85850547337736,13.353570293248826,6.568320355214012,3.7371112214411606,3.9845429986424783,1.9402700385890985,2.0072890978431546,2.1962413118252675,1.549141379453625
