date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,UBS SECURITIES HONG KONG LTD,PHILLIP SECURITIES (HONG KONG) LTD,BOCI SECURITIES LTD
2024-06-03,47.46710880744118,20.578796526018095,5.662395711417514,6.3436045215060455,5.338830242193656,4.029915316271084,3.6934508061192437,3.631973366966711,1.7926834330230919,1.4612412690433805
2024-06-04,47.50753260515881,20.517902485239535,5.671717525481878,6.334893977064104,5.336196734576583,4.033929431044976,3.712515764302745,3.6316639685203067,1.792530718943711,1.461116789667354
2024-06-05,47.53170562841529,20.48485408664007,5.674935261158199,6.34012290951691,5.33922411923239,4.0351280291118234,3.6726580932435517,3.6397191623701817,1.7935476754510356,1.4881050348605502
2024-06-06,47.50179032386012,20.5028663185933,5.681134345706054,6.334500258223459,5.345056485631635,4.034625621812238,3.6706685756180093,3.643695053861387,1.7955068790664195,1.4901561376273753
2024-06-07,47.44576069457787,20.506550466516497,5.6859601321569055,6.350766634643863,5.344419999278667,4.041157498636572,3.6585779033916848,3.6495940317364557,1.7984137236836495,1.5187989153778307
2024-06-11,47.457506688096565,20.50721859682734,5.683228703551575,6.333952377844744,5.338889976562011,4.0419354285087765,3.6527233531289847,3.65029658495782,1.798759921464535,1.5354883690576564
2024-06-12,47.44759044809058,20.52199052468352,5.678894578469951,6.349716732891292,5.338991534993401,4.046103093576728,3.619257004735035,3.66328046001232,1.7984259100985958,1.5357497124485828
2024-06-13,47.482621529436756,20.505911148283257,5.681996673990543,6.356020929800578,5.347053313897862,3.9881793453127026,3.6301949468868493,3.6688119460504756,1.8011415001062296,1.538068666234743
2024-06-14,47.459790396198784,20.533592679740394,5.682142865744226,6.356796753674263,5.347705981920922,3.9886661474775797,3.6224276548979186,3.6692597658306876,1.8013613496931171,1.5382564048221092
2024-06-17,47.718863784276046,20.439631634361835,5.657717720799993,6.32267525005369,5.322122716850759,3.9699908332442595,3.606011901201266,3.6520799426524793,1.7929272045404696,1.5179790120192043
2024-06-18,47.93551515835337,20.358258763897688,5.633391773783383,6.312306343681922,5.2873056927363145,3.952921443884149,3.5926772958851556,3.6363774443007544,1.779793780431707,1.5114523030455576
2024-06-19,48.000193881074175,20.39005090138941,5.645264797098131,6.319914422806587,5.287715058288758,3.954293623540553,3.463015935307189,3.6426384910227303,1.7828581960996213,1.5140546933728427
2024-06-20,47.99770433145992,20.3985087504153,5.641869619594807,6.3265476519733435,5.285821387507458,3.9557230377448094,3.4550268139651794,3.6439552468572085,1.7835026709596844,1.5113404895222888
2024-06-21,47.88461806623781,20.428534326409633,5.651309774788633,6.35482839191885,5.291260062871979,3.963869528878493,3.4681339119112504,3.651459677482611,1.79044387756436,1.5155423819363767
2024-06-24,47.83685297096823,20.411274814765225,5.646986849460312,6.336904406173749,5.283402539538433,3.970634579807028,3.5727057040826486,3.648666521886088,1.7781885337047554,1.5143830796135338
2024-06-25,47.617190233306786,20.534006326447727,5.681582376264751,6.3662850510707285,5.3070808492950015,3.9969277734384026,3.5145106748813175,3.67031207037037,1.788737556447619,1.5233670884772998
2024-06-26,47.57618572193795,20.559922497068143,5.6893599593405675,6.345941814684876,5.314345772948648,4.002399213566742,3.5193217287276766,3.675336402528385,1.7911861797403519,1.5260007094566626
2024-06-27,47.554687782874936,20.57265682175025,5.693432418880382,6.349872339398354,5.306665232976483,4.009267051495445,3.516015453132046,3.6776128180680074,1.7922955976567942,1.5274944837672988
2024-06-28,47.45597400927762,20.641451133990117,5.713208281526827,6.363482665220194,5.323558781158751,4.0286346153168795,3.454011672754298,3.689320345603697,1.7980012961899765,1.5323571989616391
2024-07-02,47.42020793987485,20.650999090934715,5.715241466061563,6.368500007047018,5.317745623802007,4.018506789801556,3.4866221177697594,3.6906332802458004,1.7986411588115911,1.5329025256511444
2024-07-03,47.283043716079234,20.7146093934127,5.73089467197348,6.3769850184268435,5.33238692342635,4.027632814298149,3.494394121955514,3.700028535804155,1.8032199646862523,1.5368048399373204
2024-07-04,47.21309015464895,20.74929756254091,5.745357194475617,6.387109007420621,5.330988707519495,4.018324589974095,3.498927503857494,3.712498546947839,1.8049891291808677,1.5394176034341092
2024-07-05,47.13710563450875,20.810663626508415,5.753958287370634,6.394334400737497,5.343474963725887,4.023566389758231,3.469745830053708,3.7173414046230384,1.8073436904951314,1.54246577221871
2024-07-08,46.9587937434005,20.826711605533454,5.77790191665689,6.4442743830682865,5.364599443241571,4.035865322055953,3.4952945735607295,3.7328101723960163,1.8148644901180713,1.5488843499685356
2024-07-09,47.080685249388665,20.79550833851138,5.787413648467581,6.45578275563575,5.358386161289374,4.050186632528708,3.353100542647338,3.743994729536615,1.8203023384561072,1.554639603538485
2024-07-10,47.04736448076889,20.820024023353277,5.788497969762496,6.446961208537173,5.356046402944773,4.050945469529274,3.3704472630329816,3.7446961988733296,1.8206433876204944,1.5543735955773135
2024-07-11,46.8960211546165,20.86567528977343,5.804293434513026,6.463118719695299,5.368077771276433,4.0589281002645885,3.405386554101801,3.7531079667837135,1.8286428699572408,1.5567481390179663
2024-07-12,46.89964045859704,20.87717991408855,5.810419922794675,6.469508325509678,5.3703043810006985,4.019255921763003,3.4062817853457514,3.7577926175567065,1.8309253924186493,1.5586912809252471
2024-07-15,46.92408239249304,20.849001568353202,5.805212591776421,6.479340315631641,5.3742848278057425,4.021115684293141,3.400971456688066,3.7605778774893635,1.8289245878651637,1.5564886976042207
2024-07-16,46.675474502203414,20.910399086375193,5.828648625092605,6.498929177454636,5.391738650112159,4.042877379025356,3.483486600004762,3.7735768528015474,1.8330002035169344,1.5618689234133878
2024-07-17,46.70854520563412,20.927581787075056,5.818921068913703,6.508015368383978,5.398343915609283,4.047830192986438,3.413534622608474,3.7781997543559536,1.835245759873836,1.5637823245591642
2024-07-18,46.73190952988633,20.905221362073796,5.826636370484666,6.484552516691408,5.40550157435726,4.053197206952959,3.40623732161873,3.7832092655960907,1.8376791103741377,1.5658557419646297
2024-07-19,45.905320211354386,21.21902116320792,5.913301368327309,6.589574145165406,5.4859026415412595,4.13748251407816,3.455758689307524,3.8394804659926036,1.8650126259754891,1.589146175049948
2024-07-22,45.1339343881805,22.46262964630078,5.847519880159909,6.4824192076585225,5.407196283984169,4.077272624383815,3.4015279341402027,3.7836071917118264,1.837872401429171,1.5660204420511061
2024-07-23,45.12154711451134,22.477599538882657,5.847935420128259,6.486187105530636,5.411749430422248,4.081269452260853,3.387485767600556,3.7867931899081664,1.83941998759744,1.5600129931578535
2024-07-24,45.00678933408042,22.462348002512392,5.861307799713515,6.499889292056592,5.424124390541475,4.087213006601809,3.4534100305915416,3.7954523888062974,1.8458855053930585,1.563580249702896
2024-07-25,45.40608210093123,22.52505699250839,5.884467995155127,6.5287971329517065,5.439267124600509,4.096357781091673,2.8943720719263353,3.8060482973842125,1.8510387340616954,1.568511769389121
2024-07-26,45.42253497201582,22.551143522575444,5.878025617569232,6.501194856917271,5.437499278057734,4.08879787949419,2.9032157969800956,3.804811272400878,1.8447748253579193,1.568001978631415
2024-07-29,45.28081507293427,22.59863443527776,5.895140884269997,6.513310093496559,5.453331847764645,4.100703384972746,2.921731995912642,3.815889883470311,1.8478748133527185,1.5725675885483552
2024-07-30,45.49103792420823,22.4814457135251,5.882203008221491,6.495379482807937,5.43926774077525,4.094659004981606,2.8983372935069203,3.8060487285435527,1.843109156355583,1.5685119470743334
2024-07-31,45.39277404364632,22.478972567251017,5.901330660563757,6.53354870964578,5.442180427175647,4.107973950725224,2.9077620597115788,3.818425176071045,1.843419996424538,1.5736124087850898
2024-08-01,45.22886483978027,22.419913940549584,5.877517458828405,6.5135494156057545,5.427882278035208,4.085845894391105,3.1869042549224154,3.8083930918026794,1.8816507427249545,1.5694780833596218
2024-08-02,45.34981716318435,22.453077189366418,5.7686621165414875,6.523099170711549,5.341574869302799,4.092782081139415,3.1945994216751865,3.8196267775643626,1.882653609357334,1.5741076011571042
2024-08-05,45.800666361680335,22.269497484088294,5.712765346847152,6.4734758304346665,5.2981696196853525,4.059524431062734,3.16864033868593,3.7885887676548804,1.8673553027985408,1.5613165170621133
2024-08-06,46.34000444533646,22.180566691671217,5.7023064422674,6.4493094060871,5.269150072559616,4.0421900391443435,2.84881150144889,3.7622281850279764,1.8503516454315183,1.5550815710254813
2024-08-07,46.53412784884477,22.135507041685162,5.665373112913567,6.399145402615804,5.252119679503562,4.04101036188119,2.824184298902833,3.754870442857207,1.8467329360755778,1.5469288747203278
2024-08-08,46.14835137469861,22.29917943965363,5.707986134600267,6.445018888010121,5.289930305958772,4.065758667371238,2.840909411750489,3.783113309200379,1.8606234370339618,1.5591290317225286
2024-08-09,45.87090049910037,22.308335004533426,5.699031457164081,6.448229987261218,5.271200467747721,4.067427980691283,3.12905148331954,3.784666574397591,1.8613873691167873,1.5597691766679753
2024-08-12,46.14265997473651,22.205051888259227,5.649488632553903,6.42081488484951,5.248789588957505,4.047884981362888,3.11574810130057,3.768575798799287,1.8534735500605488,1.547512599120053
2024-08-13,46.135780986979356,22.202764482176455,5.652189620378616,6.420994191226842,5.250776193134927,4.13382563416445,3.1208664416596616,3.6799663446123074,1.8541750676647286,1.5486610380026544
2024-08-14,45.42689067899971,22.366499022206153,5.670853133347245,6.475893206921389,5.288877982973631,4.161146679953153,3.470029615904087,3.7042877693407985,1.8664295762983947,1.5690923340554348
2024-08-15,45.68596891447441,22.30113522405893,5.656142828038646,6.458529638119718,5.275158528768061,4.150352583076261,3.4610282903751886,3.6946787735236644,1.7514181684889139,1.5655870510762127
2024-08-16,45.747100950494655,22.31186671853986,5.629046358492739,6.4776650533377955,5.292176669940482,4.1637419979704156,3.3440979278835643,3.7065981432661435,1.7570684027862797,1.570637777288066
2024-08-19,46.97915041102789,21.857529478313932,5.52107721429349,6.360463674449264,5.173049785275302,4.055014313124731,3.2769141619904225,3.5093034754212513,1.7252774969718596,1.5422199891318649
2024-08-20,44.83607206041857,22.739972268411282,5.747196223294558,6.626753602389454,5.3605830701512795,4.218772503528437,3.4192328196296176,3.6530290915187615,1.7959372654781116,1.6024510951799247
2024-08-21,44.7190724785069,22.80055910460529,5.763683369426776,6.632982035702703,5.346911300301665,4.225065051279337,3.4400806051381245,3.6635086405226738,1.8010893220618451,1.607048092454679
2024-08-22,44.92682896810482,22.7848545130893,5.759273186056581,6.611651237336274,5.3387561534157415,4.221832168687975,3.2899881602225975,3.66070544266335,1.8002917389889315,1.605818431434429
2024-08-23,44.864274498246914,22.759152835250415,5.7266812638370705,6.611731852322471,5.340272614277137,4.228667817414519,3.4138543685795963,3.6565761087719992,1.7959413928131491,1.6028472484867293
2024-08-26,44.87655663321182,22.746666493565744,5.720061963947406,6.608104461459853,5.337342783407164,4.226347845681766,3.4328462706179423,3.6545700034032875,1.7955356654354864,1.6019678792695267
2024-08-27,45.161554301111984,22.710130551385436,5.71174754123787,6.5984992204419,5.329584663945062,4.22020461808598,3.3121091358190453,3.5647623534205066,1.7929257562060812,1.5984818583461329
2024-08-28,45.09843240752261,22.759434481381263,5.693403479847242,6.60001867422718,5.334086789745116,4.220294251141479,3.3328630023013783,3.567773659098971,1.794440316498031,1.5992529382367313
2024-08-29,45.09444007074388,22.762290243403676,5.690642076621441,6.60084681794457,5.326066618121486,4.230092566041431,3.333281196505442,3.5682213289445706,1.7946654756297986,1.599453606043701
2024-08-30,44.30434910425033,23.101275274722045,5.773331530270871,6.697879245771132,5.382141450250175,4.291543441066315,3.3830939375944404,3.621545028545223,1.821485057119843,1.6233559304096286
2024-09-02,43.095789165564014,23.823544439313853,5.8610524435904425,6.795469663015777,5.463918559559697,4.3567498315580275,3.4333034252334906,3.676571357081224,1.849160989459902,1.6444401256235697
2024-09-03,43.68541253824898,23.427894812763224,5.7855386362100365,6.678096591910977,5.393161789310135,4.30279362831992,3.652252702153927,3.632531834987767,1.8270109593529573,1.6153065067420715
2024-09-04,42.95291639870461,23.737862871591307,5.859135730387328,6.766034005460214,5.4617675079958605,4.3575289136236846,3.6939346131169377,3.6787408060744644,1.8562245396228687,1.6358546134227252
2024-09-05,43.34066984896242,23.58938651266552,5.810617713091514,6.717778543267597,5.427605066445281,4.330273299649144,3.6619270923966525,3.6557308980944447,1.8398661242187395,1.6261449012086853
2024-09-09,42.58220907526818,23.88531833096844,5.884539854869124,6.809148828395879,5.4929292836839645,4.393440182710653,3.714742463390307,3.7211013028154003,1.866704755472516,1.6498659224255312
2024-09-10,42.544636806971944,23.88329448557634,5.88092775328212,6.804969174948745,5.489557564047045,4.39074336143868,3.772641566433997,3.718817182688287,1.865558917841026,1.6488531867718152
2024-09-11,42.94298562717172,23.701818787291195,5.833853014715394,6.76281757648633,5.447845509086889,4.357380576501738,3.7750308553977443,3.6905599862018175,1.8513835867320059,1.6363244804151684
2024-09-12,42.11107379481175,24.28177721304055,5.948233082748193,6.93170190771452,5.584384879576983,4.466589620684239,3.3180624914829253,3.7830565036657244,1.8977848198518579,1.6773356864232596
2024-09-13,42.1743370670033,24.26414066326356,5.942377458787817,6.902471032156401,5.582167581061941,4.474626773037358,3.293981770806821,3.789863710967604,1.9011996815306547,1.674834261384537
2024-09-16,42.69975668473771,23.475500808762565,5.992487172791933,6.9625322203163975,5.61377824159668,4.512359527213126,3.315573995064427,3.8218221296288624,1.9172317449542482,1.6889574749340504
2024-09-17,42.569963093106864,23.52997626537255,5.998650289116601,6.979676597568066,5.627101639081656,4.522448955300715,3.3265426236985975,3.8308926082189534,1.9217819853644524,1.6929659431715427
2024-09-19,42.72777412305816,23.240840415943158,5.92587575376806,6.893775611701466,5.553935394056278,4.467583426307196,3.837353531718673,3.78441691517195,1.8984672755071632,1.669977552767898
2024-09-20,42.7668758239649,23.242121447113565,5.922527731705085,6.893543152886117,5.553016640921623,4.467829678745708,3.8375650459925983,3.7478789583234065,1.8985719187004555,1.6700696016465395
2024-09-23,42.44012445338547,23.394368901878345,5.94104908355496,6.9236834289989595,5.584241488543097,4.492952474144783,3.857296177649214,3.7775758491748537,1.9092476689625677,1.6794604737077505
2024-09-24,42.391904015127665,23.42964619543387,5.950164471898646,6.928754997567217,5.592809424787538,4.4924440632701135,3.8366907049937677,3.7833718071578093,1.912177039466347,1.6820372802970263
2024-09-25,42.38297776741445,23.41924676255432,5.953636348711558,6.930946301031067,5.584963345630663,4.488893458846985,3.857445122134119,3.7855793765307113,1.9132927805785231,1.6830187365676046
2024-09-26,43.01711657487076,23.069239812248473,5.903912797774833,6.866501013166879,5.520012650795149,4.44438860006448,3.8289494814032086,3.780871556427817,1.8976192723586256,1.6713882408897727
2024-09-27,42.93764747226266,23.16174624877814,5.920017738507623,6.875775813613763,5.518058922951679,4.4291512980512255,3.826772940211779,3.7951251588541437,1.9047731548063778,1.6309312519626054
2024-09-30,41.567136994577815,24.833078456831732,5.882727729530064,6.78849604158271,5.476342555488479,4.392652842276311,3.3897083968584574,4.1552323484902045,1.8930415590624676,1.6215830753017624
2024-10-02,41.718835880754,24.58551448304709,5.861527154799381,6.788328136994122,5.473635679871753,4.2971327094613345,3.565942472328618,4.1671638137693305,1.914451540967604,1.6274681280067673
2024-10-03,44.24808534114535,23.50283193643742,5.727919689125413,6.591883147388379,5.321775916855985,4.1961685140705445,2.872891707039729,4.085023139727334,1.8743058684083096,1.5791147398015355
2024-10-04,44.442535881454305,23.29655112057092,5.713604986450546,6.554012023705077,5.322956660362365,4.152293011508514,2.951288449250531,4.143505025833293,1.868806857481598,1.55444598338285
2024-10-07,44.75686002549406,23.382073135767715,5.737346322494337,6.48606705187894,5.246915610158555,4.1526511417400425,2.7190666433795205,4.124918488898048,1.876856303448081,1.5172452767406959
2024-10-08,44.06666923422053,23.43907648522156,5.756353530578708,6.721933672234089,5.27840828669012,4.449942880103657,2.738247124441894,4.154015944509437,1.8741507754298832,1.52120206657013
2024-10-09,44.13840152051009,23.35434653034665,5.713642415632318,6.821937086407248,5.206621871905581,4.398970392976159,2.898083195885298,4.150442446421005,1.802339327362796,1.5152152125528613
2024-10-10,44.41455331863338,23.103531487918595,5.890627216275313,6.702673561029046,5.219894423168201,4.390397260921651,2.801218487059562,4.158575246979418,1.801572784093107,1.5169562139217243
