date,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL
2024-04-17,27.365953639891284,23.01079267765344,13.817250182293686,11.179014703537153,8.776910549841489,5.627917236626511,4.526879198066883,3.1666028180984394,2.5286789939911194
2024-04-18,27.35932039059041,23.00159006365819,13.809109069982831,11.211800875432614,8.774783109426485,5.626553082518583,4.52578192520474,3.162995417156173,2.528066066029984
2024-04-19,27.35068616247935,22.997501984776665,13.778137610343602,11.270360735096407,8.77201390763674,5.624777419157802,4.533224814626241,3.1478033558859213,2.5254940099972734
2024-04-22,27.35117143595759,22.997910021259287,13.778382070929423,11.270560701090771,8.772169546353622,5.624877217579177,4.533305246018725,3.146084941873866,2.5255388189375405
2024-04-23,27.35660837045338,23.00418046335388,13.769595870410953,11.269642915634956,8.771455210142753,5.624419172000261,4.532936089440636,3.145828749561968,2.5253331590012174
2024-04-24,27.599409095657357,22.387544563133,13.907701132162643,11.34904263546094,8.83325407026327,5.664045743115585,4.57559238585208,3.1581512972626187,2.5252590770925054
2024-04-25,28.112246298670314,22.29274837047884,13.870409180654011,11.05733022306737,8.822859698785786,5.6583076867824715,4.570957005408818,3.099579952605386,2.5155615835470044
2024-04-26,28.23132066526231,22.23363251404367,13.853353528187062,11.046027469169843,8.817683917565692,5.654988336405995,4.570059293259937,3.078848404158427,2.5140858719470676
2024-04-29,28.514382545327276,22.18845659932041,13.8335152478125,10.862512729094043,8.816408854264806,5.6541706082857655,4.580099475672884,3.0420821258488164,2.508371814373501
2024-04-30,28.66994682080332,22.12413550368067,13.801769111208733,10.665319894850779,8.789024303881897,5.6423152769126395,4.586514077219406,3.0357036675098774,2.6852713439326754
2024-05-02,29.07476586494265,22.124753720377633,13.801976793815971,10.477900869558686,8.77859100869338,5.64247294063302,4.606220199340305,3.035788494448945,2.4575301081894128
2024-05-03,29.624862115673935,22.115101749509886,13.233065080832565,10.474172452519745,8.775467267716808,5.640465144174978,4.645502308870249,3.034708250830473,2.456655629871365
2024-05-06,29.797442700888293,22.115101749509886,13.060484495618205,10.474172452519745,8.775467267716808,5.640465144174978,4.645502308870249,3.034708250830473,2.456655629871365
2024-05-07,29.70846938845838,22.022148081447554,13.005955198355984,10.795422470685772,8.738828499574877,5.616915435843168,4.626106705558771,3.039755461238058,2.446398758837437
2024-05-08,29.883099928339764,22.015306592945695,13.00561877429863,10.623287633978487,8.738602452960423,5.616770143517314,4.625987042407245,3.039676832113935,2.451650599438507
2024-05-09,29.942101820517276,22.012794090008597,12.966295399620401,10.610351324883268,8.737724697882085,5.616205963084131,4.6237508527034255,3.0393715096335665,2.45140434166725
2024-05-10,30.055380200347603,22.003433875599125,12.960163299373844,10.57114723154693,8.736112027796283,5.614201900006051,4.634497212315873,3.0382869532153975,2.386777299798895
2024-05-13,30.075192941674306,21.997201111093073,12.956492161211427,10.56815281387442,8.733637408185746,5.612611602849253,4.633184429506989,3.0374263181350614,2.3861012134697277
2024-05-14,30.268169046258187,22.04192586760675,12.946804357079147,10.351981293958055,8.727512573066717,5.608675519972447,4.637011826988006,3.033491656679351,2.3844278583913363
2024-05-17,30.26958475985176,22.041668499930925,12.946653186579491,10.351860421336404,8.726809162913938,5.608610031512331,4.636957683944251,3.0334562367844646,2.384400017146439
2024-05-20,30.876738126894505,22.117408068319698,12.930474641479394,10.340125424006821,8.71691634384042,5.602252041637698,3.951357018864105,3.0123461964971394,2.4523821384602136
2024-05-21,33.09396584816925,19.906765419723193,12.928201486115725,10.33115203872043,8.715383924830983,5.601267175294414,3.9506623770469833,3.0118166311792636,2.460785098919756
2024-05-22,33.08810678706483,19.90430371135674,12.926602760200662,10.32987446886553,8.71430616392547,5.6005745119723,3.9643066188245877,3.011444184222519,2.4604807935673625
2024-05-23,33.08732960890586,19.903836196239798,12.926299138316233,10.333164953361322,8.71291718123087,5.600442964881486,3.964213504626805,3.011373450993145,2.460423001444482
2024-05-24,33.08991474021494,19.882432800555826,12.92316921175492,10.3661621173231,8.710807467489897,5.599086894207016,3.9667858831011813,3.010644288094357,2.4509965972587633
2024-05-28,33.10483396965086,19.87140853471154,12.922098878218458,10.36530356236829,8.71008601370334,5.598623161946125,3.966457342640782,3.0103949379933788,2.450793598767231
2024-05-29,33.10775735649196,19.873163318145217,12.923239989327929,10.357388195920231,8.710855174813185,5.5991175592687314,3.966807608381788,3.010660776781645,2.451010020869316
2024-05-30,33.10658793980042,19.872461367582762,12.922783520700666,10.360554510249173,8.710547494068477,5.5989197898619665,3.9666674946622322,3.0105544356324385,2.4509234474418657
2024-05-31,33.10706154360673,19.872745651585745,12.922968386609371,10.359272179896758,8.71067210215119,5.598999884788347,3.9667242395260427,3.01059750289272,2.450958508943094
2024-06-03,33.10647684951152,19.872394684858513,12.922740157858282,10.360855298476404,8.710518265528243,5.59890100249499,3.9666541843736955,3.0105443336139945,2.4509152232843556
2024-06-04,33.117589570035896,19.879065173213004,12.927077883084563,10.509199489190463,8.713442090843373,5.425880681511274,3.967985655540747,3.011554871157985,2.4482045854226966
2024-06-05,33.126792133419784,19.870102234149986,12.921514817915918,10.505394792294092,8.710287520781797,5.423916323387684,3.9665491062846407,3.010464583217088,2.4649784885490087
2024-06-06,33.13577316416132,19.863412129271275,12.920885024797254,10.504882760582463,8.70986298238831,5.423651962341412,3.966355777145821,3.0103178535259327,2.4648583457862117
2024-06-11,33.20960654923223,19.83894764457989,12.895852549712691,10.491944573436747,8.699135605429612,5.416971999727711,3.97028948629906,3.0066102390151688,2.470641352566896
2024-06-12,33.2099984130357,19.8374179548497,12.894824745831066,10.49206837536437,8.699238252727174,5.417035918438942,3.9703363345728175,3.008409499756135,2.4706705054240974
2024-06-13,33.24014689391544,19.837515924288684,12.864410097234783,10.492120191687185,8.699281214946005,5.417062671112658,3.970355942549227,3.008424357142898,2.4706827071231237
2024-06-17,33.24779301145759,19.827997513316934,12.863956310288978,10.495277546520915,8.698974351263693,5.416871586383069,3.970215889823661,3.0083182361711325,2.470595554774027
2024-06-19,33.2619179671387,19.823801852997136,12.861234260772358,10.493056716126036,8.697133623702372,5.415725361044017,3.9693757809191292,3.0076816675290217,2.4700727697712312
2024-06-21,33.2636813240271,19.823801852997136,12.861234260772358,10.493056716126036,8.695370266813972,5.415725361044017,3.9693757809191292,3.0076816675290217,2.4700727697712312
2024-06-24,33.26897479930423,19.822753215344253,12.8587906647711,10.49250165537392,8.69491029991483,5.415438880500408,3.9691658092430013,3.0075225674599313,2.4699421080883237
2024-06-25,33.43823700754337,19.820656272827716,12.857430402421905,10.31861015575596,8.693990512088824,5.414866010328899,3.9793243950320543,3.0072044178127735,2.4696808261885
2024-06-26,33.646579375932745,19.8135649058521,12.848071709709938,10.135148876262038,8.690880005738526,5.412928697987952,3.977900685886819,3.0061285104460413,2.468797232183838
2024-07-03,33.647172389276435,19.81391411544764,12.848298154064933,10.13356502860699,8.691033180530953,5.41302409963073,3.9779707954857844,3.00618149278043,2.468840744176103
2024-07-04,33.65908853478322,19.813630926261467,12.847661514818878,10.122863491095261,8.690924425872474,5.4129563641181555,3.9779210174160986,3.0061438751307468,2.468809850503694
2024-07-05,33.69659794801255,19.789361016907865,12.842730196199664,10.129176456709732,8.679970420961244,5.411621080478922,3.9769397324222044,3.005402310916365,2.4682008373914504
2024-07-08,33.69691857119038,19.78859781256284,12.842852394795912,10.129272835838252,8.680053010892253,5.411672572061269,3.976977573009465,3.0054309073236656,2.46822432232596
2024-07-10,33.72203745696364,19.781626619760143,12.838328072202227,10.125704462042464,8.676995173058078,5.409766130117163,3.9738151336067493,3.004372144165781,2.467354808083757
2024-07-11,33.76438205492576,19.74567708208867,12.830041256529636,10.119918339859394,8.672036885519523,5.406674832328645,3.9803464302119105,3.0026553584967224,2.4782677600397394
2024-07-15,33.79934414472715,19.735254440060846,12.8232689930786,10.114576599195416,8.667459400749864,5.40382095012932,3.9782454272523085,3.001070424143525,2.4769596206629734
2024-07-16,33.834429993909666,19.724936451103588,12.816089918033915,10.109288494601945,8.662927878206993,5.400995723575501,3.9761655203267443,2.9995014040130625,2.475664616228589
2024-07-17,33.83836366353374,19.725179266610397,12.816247685100818,10.10466476777851,8.663034519525125,5.4010622102542865,3.976214467234551,2.9995383281093906,2.475695091853186
2024-07-18,33.83952715008108,19.724832389144968,12.816022304765706,10.104487072029528,8.662882175588656,5.40096722978568,3.976144543449437,2.9994855796786344,2.4756515554763032
2024-07-19,33.84760826513472,19.721898318204374,12.815087061077207,10.101991278132411,8.662250005506063,5.400573096536429,3.975854386019902,2.99926669351486,2.47547089587404
2024-07-22,33.71624771850759,20.035855470394708,12.764689332663021,10.062263306683498,8.628184086082134,5.3793343320315135,3.9602185945027624,2.9874715158823504,2.465735643252432
2024-07-23,33.76265381497796,20.02182811361688,12.755752611608509,10.055218588398128,8.622143384865304,5.375568191772909,3.9574459951882304,2.985379949146964,2.4640093504251146
2024-07-24,33.7690410102381,20.02042645814383,12.754859627693182,10.054514659062248,8.619789620712321,5.375191867766231,3.957168948766347,2.985170953538716,2.463836854079023
2024-07-26,33.76785902765013,20.01972570399834,12.754413182619798,10.054162731352667,8.619487911189669,5.375003725521008,3.9570304401011565,2.9850664667074756,2.4672508108597566
2024-07-30,33.76379467473547,20.016278707885085,12.75221712792268,10.067899807835586,8.618003807872402,5.374078257448941,3.9563491186510666,2.984552498001776,2.466825999646996
2024-08-02,33.77147679279404,20.020832918026706,12.75511858015662,10.050938367784838,8.619964621913569,5.375300996303607,3.957249288235179,2.985231559252519,2.4638868755329235
2024-08-05,33.77147679279404,20.020832918026706,12.74461741171786,10.061439536223597,8.619964621913569,5.375300996303607,3.957249288235179,2.985231559252519,2.4638868755329235
2024-08-06,33.76436285599438,20.015578244063203,12.758769809344809,10.062298278475602,8.617702223348507,5.3738901931513645,3.9562106673702466,2.984448054459604,2.4667396737922833
2024-08-07,33.76611259137752,20.015578244063203,12.760519544727952,10.058798807709312,8.617702223348507,5.3738901931513645,3.9562106673702466,2.984448054459604,2.4667396737922833
2024-08-08,33.76315876170092,20.01382729897435,12.771650341984733,10.057918872882679,8.616948354376989,5.373420089988367,3.955864581558783,2.9841869775823744,2.4630247209508056
2024-08-13,33.75016804830781,20.00612677852911,12.78422541312251,10.07328698852343,8.613632897218935,5.371352612806433,3.95434252305224,2.983038781763054,2.4638259566764775
2024-08-14,33.74131647374818,20.00087982027468,12.798357030053364,10.079387344355343,8.61137382065049,5.369943881209297,3.9533054272479466,2.982256427430677,2.4631797750300257
2024-08-15,33.70636866155662,19.980163764569834,12.797327515812807,10.160296791777814,8.602454528031023,5.3643819230567225,3.9492107626039386,2.9791675338004,2.4606285187908457
2024-08-20,33.706957400587534,19.9805127520971,12.795804372889663,10.162220928638417,8.602604784523889,5.364475621106683,3.9492797422837316,2.9792195700260877,2.4589248278468943
2024-08-23,33.7006825012527,19.83393954492943,12.810291992525155,10.160329125928733,8.601003320517549,5.3634769683921535,3.9485445429439205,3.121518585151923,2.4602134183584394
2024-08-26,33.71541396183012,19.84260948502605,12.815891710319185,10.245102510613727,8.604763046788309,5.365821486177954,3.967741638475474,2.9813673179891924,2.4612888427799855
2024-08-27,33.85619198813518,19.9254618979671,12.869404205890516,10.294898341017007,8.638937656912729,5.388226364824398,3.563252087445983,2.9938159566798546,2.4698115011272304
2024-08-28,33.828891210741666,19.90939450917364,12.859026643655069,10.374246221507736,8.624959481861469,5.383881435288806,3.5603787710354897,2.991401819170854,2.4678199075652656
2024-09-02,33.828891210741666,19.90939450917364,12.857273655129553,10.375999210033251,8.624959481861469,5.383881435288806,3.5603787710354897,2.991401819170854,2.4678199075652656
2024-09-03,33.826631968459395,19.90806487215984,12.856414989792416,10.381984695363824,8.624383469097026,5.38352187598473,3.560140993267063,2.991202040188119,2.4676550956875873
2024-09-04,33.838494874796616,19.915046575486205,12.825853975387261,10.38562562870151,8.627408016542528,5.385409862227013,3.561389524873456,2.9922510464761687,2.4685204955092432
2024-09-09,33.81503216318529,19.90048453604761,12.816960869647573,10.448515326732098,8.621426001473765,5.381675762380855,3.5589201521762694,2.990176299250209,2.4668088891063262
2024-09-10,33.7990413974095,19.885819485311174,12.852934467933633,10.454082986356672,8.61734902165078,5.379130825673943,3.5572371770339264,2.988762276971629,2.4656423616587406
2024-09-11,33.786023062260135,19.87816008871067,12.840980850476802,10.495576345448345,8.614029887940925,5.377058952478561,3.5558670403714117,2.9876110990862585,2.464692673226896
2024-09-12,33.77597030630306,19.872245504094447,12.837160121221352,10.520457411442925,8.611466853513615,5.375459052386251,3.554809021097975,2.986722159739405,2.4657095702009664
2024-09-13,33.77478802241336,19.862798977310938,12.836710773135621,10.544591745648283,8.598914125758384,5.375270891436921,3.5546845896338755,2.9866176134166658,2.4656232612459577
2024-09-17,33.76296973419742,19.855848695848522,12.832219021845845,10.575893490503733,8.595905240982708,5.373390006186313,3.5534407539369885,2.9855725525942933,2.46476050390418
2024-09-19,33.76217229771654,19.85537972708678,12.825530153004028,10.5843913579527,8.595702217123154,5.373263093854528,3.5533568263881934,2.98550203733783,2.4647022895362514
2024-09-20,33.76178836025286,19.85420919910889,12.825384303339089,10.588102423879683,8.595604468314855,5.373201990055113,3.553316418241601,2.9854680867356618,2.4629247500722506
2024-09-24,33.76237903689082,19.854556556820334,12.825608688812986,10.586538125256318,8.59575485201771,5.373295996476003,3.553378585001642,2.9855203187511408,2.4629678399730404
2024-09-25,33.74938892338921,19.869652787813127,12.82067402137107,10.58421381151976,8.592447625621201,5.3712286147670385,3.5660023687728004,2.9843716364334765,2.462020210312313
2024-09-26,33.74643801880356,19.867915468963886,12.819553035570507,10.59203195169683,8.591696338148767,5.370758977133424,3.5656905725276493,2.9841106955326726,2.461804941622706
2024-09-27,33.738130545367824,19.86296661269425,12.88686952675198,10.542663284338435,8.589941842419412,5.369662223556725,3.5649624289067066,2.9835013153514867,2.461302220613188
2024-09-30,33.75193916083773,19.849048243076638,12.911583562203402,10.530072215409422,8.58544921613054,5.366853836013426,3.563097917572316,2.9819409140486473,2.460014934707878
2024-10-02,33.734755350216616,19.83745811041401,12.9050100078457,10.507245590861984,8.581078186284694,5.43398364725296,3.5612838706949415,2.9804227462270534,2.4587624902020466
2024-10-03,33.77822165675581,19.80344652317171,12.906368292947217,10.68561716954347,8.585467219281956,5.2253218008521225,3.5735900772492597,2.98194716699272,2.4600200932057317
2024-10-04,33.80573118116422,19.785648678109496,12.900750306433876,10.676670903910816,8.57925025419795,5.225792545183553,3.5739120186216446,2.972778738436488,2.4794653739419514
2024-10-07,33.833640404531195,19.757488163457747,12.88051789424407,10.67524425936046,8.58103111922912,5.227404502803148,3.575014434123289,2.97369572725634,2.4959634949946228
2024-10-08,33.77846200652241,19.838570647901644,13.14923011700116,10.368918396062003,8.563657826621252,5.218879265708947,3.628524015928037,2.96884600477795,2.4849117194766013
2024-10-09,33.782563298091986,19.85702058947568,13.148732055266121,10.346613039620163,8.525517988768614,5.219512928234225,3.637692108798679,2.9692064742122435,2.513141517532284
2024-10-10,33.77791722758259,19.842474408183612,13.146312884949799,10.345190083839947,8.524345485742263,5.218795095638892,3.637191821893869,2.9687981232379723,2.5389748689310516
2024-10-14,33.84610662447023,19.842547132254886,13.137268201273766,10.285888760032954,8.52437672807101,5.218814222891808,3.637205152458991,2.9688090040929436,2.538984174453413
2024-10-15,33.83924652002111,19.842227772651526,13.135636522475641,10.291692168165978,8.524846878384263,5.21910205943634,3.637405757523307,2.9689727446839314,2.5408695766578995
2024-10-17,33.847849837814614,19.84727247691697,13.1135520554505,10.29430873642506,8.527014242447533,5.220428968225147,3.6383305345468546,2.9697275787499806,2.5415155694233373
2024-10-18,33.85245963953275,19.83775316727185,13.114464989770717,10.295710737507187,8.528175552400569,5.221139948170475,3.6388260455595094,2.9701320314806723,2.5413378883062667
2024-10-21,33.869077701566766,19.808976737594737,13.102669942734089,10.321561832868705,8.523569395664502,5.218319955923078,3.647331316360226,2.968527832132318,2.5399652851555787
2024-10-22,33.86465130467122,19.82383665877899,13.100957536566169,10.319323005609842,8.518965681735278,5.2176379664264525,3.6468546415550236,2.9681398710990634,2.5396333335579575
2024-10-23,33.86476948448027,19.823905839388875,13.101003255881158,10.319010040766747,8.518995410957304,5.217656174777485,3.6468673682351618,2.968150229221461,2.5396421962915405
2024-10-24,33.85426061589102,19.82124279827492,13.096937770608436,10.330094029054218,8.516351808043453,5.216037038905035,3.645735677380076,2.967229156933451,2.55211110490939
2024-10-25,33.835374056447684,19.81018495581905,13.087887902544063,10.322587723243002,8.494167020852597,5.21312712470807,3.720410075044716,2.9655738039930846,2.5506873373477306
2024-10-28,33.84363433262824,19.81327744789643,13.088118614196933,10.325107790712917,8.412015391255167,5.21439981256849,3.7858387770181885,2.9662977935849817,2.5513100401386497
2024-10-29,33.832902657709575,19.798278527769337,13.082225183975805,10.328806712373533,8.332976520639273,5.21274634819364,3.892719340903982,2.9653571929591784,2.5539875154756793
2024-10-30,33.81884202279289,19.790050550135433,13.078269475058871,10.324514157821625,8.32951341427174,5.210579980026631,3.9346645151401143,2.964124818506724,2.549441066245968
2024-10-31,33.81884202279289,19.790050550135433,13.137515089291627,10.324514157821625,8.270267800038985,5.210579980026631,3.9346645151401143,2.964124818506724,2.549441066245968
2024-11-04,33.81503557694209,19.78688224699427,13.136036409454869,10.332063702175349,8.26933694834006,5.209993508422076,3.934221652921239,2.96379119441016,2.5526387603398923
2024-11-05,33.81134190472079,19.786602395296487,13.133190411874793,10.344872166754358,8.268433674998676,5.209424412220731,3.9337919113881057,2.9634674545998148,2.5488756681462394
2024-11-06,33.8119309530618,19.786947109959037,13.133419213323904,10.395575088381358,8.204117731529085,5.209515168831819,3.933860444414857,2.9635190830028715,2.561115207495271
2024-11-07,33.80810250567653,19.78470667932434,13.142383934659376,10.396139985970425,8.202317815740972,5.208925307378644,3.933415022420079,2.963183530534713,2.5608252182949176
2024-11-08,33.807808045633614,19.784534359520915,13.142269467811177,10.396049438214131,8.202246375622272,5.208879938953448,3.9333807633676483,2.963157721953784,2.5616738889230057
2024-11-11,33.80766081753565,19.77974495747085,13.130018641461492,10.413336487363111,8.202210656029589,5.208857255037209,3.9333636340652234,2.9631448178319086,2.5616627332049613
2024-11-12,33.79216193040092,19.770677070866565,13.122832709611087,10.455573436672374,8.198450409560625,5.206469290630785,3.9315604108445084,2.9617863846843653,2.560488356728769
2024-11-13,33.797393349351104,19.773737801189164,13.111594709992946,10.458463312248666,8.199719624857444,5.207275312517359,3.9321690620364453,2.9622449035992293,2.5574019242076425
2024-11-14,33.79709907582593,19.773565631475705,13.06010931359739,10.505389990015905,8.199648229990554,5.207229972829563,3.9321348246844847,2.962219111366047,2.562603850214424
2024-11-15,33.794745072092695,19.77392965816295,13.06442349256242,10.504658278480541,8.199077115809974,5.206867283748812,3.931860947330806,2.9620127896686976,2.5624253621431055
2024-11-18,33.79099093819383,19.77413626198125,13.06297221382077,10.503491354639124,8.198166310497662,5.206288872018375,3.9314241713635214,2.9616837505651663,2.570846126920305
2024-11-19,33.78954371032008,19.734987172989534,13.062412742287771,10.502101358048412,8.197815192804196,5.20606589287023,3.931255793151271,2.9615569051795165,2.6142612323489924
2024-11-20,33.80466335562731,19.76034745664928,13.01917414556113,10.506800683048938,8.2014834299095,5.208395426243664,3.9330148933544007,2.9628820988650957,2.603238510740676
2024-11-21,33.745885194318795,19.725988975450974,12.994798180899943,10.688489169648618,8.187223027108233,5.199339282027651,3.926176328467703,2.957730361067469,2.574369481010618
2024-11-22,33.700495927708104,19.716821108661108,12.975583352344966,10.791251730592414,8.176210957143594,5.192346008758556,3.920895499024136,2.9537521216125557,2.5726432941545694
2024-11-25,33.70681740527887,19.714424831771524,12.974006369405133,10.79167642886483,8.175217264232703,5.1917149588202856,3.9204189743744977,2.953393138391702,2.5723306288604557
2024-11-26,33.74535138458327,19.73696256440085,12.988838386528634,10.85569009438559,8.175003188934337,5.041212712292923,3.9249008375479546,2.9567694877130926,2.5752713436133434
2024-11-27,33.74593795448319,19.737305637081416,12.989064161674538,10.855878790629395,8.175145288826783,5.041300339877606,3.9249690611282992,2.956820882999001,2.5735778832997744
2024-11-29,33.735382815254425,19.73113215305258,12.985001409563077,10.852483261595939,8.172588246350877,5.039723509295709,3.9237413994475165,2.9558960411369477,2.6040511643029243
2024-12-02,33.731901571308164,19.728547296714723,12.983300323029864,10.85106154337305,8.1715176049725,5.039063285586649,3.9232273738079435,2.9555088070666105,2.6158721941404934
2024-12-03,33.735008821826575,19.730364613141,12.984496293751349,10.85206110061813,8.15089543404159,5.039527464339611,3.9235887661316258,2.9557810569501073,2.628276449200018
2024-12-05,33.76813632921049,19.72129730482587,12.97852912418705,10.847073915343897,8.146211719644823,5.0372114934907355,3.9217856373125777,2.954422694918747,2.6253317810658086
2024-12-09,33.703185636374315,19.69439266477984,12.967300126546247,11.01542143373486,8.141800325603429,5.034773535922504,3.9198875341680455,2.952992785299479,2.5702459575712844
2024-12-10,33.753506996717924,19.69336704965279,12.96662483488363,11.190172020706479,8.141376329102622,4.812318256905242,3.919683400127468,2.9528390037575836,2.570112108146263
2024-12-11,33.782806353047256,19.684141318197987,12.960550373452016,11.18492977230194,8.137562346887423,4.810063835109248,3.917847150066915,2.951455690299339,2.5706431606378795
2024-12-12,33.78855042894399,19.682433797908068,12.959426097702645,11.183959524516231,8.136856446000348,4.809646581368712,3.9175072925443843,2.951199663358945,2.570420167656678
2024-12-13,33.82503492774414,19.616813943027896,12.960775252010665,11.199004645092748,8.137703541762544,4.810147294545081,3.9179151286476643,2.9515069010182073,2.581098366151057
2024-12-16,33.809196093526204,19.60762821817672,12.954706268756366,11.24058639798135,8.133892999139661,4.807894905871281,3.9160805345863388,2.9501248350839617,2.5798897468781137
2024-12-17,33.80187691030244,19.602528753898454,12.94986330534234,11.26020287569604,8.13177757261633,4.806644490060999,3.915062057870301,2.949357579807314,2.5826864544057813
2024-12-18,33.74629187383305,19.570293642263408,12.928568078866864,11.406129827401411,8.118405381653849,4.798740268943798,3.908623987350012,2.9445075488735326,2.578439390814073
2024-12-19,33.762071122426185,19.601957747207006,12.865341476769393,11.411463158799865,8.122201423517525,4.800984086306625,3.9104515999891745,2.9458843554504366,2.5796450295337907
2024-12-20,33.78579489502575,19.593291586910937,12.86118757326071,11.407778676974011,8.119578963705457,4.799433966189157,3.9091890109898024,2.944933201578433,2.578812125365744
2024-12-27,33.78591187779305,19.59335942836553,12.860885856534837,11.40781817622281,8.119607077616035,4.799450584151486,3.9092025464934017,2.9449433983619184,2.5788210544609367
2024-12-30,33.799370301564196,19.575185357547014,12.866008916482299,11.410630483485729,8.108986024199323,4.801362417701038,3.9107597548549298,2.9461164996350337,2.5815802445304423
2024-12-31,33.79971426465015,19.57508364943344,12.865942067690211,11.410571196501728,8.108943891792585,4.8013374709378205,3.910739435456159,2.9461011922984204,2.5815668312394875
2025-01-02,33.7999191505952,19.575202309002027,12.866020058015184,11.410034188150124,8.10899304630968,4.801366575520112,3.9107631414419197,2.9461190508732673,2.5815824800924863
2025-01-03,33.783155988718605,19.532603526815528,12.946192823869834,11.403769474721777,8.104971369142767,4.798985324701857,3.9088235878202404,2.9446579151132237,2.576839989096172
