date,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,EVERBRIGHT SECURITIES INVESTMENT,DBS BANK LTD,BANK OF CHINA (HONG KONG) LTD,EAST ASIA SECURITIES CO LTD,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-21,89.45904854651417,2.5882027307883257,3.9126571168643736,1.9327323326163781,1.0113820215045584,0.0,1.0959772517122022,0.0
2024-05-22,89.44153814585063,2.5876961250558606,3.9314649166332636,1.9323540263626302,1.0111840571319413,0.0,1.0957627289656786,0.0
2024-05-23,89.43697620877694,2.587672005920135,3.936088621948223,1.9323360154731053,1.011174632190086,0.0,1.0957525156915127,0.0
2024-05-31,89.43324792932525,2.587672005920135,3.9398169013999174,1.9323360154731053,1.011174632190086,0.0,1.0957525156915127,0.0
2024-06-04,89.41991263241165,2.587286160886963,3.9541403336005025,1.9320478868956492,1.011023857011235,0.0,1.0955891291939976,0.0
2024-06-05,89.35163160556309,2.5881041674902137,4.0246872744557844,1.9305725755275858,1.010251839402485,0.0,1.0947525375608453,0.0
2024-06-13,89.35246367291477,2.585334584841593,4.024724753467882,1.9305905535586667,1.0121237030148365,0.0,1.094762732202267,0.0
2024-06-17,89.32917164336433,2.607935280144381,4.026468560467418,1.9300872952222448,1.0118598668067427,0.0,1.0944773539948736,0.0
2024-06-19,89.32168749827491,2.6077167830323917,4.034509380961151,1.929925589330575,1.0117750915209762,0.0,1.094385656879993,0.0
2024-06-20,89.28880580717421,2.632238684535864,4.043808257449864,1.9294765484353023,1.0115396791323208,0.0,1.0941310232724302,0.0
2024-06-26,89.28963681741993,2.6313324835118483,4.043845893142976,1.9294945060590616,1.011549093524525,0.0,1.0941412063416545,0.0
2024-07-05,89.28963681741993,2.629471085012443,4.0457072916423815,1.9294945060590616,1.011549093524525,0.0,1.0941412063416545,0.0
2024-07-09,89.28797481239663,2.6294221409881673,4.047493350161304,1.929458591145799,1.0115302649153528,0.0,1.0941208403927496,0.0
2024-07-16,89.28880580717421,2.6285159221847736,4.047531019800954,1.9294765484353023,1.0115396791323208,0.0,1.0941310232724302,0.0
2024-07-18,89.27385026738217,2.6448252802456462,4.046853073549137,1.929153368356488,1.0113702500332782,0.0,1.093947760433283,0.0
2024-07-26,89.2739500769987,2.6448006694576556,4.0468154165274175,1.9291354170820108,1.0113608389697235,0.0,1.0939375809644893,0.0
2024-08-01,89.27594587932514,2.6443085498640544,4.046062423237164,1.9287764617367482,1.0111726544721902,0.0,1.0937340313647081,0.0
2024-08-28,89.27616183099848,2.644314946243847,4.0460722103521825,1.928781127299239,1.010933208082721,0.0,1.0937366770235353,0.0
2024-09-30,89.27615998525722,2.6443154013720496,4.046072906744863,1.9287814592728147,1.0109333820802302,0.0,1.0937368652728243,0.0
2024-10-04,89.22234309705401,2.64163630178728,4.043633878752169,1.927618763473855,1.07169041317598,0.0,1.0930775457567088,0.0
2024-10-07,89.21835074746778,2.6419310761383517,4.044085098911345,1.9278338621873805,1.0755295936648341,0.0,1.0922696216303145,0.0
2024-10-08,88.74138251944258,3.18276326163807,4.022465106079707,1.9175275127259657,1.0670049482064277,0.0,1.068856651907253,0.0
2024-10-09,88.7256859328887,3.1822334616250822,4.021795530025739,1.9172083227587473,1.086247567667938,0.0,1.0668291850337943,0.0
2024-10-10,88.71255969664796,3.204878580040335,4.021200538421176,1.916924687539671,1.0879361385619788,0.0,1.0565003587888762,0.0
2024-10-14,88.7158408915849,3.2049971182879777,4.021349269817185,1.9169955884763679,1.0861270371580027,0.0,1.0546900946755637,0.0
2024-10-17,88.71091919019514,3.2103670285026165,4.021126176848769,1.9168892390380134,1.0860667819330678,0.0,1.0546315834823814,0.0
2024-10-18,88.70353766193256,3.2184207767652433,4.020791583804387,1.9167297370035024,1.085976411630076,0.0,1.0545438288642224,0.0
2024-10-21,88.69615736198385,3.2264731848540853,4.020457046437537,1.9165702615107254,1.08588605636504,0.0,1.0544560888487593,0.0
2024-10-22,87.95147780101361,3.390058534590664,3.9867018953995728,1.9004790266324696,1.0648519750471284,0.0,1.0428529239911106,0.6635778433254407
2024-10-29,87.8059104570472,3.5263015686828485,3.980103557081572,1.89733356857892,1.0969514453539448,0.0,1.0300046526698472,0.6633947505856747
2024-10-30,87.77779389514704,3.5553638793222695,3.9788290776365183,1.8967260183986585,1.0993448673649764,0.0,1.029674832166609,0.6622674299639275
2024-11-01,87.76735518634133,3.5668332661416535,3.9783559074155996,1.8965004559903127,1.0992141310997066,0.0,1.0295523811996776,0.6621886718117102
2024-11-04,87.70637853924684,3.667654022124167,3.9755919320893787,1.8951828563113213,1.0646269396542574,0.0,1.0288370964325746,0.66172861414146
2024-11-05,87.70636263717267,3.6676587663166305,3.975597074606411,1.89518530777271,1.064628316773002,0.0,1.028838427256357,0.6617294701022145
2024-11-07,87.68952874545678,3.677008536221303,3.9748340196962806,1.8948215560072357,1.0735637238502838,0.0,1.0286409574929691,0.6616024612751469
2024-11-12,87.6775084928816,3.6902122414157086,3.9742891597849015,1.894561818795576,1.0734165625266816,0.0,1.0284999540653634,0.6615117705301667
2024-11-13,87.67670725987898,3.6910923597237417,3.974252841101906,1.8945445055132892,1.07340675320625,0.0,1.0284905552113066,0.6615057253645218
2024-11-18,87.68222293971289,3.689440294474388,3.972474038413961,1.8936965421366299,1.0729263160286968,0.0,1.0280302217002588,0.661209647533187
2024-11-19,87.68050860596219,3.6912334414909105,3.9724377528978847,1.8936792446651654,1.072916515666325,0.0,1.028020831429416,0.6612036078881034
2024-11-20,87.68060871788572,3.6912376560704776,3.972442288551142,1.8936814068318173,1.072803562619243,0.0,1.02802200520389,0.661204362837705
2024-11-22,87.68049618849983,3.6912713730534925,3.9724785741500797,1.893698704342782,1.0728133619610545,0.0,1.028031395496176,0.6612104024965805
2024-11-26,87.67969529322502,3.692151080731175,3.972442288551142,1.8936814068318173,1.072803562619243,0.0,1.02802200520389,0.661204362837705
2024-11-27,87.67809354656806,3.69117022395229,3.9723697193418817,1.893646812757869,1.0755241883949984,0.0,1.0280032251339477,0.6611922838509543
2024-12-04,87.67806146994087,3.6911798328786056,3.972380060292208,1.8936517423361836,1.0755269882205414,0.0,1.0280059012519924,0.6611940050796028
2024-12-10,87.62337000617148,3.7801614226218923,3.9699021852513674,1.8924705279717062,1.07485610038015,0.0,0.9984581894249654,0.6607815681784318
2024-12-11,87.6152590767636,3.779850886504192,3.9695760621379783,1.8923150635920372,1.0838954581262963,0.0,0.9983761671790439,0.6607272856968421
2024-12-12,87.61516922420132,3.7798863885504312,3.9696133461677294,1.892332837059537,1.0838791681051037,0.0,0.9983855443735192,0.660733491542351
2024-12-18,87.58467678859432,3.7786102519470575,3.968273155386433,1.891693961984759,1.1181869453697977,0.0,0.9980484770105125,0.660510419707127
2024-12-27,86.56209277523637,3.7344935573604237,3.921942075132174,1.8696077241333535,1.1051316925994912,1.167537577179379,0.9863958860029483,0.6527987123558611
2024-12-30,86.53243907773287,3.732312722975669,3.9205985299359627,1.8689672499936445,1.1399117500007663,1.167137612194388,0.9860579749811089,0.6525750821855839
2025-01-13,86.53221246127167,3.732564834702226,3.9205882624319592,1.8689623554275276,1.1399087647299289,1.1671345556227921,0.9860553926319783,0.6525733731819158
2025-01-14,86.494004975649,3.7309167557591234,3.91885716351043,1.868137132654491,1.1835595094305438,1.1666192183225512,0.985620009135295,0.6522852355385528
2025-01-15,86.48231555092129,3.730412532713906,3.9183275408406915,1.8678846591056089,1.196914277119952,1.166461552972885,0.9854868053264277,0.6521970809992412
2025-01-16,86.3337459950073,3.8589190414388033,3.9115961740987193,1.8646757857939493,1.2317348572390296,1.1644576672788918,0.9837938194703747,0.6510766596729252
2025-01-17,86.33362307500965,3.8589537501687405,3.911631356628795,1.8646925574669428,1.2317459359768979,1.164468140897608,0.9838026681229708,0.6510825157283922
2025-01-23,86.3335001528008,3.8589884595230535,3.911666539791768,1.8647093294416415,1.2317570149140615,1.1644786147047343,0.9838115169347454,0.6510883718892038
2025-01-24,86.33337722838066,3.859023169501759,3.9117017235876563,1.8647261017180543,1.231768094050526,1.1644890887002757,0.9838203659057027,0.6510942281553628
2025-02-04,86.33415376779513,3.8581584140589493,3.9117369080164783,1.8647428742961887,1.2317791733862964,1.164499562884237,0.9838292150358467,0.651100084526872
2025-02-05,86.33260070293535,3.858089009657623,3.911666539791768,1.8647093294416415,1.2335559146449242,1.1644786147047343,0.9838115169347454,0.6510883718892038
2025-02-06,86.31940190728233,3.848506049501093,3.911068512083797,1.864424246898185,1.2576487583704676,1.164300585603877,0.9836611087799186,0.6509888314803355
2025-02-10,86.3054311099961,3.84788316870391,3.9104355055505318,1.8641224897887358,1.2736302103068875,1.1641121435259398,0.983501903205674,0.6508834689222169
2025-02-12,86.23719448237938,3.84484087382723,3.9073437542206366,1.8626486377897167,1.3516873434982506,1.1631917485308596,0.9827243061035419,0.650368853650391
2025-02-18,86.23039789768858,3.8450185601261033,3.9075243290409984,1.8627347186324381,1.3516208762888844,1.1632455045232293,0.9890592037639997,0.6503989099357613
2025-02-19,86.19101951926375,3.845020989525606,3.8994148948361147,1.8618657403193093,1.401282717978499,1.1627028426475663,0.988597800972784,0.6500954944563786
2025-02-20,86.19024546341643,3.8449864585385423,3.899379875353606,1.861849019458235,1.4021682036599017,1.1626924007600117,0.988588922670697,0.6500896561425773
2025-02-21,86.17399350164018,3.837976145145025,3.898644611492312,1.8614979507388612,1.422555531396037,1.1624731644374662,0.9928920193782805,0.649967075771841
2025-02-24,86.2157966494064,3.839837953764996,3.900535850486349,1.862400966494998,1.3756337853259117,1.1630370821055769,0.992475336532992,0.6502823758827863
2025-02-25,86.23283919136904,3.84059698635531,3.901306881416783,1.8627691130279571,1.356138403214121,1.1632669832263252,0.9926715221883718,0.6504109192020995
2025-02-26,86.23438884747264,3.840666004198364,3.9013769902532482,1.8628025881118424,1.3543657135562106,1.1632878878352606,0.992689361094033,0.6504226074784016
2025-02-27,86.23128959095993,3.840527970992752,3.9012367751000228,1.862735639147163,1.357911029161718,1.1632460793686996,0.9926536839238393,0.6503992313458729
2025-02-28,86.24402547587191,3.840735024522047,3.901447101609555,1.8628360643988846,1.3543900527619193,1.1633087931955461,0.9828231914653343,0.6504342961748022
2025-03-03,86.24213796351337,3.841011130625745,3.9017275722359144,1.8629699815799146,1.3553860292175062,1.1633924221510028,0.9828938455146988,0.6504810551618402
2025-03-04,86.14692051420772,3.8313846688440263,3.8974197877110104,1.8609131303240463,1.4696824059686908,1.162107954237816,0.9818086608576612,0.649762877849024
2025-03-05,86.12527436899975,3.8295245632315464,3.896440482656835,1.8604455384983838,1.492645342163108,1.1618159512576212,0.9815619616986835,0.652291791494062
2025-03-06,86.03867329732559,3.825713745047823,3.858496067842545,1.8585941808243773,1.625635017986304,1.160659810520021,0.9805851944498175,0.6516426860035305
2025-03-07,86.07725743655726,3.8274293906539483,3.7570826575772918,1.8594276694626817,1.6846626811679735,1.16118030970967,0.9810249389765657,0.6519349158946073
2025-03-10,86.08883942744392,3.8279443844356047,3.7441328422049143,1.859677861847563,1.6848893583229088,1.1613365505120063,0.9811569392544692,0.6520226359786276
2025-03-11,86.11896719544693,3.830181353929104,3.709549670429715,1.8603286772558636,1.6854790045074306,1.1617429734397628,0.9815003062790104,0.6522508187121866
2025-03-12,86.12058628165022,3.829734600875957,3.709116987878178,1.8601116881789443,1.6852824099282977,1.1616074675270143,0.9813858239039017,0.6521747400574831
2025-03-13,86.12158245467114,3.8294597277174747,3.70885077185856,1.8599781815973806,1.6851614514423372,1.1615240949837986,0.9813153864848063,0.6521279312445066
2025-03-14,86.13215211775632,3.830906810079067,3.6959237933909295,1.8602452139277086,1.6854033857799595,1.1616908520398135,0.981456271435518,0.6522215555906817
2025-03-17,86.12353114153623,3.831500411617884,3.695630867733978,1.860097777567588,1.694092673368555,1.1615987805916368,0.9813784847334238,0.6521698628506986
2025-03-19,86.12340663720687,3.831534789123723,3.6956640261727327,1.8601144669882692,1.694107873335804,1.1616092028452119,0.9813872899901026,0.652175714337286
2025-03-20,86.10435431124975,3.8450797907739087,3.6948849601365366,1.8597223447622213,1.7013756233780006,1.1613643293202214,0.9811804082225581,0.6520382321567972
2025-03-21,86.09650635207959,3.8582239665516287,3.6945866813988926,1.8595722140709148,1.7057231354062004,1.1612705753089785,0.9721314804278633,0.651985594755936
2025-03-24,86.09887544667141,3.8575665420391516,3.6939571399650935,1.8592553510876224,1.7054324876339517,1.1610726998749847,0.9719658334695415,0.6518744992582431
2025-03-25,86.08268644812036,3.8705328653009454,3.6934934045956775,1.8590219421891416,1.709701922150082,1.1609269400686324,0.9718438139339147,0.6517926636412417
2025-03-26,86.0817897415885,3.869636158769083,3.6934934045956775,1.8590219421891416,1.7114953352138078,1.1609269400686324,0.9718438139339147,0.6517926636412417
2025-03-28,86.08089303505663,3.8705328653009454,3.6934934045956775,1.8590219421891416,1.7114953352138078,1.1609269400686324,0.9718438139339147,0.6517926636412417
2025-03-31,86.01597752474525,3.9393374712473763,3.6907465059012656,1.8576393635876667,1.7102224740531673,1.160063543726293,0.9747051997104125,0.6513079170285753
2025-04-02,86.01893530389522,3.9610198841403785,3.6909118660681877,1.8577225932418173,1.685208864840258,1.1601155192008816,0.9747488703917411,0.6513370982215142
2025-04-07,86.01803922410942,3.9610198841403785,3.6918079458539843,1.8577225932418173,1.685208864840258,1.1601155192008816,0.9747488703917411,0.6513370982215142
2025-04-08,86.01945555318282,3.962022472573632,3.6919071931561893,1.8577725346142635,1.6852541685060878,1.1601467067212554,0.9720867630533021,0.6513546081924478
2025-04-09,86.00776938394552,3.974965353241881,3.691444084727265,1.8575394978463298,1.6850427722359536,1.1600011793039715,0.9719648256507448,0.6512729030483336
2025-04-11,86.00841464859228,3.974140577693953,3.6915102359608487,1.8575727852337027,1.6850729684560417,1.160021966699692,0.9719822434067074,0.651284573956777
2025-04-14,85.8659554034007,4.095517563030153,3.6854342306401793,1.8545153313990463,1.7207643472844318,1.1581126398412427,0.9694878859490065,0.6502125984552376
2025-04-15,85.86429278643033,4.095480927611967,3.685401263518891,1.8544987423004398,1.7225380041187586,1.1581022802370622,0.9694792136399316,0.6502067821426257
2025-04-16,85.86877508379304,4.093948227775345,3.6856320457544425,1.8546148722236075,1.7190675475168091,1.1581748013586768,0.9695399230618497,0.6502474985162371
2025-04-17,85.8264200242376,4.141149689673803,3.683852473831047,1.853719389301181,1.7182375123141618,1.1576155878144878,0.9690717900512094,0.6499335327765072
2025-04-23,85.82475847434378,4.141112661963608,3.683819535001972,1.8537028144392533,1.7182221488510125,1.1576052371008663,0.9690631251846653,0.6517160031148469
2025-04-24,85.90387293937594,4.144929997645213,3.6102483362028974,1.8554115836697176,1.704591624064055,1.1586723338300584,0.9699564211530345,0.6523167640590766
2025-04-25,85.91925188508127,4.147462294537027,3.6108946611152133,1.855743748833288,1.6852040324624167,1.1588797652100706,0.9701300676561199,0.6524335451046088
2025-04-28,85.88388853868851,4.18601930685772,3.6094084596424687,1.854979946686897,1.6854051793027653,1.1584027840252311,0.9697307736111203,0.6521650111852884
2025-04-29,85.88465699754822,4.185161997022304,3.609440755361215,1.8549965443957206,1.68542025971615,1.1584131490063427,0.9697394504213719,0.6521708465286731
2025-05-02,85.88465699754822,4.184267232156868,3.609440755361215,1.8549965443957206,1.6863150245815843,1.1584131490063427,0.9697394504213719,0.6521708465286731
