date,UBS SECURITIES HONG KONG LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,CITIBANK N.A.,BOCI SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,TOTAL_CCASS_PCT
2024-03-18,12.415120686274065,9.124081135877367,3.853887413800175,1.4849922210245823,4.039471326840732,1.5260623232275992,2.1996513181867217,1.6750367248859568,3.6695648560775798,3.0585170100020647,43.046385016196844
2024-03-19,12.415120686274065,9.126832243465236,3.8511681640381745,1.4843594662793727,4.038260839502071,1.5266400558210513,2.1996513181867217,1.677650277094431,3.6665936598826825,3.051281597045972,43.03755830758978
2024-03-20,12.415120686274065,9.126025728764775,3.8489672779678803,1.4872756403225127,4.038343372729707,1.5268876555039594,2.1983307865445454,1.677650277094431,3.6665936598826825,3.051281597045972,43.036476682130534
2024-03-21,12.415120686274065,9.131216628605868,3.8669870326684155,1.4849922210245823,4.038728527792008,1.5268876555039594,2.1983307865445454,1.6746515698236553,3.6644477959641453,3.04715493566417,43.04851783986541
2024-03-22,12.415120686274065,9.056816390287542,3.880526828750714,1.4882660390541451,3.8871033239284363,1.5915825089627296,2.2010818941324133,1.6745140144442616,3.6394402279904265,3.04632960338781,42.88078151721255
2024-03-25,12.415120686274065,9.028672724730107,3.9031755970785955,1.4879634172194796,3.8167597588148765,1.5887763792231044,2.2001190064766596,1.6745140144442616,3.6367441425543157,3.0441287173175158,42.79597444413298
2024-03-26,12.415120686274065,8.782243032856968,3.900534533794242,1.4882935501300238,3.8433314690076776,1.5879785580226224,2.20094433875302,1.6703048198348238,3.6365790760990437,3.0381313027759633,42.56346136754845
2024-03-27,12.867182685112516,8.757285232419513,3.861193695287731,1.4958315849207817,3.5920193589872715,1.581806420638165,2.1979181204063654,1.6684615777509526,3.6365790760990437,3.0326290876002275,42.69090683922257
2024-03-28,12.867182685112516,9.189991428668456,3.861111162060095,1.4931630105605498,3.126065917494641,1.581806420638165,2.19989891786963,1.6684615777509526,3.6365790760990437,3.0326290876002275,42.65688928385428
2024-04-02,13.211436095528608,9.167433584446355,3.86163387250179,1.494428520050969,2.4644672673132537,1.5816882330561906,2.2224524153417433,1.6684615777509526,3.6365515650231646,3.032519043296713,42.341072174309744
2024-04-03,13.211436095528608,9.078779114916237,3.8632020038268746,1.521169285805045,2.450585040869493,1.583338897608911,2.2732024546591285,1.670139753379552,3.633057658386573,3.0232478107255982,42.30815811570602
2024-04-05,13.523651895196323,8.874500517950613,3.9265600115754724,1.5435633015702896,2.095898027415336,1.5910695099308199,2.3055106918609245,1.676907478045707,3.630499128329856,3.012325913601763,42.1804864754771
2024-04-08,13.528046899612248,8.869600767825544,3.9284857868869794,1.4939608317610316,2.0795451412912143,1.5926019869015657,2.3058635214090684,1.682299648917928,3.6212278957587407,2.9958192680745555,42.09745174843887
2024-04-09,13.59669812089313,8.874525800629346,3.936459652141808,1.4939608317610316,2.0746863276470533,1.5989845565054193,2.2793434495056912,1.682272137842049,3.6212278957587407,2.9958192680745555,42.15397804075882
2024-04-10,13.59669812089313,8.873751941575954,3.9131852819484454,1.5231775943441885,2.0732999069781473,1.6129051609000307,2.290017746946619,1.7005119811496132,3.5931115762107306,2.9845122158884188,42.161171526835275
2024-04-11,13.59669812089313,8.847155581459166,3.9189901189588467,1.5311558063490054,1.943616326748071,1.6222314156229027,2.290017746946619,1.699293433065719,3.5906630904575283,2.9822838187422454,42.02210545924323
2024-04-12,13.59669812089313,8.7252222289481,3.9646860159933324,1.5538524439489154,1.9427187503864531,1.6340611782507348,2.2768868754961806,1.699293433065719,3.5773202186563693,2.97199467636362,41.942733942002555
2024-04-15,13.596367630338598,8.63995274970517,3.9960211314191474,1.5490380056701467,1.8897251553200858,1.627458520039852,2.268633552732577,1.7047406260896976,3.574954266130803,2.966052283973825,41.8129439214199
2024-04-16,13.47778208008915,8.400064734240736,3.980040034332627,1.538990953713511,1.9044779055697576,1.603228287221698,2.284659250380422,1.6873631813290442,3.542192307096266,2.939391942601928,41.35819067657514
2024-04-17,13.478736569578162,8.385391285512819,4.057980918892256,1.5501448451707847,1.9437766649626629,1.6230238265300463,2.296440377787616,1.7104890980913132,3.542192307096266,2.9379465728042864,41.526122466426216
2024-04-18,13.485325683232071,8.391921438987438,4.077752486878866,1.5487540176296575,1.9312927060380198,1.6235257516456234,2.2991866894876485,1.7119344678889554,3.5082397524158115,2.9352194599785473,41.51315245418264
2024-04-19,13.493738062707886,8.521285853834337,4.079416025702567,1.552053824148802,1.9245375657552786,1.647022419396552,2.8835739972495182,1.7140616158930317,3.4925861247960674,2.9328196006918965,42.24109509017594
2024-04-22,13.493738062707886,8.514505842282626,4.079416025702567,1.5520265530205448,1.849194692500218,1.647022419396552,2.8826195077605092,1.7126980594801622,3.4912225683831983,2.9328196006918965,42.15526333192616
2024-04-23,13.492061406471493,8.514273819523412,4.073252750716396,1.547526816858075,1.8495169826939641,1.6507951618219365,2.883983064173379,1.7119344678889554,3.4845684130883945,2.9328196006918965,42.1407324839279
2024-04-24,13.526929752909957,8.478041916672076,4.093542470139896,1.5499812184012403,1.8482271674119022,1.6654397576961564,2.9572313784226303,1.7037531294117374,3.484186617292791,2.9293834385314654,42.236716846889856
2024-04-25,13.526929752909957,8.469192735534962,4.097333156967674,1.54935398245132,1.8501383008090522,1.6654397576961564,2.95728662972848,1.6982443615037441,3.484186617292791,2.9274199172969326,42.22552521219107
2024-04-26,13.52882288736246,8.949372207964505,4.095860516041775,1.5628259198104721,1.8503915677771785,1.686195567972704,2.9652497991796385,1.6980807347341995,3.464442320434438,2.9235201459561257,42.724761667233494
2024-04-29,13.549646602748366,8.931678263613055,4.097251343582902,1.5590079618544372,1.8408837343503928,1.705899258121081,2.965495239333955,1.6980807347341995,3.464442320434438,2.9235201459561257,42.735905604728956
2024-04-30,13.54997865600603,8.767253022704448,4.098560357739258,1.5658802861753005,1.8377700260104768,1.7132624627505773,2.9648134611275205,1.7137889046104577,3.4642241514083794,2.9235201459561257,42.59905147448857
2024-05-02,13.093066337512003,8.620908539830493,4.163633060448225,1.792339735224692,1.8102531576163563,1.7280706853943415,2.952666655161523,1.7307515463865564,3.257154474549994,2.922347487441058,42.07119167956524
2024-05-03,13.1259346466752,8.535318812844,4.197912868667768,1.7674139239974347,1.8108803935662763,1.750763563911012,2.9516576234159997,1.7394467274624001,3.255572749111065,2.9214202690803064,42.056321578731456
2024-05-06,13.1259346466752,8.555256352917183,4.21326651387668,1.637194286568383,1.810237994869045,1.7614984890248673,2.962293363436383,1.748528013172112,3.255572749111065,2.9214202690803064,41.99120267873123
2024-05-07,13.15744392643282,8.590568155172244,4.2004720458856974,1.6774415085309524,1.9230693700232855,1.7713160951975289,2.389690455617098,1.7507915168174757,3.255572749111065,2.9214202690803064,41.63778609186847
2024-05-08,13.185391733195662,8.584646011502125,4.15787454354765,1.6000733176647284,2.625376463676429,1.7786792998270247,2.3781241156160595,1.7728811307059638,3.2487276959184594,2.9198112725131202,42.25158558416722
2024-05-09,13.162211274176878,8.582513600170296,4.169955653365675,1.6095091280417866,2.6257855306002895,1.8108648217520413,2.4015772859174174,1.7851531384217907,3.234573980352872,2.9198112725131202,42.301955685312166
2024-05-10,13.224575490240706,8.678637891291336,4.179282379229703,1.6178416849251915,2.6266189362798356,1.8135992432401538,4.839351703997642,1.781635162876587,3.2343012690702984,2.917575039996014,44.91341880114747
2024-05-13,12.886641225895366,8.458695974438829,4.099791832334312,1.5395273273902494,2.54703821855147,1.7268936100160244,4.714861106835372,1.733568969240618,3.120434350768528,2.8389303477875423,43.66638296325831
2024-05-14,12.885845115488495,8.431420541937102,4.078721443565813,1.6471614543991036,2.8687828692873487,1.6905716830538824,4.738452511892293,1.8142372976219907,2.97761214377601,2.8316857430850235,43.964490804107065
2024-05-16,12.83864611779638,8.58989167890136,4.2070809781668554,1.6387450282516987,2.7783925467653305,1.519779463766657,4.718651521167549,1.8140780755406167,2.9453431352842037,2.813905943998255,43.86451448963891
2024-05-17,12.959769380317162,8.626916677500823,4.085435307997086,1.6887142247895865,2.6742313187213798,1.5572010580338091,4.749116012737116,1.8471920756182751,2.9423179157380965,2.803928026898815,43.93482199835215
2024-05-20,12.959455765890882,8.581034181051535,4.081879348179732,1.759722443345942,2.6824098140051844,1.561712350339407,4.758828559700932,1.824502929022474,2.939239622164865,2.8037953418310035,43.95258035553196
2024-05-21,12.987018355416366,8.592498170910465,4.129049579749146,1.7944063200719216,2.5676111179267154,1.5580767794813664,4.742625298052889,1.8155068814248405,2.939213085151303,2.7989656053626573,43.92497119354768
2024-05-22,12.987018355416366,8.327092714522006,4.203140921615201,1.7714518033404965,2.5751994831029212,1.6323208153234594,4.748591588275096,1.8215531276689112,2.939160011124178,2.7989656053626573,43.804494425751294
2024-05-23,12.987018355416366,8.82316346556718,4.226228123414438,1.7840568847826084,2.540838880276158,1.6334353698930777,4.741293909545454,1.837263039697817,2.9266610777363153,2.7989656053626573,44.298924711692074
2024-05-24,13.014987359304559,8.496388140096263,4.265184459323954,1.7646052538414128,2.5236959695148857,1.635770627086564,4.744611036240745,1.8293019356291147,2.9151705508638224,2.7989656053626573,43.98868093726398
2024-05-27,13.018961834362806,8.425024856298442,4.316958172784081,1.8590546779579264,2.5241205617318836,1.6398838641887266,4.8304050949397395,1.8300715090224227,2.8916852938611504,2.7989656053626573,44.13513147050983
2024-05-28,13.013303187738826,8.422488952745413,4.305679942020086,1.8881923188493763,2.0822675300219013,1.6378405141444266,4.834443816107819,1.8099033787150436,2.8908891834542803,2.7976387546845403,43.682647578481706
2024-05-29,13.10602640566012,8.501865087788381,4.300770594511053,1.9013281405627351,2.612691108548864,1.6485880046371744,4.90349312539703,1.8102748969049163,2.8908891834542803,2.797452995589604,44.47337954305416
2024-05-30,13.076384561510986,8.45948128428118,4.303455025728993,1.9148354804659669,2.5583880992520833,1.6759211286063853,4.9049791981565205,1.8142289119257051,2.889456184721914,2.797452995589604,44.39458287023933
2024-05-31,13.078791495178105,8.458977081023495,4.306533319302224,1.9238924570467393,2.4149347890030257,1.6785748299626195,5.0585856759425845,1.8117344326508453,2.889456184721914,2.797452995589604,44.418933260421156
2024-06-03,13.086201345864076,8.363625531130928,4.379642791666472,1.9410619048215738,2.419295616441725,1.6622545666217798,5.054658197935358,1.8108056371761632,2.888925444450667,2.797452995589604,44.40392403169835
2024-06-04,13.087685454884564,8.419147677367778,4.4011377726519685,1.959292833138902,2.4205182828045966,1.6654920822763855,5.057126140196655,1.787585750309115,2.888925444450667,2.797161088440418,44.484072526521054
2024-06-05,13.094722566678039,8.420663736952594,4.431788023316472,1.9783198718631003,2.344118220758617,1.6696849304192352,5.052614847891058,1.8126632281255268,2.888925444450667,2.797161088440418,44.49066195889573
2024-06-06,13.091082802971856,8.412012670531272,4.505322565563962,2.0026543132997667,2.338652126705046,1.6903307269707364,5.061743580556502,1.8187667412448654,2.888925444450667,2.797161088440418,44.606652060735094
2024-06-07,13.091082802971856,8.419075708986997,4.5060125279165835,2.007802493930861,2.338652126705046,1.6903307269707364,5.064529966980548,1.8171745204311252,2.888925444450667,2.7953034974910542,44.61888981683547
2024-06-11,13.09267677522849,8.419491915507708,4.508108951988008,1.991296471495085,2.4761710176851848,1.6917203642229417,5.092724243576871,1.8182360009736185,2.888925444450667,2.7952504234639295,44.774601608592505
2024-06-12,13.093473761356808,8.428249129983282,4.511399541669738,2.0123334501635086,2.4761710176851848,1.6923837895620006,5.096837480679034,1.8179175568108705,2.888925444450667,2.7942154799349983,44.81190665229609
2024-06-13,13.09845430767323,8.433827422530193,4.517848035965388,2.018835018486282,2.4720383554890946,1.68160976205569,5.09962386710308,1.81632533599713,2.887996648975985,2.7942154799349983,44.82077423421107
2024-06-14,13.09845430767323,8.39214286933036,4.514637057324345,2.0155975028316764,1.901903940683011,1.6808136516488197,5.101030328821884,1.81632533599713,2.8869351684334914,2.7941624059078736,44.20200256865182
2024-06-17,13.100060168511943,7.946614779686156,4.503119993438289,2.014854466451931,2.1506630734449903,1.6808136516488197,5.100738421672698,1.81632533599713,2.8869351684334914,2.7941624059078736,43.994287465193324
2024-06-18,13.104057916531081,7.946442315635014,4.493407446474471,2.0090735903434838,2.214424007060457,1.6935248811451813,4.947928054293504,1.8110179332846619,2.8869351684334914,2.788244651883472,43.895055965084815
2024-06-19,13.193553596714871,7.824437865041882,4.518037987908467,1.9006168159141967,1.9708996717418392,1.6935248811451813,5.068948698182841,1.8110179332846619,2.8869351684334914,2.783998729713497,43.651971348080934
2024-06-20,13.195147568971507,6.998203118041933,4.517693006732157,1.8977508184494638,1.971751111821987,1.6938698623214916,5.900549760065366,1.8110179332846619,2.8869351684334914,2.783866044645685,43.65678439276775
2024-06-21,13.19935318141788,6.9970903149152095,4.517639932705031,1.913328045410558,1.9690974104657528,1.6975054331795323,5.900549760065366,1.8238087738217101,2.886908631419929,2.783866044645685,43.689147528046654
2024-06-24,13.195423898893733,7.005816799529077,4.5423458923315705,1.8871890870516523,1.999731924681214,1.712366160774443,5.901876610743483,1.8410578326372318,2.886908631419929,2.783866044645685,43.75658288270802
2024-06-25,13.195423898893733,7.008255365316361,4.559488803092843,1.8890732150145786,1.999784998708339,1.7280229987762241,5.902672721150354,1.8463652353497,2.8843610781179443,2.783866044645685,43.79731435906576
2024-06-26,13.195423898893733,6.978609540615192,4.574110697565692,1.8847742188174792,2.5895553440148085,1.7285537390474708,5.90167649512421,1.8463652353497,2.882875005358453,2.783866044645685,44.36581021943242
2024-06-27,13.213881851362085,6.973297945054581,5.434605392499963,1.8868175688617796,2.5882328454069157,1.7337284566921276,5.9006150145817164,1.8463652353497,2.8815481546803365,2.783866044645685,45.24295850913489
2024-06-28,13.318991963399984,6.976466570621979,5.435268817839021,1.8841107934784207,2.5492288755580548,1.7350553073702444,5.770583648126246,1.8463652353497,2.8815481546803365,2.783866044645685,45.18148541106967
2024-07-02,13.318567371182988,6.984291380589025,5.442699181636476,1.8855437922107872,2.0087640626172925,1.730278644929023,5.774450648279564,1.8463652353497,2.8815481546803365,2.783866044645685,44.65637451612088
2024-07-03,13.329811342662474,7.008156302644733,5.4477104843516155,1.885623403251474,2.036919834006936,1.730278644929023,5.780103032168342,1.8463652353497,2.8815481546803365,2.783866044645685,44.730382478690316
2024-07-04,13.329811342662474,7.0106238999248545,5.4469409109583085,1.8823593505833063,2.0362609464971966,1.7342591969633743,5.781748327009208,1.844109589196901,2.8815481546803365,2.783866044645685,44.73152776312164
2024-07-05,13.329811342662474,7.008235568704244,5.464189969773829,1.8884363266890822,2.1068029893363023,1.7337284566921276,5.782544437416078,1.844109589196901,2.8813889325989623,2.7837068225643113,44.82295443563431
2024-07-08,13.229448622739836,6.98407873949935,5.47440671999533,1.8938764144693623,2.6879020470171144,1.7220256337111353,5.783075177687325,1.844109589196901,2.870614905092652,2.7837068225643113,45.273244671973316
2024-07-09,13.248499199795063,6.987028063186669,5.488312115101998,1.8863133656040951,2.6882830654578425,1.7394073775944683,5.782684658995742,1.8437115339934658,2.870614905092652,2.7837068225643113,45.31856110738631
2024-07-10,13.195280652094524,7.008682266253538,5.48528689555589,1.904146238717988,2.688389213512092,1.7409199873675218,5.781251660263375,1.8437646080205903,2.870614905092652,2.7837068225643113,45.302043249442484
2024-07-11,13.18017273221828,7.011734022813208,5.483349693565839,1.9012006302125684,2.688931152403062,1.7393012295402188,5.781251660263375,1.8437646080205903,2.870614905092652,2.7837068225643113,45.284027456694105
2024-07-12,13.18017273221828,7.009266080551909,5.484517322162582,1.8991307431547058,2.6112162078720824,1.7428063709766006,5.781384345331187,1.8437646080205903,2.870614905092652,2.7837068225643113,45.206580137944904
2024-07-15,13.180969718346597,7.006442621919917,5.487887522885,1.8961585976357234,2.623867622939874,1.7430186670850993,5.7799884188067665,1.8464183093768245,2.8705087570384027,2.7822472868183823,45.217507522852586
2024-07-16,13.181766704474915,7.005119831404875,5.481730935738536,1.8931068410760543,2.7147383450184113,1.7443455177632166,5.8178109608118325,1.8464183093768245,2.8705087570384027,2.7806285289910795,45.33617473169414
2024-07-17,13.203052971848741,6.660268129183616,5.831359300401018,1.8996880204395148,2.7326980385201187,1.7443455177632166,5.951663657220279,1.8464183093768245,2.8705087570384027,2.7803366218418937,45.52033932363362
2024-07-18,13.20878499331522,6.661910823397152,5.832473854970636,1.898228484693586,2.7326379321844,1.7443455177632166,5.954450043644325,1.8488066405974353,2.8701107018349674,2.7803366218418937,45.53208561424283
2024-07-19,13.221556753739518,6.671466748906924,6.005295598518096,1.8981754106664614,2.7346256075742468,1.7443455177632166,5.9539989144137655,1.8488066405974353,2.8701107018349674,2.7803366218418937,45.72871851585653
2024-07-22,13.221556753739518,7.019785936542321,6.008533114172701,1.8991307431547058,2.749426706499683,1.7443455177632166,5.951345213057531,1.848647418516061,2.870084164821405,2.7803366218418937,46.093192190109036
2024-07-23,13.221556753739518,7.007578910303644,6.015645033807409,1.9001126126565122,2.7490677668542385,1.7448762580344632,5.951875953328778,1.849974269194178,2.870084164821405,2.7803366218418937,46.09110834458204
2024-07-24,13.223172300588178,7.004819060893159,6.017714920865271,1.8985734658698965,2.7490677668542385,1.7448762580344632,5.951743268260966,1.849974269194178,2.870084164821405,2.776011088631232,46.086036564012986
2024-07-25,13.211628699688562,7.005015620552617,6.043588509088553,1.898148873652899,2.7490677668542385,1.7448762580344632,5.951982101383027,1.849974269194178,2.869924942740031,2.7757722555091715,46.09997929669774
2024-07-26,13.21242568581688,7.006148538735619,6.04831209750265,1.895972838540787,2.7490677668542385,1.7448762580344632,5.9525393786678364,1.849974269194178,2.8698187946857816,2.7754803483599857,46.104615976392424
2024-07-29,13.210160857857389,6.996648287880301,6.061030306233578,1.8829697018952403,2.7499965092548937,1.7448762580344632,5.95280474880346,1.8491516217737456,2.869792257672219,2.7745515528853035,46.091982102290594
2024-07-30,13.209545836031067,7.0118776942046335,6.061269139355639,1.871983378280431,2.749624991065021,1.744849721020901,5.9528843598441465,1.8491516217737456,2.869792257672219,2.7745515528853035,46.095530552133106
2024-07-31,13.18758860680633,6.999803963385082,6.042135952577191,1.8717710821719322,2.6344855331953974,1.7610107622803666,5.914743373676334,1.8490189367059338,2.8695003505230336,2.774365793790367,45.90442435511196
2024-08-01,13.18758860680633,7.002636816119874,6.046488022801415,1.8717710821719322,2.7448290362149392,1.8297944626008318,5.914212633405087,1.8495720211426,2.8695003505230336,2.774365793790367,46.09075882557641
2024-08-02,13.16610500877512,6.98759341900199,6.059120897230966,1.847847494646211,2.7418057858537264,1.827943576036633,5.9081445632254415,1.8476743327228082,2.8665562004582994,2.771519253196673,46.02431053114787
2024-08-05,13.167435031258135,6.982863887576926,6.058166544928073,1.8506575319825087,2.7410703778749888,1.827943576036633,5.913963673372763,1.8476743327228082,2.8665562004582994,2.771519253196673,46.027850409407804
2024-08-06,13.168282045436738,6.98113621830104,6.057636349204244,1.8597768984323817,2.5032102873901745,1.835790472749314,5.913963673372763,1.8480719795156804,2.8665562004582994,2.771519253196673,45.80594337805731
2024-08-07,13.168282045436738,6.980871120439125,6.055780664170839,1.8554292934969772,2.1927191618740647,1.8355253748873992,5.915050574606615,1.8480719795156804,2.8665562004582994,2.771519253196673,45.48980566808241
2024-08-08,13.16909698277405,6.99795500752301,6.058431642789988,1.8572584687441902,2.17476045184586,1.8355253748873992,5.915183123537572,1.8480719795156804,2.866370631954959,2.771519253196673,45.49417291676938
2024-08-09,13.16909698277405,7.0035377829264345,6.058802779796669,1.8672791679245737,2.70319595238235,1.8355518846735905,5.916508612847146,1.8445991975245952,2.866370631954959,2.771519253196673,46.036462246001044
2024-08-12,13.183066606215304,7.000754255376329,6.0492409385054735,1.8625869357686797,2.724396915300919,1.8290834968428669,5.907415756183465,1.8482840578052124,2.866370631954959,2.771519253196673,46.042718847149885
2024-08-13,13.18083978417522,6.993145946739371,6.055899083385756,1.8617868174018484,2.7243704055147275,1.8283147130433135,5.886976711029825,1.8482840578052124,2.8662380830240015,2.770989057472843,46.016844659592124
2024-08-14,13.202104211521931,6.996057834674217,5.870158823140585,1.8631123067114226,2.7243704055147275,2.0060490178586545,5.885863300009783,1.8482840578052124,2.8662380830240015,2.770989057472843,46.03322709773337
2024-08-15,13.203326604273007,6.9968266184737695,5.878827523225202,1.8641726981590823,2.7244491395797166,2.0052802340591014,5.8857042412926335,1.8482840578052124,2.8662380830240015,2.770989057472843,46.044098257364574
2024-08-16,13.204122772681698,6.998571280522604,5.881955677995798,1.8783819435577216,2.7243704055147275,2.0052802340591014,5.884961967279272,1.8472633780172676,2.8662380830240015,2.770989057472843,46.06213480012503
2024-08-19,13.204122772681698,7.16791160616763,6.02280217203119,1.917669446693511,2.6680811426126736,1.7869048629348194,5.721025449471092,1.8717584204582052,2.8567740893536393,2.761949220381545,45.978999182786
2024-08-20,13.204122772681698,7.120471336406083,6.032319185273935,1.913242312399532,2.712974829293095,1.788760547968224,5.666509081540166,1.8615521527744812,2.8567475795674477,2.7618166714505876,45.91851646935525
2024-08-21,13.204122772681698,7.121240120205635,6.078658291536661,1.932620966105512,2.6679669649635467,1.7808076121107765,5.644744547076952,1.8615521527744812,2.8567475795674477,2.761790161664396,45.910251168687104
2024-08-22,13.20497333917165,7.153536966212942,6.044275098846297,1.960199520837099,2.6520876030348437,1.787753176092947,5.617969663023546,1.8621088582845022,2.856111344698852,2.7275925374773724,45.86660810768005
2024-08-23,13.20497333917165,7.1980422315060855,6.015246882966615,1.9723675126989935,2.6522201519658015,1.787753176092947,5.5879075654823955,1.8738792033535245,2.856111344698852,2.7248355197134573,45.87333692765032
2024-08-26,13.193634414363109,7.244778984561684,5.9674497384633565,1.9799228017635684,2.6497017222776096,1.787753176092947,5.5705701653131605,1.8759204568902694,2.856111344698852,2.7248355197134573,45.850678324138016
2024-08-27,13.18803488477481,7.291489227831091,5.970206756227272,1.9633011658215036,2.6497812516361843,1.7811257295450744,5.558455193023649,1.8721560672510775,2.856111344698852,2.7248355197134573,45.85549714052297
2024-08-28,13.18803488477481,7.315851721341071,5.980240948888827,1.9651833606410996,2.6478725470303965,1.7742331851352866,5.550475747380011,1.8721560672510775,2.856111344698852,2.7248355197134573,45.87499532685489
2024-08-29,13.210260928105832,7.357798341600372,5.985251298479018,1.9704853178793977,2.6478725470303965,1.767976875594095,5.53321787656935,1.8800559835361417,2.856111344698852,2.7248355197134573,45.93386603320691
2024-08-30,13.210260928105832,7.465330411485495,5.99861223071953,1.981672447652207,2.645699354287777,1.764742681678733,5.515791960224021,1.8827069621552908,2.8521348767701284,2.7248355197134573,46.04178737279248
2024-09-02,13.210260928105832,7.568565748714915,5.998055525209509,2.011548976690017,2.6436846105372234,1.7673936602978821,5.494690170415594,1.8827069621552908,2.8521348767701284,2.7248355197134573,46.15387697860985
2024-09-03,13.21553534167628,7.628999684139079,6.029602170777383,1.9903676575230158,2.6691870248534375,1.7640868030585695,5.4361035429324,1.8844035884715462,2.8441819409126814,2.723244932541968,46.18571268688636
2024-09-04,13.21553534167628,7.631146976820589,6.039225223164895,2.0036755701911444,2.6703990787878986,1.7672679774015483,5.423909041284314,1.8862592735049508,2.8441819409126814,2.691009032533115,46.172609456277414
2024-09-05,13.21553534167628,7.646977507723128,6.038482949151533,2.0068302347479317,2.6703990787878986,1.773683345659889,5.4083743065761,1.8810103358390353,2.8441819409126814,2.691009032533115,46.17648407360759
2024-09-09,13.21553534167628,7.614450000066168,6.062850638579606,2.03347256987038,2.6794867395334867,1.7579365326621434,5.391355023841163,1.8834757459548441,2.8441819409126814,2.6777541394373694,46.160498672534125
2024-09-10,13.216385908166231,7.637831631487063,6.064971421474925,2.0469925608280404,2.6589416552350813,1.7702635832411866,5.376642092504885,1.883793863389142,2.8441819409126814,2.6777541394373694,46.17775879667661
2024-09-11,13.210666315756272,8.307211235091701,6.078783020080692,2.057543455732254,2.6575366365669324,1.7694682896554421,5.359013084687544,1.9482921731930396,2.8322525371265104,2.676428650127795,46.897195398018184
2024-09-12,13.210666315756272,8.138064908062026,6.7266011806941295,2.1181448269660024,2.6579860304624505,1.7985495251075074,5.342921644469309,1.9560595405471466,2.8318814001198294,2.676296101196838,47.45717147338151
2024-09-13,13.230388589310868,8.309445055715342,6.731903137932428,2.1332288953089606,2.660304125696393,1.8023139147466993,5.341812421995485,1.9589756170282104,2.818573487451701,2.676296101196838,47.663241346382925
2024-09-16,13.230388589310868,8.103119389786968,6.781078791317643,2.177102591455878,2.650683326640708,1.812016496492785,5.34101712840974,1.9726281569168285,2.8172479981421263,2.676296101196838,47.56157856967038
2024-09-17,13.244361765063474,8.104842525889415,6.805944970765262,2.1894031322487297,2.717111151232553,1.816125513352466,5.34369461681508,1.9730523134958922,2.8079695729751046,2.6760310033349226,47.6785365651729
2024-09-19,13.250056888940776,8.101131155822607,6.805414775041433,2.193565168680794,2.5883218381527757,1.814508416394785,5.341626853492143,1.9730523134958922,2.8079695729751046,2.6760310033349226,47.55167798633123
