date,MANGO FINANCIAL LTD,EMPEROR SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,VALUABLE CAPITAL LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,FOSUN INTERNATIONAL SECURITIES LTD,CMB WING LUNG BANK LTD,CITIBANK N.A.
2024-07-22,0.0,0.0,33.14193640520463,19.820494650137015,15.453977167091942,11.370648099997036,6.329705683437924,5.863158830709373,3.849045215840229,4.171033947581851
2024-07-24,0.0,0.0,33.14914150081768,19.818358654097437,15.45231173771658,11.369422718908535,6.329023549792414,5.862526975437198,3.8486304156305313,4.170584447599624
2024-07-25,0.0,0.0,33.13479395815318,19.816223118388194,15.472197752760557,11.368197601902962,6.328341563154109,5.861895256336693,3.8482157048147823,4.170135044489522
2024-07-26,0.0,0.0,33.02358019339152,19.839998276655958,15.4655317728094,11.38484157352082,6.325615085722902,5.859369740771358,3.932724956983717,4.16833840014433
2024-07-29,0.0,0.0,33.113881345506606,19.8232028171511,15.448802146707818,11.35670752180418,6.309983319500069,5.844890153132899,3.944495032111977,4.158037664085352
2024-07-31,0.0,0.0,33.12127204574299,19.866323576367552,15.432221330807558,11.344518649497841,6.303210971018887,5.83861697760343,3.9402615034975357,4.153574945464205
2024-08-02,0.0,0.0,33.11771760331177,19.86419160198642,15.44129680654413,11.34330120113433,6.302534535630254,5.8379904005837995,3.939838650393984,4.153129200415313
2024-08-05,0.0,0.0,33.114163923695784,19.86206008514611,15.450370334602209,11.342084014046156,6.301858245410721,5.837363958033216,3.939415888038501,4.152683551027306
2024-08-07,0.0,0.0,33.05696452089665,19.913575511452184,15.448712618458146,11.340867088149222,6.301182100313564,5.8367376499083985,3.9497225135524436,4.152237997269394
2024-08-08,0.0,0.0,33.01758988762538,19.947903672764244,15.450370334602209,11.342084014046156,6.301858245410721,5.837363958033216,3.9501463364907683,4.152683551027306
2024-08-09,0.0,0.0,33.0106094039483,19.980105691863443,15.44208530958171,11.336001994793161,6.298478970214842,5.834233760801778,3.948028130873446,4.150456737923324
2024-08-15,0.0,0.0,32.99988470953506,19.980105691863443,15.409911226341993,11.336001994793161,6.341377747867797,5.834233760801778,3.948028130873446,4.150456737923324
2024-08-16,0.0,0.0,32.97159588631926,20.048701951024803,15.396701233086251,11.326284319739829,6.335941664813778,5.829232421890697,3.9446437229935896,4.146898800131801
2024-08-19,0.0,0.0,32.97512933655904,20.05085050006564,15.36620129617871,11.3274981178885,6.347337314568481,5.829857120275632,3.9557831057384973,4.147343208725496
2024-08-21,0.0,0.0,33.003424225929194,20.068055484794776,15.357934845856203,11.337217876765408,6.2884286905620606,5.83485953165599,3.959177434967863,4.150901909468507
2024-08-23,0.0,0.0,33.06077490211213,20.057298911106287,15.328262728103534,11.331141073778378,6.28505806271792,5.83173201904961,3.957055296933248,4.148677006198896
2024-08-26,0.0,0.0,33.06086252950428,20.05085050006564,15.323334699706095,11.3274981178885,6.283037419859558,5.829857120275632,3.977216403974805,4.147343208725496
2024-08-28,0.0,0.0,33.08923098374766,20.01442626115823,15.30430562221966,11.337217876765408,6.2884286905620606,5.83485953165599,3.98062912442248,4.150901909468507
2024-08-30,0.0,0.0,33.07850513902035,20.068055484794776,15.261402243310423,11.337217876765408,6.2884286905620606,5.83485953165599,3.98062912442248,4.150901909468507
2024-09-02,0.0,0.0,32.99357299319855,20.283986509437245,15.211518865123793,11.308108512908841,6.272282563634857,5.819877985830095,3.9704084880352832,4.140244081831336
2024-09-03,0.0,0.0,32.99357299319855,20.35887464528432,15.136630729276716,11.308108512908841,6.272282563634857,5.819877985830095,3.9704084880352832,4.140244081831336
2024-09-05,0.0,0.0,32.97946002015768,20.3929410695333,15.13015604823941,11.303271479022914,6.269599600054539,5.817388537926647,3.9687101491507843,4.138473095914728
2024-09-10,0.0,0.0,33.08742289230081,22.331614356342065,15.120563561770023,11.352170197358436,6.243560492104864,5.8145261986470045,1.9288572485896314,4.1212850528871625
2024-09-11,0.0,0.0,32.65125562510039,23.150793504506666,14.93386804153029,11.2594168591072,6.248897361831209,5.750834055259617,1.9287939310795188,4.076140621585113
2024-09-12,0.0,0.0,32.79938777281322,23.153127802425242,14.799303617873457,11.255723193364384,6.2410092281151135,5.754094006327399,1.9263591680232266,4.070995211057959
2024-09-13,0.0,0.0,38.285138787250844,21.263081118026523,13.591200117859877,10.336890866101035,5.73154031749712,5.284373181081558,1.7691057381820112,3.7386698740010287
2024-09-16,0.0,0.0,38.28144055292194,21.261027165526418,13.599546959484751,10.335892352164137,5.730986667181851,5.283862725825966,1.7689348476542595,3.738308729240674
2024-09-17,0.0,0.0,38.32476233873631,21.41904810124141,13.4229490489933,10.318947081642643,5.721590950186971,5.275200050148154,1.7853225032608353,3.732179925790376
2024-09-20,0.0,0.0,38.33070964849052,21.41698267403709,13.421654681288587,10.317952031166001,5.7210392202714,5.274691365465236,1.785150345579071,3.7318200337020957
2024-09-23,0.0,0.0,38.05115349175149,21.700898109231062,13.452271256414635,10.297100211475492,5.709477422164268,5.273655061578103,1.7911661465989497,3.7242783007859956
2024-09-25,0.0,0.0,38.0836888340299,21.70298668707036,13.453565954702833,10.211471784914258,5.758148845916013,5.274162618410004,1.791338535313069,3.724636739643561
2024-09-26,0.0,0.0,37.96356248992059,21.846138293083904,13.429862968196007,10.205776373146291,5.760366445140342,5.2761938230982715,1.79202842212439,3.726071185290203
2024-09-27,0.0,0.0,37.94727088746331,21.920389567625122,13.410495347926096,10.191058307755538,5.752059242737069,5.268584860990599,1.7894440825764149,3.7206977029258432
2024-10-02,0.0,0.0,37.904547537860154,21.443089187029525,13.369415762206316,10.203224622118345,5.742673331237657,5.259987857874744,2.3624352399989443,3.7146264616743174
2024-10-03,0.0,0.0,35.28531936702419,21.561126893826263,13.340588869163813,10.274029880701788,7.266247900394475,5.313823826669948,3.260212505166881,3.6986507570526435
2024-10-04,0.0,0.0,35.28250619546853,21.565248977777564,13.34313934009,10.266435018676022,7.267637071007119,5.3148397303387975,3.260835796783853,3.6993578698581198
2024-10-07,0.0,0.0,35.223525647607154,21.670873019094532,13.32211904653889,10.257610234688201,7.26138998259358,5.310271220192401,3.258032859690887,3.6961779895943514
2024-10-08,0.0,0.0,34.97614502676965,21.89353777495335,13.329757675519804,10.263491737363553,7.265553514218616,5.313316020460089,3.259900948704043,3.69829730201089
2024-10-09,0.0,0.0,34.70079198946892,22.01169641123028,13.378339819350632,10.30089845126855,7.292033827997056,5.332681134921149,3.2717821081834115,3.711776257580008
2024-10-10,0.0,0.0,34.450367686804356,22.178925696274604,13.404051882157642,10.320695926256034,7.306048513997563,5.342930107074817,3.2780702028343476,3.718909984600638
2024-10-14,0.0,0.0,34.30622388895162,22.178925696274604,13.404051882157642,10.320695926256034,7.306048513997563,5.342930107074817,3.422214000687086,3.718909984600638
2024-10-15,0.0,0.0,32.9293745208481,22.96543334679594,13.493522229020705,10.399258992335989,7.4418790251783,5.388267217424321,3.6385314311556964,3.743733237240956
2024-10-16,0.0,0.0,32.47809928645867,22.960990978574415,13.490912080392484,10.397247389202821,7.440439489229177,5.387224926312531,4.102076789716881,3.7430090601130157
2024-10-17,0.0,0.0,32.2809292379001,22.97210012313394,13.497439346253124,10.40227785693723,7.608540512033985,5.389831410524686,4.104061484719538,3.7448200284974034
2024-10-18,0.0,0.0,32.55839830096441,22.96987743432081,13.49613338783922,10.40127137400795,7.346563105480987,5.389309911927839,4.09398879081592,3.7444576946428616
2024-10-21,0.0,0.0,31.02391081477946,24.341837716211575,13.596582012463138,10.471178689446758,7.074498783638663,5.600863019936638,4.121504635322938,3.769624328200832
2024-10-22,0.0,0.0,30.95364022120885,24.363195878047534,13.608512007331383,10.480366374110082,7.080706132964163,5.615526540918519,4.1251209507398405,3.7729318946796297
2024-10-23,0.0,0.0,30.926504501389257,24.341837716211575,13.596582012463138,10.471178689446758,7.055017520960622,5.71775059600488,4.121504635322938,3.769624328200832
2024-10-25,0.0,0.0,30.723418565152024,24.4071827687629,13.60585908848335,10.478323273330718,7.0598312258907185,5.819124645747385,4.124316776770288,3.781943655862622
2024-10-28,0.0,0.0,30.655187622907075,24.4071827687629,13.60585908848335,10.478323273330718,7.0598312258907185,5.887355587992329,4.124316776770288,3.781943655862622
2024-10-29,0.0,0.0,30.63569306797995,24.41693004622646,13.615606365946912,10.478323273330718,7.0598312258907185,5.887355587992329,4.124316776770288,3.781943655862622
2024-10-30,0.0,0.0,30.472583703219293,24.450295380065445,13.634211868397871,10.492641729968206,7.069478369297066,5.973485338363294,4.129952587900276,3.777351022788554
2024-10-31,0.0,0.0,30.456035200148374,24.452682107811434,13.645304328515195,10.493665974410098,7.070168459944701,5.974068443106027,4.130355735276532,3.777719750787635
2024-11-01,0.0,0.0,30.450530100060814,24.471792717565716,13.655968601859565,10.501867134284689,7.075694039091368,5.978737382495098,4.084737856300266,3.780672168342488
2024-11-04,0.0,0.0,30.443735024217716,24.474183644308532,13.657302808180532,10.502893180691286,7.076385343823199,5.979321513100527,4.085136940629343,3.7810415450488626
2024-11-05,0.0,0.0,29.873902180589308,24.881867412535392,13.682702354821105,10.522426226780308,7.0895458471899,6.068748149398876,4.092734387044201,3.7880734416409116
2024-11-07,0.0,0.0,29.776019145921577,24.969962143736343,13.692490658287879,10.522426226780308,7.0895458471899,6.068748149398876,4.092734387044201,3.7880734416409116
2024-11-11,0.0,0.0,30.520454325015976,23.517064545090538,13.915879738666122,10.694096609971375,7.17536577540905,6.167758044820699,4.159506181436541,3.8498747795896944
2024-11-13,0.0,0.0,30.520454325015976,23.546908535629992,13.915879738666122,10.694096609971375,7.17536577540905,6.137914054281245,4.159506181436541,3.8498747795896944
2024-11-14,0.0,0.0,30.338928749711286,23.792316422907184,13.896525775423383,10.679223446607608,7.165386401623241,6.129377550285483,4.153721212663076,3.844520440778739
2024-11-15,0.0,0.0,30.29045333783995,23.80887290585057,13.906196023073234,10.686654853356728,7.170372616316782,6.133642832112652,4.156611684241658,3.847195747208422
2024-11-18,0.0,0.0,30.239349362735734,23.768704208648533,13.882734443035744,10.668625062337025,7.28729118647516,6.162991780196551,4.149598934129925,3.8407050224413286
2024-11-19,0.0,0.0,30.251358307830156,23.77814346808442,13.888247689821812,10.672861890685073,7.290185186564107,6.165439287549238,4.1512468632955315,3.802517306169659
2024-11-20,0.0,0.0,30.13521128159046,23.780504454500548,13.899555915214309,10.673921623627594,7.29090904577623,6.265343762333965,4.1516590501202675,3.802894866836622
2024-11-25,0.0,0.0,30.12133445555911,23.785227834178727,13.902316701053453,10.676041720977926,7.29235719552798,6.266588210174019,4.152483669380367,3.8036502131484142
2024-11-28,0.0,0.0,30.108413126751753,23.78286590981875,14.020098755992263,10.674981567037642,7.241981971693921,6.216314847409827,4.152071318807083,3.80327250248876
2024-12-02,0.0,0.0,29.99026579578977,23.728670822899407,13.96833535200418,10.650656006103073,7.522706950915337,6.202149450995837,4.142609807024974,3.7946058142674204
2024-12-03,0.0,0.0,29.984308806651285,24.074702970419747,13.97941553403353,10.659104486491444,7.141971835175541,6.216984663283847,4.145895872943474,3.797615831001138
2024-12-04,0.0,0.0,29.92177168646151,24.096206187306322,13.991901769255009,10.668625062337025,7.14835095310519,6.222537594497967,4.149598934129925,3.8010078129070513
2024-12-05,0.0,0.0,29.914816220897194,24.098597805022692,13.993290505718207,10.669683954035994,7.149060447481583,6.223155199237738,4.150010793750047,3.8013850738565447
2024-12-06,0.0,0.0,29.917785647106122,24.100989897536053,13.99467951788094,10.670743055951917,7.139843810100478,6.2237729265877695,4.150422735134787,3.8017624097019387
2024-12-12,0.0,0.0,29.90386978115669,24.105775507519404,13.997458369633476,10.672861890685073,7.14126153227548,6.225008749264689,4.1512468632955315,3.802517306169659
2024-12-17,0.0,0.0,29.9028480203391,24.112957487008746,14.00162871706255,10.676041720977926,7.123526768312514,6.2268634037703805,4.152483669380367,3.8036502131484142
2024-12-20,0.0,0.0,29.94952968017259,24.110563018388277,14.00023832516987,10.674981567037642,7.083098525114756,6.226245062821025,4.152071318807083,3.80327250248876
2024-12-27,0.0,0.0,30.419376077291254,23.948847313768862,13.906335150703644,10.603381739003924,7.035590374102103,6.184484046842289,4.124222315926526,3.7777629823613976
2024-12-30,0.0,0.0,30.452823025016578,23.904677141399024,13.903592358195413,10.601290398929022,7.044064386813967,6.193125926072025,4.123408881909022,3.777017881664945
2025-01-02,0.0,0.0,30.47254635599133,23.904677141399024,13.903592358195413,10.601290398929022,7.024341055839216,6.193125926072025,4.123408881909022,3.777017881664945
2025-01-03,0.0,0.0,30.465689114852886,23.907034773196308,13.90496361919368,10.602335965835822,7.025033841177007,6.19373673166967,4.123815558804747,3.7773903952698786
2025-01-07,0.0,0.0,30.47555175296064,23.907034773196308,13.895100981085925,10.602335965835822,7.025033841177007,6.19373673166967,4.123815558804747,3.7773903952698786
2025-01-08,0.0,0.0,30.487579271406055,23.857270769663376,13.920317899612986,10.606520296686572,7.027806349605709,6.196181159366668,4.12544306888565,3.7788811847729837
2025-01-09,0.0,0.0,30.46699778677543,23.864334515200188,13.924439476820357,10.609660712919853,7.029887167491999,6.1980157467103885,4.126664544734524,3.780000049347259
2025-01-10,0.0,0.0,30.398304728927044,23.88791057346298,13.938195711932346,10.62014221111361,7.036832135068451,6.204138891701717,4.130741360020352,3.7837343877735
2025-01-13,0.0,0.0,30.398304728927044,23.88791057346298,13.928316509875497,10.630021413170459,7.036832135068451,6.204138891701717,4.130741360020352,3.7837343877735
2025-01-14,0.0,0.0,30.556917308606636,23.826709465401755,13.912339781884114,10.602787173189531,7.018803688311561,6.188243814835526,4.120158352035198,3.774040415735679
2025-01-15,0.0,0.0,30.6850178971303,23.826709465401755,13.92219367330901,10.602787173189531,7.018803688311561,6.188243814835526,3.9822038720866355,3.774040415735679
2025-01-17,0.0,0.0,30.69409158450609,23.833755122458484,13.89674010807987,10.60592246144141,7.0208791777453055,6.190073704261343,3.983381426329005,3.7751564151784947
2025-01-22,0.0,0.0,30.741878051963724,23.81732173330608,13.887158297031945,10.598609671231324,7.016038277134928,6.18580564454765,3.98063488232933,3.7725534424550164
2025-02-10,0.0,0.0,30.722949403142703,23.810285787435596,13.89290294945238,10.595478704417163,7.013965648394553,6.213519574802258,3.9794589511362317,3.7714389812191205
2025-02-11,0.0,0.0,30.729770511334127,23.807941395836565,13.89153503622145,10.594435459851177,7.013275044246045,6.21290778361161,3.9790671284501458,3.771067640448885
2025-02-14,0.0,0.0,30.722949403142703,23.810285787435596,13.89290294945238,10.595478704417163,7.013965648394553,6.213519574802258,3.9794589511362317,3.7714389812191205
2025-02-17,0.0,0.0,30.664521168721397,23.81404151193536,13.93616732912612,10.60592246144141,7.011022372483742,6.24921453583072,3.943954205282755,3.7751564151784947
2025-02-19,0.0,0.0,30.367062733775345,23.926760049411815,13.944414171624697,10.612198603943575,7.172973412793321,6.2529125603161955,3.94628807286517,3.7773903952698786
2025-02-27,0.0,0.0,30.202376637051177,24.07707425572891,13.955653205303664,10.613245349923925,7.173680926982154,6.253529323282314,3.94667731936646,3.7777629823613976
2025-02-28,0.0,0.0,29.67960525829098,24.07707425572891,13.955653205303664,11.106425895924108,7.203271759742165,6.253529323282314,3.94667731936646,3.7777629823613976
2025-03-03,0.0,0.0,29.67114968316788,24.10534637274628,13.977185131916928,11.082351724290792,7.194047053202676,6.255371862155247,3.9416230966060914,3.7729250759141095
2025-03-04,0.0,0.0,29.639768494698572,24.15493425830418,13.981526841961445,11.077986563633186,7.191213433412684,6.243060872305279,3.9400705544655366,3.7714389812191205
2025-03-05,0.0,0.0,29.632839370609915,24.157313052876745,13.982903752360459,11.079077531384565,7.1919216290675605,6.243675693242501,3.94045857532911,3.7718103951291453
2025-03-06,0.0,0.0,29.632839370609915,24.157313052876745,13.992751821277244,11.079077531384565,7.1919216290675605,6.243675693242501,3.9306105064123233,3.7718103951291453
2025-03-07,0.0,0.0,29.661632029445123,24.140671323234535,14.002794924849491,11.071445266465084,7.186967186696551,6.239374487945656,3.9279027484247795,3.7692120329387797
2025-03-10,0.0,0.0,29.61534013597073,24.18241632239285,14.004173115393037,11.072534946150572,7.1876745462106095,6.239988582986189,3.9282893425620866,3.769583008333928
2025-03-11,0.0,0.0,29.608412017589835,24.184796651335848,14.005551577253298,11.073624840355242,7.188382044978603,6.240602798920198,3.9286760128060316,3.76995405676094
2025-03-12,0.0,0.0,29.58761947662898,24.191940450608122,14.009688591535774,11.076895810718005,7.190505377217534,6.24244617244019,3.9298364804025097,3.771067640448885
2025-03-13,0.0,0.0,29.556965609618572,24.19908847145379,14.023677089412038,11.080168714035619,7.192629964223367,6.244290635287629,3.9309976337684147,3.772181882200571
2025-03-14,0.0,0.0,29.46884739417166,24.26383227847323,14.078754141750569,11.069266550398371,7.185552885265823,6.238146660402282,3.9271297883802223,3.7684703011578455
2025-03-17,0.0,0.0,29.455500908194892,24.33323255933991,14.048017578917097,11.060560254245413,7.179901241486442,6.23324017883697,3.9240409879784,3.7655062910008823
2025-03-18,0.0,0.0,29.55223222271503,24.376915932965932,14.005332144056105,11.026952321908594,7.158084838920731,6.214300241857821,3.912117640428238,3.754064657147548
2025-03-19,0.0,0.0,29.5413332161833,24.50388181514213,13.959036538607036,10.982815554595577,7.188008717914925,6.189426721434307,3.8964588962026308,3.7390385399200943
2025-03-21,0.0,79.58087502491529,6.0314929240582025,5.034881403229021,2.850034881403229,2.2423759218656567,1.4376868646601555,1.2637034084114012,0.7955451465018936,0.7634044249551525
2025-03-24,51.29185768387483,28.289017341040463,6.0314929240582025,5.034881403229021,2.850034881403229,2.2423759218656567,1.4376868646601555,1.2637034084114012,0.7955451465018936,0.7634044249551525
2025-03-25,51.29185768387483,28.289017341040463,6.0314929240582025,5.030894957145705,2.854021327486546,2.2423759218656567,1.4376868646601555,1.2637034084114012,0.7955451465018936,0.7634044249551525
2025-03-26,51.28776856539243,28.286762068003345,6.031012077968669,5.0304938812931,2.853793797584406,2.2421971539044128,1.445544505122175,1.2636026627336867,0.7954817236018655,0.7633435643959022
2025-03-27,51.271418609284716,28.2777445706316,6.031081888822475,5.0288902171747365,2.852884040645547,2.2414823670053794,1.4450836820083681,1.2631998406056983,0.8251145646543137,0.7631002191671648
2025-03-31,51.27550512095007,28.27999840592994,6.031562587175706,5.033276212489539,2.8511188379229266,2.2376758458534254,1.439221097517236,1.2633005220579445,0.8251803291754672,0.7631610409277487
2025-04-01,51.27244017613422,28.278307995775965,6.023232182350714,5.046922632449342,2.8509484149913327,2.2375420908964117,1.439135069437526,1.2632250094642252,0.825131004801849,0.76311542369842
2025-04-02,51.26835415296954,28.276054429900583,6.028729105652183,5.046520431135815,2.8507212161058315,2.2373637758253144,1.4390203813280737,1.2651166497320343,0.8250652481421712,0.7630546092084554
2025-04-07,51.263247539742615,28.273237977608666,6.030120721941113,5.046017769632257,2.858405713375035,2.2371409219490817,1.4388770468942986,1.2649906370771744,0.8249830670544643,0.7629786047252878
2025-04-09,51.232629210798756,28.25635103926097,6.068328422393884,5.05494943059648,2.8606802978418413,2.2358047304292428,1.43801763956359,1.266226009397149,0.8244903241220036,0.7625228955960819
2025-04-14,66.17639737947789,13.326828491208506,6.069415958103506,5.055855353551444,2.861192974770505,2.2362054202592643,1.4203538501364026,1.266452936139708,0.8246380851868814,0.7626595511658933
2025-04-16,66.16849178695868,13.32523643603783,6.080637132901941,5.055251368840219,2.860851169736187,2.2359382777501247,1.4201841712294674,1.266301642608263,0.8245395719263314,0.7625684420109506
2025-04-17,66.1671743718393,13.324971130490185,6.080516067375463,5.057141719428185,2.8607942101700314,2.2358937602038784,1.4201558953530045,1.2662764305339864,0.8245231553378729,0.7625532592681081
2025-04-23,66.1619052359148,13.323910013935894,6.0780410113478,5.06470236910213,2.8625572367111287,2.235715707744376,1.4200428031057137,1.2661755922755324,0.8244574955206052,0.7624925343420267
2025-04-24,66.15795393466446,13.323114287420621,6.083650190114068,5.064399896482392,2.8623862799355004,2.23558218700854,1.4199579957398523,1.266099974120598,0.824408257519957,0.7624469969940079
2025-04-25,66.15531999601872,13.322583855877376,6.095351846322285,5.058226336219767,2.8602816761222254,2.235493182044391,1.4199014631233204,1.2660495670349359,0.8243754354533691,0.762416641783617
2025-04-28,66.1461028621472,13.320727678038294,6.138290673141992,5.029656462720434,2.8578927988535487,2.235181720472911,1.4197036344094582,1.265873173838621,0.8242605787986147,0.762310417578918
2025-04-29,66.1447863383954,13.320462551997291,6.126226539020361,5.045478972195132,2.835942320323229,2.2351372330473898,1.4196753776645503,1.2857512489301992,0.8242441733176761,0.7622952451087713
