date,ABN AMRO CLEARING HONG KONG LTD,BNP PARIBAS,THE HONGKONG AND SHANGHAI BANKING,ZINVEST GLOBAL LTD
2024-03-20,0.0,100.0,0.0,0.0
2024-03-21,91.41061452513966,8.589385474860336,0.0,0.0
2024-03-22,91.58110882956879,8.41889117043121,0.0,0.0
2024-04-10,91.85969556585043,8.14030443414957,0.0,0.0
2024-04-11,90.66843150231635,9.331568497683653,0.0,0.0
2024-05-02,90.46988749172733,9.530112508272667,0.0,0.0
2024-05-06,90.20516214427532,9.794837855724687,0.0,0.0
2024-05-20,91.73826834104429,8.261731658955718,0.0,0.0
2024-05-27,91.49659863945578,8.503401360544217,0.0,0.0
2024-06-17,84.02447314751869,15.975526852481305,0.0,0.0
2024-06-20,91.50237933378655,8.497620666213459,0.0,0.0
2024-08-07,87.5688434303698,12.431156569630213,0.0,0.0
2024-08-29,81.56359393232205,18.436406067677947,0.0,0.0
2024-08-30,77.06821480406386,22.93178519593614,0.0,0.0
2024-09-02,95.93613933236574,4.063860667634253,0.0,0.0
2024-09-03,86.35703918722787,13.497822931785198,0.0,0.14513788098693758
2024-09-04,86.21190130624092,13.497822931785198,0.0,0.29027576197387517
2024-09-27,91.00145137880988,8.708272859216255,0.0,0.29027576197387517
2024-09-30,82.87373004354136,16.835994194484762,0.0,0.29027576197387517
2024-10-02,91.00145137880988,8.708272859216255,0.0,0.29027576197387517
2024-10-10,93.11348205625606,5.819592628516004,0.8729388942774006,0.19398642095053348
2024-10-14,96.57831325301206,2.891566265060241,0.43373493975903615,0.09638554216867469
2024-10-22,96.53012048192771,2.891566265060241,0.43373493975903615,0.14457831325301204
2024-10-29,96.48192771084338,2.891566265060241,0.43373493975903615,0.19277108433734938
2024-11-05,96.43373493975903,2.891566265060241,0.43373493975903615,0.24096385542168677
2024-11-27,96.3855421686747,2.891566265060241,0.43373493975903615,0.2891566265060241
2024-12-05,94.2572741194487,4.594180704441041,0.6891271056661562,0.45941807044410415
2024-12-06,94.64012251148544,4.594180704441041,0.3062787136294028,0.45941807044410415
2025-01-17,85.44698544698545,12.474012474012476,0.8316008316008316,1.2474012474012475
2025-02-12,79.58251793868232,19.112850619699934,0.5218525766470972,0.7827788649706457
2025-02-13,82.45270711024135,16.2426614481409,0.5218525766470972,0.7827788649706457
2025-02-14,85.84474885844749,12.850619699934768,0.5218525766470972,0.7827788649706457
2025-02-17,93.01616346447088,6.373894480024397,0.24397682220189082,0.36596523330283626
2025-02-19,83.51264902587961,15.498691480081419,0.639720849084036,0.34893864495492877
2025-02-21,89.73538819424252,9.275952311718523,0.639720849084036,0.34893864495492877
2025-02-24,90.14248328002327,9.275952311718523,0.23262576330328583,0.34893864495492877
2025-02-25,90.4581266413773,9.25007295010213,0.23344032681645752,0.05836008170411438
2025-03-12,93.37613072658301,6.33206886489641,0.23344032681645752,0.05836008170411438
2025-03-13,96.81937554712576,2.888824044353662,0.23344032681645752,0.05836008170411438
2025-03-14,95.53545374963525,4.172745841844178,0.23344032681645752,0.05836008170411438
2025-03-18,93.7262912168077,5.9819083746717245,0.23344032681645752,0.05836008170411438
2025-04-07,93.66793113510359,5.9819083746717245,0.23344032681645752,0.11672016340822876
2025-04-08,96.87773562882988,2.7721038809454335,0.23344032681645752,0.11672016340822876
2025-04-14,98.39509775313685,1.2547417566384593,0.23344032681645752,0.11672016340822876
2025-04-28,98.08626106826621,1.570979720079977,0.22850614110254214,0.11425307055127107
