date,CMB WING LUNG BANK LTD,CINDA INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,CHINA SECURITIES (INTERNATIONAL),THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,FULBRIGHT SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,HANG SENG SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD
2024-03-27,26.586153692971905,26.59751288183233,25.928878291722153,0.0,5.004106813970323,7.533566844157896,0.0513874185045217,6.390550499162995,1.9078435576778758,0.0
2024-03-28,26.320960543769782,26.332206426316667,25.670241372336633,0.0,5.110207715715648,7.458420572937211,0.008479139370338569,7.210671143417099,1.8888130861366192,0.0
2024-04-02,22.801693406588413,22.822463828031427,22.17524035804635,13.888111174942225,4.783597893247989,6.278086413451563,0.007348979741362976,5.126510841653649,2.1169471042970187,0.0
2024-04-03,22.71369188487848,22.734382144350146,22.089656587534474,13.834510992917215,5.05796061075034,6.129406096464199,0.007320616874240635,5.31697355256291,2.116097513667998,0.0
2024-04-05,22.655837162201546,22.677936539482822,22.034811726588703,13.800162254689774,5.363642934638343,5.750526260270936,0.007302441027417759,5.337509688933523,2.372270992166933,0.0
2024-04-08,22.812826765096407,22.798337417177983,22.15179814936619,13.873429575325735,5.3681870455844605,5.78105674560589,0.007341210882315602,4.968981541378286,2.2380415495827344,0.0
2024-04-09,22.825863670545214,22.81136604236145,22.164457295072594,13.881357860210667,5.415327254497497,5.792440407942646,0.053327648889984036,4.86061172857077,2.1952480919091775,0.0
2024-04-10,22.749463698284586,22.735014594809765,22.09027110229775,13.834895856811052,5.131016691205788,5.310083961304655,0.05314915702852703,5.908204515455454,2.1879004228024224,0.0
2024-04-11,22.76097195370646,22.753837768985267,22.108560469072007,13.846350287742984,5.040015390789105,5.399911820392467,0.00732688171016617,5.893313559701281,2.189711867900262,0.0
2024-04-12,22.57165989168847,22.621968273846992,21.996747766292316,13.76610399081099,5.37998041310088,5.1503755297861336,0.029137675547556766,6.251060693339644,2.110587528287274,0.12237823729973842
2024-04-15,22.53076031648891,22.580977540466368,21.95688992492264,13.741159976587895,5.370231953548784,5.115884691667372,0.00727121960781627,6.454089400875368,2.120578486423537,0.12215648941131334
2024-04-16,22.517007323655374,22.567193894556254,21.943487228096505,13.4370142461074,5.587864060341804,5.170605484674896,0.007266781185421614,6.5286309994220275,2.1188480580452342,0.12208192391508313
2024-04-17,22.73954294653373,22.702306530913187,22.074865653970182,13.517463345274985,5.621319307295618,5.089130317528762,0.007602699853812216,6.039038685330849,2.085917669506517,0.12281284379235119
2024-04-18,22.78825348337716,22.75093730336561,22.012263164728456,13.546419199746554,5.560101297989297,5.084647289557356,0.04542087599812064,5.969191743614111,2.1196897195639073,0.12307592205942365
2024-04-19,22.885121310290057,22.722006514989467,21.94622521142143,13.529193158379702,5.589614062171888,5.198174258613854,0.04536311742167876,5.844388694538905,2.116994257223957,0.12291941494906503
2024-04-22,22.970904058670055,22.807177842732766,22.017913152233408,13.57990608040244,5.587065226339719,5.140546526931949,0.04406434533629307,5.604112987144575,2.124929613267173,0.12338016694162059
2024-04-23,22.977039039188906,22.827865749069726,22.11139232528845,13.59222412461612,5.408365154608978,5.057000777107742,0.044251329551410847,5.769000994230346,2.0893684238692725,0.12349208246905354
2024-04-24,23.052978690013852,22.924287169765687,22.20478747159804,13.649635604730804,5.205327177718744,5.035251254276348,0.044438240413334336,5.661087100116053,2.0981935971903907,0.12401369417674697
2024-04-25,23.054544376251,22.925844115677137,22.206295551339515,13.650562645305289,5.205680707266123,5.072504577084206,0.044293613142544576,5.66147158345242,2.054780713682643,0.12402211679912482
2024-04-26,23.323833084524658,23.097481310625717,22.37254575610405,13.752759287229935,5.24465368596583,5.018850058553722,0.044922724294108596,4.863563951977661,2.0701640860963884,0.21122605462792782
2024-04-29,23.324457599995036,23.09809976533481,22.37314480004703,13.753127529058116,4.872907301970967,5.197638868006824,0.04492392713826338,5.046811245281874,2.07765725278187,0.21123171038521193
2024-04-30,14.575178402188424,14.433730061588786,13.980714255869731,8.594167151141537,3.045022288688446,3.247943213537548,0.028072432113801535,2.926231747187284,1.2949571250906264,0.13199620397880193
2024-05-02,23.336182164325766,23.10384610544878,22.378710786026236,13.75654902906096,4.88155916940354,5.381053016382561,0.04493510330284898,4.758666869580896,2.1472134959053433,0.21128426056306474
2024-05-03,23.339898043069866,23.107524988740217,22.382274204204265,13.758739518823567,4.987251347114805,5.3874160256691495,0.04509107385718336,4.6329314925466445,2.1475554020891523,0.21131790388514976
2024-05-06,23.294451262242394,23.0625306780671,22.338692081081803,13.731948895393234,4.999819162587368,5.485349532503838,0.045597376434492534,4.642773139398275,2.1879314405749497,0.21090643171654527
2024-05-07,23.335641118271553,23.09948110043801,22.374482780685927,13.753950007012048,4.95576252631608,5.494138072881622,0.04567043183078788,4.508439985804321,2.2211896340895563,0.2112443426700938
2024-05-08,23.288807041012024,23.05753071114551,22.333849042690385,13.728971802757373,4.931913144496809,5.909148576524434,0.044993517080135284,4.306468361120837,2.187457096064267,0.21086070710822474
2024-05-09,23.130569115326793,22.89137685440564,22.099198374776094,13.6300400635925,5.048956725040747,5.894872214654266,0.007371170177880091,4.794955783232231,2.293318465742054,0.20934123305179458
2024-05-10,23.212218614463094,22.97218201943999,22.177207198061748,13.678153274246817,5.044587664661134,5.9156807542712215,0.04438313975594874,4.532859679621993,2.2126474606332316,0.21008019484482404
2024-05-13,23.193380684931846,22.953538892160825,22.159209234431653,13.667052737422763,5.0404937179118185,6.0143564844554005,0.04434712051655656,4.506268347965146,2.2108517814854,0.2105009987185885
2024-05-14,23.277305167431532,23.03659551504947,22.239391601671034,13.71650651666545,4.76720786940582,5.9864190937165604,0.044507589108447584,4.546459870738893,2.1743440865780257,0.21126268963476452
2024-05-16,23.282437691555664,23.05931127269044,22.26443986168483,13.73003198910385,4.712506713777616,5.99232213807836,0.044551476826435725,4.526439698385849,2.1764881478941396,0.2114710100028149
2024-05-17,23.40280914039856,23.1048430702433,22.308402144704566,13.757142644297726,4.721811800955669,5.987042499078318,0.04463944601161883,4.7114056020995925,1.7500150818088305,0.2118885704018174
2024-05-20,23.34892310968196,23.05164311993323,22.2570360357902,13.725466198677209,4.829704045970588,6.092021492959427,0.04453666166019661,4.693283055361546,1.7459855926185746,0.2114006873470666
2024-05-21,23.40510768068812,23.107112345370158,22.310593196249602,13.758493821690468,4.93061343535151,6.002511801778845,0.044792643106292954,4.480910923904947,1.74795477051999,0.21190938134007029
2024-05-22,23.264823277493733,22.96861405221381,22.17686904107167,13.67602882640134,5.148088333953607,5.9751136442755515,0.04452416712697284,4.859208585355219,1.6760908229758447,0.2106392491322569
2024-05-23,23.27549636214148,22.97915124646183,22.18704301048782,13.682302908588348,5.1986944065551075,5.988066035823374,0.007547422777030673,4.7941029694978265,1.6768597546379322,0.2107358830292486
2024-05-24,23.275565252545928,22.979219259749218,22.187108679307194,13.682343405227664,5.198709793559306,5.988083759195828,0.007547445115759761,4.793821180759577,1.6768647177779186,0.21073650676160585
2024-05-27,23.361011701421024,22.96080237651455,22.169326639576305,13.671377579190573,5.1945432450723175,5.967758156640627,0.00754139615413727,4.781550514332016,1.67552078083391,0.21056761026453868
2024-05-28,23.380610548579313,22.81385288527957,22.027442605330183,13.583880550698296,4.757697477235101,5.669361761289322,0.007346206962564234,5.8079207746723345,1.6985899738841022,0.25329721606921474
2024-05-29,23.417695753515286,22.922060427742117,22.131920154258168,13.648309752503323,4.568722629394838,5.4402770706997945,0.00738105048530621,5.928321724153872,1.68081281651393,0.2544986207333581
2024-05-30,23.14196768654314,22.63932385670364,21.858929720669614,13.479962046063134,4.54138306964081,5.753419715907795,0.007290007495891887,6.666283931553123,1.6600805069645004,0.2513594584583523
2024-05-31,14.754191282204182,14.433730061588786,13.936188775795191,8.594167151141537,2.886162068547761,3.6318476659547674,0.00464775366122542,4.178801358887534,1.0583864637342526,0.16025454623905247
2024-06-03,22.906447565291483,22.408919235454132,21.63646731609037,13.342773958232442,4.430366541892657,5.888682900921462,0.007215815729979245,7.5188893711988225,1.6951394312867245,0.16509786390192513
2024-06-04,22.84930142285768,22.35301430795428,21.582489472538448,13.309486908422302,4.49848978418076,5.872408517587306,0.007197813984736727,7.5928393733772594,1.770086415126456,0.16468598397077633
2024-06-05,22.87752554776539,22.38062540451325,21.609148794301472,13.325927175632621,4.540079974909021,5.598600795751963,0.007206704934932888,7.600344527195338,1.8956516660847471,0.16488940891126447
2024-06-06,23.057636057748052,22.485990247466752,21.710881633662222,13.388663770285032,4.579555616889189,5.479421497339145,0.04344379854119519,6.636049639990582,2.452692052974076,0.16566568510375765
2024-06-07,22.926678179910947,22.366988537060998,21.59598199969508,13.317807478381633,4.555319417135011,5.111338040653261,0.04321388265685882,7.426891282691189,2.490992242616865,0.16478893919815496
2024-06-11,22.747199607241292,22.333755952287454,21.563894966548723,13.298020050794332,5.654333546198836,5.783207245257498,0.27975373288961985,5.479442875144265,2.695847925732722,0.16454409790525712
2024-06-12,22.60824881317152,22.337868471914685,21.927512571020344,13.300468737373475,5.601427703608952,5.608764499275902,0.15105167549604231,5.618124668100807,2.6819584631168727,0.16457439692140227
2024-06-13,22.570817537987185,22.369920833500622,21.95897611744109,13.319553433559628,5.548237437610619,5.568838755474618,0.15126841788250805,5.661770147837837,2.685806775793903,0.16481054291198974
2024-06-14,22.601620301148433,22.400449429649633,21.988943890627443,13.337730845571267,5.541383031019984,5.529553566046964,0.15147485636183958,5.5943364768775625,2.689472140146453,0.1650354625504233
2024-06-17,22.676964273091205,22.4736883333725,22.133204083287428,13.381338934254853,5.608710107960708,5.728549392885137,0.15197010769402208,4.9889709431142295,2.691028773671383,0.16557505066853453
2024-06-18,22.68453974787348,22.48234383204637,22.14172844812464,13.386492612622284,5.471727841704122,5.741614870280675,0.15202863734194194,5.08283351976219,2.691051670130794,0.1656388201135063
2024-06-19,22.94113552358124,22.736652472178836,22.392184223282683,13.537913690330683,5.505800073600339,5.491743085566361,0.04392808760618339,4.461638948953675,2.7214914541617485,0.167512440738246
2024-06-20,22.420237761142978,22.303248571268163,21.534439197379854,13.279855270747554,5.34583653322136,4.750322581189124,0.06463610188483024,7.1737548308501875,2.963349817746517,0.1643193345694351
2024-06-21,22.62159505370972,22.503555177986534,21.727841088114598,13.399122324535462,5.473556942501411,4.8187822584773325,0.08623084041485753,6.213557406640721,2.9899638127713035,0.1657950948480622
2024-06-24,22.600730573802124,22.482799569297327,21.707800940514836,13.386763968820228,5.403352088878392,4.956958003182157,0.08615130748921815,6.135720010080832,3.0740813601741017,0.16564217776078247
2024-06-25,22.51066115702134,22.3884668723434,21.616719960971075,13.330596161747444,5.347518398715375,5.107739410981778,0.08578983626066783,6.283141632051224,3.1644193889292045,0.1649471809784941
2024-06-26,22.361318172892535,22.23993456449772,21.473307670966385,13.242156688685125,5.25589584907848,5.298721030538979,0.0852206788260763,6.72184406274069,3.157748413577318,0.16385286819669123
2024-06-27,22.457202063161244,22.335297969681523,21.56538382946965,13.298938202594183,5.242472245481544,5.357402150660158,0.05365313470791351,6.33079156090736,3.194303384607601,0.16455545872882854
2024-06-28,22.556388267132828,22.43394576266821,21.660631160513795,13.357675314789105,5.265626551169012,5.336276043116596,0.04334324659360982,5.972419816658904,3.2084115903476444,0.1652822470102988
2024-07-02,22.414803907425373,22.293129963219176,21.524669385188737,13.273830424187526,5.270333773300225,5.302780732704345,0.04307118504971716,6.401105283562226,3.3120305597064172,0.16424478565625478
2024-07-03,22.47307401157456,22.351083760635078,21.580625472604535,13.308337417176205,5.212062745969176,5.352551940370179,0.043183154016701725,6.215360713973917,3.2990490230292893,0.1646717606503559
2024-07-04,22.549908675146995,22.414580117246814,21.641933063126213,13.346144574430859,4.925172207551321,5.367757804677624,0.04330583142136042,6.237636988091492,3.308421167820532,0.16513957048678776
2024-07-05,22.82243427937429,22.60804238755352,21.828726546756837,13.461336356552364,4.996801553426237,5.4213673429245,0.04367960797307238,5.292230765932511,3.358816254436023,0.16656490507064936
2024-07-08,22.29240413534848,22.082991298956628,23.21753092253085,13.14870914244789,5.065637897459995,5.444789210933937,0.042665189063084266,5.288074993899838,3.2545006217320678,0.162696587627228
2024-07-09,22.280458262465284,22.071157644527233,23.205089300201635,13.141663118742228,5.062923364472526,5.441871501413029,0.04264232598730335,5.33882845278101,3.2527566263114998,0.16260940309825012
2024-07-10,22.389041528744,22.075770319279677,23.209938956538974,13.144409608919554,5.085307089147119,5.464334422862522,0.04265123785244586,5.12981578840804,3.2534364233845694,0.20529462486310607
2024-07-11,22.482911152459405,22.166215165912895,23.30503051343279,13.198262502565793,4.892011784151045,5.299001354801329,0.0428259807769504,5.140840011427628,3.2667658136657765,0.20613572080638792
2024-07-12,22.50930168259366,22.206474761172302,23.347358492700163,13.222233970067283,4.936650082784029,5.308625715488372,0.04290376386439956,4.990146070883817,3.229795343711999,0.20651011673397654
2024-07-15,22.513165280701834,22.210286380701255,23.351365938660738,13.224503493967799,4.937497431679588,5.309536911959972,0.04291112806002133,4.9738381508481515,3.2303497203584053,0.20654556306223598
2024-07-16,22.513386949900205,22.21022284298681,23.351299136621563,13.224465662185162,4.937483306814356,5.309521722788866,0.04291100530271175,4.973823922021801,3.2303404791881403,0.20654497219038587
2024-07-17,22.630306087717862,22.325567553727975,23.472569817397034,13.29314449432902,4.963125219002268,5.337095748120286,0.0431338557229549,4.999654562516443,2.727785035919668,0.2076176255464896
2024-07-18,22.597815057905805,22.293514046446735,23.438869523519145,13.274059115970147,4.955999506746034,5.40121966000712,0.04307192711329442,5.064262949141654,2.7238686706447393,0.2073195425053238
2024-07-19,22.572374890786975,22.268416455305545,23.412482514145594,13.259115446354736,4.971931860666974,5.466844804540801,0.04302343760131796,5.077922250369701,2.7208021939073475,0.2070861463210104
2024-07-22,22.642940172392606,22.290729742855056,23.43594217305913,13.272401279058666,4.97691381102282,5.256989926437326,0.04306654773160016,4.98280890363148,2.8909137940632137,0.20729364974810213
2024-07-23,22.610092722356185,22.25839323417159,23.40194433824947,13.253147395306911,4.969693947944152,5.392710672983329,0.007167345392056524,5.018441214159147,2.8814161945145638,0.2069929349225924
2024-07-24,22.685830490024145,22.332952902552115,23.480334597194158,13.297541896940357,4.986341094430115,5.4107748124393815,0.007191354083518583,4.918751714805349,2.672594831598846,0.20768630593201667
2024-07-25,22.68573260534266,22.332856540464665,23.48023328439125,13.297484520788592,4.986319579396314,5.436927881979274,0.007191323054308335,4.979281431523062,2.58628742325145,0.20768540980842473
2024-07-26,22.725972644867795,22.31023448585634,23.456448995148477,13.284014841240987,4.98126868975238,5.424236510298303,0.00718403860762119,5.019497114395115,2.5836676448448848,0.20747503498809994
2024-07-29,22.71494133781724,22.29940498030209,23.44506311102265,13.277566710335096,4.978850755643392,5.421603557271607,0.007180551437369684,5.065601151723686,2.5824135189356334,0.20737432551123647
2024-07-30,22.708060357929547,22.292649877795107,23.437960957187716,13.273544570540297,4.977486092466695,5.419961204580406,0.007178376251033594,5.0942158221976275,2.581631234921722,0.20731150612985022
2024-07-31,14.702694171637804,14.433730061588786,15.17527990187789,8.594167151141537,3.222659433620482,3.509239924371641,0.00464775366122542,3.294984522668909,1.67151812672311,0.1342271257361901
2024-08-01,22.710733987502937,22.295274597257848,23.44072052469667,13.27510738747614,4.977928553425032,5.409830514505609,0.007179221427536174,5.093954104681873,2.5819351941991098,0.20733591482724473
2024-08-02,22.764535684171705,22.34809207121922,23.136440108791955,13.306556098085817,4.932151427178226,5.422646395336719,0.007196228992935636,5.286503097888068,2.588051795019372,0.20782709331598118
2024-08-05,22.778370394552873,22.3616736959739,23.150500836961296,13.314642902593574,4.9352928597526535,5.322253230752228,0.00720060236322243,5.296484435074963,2.625627645725427,0.20795339624986378
2024-08-06,22.89909089680725,22.465982091666334,22.564006528185445,13.376750464812282,5.052358530448948,5.396416622814573,0.00723419033569437,5.391362094027023,2.637875164007595,0.20892341689485341
2024-08-07,22.84439433452232,22.425780910990742,22.3792050342201,13.352813778666356,5.0433177158835445,5.617839991765123,0.007221245297656851,5.4877225391202336,2.633154885337594,0.2085495641963298
2024-08-08,22.529297153787216,22.11645774674481,21.354087189892102,13.168635817328141,6.817974471596688,5.704149779362082,0.007121641254696966,5.503043888463071,2.5968352671127017,0.2023970444584878
2024-08-09,22.50849055192977,22.096032416664944,21.334365935955223,13.15647411691705,6.811677831300438,5.755802308858529,0.0071150641673983,5.533394652569076,2.5944369980001163,0.20221012363745972
2024-08-12,22.50371911284608,22.09134841209235,21.329843392463566,13.153685155362288,7.023640541458779,5.612311053303068,0.0071135558878816,5.482284499295247,2.593887018957147,0.2021672583335951
2024-08-13,22.50371911284608,22.09134841209235,21.329843392463566,13.153685155362288,6.988072762019369,5.612311053303068,0.0071135558878816,5.482284499295247,2.629454798396555,0.2021672583335951
2024-08-14,22.531768286614014,22.118883597155385,21.356429419455726,13.170080223162472,7.014588919042645,5.476857924158797,0.007122422394089155,5.489117749825743,2.6327322137511153,0.2024192444400138
2024-08-15,22.541401249477218,22.12834004023418,21.365559891989943,13.175710801822852,6.946333178240885,5.479199434524045,0.007125467429416413,5.519966371327965,2.6338577806094827,0.20250578434401445
2024-08-21,22.51701372379693,22.104399405176903,21.342444508222407,13.161456009852321,6.938817945408049,5.47327149262558,0.007117758391367015,5.622184251258886,2.6310082117849034,0.20228669348265055
2024-08-23,22.50829837434509,22.095843760649515,21.33418378305133,13.15636178688706,6.936132232998814,5.513843049550459,0.007115003418951248,5.6160237481510435,2.629989863781139,0.20220839716659447
2024-08-26,22.573828461726727,22.085472638569563,21.32417016117353,13.150186587799945,6.911683863625193,5.617218809444576,0.0071116638511186485,5.499458901233057,2.6287554259274972,0.202113486648792
2024-08-27,22.530278554506168,22.042864877729944,21.29680113229694,13.124816969757411,7.097092125566472,5.60212318580689,0.0070979438788319315,5.473517670049498,2.623683975371435,0.20172356503640348
2024-08-29,22.543079315453145,22.05538871063346,21.30890108301749,13.132273941232317,7.101124396161716,5.605306077643914,0.00710197663335772,5.419811680550233,2.6251746427543474,0.2018381759200264
2024-08-30,22.63224209249249,22.107798337266903,21.715479494656158,13.163479810380126,7.7586953651943835,5.44136637917934,0.007118852869301559,5.051974381737274,1.9195274876784723,0.2023177985455503
2024-09-03,22.64934982375495,22.110600094805804,21.718231532984746,13.165148039763904,7.759678637381863,5.442055972464125,0.007119755053200227,5.025701952634545,1.9197707525449093,0.20234343861195045
2024-09-04,22.75270338483709,22.128024695195695,21.73534692126072,13.1755230383023,7.765793772151186,5.2824612534609345,0.007125365886291322,5.029235012837793,1.9212836575795922,0.20250289848839936
2024-09-05,22.805730447487036,22.139382781798517,21.746503450416604,13.18228589823977,7.748392804123039,5.181231527105607,0.007129023263030913,5.064467393787402,1.9222698326436551,0.20260684113533853
2024-09-09,22.95084683284271,22.024012058419714,21.654455683268356,13.113591577587055,7.708015089367154,5.196782806921154,0.0070918731500875486,5.231400367328676,1.9122526761896064,0.20155103492548815
2024-09-10,22.899227889720787,21.85239340558048,21.837547282559335,13.011405976050886,7.929978955706464,5.031598949445823,0.007036610843070263,5.382734978109125,1.848095471823974,0.1999804801600569
2024-09-11,22.994312554829285,21.797116038149042,21.810382714281836,12.978492589604434,7.888863009596241,5.018730743426541,0.007018811176195097,5.462188357993077,1.84342056731588,0.19947461362746466
2024-09-12,23.00478544874099,21.647057497574558,22.158098246399877,12.889974494179892,7.835058060843263,4.977530212609454,0.006970940301116821,5.4515632153077895,1.8308477606853217,0.19811412335774006
2024-09-13,23.107155193783978,21.634690738293834,22.145439534371118,12.88261057362293,7.482234072810097,4.935950310909622,0.006966957868831332,5.777149861037547,1.8298018146698607,0.19800094263218646
2024-09-16,22.72955679467311,21.320881577360314,23.334720625611833,12.695749514981298,7.026015651338997,4.889758654742024,0.006865902798087595,5.96743968360349,1.871919738870602,0.15709185602024417
2024-09-17,22.528630748352082,21.20478810023637,23.499512514180935,12.62662039850734,7.465754803550372,4.44577463359264,0.006828517546144195,6.1358416033361385,1.9300121992421952,0.1562364814557792
2024-09-19,22.30015174975776,21.098836247191844,24.211690857041052,12.563530221770474,7.405894008059795,4.07161104887148,0.006794398172531923,6.265666939463112,1.9203686994844225,0.15545583018753037
2024-09-20,22.198585501985736,21.00274140200735,24.304322077386047,12.506309506964822,7.563704784793073,4.034940804520935,0.006763453023099893,6.309498848678359,1.9183858154720537,0.15474780516852557
2024-09-23,22.16255065498315,20.968647762437907,24.26486899928421,12.486008080569427,7.551426662627661,4.095915645805035,0.006752473945407093,6.394061406601013,1.9152717098752678,0.1544966038709143
2024-09-24,22.165693793649446,20.971621579332364,24.268310293076226,12.48777887200028,7.552497621539317,4.0964965370138415,0.006753431595195755,6.380786019233928,1.915543337661324,0.15451851489807888
2024-09-25,22.142127024029367,20.949324358278936,24.242508002244737,12.474501750585421,7.625422751981528,4.092141104197887,0.006746251284575632,6.399367813649423,1.9135067143570323,0.15435422939109048
2024-09-26,22.228998519154725,20.933168742629025,24.2238127624854,12.464881714527936,7.619542209151496,4.062021148338974,0.006741048737659686,6.394567595907337,1.9120310639497935,0.15423519511765363
2024-09-27,22.25126162237907,20.935088035132324,24.226033763176122,12.46602457800567,7.6202408195922,4.0334044142770376,0.006741666801960683,6.394749392498629,1.9122063717081281,0.15424933642886043
2024-09-30,15.34018006381148,14.432800510856541,16.701602204224315,8.594167151141537,5.253448918356316,2.73418052382569,0.00464775366122542,4.408214479605621,1.318288848469978,0.10634060376883761
2024-10-02,22.27062983276757,20.953310605899205,24.24712087844927,12.476875404841133,7.647116326022379,3.9289546591574407,0.006747534964548741,6.400990340564972,1.913870817344605,0.1543835999888752
2024-10-03,22.225983733659916,20.82926453793834,24.10357506552667,12.403010832148144,7.940577728725151,3.9895396441107143,0.006707588762417557,6.398377640335498,1.9494935979090386,0.15346963088411367
2024-10-04,22.239379434179426,20.84181842950667,24.118102398800037,12.410486182649553,7.810996688936088,4.115975106940149,0.0067116314563808975,6.450289252590319,1.8526787472193829,0.15356212772199493
2024-10-07,22.214569858805266,20.818567930688044,24.09119697722046,12.396641421679954,7.813009609233525,4.151608315268537,0.006704144164435837,6.537219690128798,1.8170912343286894,0.15339081848229194
2024-10-08,22.141951623548426,20.750513150725602,24.01244414874662,12.356117466956723,7.837185081981677,4.2249059035620675,0.00668222867738283,6.660052365071199,1.7904363518179554,0.21971167891234744
2024-10-09,22.12590022957826,20.379609995336338,23.600036641881815,12.154947535230262,7.641316335571201,4.455082863458401,0.00656278779013965,7.493137118893975,1.8345616988556377,0.308844793403972
2024-10-10,22.373442090927497,20.402345581043257,23.606786024606524,12.179808237984327,7.984916595439126,4.235223835101263,0.006570109266081201,7.096646363806994,1.8050718197631492,0.30918934206178134
2024-10-14,21.499487404181668,20.146720067915854,23.387437543318253,12.02707496320991,6.418890570341193,3.2140516167165565,0.46063315459603454,10.458846404003893,1.9821498787631053,0.4047083969535301
2024-10-15,20.969464772875153,19.863921227868804,23.039958693756155,11.853005999609664,7.483908876284762,3.8634921562262567,0.296040294364302,9.403061727787799,2.8531938828490335,0.3739523683780704
2024-10-16,20.903527390770556,19.822382115318856,23.083698074810254,11.828219184125208,7.464428639255992,4.168835136934137,0.006383345282253533,9.531491806904198,2.817863941398,0.3731703652005416
2024-10-17,21.182543286070697,20.01752586707495,23.310948231754924,11.944663466893818,7.560087960076331,4.301024802798541,0.006446186869096463,8.86519133363653,2.581311069860987,0.23025779496412563
2024-10-18,21.12744270663094,19.93185243883689,23.211179216155482,11.89302776371752,6.339905691107546,3.7114899334096294,0.00641859769889601,10.74538275189882,2.804028590739711,0.22927230980456548
2024-10-21,20.594306580212212,19.567276788766033,22.78662104838817,11.675491117709663,6.9623157608407915,4.240199762684163,0.006301194440177381,10.570387888839132,3.314680323310909,0.2824195348087502
2024-10-22,20.627312376568913,19.568460513642112,22.787999527901075,11.676197428016694,7.061797715941232,4.282424767810664,0.0063015756317293965,10.423066349954011,3.2840031247194577,0.28243661981411156
2024-10-23,20.713009300847574,19.637759857872098,22.868700481483803,11.71754727382073,7.2575513027216685,4.1841398382182255,0.006323891902270458,9.976453608243302,3.355077609830569,0.2834368350597619
2024-10-24,20.677671107430562,19.628226920762586,22.857599119360824,11.711859117837177,7.353517942186199,4.305870388502538,0.006320822037671439,9.84114888040082,3.3344864577531914,0.2832992437284339
