date,NANYANG COMMERCIAL BANK LTD,THE HONGKONG AND SHANGHAI BANKING,EVERBRIGHT SECURITIES INVESTMENT,CHIYU BANKING CORPORATION LTD,BANK OF CHINA (HONG KONG) LTD,BNP PARIBAS,CHINA MERCHANTS SECURITIES (HK) CO LTD,THE BANK OF EAST ASIA LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,ABN AMRO CLEARING HONG KONG LTD
2024-04-22,41.113130245139594,23.214734200695023,9.060745195849805,9.337626421801586,10.180480471306662,2.5345540929275754,2.4648544688923226,0.0,2.0938749033874293,0.0
2024-04-23,41.112492486684566,23.21437408720015,9.060604643018554,9.33748157391078,10.181873776989416,2.5345147762106808,2.4648162333756254,0.0,2.0938424226102317,0.0
2024-04-24,41.21255584366163,23.027486184480352,9.08265717406167,9.360207993436417,10.2066553557461,2.5406835108574004,2.470815329312779,0.0,2.0989386084436545,0.0
2024-04-26,41.21242767270788,23.02772556882103,9.082628927018776,9.360178883211116,10.206623613071454,2.5406756093375336,2.4708076450827963,0.0,2.098932080749417,0.0
2024-04-30,11.284323444185326,6.305192830816784,2.486903303778599,2.562898911279972,2.794662887554911,0.6956166440664745,0.67652876110339,0.0,0.5747059764265786,0.0
2024-05-02,41.18501741651694,23.012409900878612,9.076588099049264,9.353953457637564,10.266500302114808,2.538830417508042,2.4691643186792143,0.0,2.0975360876155587,0.0
2024-05-03,41.185081416676475,23.012445661405067,9.07660220376799,9.353967993372915,10.266516255917878,2.5388343627668264,2.469012758975347,0.0,2.097539347117501,0.0
2024-05-06,41.18504941657184,23.012583177711036,9.076595151403147,9.353960725499592,10.266508279010147,2.538754691844357,2.469010840594615,0.0,2.097537717365263,0.0
2024-05-07,41.18351347002635,23.015454330194512,9.076256650778161,9.353611880861392,10.266125402015975,2.5386600120623966,2.468918761825132,0.0,2.09745949223608,0.0
2024-05-08,41.189241853747745,23.00925319378663,9.077519104524061,9.354912913083268,10.267553359484381,2.5390131246907752,2.4647552142076874,0.0,2.0977512364754434,0.0
2024-05-09,41.19810958931012,22.992522216240822,9.07947342646247,9.356926955832995,10.269763886893159,2.5397152010785558,2.465285857562163,0.0,2.0982028666197117,0.0
2024-05-10,41.119553575802264,22.948680377287427,9.062160805950425,9.339085290580345,10.256387614534763,2.534872505536675,2.46058508291357,0.18447270640433522,2.0942020409901985,0.0
2024-05-13,41.12682769356502,22.96608525102905,9.06376391734525,9.340737390379408,10.258201986648292,2.535476105625089,2.4610203645278363,0.1533147820481481,2.0945725088319054,0.0
2024-05-14,41.127465896851476,22.96644163716205,9.06390456821098,9.340882339300459,10.256809379592594,2.535515450969092,2.461058554472764,0.15331716117640215,2.0946050122641857,0.0
2024-05-17,41.127785005922455,22.966619834376363,9.063974895280811,9.340954815447978,10.256113059856837,2.535535124099016,2.4610776498897033,0.15331835076821873,2.0946212643586186,0.0
2024-05-20,41.130338056771606,22.968045511646896,9.064537551130131,9.341534665119436,10.25674971894637,2.5356925201294778,2.4627823253931993,0.14556836066901002,2.0947512901938743,0.0
2024-05-21,41.136658220888464,22.971574824167416,9.065930424801323,9.342970102681495,10.258325790152977,2.5360821593504097,2.463160761098228,0.1302245432930198,2.095073173566672,0.0
2024-05-22,41.13866958954708,22.96773092396442,9.066373701652344,9.343426925332036,10.258827368936393,2.536283771372245,2.4632811968499464,0.130230910595963,2.0951756117495743,0.0
2024-05-23,41.14537557251967,22.970310524500324,9.067851604274695,9.344949990187853,10.260499652516323,2.5366972090442497,2.463682734428278,0.13025213943679997,2.0803805730918086,0.0
2024-05-24,41.144066137428965,22.967638979224393,9.06756302353086,9.344652590898923,10.266227552190935,2.5366164796720225,2.4636043287124485,0.13024799421465422,2.0793829141268003,0.0
2024-05-27,41.14655732939415,22.962974821865885,9.068112046567927,9.345218391162176,10.266849151998432,2.536770066791288,2.4637534950901365,0.1302558804735277,2.079508816656485,0.0
2024-05-28,41.13934008947643,22.977263487098618,9.066521470235699,9.34357920947627,10.265048313280973,2.536325109074861,2.4633213447177535,0.13023303316864765,2.078367943470755,0.0
2024-05-29,41.1415433145675,22.977329795546954,9.067007029497187,9.344079606617058,10.266374222017173,2.5364609424428064,2.4584858306314885,0.13024000782321768,2.0784792508566188,0.0
2024-05-31,11.284323444185326,6.300381603870308,2.486903303778599,2.562898911279972,2.818165518302298,0.6957017985257042,0.6753791759037895,0.03572229564684393,0.5700863470133694,0.0
2024-06-03,41.13081678909354,22.96357949117378,9.064643056878785,9.341643394947392,10.293804786921653,2.5356444380825396,2.4617246469997167,0.1302060513245282,2.0779373445780687,0.0
2024-06-04,41.13081678909354,22.96357949117378,9.064643056878785,9.341643394947392,10.298305353653967,2.5356444380825396,2.4572240802674026,0.1302060513245282,2.0779373445780687,0.0
2024-06-05,41.13113595016616,22.96298171489507,9.064713395409035,9.341715882905538,10.29838526498176,2.5356641138162552,2.4572431474859595,0.1302070616789594,2.077953468661262,0.0
2024-06-06,41.13011465216847,22.962411537419914,9.064488315954591,9.34148392539924,10.300612582010624,2.535601152543185,2.4571821334281565,0.1302038285999718,2.077901872475847,0.0
2024-06-07,41.13011465216847,22.95775585820895,9.064488315954591,9.34148392539924,10.305268261221588,2.535601152543185,2.4571821334281565,0.1302038285999718,2.077901872475847,0.0
2024-06-11,41.130848704977915,22.946370989486976,9.064650090682688,9.341650643692583,10.315462069207339,2.535646405642171,2.4572259869759425,0.13020615235926572,2.0779389569751276,0.0
2024-06-12,41.13633897410922,22.908147337226843,9.06586006738256,9.342897595257634,10.344777310642632,2.535984871334641,2.457553984875566,0.13022353266727085,2.0782163265036306,0.0
2024-06-14,41.13637089856417,22.908165115428204,9.065867103075295,9.342904845949377,10.344785338857719,2.535909232966298,2.457555892096126,0.13022363372913986,2.078217939333676,0.0
2024-06-17,41.136626295987554,22.908307342032476,9.065923389010305,9.342962851888464,10.344228709521737,2.5359249772983796,2.457571149967177,0.13022444222973903,2.078230842064164,0.0
2024-06-20,41.15285052935601,22.800497842380388,9.069498977725466,9.346647704617297,10.418880989767166,2.5369251429011817,2.4653725169884266,0.13027580258500515,2.079050493679067,0.0
2024-06-25,41.15409661955686,22.799868353169416,9.069773598162628,9.346930716995924,10.41919646889773,2.537001959877897,2.4654471673831226,0.13027974727896735,2.077405368677453,0.0
2024-06-27,41.157292067476554,22.80163867004872,9.070477829127634,9.347656468081928,10.42000547705041,2.537198947743039,2.4656385993101786,0.13028986297051728,2.0698020781910214,0.0
2024-07-03,41.16272546793138,22.81140492706662,9.071675272785528,9.34889050361619,10.283774335482784,2.5375338973284993,2.4659641018205227,0.13030706325180796,2.1877244307166683,0.0
2024-07-04,41.187929625159576,22.825605583633045,9.077229908133386,9.35461487933436,10.296287443597215,2.5391653466474375,2.4674740248451723,0.13038685096442437,2.1213063376853807,0.0
2024-07-05,41.18965794368607,22.826563386498293,9.077610804788359,9.355007415554347,10.296719494066974,2.5395050154831713,2.467577564428482,0.13039232222778194,2.1169660532665255,0.0
2024-07-09,41.1897539656349,22.826616600125476,9.07763196665092,9.355029224088048,10.2972874481029,2.53951093561538,2.4675833168823376,0.13039262620032066,2.1161939166997166,0.0
2024-07-11,41.189946010875666,22.826334490477706,9.077674290672034,9.355072841460494,10.29733545870886,2.5394450684333143,2.46759482187051,0.13039323414964984,2.1162037833517626,0.0
2024-07-12,41.19013805790724,22.82597467030768,9.077716615087821,9.355116459239671,10.297383469762513,2.5394569085286407,2.467606326965966,0.13039384210464813,2.1162136500958146,0.0
2024-07-15,41.1927308681219,22.821893897422324,9.07828803333197,9.355705339070097,10.297254534977252,2.539616760622432,2.4677616562557416,0.1304020500520277,2.1163468601462556,0.0
2024-07-16,41.1986219217301,22.810856504395748,9.079586337191605,9.357043316925253,10.298727165638157,2.5399799562194656,2.4681145757127156,0.13042069910615173,2.1166495230808056,0.0
2024-07-17,41.20393812259444,22.800896147174377,9.080757951737969,9.358250734053515,10.300056096066061,2.540307710960008,2.4684330570654565,0.1304375283737576,2.116922651974424,0.0
2024-07-18,41.20666080479928,22.80240278942808,9.081357991909083,9.358869110449145,10.294517580240507,2.540475569929674,2.468596166687122,0.1304461474512907,2.1166738391058217,0.0
2024-07-19,41.21406191208751,22.780762065893718,9.082989089976925,9.360550052147167,10.304141875833697,2.5409318634484634,2.4690395499830298,0.1304695768171691,2.117054013812324,0.0
2024-07-22,41.1888577781891,22.827984880683854,9.077434459770618,9.354825681727666,10.297840459290464,2.5393779766452242,2.467529628356014,0.13038978917840682,2.115759346158646,0.0
2024-07-23,41.195836267918004,22.80713802138905,9.07897241897996,9.356410638399373,10.307357051950868,2.539808214920421,2.4679476936070572,0.13041188068211967,2.116117812153151,0.0
2024-07-24,41.19641257917874,22.806679885725202,9.07909942972947,9.356541530385057,10.306879489418936,2.5398437456974845,2.4679822190876783,0.1304137050858017,2.1161474156916316,0.0
2024-07-25,41.20111972476585,22.809285801043057,9.08013681721396,9.35761061869683,10.296631058791771,2.540133950924858,2.4682642133411665,0.130428606293406,2.1163892089290965,0.0
2024-07-31,11.284323444185326,6.247096201007346,2.486903303778599,2.562898911279972,2.8200814936349654,0.6956805099108967,0.676017834348012,0.03572229564684393,0.5796449350618992,0.0
2024-08-01,41.20441856978004,22.807225327703744,9.080863835418022,9.358359853361819,10.29341326659004,2.540259596686533,2.468461839550072,0.1304390493046749,2.1165586616050573,0.0
2024-08-02,41.20454669092181,22.807296244558074,9.080892071483067,9.35838895227381,10.293445272959897,2.5399565550795686,2.468469514992665,0.13043945489224315,2.116565242838861,0.0
2024-08-05,41.21181887156449,22.811321498846286,9.082494755964364,9.360040612113579,10.277612984457846,2.5404048314077037,2.4689051745901027,0.13046247612060474,2.1169387949350265,0.0
2024-08-06,41.21502328991477,22.813095189481803,9.08320096388382,9.360768400566458,10.27063663468111,2.540602360176921,2.4690971439149996,0.13047262020945963,2.1171033971706628,0.0
2024-08-07,41.22082455455491,22.81630627107028,9.08447947954061,9.36208598552437,10.257928916483907,2.5410377311603667,2.469444684321645,0.13049098502252315,2.1174013923213906,0.0
2024-08-08,41.226435065109776,22.8194117675891,9.085715955728466,9.363360246357455,10.245714244835026,2.5413835883615525,2.4697807970902703,0.1305087459736127,2.11768958895474,0.0
2024-08-09,41.23605663729207,22.80139908714323,9.087836412463513,9.365545500705469,10.2481054261004,2.5419767055107725,2.470357203325156,0.13053920456936133,2.1181838228900207,0.0
2024-08-12,41.235575452022154,22.801133016663442,9.08889727030352,9.365436213763235,10.247985840529477,2.541947043078258,2.4703283766236086,0.1305376813019224,2.118159105714382,0.0
2024-08-13,41.23307346963428,22.7997495502608,9.096669209860403,9.364867962775955,10.245108162677353,2.541792809587807,2.4701784886197955,0.1305297608842735,2.1180305856993433,0.0
2024-08-14,41.233394219639514,22.799926908366132,9.096739972392788,9.364940811612954,10.2444099638868,2.5418125820662665,2.470197704014053,0.13053077626872012,2.1180470617527707,0.0
2024-08-15,41.1938193054792,22.73607802313438,9.212041998471651,9.355952545287805,10.234577602214506,2.5537502504380036,2.46782686203159,0.130405495671188,2.1155479172716802,0.0
2024-08-16,41.17749878229092,22.723962885464726,9.284367289843791,9.352245823186326,10.196497166358645,2.553515324070817,2.4668491370668866,0.13035383049539553,2.1147097612224988,0.0
2024-08-19,41.18783361171638,22.728112130403925,9.38460396864977,9.354593072732461,10.088561868446865,2.5564096143757573,2.4542586704019445,0.1303865470188116,2.1152405162540795,0.0
2024-08-20,41.16140853564686,22.712225764416065,9.46501160185754,9.348591401562361,10.063374761748573,2.554691832699849,2.4520628503570516,0.1303028942961194,2.112330357415574,0.0
2024-08-21,41.16892129462147,22.708604401624612,9.473729258705449,9.35029770162474,10.04758091839308,2.5551581137304615,2.4526657353285177,0.13032667711292198,2.11271589885875,0.0
2024-08-22,41.14402142648277,22.709617707757857,9.593978042848045,9.344642436135468,9.961259445070905,2.5536126979628224,2.451182309203239,0.13024785267514177,2.11143808186375,0.0
2024-08-23,41.102067941630416,22.653893771812115,9.752926143462275,9.309215006442951,9.946682329519483,2.551008845740108,2.445581232912233,0.1301150423390393,2.10850968614138,0.0
2024-08-26,41.05876869097371,22.616783205293128,9.89060056210314,9.281979638809744,9.924275081518845,2.548321468268102,2.443004918869942,0.12997797177021908,2.1062884623931737,0.0
2024-08-27,41.04322235286041,22.614414129405166,9.887320206571609,9.278465144867862,9.95512892554169,2.5478211657423993,2.4382083723790027,0.12992875739870133,2.10549094523315,0.0
2024-08-28,41.04643239045023,22.62392650686939,9.902651620161071,9.27919082429027,9.934844723061158,2.546084514227602,2.4312748835643907,0.12993891927614024,2.1056556180997466,0.0
2024-08-29,41.04433468527482,22.610381044247696,9.902145538576287,9.278716605083336,9.954392097640847,2.543399111696528,2.4311506316474985,0.12993227866141252,2.105548007171574,0.0
2024-08-30,41.04169696644181,22.614657646274914,9.901509176067927,9.278120307306233,9.953752377501429,2.543932510493452,2.430994393475869,0.12992392854875826,2.105412693889609,0.0
2024-09-02,41.058450651990405,22.584384883773165,9.905551084260173,9.28190774110162,9.95704101741333,2.5451258914667276,2.4312896178290395,0.1299769649679376,2.1062721471976023,0.0
2024-09-03,41.0615676464962,22.62258557341095,9.918077805293276,9.282612386673309,9.901944409812707,2.5453191073161885,2.431474191680718,0.1299868323029016,2.1064320470137488,0.0
2024-09-04,41.06726215420813,22.589386642234388,9.9347160533423,9.283899719594395,9.905796867550118,2.5503981384866083,2.4318113938220263,0.13000485916016555,2.106724171601871,0.0
2024-09-05,41.070285020590006,22.591049394847687,9.935447324861164,9.284583086025048,9.900172504352474,2.5495786042541377,2.431990393845983,0.13001442851779058,2.1068792427057175,0.0
2024-09-09,41.069648590686434,22.590699321324198,9.9405620434789,9.284439211047916,9.896145061113607,2.5496940568488315,2.431952707440567,0.13001241379911593,2.106846594260434,0.0
2024-09-10,41.04814885417741,22.57500121274943,10.006603031693444,9.279578857879061,9.874856959184463,2.549443466224697,2.4306795934937333,0.12994435301127136,2.1057436715864917,0.0
2024-09-11,40.94587627555566,22.51875498360475,9.98900978044229,9.256458534921487,10.09206773061299,2.5430914585308195,2.4246234892169487,0.1296205931236572,2.100497153991395,0.0
2024-09-12,40.941195645845916,22.51618080610044,10.003161083328369,9.255400405049407,10.091686462532893,2.538166456399189,2.424346324193975,0.12960577585622138,2.100257040693586,0.0
2024-09-13,40.93711678056085,22.513937577323322,10.017533373826959,9.254478313478412,10.09068105394796,2.5340520579290358,2.4225601818407516,0.12959286356844996,2.100047797524258,0.0
2024-09-16,40.93537797658631,22.512981297858115,10.021355378963458,9.25408522952577,10.090252452285158,2.5339444240716333,2.422457283600621,0.12958735911176208,2.099958597997173,0.0
2024-09-17,40.93920354032756,22.51508521992303,10.022291911998476,9.254950058303773,10.084244320159979,2.531786961525036,2.4226836712683784,0.12959946953376983,2.100154846959995,0.0
2024-09-19,40.940689695919616,22.515902551891205,10.022732973787257,9.255286027120796,10.083838020715453,2.528943852201513,2.4227716183844543,0.12960417419237866,2.1002310857873305,0.0
2024-09-23,40.940689695919616,22.515902551891205,10.023505346696627,9.255286027120796,10.083065647806082,2.528943852201513,2.4227716183844543,0.12960417419237866,2.1002310857873305,0.0
2024-09-24,40.93790719483705,22.505490591883863,10.03579909019203,9.258518601120189,10.08238036035028,2.5287719745644055,2.4226069566579174,0.12959536574880642,2.098929864645456,0.0
2024-09-25,40.92848744271962,22.497995683546225,10.052639006716364,9.256388229633876,10.076199705957865,2.538227963035978,2.422049518367262,0.12956554604612566,2.098446903976687,0.0
2024-09-26,40.92877186839354,22.4756053059069,10.107531378943275,9.256452555354782,10.474389274617431,2.5495961786811976,2.42206634999505,0.3612108679661961,1.4243762201416268,0.0
2024-09-30,11.284323444185326,6.196667730251539,2.7867108661114375,2.552063006342997,2.885727066255113,0.7029186389454182,0.667779140417542,0.0995881400690917,0.39270960843797986,0.0
2024-10-02,40.92311570022037,22.489406986427436,10.118950451208226,9.24799337146284,10.464294898875806,2.5491666320702064,2.4217316315567294,0.36116095028428363,1.424179377894102,0.0
2024-10-03,40.91540813366499,22.49134644039323,10.117044621636385,9.245711253054166,10.473902465570458,2.5487637049605985,2.4228193082048297,0.36109292828708495,1.4239111442282606,0.0
2024-10-04,40.92236561390538,22.499047032626653,10.131532145550594,9.259283782675034,10.492319178863687,2.5524447010523845,2.4333996784826852,0.3614721149229485,1.3481357519206398,0.0
2024-10-07,40.93201228603016,22.50048631315162,10.133920462239123,9.261466483343037,10.474156416466261,2.553046391516225,2.4339733063386193,0.36155732512335115,1.3493810157916106,0.0
2024-10-08,40.9283744821312,22.49771377821179,10.13232427916958,9.260643377001532,10.485822499016598,2.5527422093087027,2.4337569886672115,0.36036596198245285,1.3482564245109363,0.0
2024-10-09,40.928880572645305,22.500465023131184,10.132449568122986,9.260757887382825,10.482242577243845,2.552773774662407,2.4337870827362087,0.3603704180058663,1.348273096069376,0.0
2024-10-10,40.923971713479226,22.520848384938745,10.131502147292352,9.259891972889887,10.453597738688392,2.552689632501101,2.449014660508568,0.36033672206309664,1.3481470276386365,0.0
2024-10-14,40.93672027545481,22.527864039073886,10.134658294597282,9.262776597762814,10.425857004306526,2.553330242176119,2.4497775731456213,0.3604489735098884,1.3485669999730518,0.0
2024-10-17,40.931816042521405,22.525165193343298,10.133444159106146,9.261666913993821,10.437592793960501,2.552019575319611,2.4494840889638674,0.36040579160096153,1.3484054411903825,0.0
2024-10-18,40.91793236408668,22.498981435998978,10.130006992282297,9.258525445629216,10.418599597932216,2.5495314040020443,2.4486532475131284,0.429821437525536,1.3479480750298958,0.0
2024-10-21,40.90412128803246,22.491387329312687,10.126587799549013,9.255400405049407,10.423888156190586,2.527275863791485,2.447826750809167,0.4760193066757404,1.3474931005894542,0.0
2024-10-22,40.91268495307844,22.474851149783575,10.128707896576973,9.25733811074848,10.426070495862861,2.5278049729202183,2.4483392265139234,0.476427983488253,1.3477752110272743,0.0
2024-10-23,40.9142021384188,22.47568459580968,10.129083504463747,9.257681405198317,10.416954485447482,2.534929125321667,2.4484300194889372,0.5224909904992658,1.3005437353521065,0.0
2024-10-24,40.92672321232541,22.482562884844224,10.132183332800533,9.2605145562075,10.35514915447876,2.527744960733895,2.449179318549578,0.5690194441633523,1.2969231358967446,0.0
2024-10-25,40.91967126100534,22.478688987141933,10.130437489057845,9.258918906892738,10.052253023544477,2.5273094131744145,2.446439280139544,0.9011721129896658,1.2851095260540448,0.0
2024-10-28,40.94149907776834,22.49067981427136,10.135841377369402,9.263857900269151,10.021280058094428,2.528657558090396,2.4477442864282812,0.9016528260342256,1.2687871016744159,0.0
2024-10-29,40.94143577508246,22.49064503976453,10.135825705593888,9.263843576731912,10.02203765050538,2.5285763396400758,2.4477405017894394,0.9016514319219703,1.2682439789703437,0.0
2024-10-30,40.94048625828425,22.492442642441617,10.135590634776538,9.263628728988408,10.021805218668996,2.528517696711107,2.447683733611184,0.901630520755458,1.2682145657624417,0.0
2024-10-31,11.274104909077765,6.193921498941383,2.815535650560679,2.5509985756026263,2.698238235646201,0.6962978797403119,0.6740379931709223,0.2695777293063079,0.34923825700123656,0.0
2024-11-01,41.008106840319556,22.521075154067788,10.241148871867797,9.278929279217863,9.712977849664204,2.5351719059631197,2.4517265238619137,0.9805543246508711,1.270309250386886,0.0
2024-11-04,41.009281789114105,22.521720419410254,10.241442297398722,9.279195135596305,9.713256142238412,2.532379380506483,2.4517967698046244,0.9805824191231719,1.270345646807922,0.0
2024-11-05,41.00988516736231,22.522051786252597,10.241592981908248,9.27933166235955,9.713399055433177,2.5309453187619115,2.4518328436097576,0.9805968466399794,1.2703643376724667,0.0
2024-11-06,41.009980439235086,22.52210410822433,10.241616774604562,9.279353219584156,9.713421621058885,2.5307188841025736,2.451838539570763,0.9805991247077585,1.2703672889118827,0.0
2024-11-07,41.010043954062866,22.522138989673877,10.24163263646352,9.27936759112287,9.713436664867606,2.530567927078525,2.4518423368928026,0.9806006434254912,1.2703692564124447,0.0
2024-11-08,41.0259606181812,22.557994106684955,10.245607580427993,9.282969064394733,9.649886644570442,2.531240208344331,2.4544982395814228,0.9809812304615138,1.2708623073534102,0.0
2024-11-11,41.041571576556116,22.595174426855372,10.249506179048323,9.29425114438622,9.579315680662628,2.5320483854720455,2.455432210883302,0.9813545076968192,1.2713458884391764,0.0
2024-11-12,41.03521130022605,22.591672817449098,10.247917797097019,9.292810799796856,9.593250829295817,2.5317334757658334,2.45505168872562,0.9812024256588531,1.2711488659848467,0.0
2024-11-13,41.04252578806262,22.5956997618901,10.249744478810157,9.294467234585635,9.577135911248634,2.532184754877775,2.4554892993811115,0.9813773240687863,1.271375447075186,0.0
2024-11-14,41.05378883562666,22.60190056060496,10.25255725305754,9.297017857982603,9.5523992424457,2.532802125884904,2.4561631441857603,0.981646637403359,1.2717243428085068,0.0
2024-11-15,41.05375701040158,22.60188303943108,10.25254930519325,9.297010650860086,9.552391837349495,2.532877683235358,2.456161240148469,0.9816458764230432,1.2717233569576367,0.0
2024-11-18,41.034956930176136,22.64964675002255,10.247854272058909,9.292753195298863,9.535697270440709,2.531717781995771,2.4550364702924545,0.9811963433577733,1.2711409863568333,0.0
2024-11-19,41.04141254561872,22.652977497784104,10.249466463498628,9.29421513032986,9.52169792758059,2.532116071591579,2.455422696391746,0.9813507050713037,1.2713409621334666,0.0
2024-11-20,41.05859501093353,22.660755772065237,10.253757521994936,9.298106261731045,9.485523791298515,2.5331761714730052,2.4564506876985033,0.9817615589724166,1.271873223832814,0.0
2024-11-25,41.06779672349371,22.665834313134546,10.256055509282474,9.300190076366,9.465238435884226,2.533743885954906,2.457001207099873,0.981981583249085,1.272158265535181,0.0
2024-11-26,41.070981667630456,22.66759212392206,10.256850900476218,9.300911337018325,9.458217164206163,2.5339403862149013,2.4571917557100456,0.982057739184769,1.2722569256370633,0.0
2024-11-27,41.069707630696875,22.66688896689029,10.256532729194724,9.300622819333134,9.461025803558844,2.533861782453597,2.4571155327194436,0.9820272753930643,1.2722174597600266,0.0
2024-11-29,41.07066315098669,22.665089748903874,10.256771355805217,9.300839205918878,9.461245922051017,2.5339207348173796,2.4571726995190475,0.9820501230596517,1.2722470589382526,0.0
2024-12-02,41.0697713306663,22.66459759255551,10.256548637289983,9.30063724479227,9.46104047780634,2.5360371415994467,2.4571193437566614,0.9820287985377621,1.2722194329957268,0.0
2024-12-03,41.07088611211858,22.665212791330692,10.256827036945369,9.300889697571018,9.458195158772014,2.5364937444944347,2.457186038821711,0.9820554543348301,1.272253965611351,0.0
2024-12-04,41.06107811183276,22.682983040357207,10.254377638550716,9.298668583359767,9.45593647897223,2.5365858245560533,2.4565992464816255,0.9818209329721664,1.2719501429174775,0.0
2024-12-05,41.053534235207586,22.697343018338685,10.25249367048825,9.296960201315336,9.454199203151598,2.5359647538902492,2.456147911970085,0.9816405495938689,1.2717164560443417,0.0
2024-12-06,41.05063837768499,22.715740827056464,10.25177047426473,9.296304407054555,9.44283525988865,2.5335379381759155,2.455974658813201,0.9815713060750593,1.271626750986435,0.0
2024-12-09,41.048188355781065,22.714385085348425,10.251158618683219,9.295749576476446,9.442271683921595,2.5393550210858744,2.4558280790778455,0.9815127230348145,1.2715508565907163,0.0
2024-12-10,41.04920651118717,22.7149484908213,10.251412887458153,9.29598014737529,9.442505889141023,2.536937616407541,2.455888993206711,0.9815370683841503,1.271582396018658,0.0
2024-12-11,41.050861121451526,22.7157865689971,10.251826101121202,9.296354849482258,9.441181160128949,2.534791930628653,2.455987985111345,0.9815766321527641,1.2716336509262005,0.0
2024-12-12,41.01029801534137,22.688771799695424,10.241696084390679,9.291040888174727,9.53252251372897,2.5295769006246336,2.453561178498188,0.9806067183434664,1.2719259012025481,0.0
2024-12-13,41.01083790601023,22.68907049189654,10.24183091384613,9.291163202484116,9.531331531236905,2.5296102018936053,2.4535934790385365,0.9806196277940844,1.2719426457998513,0.0
2024-12-16,41.01088236822826,22.689017650588543,10.241842017606558,9.291173275570772,9.531310888768012,2.529612944390127,2.4535961391209384,0.9806206909404601,1.2719440247863367,0.0
2024-12-20,41.007960770310014,22.682445497894356,10.241112393112042,9.290511376315443,9.530631882210661,2.5294327358336295,2.453421345969504,0.9805508319370982,1.2839331664172489,0.0
