date,KOALA SECURITIES LTD,UOB KAY HIAN (HONG KONG) LTD,SUPREME CHINA SECURITIES LTD,LUK FOOK SECURITIES (HK) LTD,SUCCESS SECURITIES LTD,MINERVA HOLDING FINANCIAL SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FUTU SECURITIES INTERNATIONAL,ABCI SECURITIES CO LTD,YUANTA SECURITIES (HONG KONG) CO LTD
2024-12-02,49.3432239037817,17.81309036901147,15.499127824630628,5.236690717455648,0.3088288853691073,6.922026741031716,0.0,3.0275880038081797,0.0,1.8494235549115507
2024-12-03,49.290732862096085,17.79414090452304,15.482639940370783,5.231119955575949,0.3085003549527072,6.914663128250336,0.0,3.1307467056062666,0.0,1.847456148624833
2024-12-04,49.337969769226454,17.81119360657402,15.497477456117249,5.236133107403508,0.30879600084333253,6.93193781203481,0.0,3.02726562206067,0.0,1.8492266257399568
2024-12-05,49.32046406570551,17.79068150159275,15.491978765211678,5.234275264565564,0.3086864363179882,6.929478277345183,0.0,3.07586519131108,0.0,1.8485704979502513
2024-12-06,49.322214077026736,17.791312758711474,15.49252845870587,5.209623268544729,0.3086973892716658,6.9297241522708415,0.0,3.09726380569238,0.0,1.8486360897762972
2024-12-09,49.31521477677251,17.788787998981086,15.490329918749604,5.208883972506416,0.3086535821199463,6.928740757244313,0.0,3.111015243229666,0.0,1.8483737503964603
2024-12-10,49.309966605108066,17.786894899386095,15.488681423231125,5.208329638161699,0.30862073491465397,6.928003394118611,0.0,3.121326260360966,0.0,1.8481770447187895
2024-12-11,49.5588142548489,17.76546789711146,15.470022966318664,5.202055418201711,0.30824895461087287,6.909028293002324,0.0,2.940411579673143,0.0,1.8459506362329285
2024-12-12,49.520214232558736,17.751630853850145,15.457973783134852,5.198003677696689,0.30800886782312786,6.9036470374149355,0.0,3.016008672396812,0.0,1.8445128751247084
2024-12-13,49.58259858376357,17.7334240143392,15.442119417406367,5.192672380560313,0.3076929606216671,6.896566358761504,0.0,3.002305221514175,0.0,1.8426210630332018
2024-12-16,49.48983229984249,17.70024576442904,15.413228070943386,5.182957179378381,0.30711728420774687,6.883663266725361,0.0,3.183782512953642,0.0,1.8391736215199552
2024-12-17,49.488085328995716,17.583132302161676,15.412683990294024,5.1827742231089475,0.3071064430931761,6.883420276226361,0.0,3.303688736677052,0.0,1.8391086994430432
2024-12-18,49.5738321934205,17.61359819009517,15.439389192480608,5.1917542965084085,0.30763855934630696,6.895347019831018,0.0,3.1361452676349386,0.0,1.8422952806830568
2024-12-19,49.37207186780587,17.626149368878284,15.450391063419499,5.195453860655961,0.30785777784540425,6.900260537914233,0.0,3.304207451555969,0.0,1.8436080719247774
2024-12-20,49.381071665251135,17.621784423618482,15.446564923641434,5.194167256802392,0.3077815398469636,6.898551755190563,0.0,3.3069269154160605,0.0,1.8431515202329658
2024-12-23,48.32991468385285,17.21953606503794,15.093969792701415,5.07560121360184,0.3007558824998621,6.741080124996911,0.0,3.217612610175609,2.2204512963010656,1.801078330832508
2024-12-27,48.29353984606865,17.20288453352715,15.079373713418164,5.0706930364462375,0.30046504736727864,6.734561406507969,0.0,3.3008416647628582,2.218304088932128,1.799336662969565
2024-12-30,48.860781648517275,17.12938519388624,14.95490067771003,5.028836884633452,0.29798485175167994,6.678970815123862,0.0,3.0646628840857764,2.1999930470201257,1.784483997271555
2025-01-02,48.979752320609975,17.204406493364008,14.993416289177114,5.041788406796924,0.29875229708752565,6.696172176099713,0.0,2.7909731478344835,2.205659020954383,1.789079848075872
2025-01-03,49.02695864924404,17.219780708892195,15.006814717865868,5.04629385379642,0.2990192683548424,6.7021560148499155,0.0,2.700668136214619,2.207630043737583,1.7906786070445158
2025-01-06,48.94978456701461,17.18905970625223,14.980041763996196,5.03729099775398,0.298485802111118,6.6901990128354045,0.0,2.863962694077956,2.203691514580431,1.7874839413780745
2025-01-07,49.002099950670924,17.144943136388314,14.941594747676545,5.024362541862558,0.29771972357236975,6.673028286966909,0.0,2.9353197056407447,2.1980356315756064,1.7828962756460305
2025-01-08,49.182170511611126,17.064938776253985,14.87187198932938,5.00091709167664,0.29633045818990117,6.641889580118475,0.0,2.979526119911993,2.1877788209896654,1.7745766519188335
2025-01-09,49.24628721437217,17.039981647578752,14.850122176584915,4.993603351323536,0.2958970808732637,6.632175950607635,0.0,2.985371970689864,2.1845792386023932,1.7719813693674757
2025-01-10,49.292755525339494,17.026662427657463,14.838514649815302,4.989700125216163,0.29566579433929147,6.6269919420875665,0.0,2.9762415541961347,2.182871672719036,1.77059630862955
2025-01-13,49.56702292997974,16.99950953638719,14.814851258554059,4.98174291190164,0.2951942878887382,6.616423694057925,0.0,2.7780921050287706,2.1793905866613237,1.7677726895406045
2025-01-14,49.512038943782585,17.023769699846568,14.835993675186115,4.988852405095937,0.2956155624944041,6.625866055909057,0.0,2.7650673468316382,2.182500815915942,1.7702954949377534
2025-01-15,49.34395534041569,17.020877954782918,14.833473557008356,4.988004972971908,0.29556534771479576,6.624740552228181,0.0,2.9412574063325385,2.182130085104135,1.769994783441478
2025-01-16,49.34268098022976,17.00989827737143,14.823904911079488,4.984787354839892,0.2953746870343923,6.620467123184655,0.0,2.97331119947077,2.180722455928484,1.768853010861131
2025-01-17,49.36446870303655,17.01740915722791,14.830450545096543,4.986988434371456,0.2955051124931919,6.623390452433613,0.0,2.930468156521925,2.1816853743480844,1.769634064470724
2025-01-20,49.380405851429394,16.99950953638719,14.814851258554059,4.98174291190164,0.2951942878887382,6.616423694057925,0.0,2.964709183579122,2.1793905866613237,1.7677726895406045
2025-01-21,49.73329988025086,16.99835601510003,14.813845979769027,4.994976100215393,0.2816030269271868,6.615974729012219,0.0,2.6150488318309133,2.179242701604442,1.7676527352899314
2025-01-22,49.77545857213628,16.915510842575085,14.830450545096543,5.0005748763251665,0.28191867053948194,6.623390452433613,0.0,2.6213766020750233,2.1816853743480844,1.769634064470724
2025-01-23,49.75691757602277,16.905749060997284,14.821892032127652,4.997689091783368,0.2817559779368096,6.619568156346732,0.0,2.6673889351032813,2.180426344319723,1.7686128253623832
2025-01-24,49.67356025748346,17.01740915722791,14.830450545096543,5.007368097302021,0.28191867053948194,6.623390452433613,0.0,2.6145833810981687,2.1816853743480844,1.769634064470724
2025-01-27,48.38627430448316,16.5628139806446,14.434276766698865,4.873603588064502,0.2743876259114814,6.446456271414322,2.6283772509186405,2.548044488151785,2.1234048429911856,1.7223608807214674
2025-02-03,48.61542730505653,16.530571658424527,14.40617800261992,4.864116293366699,0.27385348393185305,6.433907152615824,2.6232606695008305,2.4144061450082246,2.119271275879257,1.7190080135963306
2025-02-04,49.13849676219936,16.371759820032413,14.267775552899788,4.817385952355841,0.27122252983468254,6.372095580453384,2.598058585863702,2.3618008881884305,2.0989110987281867,1.7024932294442119
2025-02-05,49.112818684260354,16.363204504905625,14.260319707141289,4.808336485736292,0.271080798326419,6.368765743813458,2.596700930354199,2.419355299641855,2.0978142804221447,1.701603565398365
2025-02-06,49.09998970651822,16.358930199500087,14.256594705623971,4.807080478783224,0.27100998810576343,6.367102130195647,2.5960226345582957,2.444844773723394,2.0972663010263033,1.7011590819650935
2025-02-07,49.116084717975134,16.363204504905625,14.260319707141289,4.808336485736292,0.271080798326419,6.368765743813458,2.596700930354199,2.4160892659270785,2.0978142804221447,1.701603565398365
2025-02-10,48.669159325064044,16.49845462259375,14.378188423998244,4.848079805902277,0.27332141750743877,6.421406796861513,2.578647620444804,2.5019200417951257,2.115153770876467,1.7156681749563325
2025-02-12,48.67405520500564,16.498997939401495,14.378661917523205,4.848239459839817,0.27333041835772715,6.421618262621299,2.578732538858406,2.4954161583228576,2.115223425799971,1.7157246742695882
2025-02-13,48.72648281355639,16.48108735836685,14.3630530793144,4.8429764259246815,0.2730337029677859,6.414647238399788,2.5759331810868895,2.495996807808369,2.112927232981879,1.7138621595929695
2025-02-14,50.16772447974771,16.685823561790375,14.541478015308476,4.903138269931296,0.2764254624152542,4.4128161168700215,2.6079326947294574,2.530333739617705,2.1391750581638305,1.7351526014258725
2025-02-17,50.174408568465765,16.688046694814194,14.543415446797622,4.90379153877163,0.27646229191736676,4.413404057716999,2.6082801622234095,2.5173473842795047,2.1394600708093208,1.7353837842041937
2025-02-18,50.18442575336227,16.69027042031449,14.54535339462231,4.904444981711498,0.2764991312347327,4.413992155253263,2.6086277223192513,2.5010262531760965,2.1397451594121595,1.7356150285939245
2025-02-19,49.99290234161332,16.626573815522775,14.48984263275919,4.885727699974555,0.2754439023232781,4.795378781411286,2.598672177867734,2.4748883518838993,2.131579054349645,1.7289912422943114
2025-02-20,50.00700233021298,16.61692345055928,14.48143246532354,4.88289193501539,0.27528402968722676,4.792595456602924,2.5971638614090846,2.488376919556783,2.1303418472105644,1.7279877044222305
2025-02-21,50.02689346086473,16.611413984317828,14.476631037217249,4.881272975383262,0.27519275719187675,4.791006435448939,2.5963027521513733,2.48423630404191,2.1296355163109317,1.727414777071901
2025-02-24,50.03186999396754,16.613066440544035,14.478071131306447,4.88175855053825,0.2752201325848119,4.79148303114522,2.5965610249661966,2.474535713169557,2.129847366396169,1.7275866153817714
2025-02-26,50.04845594703996,16.615270226989725,14.479991702504611,4.882406134376147,0.2752566415821089,4.792118639592136,2.5969054686613267,2.461598589425784,2.1301298987494977,1.7178667510787036
2025-02-27,50.04845273332028,16.614168260686565,14.479031353216987,4.882082320982508,0.2752383858727764,4.791800814291106,2.5967332353915773,2.464751455177885,2.129988623203707,1.7177528178566042
2025-03-03,50.081592338997794,16.60976185678951,14.475191229583992,4.880787496816328,0.27516538724431067,4.790529934554565,2.5960445307108193,2.444206280882031,2.1294237083657985,1.7172972360548544
2025-03-04,50.09812302487493,16.578860318193804,14.468475912369334,4.878523206432967,0.2750377327744986,4.7883075163753075,2.5948401761533835,2.4728957355979433,2.128435828105062,1.7165005491227747
2025-03-05,50.126327214708034,16.583806167837487,14.472792186531874,4.879978580433299,0.2751197827614419,4.789735976991368,2.595614275766646,2.4305424061097805,2.1290707887344418,1.7170126201256253
2025-03-06,50.13463626906898,16.586555137383368,14.475191229583992,4.880787496816328,0.27516538724431067,4.790529934554565,2.5960445307108193,2.4143690702169853,2.1294237083657985,1.7172972360548544
2025-03-07,50.136298410510804,16.587105040658276,14.475671133638585,4.880949312275079,0.2751745099552253,4.790688757654223,2.596130598817031,2.411133759594121,2.1294943063327185,1.7173541705639364
2025-03-10,50.13463626906898,16.586555137383368,14.475191229583992,4.880787496816328,0.27516538724431067,4.790529934554565,2.5960445307108193,2.4143690702169853,2.1294237083657985,1.7172972360548544
2025-03-11,50.15113233068842,16.577761641091097,14.46751708993577,4.878199907868465,0.27501950608981823,4.78799019638298,2.594668216716365,2.423029537012117,2.1282947771724863,1.71638679704248
2025-03-12,50.14947063398427,16.57721235714473,14.467037726373109,4.878038274654371,0.27501039365335656,4.787831552157833,2.5945822455443555,2.426262631115554,2.1282242587165245,1.7163299266558876
2025-03-13,50.17920790841366,16.56952620209307,14.460329970406208,4.875776533794739,0.27488288291868657,4.785611636355447,2.593379247054386,2.4185139914145464,2.127237490779625,1.7155341367696344
2025-03-14,50.18251975037653,16.56952620209307,14.460329970406208,4.875776533794739,0.27488288291868657,4.785611636355447,2.593379247054386,2.415202149451671,2.127237490779625,1.7155341367696344
2025-03-17,50.187506143042235,16.57117263524029,14.46176682299286,4.876261015970377,0.2749101966924494,4.78608715928421,2.59363693852387,2.4055056231969885,2.127448864012276,1.7157046010444437
2025-03-18,50.19415620827405,16.57336838847573,14.463683070683395,4.8769071419952725,0.2749466235022552,4.786721336876611,2.5939806068221047,2.3925739235818986,2.127730760340871,1.7159319394478096
2025-03-19,50.19653102385253,16.578091228931697,14.467804723321978,4.878296892938494,0.27502497384156294,4.78808538796456,2.594719802154324,2.3766879554220965,2.128337090489264,1.716420921083489
2025-03-20,50.19653102385253,16.578091228931697,14.467804723321978,4.878296892938494,0.27502497384156294,4.78808538796456,2.584779140449207,2.3866286171272133,2.128337090489264,1.716420921083489
2025-03-21,50.199857822547585,16.5791899497226,14.468763583882502,4.878620204358755,0.2750432012510158,4.788402720574913,2.575009127374909,2.390100565570009,2.1284781470306395,1.7165346776870622
2025-03-24,50.21471999599789,16.57534506396626,14.465408127844887,4.877488801836001,0.27497941588574304,4.7872922404204665,2.5710989510943314,2.389546276509527,2.1279845309170042,1.7161365955278907
2025-03-25,50.26101559155103,16.569855462548905,14.460617318081667,4.875873422527977,0.2748883452392278,4.785706733381737,2.550375980190155,2.378819157498685,2.1272797620659216,1.7155682269146988
2025-03-26,50.2659922626304,16.57040425905574,14.461096256252779,4.8760349123073,0.2748974495892312,4.785865236824567,2.5504604490880403,2.37227390947478,2.127350217943169,1.7156250468339969
2025-03-27,50.3074841362967,16.57534506396626,14.465408127844887,4.877488801836001,0.27497941588574304,4.7872922404204665,2.504838850880899,2.3630422364241546,2.1279845309170042,1.7161365955278907
2025-03-28,50.309089438059175,16.572599808655962,14.463012326229578,4.876680978410155,0.274933873020797,4.786499355603032,2.5044239924191127,2.369275775319733,2.1276320881285624,1.7158523641538896
2025-03-31,50.31408933472724,16.574246852708836,14.464449711957442,4.8771656403519135,0.2749611969292797,4.786975054973605,2.504672891004139,2.3595728858776037,2.127843539790819,1.7160228916791191
2025-04-01,50.3207574097575,16.5764434207685,14.466366670750217,4.877812006148351,0.27499763725674614,4.787609467903593,2.505004832752152,2.346632699488629,2.1281255407285995,1.716250314445717
2025-04-02,50.32071490573758,16.574246852708836,14.464449711957442,4.8771656403519135,0.2749611969292797,4.786975054973605,2.504672891004139,2.3529473148672597,2.127843539790819,1.7160228916791191
2025-04-03,50.32404916135005,16.57534506396626,14.465408127844887,4.877488801836001,0.27497941588574304,4.7872922404204665,2.504838850880899,2.3464772113707966,2.1279845309170042,1.7161365955278907
2025-04-07,50.32069365795155,16.573148786967305,14.46349142306263,4.8768425216875775,0.27494298038687626,4.786657911554653,2.5045069531175015,2.356103995029163,2.1277025673463306,1.7159092028964082
2025-04-08,50.324027691242755,16.58418520922435,14.464449711957442,4.8771656403519135,0.2749611969292797,4.786975054973605,2.504672891004139,2.3396961728465717,2.127843539790819,1.7160228916791191
2025-04-09,50.33563355933076,16.60129910218054,14.464928904025506,4.877327215740957,0.2749703061057239,4.787133642443025,2.504755868193481,2.309957627241474,2.127914033018467,1.7160797417200602
2025-04-10,50.4490210342151,16.567817760831964,14.435756173672438,4.844347171959736,0.27441574862062695,4.7774789970699505,2.499704300499792,2.3152175682945995,2.123622476335981,1.7126187684998164
2025-04-11,50.4556635923182,16.568913368245404,10.323508792754549,4.844667522095855,4.387635893341432,4.77779492530397,2.499869602569296,2.305451373082879,2.1237629086223575,1.71273202166606
2025-04-14,50.46233760478954,16.557877538508293,10.324874332746006,4.845308349490837,4.3882162669722,4.7784269071400365,2.500200272304196,2.305756326186664,2.1240438289220656,1.7129585729401653
2025-04-15,50.4606689361515,16.557330009157248,10.324532913881788,4.845148126749121,4.388071159170833,4.778268896007426,2.500117596669629,2.3089868408293324,2.1239735918801173,1.712901929503008
2025-04-16,50.45900037786756,16.55678251601597,10.324191517596633,4.84498791460342,4.387926060965884,4.778110895324569,2.500034926502652,2.312217141828302,2.123903359483157,1.7128452898118522
2025-04-17,50.724730051430015,16.47127285359235,10.270870884157587,4.79693832814499,4.365264044607932,4.753433718506754,2.487123170102777,2.3134336889005924,2.112934183611328,1.7039990769456739
