date,HAITONG INTERNATIONAL SECURITIES CO LTD,EVERBRIGHT SECURITIES INVESTMENT,YUE XIU SECURITIES CO LTD,BOCI SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD
2024-06-11,73.61138633627816,0.0,0.0,8.947315494798984,5.321909927922226,6.213269763713853,5.906118477286776
2024-06-17,73.6110720871665,0.0,0.0,8.9471964130176,5.322504558407508,6.213187069945861,5.906039871462521
2024-06-18,73.61191315052996,0.0,0.0,8.947136873315563,5.321803682932149,6.213145723887301,5.906000569335024
2024-06-19,73.60897413621646,0.0,0.0,8.946779651743537,5.325583785394404,6.212897659091363,5.905764767554227
2024-06-20,73.61093345301532,0.0,0.0,8.947017796288725,5.323063750625705,6.213063033421,5.905921966649242
2024-06-25,73.61159890068045,0.0,0.0,8.947017796288725,5.322398302960576,6.213063033421,5.905921966649242
2024-07-03,73.61252417823574,0.0,0.0,8.94713025784203,5.322465204043607,6.212549613443986,5.905330746434634
2024-07-04,73.61164616377714,0.0,0.0,8.947427963836438,5.322642303264318,6.21275632925198,5.9055272398701275
2024-07-08,73.61182177134322,0.0,0.0,8.947368421052632,5.322606882477337,6.21271498498987,5.90548794013694
2024-07-09,73.61199737657208,0.0,0.0,8.947308879061303,5.322571462161784,6.212673641278026,5.9054486409268065
2024-07-12,73.62974620122718,0.0,0.0,8.9487381056091,5.323421679868482,6.213666042258136,5.884427971037107
2024-07-16,73.63009722451268,0.0,0.0,8.948618985957282,5.323350818018519,6.213583330067126,5.884349641444398
2024-07-25,73.62421700475991,0.0,0.0,8.96986628352802,5.308949900875446,6.2130871031597845,5.883879707676847
2024-07-29,73.62716421088746,0.0,0.0,8.969090306819593,5.307825171391897,6.212549613443986,5.883370697457071
2024-08-02,73.62097085426244,0.0,0.0,8.96825478972809,5.315980842566292,6.211970882356855,5.882822631086322
2024-08-05,73.621146377582,0.0,0.0,8.968195115892387,5.315945470582016,6.211929548547935,5.882783487395672
2024-08-09,73.62083203645695,0.0,0.0,8.96807577060333,5.316540108782361,6.211846882580257,5.8827052015771
2024-08-12,73.59634723984689,0.0,0.0,8.965093170364337,5.3147719352962435,6.243038921436537,5.880748733055986
2024-08-29,73.60533547785286,0.0,0.0,8.95280233807818,5.316703451681048,6.24374494606425,5.8814137863236615
2024-08-30,73.60551106314884,0.0,0.0,8.952742781327725,5.316668083360743,6.243703410783382,5.8813746613793185
2024-09-05,73.60568664610872,0.0,0.0,8.952683225369643,5.3166327155109965,6.243661876055122,5.881335536955513
2024-09-11,73.6063518719455,0.0,0.0,8.952683225369643,5.3166327155109965,6.243661876055122,5.880670311118733
2024-09-20,73.60957644086751,0.0,0.0,8.952266355848208,5.314389569153288,6.243371148429365,5.880396485701636
2024-09-23,73.59880578043652,0.0,0.0,8.950956447196798,5.313611959931569,6.242457609269982,5.894168203165125
2024-09-24,73.59898137295909,0.0,0.0,8.950896915002579,5.316902084992987,6.231109508318837,5.902110118726509
2024-09-26,73.61315174108027,0.0,0.0,8.951730437790266,5.317397203983836,6.215060883858017,5.90265973328761
2024-09-27,73.61283761712116,0.0,0.0,8.951611353602063,5.317991613245574,6.21497820537645,5.9025812106547555
2024-09-30,73.56390686462046,0.0,0.0,8.945661181134811,5.314456722595359,6.277317490727379,5.898657740921989
2024-10-02,73.23704245596879,0.0,0.0,8.94505244041864,5.6405524532852,6.249030412869501,5.928322237457862
2024-10-03,73.06397108605015,0.0,0.0,8.899395961622341,5.918269040132644,6.257664296823255,5.860699615371623
2024-10-04,59.73856983745569,17.626158979239655,0.0,7.353736124598356,5.1324020785741675,5.226305548467614,4.922827431664516
2024-10-07,59.733930580885485,17.689881552908307,0.0,7.316423984323464,4.914984381669319,5.339819952659966,5.004959547553452
2024-10-08,59.55537353540022,17.87696105088846,0.0,7.38677573161782,4.697632300621001,5.351065584273459,5.132191797199029
2024-10-09,52.93884152202368,15.942549587585688,11.099210163445756,6.66817569954062,3.935896720915305,4.852743542050076,4.562582764438875
2024-10-10,52.37958317314371,15.700575174970144,10.93607814884335,6.533528899284612,4.844887985724547,5.018969681893027,4.586376936140609
2024-10-14,52.42684633557598,15.599427781486996,10.865624946501635,6.528512488658346,5.05441853696951,4.9866361084005275,4.538533802406999
2024-10-15,52.37863120272842,15.589605611204021,10.855432820711812,6.5493265261727736,5.084311835939734,4.989174070576188,4.553517932667049
2024-10-16,52.371302605210424,15.587281229124915,10.853814295257182,6.557969271877087,5.043152972611891,5.036526386105544,4.549953239812959
2024-10-17,52.42647777939887,15.587955978321574,10.854284140021559,6.558253156182045,4.9861343363426816,5.036744409510846,4.550150200222427
2024-10-18,52.45856172015153,15.58705632570699,10.853657689374689,6.557874649236858,4.9276510105131415,5.065311014884488,4.5498875901323
2024-10-21,52.50004408966073,15.587806029007256,10.854179726558597,6.558190068656954,4.857184236530075,5.092489419817474,4.5501064297689116
2024-10-22,52.49422547650839,15.584507873815909,10.851883138498266,6.55632157376937,4.82441868728237,5.139499557326605,4.54914369279909
2024-10-23,52.49137698906255,15.583233960344836,10.850996080643851,6.546649741202819,4.839891950574227,5.139079442827407,4.548771835344301
2024-10-24,52.52288834846398,15.586306694517965,10.853135702403643,6.547940623084622,4.799967082886467,5.140092777098239,4.549668771545079
2024-10-25,52.50445507108883,15.580836570471318,10.849326718033529,6.545642577231916,4.775205873428973,5.1964611564809,4.548072033264531
2024-10-28,52.50559674883778,15.58046204493531,10.849065926523007,6.54548523585402,4.775091089057081,5.19633624615332,4.547962708639479
2024-10-29,52.57698047207201,15.6007873215556,10.863218925669784,6.554024058236122,4.781320368201195,5.069773163674096,4.553895690591187
2024-10-30,52.60627160929591,15.598910075914976,10.861911752515569,6.553235411301945,4.7807450310318185,5.045578400464207,4.553347719475574
2024-10-31,52.59238830667402,15.589230663981496,10.855171735570407,6.549169007640769,4.777778490403075,5.085739512649812,4.550522283080423
2024-11-01,52.59261990726787,15.587731055431927,10.85412752058042,6.548539009275352,4.781647673466596,5.0852502891199,4.550084544857941
2024-11-04,52.66734422991837,15.585931905961917,10.85287472774568,6.54778317120976,4.800813503386748,4.995693091633483,4.54955937014404
2024-11-05,52.69723717212668,15.591930686612226,10.857051828948858,6.550303310218893,4.802661261180355,4.9495053167490966,4.551310424163892
2024-11-06,52.69074437808153,15.589155676701274,10.85511952004917,6.5491375048436025,4.816718109057869,4.94862441709758,4.550500394168972
2024-11-07,52.6876514093596,15.587955978321574,10.854284140021559,6.548633501303196,4.815866444987065,4.94824358462544,4.5573649413815644
2024-11-08,52.679947586290965,15.593506131773111,10.858148850870593,6.570211328182847,4.798816147314385,4.950005426347886,4.549364529220215
2024-11-11,52.66525340833651,15.590580558397397,10.856111700859609,6.56897865894399,4.785408161192696,4.949076731802696,4.584590780467102
2024-11-12,52.645345342938874,15.582409774365797,10.850422179305335,6.565535958030488,4.815595391687836,4.946482996631647,4.594208357040016
2024-11-14,52.6561252912875,15.582185011501917,10.850265671294144,6.555344357650298,4.8155259308645615,4.946411647867204,4.594142089534378
2024-11-15,52.65976711613104,15.580986385727396,10.849431038148381,6.554840102008221,4.815155506980213,4.946031155883047,4.593788695121704
2024-11-18,52.592947004925385,15.557948727796036,10.833389339964517,6.545148278889553,4.80803593812174,5.075534276591682,4.586996433711085
2024-11-19,52.631427498061655,15.542802028130588,10.822842313646186,6.538776140956674,4.803354994791125,5.070592905805964,4.590204118607805
2024-11-21,52.63238667700448,15.542802028130588,10.822842313646186,6.538776140956674,4.802395815848301,5.070592905805964,4.590204118607805
2024-11-28,52.66292143810384,15.539075839546523,10.820247675214631,6.537208552759509,4.801244502691716,5.05019831597902,4.589103675704761
2024-11-29,52.629889521643726,15.52664330832479,10.811590592358607,6.531978251403469,4.796444932762257,5.118021375970292,4.5854320175368555
2024-12-02,52.63034340905026,15.52649453628706,10.811486998662817,6.531915663779373,4.796398974542419,5.117972336493174,4.585388081184898
2024-12-06,52.63170501908305,15.526048237279294,10.811176229486382,6.531727908103245,4.796261105167064,5.117825223700249,4.5852562771807115
2024-12-09,52.64398131443916,15.522181387027182,10.808483644812563,6.530101144272411,4.794587615973196,5.1165506003412276,4.584114293134259
2024-12-10,52.64446026763905,15.522181387027182,10.808483644812563,6.530101144272411,4.794587615973196,5.1165506003412276,4.583635339934373
2024-12-11,52.63601546023906,15.521809676006562,10.808224813119597,6.5299447673753415,4.7983043334115605,5.1164280738613295,4.589272875986553
2024-12-12,52.64115819488659,15.522478768662237,10.808690719092825,6.5302262511827704,4.7913267364248755,5.116648625750508,4.589470704000187
2024-12-13,52.642972773628706,15.521884016786455,10.808276578466463,6.529976042155589,4.791143154240198,5.116452578687842,4.589294856034748
2024-12-16,52.643274480380576,15.520843310664837,10.807551908730032,6.529538222491832,4.801836893245214,5.107968029969244,4.588987154518268
2024-12-17,52.64009910948341,15.521884016786455,10.808276578466463,6.529976042155589,4.802158866797153,5.108310530276181,4.589294856034748
2024-12-18,52.64319958619434,15.521809676006562,10.805351162737482,6.5299447673753415,4.802135867254381,5.108286064445335,4.589272875986553
2024-12-27,52.653806497332944,15.518019240243413,10.802712489133338,6.528350150723399,4.801920832176173,5.107038617749928,4.588152172640804
2024-12-30,52.67539119064687,15.522404422185218,10.805765189287685,6.52540537318707,4.774061224935087,5.1084817976542665,4.588490802103806
2025-01-02,52.663164953062136,15.522330076420376,10.805713434233773,6.525374119249845,4.786491261681249,5.108457330182856,4.588468825169764
2025-01-03,52.665131843639635,15.522627463752844,10.803046655639783,6.525499136795093,4.786582964528771,5.108555201474792,4.588556734169077
2025-01-06,52.64784126365677,15.52515571623079,10.804806205016346,6.526561979371259,4.796943480144651,5.109387258894002,4.589304096686179
2025-01-07,52.67591595774247,15.529619347906875,10.80791269078127,6.499687466390657,4.821802600151848,5.102710150899958,4.562351786126915
2025-01-08,52.67682301566259,15.52932169261125,10.807705536157902,6.499562887265379,4.82171018094657,5.102612347556269,4.562264339800047
2025-01-10,52.67704977470966,15.529247280570194,10.807653748742842,6.499531743230243,4.821687076698809,5.102587897306153,4.562242478742101
2025-01-13,52.677276531583615,15.529172869242252,10.807601961824078,6.4995005994935715,4.8216639726724635,5.102563447290353,4.562220617893659
2025-01-15,52.677250874474915,15.52902404872569,10.807498389475422,6.4994383129156095,4.822096929621407,5.102514547961688,4.56217689682527
2025-01-17,52.67747762712568,15.528949639537043,10.807446604045513,6.499407170074307,4.822073823963319,5.102490098648816,4.562155036605318
2025-01-20,52.67850014211668,15.52515571623079,10.804806205016346,6.497819280815101,4.831434718412041,5.10124349430309,4.5610404431059575
2025-01-21,52.68175068261293,15.524560759203965,10.804392141834459,6.497570270543589,4.829812487691678,5.101048003789633,4.560865654323747
2025-01-22,52.70209637011335,15.52448639278185,10.80434038616812,6.497539145601571,4.78619813829858,5.124495760368615,4.560843806667912
2025-01-23,52.7618275071377,15.525006972698957,10.804702686245578,6.351170668250694,4.799292723482986,5.197002697529642,4.5609967446544415
2025-01-24,52.76709695138698,15.525006972698957,10.804702686245578,6.351170668250694,4.799292723482986,5.19221229366666,4.560517704268143
2025-01-27,52.76600636773849,15.524263297790238,10.804185122144125,6.350866436099606,4.802894968507265,5.191484560203444,4.560299247516827
2025-02-03,52.75769653765545,15.519282513119537,10.800718721284802,6.348828832280098,4.801354013862573,5.2132832548262815,4.558836126971256
2025-02-04,52.79500627248438,15.516764398251153,10.799632695231741,6.348190449437604,4.76926940187419,5.212759052540968,4.55837773017996
2025-02-05,52.859831463812924,15.519067937525508,10.801235953322383,6.309864161131534,4.775724063364158,5.175221977280551,4.559054443562938
2025-02-06,52.86156812113687,15.515501457342864,10.798753691234824,6.308414073692235,4.783723296898431,5.174032645118527,4.558006714576248
2025-02-07,52.87045074485876,15.513050452957522,10.797047797762659,6.307417525137121,4.781531502780721,5.17321529630528,4.557286680197948
2025-02-11,52.91158633897223,15.515427173103522,10.79870198957336,6.2605064368549845,4.781785296308118,5.174007873177998,4.557984892009789
2025-02-14,52.913671073944926,15.494468958876928,10.798443488691886,6.260356571951411,4.777840726230089,5.1973433979929196,4.557875782311839
2025-02-17,52.92288100701836,15.493801351755335,10.79797821829157,6.260086833205136,4.777634864351043,5.19711946108517,4.550498264293382
2025-02-19,52.90864993896823,15.471580653831404,10.782492114737606,6.2511088235262875,4.803290722639547,5.212612595385382,4.570265150911546
2025-02-20,52.909139108169846,15.412122087593506,10.759150405129613,6.212798741090085,4.866264632473124,5.321159073363567,4.5193659521802605
2025-02-21,52.90443047103971,15.38969578520619,10.731131016256104,6.200429769375418,4.882484441069974,5.313416212143547,4.578412304909061
2025-02-24,52.92170109314952,15.380342318119078,10.721757487878829,6.196661305295085,4.893721281195315,5.310186852424287,4.575629661937888
2025-02-25,52.97346013852662,15.360486688935273,10.705068234961573,6.188661573786469,4.899743809070784,5.302856913832728,4.569722640886553
2025-02-26,52.97266495594217,15.353928094749117,10.700497403339497,6.209740165266951,4.894805203020265,5.300592709108659,4.567771468573344
2025-02-27,52.96743997795006,15.350214043554953,10.697908997629,6.2272102770418725,4.8912496422945635,5.29931051783099,4.566666543698561
2025-02-28,52.941548349708924,15.345046492637568,10.694307615309643,6.282011432183969,4.87490451228828,5.297526538998499,4.564655058873114
2025-03-05,52.95022358840554,15.347011207609224,10.69567686930919,6.282815754407355,4.875528674481942,5.283504407750222,4.565239498036521
2025-03-06,52.927938013278805,15.344537204202059,10.693952680758166,6.281802937815724,4.906035307944894,5.281230293965956,4.564503562034398
2025-03-07,52.93156426126034,15.34366421695804,10.693344276336827,6.281445551094889,4.904807985583049,5.280929832204354,4.564243876562499
2025-03-10,52.92087818402832,15.34730231928303,10.695879751574264,6.282934930772428,4.905970953768723,5.281707766228579,4.5653260943446625
2025-03-11,52.91071354281589,15.338719164920512,10.689897958485108,6.3031186461028375,4.916497843789117,5.278279960377749,4.562772883508791
2025-03-13,52.8868562137412,15.336611215073342,10.688428880883153,6.325946691070001,4.928617087037975,5.271394075592067,4.562145836602264
2025-03-14,52.88323842576993,15.335012467147383,10.687314677538918,6.334763966574567,4.927155637172316,5.270844564997641,4.561670260799245
2025-03-18,52.89543366202316,15.339373474078021,10.690353961235525,6.312866932230632,4.927134921521003,5.271869529589457,4.562967519322201
2025-03-19,52.87887198143702,15.339518883693886,10.690455300463338,6.312926775063013,4.94377075615878,5.271445529203711,4.563010773980243
2025-03-20,52.87152775400193,15.342063998306049,10.69222904801058,6.313974208317115,4.9445910206850705,5.271846107413199,4.563767863266051
2025-03-21,52.86977333610031,15.34155490782068,10.691874251415005,6.318505073786647,4.943952908012401,5.270723097553859,4.563616425311101
2025-03-24,52.82794162341763,15.342209458936287,10.692330422791455,6.318774654319381,4.9849328496534895,5.269999857782535,4.563811133099219
2025-03-25,52.82833523390157,15.34177308532015,10.692026304215574,6.318594931408361,4.986213198985545,5.26937592010766,4.563681326061135
2025-03-26,52.82791886808453,15.341514505261017,10.691846093963564,6.318488433766796,4.98781462213741,5.268813069930427,4.563604406856257
2025-03-27,52.82839290482869,15.341514505261017,10.691846093963564,6.318488433766796,4.98781462213741,5.268339033186259,4.563604406856257
2025-03-28,52.820815661475784,15.344133031092108,10.693671003438407,6.31956688825521,4.988665954085393,5.2687641280475885,4.564383333605512
2025-03-31,52.82515500125623,15.341950864167227,10.692150202287767,6.318668150619453,5.01450330334,5.267540780170795,4.540031698158526
2025-04-01,52.82042660302897,15.351047323506595,10.698489729146289,6.322414578203528,4.994708570850339,5.270189648193747,4.54272354707053
2025-04-02,52.817026111721866,15.350610447007634,10.698185260100072,6.322234648177408,4.999783921891453,5.269565345709163,4.542594265392403
2025-04-07,52.822647152901794,15.348935984094169,10.697018289280164,6.321545011274359,4.999238539492398,5.268516269170229,4.542098753786883
2025-04-08,52.82331838186938,15.34871760281942,10.696866094464024,6.3214550697266585,4.999167411429439,5.268441309883142,4.542034129807935
2025-04-09,52.949376646829904,15.380374803964536,10.718928709096573,6.13346780794069,5.130188669282234,5.1362611482793765,4.551402214606688
2025-04-10,52.94971200942861,15.380196133512724,10.718804189645011,6.133396556785995,5.130340287209078,5.136201481456449,4.551349341962138
2025-04-11,52.95018724139461,15.380196133512724,10.718804189645011,6.133396556785995,5.1298650552430765,5.136201481456449,4.551349341962138
2025-04-14,52.94797754997854,15.377346089011345,10.71681792960796,6.132260000855259,5.14031791350586,5.134774567975406,4.550505949065629
2025-04-15,52.9412416740256,15.374424063471388,10.714781504368117,6.131094739942455,5.155017912160476,5.133798850686954,4.549641255345013
2025-04-23,52.98218128668244,15.374862296506302,10.715086918814718,6.13126950084694,5.181768611679579,5.06506044701708,4.549770938452938
2025-04-24,53.03944925505739,15.376177145520764,10.718378805547358,6.131793843342183,5.181261537860547,5.002779380533355,4.550160032138402
2025-04-25,53.153629558409456,15.387362448690652,10.723798555678234,6.13625437813337,5.213082364376918,4.832402677330911,4.553470017380463
2025-04-28,53.148691773101945,15.384144093515856,10.721555611659058,6.13497094531,5.226727990847852,4.831391952574464,4.552517632990832
2025-05-02,53.14603941577476,15.378149840765676,10.717378082261211,6.156338962147003,5.221840444673464,4.829509456913811,4.550743797464078
