date,THE HONGKONG AND SHANGHAI BANKING,STANDARD CHARTERED BANK (HONG KONG) LTD,ICBC INTERNATIONAL SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,PRUDENTIAL BROKERAGE LTD,BOCI SECURITIES LTD,CITIBANK N.A.,GOLDMAN SACHS (ASIA) SECURITIES LTD,UBS SECURITIES HONG KONG LTD,FUTU SECURITIES INTERNATIONAL
2024-03-01,17.401251415522832,0.0,0.0,21.621061876897805,0.0,0.0,13.3586288960807,18.318110314442034,0.7684734231362573,28.532474073920365
2024-03-04,13.546012511433508,13.1922643398818,0.0,16.808078280363084,0.0,9.146711352475315,10.392266105906552,14.24962016720421,0.5604865432521569,22.104560699483372
2024-03-05,13.564734110201169,13.19285142524969,0.0,16.80501179949983,0.0,9.14775414800093,10.376517053290137,14.24739344872992,0.5605114861611197,22.105226528867206
2024-03-06,13.581464495435528,13.197680087137522,0.0,16.812116502060505,0.0,9.151102280287871,10.311597385766218,14.257377921988567,0.5553108149248647,22.133350512398923
2024-03-07,13.582803444052754,13.198981199805395,0.0,16.8198163456854,0.0,9.15264049687173,10.30529948983697,14.258147464793158,0.5553655610568465,22.12694599789775
2024-03-08,13.591173199270706,13.207423674773358,0.0,16.826437902698707,0.0,9.16072237764632,10.267339677501393,14.268540312255732,0.5334450903064343,22.14491776554735
2024-03-11,13.582485423187679,13.198981199805395,0.0,16.815364053574342,0.0,9.202251751823502,10.259822506131181,14.258465485658235,0.5528213941362429,22.129808185683427
2024-03-12,13.477639132705194,13.206246961208992,0.0,16.829075300643368,0.0,9.265865448681382,10.262924755091833,14.266950862724146,0.5566258658982286,22.13467167304686
2024-03-13,13.476959857709852,13.206204939602518,0.0,16.83634023445817,0.0,9.27124527874713,10.258437370157582,14.266905466011776,0.55662409474302,22.127282758569955
2024-03-14,13.471397220735323,13.205424535800969,0.0,16.840841899389545,0.0,9.277602642531562,10.257441955077432,14.265769753683468,0.5566046127796154,22.12491738000209
2024-03-15,13.469732249100536,13.20377987338188,0.0,16.84019228070198,0.0,9.276894220787925,10.25761319294368,14.264680444098587,0.5546531545097594,22.13245458447565
