date,GOLDMAN SACHS (ASIA) SECURITIES LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,MORGAN STANLEY HONG KONG SECURITIES LTD,CITIBANK N.A.,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,CCB INTERNATIONAL SECURITIES LTD,HANG SENG SECURITIES LTD,CMB INTERNATIONAL SECURITIES LTD,HAITONG INTERNATIONAL SECURITIES CO LTD,TOTAL_CCASS_PCT
2024-04-11,34.41904894838632,8.598369199749891,8.57861541037569,7.227827916951882,6.503385167096247,4.946075078814023,0.0,1.9478920167394862,0.0,1.5185882904850858,73.73980202859862
2024-04-12,34.41904894838632,8.598369199749891,8.57861541037569,7.227827916951882,6.5034179598911415,4.94591111483955,0.0,1.9478920167394862,0.0,1.5185882904850858,73.73967085741904
2024-04-15,34.41904894838632,8.598369199749891,8.579435230248054,7.228483772849774,6.503385167096247,4.944533817453976,0.0,1.9478920167394862,0.0,1.5185882904850858,73.73973644300884
2024-04-16,34.41904894838632,8.598369199749891,8.579467957457359,7.227959088131461,6.503942644609455,4.942008772247092,0.0,1.9478920167394862,0.0,1.5185882904850858,73.73727691780616
2024-04-17,34.41904894838632,8.598369199749891,8.579500750252253,7.228614944029353,6.503385167096247,4.940008411758521,0.0,1.9478920167394862,0.0,1.5185882904850858,73.73540772849717
2024-04-18,34.41904894838632,8.598369199749891,8.579533543047148,7.228614944029353,6.503713095045194,4.935417420473277,0.0,1.9478920167394862,0.0,1.5185882904850858,73.73117745795575
2024-04-19,34.41904894838632,8.598369199749891,8.579533543047148,7.228614944029353,6.503713095045194,4.932793996881708,0.0,1.9478920167394862,0.0,1.5185882904850858,73.7285540343642
2024-04-22,34.41904894838632,8.598369199749891,8.579533543047148,7.2233353040513215,6.503713095045194,4.93181021303487,0.0,1.9478920167394862,0.0,1.5185882904850858,73.72229061053932
2024-04-23,34.41904894838632,8.598369199749891,8.579533543047148,7.22340088964111,6.503713095045194,4.931121564342083,0.0,1.9478920167394862,0.0,1.5185882904850858,73.72166754743633
2024-04-24,34.41904894838632,8.598369199749891,8.579566335842042,7.22340088964111,6.503647509455404,4.930793636393138,0.0,1.9478920167394862,0.0,1.5185882904850858,73.72130682669248
2024-04-26,34.41904894838632,8.598369199749891,8.579599128636938,7.224023952744109,6.503647509455404,4.923152915182694,0.0,1.9478920167394862,0.0,1.5185882904850858,73.71432196137992
2024-04-29,34.41904894838632,8.598369199749891,8.579631921431833,7.224023952744109,6.503581923865615,4.923152915182694,0.0,1.9478920167394862,0.0,1.5185882904850858,73.71428916858504
2024-04-30,34.41904894838632,8.598369199749891,8.579664714226727,7.220711880459753,6.503581923865615,4.9205950771809155,0.0,1.9478920167394862,0.0,1.5185882904850858,73.7084520510938
2024-05-02,34.45171057210135,8.598369199749891,8.57933672069219,7.21884269115076,6.504270572558402,4.8879990390556785,0.0,1.9478920167394862,0.0,1.5185882904850858,73.70700910253284
2024-05-03,34.45171057210135,8.598369199749891,8.579894198205398,7.216317645943876,6.504008230199244,4.887966246260785,0.0,1.9478920167394862,0.0,1.5185882904850858,73.70474639968512
2024-05-06,34.41904894838632,8.598369199749891,8.579923383792854,7.216252060354086,6.504008230199244,4.908691292634174,0.0,1.9478920167394862,0.0,1.5226218042571222,73.69680693611318
2024-05-07,34.41904894838632,8.598369199749891,8.579923383792854,7.215661790045984,6.503844266224772,4.9088224638137525,0.0,1.9478920167394862,0.0,1.5226218042571222,73.69618387301018
2024-05-08,34.41904894838632,8.598369199749891,8.579923383792854,7.214579627814461,6.503909851814561,4.9088224638137525,0.0,1.9478920167394862,0.0,1.5226218042571222,73.69516729636845
2024-05-09,34.41904894838632,8.598369199749891,8.579923383792854,7.213267916018679,6.503942644609455,4.953481725054508,0.0,1.9478920167394862,0.0,1.5226218042571222,73.73854763860832
2024-05-10,34.41904894838632,8.598369199749891,8.579923383792854,7.213431879993151,6.503942644609455,4.950530373513994,0.0,1.9478920167394862,0.0,1.5226218042571222,73.73576025104228
2024-05-13,34.41904894838632,8.598369199749891,8.579988969382644,7.210808456401582,6.503909851814561,4.947906949922425,0.0,1.9478920167394862,0.0,1.5226218042571222,73.73054619665403
2024-05-14,34.41904894838632,8.598369199749891,8.580415275716275,7.210775663606688,6.504237779763507,4.9480381211020035,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.98316537603812
2024-05-16,34.41904894838632,8.598369199749891,8.580415275716275,7.210775663606688,6.503942644609455,4.944758841612543,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.97959096139462
2024-05-17,34.41904894838632,8.598369199749891,8.580415275716275,7.201856023395356,6.4746586787685745,4.943447129816759,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.9400756435466
2024-05-20,34.41904894838632,8.598369199749891,8.580415275716275,7.201757645010671,6.477872372668244,4.9349210031441615,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.934664832389
2024-05-21,34.41904894838632,8.598369199749891,8.580480861306064,7.201331338677042,6.477872372668244,4.934035597682008,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.933418706183
2024-05-22,34.41904894838632,8.598369199749891,8.581103924409062,7.194346473364492,6.477872372668244,4.939741543993669,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93276285028512
2024-05-23,34.41904894838632,8.598369199749891,8.58116950999885,7.194772779698121,6.477872372668244,4.940135057532404,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93364825574727
2024-05-24,34.41904894838632,8.598369199749891,8.58116950999885,7.195428635596013,6.478200300617192,4.939938300763036,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93443528282474
2024-05-27,34.41904894838632,8.598369199749891,8.58116950999885,7.196740347391797,6.478462642976349,4.939020102505987,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93509113872263
2024-05-28,34.41904894838632,8.598369199749891,8.58116950999885,7.198970257444631,6.4803646250802345,4.9377083907102035,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93791131908357
2024-05-29,34.41904894838632,8.598369199749891,8.581202302793745,7.2002819692404145,6.475642462615412,4.937839561889782,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.934664832389
2024-05-30,34.41904894838632,8.598369199749891,8.581235095588639,7.20514022180405,6.475642462615412,4.933145273300619,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93486158915837
2024-05-31,34.41904894838632,8.598369199749891,8.581235095588639,7.20514022180405,6.475642462615412,4.934391399506614,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.93610771536436
2024-06-03,34.41904894838632,8.598369199749891,8.581235095588639,7.206287969625362,6.457081740705066,4.922094101421138,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.90639744318986
2024-06-04,34.41904894838632,8.598369199749891,8.58002176217754,7.206943825523254,6.45547489375523,4.916388155109477,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.89852717241516
2024-06-05,34.41904894838632,8.598369199749891,8.579464284664331,7.193629950796045,6.457475254243801,4.893761126632199,0.0,1.9478920167394862,1.2517665667168294,1.5226218042571222,74.86402915218603
2024-06-06,34.41904894838632,8.598369199749891,8.578906807151123,7.197499500593607,6.4563275064224905,4.882611576368035,0.0,1.948482287047589,1.2517665667168294,1.5226218042571222,74.85563419669302
2024-06-07,34.41904894838632,8.598369199749891,8.578874014356227,7.197597878978292,6.456950569525488,4.882611576368035,0.0,1.948482287047589,1.2517665667168294,1.5226218042571222,74.85632284538579
2024-06-11,34.41904894838632,8.598369199749891,8.578283744048125,7.200811572877964,6.457475254243801,4.885890855857495,0.0,1.9505810259208438,1.2517665667168294,1.5226218042571222,74.8648489720584
2024-06-12,34.41904894838632,8.598369199749891,8.578218158458336,7.200877158467751,6.457475254243801,4.885890855857495,0.0,1.9505810259208438,1.2517665667168294,1.5226218042571222,74.8648489720584
2024-06-13,34.41904894838632,8.598369199749891,8.578119780073653,7.1969420230804,6.456819398345909,4.884907072010656,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.85914302574673
2024-06-14,34.41904894838632,8.598369199749891,8.578119780073653,7.196909230285504,6.456819398345909,4.884841486420867,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.85904464736205
2024-06-19,34.41904894838632,8.598369199749891,8.578119780073653,7.194941662591829,6.457770389397853,4.884808693625973,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.85799527792541
2024-06-20,34.41904894838632,8.598369199749891,8.578086987278757,7.194941662591829,6.458426245295746,4.884808693625973,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.85861834102842
2024-06-21,34.41904894838632,8.598369199749891,8.577857437714496,7.189989950562743,6.462033452734152,4.884775900831078,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.85701149407859
2024-06-24,34.41904894838632,8.598369199749891,8.57746392417576,7.145627660872552,6.4677066062509185,4.884710315241289,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.81786325877663
2024-06-25,34.41904894838632,8.598369199749891,8.577234374611498,7.149333246695644,6.46344354291462,4.884743108036183,0.0,1.950548233125949,1.2517665667168294,1.5226218042571222,74.81710902449406
2024-06-26,34.41904894838632,8.598369199749891,8.576906446662552,7.149595589054801,6.462787687016728,4.884710315241289,0.0,1.9502530979718977,1.2517665667168294,1.5226218042571222,74.81605965505743
2024-06-27,34.41904894838632,8.598369199749891,8.576939239457445,7.148841354772224,6.462787687016728,4.884710315241289,0.0,1.9502530979718977,1.2517665667168294,1.5226218042571222,74.81533821356975
2024-06-28,34.41904894838632,8.598205235775417,8.576939239457445,7.148808561977329,6.462787687016728,4.884710315241289,0.0,1.9489413861761136,1.2517665667168294,1.5226218042571222,74.8138297450046
2024-07-02,34.41904894838632,8.598205235775417,8.576939239457445,7.145496489692975,6.462787687016728,4.877954999493,0.0,1.948580665432273,1.2517665667168294,1.5226218042571222,74.80340163622812
2024-07-03,34.41904894838632,8.598205235775417,8.576939239457445,7.145430904103185,6.463050029375885,4.877954999493,0.0,1.948580665432273,1.2517665667168294,1.5226218042571222,74.80359839299749
2024-07-04,34.41904894838632,8.598205235775417,8.576939239457445,7.146152345590867,6.463050029375885,4.877495900364476,0.0,1.948580665432273,1.2517665667168294,1.5226218042571222,74.80386073535664
2024-07-05,34.41904894838632,8.598205235775417,8.576939239457445,7.1461851383857615,6.463050029375885,4.877495900364476,0.0,1.948580665432273,1.2517665667168294,1.5226218042571222,74.80389352815153
2024-07-08,34.41904894838632,8.598205235775417,8.576939239457445,7.146217931180657,6.463050029375885,4.877495900364476,0.0,1.948580665432273,1.2517665667168294,1.5226218042571222,74.80392632094642
2024-07-09,34.41904894838632,8.598205235775417,8.577529509765549,7.146217931180657,6.463050029375885,4.877495900364476,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.80431983448517
2024-07-11,34.41904894838632,8.598205235775417,8.577529509765549,7.146119552795972,6.463050029375885,4.877495900364476,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.80422145610048
2024-07-12,34.41904894838632,8.598205235775417,8.577529509765549,7.1375934261233756,6.46216462391373,4.879463468058153,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.79677749165941
2024-07-15,34.41904894838632,8.598205235775417,8.577529509765549,7.1375934261233756,6.462197416708625,4.879463468058153,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.7968102844543
2024-07-16,34.41904894838632,8.598205235775417,8.577529509765549,7.139233065868106,6.462230209503519,4.879463468058153,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.79848271699392
2024-07-18,34.41904894838632,8.598205235775417,8.577529509765549,7.139265858663,6.462230209503519,4.879463468058153,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.79851550978881
2024-07-19,34.41904894838632,8.598205235775417,8.577529509765549,7.139298651457896,6.468788768482439,4.872872116284337,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.79851550978881
2024-07-22,34.41904894838632,8.598205235775417,8.577529509765549,7.139298651457896,6.468788768482439,4.9214382455232455,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.84708163902772
2024-07-23,34.41904894838632,8.598205235775417,8.57710320343192,7.138675588354898,6.468985525251808,4.921077524779404,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.84586830561662
2024-07-24,34.41904894838632,8.598205235775417,8.57710320343192,7.138642795560004,6.469018318046701,4.921077524779404,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.84586830561662
2024-07-25,34.41904894838632,8.598205235775417,8.57710320343192,7.139003516303843,6.469051110841597,4.919733020188726,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.84491731456468
2024-07-26,34.41904894838632,8.598205235775417,8.576086626790186,7.139003516303843,6.469149489226281,4.922356443780294,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.8466225398992
2024-07-29,34.41904894838632,8.598205235775417,8.576086626790186,7.139233065868106,6.469149489226281,4.922225272600715,0.0,1.9487774222016405,1.2517665667168294,1.522228290718387,74.84672091828388
2024-07-31,34.41904894838632,8.598205235775417,8.576086626790186,7.140184056920049,6.469149489226281,4.913600767543435,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.84039190886924
2024-08-01,34.41904894838632,8.598205235775417,8.576086626790186,7.137757390097849,6.469149489226281,4.91156761425997,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.83593208876356
2024-08-02,34.41904894838632,8.598205235775417,8.576086626790186,7.1378885612774265,6.469182282021175,4.91156761425997,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.83609605273803
2024-08-05,34.41904894838632,8.598205235775417,8.576021041200397,7.138118110841689,6.469051110841597,4.9111085151314455,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.83566974640439
2024-08-06,34.41904894838632,8.598205235775417,8.576021041200397,7.138216489226373,6.469379038790543,4.8898915768346365,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.81487911444123
2024-08-07,34.41904894838632,8.598041271800945,8.576021041200397,7.138249282021268,6.469444624380332,4.887891216346066,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.81281316836287
2024-08-08,34.41904894838632,8.598041271800945,8.576021041200397,7.139397029842579,6.469444624380332,4.871527611693658,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.79759731153177
2024-08-09,34.41904894838632,8.598041271800945,8.576021041200397,7.14011847133026,6.469641381149699,4.871166890949817,0.0,1.950121926792319,1.2517665667168294,1.522228290718387,74.79815478904499
2024-08-12,34.41904894838632,8.598041271800945,8.576021041200397,7.140315228099628,6.469641381149699,4.869855179154033,0.0,1.950121926792319,1.2518649451015131,1.522228290718387,74.79713821240324
2024-08-13,34.41904894838632,8.598041271800945,8.576021041200397,7.139921714560893,6.469706966739489,4.867231755562465,0.0,1.950121926792319,1.2518649451015131,1.522228290718387,74.79418686086274
2024-08-14,34.41904894838632,8.598041271800945,8.576021041200397,7.139921714560893,6.469706966739489,4.867231755562465,0.0,1.950121926792319,1.2518649451015131,1.5583003651024516,74.8302589352468
2024-08-15,34.41904894838632,8.598041271800945,8.576021041200397,7.139921714560893,6.46957579555991,4.867297341152254,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.83065244878553
2024-08-16,34.41904894838632,8.598041271800945,8.576021041200397,7.139265858663,6.46957579555991,4.869199323256141,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.83189857499153
2024-08-20,34.41904894838632,8.598041271800945,8.576021041200397,7.139265858663,6.469641381149699,4.8664447284849945,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.82920956581016
2024-08-21,34.41904894838632,8.598041271800945,8.576021041200397,7.140249642509838,6.469641381149699,4.865854458176892,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.8296030793489
2024-08-23,34.41904894838632,8.598041271800945,8.576021041200397,7.137757390097849,6.469641381149699,4.865854458176892,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.82711082693692
2024-08-27,34.41904894838632,8.598041271800945,8.576021041200397,7.176074590391577,6.469641381149699,4.865854458176892,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.86542802723064
2024-08-28,34.41904894838632,8.598041271800945,8.57582428443103,7.176828824674153,6.470625164996538,4.865854458176892,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.8669692885907
2024-08-29,34.41904894838632,8.598041271800945,8.575529149276978,7.17617296877626,6.470297237047591,4.865854458176892,0.0,1.9505810259208438,1.2518649451015131,1.5583003651024516,74.8656903695898
2024-08-30,34.41904894838632,8.598041271800945,8.57533239250761,7.176140175981366,6.470231651457803,4.869658422384666,0.0,1.9484167014577998,1.2518649451015131,1.5583003651024516,74.86703487418048
2024-09-02,34.41904894838632,8.598041271800945,8.574676536609719,7.175418734493685,6.474855435537942,4.86592004376668,0.0,1.9484167014577998,1.2518649451015131,1.5583003651024516,74.86654298225706
2024-09-03,34.41904894838632,8.598041271800945,8.573889509532249,7.167974770052609,6.474396336409417,4.850900943704952,0.0,1.9484167014577998,1.2518649451015131,1.5583003651024516,74.84283379154826
2024-09-04,34.41904894838632,8.598041271800945,8.573430410403724,7.166794229436404,6.474396336409417,4.847195357881862,0.0,1.9484167014577998,1.2585546752600125,1.5583003651024516,74.84417829613894
2024-09-05,34.41904894838632,8.598041271800945,8.57333203201904,7.162859094049051,6.474035615665577,4.836013014822801,0.0,1.9484167014577998,1.2723932347055353,1.5583003651024516,74.84244027800952
2024-09-10,34.41904894838632,8.598041271800945,8.572872932890515,7.148200714731163,6.474035615665577,4.826175176354421,0.0,1.9484167014577998,1.307875038781497,1.5583003651024516,74.85296676517069
2024-09-12,34.41904894838632,8.598041271800945,8.572479419351781,7.144036029779549,6.474363543614523,4.81748508570735,0.0,1.9484167014577998,1.307875038781497,1.5583003651024516,74.84004640398221
2024-09-13,34.41904894838632,8.598041271800945,8.571921941838571,7.137608641980206,6.4731174174085275,4.801383823414099,0.0,1.9484167014577998,1.3537849516339429,1.5583003651024516,74.86162406302287
2024-09-19,34.41904894838632,8.598041271800945,8.571430049915154,7.136624858133368,6.472789489459581,4.793480759844501,0.0,1.9484167014577998,1.3665741416428385,1.5583003651024516,74.86470658574295
2024-09-20,34.41904894838632,8.598041271800945,8.570938157991733,7.135969002235476,6.472461561510635,4.772263821547691,0.0,1.9431698542746634,1.40910639662114,1.5583003651024516,74.87929937947105
2024-09-23,34.41904894838632,8.598041271800945,8.570839779607049,7.12573765022836,6.472461561510635,4.765606884184086,0.0,1.9431698542746634,1.4331763080737796,1.5583003651024516,74.88638262316829
2024-09-24,34.41904894838632,8.598041271800945,8.570741401222365,7.12573765022836,6.472461561510635,4.765606884184086,0.0,1.9431698542746634,1.4331763080737796,1.5583003651024516,74.88628424478361
2024-09-26,34.41904894838632,8.598041271800945,8.570643022837682,7.124589902407048,6.472461561510635,4.764754271516827,0.0,1.942513998376771,1.4331763080737796,1.5583003651024516,74.88352965001246
2024-09-27,34.41904894838632,8.598041271800945,8.570544644453,7.123507740175526,6.472199219151478,4.754490126714816,0.0,1.942513998376771,1.452851985010542,1.5583003651024516,74.89149829917186
2024-09-30,34.41904894838632,8.598041271800945,8.570446266068315,7.117441073120025,6.4729206606391605,4.751276432815145,0.0,1.942513998376771,1.452851985010542,1.5583003651024516,74.88284100131968
2024-10-02,34.41904894838632,8.598041271800945,8.570347887683631,7.099798549466728,6.478888949309977,4.753112829329242,0.0,1.942513998376771,1.465116490301124,1.5583003651024516,74.88516928975719
2024-10-03,34.41904894838632,8.598008479006051,8.570249509298947,7.138638532496666,6.503909851814561,4.714187781789347,0.0,1.943694538992977,1.5334238820665844,1.5583003651024516,74.9794618889539
2024-10-04,34.41904894838632,8.598008479006051,8.570151130914264,7.13788429821409,6.525749853214367,4.654176967132222,0.0,1.9417269712993006,1.5376541526079883,1.5583003651024516,74.94270116587705
2024-10-07,34.41904894838632,8.598008479006051,8.560182121266303,7.684651684609784,6.520437420441441,4.411120247409675,0.0,1.9678300360354055,1.5376541526079883,1.5582347795126623,75.25716786927563
2024-10-08,34.41904894838632,8.598008479006051,8.560182121266303,7.684520513430206,6.5926471547993595,4.368489614046689,0.0,1.967633279266038,1.5376541526079883,1.5588906354105543,75.28707489821952
2024-10-09,34.41904894838632,8.598008479006051,8.560182121266303,7.686258531559618,6.593171839517674,4.339271233795597,0.0,1.9745197661939047,1.5376541526079883,1.5560376622547238,75.26415273458818
2024-10-10,34.41904894838632,8.598008479006051,8.560050950086726,7.686914387457511,6.587597064385591,4.353896820318591,0.0,1.9784549015812571,1.5376541526079883,1.5553818063568319,75.27700751018686
2024-10-14,34.41904894838632,8.598008479006051,8.559952571702041,7.6857666396362,6.584678505639971,4.335401683998033,0.0,1.9784876943761516,1.5376541526079883,1.5553818063568319,75.25438048170959
2024-10-15,34.41904894838632,8.598008479006051,8.559952571702041,7.6857338468413054,6.582546973971821,4.319825106423097,0.0,1.979143550274044,1.5376541526079883,1.5553818063568319,75.23729543556951
2024-10-16,34.41904894838632,8.598008479006051,8.559952571702041,7.684618891814889,6.585826253461281,4.314775016009328,0.0,1.9738967030909074,1.5376541526079883,1.5553818063568319,75.22916282243564
2024-10-17,34.41904894838632,8.598008479006051,8.559952571702041,7.695145378976057,6.581530397330089,4.312545105956494,0.0,1.979143550274044,1.5376541526079883,1.5553818063568319,75.23841039059592
2024-10-18,34.41904894838632,8.598008479006051,8.559952571702041,7.695112586181161,6.581727154099457,4.312545105956494,0.0,1.9784876943761516,1.5376541526079883,1.5553818063568319,75.2379184986725
2024-10-21,34.41904894838632,8.598008479006051,8.560247706856092,7.695735649284159,6.582186253227981,4.312545105956494,0.0,1.9784876943761516,1.5376541526079883,1.5553818063568319,75.23929579605807
2024-10-22,34.41904894838632,8.598008479006051,8.560247706856092,7.695604478104581,6.5796284152262015,4.312545105956494,0.0,1.9784876943761516,1.5376541526079883,1.5553818063568319,75.23660678687672
2024-10-23,34.41904894838632,8.598008479006051,8.560247706856092,7.70314682093034,6.577529676352947,4.312545105956494,0.0,1.9748804869377454,1.5376541526079883,1.5553818063568319,75.23844318339081
2024-10-24,34.41904894838632,8.598008479006051,8.560247706856092,7.703277992109918,6.5775952619427365,4.312545105956494,0.0,1.9748804869377454,1.5376541526079883,1.5553818063568319,75.23863994016018
2024-10-25,34.41904894838632,8.598008479006051,8.560247706856092,7.700687361313245,6.577988775481472,4.312545105956494,0.0,1.9748804869377454,1.5376541526079883,1.5553818063568319,75.23644282290223
2024-10-28,34.41904894838632,8.598008479006051,8.560247706856092,7.70072015410814,6.574643910402223,4.312545105956494,0.0,1.9748804869377454,1.5376541526079883,1.5553818063568319,75.23313075061789
2024-10-29,34.41904894838632,8.598008479006051,8.560247706856092,7.706229343650432,6.572053279605548,4.312545105956494,0.0,1.9748804869377454,1.5376541526079883,1.5553818063568319,75.23604930936351
