date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,DAH SING SECURITIES LTD,INTERACTIVE BROKERS HONG KONG LTD,OCBC BANK (HONG KONG) LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD
2024-04-05,44.35464355514586,16.726201321215076,4.626536145944011,7.2343835108487715,7.756238274336467,6.059618788929587,2.8372998872639297,3.455868658903965,2.7763535184367623,4.172856338975569
2024-04-08,44.33212349684029,16.75906624381365,4.629549708714593,7.2470190610329235,7.769913700155589,6.052853678659087,2.838372984755513,3.457175705792366,2.7752973040487188,4.138628116187271
2024-04-09,44.34653810292954,16.784833663471932,4.626161291738597,7.238444030067138,7.763796598436783,6.031711142247384,2.8281467990239855,3.458579152379474,2.7816917317550076,4.140097487950152
2024-04-10,44.231348715228144,16.90461702716937,4.623548182474156,7.257919668912822,7.75760209362861,6.0243095521713315,2.8408418345495328,3.4530081853151278,2.772324126149138,4.134480614401767
2024-04-11,44.30764972377528,16.898173419934377,4.622928363249699,7.224041554010635,7.7436208832207605,6.007114068563987,2.840344229857443,3.455217906247584,2.7656779754473964,4.135231875692841
2024-04-12,44.330901359989504,16.88919413335545,4.608724468350421,7.225336756759862,7.733134603588486,5.989296900436703,2.8542475295037106,3.4637828371333828,2.758620871355037,4.14676053952744
2024-04-15,44.177791567298904,17.165135088737323,4.654003770822957,7.19827480794762,7.709467458992229,5.976155009278498,2.8486191227614497,3.448294728625186,2.7410401198721726,4.081218325663667
2024-04-16,44.14367785479678,17.18040439947727,4.666508078059907,7.201453614097746,7.731320576799279,5.970386454626224,2.8334446992004936,3.4510246851503243,2.7432101549039207,4.078569482888059
2024-04-17,44.159833222900346,17.273286856974494,4.654868216982315,7.165617141289412,7.722543228972273,5.949871577215495,2.824755054139613,3.4391666004358243,2.7425737010367843,4.067484400053442
2024-04-18,44.075984570483485,17.38411617568688,4.63052423237299,7.1458608212246935,7.72485642290971,5.965753904417313,2.8358160209275343,3.4322907429975893,2.74356504976884,4.061232059210964
2024-04-19,44.072622717529946,17.384142107184356,4.635627232850783,7.137629298234087,7.727443751275724,5.970553812648553,2.8291417810011312,3.4320484638049265,2.749845451281605,4.060945384188887
2024-04-22,44.077118090035924,17.365210349906853,4.632469920932571,7.131200164059051,7.744527683800693,5.96491462891574,2.8452415091824825,3.4315676086819957,2.7473720623961877,4.060377982088501
2024-04-23,44.1124805900849,17.356629577858318,4.637487144519279,7.129223068104762,7.734115168420827,5.959534312413758,2.8361474680661023,3.4299131919842107,2.746047507926226,4.058421970621618
2024-04-24,43.37122522765552,17.35667055168967,4.628498465232137,7.142481450886414,7.764361361964451,5.930264098886385,2.840697307348365,3.430366785167322,2.7422358930380453,4.793198858131687
2024-04-25,43.39564547178383,17.324895848696382,4.682401087465174,7.154091336422703,7.727577271501102,5.909416214684855,2.871124620706805,3.4243339377908946,2.726994665151168,4.7835195457970885
2024-04-26,43.50147894653469,17.2838472599377,4.711283467859366,7.161793288937337,7.660329717321608,5.8905329903942745,2.878767890195366,3.419057938145557,2.7132227673464353,4.7796857333276686
2024-04-29,43.464676869049704,17.369276617733494,4.711319196413205,7.151703968406496,7.633330897748605,5.891509517371805,2.885712593823703,3.412754162152814,2.70676668464403,4.77294949265614
2024-04-30,5.964270164805981,2.3786881228076986,0.6456305342455636,0.9824596872814845,1.0463466257791172,0.8045520787444197,0.3980184609102908,0.46761593671906304,0.36908882312120156,0.6531081682897992
2024-05-02,43.600940691266246,17.37749389330864,4.57341569542564,7.173960489173761,7.582368980373573,5.8546959459643295,2.979973140948404,3.399511019018032,2.6836114984766404,4.77402864604474
2024-05-03,43.47372580911157,17.420890599631274,4.575568315694502,7.238034382756532,7.567761848853463,5.879622930833973,3.004852123392652,3.392961996583567,2.6825794362872295,4.764002556855233
2024-05-06,43.50222524856443,17.55063956524988,4.560469691608736,7.2293182753881355,7.519511259883376,5.832681974744726,2.982674932231737,3.3903297875000975,2.6701618355685652,4.7619874292603175
2024-05-07,43.54921740407992,17.537874164579588,4.586055279145678,7.219976600392873,7.512352514234992,5.8101722188810925,2.993368339627053,3.3912575180126923,2.670184202895644,4.7295417581504715
2024-05-08,43.535208358658785,17.45941730623163,4.590412486857536,7.262793486032258,7.525306535071972,5.8160079960284286,3.0377114695701106,3.3901988074835168,2.678033982914075,4.704909571151691
2024-05-09,43.70562380914233,17.485786094610063,4.610339457522124,7.2748792238233,7.510767315283654,5.82568783987546,3.0334824712571784,3.396807264117774,2.6840828294228967,4.4725436949452195
2024-05-10,43.66488618338616,17.458972574967547,4.609890658378838,7.278411967600038,7.580382307350931,5.8262743973837905,3.0307954609680285,3.3944938351120704,2.6863949897926154,4.469497625059988
2024-05-13,43.65561916476351,17.476804749068947,4.60118448632744,7.285190097803304,7.592514232535915,5.828840112716151,3.0387946033444777,3.394179726164867,2.6828345660384785,4.444038261236909
2024-05-14,43.77785582522221,17.379415169120055,4.5913223876556835,7.274330826575387,7.553207051516016,5.876393266507878,3.0485851820365837,3.390565390049903,2.6865943389375224,4.421730562378762
2024-05-16,43.78796778093578,17.280540852156594,4.579019468775837,7.2917943781312005,7.573387066609005,5.92372942430237,3.052996440125649,3.3946417343881254,2.6892543571586254,4.4266684974168165
2024-05-17,43.906298485687266,17.21305867618021,4.577511435116296,7.285595943857295,7.54670025177207,5.9223877759927195,3.0630282458122893,3.389255219812113,2.679201937935996,4.416962027833747
2024-05-20,43.884152541368465,17.28582521873335,4.493994390689745,7.331290905852343,7.533384871518035,5.964445013473231,3.062891394883386,3.375980283131952,2.668741464836238,4.399293915513254
2024-05-21,43.96952679262915,17.420702395374843,4.519696807153494,7.26945894700584,7.507937506656785,5.8529694544777024,3.055223780557132,3.361615221283292,2.6521500804025444,4.390719014459211
2024-05-22,44.2836917180949,17.042929229690927,4.572558046262775,7.324332017351605,7.533461261577223,5.836356093184962,3.068777268591609,3.3751666739333253,2.6520446237924737,4.3106830675202
2024-05-23,44.28623346480594,17.025404538890953,4.658802950576111,7.303475247389675,7.54066331708482,5.794718854464561,3.0630434960602964,3.371598160864585,2.650916796691368,4.30514317317169
2024-05-24,44.33212722106616,17.101094878436726,4.670350964341169,7.30703392626682,7.5191277782131944,5.755110871395629,2.9766557800345703,3.381998108421682,2.651162341134195,4.305338130689859
2024-05-27,44.36040708314087,17.09415517443403,4.663855143236455,7.321939177972844,7.560288484160985,5.788042972862146,2.9675248632642246,3.4237216826192682,2.673805886412034,4.1462595318971465
2024-05-28,44.49619718996317,17.08947274277539,4.660713208004131,7.327534525648997,7.543785764111148,5.823301181620092,2.9708230187781717,3.41536290408016,2.6592711693094433,4.013538295709294
2024-05-29,44.35987687683179,17.49203310569005,4.633182282533629,7.280288670437271,7.493069877894273,5.787396016462843,2.9355028276665522,3.390410283602046,2.641753771418699,3.9864862874628435
2024-05-30,44.26340385249527,17.649099062019737,4.641682304565962,7.270250556103333,7.472212781378171,5.783756120889433,2.931623254737831,3.3805115946708715,2.6340408704336746,3.973419602705714
2024-05-31,6.179687942312151,2.463231903531625,0.6482331979134427,1.0195928338809022,1.0479116242948014,0.8132307068768508,0.40891654148314677,0.47128656960130433,0.36552169354988395,0.5543468740049543
2024-06-03,44.43506918633334,17.266129173861923,4.617602176932374,7.308664661609948,7.541328506808827,5.880972200813985,2.9474103392718347,3.3782263863668978,2.6363550593656475,3.988242308635226
2024-06-04,44.612663458775934,16.73474070069584,4.660704464804065,7.338779019621758,7.59109100787823,5.91498738154796,2.9644458756805525,3.391860817155373,2.653163158553695,4.137564115286593
2024-06-05,44.63479503483027,16.484780040964946,4.729816980809214,7.381941199714616,7.6170733005966245,5.945533644885137,2.971322289000475,3.4027067855293263,2.650852390211025,4.181178333458368
2024-06-06,44.59582568531212,16.447537699672882,4.708566502072604,7.4243340188817095,7.713354478452128,5.937504795391362,2.9637015527117816,3.4142521777762633,2.641325523104864,4.153597566624288
2024-06-07,44.30400510274482,16.769799381925836,4.740352954117942,7.400981617736253,7.73422356203136,5.943671440149879,2.9558216383583993,3.3908265486950673,2.628773461711366,4.13154429252908
2024-06-11,44.34080243776687,16.797206910669026,4.708455828902777,7.4246632312860745,7.754577886604043,5.962465090498988,2.9624025330024235,3.3994654214981104,2.637667391462486,4.012293268309206
2024-06-12,44.17007888605446,17.1654033455469,4.705328926526301,7.39341266690709,7.718115241280509,5.9349015817203945,2.9300683016718643,3.3837502443749266,2.6256787129854495,3.973262092932104
2024-06-13,44.252145245835834,17.133600751825558,4.7107147319394835,7.3938286938839735,7.627395084576944,5.93933236777209,2.9587061409701185,3.383940647839216,2.625826459800952,3.9745098755558357
2024-06-14,44.25614644050647,17.15088268074881,4.7289986114352995,7.4038535272898125,7.580303219307945,5.937129179735794,2.9469234883527524,3.388528722929175,2.6283610589028608,3.978873070791078
2024-06-17,45.03116169397781,16.847865401605436,4.6919008812999845,7.352392037684205,7.374693996322127,5.852610330635572,2.9259978829983675,3.3649562910807624,2.5927731771977083,3.9656483071980366
2024-06-18,45.03794461918885,16.829576399538503,4.697542344516918,7.35323278872664,7.375537297608738,5.856342545308548,2.930416425773002,3.3653410761269043,2.5930696625782965,3.9609968406336002
2024-06-19,45.105083380103366,16.756155762192034,4.653735385086678,7.364356921336858,7.366855954647225,5.911404038137455,2.9244375389662998,3.3625182826099556,2.5917657342830602,3.963687002637073
2024-06-20,45.15299508328467,16.71532608958636,4.624313317504461,7.365094803216953,7.359420129695613,5.889803316674001,2.9505201368558787,3.358990370751331,2.590451169444566,3.993085582986164
2024-06-21,45.228440157630246,16.69581770996293,4.63190299662124,7.370853595035536,7.341468182447337,5.861707142652167,2.929728394332983,3.3585260904937444,2.588790567791495,3.9927651630323213
2024-06-24,45.279939713127284,16.67026811358867,4.646434641115644,7.364479398347604,7.310167507948864,5.865196772242535,2.9257514135968674,3.3575408535686697,2.588346176881874,3.991875409581993
2024-06-25,45.29634851169588,16.639036055573765,4.680760123124321,7.366194489780879,7.28120694294927,5.879603326036918,2.921608150726213,3.358415973742309,2.5839105616297693,3.9929158647406746
2024-06-26,45.33483238286496,16.630891035082502,4.662889744952967,7.365144598098981,7.2250935512645995,5.908411847062384,2.9309915682426477,3.360268468839373,2.5859494094558846,3.9955273941356984
2024-06-27,45.31465452008125,16.6456032326224,4.670983419702162,7.364321738391014,7.212925332328894,5.91218447698228,2.932863060408654,3.362414062222599,2.5876005858406694,3.9964495714200785
2024-06-28,45.330044339619995,16.62535752204359,4.626987116712333,7.35307242559519,7.214069701022272,5.910961879575682,2.932865701380087,3.3624170899942003,2.5802353888072243,4.063988835249426
2024-07-02,45.345544392061335,16.557649252555322,4.62722415327297,7.346661154444052,7.211039906201081,5.907119137548981,2.910103961413515,3.359765871195385,2.578200909328599,4.156691261978762
2024-07-03,45.36427311059175,16.55583731175666,4.629344066616262,7.348594847864412,7.215366496396173,5.910643764515078,2.906936305770697,3.351075819551864,2.5566730551837646,4.161255221753339
2024-07-04,45.36109335585071,16.5450652061227,4.61295250399007,7.349217561344055,7.228340931856596,5.91465726157837,2.9100181721477685,3.354628552329252,2.5585643696058797,4.165462085174595
2024-07-05,45.36300104482845,16.525741015735537,4.664102714894205,7.345225949530626,7.221828001033559,5.899064736128054,2.9092668230391743,3.3563607799391297,2.556811906495333,4.158597028375934
2024-07-08,45.33017447255293,16.507135307852515,4.764013454292016,7.3419726737334186,7.219798480454504,5.868189010362622,2.905940858607905,3.3537047418435195,2.553969601719214,4.155101398581353
2024-07-09,45.320315196753,16.452731956995255,4.771554503565052,7.35569674465338,7.221743769952595,5.899982960548851,2.907881055061586,3.3564168666325305,2.5560349845720274,4.157641961265724
2024-07-10,45.316503930352965,16.31773778654813,4.766151904850871,7.377660619679845,7.23009250079346,5.969942566422837,2.9285062687628227,3.3631598873752875,2.5636339261653385,4.166610609048446
2024-07-11,45.29503467201521,16.30329778936797,4.768549829947254,7.382472603945503,7.242243732397094,5.9834713210303345,2.926725423387501,3.3640063321435467,2.565003086628054,4.16919520913753
2024-07-12,45.29053107057609,16.297918594807737,4.77020676984574,7.380854785173979,7.239531567301376,5.99289992161628,2.9301757400173933,3.3656101423303135,2.5662259672273304,4.1660454411037655
2024-07-15,45.31321384685981,16.268330094074006,4.770474647879587,7.401430400645537,7.240561953967004,5.982243336703967,2.924015904808942,3.3660891622475724,2.566796740068372,4.166843912745202
2024-07-16,45.14836555753062,16.349178754499146,4.907118848549663,7.389200583338648,7.231133712967496,5.961525356080428,2.922234338288711,3.3633290261680444,2.5648973692250063,4.163016453352237
2024-07-17,45.23747136764631,16.260625452444337,4.91816010022912,7.379883890186677,7.237809023883974,5.974108557434126,2.914037629934609,3.3590883638457107,2.561663411574804,4.157152202820337
2024-07-18,45.21865370645089,16.21980449573455,4.91644891238657,7.379675061598598,7.286016873054519,5.995218123084037,2.9033776982547095,3.3586199436900417,2.5654076204986853,4.156777565247408
2024-07-19,45.20802433235602,16.216763328643406,4.921095537619364,7.378134437375432,7.288472681739461,5.994357273036785,2.91186554063005,3.358712119139988,2.5654780266791044,4.157096722780391
2024-07-22,56.21896935193866,12.91546209301865,3.929954299338357,5.8819167854575545,5.806681534705931,4.786665248638886,2.423085214355604,2.6774474214990063,2.045599483709719,3.3142185673376297
2024-07-23,56.237700655568176,12.85509629753386,3.9375760618966886,5.887620910777678,5.8174284216831,4.799827034821728,2.4260789079951635,2.678406195974957,2.0463319980281147,3.3139335157205267
2024-07-24,56.2340003131162,12.853615025021476,5.100565611853519,5.889395288848582,5.817161574057663,4.799273958307455,2.4257993547412546,2.6780975674448184,2.0465867622851794,2.1555045443238607
2024-07-25,56.16370741383333,12.84941036049069,5.096627795152271,5.883868105505723,5.9061317245239655,4.802594679110656,2.42327297715222,2.676029981586468,2.0448433313463705,2.153513631298301
2024-07-26,56.16612637436981,12.859129257722246,5.097459703829336,5.888344920384207,5.908477381549634,4.805326066836382,2.41964922329628,2.6669277711133494,2.0431485565297303,2.145410744369035
2024-07-29,56.128448432157164,12.841214227502027,5.08678027997262,5.8626682574501245,5.981865053868736,4.804562190235812,2.431456019169753,2.66877166234944,2.0478301627304756,2.1464037145638506
2024-07-30,56.098541167712355,12.828834000477249,5.071448538897187,5.862687422520327,6.035823130177528,4.808173797794837,2.430810167341035,2.6687803865674953,2.0478368570899566,2.1470645314220267
2024-07-31,9.764171995579089,2.23373056211022,0.8825036589025069,1.0204464694349118,1.0623388476568214,0.8368409858474254,0.42217634708876256,0.4645997577615624,0.35695688349132093,0.3737473968846166
2024-08-01,56.05428654030583,12.825054002367517,5.064193064895656,5.863322271013707,6.098803240474133,4.807262811271391,2.4236453457914657,2.6677306184761314,2.0496455102637534,2.14605659514042
2024-08-02,56.22685834279593,12.515970898610714,5.054808756643701,5.854562655526805,6.1014212918564095,4.806270918204946,2.5750568427473697,2.6670895326634336,2.048989610778184,2.1489711501725064
2024-08-05,56.23881101735143,12.47894826644846,5.060562554422167,5.8598236517776,6.112613552006987,4.8087071839845645,2.5772081107089084,2.6676255018574064,2.0492379893908486,2.1464621720516237
2024-08-06,56.230870483372705,12.475501267773446,5.056452250560998,5.846544748883204,6.144685148962456,4.8159256841002644,2.5643615651748877,2.667008665771819,2.0531743653019805,2.1454758200982402
2024-08-07,56.199963225916164,12.447982890234414,5.0535788980940115,5.843161671267209,6.186886739834116,4.82981185921713,2.5784198643858613,2.6658378055223224,2.052436258156028,2.1419207873727526
2024-08-08,56.21766968527584,12.439670790526847,5.051931480185578,5.8442522946891415,6.196033405609124,4.8371101954718805,2.5445369583859376,2.6662608821517706,2.059130520633578,2.1434037870703007
2024-08-09,56.24570808162819,12.389536447169288,5.049645033704637,5.830649620060167,6.2124496449487605,4.838504457551014,2.558183866460967,2.667209496974997,2.06002648162029,2.148086869881695
2024-08-12,58.41710991072381,11.758943183008231,4.91978906515053,5.533511219728306,5.873610316831789,4.57470528818706,2.418773529770876,2.521535691413917,1.9472408063475426,2.0347809888379422
2024-08-13,58.40416351769024,11.730339099987077,4.914945624811936,5.5344914996905334,5.912462504790365,4.579377197194455,2.419356482954781,2.5219823898688727,1.9475857665488137,2.0352959164629256
2024-08-14,58.42941240357206,11.681419215683226,4.9131005265079795,5.5340978939603565,5.9145179986655325,4.587149761516003,2.430395446734186,2.522859168258834,1.9482628533990494,2.0387847317027803
2024-08-15,58.41990166855056,11.678790651793863,4.910116652599241,5.532998978824958,5.931881431479074,4.59226369726355,2.4183266586378043,2.522358199866586,1.9478759835643698,2.0454860774200005
2024-08-16,58.398511591226885,11.691207970053616,4.904767050083899,5.546415690493302,5.929709510628984,4.598766838613151,2.417441203634548,2.5214346543728046,1.9471627810988514,2.044582709793954
2024-08-19,58.34220194323839,11.76617575590031,4.893095259947465,5.544924588737404,5.923991901633147,4.595721058097286,2.4249839563553004,2.5190034092272513,1.9455938205050438,2.044308306358396
2024-08-20,58.366505941376765,11.759440971313358,4.894672778781486,5.538216289756644,5.91939886217173,4.584471833976464,2.431016987124983,2.519180099868848,1.9458845781972594,2.0412116574324606
2024-08-21,58.37556663320549,11.773525760718433,4.892699617472122,5.535260892453303,5.918724057998782,4.564784418263197,2.4346600673617442,2.5135589757210175,1.9457134643254173,2.0455061124804894
2024-08-22,58.38545787350421,11.770076763871405,4.892933301195455,5.530279692879099,5.915149707345618,4.568859479257453,2.4304564671506244,2.5136790276077443,1.9461149580618742,2.0469927291265186
2024-08-23,58.37497940724923,11.775373619156113,4.890647809271349,5.517827088252199,5.936906047663164,4.566725362399644,2.4305548755345074,2.5125048867062145,1.9452059266595976,2.0492749771079857
2024-08-26,58.3858183891549,11.739905709702612,4.892074520289593,5.517470892541416,5.9544389287960975,4.5722022769737105,2.426480800299285,2.513396342756506,1.947130214375268,2.051081925110618
2024-08-27,58.40057602827537,11.717719190080798,4.891136327766745,5.518500974260084,5.958482157301448,4.5713586590604125,2.4269338110286145,2.5138655801435017,1.9474937329649906,2.0539335391180384
2024-08-28,58.42258689353687,11.694848870323693,4.893603530190309,5.509089815165296,5.962085689130237,4.564206372988585,2.4263029759707364,2.515451036120403,1.9471780837872883,2.0646467327865867
2024-08-29,58.41244945419967,11.671731910645697,4.895650992484926,5.475538963024159,5.968791629311979,4.562712409444478,2.464072196943723,2.515393453167252,1.947133509568683,2.0865254812094354
2024-08-30,58.38275763184938,11.7159346849508,4.895401744950839,5.473826237043719,5.988334146236173,4.560899418249795,2.467105560767404,2.51439396300164,1.9458968408412811,2.0554497721089686
2024-09-02,58.35175205716314,11.699128280587999,4.896564180011039,5.47076013350215,6.002518116566267,4.557959168346872,2.508698372770047,2.512773022496782,1.9446423902444343,2.0552042783112694
2024-09-03,58.337507397223966,11.862358310927283,4.893398916617071,5.459334981219905,5.903050196794324,4.516551909497349,2.530976790813617,2.5153043555719465,1.9233443804227386,2.058172760911805
2024-09-04,58.32578485631442,11.921946246134734,5.011671071141628,5.466893184286543,5.859706601808287,4.43424191765565,2.5341299713557803,2.517363813337721,1.915036729899387,2.0132256080658406
2024-09-05,58.40394563191672,11.94162862079533,5.006903937490117,5.466407435878697,5.881358697367606,4.392678461497738,2.465133610792492,2.5165959590588636,1.9134460317909885,2.0119016134114505
2024-09-09,58.47606674142881,11.888833295022573,5.032109110517608,5.470216574233148,5.849677119673355,4.391416823849817,2.4441827298790337,2.518705175063774,1.9147407816446285,2.014051648687256
2024-09-10,58.45673055613128,11.762398950841932,5.019692220100085,5.487869086646357,5.842038322411877,4.405660182880219,2.452310483458594,2.5234126157239745,1.9190932424404732,2.130794339365206
2024-09-11,58.590672758890584,11.531909125086932,5.045885456295487,5.507314857542811,5.853097745665775,4.397023492362385,2.475905641934251,2.535994120287643,1.923390827172414,2.1388059747617145
2024-09-12,58.521987409254514,11.60939151620537,5.065131638052922,5.521476224799777,5.858469419498085,4.42338138128779,2.3812412505125558,2.548758904617978,1.928119383016755,2.142042872754252
2024-09-13,58.24442381364595,11.90988692756892,5.059899666658426,5.5078856884817995,5.856016084587554,4.4210054388353,2.405987486694746,2.539267732227065,1.9209393733966547,2.134687787903578
2024-09-16,58.526848225397586,11.998411978722897,5.0107357379577,5.461144198128466,5.795246463825021,4.384646820924106,2.401555590937705,2.5164448961160715,1.9032135202738898,2.001752567716563
2024-09-17,58.32367849381734,12.31224448243697,4.98673203636658,5.444182831796105,5.774553018839898,4.365975812887714,2.393424000384187,2.5079242940434305,1.896769300060464,1.9945157293673066
2024-09-19,58.32587923737499,12.26894554969745,4.983533004399339,5.452282826858239,5.796212050234809,4.369796018097403,2.4031209603003507,2.508624322550507,1.897298738921335,1.9943072915655817
2024-09-20,58.344940875474414,12.254273421202576,4.983974124287748,5.450589573517328,5.786456790958403,4.360177775524486,2.4211917480647336,2.5078452476840445,1.8962505628731265,1.9942998804131373
2024-09-23,58.365634645061945,12.22965915485339,4.977693981396845,5.445847646638817,5.778705337350109,4.3435375923264266,2.4634194455162164,2.507070807128771,1.895664987132277,1.9927664025951992
2024-09-24,58.402859588640396,12.139312824733022,4.984434127024931,5.438073833002062,5.795686881556829,4.343617023628471,2.495542960905982,2.507999728925306,1.8971323401633686,1.9953406914196252
2024-09-25,58.395055986977205,12.130216137136953,4.98434263717262,5.433078299764837,5.787471970156873,4.35118685351032,2.5184458273237933,2.507953694306541,1.8970975180846343,1.9951510755662185
2024-09-26,58.28379769657875,12.21892583463523,4.979828288180827,5.377355232275497,5.77264233600703,4.368953873920105,2.600566653620552,2.505499572542138,1.8998199825775584,1.992610529662313
2024-09-27,58.221710066715296,12.206390842037498,4.971403983027756,5.37025007371352,5.734461831402558,4.390190135764523,2.7174744818581917,2.502654515713042,1.8943593400601668,1.9911047297074536
2024-09-30,10.81188578983425,2.274672772824221,0.9268287561807518,0.9972418096250841,1.069343638740432,0.815955369292657,0.5198464817266946,0.4655324968769103,0.3533154164905083,0.37246843741582175
2024-10-02,58.103504963415794,12.221395269205747,4.9886774911377785,5.357063379895878,5.737429521379956,4.3780421131654705,2.806615855589945,2.502284094142854,1.9010942728885916,2.0038930391779806
2024-10-03,57.95071007356894,12.373535808137442,4.867188416633228,5.378515728244256,5.796315209159205,4.364454693343808,2.859329663583187,2.501893976094838,1.9053915841546836,2.0026648470804003
2024-10-04,57.76320074854048,12.69826386955783,4.864303593122685,5.191724538013434,5.728643075927842,4.387793351989532,2.8175979066170385,2.50332565720146,1.9051027297720073,2.1400445292577
2024-10-07,57.67317773952131,12.902251304783288,4.841861300438546,5.158857335843589,5.709695971199551,4.376414169730138,2.838019976488117,2.487763862565525,1.89240849520916,2.119549844220781
2024-10-08,57.70121580707045,12.966962783098026,4.832177013285102,5.126561875814381,5.691799969112947,4.348065345414624,2.8242655979892244,2.485805742659247,1.8998509282310683,2.123294937324937
2024-10-09,57.83577518960756,13.060942408124903,4.826431864615912,5.124832070755681,5.6043941453221695,4.2966264205265015,2.855459127417106,2.4168651687243745,1.8862598711254694,2.092413733780323
2024-10-10,58.053135390599245,12.88396355624595,4.572011082859422,5.171496468230625,5.622984755280626,4.3498434316034835,2.9189568535516055,2.428116628507913,1.899633023538401,2.099858809582734
2024-10-14,57.984212091311136,12.877713764987844,4.53175892284063,5.230417064415344,5.646908970331368,4.366110311070789,2.9317352802862127,2.4275444175405183,1.9011746963839802,2.102424480832172
2024-10-15,57.95394104831738,12.92416774045419,4.5250531867921024,5.227976230849893,5.626546693588042,4.36850850616611,2.9309789720222446,2.426411576349656,1.8944752080371157,2.1219408374232627
