date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,BOCI SECURITIES LTD,KINGSWAY FINANCIAL SERVICES GROUP LTD,INTERACTIVE BROKERS HONG KONG LTD,DAIWA CAPITAL MARKETS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,STANDARD CHARTERED BANK (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-26,26.988116096971858,15.600406854156148,12.665934131203041,12.43577940783417,8.196477890297865,8.817648165196648,3.8557103119215195,3.7022738296756055,3.9831615834644967,3.7544917292786506
2024-03-27,27.00883680151375,15.611146059846545,12.662036922375833,12.420560423611695,8.202770911864793,8.824418103555029,3.8586706161489577,3.6803495093692877,3.986219741137193,3.7449909105769184
2024-03-28,27.048189937134946,15.606700983705595,12.658431567714251,12.405881930568658,8.188055392553748,8.821905462252495,3.8575719085572238,3.6842535301239723,3.985084715547401,3.743924571841706
2024-04-02,27.055893760247272,15.611146059846545,12.633555078931858,12.409415354437966,8.19038750167176,8.824418103555029,3.8586706161489577,3.6853028734465014,3.986219741137193,3.7449909105769184
2024-04-03,26.99635450461383,15.610372821246898,12.626737925534812,12.411277260727218,8.189981822054257,8.823981019649022,3.864670890025905,3.687596895385179,4.044221444032235,3.7448054167306446
2024-04-05,26.978399479827235,15.583550278010586,12.766977929742065,12.38377080752866,8.175909375224052,8.80881920287974,3.845668894212584,3.6812606772629617,4.037272455319286,3.7383708999928302
2024-04-08,26.975731791427393,15.582009339440969,12.775603738742857,12.38254627077457,8.175100921831005,8.807948165855418,3.8452886253124063,3.680896665438877,4.03687324020261,3.738001240973893
2024-04-09,26.934874125839613,15.55413255158595,12.763852079971178,12.360393440033954,8.160475365580414,8.792190422607502,3.8384092625220236,3.8100314376946347,4.05432749490433,3.7313138192603996
2024-04-10,26.932215768617716,15.552597425028253,12.772461915782928,12.35793982520985,8.159669961459315,8.791322670904004,3.838030427895363,3.810889100536411,4.05392735006884,3.7309455544973176
2024-04-11,26.95755794569096,15.567231819809585,12.790654597992122,12.360924167397291,8.111779306257024,8.799594966720589,3.8416418666106864,3.8181795729862564,4.035514503402032,3.7169212531334512
2024-04-12,26.96255218239755,15.519477311464072,12.801669836721588,12.349628239013906,8.150334708396118,8.801225205641874,3.8423535805152778,3.81888694019712,4.036262134723217,3.717609860929279
2024-04-15,26.9725462093506,15.525229811208858,12.806414945141839,12.3542057922309,8.153355737866956,8.79336759909064,3.8067114757339136,3.831422358406642,4.03775822872393,3.7189878422457254
2024-04-16,26.594139611106478,16.33526978690833,12.712883140587511,12.278653052612984,8.094588560858451,8.729987390154507,3.7792737317782827,3.717941798448547,4.022148187764034,3.7351147397808733
2024-04-17,26.15277079203527,16.41702910342515,12.807331577857333,12.345039794076747,8.158525400159768,8.773681667110466,3.7981892955412886,3.739015947217373,4.066934919179068,3.741481503397536
2024-04-18,26.169613326339174,16.39822880264399,12.823449155652094,12.3333653488584,8.182429387296732,8.76363430389629,3.744585066481469,3.785220155989489,4.062277584453261,3.737196868389102
2024-04-19,26.18547382006808,16.401681781683653,12.843659328371077,12.336267666343185,8.183537849940148,8.756200769461918,3.726619342952428,3.7660284040808083,4.0628278957039194,3.7377031413947854
2024-04-22,26.16579482207973,16.384731975453843,12.873445565895212,12.323519135471361,8.176311088583676,8.74715194701022,3.7399918310704745,3.7965838127248306,4.0586292929939125,3.73384052871674
2024-04-23,26.18389576893544,16.39328325884507,12.9033687070544,12.241341970034062,8.24087928963793,8.749089405603355,3.7408202240554433,3.8072690043511646,4.048453466165265,3.6915989053178713
2024-04-24,25.28313776672985,16.59734036061303,13.020476583068275,12.391558297611605,8.382671246354143,8.854671306132515,3.785963540174802,3.8507234428356867,4.09730922604444,3.73614823043566
2024-04-25,25.346558525327296,16.563098880722222,13.015985066353808,12.33740893284582,8.42006099728321,8.836403496779871,3.796795032723278,3.85396445056461,4.101284323399939,3.7284402939999453
2024-04-26,25.33616744269252,16.55630866780296,13.003195205700685,12.333593388955421,8.49487425399649,8.832780922187052,3.7952384975079383,3.858595997793668,4.099602959664876,3.6896426636983883
2024-04-29,25.14894221141824,16.59672028254188,13.029952826664143,12.367433959820474,8.534289087367808,8.854340494846799,3.7858220962495457,3.8742409675764264,4.109609512376151,3.698648561138536
2024-04-30,25.194459946981322,16.602095832253692,13.016732773913217,12.37143967630703,8.436148372565825,8.857208347451715,3.7870482948316755,3.9240796476051902,4.110940583205437,3.6998465248848937
2024-05-02,25.163581023355906,16.598585743356505,13.013004286607401,12.369141408228991,8.439958852554156,8.854671306132515,3.785963540174802,3.9229556419574427,4.153351449500975,3.6987867481313033
2024-05-03,25.161700866472568,16.597345540493087,12.980899746708078,12.368217218371509,8.439328240928686,8.854009708278438,3.7856806628926085,3.961266509428088,4.153041121956201,3.6985103844707394
2024-05-06,25.21120902221182,16.59796561875775,12.976403369381664,12.391095347922032,8.435907526313954,8.854340494846799,3.7858220962495457,3.970131856198537,4.0784761069793625,3.698648561138536
2024-05-07,25.20527578057096,16.596518841539798,12.975272269028949,12.390015266491172,8.435172202533789,8.853568697965049,3.785492101520921,3.9822380725868114,4.078120602789808,3.698326164972742
2024-05-08,25.209523667075494,16.61244727631697,12.969028887094039,12.400660105497224,8.471935544985891,8.862065870950373,3.7729217146788714,3.954899438611186,4.082034560810474,3.6644829339794787
2024-05-09,25.241929646334675,16.627561883319647,12.979460004542812,12.417848754346247,8.364263552927492,8.87345775310571,3.7777716763222204,3.961231351386431,4.0872818764305485,3.669193501284218
2024-05-10,25.498246610279246,16.59132570210307,12.921286748956435,12.390786734012773,8.35848849836118,8.85411996772169,3.769538838578559,3.9139942417087576,4.041015372047382,3.6611972862309092
2024-05-13,25.504256002869717,16.594425470751034,12.926191917455714,12.390610637391545,8.366277809746583,8.855774188968022,3.745332346867348,3.913479958050285,4.041770357693563,3.6618813102061867
2024-05-14,25.49504703942945,16.588433629332282,12.92775002614685,12.386136690754972,8.375707832600392,8.82767482282396,3.7439799989043223,3.954399892424386,4.040310973210684,3.6605590943727
2024-05-16,25.50235015431061,16.595676313881977,12.935189544241934,12.392175617678342,8.378107073379116,8.830203530586878,3.7450524705888215,3.9555326393714987,4.041468329584545,3.624244326376279
2024-05-17,25.504256002869717,16.59691654647226,12.928682993176944,12.393101713112774,8.378733188352726,8.830863431755736,3.745332346867348,3.955828245311173,4.041770357693563,3.624515174387756
2024-05-20,25.489357243884125,16.619687040857308,12.91274511515829,12.408857447185339,8.390228570430775,8.842979123584687,3.750470835630346,3.961255528421011,4.047315550921341,3.5771035439267815
2024-05-21,25.495222878337316,16.607259031414593,12.893118601735369,12.39583930525471,8.383954454700223,8.83636644623526,3.7476662769858144,3.9595396614512577,4.044289015237435,3.6367443286480237
2024-05-22,25.361959478391533,17.23904079188477,12.829445735213529,12.321127920037888,8.382284752201265,8.790178803890987,3.652449471969372,3.9314043705413706,4.023149537182828,3.4689591386864573
2024-05-23,25.364443777642485,17.22225459793702,12.836902032602481,12.322334820825217,8.384345749488844,8.791039834941717,3.652807243122468,3.933029387367437,4.023543619800547,3.4692989362717808
2024-05-24,25.482346854022847,17.19304890743966,12.820084344940355,12.301438468670199,8.37260311954973,8.776131892017682,3.6466127720569936,3.927597530800014,4.0167204498726905,3.4634156606298268
2024-05-27,25.50009099879535,17.189239113882206,12.816592237493238,12.304027594301372,8.374365329830395,8.777979034372784,3.6473802870609617,3.908614924050053,4.017565862699532,3.464144617514111
2024-05-28,25.459708971740607,17.195413004249374,12.82738821396237,12.309685377867337,8.377373165901465,8.781131837114339,3.648690323291797,3.9162114060586095,4.019008859158819,3.4653888406552777
2024-05-29,25.28230096496954,17.196051935698424,12.852636233361366,12.311381339463427,8.37768444468115,8.78145811838991,3.648825897993889,3.916356921064724,4.167786539969258,3.465517604408317
2024-05-30,25.26350170700175,17.24239424847835,12.814000767498786,12.344559762447949,8.4002617940843,8.767866390632044,3.584144816340521,3.9293950793144177,4.179018470889069,3.4748569633128126
2024-05-31,25.109109168903608,17.27801402023264,12.842961198576822,12.367572518551981,8.417615266198993,8.785979269569026,3.59154903285782,3.937512522509405,4.187651592365407,3.4820354102342974
2024-06-03,25.097207934060517,17.29167860229812,12.884254681050866,12.377353602734027,8.374454178384342,8.792927795864584,3.563253034556455,3.9431174789953642,4.190963460776817,3.48478923127891
2024-06-04,25.13257868663537,17.316048631309027,12.902413106706511,12.38980877738255,8.396234416080063,8.805320109555144,3.4398120201349984,3.9312137372971407,4.196869995559924,3.489700519339277
2024-06-05,25.12357801072465,17.32188172941843,12.881806771650792,12.388991887892724,8.420272532868882,8.808286276789792,3.44097075798672,3.925052213425026,4.198283756571905,3.4908760626710817
2024-06-06,24.8383539610372,18.26421387355962,12.74789631957687,12.229839575094791,8.32467849645131,8.7082871810559,3.4019059554323183,3.882958646737106,4.1506212980528465,3.45124469300204
2024-06-07,24.839273114820426,18.26488974851115,12.738499948192409,12.224124575054399,8.324986554696482,8.70860943490253,3.402031844399599,3.895437478105125,4.150774893547735,3.451372407770152
2024-06-11,24.849081656325737,18.27210219504129,12.73736012596684,12.228951641961963,8.32827392851678,8.712048293869975,3.403375240013228,3.898209711095645,4.117861920204548,3.452735287003993
2024-06-12,24.796756977743627,18.23362665346603,12.710539083491568,12.203201154563208,8.521306961612252,8.693703345228684,3.3962087572437265,3.890001256030795,4.109190943771688,3.445464866848422
2024-06-13,24.898741590507548,18.218147278695625,12.694827085578735,12.187919859443976,8.51530318465695,8.686322855610182,3.3933255574749133,3.857170276535117,4.105702460222547,3.4425398512744043
2024-06-14,24.866610468159777,18.195536396725412,12.663096504960789,12.150674259199638,8.668169116544727,8.675542098498124,3.389114037911873,3.8523830706503706,4.100606796414764,3.438267250934526
2024-06-17,25.361610878137007,18.54674262123421,12.907516796681245,12.385203889915978,8.8354802022115,6.906554839097563,3.4545299684858684,3.9179730752080486,4.1797558030592254,3.5046319259693473
2024-06-18,25.371462367585472,18.553946936453556,12.912530605391561,12.382496598008675,8.83891226496187,6.909237628154203,3.4558718495555483,3.8881690896196037,4.181379391576093,3.5059932686934094
2024-06-19,25.370826556669616,18.554734977107614,12.91220701632163,12.383439295711469,8.838690761099736,6.909064482095825,3.455785245125188,3.888071651785155,4.181274605867567,3.5059054082161984
2024-06-20,25.022415321953183,19.751912403638816,12.739065892401516,12.208014187725542,8.805578265906233,6.809811859496069,3.4061409337123973,3.753177047698323,4.048342995181015,3.455541092286906
2024-06-21,25.04219205973852,19.758485978398653,12.750279838990652,12.212840717870407,8.757168943678852,6.812504169786285,3.407487577125603,3.8275549361621164,3.9745785118248964,3.4569072664240164
2024-06-24,24.567748178162134,21.44537510205316,12.482235190952798,11.9125517825285,8.518641710259745,6.669287290980012,3.3358531644038583,3.79305131383992,3.8910223458619333,3.384233920957939
2024-06-25,24.546825507379793,21.476806792923632,12.478726690206102,11.930011567835361,8.4572383761424,6.67906221799616,3.340742400658943,3.8046671067693034,3.8967252729948583,3.389194067093445
2024-06-26,24.55436909080998,21.47810760555532,12.487962060047364,11.9380023379345,8.411718745268105,6.6794667571152555,3.340944743584308,3.80974300890959,3.9102863061240556,3.3893993446515203
2024-06-27,24.601648601600075,21.508852590269733,12.49977254392935,11.908993309758776,8.354613112387561,6.689028125701323,3.297203200155277,3.829753680239223,3.9158837123256927,3.394251123632989
2024-06-28,24.618671587163814,21.523735531371205,12.514491390141606,11.869890077874151,8.314264383653105,6.693656564675606,3.2994846831317184,3.8506127354281863,3.9185932881343586,3.3965997584262504
2024-07-02,24.63122992184321,21.53471509513023,12.5208752102703,11.85408303930916,8.275996089124243,6.6970710941342935,3.3011677972174485,3.865937122348469,3.92059221832889,3.398332412293753
2024-07-03,24.613592091609167,21.519294604550115,12.508268249315782,11.912347454592899,8.270069847742842,6.692275482896102,3.298803910502649,3.871664633739312,3.917784776711755,3.395898948339372
2024-07-04,23.89406231848757,24.144198160049466,12.081701673193306,11.49969084334189,7.979520713496094,6.457158381892788,3.182908320998295,3.7742875344288094,3.7801427741657454,3.206329279946038
2024-07-05,23.88681332589568,24.161740785359704,12.084620468853274,11.478748787084738,8.020475415906885,6.4618500063282545,3.185220949800543,3.718434905709022,3.793436429177468,3.208658925884432
2024-07-08,24.98480049422909,20.82283259950773,12.64010512174314,11.845808368553694,8.432048403071281,6.758877001676848,3.331633603655727,3.8599390058542613,3.967806466163939,3.3561489355442897
2024-07-09,24.96393947719601,20.879042703508908,12.623636078185102,11.854590234712301,8.446012245859173,6.763187848339744,3.2466736007535912,3.894291153151739,3.9703371536227334,3.3582895046706964
2024-07-10,26.16945263932221,17.043259523705416,13.242265164239067,12.43077936073952,8.85175401820506,7.091177053084803,3.4041250742683125,4.083149645183941,4.1628835910111555,3.5211539302405135
2024-07-11,26.28945997658575,17.086988586841603,13.282688409945385,12.457516542117288,8.782923068195297,7.10937137375644,3.2065663051382423,4.093626063053446,4.173564587749292,3.5172950866172594
2024-07-12,26.28742638489227,17.085666842002126,13.281660942479656,12.45784213620471,8.7822436750312,7.108821436306817,3.2063182647977975,4.099755561743866,4.173241746341161,3.517023010200398
2024-07-15,26.329840744122702,17.0922776118325,13.289379330268936,12.462662312537724,8.789510882742894,7.111571974680018,3.2075588503861456,4.0239580270224256,4.174856453035767,3.51838381337089
2024-07-16,26.328142934153203,17.09117546162913,13.288522399878259,12.46185869080198,8.788944114438113,7.111113403816839,3.2073520194581935,4.030146787618357,4.174587248486599,3.5181569397193213
2024-07-17,27.542578681517938,13.211533480119156,13.902829944307731,12.969228942710357,9.241570608297717,7.439127056080819,3.355297241289988,4.290247377282736,4.367148037818936,3.6804386305746237
2024-07-18,27.55607002547166,13.142727625955185,13.896084272330873,12.967879808314986,9.242919742693088,7.436428787290075,3.355297241289988,4.3550058282605875,4.367148037818936,3.6804386305746237
2024-07-19,27.583052713379097,13.125188878815353,13.909575616284592,12.975974614687216,8.862463843198205,7.435079652894702,3.355297241289988,4.435953891982904,4.636974916893321,3.6804386305746237
2024-07-22,28.431717190581075,11.23069993793221,14.193201105136247,13.111134302616184,8.999829725528539,7.567601711533074,3.415101697801262,4.5850520984955425,4.719623858199815,3.7460383721760526
2024-07-23,28.418548692790708,11.232550857280984,14.21064775392932,13.11329513429179,8.973844826923184,7.5688489196776345,3.4156645369693837,4.599541831246669,4.720401694235534,3.746655752654797
2024-07-24,28.43892266734071,11.22143675492413,14.246935899091417,13.119104988556844,9.028142197360793,7.570616501773483,3.4315732210905754,4.446758413398796,4.748978633030472,3.747530723432782
2024-07-25,28.4420483990185,11.22267010686033,14.167442908447434,13.117799155339032,9.08408965386486,7.571448590812045,3.431950386472235,4.465107588484694,4.749500594889719,3.747942615811152
2024-07-26,28.66299377048,10.728679336219576,14.296873052409403,13.190295355143578,9.047899995291159,7.632477709176423,3.4596133764330803,4.415231162557511,4.787783603814715,3.778152638474557
2024-07-29,28.40929369356508,11.509223137047114,14.178565643642912,13.074918942366033,8.9678157953257,7.564921605394141,3.42899186541001,4.376151347849124,4.74540627651017,3.744711692889715
2024-07-30,28.411243692033977,11.448237613323741,14.179538852677762,13.068952452075933,9.030206851865072,7.565440857498998,3.429227229546815,4.376451724497697,4.745731998616229,3.7449687278637755
2024-07-31,28.413193958214922,11.449023468068106,14.181885078679946,13.061612259299228,9.030826722899969,7.565960180891111,3.42946262599637,4.376752142384479,4.746057765440133,3.7452257981257397
2024-08-01,28.411289857737692,11.44493820112152,14.176824665753568,13.065185945592834,9.005646026783632,7.563260477538036,3.428238917236439,4.375190419595583,4.758088200984281,3.7713372876564186
2024-08-02,28.411679777778996,11.445095272863016,14.185253704140843,13.065365253813935,9.005769621378889,7.5633642766563645,3.4282859668095806,4.365643579031735,4.758153501572784,3.7713890459538537
2024-08-05,28.386436417620477,11.455832192241305,14.187043963371632,13.061959239003668,9.00342190402753,7.561392580477859,3.4424848456575847,4.374109879615935,4.756913096809424,3.7704058811745886
2024-08-06,28.403648270694436,11.447368782198899,14.354841808545386,13.026401381138891,9.005398847770058,7.563052887848339,3.4432407359120814,4.219994126317118,4.7648193842513935,3.771233775323396
2024-08-07,28.638095786796598,11.450574353149683,14.252517853370536,12.980902449128525,8.934229911357296,7.532297933865024,3.4417292872094967,4.227743986918959,4.772330087764782,3.7695783504390983
2024-08-08,28.633382434022664,11.44868977965037,14.258401292527642,12.98425211969596,8.953332400694542,7.503627690594337,3.4411628359899824,4.236648864237965,4.771544641852989,3.768957940733548
2024-08-09,28.64477569344588,11.451873154561321,14.273679242176437,12.989418570189784,8.90750030185614,7.506613393631384,3.4425320790753324,4.239706705596961,4.773443245557226,3.7704576139095307
2024-08-12,28.63181166118543,11.446690273933902,14.267219270551902,13.024683400214496,8.893868784920606,7.503216055867484,3.440974060349391,4.251502426099288,4.771282883999813,3.7687511828776907
2024-08-13,28.636524496799876,11.44857441491069,14.27505438703819,13.02682728103216,8.895332727966048,7.50445109555933,3.4415404494166255,4.23025537903582,4.772068243730745,3.769371524510517
2024-08-14,28.632391901750303,11.445277575132604,14.28191387244873,13.036788784000967,8.89277114381469,7.502290042838886,3.4405493908760305,4.2290371946838095,4.770694033821328,3.768286060632655
2024-08-15,28.603020259443795,11.449987927742049,14.28779165477732,13.042154129809697,8.896431001558419,7.505377642178273,3.4419653635944596,4.230777672907658,4.772657433218464,3.769836914769859
2024-08-16,28.529283306825764,11.46335500635907,14.318206165687396,13.04776581045854,8.906816976928802,7.486670677137843,3.445983622993734,4.249451307111444,4.778229184693186,3.7742379418042176
2024-08-19,28.539088771181788,11.465087144772411,14.320369678454473,13.03187982153454,8.908162816765204,7.487801929712741,3.446504318776237,4.247346095518583,4.778951185740346,3.774808237543682
2024-08-20,28.41407692074924,11.474566526462311,14.339081803602033,13.048908304150839,8.96656827603661,7.497586082631624,3.4510077933081535,4.24326785267264,4.78519574050182,3.779740699884737
2024-08-21,28.434022826499884,11.48262135868877,14.324371940913169,13.059444698316916,8.948087055623764,7.502849183234139,3.453430306500542,4.2242238384416755,4.788554817184291,3.7823939745968476
2024-08-22,28.45360483950944,11.48364241402488,14.320463235375138,13.068438508919817,8.954249446299297,7.508016263925159,3.455808623406389,4.178925214593457,4.791852610932972,3.784998843013454
2024-08-23,28.40664733191447,11.49250686457219,14.319111630625365,13.075769438593781,8.961161408422749,7.513811850071127,3.458476230384967,4.189043150314832,4.795551536671702,3.7879205584288123
2024-08-26,27.923927374065556,12.628824866352083,14.16306613748318,12.934636931681068,8.863505290698704,7.431928524780594,3.4207867673224195,4.143392182500133,4.743291017742008,3.746640907374257
2024-08-27,27.93116286427727,12.632097176062743,14.166735991119198,12.93798848168539,8.865801952085665,7.433854244088442,3.4093993047552935,4.130828197641514,4.744520072497467,3.747611715787019
2024-08-28,28.525957439874418,12.559052819258653,14.080337634791157,12.874499094942133,8.827878769773104,7.271695248751726,3.3948157090344195,4.009956315511457,4.724225540692298,3.731581427370634
2024-08-29,29.411270563528173,9.892894644732236,14.48932446622331,13.260063003150158,9.101855092754638,7.497374868743437,3.5001750087504377,4.128806440322016,4.870843542177109,3.8473923696184813
2024-08-30,29.519402818161485,9.884533661373295,14.466841869827778,13.233896220084992,9.087732050995303,7.485741444866919,3.4947439051666294,4.122399910534556,4.863285618429882,3.841422500559159
2024-09-03,29.53153405118165,9.888127534610543,14.472101803943504,13.238707873024753,9.056076073276465,7.488463152006712,3.4960145434205003,4.121101943784086,4.865053838623969,3.842819186127814
2024-09-04,29.53153405118165,9.888127534610543,14.469304992308768,13.241504684659489,9.056076073276465,7.488463152006712,3.4960145434205003,4.121101943784086,4.865053838623969,3.842819186127814
2024-09-05,29.456564191262625,9.863025163198124,14.432572671985715,13.182781900351504,9.312057133292416,7.469452658595101,3.4871394297829603,4.110639959828154,4.852703230485968,3.83306366121743
2024-09-09,29.46478401607322,9.865777430516799,14.43660006697176,13.18785578747628,9.30070320348253,7.471537001897534,3.4881125125572052,4.096439334747181,4.854057372474607,3.8341332738028795
2024-09-10,29.242655394908112,9.896846613573699,14.482063627584083,13.229386818200902,9.329992861841644,7.4950662729015916,3.499097232913908,4.1093397903340945,4.869343709322995,3.846207678418968
2024-09-11,29.153820281405906,9.90946801950782,14.50053254106172,13.246258198329503,9.341891361623409,7.504624698693874,3.5035596165704357,4.113178989853691,4.875553562419418,3.851112730534223
2024-09-12,29.15300316712912,9.909190279996636,14.500126124611116,13.248689705428966,9.341629529975616,7.504414361389053,3.5034614198828447,4.113063706942459,4.8754169119089665,3.851004792735222
2024-09-13,29.153995992096306,9.90905141607926,14.508331114505529,13.24710267800838,9.341498619655544,7.497302372510825,3.5034123236031895,4.113006067910145,4.875348589526198,3.8509508261046257
2024-09-16,29.09338270358215,9.91752924345704,14.52074391988555,13.258436421779013,9.349490869309097,7.50371679429998,3.506409716962608,4.116525007714102,4.879519762125165,3.8542455608852983
2024-09-17,29.04968360202607,9.970394690687657,14.526244896241108,13.238203476869975,9.346017314195114,7.506559470191242,3.5077380701828234,4.118084494394634,4.881368298466417,3.855705686744959
2024-09-20,28.383575411975738,10.946235508434945,14.46888108715529,13.163680525988847,9.289956935361165,7.468259895444361,3.489841072637552,4.097073419276486,4.856462836682417,3.836033307043197
2024-09-23,28.401813089725593,10.953268939314574,14.476781137162053,13.166551427912921,9.297322968829663,7.4730585762077375,3.4920834468260455,4.099705966573778,4.800916322696446,3.8384981247511893
2024-09-24,28.380993635201317,10.952903284403797,14.473454387938322,13.171150903717574,9.315941340450356,7.475669142254299,3.4933033375020086,4.094151511552354,4.802593428397762,3.8398390285822077
2024-09-25,28.37659388646288,10.953362445414847,14.47406113537118,13.171703056768557,9.317729257641922,7.475982532751092,3.4934497816593884,4.0985152838427945,4.798602620087336,3.84
2024-09-26,28.35124721151896,10.963013727368724,14.486814593109044,13.183308974188632,9.31335184162127,7.482569808180477,3.4965279477478863,4.076951587074036,4.802830789026497,3.843383520164477
2024-09-27,28.306319827749448,10.994999403856,14.512249005842213,13.22177258158406,9.46676672534594,7.5044009454142495,3.226191060645379,4.095859955254133,4.8168435227201,3.854596971588478
2024-09-30,28.2802815421788,10.979444619532865,14.476310536821094,13.203067549112301,9.593444689568232,7.493784361102357,3.221626921595406,4.092866897783381,4.8100290646776624,3.849143817627902
2024-10-02,28.409993323728873,11.017252890122633,14.406690326434521,13.24291085421132,9.346779577638005,7.519589585017042,3.2327207561755507,4.135071506377596,4.826592642046452,3.862398538248006
2024-10-03,28.387260036130773,11.019885984212117,14.404510020314772,13.217958540991559,9.353231033101132,7.518575013531467,3.2334933678239293,4.141683244177955,4.827746184829293,3.8956565748870036
2024-10-04,28.28838357130266,11.053763440860214,14.414947999294906,13.226158998766085,9.369293142957872,7.541688700863741,3.1813855103120043,4.174158293671779,4.842587696104355,3.9076326458663844
2024-10-07,28.273824215967675,11.055790238295051,14.426053780351062,13.228584122596068,9.344212582599313,7.54166108364657,3.1819688432217434,4.196080367280446,4.843475623946572,3.908349142095501
2024-10-08,28.117326539999294,11.09365601670028,14.483954286523016,13.238509712344761,9.376216254466971,7.5264480062272225,3.1716378303789408,4.210451827477621,4.860064395145597,3.9217351307362986
2024-10-09,27.741370845518386,11.168982716787273,14.572260052226751,13.275841213596031,9.456315238969411,7.56789833571698,3.174874235988075,4.2407553667613005,4.858368732256067,3.9433332621797197
2024-10-10,27.970608072130915,11.145504241950944,14.531255546483973,13.236306840367753,9.435234815945476,7.551027652550495,3.1592772709523977,4.174505697348336,4.847538248553477,3.9487416137162326
2024-10-14,27.97514645837032,11.147878572696609,14.527250133143973,13.239126575537014,9.44008521214273,7.55263625066572,3.1599502929167405,4.173974791407776,4.848570921356293,3.9353807917628263
2024-10-15,27.881696002038257,11.146025747185009,14.524016787334478,13.192070603055974,9.392980742690927,7.527406809769492,3.1493945377467325,4.16003170626411,4.821050694636122,4.205326369278895
2024-10-16,27.935868617175924,11.16768186749679,14.35935982073846,13.216283868588812,9.41123079214029,7.542032150783914,3.155513639619069,4.168114421051885,4.83041773327755,4.213497089127306
2024-10-17,28.0192826350103,11.14839275980944,14.340220999950448,13.193456362774036,9.394975471978594,7.529005358647101,3.1500633552068074,4.160915146495643,4.857468481669462,4.206219428458168
2024-10-18,28.03384909535106,11.102928159189887,14.353999221045925,13.198314626633149,9.398435010445066,7.531777785646001,3.1512233119711084,4.1624473320822855,4.859257161066459,4.2077682965690615
