date,PLATINUM BROKING CO LTD,UOB KAY HIAN (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,FUNDERSTONE SECURITIES LTD,CMB WING LUNG BANK LTD,UBS SECURITIES HONG KONG LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG),CITIBANK N.A.
2024-03-01,0.0,35.49996226627366,17.865320786940742,24.003542675031937,6.231862246245691,0.0,7.744178484332109,0.0,2.337462020564332,6.31767152061153
2024-03-04,47.87129063064807,18.532958052203682,9.317054052993031,12.490889040792842,3.2275940260194527,0.0,4.035861602513181,0.0,1.217712417211602,3.3066401776181427
2024-03-05,47.97465999853816,18.546556809667237,9.175903749362506,12.489952669509558,3.2132320202233466,0.0,4.035641973866615,0.0,1.2177617637754392,3.3462910150571386
2024-03-06,47.50012442011769,18.361911709683074,9.041677831989643,12.342402531086332,3.2499207538455908,0.0,3.9931015762520388,1.0296855482110947,1.2048107322514283,3.2763648965631
2024-03-07,47.51536666401936,18.331219838424214,9.016628135970924,12.313549004871112,3.348223512254063,0.0,3.9943829166462455,1.0280529186905896,1.2051973421658337,3.2473796669576602
2024-03-08,47.52566168661615,18.343662348884163,9.035752456221454,12.352439006585826,3.303467959058363,0.0,3.9947607531757483,1.0273693343357064,1.205311344150779,3.211575110971822
2024-03-11,47.583768455102906,18.361396586165906,8.996247154726133,12.365730595968952,3.2593777816227307,0.0,3.994881717406038,1.0276012347299774,1.2053478418456383,3.2056486324317195
2024-03-12,47.57864148588412,18.372356680370277,8.986845533835911,12.371380545052881,3.263469631377147,0.0,3.994451284166663,1.0274905146237165,1.2052179702216854,3.2001463544675945
2024-03-13,47.586348279789576,18.383699378422076,8.969782836115474,12.381483468559054,3.2485588214574976,0.0,3.994942126676271,1.029307984660573,1.2054131915692812,3.200463912750198
2024-03-14,47.57946398750979,18.397436259255844,8.998534170214647,12.323855113806388,3.247374995481888,0.0,3.9939849430620553,1.0291590752092603,1.2052388050691891,3.224952650390938
2024-03-15,47.570587630034574,18.40593665748906,8.946180907162741,12.327466531986072,3.271480342199452,0.0,3.99323983088268,1.0161869632851632,1.2050585652658123,3.2638625716944425
2024-03-18,47.573516199690985,18.412423045695686,8.927147608937709,12.333801766635414,3.240521246781889,0.0,3.993485665159323,1.0162495224094916,1.2050881412305754,3.2977668034589223
2024-03-19,47.528668055925664,18.407210351604803,8.915077256387983,12.319968396310014,3.3441642506712554,0.0,3.989720956692451,1.0152914913803963,1.2039520896933937,3.2759471513340457
2024-03-20,47.54635129932425,18.40629186451225,8.911579617638687,12.348678283742178,3.3022817122890147,0.0,3.987694657996082,1.0171348983129558,1.2043822440329446,3.275605422151636
2024-03-21,47.6863459413247,18.402426805067364,8.838595417800294,12.320932837746113,3.2991599262404665,0.0,3.986456286281382,1.0167876435989376,1.2036392144265884,3.2456559275141537
2024-03-22,47.670714019465805,18.388842833521295,8.848767625872105,12.310992036574635,3.335604435953079,0.0,3.983513635872493,1.0186935175798717,1.2027507337379437,3.2401211614227696
2024-03-25,47.68360499497376,18.39381549079028,8.799565410219214,12.346520740540466,3.3365064403801687,0.0,3.9845908460165393,1.020505485213064,1.2030759780849125,3.231814613781587
2024-03-26,47.64214481166658,18.3686266468407,8.795876437692229,12.331258757260226,3.162012234486026,0.0,3.9791342708392192,1.0186849826169972,1.2014284627509328,3.500833395847089
2024-03-27,47.59533430036464,18.349079844712904,8.772299496859754,12.336418597251653,3.2571895246088083,0.0,3.9748999123470234,1.0175203332038925,1.200149973896888,3.4971080167544293
2024-03-28,47.59982868334652,18.350812531191515,8.77229475727844,12.358111088693919,3.2583190896123058,0.0,3.9752752584346873,1.0176164166989763,1.2002633029384353,3.4674788718052003
2024-04-02,47.65885222133621,18.35319777779484,8.793187566380745,12.284950877383903,3.246144503604525,0.0,3.976191906245067,1.017859781313179,1.2004193136851837,3.469196052256345
2024-04-03,47.65284121082068,18.32951960249158,8.868229629529187,12.239655171892323,3.242866324853206,0.0,3.971062066195646,1.0168572637378177,1.1990481276720137,3.479920602807541
2024-04-05,47.768695634970115,18.343937541778228,8.751353189776465,12.32612137240011,3.165877161595386,0.0,3.9741856904376114,1.0165689445958883,1.1999912949497962,3.453269169496398
2024-04-08,47.790742864665845,18.34430217504177,8.73109568567769,12.310198882926542,3.1782990150757584,0.0,3.9742646876700713,1.0177437288939493,1.2000151478843748,3.4533378121639977
2024-04-09,47.80795415564148,18.34174610411295,8.729879106292662,12.308483596011161,3.173270819651751,0.0,3.9737109188575723,1.0175133198154063,1.1998479393525712,3.4475940402644443
2024-04-10,47.90371618516743,18.357170101866966,8.71206304966012,12.312544780652617,3.2366920890928497,0.0,3.9770525041101257,1.0175244701568507,1.200679129690772,3.28255768960226
2024-04-11,47.92922699413468,18.35630117967892,8.710583984541714,12.326317798197538,3.2138393612743696,0.0,3.9768642534623035,1.0174985290724061,1.2006222964898632,3.2687456031482083
2024-04-12,47.95164994564713,18.35415778211558,8.707522638102057,12.314790601359412,3.2104821526236815,0.0,3.9763998896960326,1.0159732020975194,1.2004821042539875,3.2685416841046067
2024-04-15,47.97911743689671,18.3561653864039,8.702230565289268,12.275226042717293,3.2203667596512204,0.0,3.9768348340593422,1.0159907518904465,1.2006134147204857,3.2734548083713415
2024-04-16,47.96583623595947,18.35108417745389,8.713306988123213,12.2782930602929,3.227006655284497,0.0,3.9757339980009307,1.0157536238438774,1.2004365846162566,3.272548676424957
2024-04-17,47.94720286037549,18.3274786702273,8.689496183075649,12.281025916512283,3.1732105955156653,0.0,3.970619901377902,1.013914526060068,1.1987814911215655,3.398269855734079
2024-04-18,47.983300129004924,18.328554188324823,8.686389297825198,12.281657852248806,3.1786334244899628,0.0,3.9708529107099086,1.014018404062328,1.198851839651872,3.3577419536821793
2024-04-19,47.99554774134374,18.329019963387786,8.688607105693501,12.28230280444743,3.212232324973879,0.0,3.970953820156748,1.0085176957587312,1.1988823055187023,3.313936238719485
2024-04-22,47.996495612170364,18.329381945782433,8.686337793184258,12.28365487166201,3.211496922154722,0.0,3.971032243082563,1.0086929434369567,1.1989059824140695,3.3140016861126242
2024-04-23,48.01754997747552,18.32429110271896,8.686232354317621,12.276715944860639,3.2581854667254695,0.0,3.969929319808373,1.0117886524467292,1.1985729956160212,3.256734186030663
2024-04-24,48.01922689858188,18.32493104354317,8.693501686788183,12.281870017709123,3.2023402291582133,0.0,3.970067961997952,1.0387117919728732,1.1986148534857957,3.27073551676282
2024-04-25,48.04850661093653,18.323406674171665,8.691114802219364,12.279672654628483,3.178297193768822,0.0,3.9697377097318083,1.0393097259148179,1.199358092909798,3.2705965357187115
2024-04-26,48.0523546411458,18.3248741291956,8.68513328087513,12.275575818206367,3.181553850379289,0.0,3.9700556315925977,1.0399181916767175,1.1994541451390717,3.2710803117894343
2024-04-29,48.05814383642738,18.327081851910474,8.674242891658263,12.275080074399785,3.183027724346394,0.0,3.9705339313034376,1.0399735212876076,1.1995986515702208,3.2723175170964436
2024-04-30,48.073012358668024,18.33275199649718,8.68298557823397,12.266937374098738,3.1583083712146083,0.0,3.9725391537537007,1.04016545011337,1.1999697907322209,3.273329926688188
2024-05-02,48.05092375747984,18.241582407509142,8.854492970986072,12.08145585501553,3.1773329562254897,0.0,3.9707138503502644,1.0407553823369,1.1994184282765545,3.3833243918202083
2024-05-03,48.11629148170934,18.264289927373554,8.83935003951885,11.948854989193546,3.217639769552395,0.0,3.9748792776016755,1.0423259828849483,1.2009114905108167,3.3954570416548773
2024-05-06,48.09291040234825,18.25284488311205,8.83381099295052,11.941367417830554,3.2139364642365242,0.0,3.9719889216815454,1.034855379501582,1.1994708309212294,3.458814707417742
2024-05-07,48.088767355067496,18.251390396917394,8.833107066728731,11.940415864570458,3.2124595882013995,0.0,3.971672411949013,1.041878387036992,1.1987981583015936,3.461510771226922
2024-05-08,48.14405710033384,18.252341228412426,8.826109043701834,11.915866505628781,3.2143634956674125,0.0,3.9719903067908797,1.0420384671936156,1.2003034171260851,3.4329304351451255
2024-05-09,48.15557674242083,18.256708547057027,8.835525470245404,11.912456612760085,3.2272298683271234,0.0,3.972940702529483,1.0422908087744314,1.200590619048687,3.396680628836933
2024-05-10,48.17517863973586,18.251517600844547,8.825422221909683,11.910978390235549,3.2270315732864328,0.0,3.9718110727586486,1.0420520075543984,1.2002936460684381,3.3957148476064436
2024-05-13,48.19636698091714,18.259544958353583,8.800125422022274,11.931228162646976,3.232547846919214,0.0,3.9735579492725175,1.0427199883467837,1.200821557578239,3.363087133943269
2024-05-14,48.14070081984437,18.243238046336394,8.958061900913249,11.831363161989486,3.2518436823407546,0.0,3.9704308471823095,1.0364767279006575,1.2004812851272892,3.3674035283654944
2024-05-16,48.158686456168404,18.254260117220056,8.993021448388676,11.7293127711594,3.280345899882875,0.0,3.972829674086019,1.0372742403486317,1.2004740050419633,3.373795387703972
2024-05-17,48.1203385622849,18.239724578952536,9.061743955573405,11.66571656960986,3.2853643135517476,0.0,3.969666181433499,1.036498230687195,1.2006271726589421,3.4203204352479193
2024-05-20,48.10874608620222,18.244881241195184,9.232389964737834,11.372256120940486,3.2732063118650276,0.0,3.9747763542249777,1.038573131472386,1.2006180309078407,3.554552758454052
2024-05-21,48.034510694628416,18.246028573977558,9.471690568384119,11.04960222664849,3.53564994160323,0.0,3.9754134631575773,1.0376326561424665,1.2033428468435698,3.4461290286145743
2024-05-22,48.1425947769645,18.274407954382017,9.593904281168527,10.868956295003187,3.5719490664318556,0.0,3.9827981239950363,1.0396838863459368,1.2141805723785157,3.311525043330421
2024-05-23,48.16501748674697,18.181695113729376,9.549756711587708,10.941829824494683,3.6178308747498464,0.0,3.979476206517997,1.0391501677697796,1.2137236097794362,3.311520004624203
2024-05-24,48.18890655538631,18.190712940052617,9.567370661131784,10.831204285400247,3.6508608109931115,0.0,3.981561166283132,1.0431573754777734,1.2143478378364827,3.331878367438542
2024-05-27,48.36146245376029,18.19065161495015,9.458158554137814,10.756597558395091,3.682456284419345,0.0,3.9820346053978146,1.044373612899587,1.2122678886494254,3.3119974273904824
2024-05-28,46.52834870311651,17.483208013144058,8.973656365855645,10.284568266089416,3.5131488824244057,4.064271833244918,3.8295126297739754,1.0044161544114558,1.166904542243271,3.1519646096963476
2024-05-29,46.557194211107415,17.494046824976124,8.810828630265123,10.278187022730602,3.5192439439917615,4.124584269632773,3.8318867573809596,1.003305064725167,1.1676279711900555,3.2130953040000167
2024-05-30,46.527177735853016,17.482768017639923,8.785596780857025,10.17750452862036,3.492546567011421,4.314443417629111,3.8294162533916287,1.0088829716051004,1.1668751750497928,3.214788552342624
2024-05-31,46.55158695193918,17.488723690374666,8.812726866366786,10.159209607565225,3.4937363365229186,4.315913174191803,3.8307207807952577,1.0043478640273888,1.167272682278504,3.17576204593827
2024-06-03,46.59139466133823,17.488582739554044,8.738554078267423,10.155380352747862,3.481159393534837,4.401729078059683,3.8309148969900133,1.0030292026721206,1.1678668146289757,3.1413887822068083
2024-06-04,46.556624149271165,17.475531252651763,8.737977182304329,10.179705461973239,3.4607542383030583,4.451902454439414,3.8280559382998534,1.0362536678229088,1.1687486848977884,3.1044469700364776
2024-06-05,46.55923182981703,17.468486845386554,8.701751586072811,10.182057173313137,3.482623097281222,4.450107887307769,3.8265128444348653,1.0358365833008238,1.1685768068733784,3.124815346212407
2024-06-06,46.553707627732514,17.466414228471454,8.640983904782775,10.18858581053116,3.459331188681422,4.449579886859711,3.826058832858624,1.0345809571669935,1.1684381565095572,3.2123194064057863
2024-06-07,46.55037541719307,17.46516402150526,8.659620353403525,10.179286905719541,3.4229458171012688,4.449261395857583,3.8257849721025834,1.0339726380498278,1.1704915867937062,3.2430968922736407
2024-06-11,46.541910618559804,17.457980765805388,8.645783681605982,10.16751680329917,3.4035299480831096,4.554240733328361,3.824318272440003,1.0327356244467618,1.1684080356018107,3.20357551682961
2024-06-12,46.55042237344073,17.46117354519539,8.661060307596886,10.164227127326644,3.4020371876533737,4.555073629534719,3.825017677756394,1.0329458606778779,1.1686217183378171,3.179420572480165
2024-06-13,46.55455026822103,17.46272192829183,8.739606603947829,10.022734384293754,3.4024416871012306,4.612101844275873,3.825356864163338,1.0326141219395417,1.1687253467743666,3.1791469509912074
2024-06-14,46.5625488792655,17.46572222621496,8.739975489230515,10.028816157047322,3.403026265998456,4.612894256801336,3.8263346747047606,1.032791537007947,1.1689261473279708,3.158964366401234
2024-06-17,46.51373883141055,17.44582000893078,8.760136855718283,10.037411768357998,3.3997889216004467,4.631012794532541,3.821974560470053,1.0636351322293085,1.169728851706486,3.156752275043553
2024-06-18,46.48699981480483,17.433382797208374,8.719931553807312,9.985011391465848,3.3962986073539416,4.71303834975595,3.819249855825509,1.0631968378135626,1.1688949461990903,3.2139958457655786
2024-06-19,46.493000067898464,17.434160908736693,8.776356118781827,9.913357504385404,3.389856526271344,4.713646679462129,3.81974282086636,1.0660436261191313,1.1733127219321955,3.2205230255464485
2024-06-20,46.48766615323688,17.43216077266572,8.826247551648382,9.907057834187123,3.3900222582271384,4.713105905816712,3.8193046004416518,1.0681826507697965,1.1701916247374018,3.1860606482691947
2024-06-21,46.47930020899564,17.38783887220841,8.855841038586467,9.904848390505673,3.3589135747537635,4.712257732860875,3.8186172764270996,1.127341150521517,1.1695544719795372,3.1854872831610224
2024-06-24,46.52545053436802,17.385159571815784,8.892797349911502,9.851289300988618,3.3206103419821615,4.711531618817228,3.818028863868,1.0976658268410246,1.1685212572857282,3.2289453341219367
2024-06-25,46.538703197696265,17.390111692946626,8.892365431368644,9.855332615857295,3.3646833876594466,4.712873687332146,3.821249521412759,1.0948362443495463,1.168854107771577,3.160990113605698
2024-06-26,46.5447085610926,17.349222249424905,8.877320205238817,9.89556737912009,3.3527046298150833,4.710459183361147,3.8192918151902413,1.1054896365996925,1.1682552793131953,3.1769810608442293
2024-06-27,46.531004770390545,17.307880784654962,8.937305174528067,9.826410596056824,3.355935702881979,4.70907232009022,3.818167331284692,1.0972161737858863,1.1679113191439472,3.249095827182882
2024-06-28,46.56643509759137,17.298081486496184,8.993530193623913,9.796115804381849,3.3550794394863215,4.706406158687218,3.8160055784644085,1.095721585575032,1.1672500763620204,3.205374579331679
2024-07-02,46.55147289415919,17.292523461415563,9.032634025188266,9.753849505728041,3.355257821842536,4.70489394916907,3.8147794624509386,1.0953694673958685,1.1668750286895464,3.232344383960982
2024-07-03,46.51605147611812,17.27936543086507,9.090320563910561,9.731490076371271,3.376770976511116,4.701313954701628,3.8118767637891544,1.0938125690096072,1.1659871433956295,3.233011045327841
2024-07-04,46.52969065976764,17.272185236928237,9.120660048261678,9.707282477772058,3.3734535210868715,4.69936039071875,3.8102927927494292,1.1239228234971481,1.1665661265020393,3.1965859227161455
2024-07-05,46.53520724847749,17.266734647260577,9.16337000329263,9.646617309981401,3.374499984623616,4.697877411880873,3.8090903772911626,1.1266240635065694,1.1661979928126114,3.213780960873067
2024-07-08,46.53015845704582,17.26486130990818,9.169561992946598,9.673103484245814,3.386865919457832,4.697367720302678,3.808677113786036,1.124545835204472,1.166071467311128,3.1787866997914374
2024-07-09,46.50637867807473,17.25603790161708,9.17116577096373,9.690748644015006,3.3902589835670764,4.694967075863913,3.8067306450238094,1.1580108455165323,1.1654755329176798,3.1602259224404396
2024-07-10,46.49299260270646,17.251071042651176,9.194039866922408,9.713451942974435,3.3683632970275843,4.693615708913497,3.8056349419230853,1.2088114730524002,1.1651400704764625,3.106879053352495
2024-07-11,46.38793766483098,17.212090755618295,9.199272440949613,9.723700047343835,3.559164367255252,4.6830100782773965,3.7970357806297512,1.2056985337644135,1.1625073357164935,3.0695829956139677
2024-07-12,46.38014211602674,17.21979438472922,9.195946340329328,9.735968105743192,3.581762979721069,4.682223092792512,3.7963976841928453,1.2044429760730417,1.1632444354276317,3.0400778849644183
2024-07-15,46.42253683290159,17.23553448974566,9.265081050252567,9.71277423292677,3.589790505790084,4.686502974511442,3.79986785909147,1.2063457223382998,1.1643077227796375,2.9172586096624786
2024-07-16,46.421390135141685,17.229805966689618,9.32971582816565,9.588661311467334,3.598652187995814,4.686387211719719,3.7997739973540634,1.2069140778962815,1.1642789628464534,2.974420320723385
2024-07-17,46.42728053302105,17.2372957077358,9.344349236576099,9.606212657214067,3.600211938769159,4.686981866149788,3.800256149668566,1.2064947785196032,1.1644266978951834,2.9264904344506864
2024-07-18,46.46544128984551,17.251463848584507,9.359757973161447,9.633683674014641,3.574318530945001,4.743912463078416,3.803379758226578,1.2104446893097418,1.1653837947474681,2.792213978086691
2024-07-19,46.8154027401481,17.371473996526973,9.435922233248037,9.64810835621879,3.6414634374624373,4.822878335614343,3.8298380444028903,1.2186513820799187,1.1734908100619323,2.04277066423658
2024-07-22,46.71150357171479,17.332920836732153,9.449516449685499,9.563895992069,3.865340612782031,4.834572824654437,3.821338342066539,1.2168007692051956,1.1708864381630872,2.0332241629272674
2024-07-23,46.71844298112916,17.324767647078247,9.457224754837574,9.59250950273624,3.8051561510071816,4.832298701931192,3.8195408321991544,1.2255876325722206,1.1705488825274553,2.053922913981582
2024-07-24,46.692359573839006,17.31509504367131,9.44152430555603,9.6495057015639,3.8474727982551906,4.829600777789305,3.817408341627329,1.2209611035514865,1.1716640467931052,2.014408307353338
2024-07-25,46.637115669861274,17.28593085545482,9.412432062634519,9.67973581534277,3.8445692771335866,4.821466176983551,3.8109785983834357,1.2124586882582031,1.1696905877562944,2.1256222681915466
2024-07-26,46.36028585418806,17.17431533330596,9.33056180362101,9.610681354967806,3.858085058884917,4.790333895513313,3.7863710507938033,1.206100192532109,1.1621378775900482,2.7211275786029816
2024-07-29,46.3704325834729,17.166334657841567,9.348535590253874,9.619060305867556,3.8549516766939873,4.7881078911897506,3.7846115746250177,1.20341364831018,1.161597847605392,2.7029542241397775
2024-07-30,46.39360785504438,17.17491414363494,9.385589813104806,9.632872156216301,3.815259475153992,4.790500918265617,3.78650306875496,1.203888274749682,1.1621783974099826,2.6546858976653334
2024-07-31,46.413523337200196,17.185543358312785,9.392684972946451,9.650371629437798,3.729330582247666,4.792557346725616,3.788128508934873,1.2044050704153324,1.1626772881883802,2.6807779055909022
2024-08-01,46.42774668441274,17.190809839558902,9.405885816094543,9.66752236664298,3.734555881858564,4.79402601797221,3.7892893746307803,1.2043511062841523,1.1630335887141108,2.622779323831015
2024-08-02,46.4248301265447,17.18972992516985,9.410032830565214,9.674423762256648,3.7354211460027287,4.793724860683717,3.787697652609946,1.204275449808321,1.1629605277752066,2.6169037185836737
2024-08-05,46.423514358438595,17.189242735484367,9.412135007920138,9.66408184932908,3.740327987044095,4.793588997391081,3.7854752345376648,1.2042413183484213,1.1629275672588852,2.6244649442476735
2024-08-06,46.42936715268979,17.191409850629675,9.407864070501805,9.668896306047472,3.7415610651388596,4.7941933439278355,3.7859524842245307,1.2042873750591931,1.1630741820913528,2.6133941696894785
2024-08-07,46.414425322055784,17.185877336402136,9.413612257169524,9.67417985009173,3.7155066119381437,4.792650483678716,3.78473409456564,1.2066488624980782,1.1626998832690911,2.649665298331154
2024-08-08,46.41468016612001,17.185971697558116,9.41664562143229,9.690156394946905,3.767909791917565,4.792676798310841,3.784754875109877,1.2048791691351723,1.1627062672146355,2.5796192182545905
2024-08-09,46.40451065540111,17.18220623105555,9.393884388785978,9.675855468593323,3.774338476752888,4.791626717218002,3.7839256308894473,1.2046151786997834,1.1624515169113898,2.6265857356925335
2024-08-12,45.36822811996802,16.798501716430312,9.234477324940858,9.408559087029344,5.913942155689807,4.684622483939019,3.6993215294679715,1.1777969890315942,1.1364922257078145,2.578058367795258
2024-08-13,45.3912454739039,16.80702435607533,9.265302381429015,9.385041727509748,5.91154251796294,4.686999204790529,3.701198362584337,1.179808931300912,1.136241604786472,2.535595439656815
2024-08-14,45.38046558625131,16.79155746867353,9.254937004651998,9.380867867485563,5.964264580665127,4.682685931517582,3.6977922856302614,1.1791364232464967,1.135195963357618,2.53309688852051
2024-08-15,45.37359386359372,16.789014812391294,9.28497737532087,9.377939323157804,5.976562040379022,4.681976857280501,3.6972323486022045,1.1780695698291985,1.1350240666676783,2.5056097427777013
2024-08-16,45.38614130574749,16.782196396579767,9.298511076375936,9.36677938408199,5.960154888536581,4.680075395795738,3.6957308151420043,1.1783583100710013,1.1345631065619717,2.5174893211075107
2024-08-19,45.37643617001191,16.778607779233496,9.370598445097315,9.373302993177566,5.958454072484463,4.679074632883046,3.694940539340377,1.1778998820240307,1.1343204975048236,2.456364988242974
2024-08-20,45.366114817928654,16.77479130678715,9.413794000361824,9.354183632261023,5.963930833593277,4.678010327688852,3.6951321213512704,1.1775906747739617,1.1340624842667162,2.4423898009872698
2024-08-21,45.37118931297421,16.77972282236105,9.413953619276196,9.351809112999044,5.963070000952733,4.677658884972972,3.694854518871307,1.1778117938422528,1.1339772860795536,2.4359526476706783
2024-08-22,45.374158905190384,16.783917149330605,9.420844487321402,9.382762747541355,5.965462419585013,4.677965042682856,3.6951789130358383,1.176340844664545,1.1350835315577934,2.3882859590902052
2024-08-23,45.36505786051991,16.77830346058299,9.417668854721423,9.439866519795595,5.920468177869188,4.675537929749453,3.6953246883688444,1.1752766569910156,1.1344946054126,2.3980012459889797
2024-08-26,45.36590905214942,16.778618274497852,9.410996337710268,9.520583892833546,5.913791932900339,4.67562565759412,3.695394024320156,1.1744116108341436,1.1345158921111604,2.330153325048993
2024-08-27,45.34307973097595,16.770174831537293,9.42184904939623,9.528370965543886,5.826972651577373,4.673272759524746,3.693534404645242,1.1737175169284453,1.1339449738110854,2.4350831160597517
2024-08-28,45.35462014159895,16.774443061770523,9.409809496410034,9.519369781626612,5.828455692815136,4.674462168954326,3.6944744577676296,1.1746143700427363,1.1342335777325505,2.4355172512815053
2024-08-29,45.345940905915036,16.771233039410177,9.422299225852523,9.52594090864321,5.8298561120009875,4.673567645778226,3.6937674688336015,1.1743895912898004,1.1340165264043502,2.4289885758720846
