date,UBS SECURITIES HONG KONG LTD,CMB INTERNATIONAL SECURITIES LTD,GF SECURITIES (HONG KONG) BROKERAGE LTD,CITIBANK N.A.,HSBC BROKING SECURITIES (HONG KONG) LTD,ZHONGTAI INTERNATIONAL SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD
2024-06-19,48.66725586963031,0.0,11.585284502725376,9.689562157723632,7.322917747743392,5.940767681045891,4.650819942741399,4.053363366445543,3.9002646741279836,4.189764057816473
2024-06-21,48.66553338383742,0.0,11.584874463416483,9.68921921393406,7.322658566872031,5.940557418771049,4.650655335735445,4.053219905289015,3.9036659431299316,4.189615769014564
2024-06-25,48.666394611492564,0.0,11.585079479442724,9.689390682794329,7.322788155014366,5.940662548047977,4.650737637781907,4.070988505365688,3.8895775291873957,4.18438085087305
2024-06-26,48.67035665134722,0.0,11.58602264663198,9.690179517725683,7.323384319549442,5.941146190651182,4.651116264717836,4.071319933630199,3.881752965084849,4.184721510661608
2024-06-27,48.67018437533036,0.0,11.585981636169551,9.690145217883956,7.3233583973337995,5.942187056006243,4.6510998013952065,4.0709515576062465,3.8813852600615735,4.184706698213064
2024-06-28,48.66966755459726,0.0,11.5858586065242,9.690042319815669,7.323280631787927,5.942123956893102,4.65246625700092,4.070554367618444,3.88134404426588,4.1846622614965945
2024-07-04,48.66915074484012,0.0,11.585735579491685,9.689939423932676,7.323202867893597,5.942060859120025,4.652416853746753,4.070511143525906,3.882364701725393,4.184617825723849
2024-07-10,48.67139033306048,0.0,11.586268715503532,9.690385321875373,7.323539856697127,5.942334292481839,4.6526309420927054,4.070698454556989,3.877941696176927,4.184810387555025
2024-07-12,48.66312210855673,0.0,11.584300457143847,9.688739133409811,7.322295744472615,5.941324817435608,4.651840559962688,4.070006930265633,3.8765750898906965,4.201795158862373
2024-07-16,48.66346656182444,0.0,11.584382454557366,9.688807713429135,7.322347574042667,5.941366872048202,4.651873487189967,4.070035739086892,3.875894697298126,4.201824900523203
2024-07-22,48.659161246431275,0.0,11.583357570314098,9.6879505329622,7.32169975714938,5.940841232177927,4.651461930349765,4.069675658131788,3.8755517922343983,4.210300280249165
2024-07-23,48.65485669276357,0.0,11.582332867400272,9.687093504153422,7.321052054872233,5.940315685307407,4.651050446324978,4.0781619784651415,3.87520894783975,4.2099278228732215
2024-07-29,48.65003649672665,0.0,11.581185415351685,9.686133811886464,7.320326764356554,5.9397271831912635,4.650589670639818,4.09191069625222,3.8705792127572103,4.209510748838133
2024-07-31,27.055071436616444,0.0,6.440484351006033,5.3866155319913585,4.0709520035481885,3.30317826721599,2.5862680651846297,2.2854158675736107,2.1524916452894094,2.3334999114081687
2024-08-02,48.64814310957643,0.0,11.580734692819314,9.685756841947377,7.320041868113321,5.939496017832831,4.650408676598346,4.121824842725152,3.870428575564042,4.1831653748231865
2024-08-05,48.64848735082366,0.0,11.580816639761164,9.685825379753807,7.320093665780844,5.939538046559653,4.650441583558009,4.121854009349694,3.869748348911027,4.183194975502143
2024-08-06,48.64865947327421,0.0,11.580857613666991,9.685859649020761,7.320119564889503,5.939559061146114,4.6504580372124815,4.123637634979421,3.867639189811806,4.183209775998716
2024-08-12,48.64728252777196,0.0,11.580529830538412,9.6855855016748,7.319912377151548,5.939390948617976,4.650326411236615,4.1348424694498425,3.867529720641547,4.174600212917303
2024-08-14,48.647626756840054,0.0,11.580611774581007,9.685654037056386,7.319964172986489,5.939432975857835,4.6503593170320405,4.134871727671392,3.8668494855094213,4.174629752465378
2024-08-15,48.64831522959107,0.0,11.580775666145273,9.685791110729348,7.320067766855451,5.939517032121891,4.650425130019964,4.134930245356698,3.865842792293566,4.174335026886738
2024-08-16,48.64831522959107,0.0,11.580775666145273,9.685791110729348,7.320067766855451,5.939517032121891,4.650425130019964,4.140237334290836,3.863719956719911,4.171150773526256
2024-08-20,48.64848735082366,0.0,11.580816639761164,9.685825379753807,7.320093665780844,5.939891853740385,4.650441583558009,4.140251982747824,3.863026012477095,4.171165531357212
2024-08-22,48.649003721829224,0.0,11.580939562348467,9.68592818828216,7.320171363656625,5.9399549017013085,4.6504909448707155,4.140295928740723,3.862005583094115,4.171209805476658
2024-08-26,48.64556145550152,0.0,11.580120127719825,9.685242839314979,7.319653408971627,5.939534607241362,4.650161889244451,4.148847620612566,3.859963388961284,4.170914662432387
2024-08-27,48.645733557248526,0.0,11.580161096697154,9.685277104459896,7.3196793049650415,5.939555620551759,4.650178340919815,4.148862298702451,3.8596232578627268,4.170929418592632
2024-08-29,48.57870612089506,0.0,11.56420515453918,9.671932063749988,7.309593747550972,5.9313716924410675,4.723616733355397,4.143145710970492,3.8945813671882235,4.182847409309614
2024-09-02,48.56446513856558,0.0,11.5608150757493,9.669096710060883,7.3074509198862,5.929632894391332,4.7423641702946915,4.141931136323081,3.8934396598670604,4.190804294861874
2024-09-03,48.56497972742338,0.0,11.560937574094707,9.669199163766855,7.3075283496038255,5.928636125197565,4.742414420364463,4.141975024207082,3.8934809147364744,4.190848700605645
2024-09-04,48.56686664653868,0.0,11.561386756905483,9.669574845931947,7.307812272607722,5.924981124089912,4.742598679731453,4.1421359544060055,3.8936321900711763,4.191011529717628
2024-09-05,48.57098406996771,0.0,11.562366913295877,9.670394617450444,7.308431817567977,5.917005590283593,4.74300074987241,4.159442807235301,3.8770065971689243,4.191366837157768
2024-09-09,48.570812496719704,0.0,11.562326070128213,9.670360457528718,7.3084060010973255,5.909919843464502,4.742983995588767,4.1375270934173844,3.9063120105770914,4.191352031478295
2024-09-10,48.574930589250364,0.0,11.563306385798858,9.672946723376468,7.3090256467366945,5.890990945753051,4.743386131068107,4.145649883925699,3.908056297433111,4.191707396657648
2024-09-13,48.57922101159349,0.0,11.564327724738023,9.673801094679574,7.30967122268628,5.882678686934818,4.7438050947102965,4.146016052001968,3.908401479852381,4.192077632803172
2024-09-16,48.565494327186464,0.0,11.561060075036126,9.671067637619583,7.307605780962359,5.8810164603259505,4.7618908692300215,4.153674631659688,3.9072971106893375,4.190893107290473
2024-09-17,48.56532279272038,0.0,11.561019241100535,9.67103347918165,7.307579970327188,5.8802892837425835,4.7618740501196815,4.154719567826128,3.9072833100242157,4.190878304957633
2024-09-19,48.56618047716827,0.0,11.561223413663066,9.671204273784323,7.307709025326348,5.87898029783438,4.76195814685951,4.15479294195717,3.9069991057394393,4.190952317667494
2024-09-20,48.56652355942985,0.0,11.561305084707328,9.671272593314535,7.307760648602354,5.879021828254037,4.784950506615244,4.15482229233525,3.907026705646947,4.167316781094459
2024-09-23,48.56669510237835,0.0,11.561345920662168,9.67130675344161,7.307786460513868,5.879042593683901,4.784967407650323,4.170731522440572,3.8907927386581354,4.167331500571078
2024-09-30,27.055071436616444,0.0,6.440484351006033,5.387599352770872,4.0709520035481885,3.2774021627927405,2.6655640200134036,2.3214237081037985,2.1576075133428785,2.3264164017956728
2024-10-02,48.570640924683836,0.0,11.562638468274008,9.672092502972859,7.308380184809063,5.883759131359973,4.785356164412305,4.167537965091352,3.8730935555392705,4.176501102857336
2024-10-03,48.57922101159349,0.0,11.535356843843836,9.672034577551878,7.30967122268628,5.884798507488051,4.796800608541126,4.178873270577082,3.8748376544261895,4.168406303292068
2024-10-04,48.62113536496789,0.0,11.459736399330032,9.682854906901204,7.315978037334568,5.887754286504712,4.8009393080012295,4.170102530765103,3.889496344655971,4.172002821539294
2024-10-07,48.62096343722644,0.0,11.459695876899161,9.682820667647794,7.315952167523611,5.886319038965746,4.800922331543443,4.170087784990363,3.8912506261584476,4.171988069044993
2024-10-08,48.614946732196266,0.0,11.458277772341939,9.681622446310767,7.315046839387453,5.885590623836402,4.799974667900338,4.180532209283166,3.88581920954812,4.178189499195549
2024-10-09,48.59776434874086,0.0,11.417116958235463,9.677493713693625,7.312461421769266,5.883510430773199,4.901835590928633,4.186123414867281,3.845214162501155,4.178479958490511
2024-10-10,48.60291778833069,0.0,11.387221793098714,9.678519941543874,7.313236855139403,5.884134334279613,4.9157874740532,4.186920798586872,3.8435010649129047,4.187759950054723
2024-10-14,48.6024023951886,0.0,11.387101041170915,9.678417308964793,7.313159304401852,5.884071937974597,4.91573534625373,4.187936815858887,3.8434603078106435,4.187715542375982
2024-10-15,48.59965381635975,0.0,11.389284690360437,9.679637232107838,7.312745728244181,5.883739180029327,4.915457349993564,4.188760334380605,3.8432429511963404,4.187478717327964
2024-10-16,48.600512713848175,0.0,11.389485972206034,9.679808299501428,7.31287496576845,5.883843162844172,4.9134234708014795,4.189187820254846,3.8433108724974,4.187552722278015
2024-10-18,48.61030629138341,0.0,11.391781088198165,9.681758895242371,7.314348596476925,5.885028826760101,4.893908872666331,4.190385520596901,3.8440853450475854,4.188396563628208
2024-10-21,48.61064999735947,0.0,11.391861635381193,9.681827351474084,7.314400313602682,5.885070437680323,4.893943475734161,4.190415149304377,3.843405461191226,4.1884261782724845
2024-10-22,48.610993708196006,0.0,11.391942183703271,9.68189580867386,7.3144520314597905,5.88511204918898,4.893978079291326,4.190444778430844,3.842725567720371,4.188455793335553
2024-10-24,48.59913849243833,0.0,11.389163924667928,9.679534594573934,7.312668187922202,5.883676792104542,4.892784539278718,4.189422815636436,3.866176337764451,4.187434315613466
2024-10-29,48.59982559342879,0.0,11.389324946160407,9.679671445102842,7.312771575383599,5.883759976298272,4.892853714107889,4.18948204624536,3.8648171851641266,4.187493518108716
2024-10-30,48.60377680119181,0.0,11.390250908107664,9.682225820810508,7.313366110023694,5.891307971324097,4.876284370708662,4.189822654751297,3.8651313981366675,4.187833964945599
2024-11-01,48.60824415759131,0.0,11.391297829018653,9.684883323209974,7.314038309079894,5.891849463654513,4.876732568392525,4.179248807558462,3.865486656937995,4.188218884556679
2024-11-04,48.61563428026053,0.0,11.39302969754789,9.687062894622384,7.315150294119638,5.899816592127762,4.8933845704640415,4.122252572285031,3.8848134608919893,4.188855637680739
2024-11-05,48.6079004856357,0.0,11.391217289808285,9.687289432784546,7.3139865970731615,5.902413166970302,4.892606128881441,4.121596802690379,3.88773058324185,4.195259512914334
2024-11-06,48.60979074153249,0.0,11.391660269559283,9.692615510986155,7.314271022159538,5.902642699025435,4.9083515247668155,4.137312215694149,3.9232343437426898,4.120121672533438
2024-11-07,48.6079004856357,0.0,11.391217289808285,9.689410504805737,7.3139865970731615,5.902413166970302,4.908514169040376,4.1573015150471,3.9092948154572955,4.119961456162041
2024-11-08,48.55966283503969,0.0,11.37991284024352,9.679794899240749,7.30672832164039,5.896555712910838,4.903643043378372,4.153175879998034,4.004653590798479,4.115872876749932
2024-11-11,48.562235379523194,0.0,11.380515713704552,9.680307705580736,7.307115410070146,5.896868094648792,4.90390282359767,4.142800505920309,4.0101634436729245,4.116090923281678
2024-11-12,48.56240689218022,0.0,11.380555907539804,9.680341894601947,7.307141217423728,5.896888921274815,4.903920143257617,4.1431683186514405,4.009471244531864,4.1161054605385665
2024-11-14,48.56532279272038,0.0,11.381239246180574,9.680923144913987,7.307579970327188,5.897242996426588,4.9042145961958,4.143417092703459,4.0037075509144895,4.116352609617532
2024-11-15,48.56686664653868,0.0,11.381601046919387,9.681230893927117,7.307812272607722,5.897430465192239,4.904370497361378,4.1435488087084495,4.000655903481367,4.116483465263666
2024-11-18,48.53840690227301,0.0,11.374931531723224,9.67555778025019,7.303529960760563,5.893974624318555,4.901496580640441,4.199719821489083,3.9983115553327284,4.114071243212203
2024-11-21,48.53943498671499,0.0,11.375172462377577,9.675762716733608,7.303684655691925,5.894099463677722,4.888538877789303,4.210752211352519,3.998396242947476,4.1141583827148835
2024-11-22,48.538064217136835,0.0,11.374851223773092,9.675489470018208,7.303478397239655,5.893933012374001,4.8884008238466246,4.215222351671965,3.994753285891041,4.11580721804858
2024-11-25,48.538064217136835,0.0,11.374851223773092,9.675489470018208,7.303478397239655,5.893933012374001,4.8884008238466246,4.217693380395747,3.9922822571672594,4.11580721804858
2024-11-28,48.53155411879253,0.0,11.373325588144374,9.674191758850794,7.302498828660058,5.893142497050323,4.887745174087556,4.231598915358237,3.9906879277557943,4.1152551913003395
2024-12-02,48.53138282399747,0.0,11.373285445364877,9.674157613257794,7.302473054087969,5.893121696879082,4.887727922521578,4.231936935208091,3.990673842402809,4.1152406662803305
2024-12-03,48.53309582636342,0.0,11.373686885912063,9.67661688785275,7.3027308079966975,5.893329705199105,4.881547020208044,4.232439276996507,3.9911676683768222,4.11538592109459
2024-12-04,48.53309582636342,0.0,11.373686885912063,9.67661688785275,7.3027308079966975,5.893329705199105,4.881547020208044,4.232792244966153,3.990814700407176,4.11538592109459
2024-12-05,48.532410610906005,0.0,11.37352630629254,9.676480268349005,7.302627704249744,5.893246500109034,4.881478099991492,4.2330854471927735,3.991817244970989,4.115327817938416
2024-12-10,48.532924520685135,0.0,11.373646740582087,9.676582732615149,7.302705031787019,5.893308903706322,4.881529789971458,4.231365437722894,3.9925654477782095,4.115371395151732
2024-12-11,48.53275321621614,0.0,11.373606595535511,9.676548577618659,7.3026792557593,5.893288102360384,4.881512559856503,4.23170346794159,3.992551355400495,4.115356869311419
2024-12-13,48.529327380769566,0.0,11.372803754113002,9.675865528318528,7.302163773414049,5.892872106276503,4.8811679830984955,4.238463571236284,3.992269528736043,4.115066374037529
2024-12-16,48.52795718200814,0.0,11.372482649278897,9.675592335598203,7.301957600852053,5.892705724286537,4.8810301660158,4.244343720718451,3.9889804338311845,4.114950187410735
2024-12-18,48.52761464440732,0.0,11.372402375903542,9.675524039828558,7.301906059530657,5.892664130257068,4.880995712961115,4.244313761754597,3.989658133577966,4.114921141779175
2024-12-19,48.52778591260327,0.0,11.372442512449565,9.67449939953659,7.301931830100402,5.892684927198403,4.8817187981318435,4.244328741183657,3.9896722142525674,4.1149356645437
2024-12-23,48.52692958371242,0.0,11.372241832552476,9.674328681808909,7.301802979070677,5.892580943959668,4.881632654559347,4.244606768219919,3.99101350437042,4.11486305174616
2024-12-30,48.52847099747636,0.0,11.37260306146677,9.674635978056886,7.302034914198452,5.892768116431738,4.881787715178858,4.244388659957248,3.988316800606776,4.114993756626915
2025-01-02,48.528299724444665,0.0,11.372562923787495,9.674601833065289,7.302009142901075,5.8927473189032025,4.88177048573468,4.2447266131941515,3.988302724517096,4.114979233452342
2025-01-03,48.528128452621935,0.0,11.372522786391539,9.674567688314708,7.30198337178561,5.89272652152147,4.881753256412121,4.245064564045564,3.988288648526775,4.114964710380282
2025-01-06,48.52761464440732,0.0,11.372402375903542,9.674465255509043,7.301906059530657,5.892664130257068,4.881701569174124,4.245372546074112,3.9889522773649566,4.114921141779175
2025-01-07,48.527443377420276,0.0,11.372362239640825,9.674431111722507,7.301880289142813,5.892643333462528,4.881684340338016,4.245710489874977,3.9889381992809003,4.114906619117161
2025-01-08,48.50570229155684,0.0,11.367267235933351,9.656691596575104,7.298608927717565,5.890003333170754,4.940173490116086,4.243455573606105,3.9815067900257572,4.116590761298443
2025-01-09,48.50467563554689,0.0,11.367026640030744,9.656487206163348,7.298454447721071,5.886351054491295,4.945713108439035,4.243365757997593,3.9814225187404952,4.116503630869527
2025-01-10,48.49817448991366,0.0,11.36550310246173,9.655192934450156,7.297476226247772,5.885562099097777,4.960922357822804,4.243502442082369,3.9794780274452832,4.114188320478449
2025-01-13,48.46808663426207,0.0,11.358452040842375,9.648850439561132,7.292948933960473,5.871335891080626,5.03786104855908,4.2394598284971385,3.972074260609821,4.110930922627288
2025-01-14,48.45954575621854,0.0,11.35645049383731,9.647150152617964,7.2916637958056985,5.870301264643303,5.101468544154643,4.233778702756357,3.967497551806127,4.072143738160055
2025-01-15,48.45886261600902,0.0,11.356290400550245,9.647014155549199,7.291561004319408,5.870218510280394,5.101396628121677,4.23336659056264,3.967441621502478,4.07384847310494
2025-01-16,48.45817949505985,0.0,11.356130311776825,9.646878162314716,7.291458215731206,5.870135758250649,5.1013247141163,4.233659336235152,3.968442962146521,4.0737910443687815
2025-01-17,48.455447203850404,0.0,11.360776050601668,9.646334227716343,7.291047090356821,5.86980477346134,5.101037078368979,4.233773026636407,3.9682192033934345,4.073561345614605
2025-01-20,48.45510568911361,0.0,11.360695979677415,9.646266240204412,7.2909957029448424,5.8697634029870605,5.101001126181233,4.234095587707678,3.968543636092134,4.073532635091619
2025-01-21,48.46039970856656,0.0,11.356650616793747,9.645557957993088,7.291792289239184,5.870404710878101,5.1015584420472795,4.234205749520861,3.965452831279645,4.073977693681539
2025-01-22,48.46057050264777,0.0,11.356690642231412,9.645591952847012,7.291817988469316,5.8704254005625645,5.101576422006011,4.234220672577315,3.9651143666291895,4.0739920520294115
2025-01-23,48.46176609492615,0.0,11.356970828194948,9.646534821950025,7.291997888152542,5.8705702324373625,5.101702285265861,4.234677586125846,3.9652121917284497,4.070568071218819
2025-01-27,48.442814363901135,0.0,11.359223423424732,9.64346701649965,7.289146238414055,5.868274454198686,5.09970718485432,4.236544663045277,3.97775398861751,4.083068667044631
2025-02-03,48.44588661056673,0.0,11.353249485471212,9.642669270967202,7.289608516576876,5.868646620573852,5.100030608639662,4.241041349652933,3.9773015906112876,4.081565946940247
2025-02-04,48.44486248504754,0.0,11.353009482586813,9.643874734114336,7.289454417341025,5.868522559870504,5.099922796153186,4.241304022108107,3.9775698384132356,4.081479664365255
2025-02-05,48.4365004137393,0.0,11.351049838777612,9.645028227841324,7.2881961840731595,5.867509593755991,5.099042498100919,4.240571930306139,3.991326153548018,4.080775159857536
2025-02-06,48.436159166023884,0.0,11.350969867685729,9.64496027611443,7.2881448368396455,5.867468255628196,5.0990065740232415,4.240542054376398,3.9920025595709627,4.080746409737513
2025-02-07,48.41927341186139,0.0,11.347012706548433,9.64124572176984,7.2856040527615,5.865422746070322,5.1574449337463415,4.22462597484636,3.99342799391668,4.065942458479134
2025-02-10,48.40751151361219,0.0,11.34425631638637,9.63925574721965,7.283834250624579,5.863997931101684,5.175203049091631,4.219727137524853,4.0012592853264275,4.064954769112611
2025-02-11,48.391667558774394,0.0,11.340543299973724,9.637860480705722,7.281450225143729,5.862078623219823,5.204127914120705,4.218697944863245,3.999949658588163,4.0636242946104995
2025-02-12,48.391156636134816,0.0,11.340423565717614,9.637758723494922,7.2813733470786275,5.862016730980215,5.2040729685710945,4.2193572749220145,4.000259362522143,4.063581390578554
2025-02-13,48.380599983196625,0.0,11.337949623698508,9.635656222107924,7.279784897107976,5.860737917237198,5.202937686920207,4.2198442471205615,4.019794512567496,4.062694910043505
2025-02-14,48.37804664618998,0.0,11.337351251492217,9.63514769022482,7.279400698809802,5.860428610634643,5.202663096416082,4.22032522108433,4.024156288097932,4.062480497050195
2025-02-17,48.373961867512996,0.0,11.336393987322701,9.63433415084977,7.27878606587571,5.859933787972584,5.202223811890288,4.22524603929304,4.026982805951958,4.0621374833309485
2025-02-18,48.37004793517482,0.0,11.33547676083737,9.633554637852818,7.278197140034905,5.859459661325377,5.201802900490401,4.225607739399039,4.03404440868524,4.06180881620003
2025-02-19,48.36987777857069,0.0,11.335436884791878,9.633520748844788,7.278171536725369,5.859439048863728,5.201784601539817,4.225241093587567,4.034733779544928,4.06179452753123
2025-02-20,48.36987777857069,0.0,11.335436884791878,9.633520748844788,7.278171536725369,5.864715762803209,5.201784601539817,4.2199643796480855,4.034733779544928,4.06179452753123
2025-02-21,48.36936731594117,0.0,11.33566903555555,9.633419083251265,7.278094727877563,5.8646538706015505,5.201729705460525,4.22027162224519,4.035042976939182,4.061751662128002
2025-02-24,48.36919716412558,0.0,11.335629159394783,9.633385195196938,7.278069125288554,5.864633240157961,5.201711407024908,4.220608552322734,4.035380558606606,4.061385597881937
2025-02-26,48.36834642300389,0.0,11.335429782799109,9.633215758501539,7.277941115045375,5.864530090117159,5.20161991677788,4.220886087985237,4.036716661526254,4.061314164243553
2025-02-27,48.36766585165332,0.0,11.335270286572193,9.633080213436553,7.277838710092956,5.8644475726970064,5.201546726897438,4.221178462454587,4.037715157053891,4.061257019142051
