date,HUATAI FINANCIAL HOLDINGS (HONG KONG),FUTU SECURITIES INTERNATIONAL,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,PRUDENTIAL BROKERAGE LTD,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,PRIME CHINA SECURITIES LTD
2024-07-10,88.99211544932997,3.4623290125994868,5.297331439147907,1.134229590408629,0.0,1.113994508514015,0.0,0.0
2024-07-11,88.96369143487999,3.412248596489451,5.2956394754878415,1.2137171294845475,0.0,1.1147033636581765,0.0,0.0
2024-07-12,88.97032208073503,3.400790739852524,5.296034170327632,1.2180665643053499,0.0,1.114786444779459,0.0,0.0
2024-07-16,88.96937478509979,3.4007545305397,5.295977781748424,1.219118327322466,0.0,1.114774575289626,0.0,0.0
2024-07-23,88.96748025434495,3.402811533209179,5.2958650081922585,1.2190923671853913,0.0,1.1147508370682135,0.0,0.0
2024-07-24,88.96653301922409,3.4038400016926142,5.295808623215223,1.2190793875314494,0.0,1.1147389683366178,0.0,0.0
2024-07-25,88.9655858042734,3.404868448276113,5.2957522394388326,1.2190664081538929,0.0,1.1147270998577519,0.0,0.0
2024-07-26,88.96937478509979,3.4007545305397,5.295977781748424,1.219118327322466,0.0,1.114774575289626,0.0,0.0
2024-07-29,88.97979614669526,3.3894394497119507,5.296598122170042,1.2192611278417165,0.0,1.114905153581028,0.0,0.0
2024-07-30,88.05711679624247,3.356400159178305,5.241674848274062,1.2066179536135508,1.0348461401297004,1.1033441025619106,0.0,0.0
2024-07-31,88.05711679624247,3.3374314926586157,5.241674848274062,1.2255866201332397,1.0348461401297004,1.1033441025619106,0.0,0.0
2024-08-01,88.05804476495665,3.3279822301682755,5.241730086401838,1.2456222280110518,1.0348570456064747,1.0917636448557104,0.0,0.0
2024-08-02,88.05804476495665,3.3227131006081616,5.241730086401838,1.2656449203394866,1.0348570456064747,1.07701008208739,0.0,0.0
2024-08-05,85.37686854541292,3.2246089205335964,5.082130789205991,1.2271087812296733,1.0033478960595663,1.0442174641271658,0.0,3.0417176034310884
2024-08-14,85.37861323893556,3.222631295904768,5.082234643573341,1.2271338574450306,1.00336839967612,1.0442388029215832,0.0,3.041779761543594
2024-08-16,85.37948561243704,3.221642453280176,5.082286572348747,1.2271463959370414,1.0033786517986467,1.0442494726458422,0.0,3.0418108415525165
2024-08-19,85.38035800376599,3.2206535904479727,5.082338502185348,1.227158934685284,1.003388904130682,1.0442601425881435,0.0,3.0418419221965785
2024-08-20,85.3829752847233,3.2156432561325268,5.0824942980626595,1.2271965524674817,1.0034196623839027,1.0463357782903424,0.0,3.0419351679397946
2024-08-21,85.3829752847233,3.2146214438490404,5.0824942980626595,1.2282183647509683,1.0034196623839027,1.0463357782903424,0.0,3.0419351679397946
2024-08-23,85.3838477473677,3.2136324688568667,5.082546232144374,1.228230914965327,1.0034299155540358,1.0463464699871006,0.0,3.041966251124608
2024-08-26,85.38472022784231,3.213665306819264,5.082598167287446,1.2282434654361702,1.0034401689337098,1.045335328736441,0.0,3.041997334944658
2024-08-28,85.38123041292299,3.1971852965655945,5.082390433083179,1.248629093129804,1.003399156672232,1.0452926041504007,0.0,3.0418730034757995
2024-08-30,85.38210283990858,3.1808691359824275,5.082442365042272,1.2639688792837336,1.0034094094233035,1.0453032849694903,0.0,3.0419040853901977
2024-09-02,85.38123041292299,3.1818584255369964,5.082390433083179,1.2639559641584024,1.003399156672232,1.0452926041504007,0.0,3.0418730034757995
2024-09-05,85.37948561243704,3.1470532052340445,5.082286572348747,1.3354540711821092,1.0033786517986467,1.045271243167022,0.0,3.0070706438324004
2024-09-10,85.3829752847233,3.1430945840049738,5.0824942980626595,1.335508654517068,1.0034196623839027,1.0453139660068558,0.0,3.007193550301248
2024-09-13,85.37163489264799,3.1559589200035174,5.081819251569277,1.3353312749901578,1.0032863902374407,1.0451751295447065,0.0,3.006794141006912
2024-09-16,85.36727400546971,3.144559841594933,5.081559666047173,1.3577388010005413,1.003235141145622,1.0451217407250217,0.0,3.0005108040169977
2024-09-17,85.33414581682128,3.103511653971183,5.079587682412854,1.435846457875447,1.0028458190851273,1.0447161638738138,0.0,2.9993464059603046
2024-09-24,85.33850331994049,3.079159410029217,5.079847066495962,1.4563453793372019,1.002897028407526,1.0437482311939834,0.0,2.9994995645956255
2024-09-25,85.34024644579719,3.077179703135926,5.0799508275466625,1.4563751266750182,1.0029175136008892,1.0437695508147746,0.0,2.9995608324295433
2024-09-27,85.34198964286558,3.075199915365923,5.0800545928363,1.456404875228099,1.0029379996311312,1.0437908713065336,0.0,2.9996221027664283
2024-09-30,85.33327436959692,3.0779495230493565,5.079535808774884,1.4634046670636125,1.0028355778481979,1.0436842775568822,0.0,2.99931577611014
2024-10-02,85.31236497452723,3.079237261005551,5.078291159231304,1.4834654311144118,1.002589850897696,1.0454704758851738,0.0,2.9985808473386286
2024-10-03,85.31236497452723,3.0782162937439446,5.078291159231304,1.4844863983760184,1.002589850897696,1.0454704758851738,0.0,2.9985808473386286
2024-10-04,85.3088810715393,3.0515465237782506,5.078083776939786,1.5150535434215204,1.0025489081131624,1.0454277819835827,0.0,2.998458394224397
2024-10-07,85.31629892779293,3.049660346452687,5.078343007450842,1.509005019101798,1.0026000871163505,1.0454811499054406,0.0,2.9986114621799604
2024-10-08,85.31891218895768,3.0466907314938636,5.0784985584619555,1.5090512403310758,1.0026307970264658,1.0455131732740335,0.0,2.9987033104549186
2024-10-09,85.32254665045015,3.04882613577432,5.0786541190025005,1.507055383925953,0.9985773478858958,1.0455451986044553,0.0,2.9987951643567237
2024-10-10,85.32341783687446,3.047836215175301,5.078705974633818,1.5070707717248724,0.9985875438664804,1.045555874150589,0.0,2.998825783574492
2024-10-15,85.31716999706045,3.036418637698506,5.078394856729108,1.52535623561586,0.9985263711059646,1.0454918241436686,0.0,2.9986420776464398
2024-10-16,85.32152561021714,3.031468451813113,5.0786541190025005,1.525434108120172,0.9985773478858958,1.0455451986044553,0.0,2.9987951643567237
2024-10-18,85.32239678621609,3.030478353983348,5.078705974633818,1.5254496835751756,0.9985875438664804,1.045555874150589,0.0,2.998825783574492
2024-10-22,85.32326798000554,3.027446113766773,5.078757831324091,1.5254652593482492,0.9985977400552796,1.0476086720825326,0.0,2.998856403417542
2024-10-23,85.36946672332456,2.8881026166581574,5.081507752125106,1.6131284158837036,0.9991384361838267,1.0481759054443827,0.0,3.0004801503802647
2024-10-25,85.37208324264188,2.885126199383945,5.081663497073563,1.613177857233445,0.9991690591350914,1.0482080313625806,0.0,3.000572113169492
2024-10-28,85.37295545139008,2.8841340197475587,5.081715414177951,1.6131943383568523,0.999179267202661,1.0482187404396013,0.0,3.000602768685292
2024-10-29,85.37818907816298,2.8618330229938853,5.082026939083036,1.6296407253392529,0.9992405199885825,1.0482829994972247,0.0,3.000786714935038
2024-11-01,85.37731676247385,2.860782075536139,5.081975015613127,1.6316674909397193,0.9992303106694085,1.048272289107171,0.0,3.000756055660586
2024-11-04,85.37818907816298,2.9006583192715603,5.2863706037023785,1.632705880308543,0.9992405199885825,1.0482829994972247,0.0,2.754552599068731
2024-11-05,85.3755721845696,2.8995477253172743,5.28620857321761,1.6367425849042538,0.9992098926569042,1.0482508689836234,0.0,2.7544681703507297
2024-11-07,85.37644446460956,3.1028951415482937,5.081923093204218,1.636759307461431,0.9992201015588512,1.0482615789359728,0.0,2.7544963126816593
2024-11-08,85.3738276779604,3.103821703992476,5.081767332343178,1.638752473075685,0.9991894754788155,1.0482294497354445,0.0,2.7544118874139945
2024-11-11,85.37644446460956,3.1008517466575802,5.081923093204218,1.6388027023521445,0.9992201015588512,1.0482615789359728,0.0,2.7544963126816593
2024-11-12,85.36249012251558,3.0972803369762554,5.105609209830911,1.6334271961823985,0.9990567841565888,1.0480902459556853,0.0,2.7540461043825806
2024-11-13,85.36423416581349,3.083041899042011,5.117972138568747,1.6334605687767318,0.9990771959122223,1.0481116595152762,0.0,2.7541023723715248
2024-11-14,85.37210771355903,3.064716590496745,5.128292428097887,1.6334939427347654,0.999097608501939,1.0481330739498869,0.0,2.7541586426597418
2024-11-18,85.30674746250162,3.0633910563451874,5.124366245535769,1.7077818184823388,0.9983327067995978,1.0473306310597008,0.0,2.752050079275783
2024-11-19,85.30560587583706,3.0611619879386422,5.128135320908216,1.7076772276830106,0.998271565256416,1.0472664887045837,0.0,2.751881533672084
2024-11-20,85.31055957452767,3.0601724963912216,5.128187665733655,1.7107568725656064,0.9911365890579974,1.047277178551499,0.0,2.7519096231723594
2024-11-21,85.3120300895853,3.0600787902309414,5.128030634463059,1.7096837803992084,0.9911062392642577,1.0472451096654256,0.0,2.7518253563918007
2024-11-22,85.31377169641175,3.0601412603668052,5.128135320908216,1.7086979552548471,0.9911264722535583,1.046245761132747,0.0,2.751881533672084
2024-11-26,85.31683387912724,3.2438722232974335,5.128135320908216,1.7086979552548471,0.998271565256416,0.8523075224837499,0.0,2.751881533672084
2024-11-28,85.31713362325814,3.242785295718379,5.128030634463059,1.7096837803992084,0.9982511864062245,0.8522901233631875,0.0,2.7518253563918007
2024-11-29,85.31917503672727,3.236661055310979,5.128030634463059,1.7158080208066089,0.9982511864062245,0.8502487098940541,0.0,2.7518253563918007
2024-12-02,85.3209167894146,3.233664947579066,5.128135320908216,1.716863775829542,0.998271565256416,0.8502660673400763,0.0,2.751881533672084
2024-12-04,85.3209167894146,3.232644220007229,5.128135320908216,1.7178845034013785,0.998271565256416,0.8502660673400763,0.0,2.751881533672084
2024-12-05,85.40941512214154,3.19603287800709,5.13327019792443,1.6562561685580222,0.9992711491978689,0.8511174512084099,0.0,2.7546370329626324
2024-12-06,85.4085424606653,3.1960002228862763,5.133217749290489,1.6572609851411575,0.9992609392528063,0.8511087550077585,0.0,2.7546088877562025
2024-12-09,85.41552425183019,3.1880869007419474,5.133637368374212,1.6573964592959738,0.9993426246556488,0.8511783295891161,0.0,2.754834065512913
2024-12-10,85.4140767754934,3.191021942566313,5.133427550257175,1.6563069384886306,0.9993017802849358,0.8511435408766376,0.0,2.754721472032911
2024-12-11,85.4332814776005,3.169255184028684,5.134581762192876,1.656679346440018,0.9995264656498075,0.8513349139941612,0.0,2.755340850093948
2024-12-12,85.44288706754101,3.1583681337802485,5.135159062819407,1.6568656132225832,0.9996388462255932,0.851430632828138,0.0,2.7556506435830257
2024-12-13,85.44463377050866,3.155366260564589,5.135264040517168,1.6579216309153755,0.9996592817726493,0.851448038565048,0.0,2.755706977156506
2024-12-16,85.443760410098,3.154311872371153,5.13521155113178,1.6599489568148904,0.9996490638946816,0.8514393356076378,0.0,2.7556788100818626
2024-12-17,85.44463377050866,3.153321967554829,5.135264040517168,1.6599659239251354,0.9996592817726493,0.851448038565048,0.0,2.755706977156506
2024-12-19,85.44288706754101,3.155301756951335,5.135159062819407,1.6599319900514962,0.9996388462255932,0.851430632828138,0.0,2.7556506435830257
2024-12-27,85.44114043598589,3.155237255975259,5.135054089413573,1.6619422669957147,0.9996184115140275,0.8514132278028476,0.0,2.755594312312698
2024-12-30,85.44201374283715,3.1532252758089867,5.135106575580015,1.6629813691219515,0.9996286287653773,0.8514219302265431,0.0,2.7556224776599763
2025-01-02,85.44288706754101,3.1491690032935096,5.135159062819407,1.6640204924900464,0.9996388462255932,0.8534748840474133,0.0,2.7556506435830257
2025-01-03,85.44550714877356,3.146199100784815,5.135316530975604,1.6640715191935278,0.9996694998595025,0.853501055606017,0.0,2.7557351448069722
2025-01-06,85.44550714877356,3.14313262992635,5.135316530975604,1.6671379900519923,0.9996694998595025,0.853501055606017,0.0,2.7557351448069722
2025-01-07,85.44725395886823,3.1401303531893507,5.135421515111751,1.6681942501318425,0.9996899366598909,0.8535185042034855,0.0,2.7557914818354456
2025-01-08,85.4481273906991,3.137095886340577,5.135474008789527,1.6702556788141099,0.999700155373439,0.8535272287697562,0.0,2.7558196512134883
2025-01-09,85.45511548822311,3.1291742683827,5.135893996848965,1.6703922752490465,0.9997819126031624,0.853597031721514,0.0,2.756045026971499
2025-01-10,85.45686269120117,3.1261713686424053,5.135999004597594,1.6714487206443207,0.999802354000089,0.8536144842434299,0.0,2.756101376671002
2025-01-13,85.01968020824111,3.0878030339995917,5.109724124774028,1.678153822825865,0.9946875386204219,0.8492475406421802,0.518702090691631,2.742001640205171
2025-01-14,85.01968020824111,3.0806835935391184,5.109724124774028,1.6852732632863385,0.9946875386204219,0.8492475406421802,0.518702090691631,2.742001640205171
2025-01-16,85.01968020824111,3.077632404770344,5.109724124774028,1.6883244520551128,0.9946875386204219,0.8492475406421802,0.518702090691631,2.742001640205171
2025-01-22,85.12703885639054,3.0570783535169888,5.116176431735293,1.6904563846896075,0.9959435808592989,0.748485206474013,0.5193570820431926,2.7454641042910732
2025-01-23,85.12617197638498,3.0570472221615974,5.116124331825405,1.6914575069988051,0.9959334387988149,0.7484775843733424,0.5193517932386458,2.7454361462184096
2025-01-24,85.12617197638498,3.0580655590110846,5.116124331825405,1.6904391701493178,0.9959334387988149,0.7484775843733424,0.5193517932386458,2.7454361462184096
2025-01-27,85.1287726693698,3.054085514247754,5.116280634738485,1.6915091827827675,0.9959638655999679,0.7485004511410801,0.5193676599754433,2.7455200221446963
2025-02-03,85.13397453209183,3.0542721366209924,5.116593269217694,1.6997599853352572,0.9960247247800367,0.7424356077348127,0.5112519548461948,2.7456877893731897
2025-02-04,85.13310751082416,3.055259451125328,5.116541160817882,1.6997426746427242,0.996014581066857,0.7424280466234547,0.5112467481549716,2.745659826744628
2025-02-05,85.13310751082416,3.0532226114912446,5.116541160817882,1.7017795142768077,0.996014581066857,0.7424280466234547,0.5112467481549716,2.745659826744628
2025-02-06,85.12963960234461,3.0541166163928586,5.1163327378318515,1.704765327056234,0.9959740082801655,0.7423978037180373,0.5112259224505552,2.745547981925691
2025-02-10,85.12963960234461,3.0530982380612843,5.1163327378318515,1.7057837053878089,0.9959740082801655,0.7423978037180373,0.5112259224505552,2.745547981925691
2025-02-17,85.13830990334385,3.044242852172781,5.116853827138191,1.7059574363965904,0.9960754464452928,0.7414549335502792,0.5112779898931871,2.745827611059825
2025-02-20,85.14004417548112,3.04226785797381,5.116958057737,1.705992186845039,0.9960957365578795,0.7414700370287691,0.5112884046544535,2.7458835437219253
2025-02-25,85.14698197063218,3.0343670764975124,5.117375022599363,1.7061312027973594,0.9961769052751148,0.7415304570964045,0.5113300679428503,2.746107297159212
2025-03-05,85.15045129222936,3.0304162028822637,5.117583530514452,1.7062007192698458,0.9962174945945727,0.741560670822954,0.5113509021334106,2.7462191875531374
2025-03-06,85.16172854018377,3.030817548434828,5.11826129860053,1.6931827783188853,0.9963494327291637,0.7416588824405226,0.5114186249795911,2.746582894312705
2025-03-07,85.15739078363981,3.2496858888256015,5.118000597322828,1.6808720114615179,0.9962986831571905,0.7416211056630212,0.5113925756082921,2.54473835432174
2025-03-10,85.1582582995969,3.249718994048039,5.1180527354537135,1.6808891348524337,0.9963088326579881,0.7416286607106496,0.5113977852702557,2.5437455574100163
2025-03-13,85.16259614452282,3.244790667378112,5.118313442043214,1.6809747570404665,0.9963595832639855,0.7416664382578543,0.5114238351723116,2.543875132321239
2025-03-17,85.16346376653988,3.2438049417933845,5.118365586548355,1.680991882524838,0.9963697340056312,0.7416739942291406,0.5114290454711931,2.5439010488875877
2025-03-20,85.20165664472586,3.2452596765061554,5.120660997100165,1.681745749445715,0.9968165714896419,0.7420066094524124,0.5116584037707569,2.500195347509296
2025-03-24,85.20686741880242,3.239342337424788,5.120974167156115,1.68184860187253,0.9968775349280814,0.7420519891898192,0.5116896958424303,2.500348254783828
2025-03-26,85.21121021743174,3.240526793409463,5.1212351714655995,1.6758181970321349,0.9969283434899198,0.742089809877977,0.5117157754927808,2.5004756918003817
2025-04-01,85.19731481981488,5.320160881338912,5.120400051311626,1.6755449212492664,0.996765774319819,0.7419687972442006,0.5116323299678417,0.43621242475345867
2025-04-02,85.20773594311493,5.309599191862898,5.1210263658896515,1.6747305571569862,0.9968876962261305,0.7420595530190419,0.5116949115598339,0.43626578117053566
2025-04-07,85.21729087927665,5.318350009158939,5.121600622199446,1.6738989294688473,0.9969994841781564,0.7421427653187095,0.5117522914697694,0.41796501892949295
2025-04-08,85.21642216016684,5.31829579302231,5.121548411758497,1.67490128195048,0.9969893206010769,0.7421351997930308,0.5117470745825569,0.4179607581251959
2025-04-09,85.22684795860161,5.307731506385097,5.122175007314392,1.6740866564510812,0.9971112972041155,0.742225996282818,0.5118096842499652,0.4180118935109277
2025-04-10,85.225979044629,5.308696923236271,5.1221227851620945,1.674069588621847,0.9971011313472389,0.7422184290601124,0.51180446619255,0.41800763175088745
2025-04-14,85.22424126983577,5.31062769788349,5.122018344051959,1.6740354540074276,0.9970808002553375,0.7422032950775928,0.5117940303969115,0.41799910849150146
2025-04-17,85.22424126983577,5.309608187862779,5.122018344051959,1.6750549640281387,0.9970808002553375,0.7422032950775928,0.5117940303969115,0.41799910849150146
2025-04-23,85.22337240901409,5.310573556053929,5.121966125094056,1.6750378868490314,0.9970706350202999,0.7421957283177693,0.5117888126586816,0.4179948469921503
2025-04-24,85.21642216016684,5.31829579302231,5.121548411758497,1.67490128195048,0.9969893206010769,0.7421351997930308,0.5117470745825569,0.4179607581251959
2025-04-25,85.22250356590827,5.311538904561429,5.121913907200887,1.6750208100181245,0.9970604699925292,0.7421881617122303,0.5117835950268401,0.41799058557969015
2025-04-29,85.21381610910464,5.321191307168138,5.12139178682236,1.6748500608577106,0.9969588311131108,0.7421125041414567,0.5117314245590814,0.4179479762335127
2025-05-02,85.2251101483739,5.3086427999873775,5.122070564074628,1.6750720415554563,0.9970909656976483,0.7422108619917055,0.5117992482415332,0.41800337007774624
