date,HANG SENG BANK LTD,THE BANK OF EAST ASIA LTD,THE HONGKONG AND SHANGHAI BANKING,DBS BANK LTD,CITIBANK N.A.,BNP PARIBAS,UBS SECURITIES HONG KONG LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-01,0.0,36.36066903043836,30.240543825060424,18.30856419947041,6.561783860696932,5.428280037989352,1.204165347839401,0.17721459427290656,0.8092634649073573,0.9095156393248618
2024-03-04,0.0,36.44731895912182,30.4423281292655,18.353824025420472,5.7637764387134816,5.997642080460663,1.0927184472226565,0.17820089071077555,0.8125706172754824,0.9116204118091435
2024-03-05,0.0,35.92457259732651,27.353227878822295,18.090883942571516,8.157577228596276,7.391179776973307,1.1593621010617319,0.21676622827531733,0.7970147449442782,0.9094155014287671
2024-03-06,0.0,35.89561696904562,23.361078592438773,18.077475002937277,9.50226087844239,9.478535653597293,1.7511058837555722,0.22782307430971885,0.7954466634799866,0.9106572819933736
2024-03-07,0.0,35.85628147960936,20.327748858279985,18.058404896826246,9.494091867953836,12.551347814510594,1.7598514256100526,0.24538860847369665,0.7958078743487708,0.9110771743874603
2024-03-08,0.0,36.58284253060543,28.66744807202039,18.425708637837477,5.620631981602713,7.353741872309458,1.3425738498032853,0.26501510663463507,0.8121850185907004,0.9298529305959112
2024-03-11,0.0,36.19386682046829,30.527066788058338,18.231970802706645,7.364904616503619,4.5458923820087325,1.1485325870332455,0.2631928650620683,0.8041715159528219,0.9204016222062443
2024-03-12,26.734591060973166,26.684552348379075,22.707017045384337,13.446927076344837,4.758188862080188,3.3537573243717462,0.8470659630940486,0.19587852491561716,0.5930728199566384,0.6789489745003435
2024-03-13,26.735055359548443,26.68501577793403,22.93595681600448,13.44716060859035,4.513257665055639,3.3614770245570282,0.8461251253823878,0.1951478950543747,0.6006501606200887,0.6801535672531822
2024-03-14,26.730188762170137,26.680250026546755,22.922218092809732,13.445125631932243,5.0865356689438785,2.814994554264256,0.8454110487864366,0.19506650354299207,0.600789500699324,0.6794202103042455
2024-03-15,26.74897452613954,26.699000693970127,22.884259777286644,13.454758362702545,5.082274089441605,2.8140281859557446,0.837545483953012,0.19676422413374117,0.601624838563388,0.6807698178536499
2024-03-18,26.737053699816805,26.687102138758135,22.88410354017132,13.45004682773607,5.114314501496003,2.8125578875269217,0.8365833521944063,0.19676829590229075,0.6011273191299592,0.6803424372680857
2024-03-19,26.732453542975637,26.686547357495183,23.141278448705194,13.448145576296247,4.874424069168646,2.81524159387016,0.8311874035084691,0.19672058807336754,0.593454929139601,0.6805464907674954
2024-03-20,26.717238530841502,26.67135847327212,23.13429328074714,13.440812370261762,4.905347406433322,2.809834022518863,0.8510017503390002,0.19958863922246456,0.5996731951250089,0.6708523312388139
2024-03-21,26.717624652174333,26.671743931539837,23.138376650285874,13.441327548276828,4.871902670597264,2.823249871128474,0.865914346525314,0.19862873525927335,0.5999569441006679,0.6712746501121336
2024-03-22,26.715434739678027,26.669557779660906,23.13509931064432,13.440546731838287,4.87655591934026,2.8293341357086352,0.860921404689991,0.2006754036334145,0.5999672961154064,0.671907278690749
2024-03-25,26.710784880254685,26.66491590518772,23.143350890743626,13.438574068213791,4.886957636326861,2.8297308915166495,0.8533920716534431,0.20077798178971978,0.5999545187001705,0.6715611556133326
2024-03-26,26.71278269172495,26.666910285925233,23.16695709784226,13.440037583052764,4.8635413847668865,2.825771211767766,0.8537767717416739,0.20331413062410564,0.5950224255086891,0.6718864170456659
2024-03-27,26.704633847769465,26.658725114937422,23.153679967293122,13.436370529930109,4.835345485863414,2.8635799050766653,0.853514712553444,0.20325172515959725,0.6189894004805894,0.6719093109361749
2024-03-28,26.708452472967277,26.662537175422717,23.163944546797296,13.441912529962616,4.806903025380897,2.8648601758827756,0.853634469202349,0.20603066369289544,0.6197195501816938,0.6720053905094809
2024-04-02,26.705493693734837,26.65958348271594,23.17582111938006,13.440744209564246,4.8095907412139995,2.852875256824956,0.8544564263533609,0.20600783948585477,0.6237254162279743,0.6717018144987675
2024-04-03,26.697488717044344,26.65159283929063,23.235647742988952,13.436944694359907,4.772284105765209,2.849253097315657,0.8532382601647645,0.2085115891182951,0.6236300926543028,0.6714088612979394
2024-04-05,26.703763713517976,26.65968997629286,23.20303922160423,13.44065280164389,4.762525503677087,2.860828708933116,0.8657194230008226,0.20920212260321613,0.6232867982083631,0.6712917305184389
2024-04-08,26.69731169619109,26.653248607821293,23.19722476825343,13.437817653770118,4.777208441338333,2.8528225772623603,0.8805824422759215,0.20901413995068457,0.6233194515679598,0.6714502215688044
2024-04-09,26.702370450554646,26.65829901286702,23.177477827395503,13.440867954705462,4.788862458599506,2.8694382535321554,0.8576530470243645,0.20905374510661012,0.6234375615871028,0.6725396886276314
2024-04-10,26.69918279819467,26.65520825230366,23.178750252918416,13.439767391170268,4.793864076293023,2.8683330203053856,0.8552598959934204,0.21296890788903058,0.6238212907742581,0.6728441141578692
2024-04-11,26.683835469579105,26.63988620130845,23.217756559451523,13.432499781562996,4.792771024363136,2.8685474112797893,0.8547922884884162,0.213167011280684,0.6236000703865786,0.6731441822993293
2024-04-12,26.6802690446887,26.63632565045232,23.228372874407043,13.431208074084248,4.79559682933317,2.863948740207334,0.8522973314746206,0.2157481447286654,0.624053550372505,0.6721797602513974
2024-04-15,26.67565520042891,26.631719405365423,23.26521809046618,13.429343152163309,4.790217376313794,2.832781959886739,0.8527906779530202,0.2259644272392201,0.6241546406872638,0.672155069496145
2024-04-16,26.66783761014766,26.625196014335234,23.293915023961727,13.425865152893154,4.77398355997293,2.832915063007311,0.849627578140038,0.2343640925916424,0.6245208639910166,0.6717750409592869
2024-04-17,13.712225023972687,13.694591619240553,11.783858393225339,6.90579708845063,2.409186092738797,1.445063056699334,0.42885380869641265,0.11889562240575186,0.3162231328747103,0.3462473975426387
2024-04-18,26.806827572382335,26.77235500215088,23.04257990131642,13.500997086890374,4.695565841171242,2.8106145959135427,0.8370803931088328,0.2321647625593753,0.6222486721622911,0.6795661723447067
2024-04-19,26.80929693714795,26.774821191406446,23.04922311632881,13.50296406905823,4.686129599224649,2.8089765511926106,0.8365923481532564,0.2296997683401953,0.6225320264433487,0.6797643927045078
2024-04-22,26.812561958301277,26.778082013865596,23.047184862027187,13.505196314706428,4.67773427771602,2.8087760986429107,0.8375984148142354,0.23040592913131536,0.6226672066021819,0.6797929241928456
2024-04-23,26.808047343606994,26.77354680518559,23.072705685309103,13.503690834108076,4.654122926878737,2.8150636131921676,0.8412997464341858,0.2306383629780417,0.6225623638600021,0.6783223184471033
2024-04-24,26.81200654215295,26.777500908452513,23.022307256852898,13.506318113751547,4.648970967725099,2.800887353577487,0.9005719019940954,0.23098890566870064,0.6224324554203968,0.6780155944043122
2024-04-25,26.819548274119242,26.78503293460882,23.049387682984754,13.510478673555538,4.6231902672778205,2.7809851186080667,0.8992389549552319,0.23159656912754112,0.6230044672487962,0.6775370575141887
2024-04-26,26.823130042643818,26.788610093586833,23.058707876154468,13.513278072363455,4.612435479556013,2.7687825129403327,0.8993639111675756,0.23298440635043613,0.6249443714631451,0.6777632337739181
2024-04-29,26.813759804413166,26.779251914356973,23.088530854291662,13.509099994727997,4.603708371174055,2.7724723701312297,0.8964725092108605,0.23258651580475428,0.6255512658100217,0.678566400079288
2024-04-30,13.712225023972687,13.6951561686169,11.812755836668156,6.908502213171594,2.350180439816825,1.4211838967323618,0.4599710091409307,0.11845630236354142,0.31987605590358265,0.3477966134272789
2024-05-02,26.81411200230705,26.78073403494865,23.048787772388675,13.509910446869041,4.63152332335234,2.7754167012279116,0.9015388960897606,0.2319565602849506,0.6251977620997647,0.6808225004318601
2024-05-03,26.80402879406757,26.770663378196808,23.163065939962614,13.50564372989095,4.55955050920603,2.7743300923379075,0.8914660088633154,0.2338580486507321,0.6203976604483433,0.6769958383757306
2024-05-06,26.807366202728062,26.773996632480777,23.214677544482225,13.507732170229817,4.510258178055774,2.768482626349471,0.8883223428386045,0.23388716665694262,0.619055873667044,0.6762212625112834
2024-05-07,26.81050603655242,26.77713255786801,23.211046712450173,13.509766363548811,4.495301202112268,2.7795146287040504,0.8884263430818514,0.23391456087506163,0.6185180601423839,0.6758735346649665
2024-05-08,26.812242573778516,26.778866933468066,23.218918995262243,13.51150042740627,4.498063308850333,2.7691702145869095,0.8867206235893866,0.23239250757794044,0.6181512150617731,0.6739732004185628
2024-05-09,26.816437692372354,26.783056830015706,23.229012302585204,13.514337977978535,4.458897237494895,2.766368070130143,0.9068631224159027,0.2347350353200763,0.6164391743333264,0.6738525573538618
2024-05-10,26.813777589881894,26.78040003879709,23.234536834112422,13.513494759282734,4.460631735198692,2.7671833243422617,0.9090338882951443,0.23308402929709307,0.6140720873979622,0.6737857133946984
2024-05-13,26.813750626781065,26.780373109259692,23.225330713559284,13.514430673540579,4.467788695305537,2.7662109409272007,0.9106693748114143,0.23344551034662417,0.6139440330381796,0.6740563224304265
2024-05-14,26.81553937748216,26.783877896257906,23.229959048933786,13.515467876266484,4.429669661806179,2.7722011692937416,0.9154141104632569,0.25109588717605336,0.6125380311214267,0.6742369411989969
2024-05-16,26.80913999456658,26.777440862528646,23.221076178383253,13.513598682850239,4.49358393302198,2.7231241306890346,0.9175690012061958,0.2596252288251215,0.6121714245987712,0.6726705633301824
2024-05-17,26.771748436938235,26.74000322947857,23.32867629590722,13.496240577175431,4.48196156453177,2.7270553425608757,0.91466406891173,0.25917283407983094,0.6107767441923866,0.6697009062239532
2024-05-20,26.787035181564633,26.75527184750107,23.384145036970335,13.504172815895297,4.491331077742663,2.7429628110471285,0.7991546082524815,0.2610372589572806,0.6077294395965821,0.6671599224725314
2024-05-21,26.780905724442515,26.749149658521652,23.420543794498197,13.50194078885485,4.475364548210405,2.7384921267180413,0.7946412628531901,0.2648612057776085,0.6076355369078466,0.6664653532156904
2024-05-22,26.749523753216543,26.71771468692529,23.41052666679111,13.488419573725599,4.467715668152705,2.734381028275297,0.899837305740741,0.2608521379553294,0.6055252172459532,0.6655039619714285
2024-05-23,26.74971685969261,26.71790756376974,23.422812457335358,13.490050566854842,4.461767662274677,2.7345338319772887,0.899076992027618,0.2547195435062446,0.6054844821175421,0.6639300404440828
2024-05-24,26.733571802570598,26.70178170546401,23.48646270507368,13.482404384446124,4.435190390650623,2.7369020999741913,0.8993006920640647,0.25533215187648534,0.6052542736329959,0.6637997942472229
2024-05-27,26.729241536375874,26.697456588584306,23.503961173737395,13.4808966025248,4.425369168395745,2.7436117176793298,0.8991550246083838,0.25218083062001917,0.6048407319166291,0.6632866255575182
2024-05-28,26.75423861283783,26.722423939894163,23.567463218682185,13.494000136287823,4.395263260798523,2.744963963362215,0.7988792703149512,0.25277758171199743,0.6059928594809779,0.6639971566293312
2024-05-29,26.755311425012422,26.723495476339366,23.576639841565928,13.494947272130787,4.382462597481386,2.746201930212684,0.7989727071158701,0.2518854000550607,0.6060144520986682,0.6640688979878293
2024-05-30,26.75227665556614,26.727725047639016,23.574519932737882,13.49746600855035,4.379883506516401,2.7385699151624383,0.7915144619211987,0.26027170814909684,0.6133313895635042,0.6644413741939796
2024-05-31,13.70856945346251,13.695988564486353,12.071534925955147,6.916756805543654,2.2506368768314973,1.4046930478194783,0.4050848024494976,0.13512734186005348,0.3143333630299809,0.34054658413700245
2024-06-03,26.75295395536359,26.728221230088707,23.570154184153612,13.498710208974865,4.389256105476257,2.728129476872376,0.7924382884708816,0.26091003274029123,0.6140012147008392,0.6652253031585802
2024-06-04,26.673675905013788,26.649016471168434,23.46282120453049,13.459158867630011,4.672039593044975,2.727082229873591,0.8279665300119451,0.2516337158642144,0.6130365356913827,0.6635689471711708
2024-06-05,26.68610088147015,26.661429960910848,23.46052884518091,13.46614851356158,4.668562018456888,2.7295678453162338,0.7949299217331192,0.25548685839172963,0.6134571303435203,0.6637880246350152
2024-06-06,26.680009244707065,26.655343955779276,23.448710389728312,13.464244619129145,4.673677335117412,2.752732470576524,0.7877247442011435,0.2606486434644713,0.613317096472541,0.6635915008241107
2024-06-07,26.70404455822319,26.679357048990042,23.40744125154981,13.476824614867288,4.690781178894513,2.7173693898484976,0.7834882707835512,0.26236982263486,0.6140047419341409,0.664319122274102
2024-06-11,26.700582719431683,26.675898410619244,23.39202592408052,13.47512255204723,4.714883530923437,2.7173410586842768,0.7822107092396394,0.26265105898116275,0.6141052864775689,0.6651787495152437
2024-06-12,26.698624611300513,26.67394211273118,23.428177373008698,13.474584666429134,4.690654360915897,2.719485711777698,0.7776050824942635,0.25790340533310663,0.6142529663310071,0.664769709678501
2024-06-13,26.698116619905537,26.673389601226592,23.403997103038222,13.474530717069621,4.709298379524219,2.7202391582625842,0.7766443749880774,0.26276145134239964,0.6153660272658955,0.665656567376855
2024-06-14,26.693057975805473,26.66833564229549,23.402756557216254,13.471572415498075,4.719941698683227,2.719762008480965,0.7810895493301189,0.2628467329516058,0.6151069781001399,0.6655304416386553
2024-06-17,26.68998783930347,26.665559316908727,23.385512849815527,13.47106984430417,4.740268315881762,2.722461129583408,0.7808770700103796,0.2634037157024654,0.6151759192789286,0.6656839992111613
