date,ABCI SECURITIES CO LTD,CINDA INTERNATIONAL SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,CMB WING LUNG BANK LTD,BANK OF CHINA (HONG KONG) LTD,CHINA CITIC BANK INTERNATIONAL LTD,UBS SECURITIES HONG KONG LTD,CITIBANK N.A.,PRUDENTIAL BROKERAGE LTD,SDICS INTERNATIONAL SECURITIES (HONG
2024-06-26,0.0,8.35864366235334,15.757734107756974,1.6371035335032709,10.264304819126464,10.716612846818737,29.63962109097024,8.726748487468234,5.219769585164421,9.67946186683832
2024-07-05,0.0,8.357946916173786,15.756420600269214,1.643096215225672,10.263449223953684,10.715719548891418,29.6371504397985,8.728227549509196,5.2193344841284715,9.678655022050064
2024-07-08,0.0,8.358110846001061,15.756729641153703,1.6411670775546092,10.263650527632134,10.71592972324074,29.63773173242948,8.728398741890405,5.219436854316875,9.678844855780994
2024-07-09,0.0,8.35870514553464,15.757850015990673,1.6339281310533553,10.264380319666936,10.716691674374642,29.639839109379785,8.729264558600788,5.219807979915138,9.679533065484044
2024-07-10,0.0,8.355509219010692,15.804275224684547,1.6190879349564475,10.260455763800405,10.71259417858136,29.62850640337737,8.725926949766446,5.217812201564009,9.675832124258724
2024-07-11,0.0,8.349656363305174,15.971998165666882,1.6179537984472945,10.256942372739417,10.705090235217101,29.607752267608547,8.618416667872502,5.203135718578368,9.669054410564716
2024-07-12,0.0,8.341586343388073,16.053212004762997,1.6163900311722963,10.24702894329574,10.694743666729297,29.579136101852278,8.610086888641195,5.198106839897223,9.6597091802609
2024-07-15,0.0,8.339545774289459,16.07374757371348,1.615994620106206,10.244522253350503,10.692127454111509,29.571900275402914,8.60798063732183,5.19683524769016,9.65734616401394
2024-07-18,0.0,8.338281122744966,16.086474581589794,1.615749562383937,10.242968721390739,10.690506045000664,29.567415840594467,8.606675278936306,5.196047172907632,9.655881674451491
2024-07-19,0.0,8.3365887217915,16.197164854583296,1.615421617564173,10.24088973055615,10.688336218587132,29.56141461300049,8.51126985699333,5.194992543654884,9.65392184326904
2024-07-22,0.0,8.335426868381372,16.202487149955715,1.6151964795397606,10.245819613861148,10.68684660691279,29.557294698785874,8.51008365862876,5.194268528112812,9.652576395821766
2024-07-23,0.0,8.336323709169754,16.20765387930216,1.6161038593009511,10.232005579074434,10.68799644603772,29.560474882344394,8.510999291416153,5.194827399536601,9.653614953817828
2024-07-24,0.0,8.336364479245644,16.20773314533137,1.6156226976940067,10.232055620274668,10.688048717331569,29.560619452402655,8.511040915769899,5.194852805640622,9.65366216630957
2024-07-30,0.0,8.336242170214312,16.208962524279176,1.6155989936863853,10.231905498142346,10.687891904983848,29.56018574647008,8.510916043930067,5.194776588074062,9.653520530219724
2024-07-31,0.0,8.334244963953456,16.229037275136125,1.6149674561314493,10.229698597266216,10.685331287838599,29.55310368397243,8.508876989106383,5.193532017665285,9.651207728930055
2024-08-01,0.0,8.334041221202943,16.228640532694918,1.614927975901036,10.230181911064125,10.685070069360364,29.552381215331685,8.510380229122548,5.193405054214758,9.650971791107617
2024-08-02,0.0,8.334733987201295,16.227300202483356,1.6150622165607347,10.225409141287646,10.68595826429936,29.554837752842474,8.511087653276004,5.193836755275712,9.651774026773422
2024-08-07,0.0,8.334713610086867,16.227505013565796,1.6150582679874934,10.225384141769666,10.685932138811173,29.554765495910008,8.511066845004585,5.193824057161285,9.651750429703126
2024-08-09,0.0,8.334509844422515,16.229553069311173,1.615018783316953,10.225134153312911,10.685670890955118,29.554042946017145,8.510858767886265,5.193697079431871,9.651514465346047
2024-08-14,0.0,8.334713610086867,16.240462680437833,1.6150582679874934,10.225384141769666,10.685932138811173,29.554765495910008,8.498109178132546,5.193824057161285,9.651750429703126
2024-08-15,0.0,8.334693233072073,16.325747780481777,1.615054319433559,10.225359142373929,10.68590601345073,29.55469323933086,8.413008079999912,5.193811359108948,9.651726832748214
2024-08-19,0.0,8.334693233072073,16.32697019889618,1.615054319433559,10.225359142373929,10.684683595036327,29.55469323933086,8.413008079999912,5.193811359108948,9.651726832748214
2024-08-20,0.0,8.334489468404058,16.329015817932486,1.6150148349560836,10.225109155139519,10.684422378343077,29.55397069297098,8.412802400708484,5.193684382000406,9.651490869544906
2024-08-22,0.0,8.334163465657845,16.32593242863366,1.6149516638076444,10.231065372707867,10.684004458199286,29.55281469227724,8.412473334759527,5.193481231540149,9.651113352416777
2024-08-23,0.0,8.333755998087101,16.330023357397895,1.6148727068212556,10.23056516325425,10.683482103992974,29.55136981857625,8.412062038522325,5.193227315812454,9.650641497535496
2024-08-26,0.0,8.331393471661722,16.353742858049742,1.6144149085074624,10.227664912688923,10.680453456550989,29.542992336427922,8.409677313212093,5.191755094071211,9.647905648829939
2024-08-27,0.0,8.330375554374019,16.351744782021946,1.6142176616902901,10.238633163336754,10.679148534601147,29.539382817476255,8.40864983132083,5.191120773140173,9.646726882038587
2024-08-28,0.0,8.329317184219635,16.362372252081517,1.6140125761230595,10.237332349983136,10.677791753984295,29.53562985328528,8.407581516457705,5.1904612437758315,9.645501270089547
2024-08-29,0.0,8.328421850272745,16.371362617762607,1.6138390828800784,10.236231919902758,10.676643978095383,29.53245501296337,8.406677769730763,5.189903311348867,9.644464457043426
2024-09-02,0.0,8.32691649536291,16.368647763962908,1.6135473828880784,10.252212386311124,10.674714184105365,29.527117047745893,8.40515827013245,5.188965240899054,9.642721228592208
2024-09-03,0.0,8.314629583313037,16.492051315578735,1.6111664877760774,10.237084573755615,10.658962942404951,29.483547847736023,8.392755907206402,5.181308581968912,9.628492760260247
2024-09-05,0.0,7.326115924696803,14.525534162625616,13.314267452060562,9.020013166765196,9.391735058146852,25.978293709843413,7.394953928828929,4.56531068916309,8.483775907869537
2024-09-10,0.0,7.326446558099407,14.521891540945106,13.314653426948977,9.020420247089273,9.392158914573715,25.97946613077306,7.3952876689450715,4.565516725243137,8.484158787382253
2024-09-12,0.0,7.326462303291546,14.521922749795227,13.314682041335887,9.020439632783122,9.39217909916737,25.979521962980755,7.395088653095142,4.565526536948919,8.484177020602027
2024-09-13,0.0,7.326478048551363,14.521739049329824,13.314710655845788,9.020459018560294,9.392199283847786,25.979577795428433,7.395104545839468,4.565536348696875,8.48419525390017
2024-09-16,0.0,7.320971337827056,14.585986024909744,13.304703083384133,9.01367908172209,9.385139940439064,25.960051084406988,7.389546254223759,4.562104810677246,8.477818382409918
2024-09-19,42.9043184084056,4.179958484457625,8.327968137776924,7.596410909196048,5.146421508188194,5.3585096173186395,14.822068108168263,4.219111800375188,2.6047648365790907,4.840468189534426
2024-09-23,42.90416059172957,4.179943109148602,8.327324447989689,7.5973638577135505,5.146402577899449,5.358489906897693,14.822013587560374,4.2190962810469514,2.6047552553680706,4.84045038464605
2024-09-26,42.90452883244634,4.179978985045608,8.341618957542032,7.597429064879332,5.1433814390416135,5.3585358981054645,14.82214080293604,4.219132492990436,2.6047776116367634,4.8284759153763765
2024-09-27,42.923317494480024,4.181809472749241,8.343063912453422,7.599774786541602,5.126865907078285,5.360882497001309,14.82863168400945,4.1991455637486235,2.6059182904310485,4.830590391506999
2024-09-30,42.92252772372075,4.181732529236129,8.343155731285226,7.599634953922554,5.128366204681452,5.360783859046761,14.828358843502526,4.199068301258822,2.605870342644461,4.830501510701322
2024-10-02,42.98495648307043,4.187814658774556,8.355658978126321,7.604914673641783,5.139141907894924,5.368703704469648,14.84992598073522,4.061695913496895,2.6096604561616457,4.837527243628583
2024-10-03,42.975242801240846,4.18686830213063,8.367894442451282,7.608354333390824,5.135278653144438,5.373508401455218,14.846570214719115,4.060778056994988,2.609070728651642,4.836434065821016
2024-10-04,42.92979471114393,4.194708975842831,8.39106572847647,7.637236248165087,5.227259452520757,5.37886730841923,14.8308693549504,4.058446570386079,2.6063115288469216,4.7454401212483015
2024-10-07,42.981207748635484,4.187449437862336,8.294988494881027,7.650804593210599,5.244697325397517,5.38530907941885,14.848630913031654,4.063184164287908,2.609432866678814,4.734295376595816
2024-10-08,42.99536132630502,4.188828351903156,8.26884509561745,7.648409100476629,5.246547259841213,5.38781967672795,14.853520520884068,4.064522158161678,2.6102921447839798,4.735854365298858
2024-10-09,43.00022216657868,4.189301919863149,8.256754028474742,7.6528374813105815,5.2492294678581475,5.388428796643773,14.851144552098072,4.06510455854776,2.6105872513441297,4.736389777280963
2024-10-10,43.00260015179234,4.1895335953643205,8.28154338721042,7.640971430427388,5.297325003015202,5.388726785894936,14.85196584557916,4.067541433563719,2.6107316212466527,4.669060745905859
2024-10-14,42.99541415561769,4.188833498805424,8.279176513940556,7.637605751534904,5.314870606016596,5.387826296856296,14.849483991705773,4.068213315975467,2.6102953521053194,4.668280517441978
2024-10-15,43.015974610829815,4.19083660367683,8.289282169385025,7.635480311837236,5.317412183094043,5.390402761426827,14.85658503158481,4.02873103384133,2.6115435982667154,4.663751696057364
2024-10-16,43.027505522634634,4.191960004174032,8.35298612004059,7.637527087502784,5.323633164197935,5.3918477190128575,14.860567504916396,4.029810980132374,2.6122436516580074,4.571918245730389
2024-10-17,43.058903020853286,4.195018909289842,8.359081357578505,7.642484981340705,5.310905629249127,5.395782191325316,14.871411374113471,4.032259349631936,2.6141498257297644,4.520003360888048
2024-10-18,43.06589824480908,4.195700419841911,8.362900820601885,7.643726557188502,5.312383791261114,5.3966587743824075,14.873827340285445,4.032052903884555,2.6145745128955316,4.502276634849573
2024-10-21,43.089072901942316,4.197958213656194,8.367277931997148,7.647839805707692,5.315242495663906,5.411876806832289,14.8818312566768,4.0097178194945275,2.615981469916171,4.4632012981129545
2024-10-22,43.14757103985876,4.203657401919277,8.387268915475861,7.65822258625011,5.32443143104492,5.419224022599807,14.902034973272965,3.9409306639036474,2.6195329514057413,4.397126014268911
2024-10-23,43.179250636246394,4.2067437904838085,8.389725049948002,7.663845368592945,5.328340708778616,5.42320289848164,14.912976271750036,3.8741045733721675,2.6214562519444438,4.4003544504019425
2024-10-25,43.192148758762144,4.208000391652252,8.362606910393279,7.666134644461546,5.32993234342384,5.42482286951823,14.917430943662893,3.87526181150599,2.6222393100894794,4.401422016530345
2024-10-28,43.194174783803206,4.20819777739043,8.357444371056403,7.666494241777359,5.344995172583281,5.425077333055998,14.918130679367383,3.872604466195321,2.6223623121317154,4.390518862638903
2024-10-29,43.19550779867452,4.2083276465278034,8.354616191328235,7.666730837357348,5.345160124410415,5.425244756297654,14.918591067606013,3.872723978591842,2.6224432408212333,4.390654358384937
2024-10-31,43.197960761021484,4.2085666266853865,8.343980042335359,7.667166211381795,5.350895504549764,5.425552842063708,14.919438256214818,3.872943900675961,2.6225921626618276,4.390903692409898
2024-11-01,43.20276084103411,4.209034275069493,8.334412712975965,7.668018173155833,5.3508727630915365,5.426155719775894,14.92109607746637,3.873374255264005,2.622883580404691,4.391391601762099
2024-11-04,43.17376327625721,4.20620918376367,8.32881867991379,7.662871422129788,5.41440097621265,5.42251370017088,14.911081082090478,3.8707744579666645,2.621123108734722,4.388444112760149
2024-11-07,43.17173916552453,4.206011984527221,8.333363241737466,7.662512164582805,5.413900381409941,5.4222594770653245,14.9103820075377,3.870592984879085,2.6210002229120963,4.38823836982383
2024-11-08,36.9056216896745,3.5955347207127666,7.12382584410219,6.5503447534133175,4.628105404228325,4.635251227581482,27.260626695890494,3.3087997652114036,2.240577853592503,3.7513120455930213
2024-11-11,36.90597200803823,3.595568850522331,7.1238934654265025,6.5504069310965765,4.627727456530824,4.635295226667561,27.260885461295363,3.308303824561688,2.240599121776903,3.751347654084018
2024-11-12,36.9060109327114,3.5955726427633903,7.123795509136626,6.550413839800916,4.627732337388013,4.635300115506466,27.26091421331026,3.3083073138247556,2.2406014849334266,3.7513516106247473
2024-11-13,36.90464861800263,3.5954399190857593,7.124587207433206,6.550172043819802,4.6301981624217134,4.635129012280533,27.259907928873968,3.308185193996553,2.2405187774209576,3.7512131366648758
2024-11-14,36.9036366778952,3.595341330696647,7.124391848425218,6.5499924355035075,4.630598515873346,4.637216639557755,27.259160451382886,3.308094482245975,2.2404573415071303,3.7511102769123332
2024-11-15,36.90336424196346,3.595314788592575,7.125077489601016,6.549944081101265,4.630564331128026,4.637182405955064,27.258959214446783,3.30807006070155,2.240440801644441,3.7510825848658205
2024-11-18,36.85322677252075,3.5904301394812337,7.251258765617701,6.541045227894698,4.624273176312649,4.630882259723017,27.22192477970816,3.303575666626926,2.237396904847007,3.7459863072678568
2024-11-19,36.85772968296898,3.590868836084072,7.240031595221819,6.541844445316849,4.622626223692624,4.631448083938101,27.22525088980073,3.3060859513570904,2.237670281123171,3.7464440104965613
2024-11-21,36.85633211024952,3.590732677390423,7.23975706744345,6.541596391423937,4.6262427463811,4.631272468523115,27.224218561758512,3.3059605910711056,2.237585433060988,3.7463019526978543
2024-11-27,36.85652621123371,3.5907515877026204,7.239268552894764,6.5416308422285905,4.62626711012591,4.631296858756562,27.22436193597168,3.3059780016534313,2.2375972171292853,3.7463216823034466
2024-11-28,36.857341457693046,3.5908310131889354,7.237216735600753,6.541775539570708,4.62636944065646,4.631399300542436,27.224964124158074,3.306051128101785,2.2376467115715513,3.746404548916255
2024-11-29,36.854546477114695,3.590558711863201,7.236351951778413,6.5412794610458365,4.6339178200703275,4.631048090428424,27.22289958984921,3.3058004223175743,2.2374770254560397,3.746120450076276
2024-12-03,36.875480309517926,3.5925981930532562,7.19946845691357,6.544994987650544,4.636549941973548,4.633678582290168,27.238362529215387,3.30767815732219,2.238747939726713,3.7324409023366942
2024-12-05,36.87373167715726,3.592427832330995,7.203869050781944,6.54468462450572,4.636330077141895,4.633458853618164,27.23707088821789,3.307521307485496,2.238641778476421,3.7322639102842157
2024-12-06,36.89317024622468,3.59432163730712,7.211884010082054,6.548134758200128,4.638774191646305,4.635901454511821,27.251429339602478,3.309264919494728,2.2398219137881688,3.6772975291425225
2024-12-09,36.99677247682292,3.604415097333116,7.232136194030295,6.566523022550406,4.660258988416182,4.648919845946214,27.327955939179866,3.314328723183408,2.2461117106492834,3.4025780018883096
2024-12-10,37.002601739008234,3.6049830139166565,7.233169953436162,6.567557652918997,4.660993265210514,4.644576533581595,27.332261769377837,3.3201382276811566,2.2464656110893038,3.387252233779541
2024-12-11,37.0076500337249,3.6054748446487555,7.22548443493052,6.56845367009191,4.6722051996121055,4.645210196893732,27.336308012774786,3.320591196809967,2.2467720981994703,3.3718503123138546
2024-12-12,37.00776745231744,3.6160623490669286,7.225190078141288,6.568474510609598,4.672220023675727,4.645224935307084,27.336394745945064,3.3100256675489743,2.2467792268017264,3.3718610105861724
2024-12-13,37.00737605990655,3.616024105761316,7.2251136648702765,6.568405042731594,4.673228205800681,4.645175807626282,27.3361056375178,3.309990660872936,2.2467554649701205,3.3718253499424486
2024-12-16,37.01019427005952,3.6162994756181726,7.218048610428491,6.568905244252239,4.673584084562673,4.645529550123514,27.33818735469563,3.310242725468697,2.24692656137675,3.372082123414307
2024-12-18,37.01066401348275,3.6163453746718957,7.2165536899577445,6.568988618579157,4.673114558325626,4.645588512444481,27.338534338383948,3.311130891381179,2.2469550799780573,3.372124922795162
2024-12-19,37.012386508057695,3.6165136811709826,7.214350979546181,6.569294342552501,4.673332047384235,4.64072757566127,27.33980668726878,3.3142466608277314,2.247059654376776,3.372281863153849
2024-12-20,37.02456598604081,3.6177037489539905,7.217677247271601,6.568810850471955,4.674869877017743,4.6422546763069175,27.348803258552774,3.2841237096900273,2.247799082880833,3.373391562813346
2024-12-27,37.02707336835101,3.617948747541876,7.2180602278957675,6.569149888484463,4.675186469142996,4.64256905966145,27.35065537764369,3.2777855366053044,2.2479513086127816,3.373620016060662
2024-12-30,37.019708899053306,27.436922793161962,7.236514015480757,6.567843322821427,4.674256601776204,4.641645679707484,3.5255218569820883,3.2771336041474335,2.247504204186506,3.372949022682837
2025-01-02,37.05742393429963,27.464875052673683,7.297049533685465,6.574534527311663,4.679018653065344,4.646374507556684,3.529113597302369,3.1254309472898054,2.249793922360906,3.3763853244544535
2025-01-03,37.07014360081386,27.474302152953083,7.2863118245862974,6.576791184083648,4.67998905562099,4.647969338712274,3.530324937522026,3.106057517540175,2.250566146260465,3.377544241907181
2025-01-07,37.07022214439039,27.47436036502739,7.2861153844337805,6.576805118874601,4.679998971500534,4.647979186748996,3.5303324175131987,3.106064098600906,2.2505709147209343,3.377551398189269
2025-01-08,37.07226439421124,27.475873965547905,7.285563281897238,6.577167444166947,4.68025679911818,4.648235250352404,3.530526908409938,3.1016795823417977,2.2506949017860642,3.377737472168297
2025-01-13,37.07104687203925,27.474971606701082,7.28532401043713,6.576951437744814,4.680103090772692,4.648082593654186,3.530410959334261,3.104861903558596,2.250620984775866,3.37762654098212
2025-01-14,37.07293210161458,27.476368832661098,7.285694501951379,6.57728590532564,4.671547504349657,4.652027110241855,3.5305904966205053,3.1050197997601283,2.250735438982083,3.377798308493069
2025-01-15,37.0529505717774,27.461559648371537,7.590859913725058,6.5737408867065374,4.671676882931389,4.649519765577239,3.5286875826789332,3.0043393216050758,2.2495223399694027,3.217143086657428
2025-01-16,37.052165882689685,27.46097808102385,7.590063833058956,6.573601671268639,4.674331024261954,4.649421300343921,3.528612853876035,3.004275697190688,2.2494747006962674,3.217074955590002
2025-01-17,37.05220511635473,27.461007158806222,7.589860094713129,6.573608631900493,4.67433597380089,4.649426223506537,3.528616590241008,3.0042788783474057,2.2494770826120023,3.2171842497175898
2025-01-21,37.05326445671871,27.461792282207853,7.589865311123208,6.573796574532759,4.671822348561181,4.649559152838339,3.5287174750863586,3.004364772125401,2.249541396243647,3.2172762305625455
2025-01-23,37.05334292878498,27.461850441282778,7.589669603286954,6.5738104966367334,4.671832242630119,4.649568999757884,3.5287249482673477,3.004371134822857,2.2495461603626548,3.2172830441676967
2025-01-24,37.05342140118362,27.461908600604048,7.589579785740399,6.573824418799679,4.67173624562232,4.649578846719136,3.528732421479991,3.0043774975472624,2.2495509245018424,3.2172898578017075
2025-02-03,37.06264422259683,27.46874403628344,7.591362960724244,6.575460683585053,4.672899069120223,4.650736155106009,3.5296107443907405,3.0051253053358535,2.250110851376394,3.1933059714812133
2025-02-04,37.10198100174843,27.49789824101954,7.599208064008439,6.5824396094052595,4.677858693629896,4.655672256802558,3.5333569292962026,3.0083148227849836,2.2524990272738177,3.0907713540308692
2025-02-05,37.123669566662215,27.513972583544945,7.603650304367029,6.586287481268299,4.680593211819895,4.658393805550971,3.535422410412184,3.010073382019651,2.2538157621233386,3.034121492231471
2025-02-06,37.1316664838363,27.51989944806154,7.604969884518409,6.587706252528985,4.68000975105206,4.659397283651658,3.53618398599244,3.0107217906442534,2.254301263103865,3.0151438566104884
2025-02-07,37.13958800890318,27.525770436195373,7.606592299165468,6.58911164811594,4.681008166099559,4.660391301315666,3.5369383817074382,3.0113640863016373,2.2547821869528324,2.994453485242904
2025-02-10,37.14242639238157,27.52787408613402,7.606855194598769,6.589615219281965,4.681365910946855,4.660747470524364,3.5372086913151897,3.0115942290287983,2.2549545081025792,2.9873582976858875
2025-02-11,37.14242639238157,27.52787408613402,7.606642903645266,6.589615219281965,4.681578201900358,4.660747470524364,3.5372086913151897,3.0115942290287983,2.2549545081025792,2.9873582976858875
2025-02-12,37.14282064662211,27.528166285167462,7.60566217954156,6.589685165809321,4.681627895262849,4.660796942775717,3.537246237584017,3.0116261960786357,2.2549784436787763,2.987390007479546
