date,THE BANK OF EAST ASIA LTD,HANG SENG BANK LTD,HANG SENG SECURITIES LTD,DBS BANK LTD,MIB SECURITIES (HONG KONG) LTD,UOB KAY HIAN (HONG KONG) LTD,SOLID KING SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF CHINA (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,TOTAL_CCASS_PCT
2024-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08649832497048231,0.0,0.08649832497048231
2024-03-04,0.0,0.0,0.0,1.7080970562904627,0.0,0.0,0.0,0.17808897926481015,0.08649832497048231,0.06834594409859891,2.0410303046243543
2024-03-06,0.0,3.812226549697304,0.0,1.7080970562904627,0.0,0.0,0.0,0.17808897926481015,0.08649832497048231,0.06834594409859891,5.853256854321658
2024-03-15,0.0,3.812226549697304,0.0,1.7080970562904627,0.0,0.0,0.0,0.17808897926481015,0.08667173989722658,0.06834594409859891,5.853430269248403
2024-03-25,0.0,3.812226549697304,0.0,1.7080970562904627,0.0,0.0,0.0,0.17808897926481015,0.08596195260206227,0.06834594409859891,5.852720481953239
2024-04-03,0.0,3.812226549697304,0.0,1.7080970562904627,0.0,0.0,0.0,0.17837103864315973,0.08596195260206227,0.06834594409859891,5.8530025413315885
2024-04-05,0.0,3.812226549697304,0.0,1.7080970562904627,0.0,0.0,0.0,0.17837372657452424,0.0859375878048547,0.06834594409859891,5.852980864465745
2024-04-09,0.0,3.812723903707207,0.0,1.7080970562904627,0.0,0.0,0.0,0.17837372657452424,0.0859375878048547,0.06834594409859891,5.853478218475647
2024-04-10,0.0,3.812723903707207,2.5920457427512096,1.7080970562904627,0.0,0.0,0.0,0.17837372657452424,0.08611100273159897,0.06834594409859891,8.445697376153602
2024-04-15,0.0,3.812723903707207,2.592392572604698,1.7080970562904627,0.0,0.0,0.0,0.1783953167329039,0.08576417287811045,0.06834594409859891,8.445718966311981
2024-04-18,15.571437412864745,3.8481418215156036,2.618416950661211,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.1785574596894098,0.08583882800407384,0.06834594409859891,24.85777127666798
2024-04-19,15.571437412864745,3.8481418215156036,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.1785574596894098,0.08583882800407384,0.06834594409859891,24.858464936374958
2024-04-24,15.571437412864745,3.8481418215156036,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.153809935738515,0.08583882800407384,0.09309346804949371,24.858464936374958
2024-04-25,15.571437412864745,3.8481418215156036,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.153809935738515,0.08622953183402869,0.09309346804949371,24.85885564020491
2024-05-02,15.571437412864745,3.8481465037186253,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.15375227527537255,0.08640294676077295,0.09309346804949371,24.858976076871535
2024-05-07,15.571437412864745,3.8481465037186253,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.15375227527537255,0.08634615337226421,0.09309346804949371,24.858919283483026
2024-05-08,15.571437412864745,3.8481465037186253,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.15375227527537255,0.08582590859203139,0.09309346804949371,24.858399038702792
2024-05-16,15.571437412864745,3.8481465037186253,2.619110610368188,1.7244474826585463,0.4927860873172007,0.26979928985859153,0.0,0.15375227527537255,0.08599932351877566,0.09309346804949371,24.858572453629538
2024-05-21,15.571437412864745,3.8481465037186253,2.619110610368188,1.724794312512035,0.4927860873172007,0.26979928985859153,0.0,0.15375227527537255,0.08599932351877566,0.09309346804949371,24.858919283483026
2024-05-22,15.571437412864745,3.8481465037186253,2.619110610368188,1.7249677274387791,0.4927860873172007,0.26979928985859153,0.0,0.153405445421884,0.08599932351877566,0.09309346804949371,24.85874586855628
2024-05-23,15.571437412864745,3.848148324575357,2.619110610368188,1.7249677274387791,0.4927860873172007,0.26979928985859153,0.0,0.153405445421884,0.08599932351877566,0.09309346804949371,24.858747689413015
2024-06-05,15.571437412864745,3.848148324575357,2.619110610368188,1.7251411423655234,0.4927860873172007,0.26979928985859153,0.0,0.153405445421884,0.08599932351877566,0.09309346804949371,24.858921104339757
2024-06-06,15.571437412864745,3.848148324575357,2.619110610368188,1.7251411423655234,0.4927860873172007,0.2699727047853358,0.0,0.153405445421884,0.08599932351877566,0.09309346804949371,24.8590945192665
2024-06-11,15.571437412864745,3.848148324575357,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.153405445421884,0.08599932351877566,0.08959187384867338,24.855766339992424
2024-06-12,15.571437412864745,3.848148324575357,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.153405445421884,0.08576850825127905,0.08959187384867338,24.855535524724928
2024-06-17,15.571437412864745,3.848148324575357,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.153405445421884,0.08582616871442152,0.08959187384867338,24.85559318518807
2024-06-24,15.571437412864745,3.848148324575357,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.153405445421884,0.08599386094858322,0.08959187384867338,24.855760877422235
2024-06-25,15.571437412864745,3.848148324575357,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.15455952175936713,0.08599386094858322,0.08959187384867338,24.856914953759716
2024-06-28,15.571437412864745,3.8483386474574584,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.15455952175936713,0.08599386094858322,0.08959187384867338,24.857105276641818
2024-07-03,15.571437412864745,3.8483386474574584,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.15461987015387413,0.08599386094858322,0.08959187384867338,24.857165625036327
2024-07-04,15.571437412864745,3.8483386474574584,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.15461987015387413,0.086166929045474,0.08959187384867338,24.857338693133215
2024-07-08,15.571437412864745,3.8483386474574584,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.1538986374735447,0.086166929045474,0.08959187384867338,24.85661746045289
2024-07-16,15.571437412864745,3.8483386474574584,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.1538544166672249,0.086166929045474,0.08959187384867338,24.85657323964657
2024-07-18,15.571437412864745,3.8483386474574584,2.619110610368188,1.7253145572922675,0.4927860873172007,0.2699727047853358,0.0,0.1538544166672249,0.08634034397221828,0.08959187384867338,24.85674665457331
2024-07-19,15.571437412864745,3.8483386474574584,2.6199976277184853,1.7254879722190122,0.4927860873172007,0.2699727047853358,0.0,0.1538544166672249,0.08634034397221828,0.08959187384867338,24.857807086850354
2024-07-30,15.571437412864745,3.8483386474574584,2.6199976277184853,1.7254879722190122,0.4927860873172007,0.2697418895178392,0.0,0.15367935429867657,0.08634034397221828,0.08959187384867338,24.85740120921431
2024-08-09,15.571437412864745,3.8483386474574584,2.6199976277184853,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.0,0.15367935429867657,0.08634034397221828,0.08959187384867338,24.857748039067793
2024-08-12,15.571437412864745,3.8483386474574584,2.6199976277184853,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.0,0.15396947747111975,0.08634034397221828,0.08959187384867338,24.85803816224024
2024-08-19,15.571437412864745,3.8483386474574584,2.6199976277184853,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.0,0.15368741809277017,0.08634034397221828,0.08959187384867338,24.857756102861888
2024-09-10,15.571437412864745,3.8483386474574584,2.6199976277184853,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.0,0.15368741809277017,0.08628268350907581,0.08959187384867338,24.857698442398746
2024-09-20,15.571437412864745,3.8483386474574584,2.619824212791741,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.0,0.15368741809277017,0.08645609843582007,0.08959187384867338,24.857698442398746
2024-09-23,15.571437412864745,3.8483386474574584,2.61949559150556,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.0,0.15368741809277017,0.08662951336256436,0.08959187384867338,24.857543236039312
2024-09-24,15.571437412864745,3.8483386474574584,2.61949559150556,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.1361324516435208,0.1544963987260322,0.08662951336256436,0.08959187384867338,24.994484668316094
2024-09-25,15.571437412864745,3.8483386474574584,2.61949559150556,1.7258348020725005,0.4927860873172007,0.2697418895178392,0.1361324516435208,0.1544963987260322,0.08717429635493147,0.08959187384867338,24.99502945130846
2024-09-26,15.571437412864745,3.8483386474574584,2.61949559150556,1.7260082169992446,0.4927860873172007,0.2697418895178392,0.1361324516435208,0.15374273745440162,0.08717429635493147,0.08959187384867338,24.994449204963573
2024-10-03,15.571437412864745,3.8483386474574584,2.61949559150556,1.7260082169992446,0.4927860873172007,0.26887481488411785,0.1361324516435208,0.15374273745440162,0.08717429635493147,0.08959187384867338,24.99358213032985
2024-10-04,15.571437412864745,3.8483386474574584,2.61949559150556,1.7261816319259893,0.4927860873172007,0.264539441715511,0.1361324516435208,0.15374273745440162,0.08821478591539711,0.08959187384867338,24.990460661648456
2024-10-07,15.571437412864745,3.8483386474574584,2.619125437344425,1.7261816319259893,0.4927860873172007,0.264539441715511,0.1361324516435208,0.15373701476181903,0.08821478591539711,0.08959187384867338,24.99008478479474
2024-10-08,15.571437412864745,3.8483386474574584,2.618431777637448,1.7261816319259893,0.4927860873172007,0.264539441715511,0.1361324516435208,0.15397788809506685,0.08821478591539711,0.08959187384867338,24.989631998421007
2024-10-09,15.571437412864745,3.8483386474574584,2.618431777637448,1.7263550468527333,0.4927860873172007,0.264539441715511,0.1361324516435208,0.15397788809506685,0.08821478591539711,0.08959187384867338,24.989805413347753
2024-10-16,15.571437412864745,3.8483386474574584,2.618431777637448,1.7263550468527333,0.4927860873172007,0.264539441715511,0.1361324516435208,0.15397788809506685,0.08820533480188954,0.08959187384867338,24.989795962234247
2024-10-17,15.571437412864745,3.8483386474574584,2.6184035110043884,1.7263550468527333,0.4927860873172007,0.264539441715511,0.1361324516435208,0.15397788809506685,0.08872757385377993,0.08959187384867338,24.990289934653077
2024-10-18,15.571437412864745,3.8483386474574584,2.6184035110043884,1.7263550468527333,0.4927860873172007,0.264539441715511,0.1361324516435208,0.1539478873127401,0.08872757385377993,0.08959187384867338,24.99025993387075
2024-10-21,15.571437412864745,3.8486559100659368,2.6184035110043884,1.7265284617794776,0.4927860873172007,0.264539441715511,0.1361324516435208,0.1539491012172273,0.08872757385377993,0.08959187384867338,24.990751825310458
