date,THE HONGKONG AND SHANGHAI BANKING,KGI ASIA LTD,CITIC SECURITIES BROKERAGE (HK) LTD,FUTU SECURITIES INTERNATIONAL,USMART SECURITIES LTD,VALUABLE CAPITAL LTD,CHINA GALAXY INTERNATIONAL SECURITIES,GAOYU SECURITIES LIMITED,FORTUNE ORIGIN SECURITIES LTD,PHILLIP SECURITIES (HONG KONG) LTD
2025-02-03,25.758270199753763,0.41343017996354076,21.36544370530571,10.780720505184467,7.696081299422569,7.361150520717928,11.633611266569,1.8766590194294392,5.446811788684217,7.667821514969366
2025-02-04,25.853618223454323,0.6284556550691809,21.381108811545317,10.496393031139036,7.813798644693483,7.365500277410801,11.605481096944208,1.8780349825650688,5.293691467866067,7.683917809312518
2025-02-05,25.851388791491075,0.607972001421816,21.397469767281947,10.501280252765408,7.819777811390942,7.34597894131739,11.614361682334,1.8794720664643378,5.297742233079065,7.684556452454021
2025-02-06,25.85265152456411,0.6081249902359241,21.402854182217105,10.510213721333853,7.819648581344005,7.343633502780023,11.601556925793966,1.8799450129189863,5.299075345952346,7.682296212859684
2025-02-07,25.81568065195966,0.5764768314485511,21.395675564289586,10.55909553091053,7.817025834442353,7.33697785479974,11.597665709051306,1.8793144705222764,5.349704995842554,7.672382556733444
2025-02-10,25.83016889464897,0.576894050680457,21.41116046643667,10.590862228994842,7.822683327226996,7.342287917751271,11.60605940141683,1.8806746052182899,5.353576790314641,7.585632317311028
2025-02-11,25.82830015435327,0.5850765836937898,21.40352742462604,10.605960043044021,7.819894554100867,7.340718929104341,11.601921861239756,1.8800041479623029,5.356910871131849,7.57768543074376
2025-02-12,25.829654305419485,0.5851072586540038,21.404649589434012,10.604418943927536,7.819255963768648,7.341103795406237,11.602530138004573,1.8801027146355354,5.357191728428862,7.575985562321105
2025-02-13,25.82058650022283,0.5849968438476731,21.40061034670708,10.620240282735892,7.8177804024589586,7.339718465551181,11.600340640097675,1.8849898301758354,5.356180779960147,7.574555908242721
2025-02-14,25.788384225425027,0.6282175831074704,21.408690357216685,10.637884163180095,7.715854355461869,7.337245761969721,11.604720462577896,1.9349940581523923,5.382324935738795,7.561684097170053
2025-02-17,25.765562526622894,0.6269452470263871,21.401059076169968,10.67183473639416,7.713103983901556,7.3472111892323095,11.600583876834405,1.936401122504577,5.380406367457223,7.55689187385652
2025-02-18,25.729769473303083,0.6637437475181698,21.404425147059086,10.580190677954993,7.714317141376265,7.351512502132526,11.602408477549051,2.092942369741338,5.404321129081591,7.456369334283895
2025-02-19,25.699500053041017,0.7634136970240375,21.3766307233905,10.545507781636037,7.704299820309799,7.336730262483411,11.587342328629594,2.1530570110856257,5.3983506284758755,7.435167693924097
2025-02-20,25.713382350429093,0.7430220120009059,21.392536432968253,10.543922504376127,7.71212833048613,7.216430993848008,11.59596412241188,2.2458338106035844,5.4023673792167415,7.434412063659275
2025-02-21,25.707124077196617,0.727332712690059,21.393433233634255,10.43956153365753,7.712451632112599,7.216733515250354,11.596450239071327,2.367499420701503,5.402593852906706,7.436819782779046
2025-02-24,25.72710701261906,0.7740788068865323,21.410935887499708,10.427124728325085,7.718761436149039,7.221588869124357,11.605937666936965,2.4428584569630543,5.407013888211482,7.264593247284719
2025-02-25,25.746280524242472,0.7746557007049472,21.42689270798115,10.412852650723805,7.724513958655428,7.226970866332739,11.614587165718483,2.4446790337965068,5.411043546252036,7.217523845592434
2025-02-26,25.751416312148994,0.7433138759377644,21.431166877849698,10.424378679364315,7.726054820658204,7.228412479988005,11.616904007417181,2.4451666907613747,5.429970856426721,7.2032153994477435
2025-02-27,25.701619213534432,0.7417252844406464,21.385364733456093,10.301527042643862,7.708495258353498,7.21191646622798,11.592076655841458,2.762612394166645,5.418366060913875,7.176296890421509
2025-02-28,25.68708744572264,0.7413059108780674,21.373273388070608,10.277902812072774,7.704136853447487,7.207838828368102,11.585522463087312,2.8594723765649745,5.415302501499103,7.148157420288935
2025-03-03,25.673434457912304,0.7305065937639227,21.363654868915404,10.23978721954643,7.700669795007081,7.215060827232783,11.580308681945278,2.938771511875494,5.412865477001444,7.144940566799857
2025-03-04,27.048834233729764,0.7697046881301062,22.510002577077156,10.794755377815282,8.11387835997324,7.602212206259243,6.80383656986068,3.136160649057338,5.7033132478637665,7.517302090233429
2025-03-05,28.28898359301232,0.8050273380594666,23.54301296820615,11.468906165067743,8.48623374418561,7.939553288254109,7.116072601471217,3.2800827355890014,5.965044974847509,3.107082591306881
2025-03-06,28.283158550438547,0.7724488924178147,23.53432722526097,11.441616756284189,8.48310291106012,7.937777051189035,7.113447263011816,3.3088482406554145,6.0481595367520224,3.0771135729300703
2025-03-07,28.276439808440923,0.7723598463718627,23.5235448135287,11.444908897850569,8.482124999409201,7.9357092274983625,7.11262724196178,3.3557306161022273,6.026712353480743,3.069842195355627
2025-03-10,28.247933661579665,0.7716126693272332,23.500788254166448,11.361282526209205,8.473919434193704,7.925728940761223,7.105746522013476,3.476863654774503,6.086526802081235,3.0495975348933038
2025-03-11,28.238651664539972,0.7713905742749533,23.494023968141338,11.34189377307048,8.471480366440458,7.922296330725303,7.103701258621585,3.475862901098633,6.13773604695489,3.0429631161323902
2025-03-12,28.239451109629886,0.6563029899897674,23.495647041633674,11.338071687399893,8.47206561463984,7.923995047560665,7.10419201445064,3.592395313628201,6.150825565833926,3.0270536152335064
2025-03-13,28.239776264886014,0.6563105468068592,23.49591757568556,11.317476640238077,8.472163163868194,7.919480598136102,7.1042738136812655,3.592436677258598,6.150896387793407,3.0512683316459244
2025-03-14,28.239776264886014,0.6563105468068592,23.49591757568556,11.330142282369437,8.472163163868194,7.914874910088334,7.1042738136812655,3.5935880992705393,6.150896387793407,3.0420569555503896
2025-03-17,28.244003964709158,0.6564088012673986,23.499435085372873,11.341051242150012,8.473431508290385,7.916059824407191,7.105337375122545,3.614854784523447,6.151817221702533,2.997600192454454
2025-03-18,28.27772002278635,0.6571655894723456,23.52652810310997,11.406008084520257,8.483200714627227,7.925186424619129,7.113529275516443,3.6397750280073597,6.158909787651351,2.811976969689563
2025-03-19,28.296382023879318,0.6574384605882366,23.536296889058875,11.521470613711884,8.4867231456285,7.9284771545325246,7.116482985665649,3.6966495897987692,6.161467116600632,2.5986120205356094
2025-03-20,28.29490226943986,0.6574308777751801,23.536025424351447,11.506343688946155,8.486625260824168,7.928385708467698,7.116400905040107,3.7069874406481205,6.1613960510087935,2.6055023734984766
2025-03-21,28.301604918916528,0.6575598093907155,23.540641176187613,11.492449656009699,8.488289609643656,7.932247805913262,7.117796533229323,3.707714434003087,6.162604389061758,2.5990916676443545
2025-03-24,28.30828894440846,0.6577419166114798,23.547160614690977,11.482939155526308,8.490640390223279,7.934444594071115,7.11976776402251,3.708741263139116,6.164311085155307,2.5859642721514495
2025-03-25,28.309922332353548,0.6577798683124704,23.54851928558644,11.473215723062212,8.491130300075714,7.94644240912223,7.120178574540249,3.7089552574671574,6.164666765833713,2.5791894836462657
2025-03-26,28.354095168372957,0.6588062223207478,23.42807390603782,11.499208334522844,8.504379269887828,7.95190668345043,7.131288406524586,3.7147424535769886,6.174285683574446,2.583213871731353
2025-03-27,28.318378093988887,0.6580836396597223,23.40237785246065,11.607821866687726,8.496206147817361,7.9397213858594915,7.123466766141203,3.7106681015199072,6.16751368958287,2.575762456282176
2025-03-28,28.31543589528691,0.6580152666468339,23.399946412160215,11.618159974593684,8.495323416235175,7.937742058708122,7.122726658264851,3.710282573689341,6.166872902504187,2.5754948419106776
2025-03-31,28.33452323002242,0.6597485121862251,23.420494469377907,11.605253631707582,8.502783364585694,7.9424015284905645,7.128981296302994,3.7135406622881395,6.172288182309658,2.5199851227288215
2025-04-01,28.297142609269276,0.6575901535911403,23.384828795249845,11.696025375134994,8.489834982942456,7.929152851985802,7.118124995890061,3.7528785432139986,6.162888772778722,2.5115329199437055
2025-04-02,28.306939643368107,0.657817824393339,23.392925088514005,11.636601122237208,8.492774332825583,7.933052148911952,7.1205894324682495,3.788799855233916,6.16502248756003,2.5054780644876122
2025-04-03,28.295617958042456,0.657688791586845,23.3883365008164,11.628549370447598,8.49110845138174,7.928034538584582,7.119192708931286,3.8261333910561017,6.163813201152502,2.5015250880004913
2025-04-07,28.298055775165587,0.6577722776219063,23.391305381396563,11.597713860519734,8.492186300034401,7.929040911473891,7.120096408644143,3.8496988037661035,6.164595626414427,2.499534654963244
2025-04-08,28.295770069693997,0.6577191476929116,23.38941600655319,11.587545937932314,8.49150036468796,7.928400462803502,7.119521300465377,3.867850145730947,6.164097696448305,2.4981788679914976
2025-04-09,28.270651658004205,0.6571352844410079,23.3686530098583,11.636055883245737,8.47012795576857,7.921362349814324,7.113201236843893,3.905919901203745,6.158625771024323,2.4982669497959016
2025-04-10,28.273760283293324,0.6571807430362189,23.370269581305536,11.632249035068433,8.470713893135263,7.9219103252664205,7.11369330619907,3.9061901007135256,6.159051805788563,2.494980926193645
2025-04-11,28.257470576705675,0.6568021134739728,23.35680498266215,11.688922847990755,8.465833557356628,7.9173461783853805,7.109594807253354,3.9039395797365253,6.155503316101688,2.4877820403338724
2025-04-14,28.261052701452627,0.6568853745393303,23.359765863003904,11.690404621799399,8.466906748667473,7.918349839403051,7.110496071767838,3.9044344718232473,6.156283632963338,2.475420674579792
2025-04-15,28.259900270970977,0.6568853745393303,23.359765863003904,11.693861913244342,8.466906748667473,7.918349839403051,7.110496071767838,3.9044344718232473,6.156283632963338,2.473115813616496
2025-04-16,28.214703747336532,0.665039505993007,23.478886088742733,11.672858552655423,8.453365485347097,7.905685892176385,7.100274725748869,3.8981900455091827,6.146437787222566,2.4645581692682024
2025-04-17,28.219101188889155,0.6651160334044747,23.481587850608495,11.648885936397646,8.454338230835079,7.906595615090217,7.113749685997339,3.8986386179487202,6.147145069976996,2.464841770851877
2025-04-22,28.219425915405242,0.6651236871143102,23.481858060994142,11.65017071699758,8.45443551769695,7.906686598896931,7.116133012309506,3.8986834808707322,6.147215807205269,2.460267202509334
2025-04-23,28.241348941893783,0.6656675511138818,23.501058906626078,11.559501292926775,8.461348612515033,7.932730263101069,7.121951792540217,3.9018713895741026,6.152242314966014,2.462278934743044
2025-04-24,28.241674193902437,0.665675217522046,23.501329565319843,11.559634422226734,8.461446060786281,7.9328216233423055,7.122033815149363,3.9019163269285317,6.152313169554964,2.4611556052674946
2025-04-25,28.20626576624089,0.6648406171147229,26.164583940326295,11.648663250520801,8.450837394363095,7.9228757278308155,7.1108039705938,3.9211793490382183,3.451880089898414,2.458069894072946
2025-04-28,28.208507810201837,0.6649476963416256,26.168798008102005,11.656291526875219,8.4521984861971,7.924151786161104,7.0981440941657965,3.9218108941671317,3.4524360496906903,2.4527136480974843
2025-04-29,28.2094813999772,0.664970646377929,26.169701199236595,11.65324242793438,8.452490205776202,7.924425280711376,7.098389079847443,3.9219462517341865,3.4525552072321193,2.4527983011725687
2025-04-30,28.203817872877053,0.6648100293839132,26.163380170235072,11.698735699251905,8.450448591494135,7.922511215218675,7.096674535118935,3.9325008485529396,3.451721277129972,2.415399760737401
2025-05-02,28.20886153051882,14.129738446267135,12.702155167604143,11.70495201146024,8.451615107443185,7.92360485369112,7.0976541735299365,3.9330436984276913,3.4521977592809305,2.3961772517768005
