date,CHINA INDUSTRIAL SECURITIES,BRIGHT SMART SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,NANYANG COMMERCIAL BANK LTD,INNOVAX SECURITIES LTD,FUTU SECURITIES INTERNATIONAL,EMPEROR SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CINDA INTERNATIONAL SECURITIES LTD
2024-05-21,21.293444786625603,20.242459793713643,14.44982157696632,10.641834091020188,10.583174463508824,10.09923253654006,1.0460966906193478,6.819181698196217,4.824754362809796
2024-05-22,21.207400194741968,20.16066212268744,14.844206426484908,10.598831548198637,10.540408958130477,10.019474196689385,1.041869522882181,6.7818889970788705,4.805258033106134
2024-05-23,21.136396719879663,20.093163181134454,15.172982677471008,10.563346110922414,10.505119122713378,10.078121209180454,1.0383812897277889,6.744626134213208,4.66786355475763
2024-05-24,21.146657604738095,20.16117287246954,14.947327540171853,10.568474197776592,10.51021894266712,10.218942667119762,1.0388853827855722,6.7381911743288505,4.670129617942618
2024-05-27,21.115904794221727,20.08822531387852,15.12433952203209,10.553104852392263,10.494934315769063,10.194386543215861,1.0373745697804062,6.72839206941684,4.663338019293228
2024-05-30,21.1220481986132,20.094069727973622,15.09479707123115,10.556175144256413,10.497987683654172,10.202201425592785,1.0376763807399505,6.730349609659118,4.664694758279591
2024-05-31,21.123072446901368,20.095044127630686,15.095529046649208,10.556687033265446,10.498496751042575,10.197846959557753,1.0377266996411598,6.730675977111822,4.66492095819998
2024-06-06,21.08626198083067,20.060025171846256,15.204763287830382,10.538290250750315,10.480201374770065,10.21880143285894,1.0359182883144544,6.718946655048892,4.656791557750024
2024-06-07,21.081159560567198,20.055171078739775,15.2349610414751,10.516381938731065,10.477665392247012,10.226007840100664,1.0356676184484344,6.717320814983303,4.655664714707449
2024-06-11,20.97659635943369,20.052008090147353,15.197919676394106,10.46422036020418,10.425695848983917,10.1752865260522,1.030530675142059,6.684002696715785,4.993739766926708
2024-06-12,20.95943800221335,19.85757590338257,15.416446133859404,10.455660876678055,10.417167877592263,10.075542510705866,1.0296877255449164,6.668912091613338,5.119568878410239
2024-06-13,20.91515820809526,19.705190377874874,15.7247803332213,10.433571805828972,10.323138234023144,10.083065251836558,1.0275123637585826,6.654823066212129,5.132760359149182
2024-06-14,20.930232558139537,19.62809917355372,15.736113780511243,10.441091677878148,10.292139150490103,10.109552181433788,1.0282529310013455,6.659619450317125,5.174899096674995
2024-06-17,20.86906529966943,19.44138360561491,15.785943563455183,10.410578258994875,10.214152254108178,10.08000766540507,1.0252479279451923,6.6209936281320365,5.5526277966751305
2024-06-18,20.834130476372682,19.12665008609145,15.792997895542376,10.39315094700593,10.197053759326574,10.072699445188444,1.0235316625215227,6.609910082265162,5.949875645685862
2024-06-19,20.89108436046233,19.183732195098557,15.845762793151408,10.421562514987292,10.224929259987531,10.10023500071939,1.0263296724377728,6.62797947340655,5.6783847297491725
2024-06-20,20.823175103972467,19.121372914575264,15.813375400353745,10.387685835843014,10.191691763468617,10.062622496295234,1.022993450929777,6.6064343419857545,5.970648692576127
2024-06-21,20.755705913184354,19.0594177347882,15.805022156573118,10.35402868442369,10.158669652642113,10.025253728498594,1.0196788488111688,6.5850288273693245,6.237194453709439
2024-06-24,20.73101085094232,18.913002094041502,15.786217399581194,10.341709499333714,10.122786978869218,9.989529792499525,1.0184656386826574,6.577193984389873,6.520083761660003
2024-06-25,20.681796600512772,18.868103693856234,15.748741809894598,10.317158864305384,10.098756053556167,9.965815212230558,1.0160478587028772,6.561580096856899,6.741999810084512
2024-06-26,20.68376068376068,18.869895536562204,15.750237416904083,10.318138651471985,10.0997150997151,9.957264957264957,1.0161443494776827,6.562203228869895,6.7426400759734095
2024-06-27,20.620118343195266,18.81183431952663,15.701775147928995,10.28639053254438,10.068639053254438,9.926627218934911,1.01301775147929,6.542011834319526,7.0295857988165675
2024-06-28,20.599640593965763,18.665468646552537,15.686181783788896,10.276175163151423,10.058639931902015,9.907311075380687,1.0120117279863803,6.535514991014849,7.2590560862574485
2024-07-02,20.707358813462637,18.777334093934208,15.78722190530519,10.329910629397224,10.111237877923559,9.189009317360714,1.0173036698992204,6.545921277809469,7.534702414907778
2024-07-03,20.608411789752566,18.76803709135639,15.692860860103137,10.261626531674315,9.991957231395183,9.272839097317501,1.0124426361356862,6.514642569901122,7.8771821923641
2024-07-04,20.606461989687308,18.88452623113676,15.691376129429019,10.255925067410947,9.986281281044516,9.172619329201948,1.0123468470599366,6.514026207483798,7.876436917545769
2024-07-05,20.617190458159786,18.894358197652405,15.685346459674365,10.261264672472548,9.967815221507005,9.163195759182129,1.012873911397198,6.517417644831504,7.880537675123059
2024-07-08,20.6308610400682,18.906886426068013,15.672065927820404,10.26806858008904,9.950743582457138,9.15032679738562,1.0135455148242873,6.521739130434782,7.885763000852515
2024-07-10,20.63379280943584,18.909573208280044,15.674293022594856,10.269527734356497,9.952157642934962,9.146890246790774,1.0136895457344512,6.513192174695656,7.886883615176922
2024-07-11,20.628906989960218,18.90509566205721,15.670581549535898,10.26709604091684,9.949801098692934,9.168403106648986,1.0134495169539686,6.511649933699565,7.885016101534381
2024-07-12,20.608411789752566,18.966740786298907,15.645550456545395,10.256895491318542,9.887874343568152,9.192411411269338,1.0124426361356862,6.552490892747315,7.8771821923641
2024-07-15,20.599640593965763,18.958668306062613,15.629433462593397,10.252530029319965,9.883665941549229,9.240518301333585,1.0120117279863803,6.549702071313723,7.873829565875343
2024-07-16,20.612312497042538,18.970330762314862,15.653243742014858,10.258836890171768,9.889745895045664,9.217811006482753,1.0126342686793168,6.5064117730563575,7.87867316519188
2024-07-17,20.619142289122408,18.97661649152703,15.658430370159993,10.262236107166526,9.869355296790685,9.211398277004639,1.012969800246142,6.508567641768437,7.881283726214143
2024-07-18,20.65335925276184,19.008107723673607,15.456829927457209,10.279266037646389,9.88573325114978,9.274097956474325,1.0146507989189701,6.533592527618415,7.894362524299464
2024-07-19,20.66609735269001,19.019831103520257,15.30505740582598,10.285605844956827,9.891830344434956,9.379447765442642,1.0152765917069932,6.5376221652908235,7.899231426131512
2024-07-22,20.652380049307794,19.007206523800495,15.366015550919778,10.27877868386118,9.885264555281625,9.368480940641001,1.0146026929641572,6.533282761236488,7.893988241987484
2024-07-23,20.65433854907539,19.00900900900901,15.36747273589379,10.279753437648175,9.88620199146515,9.359886201991467,1.0146989094357515,6.533902323376008,7.894736842105263
2024-07-24,20.652380049307794,19.007206523800495,15.271192869334344,10.27877868386118,9.885264555281625,9.358998672482457,1.0146026929641572,6.533282761236488,7.998293191731462
2024-07-25,20.68081469876086,19.033376062289324,15.292218582348195,10.29293073161468,9.89887480415895,9.300669420310497,1.0159996201870578,6.551773251673551,7.933342828656887
2024-07-26,20.682778595508285,19.153886330183752,15.293670765870566,10.293908171501828,9.899814823607617,9.244575281325673,1.0160961017995347,6.481173733440958,7.934096196761788
2024-07-29,20.6710008067195,19.313813885066196,15.284961799459024,10.288046315190053,9.894177383381578,9.125421155032507,1.0155174868314905,6.47748303516348,7.929578133156172
2024-07-30,20.706374483053665,19.25654798688026,15.311118505490326,10.305651946570329,9.911108998431335,9.079241336692494,1.0172553120692114,6.469553643580358,7.943147787232021
2024-07-31,20.755705913184354,19.20712822223281,15.347596130938198,10.330204412255206,9.93472149425835,9.038928860723306,1.0196788488111688,6.475437175394291,7.890598942202316
2024-08-01,20.749773734101844,19.20163864145191,15.343209641309008,10.327251941123231,9.931882055923404,9.06968989663221,1.01938741485257,6.468822940980328,7.8883437336254945
2024-08-05,20.766590389016017,19.217200610221205,15.355644546147978,10.335621662852784,9.939931350114417,8.995995423340961,1.0202135774218155,6.474065598779558,7.894736842105263
2024-08-07,20.75076219512195,19.202553353658537,15.463033536585366,10.327743902439025,9.932355182926829,8.946265243902438,1.0194359756097562,6.469131097560976,7.888719512195122
2024-08-08,20.751750750321566,19.203468153017962,15.463770187223094,10.328235910628363,9.932828355009288,8.941927492734981,1.0194845409937592,6.469439283502454,7.88909532656853
2024-08-09,20.756694939483463,19.208043457543127,15.467454493471838,10.3306966549128,9.935194891832651,8.920232535976364,1.0197274373391785,6.470980653769179,7.890974935671399
2024-08-12,20.75966258399657,19.210789686889388,15.4696659200305,10.332173664394986,9.936615355287612,8.91674212457704,1.0198732307105753,6.462374303007196,7.892103131106134
2024-08-15,20.760651987417784,19.211705271184826,15.470403202745212,10.332666094747879,9.937088933371461,8.912401105709655,1.0199218377657038,6.462682299113526,7.892479267943953
2024-08-16,20.779468587511328,19.22911796975624,15.503506177550925,10.342031197824738,9.946095501598053,8.810761818442018,1.0208462529218147,6.468539808233555,7.899632686161332
2024-08-19,20.783434324156687,19.232787823846557,15.506465003101294,10.344004962068801,9.9479937019896,8.793358461758672,1.0210410802042083,6.469774321293954,7.901140321580229
2024-08-21,19.37636226146524,17.944041635158577,14.496686090476402,9.643699123704462,9.274498465370758,8.19358569458654,7.673146212357102,6.031760153018104,7.366220363862817
2024-08-22,19.39879759519038,17.96481852594077,14.513471387218882,9.654865286127812,9.285237140948563,8.087285682476063,7.682030728122912,6.038744154976619,7.374749498997995
2024-08-23,19.39706995591575,17.963218595538137,14.521084739724808,9.654005432604533,9.284410206171795,8.086565436166897,7.681346573451485,6.0382063499131675,7.374092710513426
2024-08-26,19.39361560037398,17.960019589510708,14.540759538756065,9.652286184942788,9.282756778415921,8.080673166822493,7.679978629624682,6.037131027113664,7.372779484439695
2024-08-27,19.39447907390917,17.960819234194123,14.559216384683882,9.652715939447907,9.283170080142474,8.058771148708816,7.680320569902048,6.03739982190561,7.373107747105966
2024-08-28,19.4005255422438,17.966418741370862,14.563755400169242,9.65572529283392,9.286064223043692,8.06128357012426,7.65153876987485,6.0392820558499976,7.375406404489378
2024-08-29,19.3996615302396,17.965618598022623,14.563106796116504,9.655295270330454,9.285650663578872,8.06537810635076,7.651198004809833,6.039013093435468,7.375077937115881
2024-08-30,19.387573437778176,17.954424069788143,14.554032401637883,9.64927897454157,9.279864696457183,8.122663343421756,7.646430478903329,6.035250133523233,7.370482463948727
2024-09-04,19.37119224440788,17.93925379107929,14.541735224796549,9.64112598390181,9.27202383599413,8.089118157157468,7.639969760305955,6.030150753768844,7.475430248588073
2024-09-05,19.38584779706275,17.952825990209167,14.552736982643525,9.648420115709836,9.279038718291055,8.095238095238095,7.614597240765465,5.990209167779261,7.481085892300846
2024-09-10,19.39275220372184,17.959220016027068,14.54011218947556,9.651856468702698,9.28234351348945,8.080313418217434,7.617309233371918,5.992342623096786,7.483750333897249
2024-09-11,19.389299385738447,17.956022433900117,14.537523368645955,9.650137986290394,9.280690821686104,8.096679426689219,7.615952995637852,5.991275705510549,7.482417875901362
2024-09-12,19.390162474961052,17.956821722679724,14.43133763632317,9.650567549521478,9.281103939461383,8.199421322056534,7.616292009793011,5.991542399287781,7.482750945915869
2024-09-17,19.435149243742472,17.998483023245438,14.39789407932896,9.672957658501764,9.302636862535135,8.23182974166778,7.633962432516843,6.005443269531076,7.321643688930532
2024-09-19,19.44729675431939,18.081164337693647,14.406893164873432,9.679003526943166,9.308451270145989,8.236974864949328,7.638733872047859,6.009196839144605,7.192285369882584
2024-09-23,19.465546518902492,18.017695951380823,14.420412905532217,9.688086513540084,9.317186522477433,8.244704620609527,7.632496201626597,6.014835999642506,7.199034766288319
2024-09-24,19.45945945945946,18.012061648425284,14.3712307348671,9.68505695778423,9.314272950636587,8.318070136251954,7.630109448291266,6.012955103864194,7.196783560419924
2024-09-25,19.46119823080016,18.013671089666264,14.372514855023901,9.685922351784837,9.315105213778315,8.318813385158379,7.621855872760578,6.013492382611804,7.197426618415761
2024-09-26,19.46032880629021,18.02180128663331,14.367405289492494,9.685489635453894,9.31468906361687,8.31844174410293,7.621515368120085,6.0132237312365975,7.19710507505361
2024-09-27,19.466416409706394,18.02297001385351,14.35849309558922,9.688519461947536,9.31760289583054,8.321043929034277,7.623899539705949,6.001698172230415,7.199356482102158
2024-09-30,19.42648173750167,17.98599652142889,14.529723944164473,9.668643803237748,9.298488159479106,8.308433305088524,7.608259376533025,5.9893858984078845,7.184587254158677
2024-10-02,19.435149243742472,17.949404363539017,14.536206665774326,9.672957658501764,9.302636862535135,8.312140275732833,7.611653950832106,5.9920581805202335,7.187792798822112
2024-10-03,19.409169897072584,17.92541104130464,14.668270730294525,9.660027625540257,9.290201844673172,8.292117809562,7.601479303123468,5.9751370137682125,7.178184734661142
2024-10-04,19.386710579019983,17.90021807824113,14.771462904446125,9.648849526013619,9.279451688993724,8.282522586674974,7.592683252481196,5.96822288486359,7.169878499265655
2024-10-07,19.39275220372184,17.905796456237198,14.838393731635652,9.651856468702698,9.28234351348945,8.19161250111299,7.595049416792805,5.9700828065176745,7.1721129017896885
2024-10-08,19.34108871325815,17.85809430778794,15.016428381138441,9.626143326525176,9.25761477666282,8.174229642127697,7.5748157357250685,5.9985791670366755,7.153005949738034
2024-10-09,19.33078902991036,17.848584361409426,15.101624212301413,9.62101712967072,9.25268483180971,8.129936984112895,7.570781929528712,5.995384751930416,7.149196769326352
2024-10-10,19.32392866648922,17.837813858575107,15.171679531541123,9.617602697187472,9.24940111791323,8.091562416821931,7.5680951113477075,5.993257031319315,7.146659568804897
2024-10-14,19.314503613709928,17.931095641378086,15.102203697955927,9.612911807741764,9.244889815102205,8.096483838070323,7.564403848711923,5.990333880193322,7.143173857136523
2024-10-15,19.325643300798582,17.945874001774623,15.05323868677906,9.618456078083407,9.25022182786158,8.096716947648625,7.5687666370896185,5.9937888198757765,7.147293700088732
2024-10-16,19.3222143364088,17.942689850958125,15.081618168914124,9.616749467707594,9.248580553584103,8.09528034066714,7.554116394606103,5.992725337118523,7.1460255500354855
2024-10-17,19.317929841678122,17.925406891658167,15.122621845758127,9.614617056188743,9.246529779591112,8.084615725752805,7.552441349949,5.991396514257839,7.144440995166083
2024-10-21,19.31193474020216,17.919843943961695,15.162262812555419,9.611633268309983,9.243660223443872,8.082106756517113,7.541230714665721,5.9851037417981905,7.1422237985458406
2024-10-22,19.314503613709928,17.92222764155545,15.155411696891766,9.612911807741764,9.244889815102205,8.083181838336364,7.542233849155323,5.981465880370682,7.143173857136523
2024-10-24,19.310222537458994,17.918255164464934,15.178650589591275,9.610781097615037,9.242840677365015,8.081390194166149,7.540562106569731,5.975707066229276,7.141590566539587
2024-10-25,19.312790955442253,17.92063843937043,15.1806694746176,9.612059410330303,9.244070050986478,8.082465085346929,7.528264242961649,5.9765018842828646,7.142540456661495
2024-10-29,19.30851063829787,17.916666666666668,15.177304964539006,9.609929078014185,9.242021276595745,8.102836879432624,7.526595744680852,5.975177304964539,7.14095744680851
2024-10-30,19.30765480253535,17.915872523381054,15.176632241478657,9.609503124861487,9.241611630690128,8.106910154691725,7.526262133770666,5.974912459554098,7.140640929036833
2024-10-31,19.305943358595933,17.914284447990074,15.175286974249877,9.608651331826442,9.240792447812792,8.115055622036078,7.525595000664804,5.974382839161459,7.140007977662545
2024-11-01,19.31193474020216,17.937577584678134,15.13122894130165,9.611633268309983,9.243660223443872,8.117574037949991,7.527930484128391,5.9762369214399715,7.1422237985458406
2024-11-04,19.305943358595933,17.932012586978683,15.126534592031202,9.608651331826442,9.240792447812792,8.146079865266143,7.525595000664804,5.974382839161459,7.140007977662545
2024-11-05,19.306799042638065,17.93280737523269,15.127205035014626,9.609077209467246,9.24120202109742,8.142008687173123,7.525928552433295,5.974647637620778,7.140324439322756
2024-11-06,19.32050031047636,17.981016588308346,15.137940211123924,9.615896389603478,9.247760134835447,8.041337709571543,7.531269404772465,5.978887607557882,7.145391643750553
2024-11-07,19.299100615834476,17.952239599486067,15.435736121571928,9.605245669221567,9.237517168047495,7.8906561516990825,7.52292765052501,5.919099729741704,7.137477293872668
2024-11-08,19.30423221803678,17.957013073343674,15.43984046089076,9.607799689785065,9.23997341014846,7.866164413915355,7.524927985818746,5.920673609572347,7.13937513848881
2024-11-11,19.325643300798582,17.981366459627328,15.341614906832298,9.618456078083407,9.25022182786158,7.87488908606921,7.533274179236912,5.9272404614019525,7.147293700088732
2024-11-12,19.333362922196084,17.988549110114953,15.347743109493587,9.622298166969953,9.253916825706805,7.838089743020726,7.536283342949714,5.929608095512849,7.150148684035329
2024-11-14,19.310222537458994,18.03351360936253,15.249578863374413,9.610781097615037,9.242840677365015,7.828708218813725,7.527263055235394,5.922510860891923,7.274581079882967
2024-11-18,19.26581158779301,17.99203892083149,15.444493586908447,9.588677576293675,9.221583370190181,7.810703228659885,7.509951348960636,5.908889871738169,7.257850508624503
2024-11-19,19.286283538475164,17.900469317276187,15.465332506862659,9.59886655450279,9.23138227220402,7.819002922164173,7.51793146196759,5.91516868856814,7.2655627379792795
2024-11-20,19.258997258820408,18.016623927845078,15.443452117782297,9.585286055354143,9.218321690688832,7.807940578300469,7.50729507471925,5.906799893889822,7.2552834025997
2024-11-22,19.26751592356688,18.02459306440198,15.406050955414013,9.589525831564048,9.2223991507431,7.811394196744516,7.510615711252654,5.909412597310686,7.258492569002123
2024-11-25,19.27348347418256,18.03017565594443,15.410822529976551,9.59249590726074,9.225255519667272,7.791690633157825,7.504092739259324,5.91124286535994,7.260740675191363
2024-11-26,19.275189167662283,18.031771317314927,15.416611354484711,9.59334483826718,9.226071950086286,7.779105270144697,7.504756847648126,5.911766007345458,7.2613832470463295
2024-11-27,19.29140832595217,17.96722763507529,15.429583702391497,9.601417183348095,9.233835252435783,7.781222320637733,7.511071744906997,5.91674047829938,7.2674933569530555
2024-11-28,19.26495953297068,17.88952279863783,15.421697403918447,9.588253504931227,9.221175534032108,7.7440183981248065,7.500773959577196,6.112069346778117,7.257529521029587
2024-11-29,19.282868525896415,17.795484727755646,15.453740593182824,9.597166888003542,9.229747675962816,7.751217352810978,7.507746790615316,6.1177512173528115,7.2642762284196545
2024-12-02,19.282014961710416,17.79027046168828,15.47518923465097,9.596742065424284,9.229339117347617,7.737594617325485,7.507414457084679,6.117480412553672,7.263954672214598
2024-12-03,19.286283538475164,17.639245550340917,15.593730629593553,9.59886655450279,9.23138227220402,7.717169928274152,7.509076419020633,6.158682369609492,7.2655627379792795
2024-12-04,19.294826364280652,17.7400779588944,15.4987597448618,9.603118355776045,9.235471296952516,7.725017717930546,7.5124025513819985,6.121545003543586,7.268781006378456
2024-12-05,19.295681063122924,17.740863787375417,15.499446290143965,9.603543743078626,9.235880398671096,7.725359911406423,7.512735326688815,6.117386489479513,7.269102990033223
2024-12-09,19.2939717411525,17.739292200026576,15.506931833281659,9.602693006156708,9.23506223147451,7.724675554768126,7.512069805554325,6.116844576338752,7.268459051246843
2024-12-10,19.300810846736674,17.745580220656652,15.512428552439186,9.606096858522752,9.2383357703044,7.709690283131729,7.5147325978111565,6.101289379237007,7.271035491160441
2024-12-11,19.30252138077724,17.747152922408826,15.513803341161875,9.606948198697213,9.239154517658529,7.7148048034741,7.515398590862763,6.088536358399433,7.271679886560022
2024-12-12,19.299955693398317,17.74479397430217,15.520602569782898,9.605671245015508,9.237926451041204,7.7137793531236145,7.5143996455471855,6.0921577315019935,7.270713336287107
2024-12-16,19.305943358595933,17.75029916234543,15.52541771927492,9.608651331826442,9.240792447812792,7.7161724947923584,7.5167309311705015,6.063023534104508,7.2729690200771175
2024-12-17,19.300810846736674,17.745580220656652,15.539013691346536,9.606096858522752,9.2383357703044,7.722982852585404,7.5147325978111565,6.06141167087598,7.271035491160441
2024-12-18,19.301666075859625,17.746366536689116,15.535271180432469,9.606522509748316,9.2387451258419,7.723325062034739,7.515065579581709,6.061680255228643,7.271357674583482
2024-12-20,19.299955693398317,17.74479397430217,15.533894550287993,9.605671245015508,9.237926451041204,7.7315019937970755,7.5143996455471855,6.061143110323438,7.270713336287107
2024-12-30,19.298245614035086,17.74322169059011,15.541378699273437,9.60482013113592,9.237107921318447,7.7308169413432575,7.513733829523303,6.0606060606060606,7.270069112174375
