date,BNP PARIBAS,BANK OF CHINA (HONG KONG) LTD,THE HONGKONG AND SHANGHAI BANKING,BANK OF COMMUNICATIONS TRUSTEE LTD,UBS SECURITIES HONG KONG LTD,HANG SENG SECURITIES LTD,BOCI SECURITIES LTD,ICBC (ASIA) SECURITIES LTD,MORGAN STANLEY HONG KONG SECURITIES LTD,STANDARD CHARTERED BANK (HONG KONG) LTD
2024-05-07,22.24559763129188,25.564905719183418,20.05610098176718,1.5895278167367928,5.508804737416238,7.5736325385694245,6.20227520648278,3.732273648122175,0.0,7.526881720430108
2024-05-08,21.638623616795513,25.769289070789753,20.691223283310595,1.5537365469152644,5.358496286190693,7.510989843868425,6.328634227679249,3.6455964832499617,0.0,7.503410641200546
2024-05-09,21.47585376861742,25.740935760493457,21.197532721528507,1.5420490446818114,5.318188656536783,7.41687979539642,6.288551226117045,3.5730404693846847,0.0,7.446968557243869
2024-05-10,21.441982726248593,25.640255351107772,21.411941419451747,1.5396169733383402,5.309800976342471,7.457754412316936,6.271122793841533,3.5674051821254222,0.0,7.360120165227188
2024-05-13,21.369760479041915,25.800898203592816,21.324850299401195,1.526946107784431,5.29191616766467,7.48502994011976,6.287425149700598,3.5553892215568865,0.0,7.357784431137724
2024-05-14,21.61077889637423,25.615017788206796,21.31557035803497,1.5063204905003407,5.351600938611763,7.448338505790629,6.2069487548255236,3.52736356066914,0.0,7.418060706986602
2024-05-16,21.4403724842295,25.36797837188345,21.132472213878042,1.471913487533794,5.759987984379693,7.42715530189246,6.548513066987082,3.522078702313007,0.0,7.329528386902974
2024-05-17,21.413035325883147,25.30563264081602,21.255531388284705,1.4700367509187728,5.752643816095403,7.462686567164178,6.555163879096977,3.5175879396984926,0.0,7.2676816920423
2024-05-20,21.305841924398624,25.369789332138055,21.178843567906767,1.4642163454355297,5.729867025250261,7.492903033019573,6.701030927835052,3.5111310324219334,0.0,7.246376811594203
2024-05-21,21.377707818004648,25.058091597331533,21.182819878569823,1.4691552357394497,5.749194213327337,7.525672738175548,6.701146840566674,3.68787946930515,0.0,7.2483322089798365
2024-05-22,21.353698712189278,25.28451632225217,20.852051512428872,1.4899670560047917,5.742737346510932,7.502246181491465,6.75351901766996,3.743635819107517,0.0,7.277628032345014
2024-05-23,21.33612628114012,25.301114685419318,20.849854118351164,1.47377870876038,5.738011520909703,7.525996857933717,6.755442507668138,3.7480362085733523,0.0,7.2716391112441086
2024-05-24,21.33612628114012,25.233784693648538,20.902221889728438,1.511184259744146,5.738011520909703,7.503553527343458,6.755442507668138,3.7480362085733523,0.0,7.2716391112441086
2024-05-27,25.983037779491134,23.810191350669378,19.68178313590804,1.4509006798906567,5.376042615826733,7.0161912104857365,6.343309735753838,3.5536552884278407,0.0,6.784888203546647
2024-05-28,25.868806699232376,23.524075366364272,19.80460572226099,1.4445219818562456,5.352407536636427,6.99930216329379,6.385205861828331,3.5380321004884854,0.0,7.083042568039079
2024-05-29,26.39142015982055,22.99172858544792,19.767278844805833,1.4650217299873824,5.376419458853218,7.0307023692695925,6.357773727744287,3.525865694658629,0.0,7.093789429412589
2024-05-30,26.334195985171714,22.94187591802476,19.89927956914038,1.4828285654333078,5.3717563125131145,6.966496467790445,6.343988249283067,3.5182206057214804,0.0,7.141358326921732
2024-05-31,26.167639699749788,23.019182652210173,19.787322768974143,1.4734500973033082,5.615790936891854,6.978037253266612,6.303864331387267,3.5237698081734776,0.0,7.130942452043369
2024-06-03,25.94404630650496,23.180815876515986,19.700937155457552,1.4746416758544652,5.705622932745314,6.987320837927233,6.305126791620727,3.569459757442117,0.0,7.132028665931643
2024-06-04,26.09599002701018,23.145647205485144,19.724357642496017,1.4474686612646306,5.734469146062747,6.967241498718748,6.337003947641803,3.4905464367338457,0.0,7.057275434586882
2024-06-05,26.221294363256785,22.999304105775924,19.742519137091165,1.5100904662491301,5.762004175365345,6.903270702853166,6.311760612386917,3.465553235908142,0.0,7.08420320111343
2024-06-06,26.181211784324628,22.998888271261812,19.760978321289606,1.5077821011673151,5.75319622012229,6.878821567537521,6.27431906614786,3.446359088382435,0.0,7.198443579766536
2024-06-07,26.085150571131884,22.644513672551057,20.12461059190031,1.4953271028037385,5.73208722741433,6.722049151955694,6.327448944271374,3.5375562478366214,0.0,7.331256490134995
2024-06-11,26.186670373201753,22.39210508026965,20.195983042601988,1.4941969560080617,5.754395718951978,6.713461672110641,6.35902425463896,3.5582736812843145,0.0,7.345889220932657
2024-06-12,26.130374479889042,22.37170596393897,20.284327323162273,1.477115117891817,5.742024965325936,6.712898751733704,6.345353675450763,3.5506241331484047,0.0,7.385575589459084
2024-06-13,26.11469384924763,22.300811316829623,20.33146106372651,1.477012689827335,5.741626794258373,6.698564593301436,6.344913667568129,3.5781152485957977,0.0,7.41280077664517
2024-06-14,25.882758620689657,22.255172413793105,20.379310344827587,1.4689655172413794,5.710344827586207,7.006896551724139,6.4206896551724135,3.482758620689655,0.0,7.393103448275862
2024-06-17,25.86670342546006,22.227582879591978,20.41491488041905,1.5231925012061478,5.706802674202219,6.974981046247157,6.402922324074713,3.4943827968846923,0.0,7.388517471913985
2024-06-18,25.67928273218808,22.134008623639723,20.484566422558345,1.512559030867155,5.666963246868797,6.91944425432893,6.659366230921908,3.469988364930532,0.0,7.47382109369653
2024-06-19,25.46271094175286,22.230538922155688,20.51578660860098,1.5174197060424606,5.770277626565052,6.88622754491018,6.716113228089276,3.449918345127926,0.0,7.451007076755579
2024-06-20,25.390147916949385,22.194327588546614,20.491247116298005,1.5130953996471705,5.75383362735785,6.791966345501425,6.703758990365043,3.4400868503189033,0.0,7.721536165015606
2024-06-21,25.31474211452552,22.275619331257616,20.47515906321917,1.5229457154460537,5.7398131853255725,6.843102748070935,6.687423852714228,3.4317043454717746,0.0,7.7094896439691345
2024-06-24,25.400889368009704,22.261150788303464,20.32071149440776,1.5159681983560167,5.713515698692898,6.811750437946368,6.629834254143646,3.415981673628891,0.0,7.930198086511251
2024-06-25,25.375243992730702,22.258867873729553,20.35404186578717,1.5144376388234504,5.707747189876826,6.804873123780037,6.609678939220569,3.4529178165174668,0.0,7.922191559534227
2024-06-26,26.05570530098832,22.966341834266363,20.94132282811528,1.5550487248600455,2.8751123090745736,7.118667496025986,6.800746423387932,3.5524224203469483,0.0,8.13463266293455
2024-06-27,26.12126245847176,22.97203765227021,20.92331118493909,1.51578073089701,2.8792912513842746,7.108250276854928,6.796788482834995,3.5437430786267994,0.0,8.13953488372093
2024-06-28,26.11583973427444,22.974188637464536,20.92588748183517,1.515466057712269,2.8786935160196525,7.113694554010102,6.795377482527161,3.5430074043318798,0.0,8.137845131824788
2024-07-02,26.2744825670232,22.843450479233226,20.89179052646201,1.5210445895263232,2.8892901791915544,7.10515349354077,6.785664675649396,3.5560494513126826,0.0,8.133074038060842
2024-07-03,24.673899005553405,20.76068707219424,19.333591631150718,1.407723104739765,2.214903784063025,6.444530543716906,6.270179516983082,3.2158078264238665,8.278445047139352,7.400232468035645
2024-07-04,24.602711292728806,20.788739702925344,19.244989297528704,1.4075371343322307,2.2248167607186873,6.460400856197704,6.31121489265097,3.217227735616527,8.315495881170138,7.426866446130894
2024-07-05,24.688230709275135,20.745648220316966,19.27123928293063,1.409457001818654,2.227851389971421,6.462717588984152,6.33930891140556,3.221616004156924,8.326838139776566,7.3070927513639905
2024-07-08,24.64980544747082,20.784695201037614,19.29312581063554,1.4137483787289236,2.230869001297017,6.491569390402076,6.3164721141374836,3.2036316472114135,8.313878080415044,7.302204928664073
2024-07-09,24.62754242777562,20.864101567560564,19.225288249773286,1.412100012955046,2.228267910351082,6.542298225158699,6.28967482834564,3.2128514056224895,8.304184479854904,7.293690892602668
2024-07-10,24.738109180818533,21.06838441017633,19.526319214002214,1.4184397163120568,2.2382718459236126,6.578176849502245,6.311406077168326,3.2272756848200927,7.560674084195458,7.332942937081137
2024-07-11,26.103673189152076,22.416752488843116,20.64538276690697,1.5036045314109165,2.3618262959148644,6.9756265018880885,6.659800892550635,3.4054239615516653,2.183316168898043,7.744593202883625
2024-07-12,25.848064978499764,22.40120128318886,20.565149136577705,1.5084294587400178,2.3479625964098014,7.316906695788683,6.62070848406252,3.3922599139990446,2.17050030714627,7.828817145587331
2024-07-15,25.493691716950085,22.510970927043335,20.659626988480525,1.5153592978606694,2.35874931431706,7.357377948436643,6.651124520021942,3.4078442128359843,2.180471749862863,7.864783324190894
2024-07-16,25.45529234561139,22.49760372449678,20.64904833630015,1.5130768177461318,2.355196494591264,7.3599890455976995,6.723264411885527,3.402711214569355,2.177187457209366,7.866630151992332
2024-07-17,24.41529599555833,22.83295162745506,20.910542022347144,1.5198834062044555,2.387396765910195,7.481435214102297,6.81518495384829,3.4492331181900204,2.2069539870914014,7.981122909292804
2024-07-18,22.020317642008873,23.622835884962086,21.52668479038489,1.5524395478609243,2.4610101588210047,7.690656746315638,7.032479610816998,3.577049649449134,2.2750035770496493,8.241522392330806
2024-07-19,18.151718048708705,25.112206607313663,22.34566992862924,1.633433890074314,2.5310867485836215,8.130380398793319,7.387241556912663,3.7083363990876315,2.33978368037672,8.660142741520122
2024-07-22,13.105104174734722,26.56649368755325,23.716210982882814,1.719464022926187,2.664394702191929,8.651537448687167,8.093873441251647,3.903648052048641,2.4630160328402138,9.116257454883431
2024-07-23,13.051527306386918,26.42702869484727,23.781240357914225,1.7124344338167234,2.6535020055538414,8.708731872878742,8.207343412526997,3.910829990743598,2.4529466214131443,9.094415303918543
2024-07-24,12.864547072019802,26.4407828575849,23.942136613290014,1.717335808772337,2.6610969289084863,8.795544209793455,8.122534230679971,3.9220236713854724,2.4599675098630773,9.074031097702482
2024-07-25,12.207670720299344,26.64483941378235,24.142500779544747,1.7227938883691922,2.6816339257873403,8.840037418147801,8.185219831618335,3.952291861552853,2.4789522918615527,9.144059869036484
2024-07-26,12.192463407038307,26.619433198380566,24.12799750856431,1.7206477732793521,2.678293366552476,8.852382435378386,8.237309249454999,3.9473684210526314,2.475864216754905,9.148240423544067
2024-07-29,12.169723344731116,26.670811314889647,24.114081442337582,1.7174386073981969,2.6732981038234382,8.882499222878458,8.22194591234069,3.9400062169723347,2.4712465029530617,9.138949331675473
2024-07-30,12.1141796240427,27.345865243289243,23.501199040767386,1.7096000618859752,2.6610969289084863,8.834222944225264,8.215363193316314,3.9761738995900053,2.4599675098630773,9.182331554111549
2024-07-31,12.113242574257425,27.428836633663366,23.391089108910894,1.7094678217821784,2.660891089108911,8.80259900990099,8.268873762376238,3.983601485148515,2.4597772277227725,9.181621287128714
2024-08-01,12.042812042812043,27.465927465927464,23.438823438823437,1.7017017017017018,2.87980287980288,8.654808654808654,8.231308231308232,3.9809039809039812,2.4486024486024487,9.155309155309155
2024-08-02,11.815450974351075,27.589925286913658,23.461449587922665,1.7330355079719633,2.8806901332511745,8.410998998690596,8.249249017946546,4.259416159593314,2.4493568512670416,9.150427482091967
2024-08-05,11.916301253942612,27.52519424571121,23.486422032464034,1.7309023771059313,2.877144395722748,8.3621817062851,8.246788214478038,4.254173397953688,2.446342026309716,9.154550350026925
2024-08-06,11.922721674876847,27.555418719211822,23.545258620689655,1.7318349753694582,2.8786945812807883,8.282019704433498,8.251231527093596,4.256465517241379,2.4476600985221677,9.128694581280788
2024-08-07,11.579268758110068,27.761239600030528,23.502022746355237,1.7784901915884284,2.8547439126784218,8.319975574383635,8.205480497671934,4.495840012212808,2.4272956262880694,9.075643080680864
2024-08-08,11.69263348963848,27.756769021328086,23.559219482680383,1.8454091665406143,2.889124186961125,8.100136136741794,8.48585690515807,4.500075631523219,2.4050824383603087,8.765693541067918
2024-08-09,11.391830559757942,27.904689863842663,23.608169440242058,1.8835098335854765,2.8895612708018157,8.1089258698941,8.524962178517399,4.493192133131619,2.405446293494705,8.789712556732225
2024-08-12,11.358322648766874,27.79998491590618,23.523644317067653,1.8779696809714155,3.182743796666415,8.130326570631269,8.454634587827137,4.51014405309601,2.398370917867109,8.76385851119994
2024-08-13,11.04923798358734,28.319167643610786,23.36606096131301,1.9416764361078545,3.0920281359906214,8.213657678780773,8.264947245017586,4.6893317702227435,2.3300117233294255,8.73388042203986
2024-08-14,10.781845644824859,28.921815435517512,23.570452420340935,1.9707976695677192,3.0353161188232756,8.07739336833777,8.120549521685968,4.62490110048191,2.2872761274545064,8.609652592965547
2024-08-15,10.904990542703331,28.1390950094573,23.839662447257385,1.9569329259420922,3.0699839953441,8.213298414084097,8.19147388331151,4.6631747417430525,2.3134002618943694,8.707987778262767
2024-08-16,10.9248597041032,28.073755557175133,23.83937030828657,1.9532104074047083,3.075577581808906,8.19911085197872,8.206398950513812,4.671671160994097,2.317615334159318,8.738430143575542
2024-08-19,10.93761400948559,28.077344035023717,23.889091572418824,1.940897482670558,3.079168186793141,8.143013498723093,8.237869390733309,4.6333454943451295,2.3203210507114194,8.741335279095221
2024-08-20,10.92167577413479,28.211293260473592,23.854280510018214,1.8943533697632058,3.074681238615665,8.153005464480874,8.255009107468124,4.590163934426229,2.316939890710383,8.728597449908925
2024-08-21,10.886774638681095,28.201031302200597,23.814365603892803,1.9246132616747766,3.064855835572663,8.264942987871306,8.228629530103856,4.604546444912485,2.309535914009732,8.700704481080688
2024-08-22,10.595137121854679,27.33248515691264,23.12694373763076,1.8730562623692395,5.442465366129488,8.18490245971162,8.234379417585524,4.509471303364434,2.247667514843087,8.45349165959853
2024-08-23,10.574955908289242,27.32275132275132,23.09700176366843,1.8835978835978835,5.446208112874779,8.239858906525573,8.232804232804233,4.507936507936508,2.2433862433862433,8.451499118165785
2024-08-26,20.59740583686705,24.16438014467448,20.485158393614366,1.7273634322773759,5.038663008231479,7.283611873285109,7.277375904215515,3.972312297331005,1.983038164130706,7.470690945372911
2024-08-27,23.546039574186565,23.215252300475132,19.799121910146148,1.6779936248270886,4.7873939977145605,7.024718830817345,7.018704516749865,3.8070608047152223,1.9125518734588323,7.211162566909245
2024-08-28,23.557374089897106,23.196341536795234,19.8267043745111,1.666766953486973,4.78969853781816,6.991997111739575,7.022083157831398,3.820927853661472,1.9134725314399181,7.214633852819062
2024-08-29,23.72330827067669,23.115789473684213,19.807518796992483,1.6541353383458646,4.78796992481203,6.965413533834587,7.019548872180451,3.801503759398496,1.912781954887218,7.21203007518797
2024-08-30,23.696226868541213,23.1014179283826,19.784907474164864,1.700312424897861,4.782504205719778,6.9754866618601294,7.0115356885364095,3.8272049987983654,1.910598413842826,7.209805335255948
2024-09-02,23.609697695300806,23.07093684525591,19.766536964980546,1.7599521101466626,4.765040407063753,6.991918587249327,7.057767135588147,3.8790781203232565,1.903621670158635,7.1954504639329535
2024-09-03,23.665810075897927,23.217593975975618,19.882866192553635,1.7749357556923444,4.518018287216877,6.95631387079424,6.974242514791132,3.8725871033287516,1.9004362636705912,7.237195960078886
2024-09-04,23.522423522423523,23.296703296703296,19.80991980991981,1.7523017523017523,4.490644490644491,6.961686961686962,6.937926937926937,4.146124146124146,1.8889218889218888,7.1933471933471935
2024-09-05,23.51543942992874,23.283847980997624,19.82185273159145,1.7517814726840855,4.489311163895486,6.947743467933491,6.9358669833729225,4.16270783847981,1.8883610451306414,7.203087885985749
2024-09-09,23.518649669499528,23.418319169027384,19.723796033994333,1.7410292728989614,4.461756373937677,7.046742209631727,6.8932955618508025,4.148961284230406,1.8767705382436262,7.170679886685552
2024-09-10,23.454973513831664,23.507945850500295,19.723366686286052,1.7363154796939377,4.449676280164803,7.045320776927605,6.886403766921719,4.16715715126545,1.8716892289582108,7.157151265450265
2024-09-11,23.13987231572838,23.969820081253626,19.744631456761464,1.7237376668601276,4.387695879280325,7.069065583284968,6.871735345327916,4.184561810795125,1.845618107951248,7.063261752756819
2024-09-12,23.068911647283457,23.98310478504889,19.794017242376903,1.7473818202858302,4.374240583232078,7.076317768905861,6.873806630793265,4.194873575189492,1.839958340565874,7.047387606318348
2024-09-13,22.802402058907635,24.134972833857592,19.816985987989703,1.7843866171003717,4.323706033743209,7.051758650271661,6.937374892765227,4.232199027738061,1.818701744352302,7.097512153274235
2024-09-16,22.765945297778792,23.679552332552962,20.042254325358304,1.781533717809627,4.362473591046651,7.109004739336493,6.92628333238166,4.425284074687375,1.8157939816136583,7.091874607434477
2024-09-17,22.833209869508234,23.699356088666022,20.035329648413015,1.7778790814291412,4.353524417345718,7.088723004159782,6.912074762094707,4.4105077212376775,1.8120690637643169,7.077326343381389
2024-09-19,22.757993979667177,23.632646106662122,19.969330379962518,1.7720224910546942,4.3391832793775205,7.088089964218777,7.116487760549782,4.39597887203953,1.8060998466518998,7.122167319815982
2024-09-20,22.706409021363406,23.60741202470675,20.065733552445174,1.7680058933529779,4.329347764492549,7.0720235734119115,7.1003570011900035,4.36334787782626,1.8020060066866888,7.185357284524281
2024-09-23,22.402996757240302,23.946103097394612,19.86469864698647,2.2419769652241976,4.27149726042715,7.005479145700548,7.044615900704461,4.305043050430505,1.7779268701777928,7.139662305713966
2024-09-24,22.29579345648787,23.85933674604941,19.853104829735145,2.2423770309370132,4.317827732027599,7.1778321833963945,7.033162697529491,4.290006677053194,1.7694190963721343,7.161139550411752
2024-09-25,22.262347908217123,23.873548530473915,19.823323517973222,2.239013278515473,4.311350630590589,7.244846935940885,7.022612367353743,4.283571309517195,1.7667648202677928,7.172620701150064
2024-09-26,22.507662301476735,23.220952911674562,19.977709668431316,2.290331568682084,4.324324324324325,7.2443577598216775,7.043744775703538,4.402340484814712,1.7720813597102258,7.216494845360824
2024-09-27,21.326013513513516,22.09670608108108,18.93475506756757,2.19066722972973,4.096283783783783,6.87816722972973,6.68285472972973,4.3074324324324325,6.6511824324324325,6.8359375
2024-09-30,21.31592689295039,22.156657963446474,18.840731070496084,2.318537859007833,4.052219321148825,7.007832898172324,6.595300261096606,4.302872062663186,6.579634464751958,6.830287206266318
2024-10-02,20.999640417116144,22.283865002311604,18.703446858786666,2.429752915189808,4.068423485899214,7.309806338932552,6.6625571479940415,4.279036317871269,6.472491909385113,6.790979606513588
2024-10-03,20.27081043269711,22.78904766663336,18.477066053762368,2.9579294493854302,3.9772159488358145,7.459778155291296,6.660337763565504,4.2919956030778454,6.295593084840611,6.820225841910663
2024-10-04,20.05689190537978,23.06617426888911,18.424992514222975,2.999301327477792,3.977442858568719,7.440862361513124,6.587483780816449,4.346741191735702,6.288052699870246,6.8120570915261
2024-10-07,19.760508549746216,23.481003301631105,18.287094071847434,3.1143744148228456,3.927462671857291,7.485339772335288,6.637756861972109,4.321687281328536,6.209037599172128,6.775735475287045
2024-10-08,19.715278117508927,23.77574482657404,18.18404187662052,3.0869331246025142,3.908810723545815,7.352869233403454,6.648402720023482,4.476297637101903,6.164081992074752,6.687539748544593
2024-10-09,19.66964765674632,23.598690319112546,18.40883545912134,3.034745638469433,3.904608317451009,7.37428529541123,6.709671113717441,4.442163905585692,6.157454918633631,6.699897375751355
2024-10-10,18.944010664635307,24.914302037707102,18.363168920205673,3.042277661397829,3.82308131784422,7.331936773947819,6.636831079794325,4.351552085317083,5.998857360502761,6.593982098647877
2024-10-14,18.84064773527341,25.228819525932877,18.26331846984276,3.0039896737854965,3.76906829382774,7.425486974888523,6.590002346866933,4.34639755925839,5.914104670265196,6.618164750058672
2024-10-15,20.869024899028005,23.28347609959611,17.078691580489103,2.8272158359593447,6.937108872220496,6.981492166348587,6.147086236740491,4.034441436243398,5.592295060139364,6.249167813235099
2024-10-16,21.035555555555554,23.16444444444444,17.119999999999997,2.822222222222222,6.946666666666666,6.951111111111111,6.08,4.026666666666666,5.6000000000000005,6.253333333333333
2024-10-17,21.481964363320298,22.159930465015208,16.75793133420252,2.781399391568883,8.496305953933073,6.849196001738375,5.936549326379835,3.9461103867883525,5.475880052151238,6.1147327249022165
2024-10-18,21.389009086975335,22.358286456079618,16.707053223712677,2.769363911726525,8.45954132410212,6.91908264820424,5.928169623539594,3.9290350497620077,5.452185201211597,6.088273474686283
2024-10-21,21.394563711911356,22.117382271468145,16.71572022160665,2.7960526315789473,8.461738227146814,6.942520775623269,5.968663434903047,3.9473684210526314,5.453601108033241,6.202389196675901
