date,FUTU SECURITIES INTERNATIONAL,CHINA SECURITIES DEPOSITORY AND CLEARING,THE HONGKONG AND SHANGHAI BANKING,INTERACTIVE BROKERS HONG KONG LTD,BANK OF CHINA (HONG KONG) LTD,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA INTERNATIONAL CAPITAL CORPORATION,HUATAI FINANCIAL HOLDINGS (HONG KONG),HANG SENG SECURITIES LTD,BOCI SECURITIES LTD
2024-03-28,21.85729096996893,31.041713448274894,6.42877129874468,8.19694847691172,8.50247284572749,12.659600330188104,0.0,5.799610186990475,2.855187266552326,2.6584051766413834
2024-04-02,21.819574892340793,30.962221473780073,6.660444556498227,8.19107401877062,8.530210933971121,12.540791586631297,0.0,5.793448771060948,2.8547790553531467,2.6474547115937797
2024-04-03,21.83393059899289,30.97857564179302,6.662824662898352,8.248844712605962,8.536848131169675,12.44403156794411,0.0,5.801202296931117,2.8463153963891097,2.6474269912757626
2024-04-05,22.004095300172658,30.97910508608871,6.664962597078306,8.249265036063424,8.467893819175766,12.341405971850307,0.0,5.804495278144325,2.847209776232721,2.641567135193784
2024-04-08,22.05739764833589,30.96817151256023,6.647613798144395,8.250983862880242,8.474155204209527,12.306502404924533,0.0,5.805704709784424,2.834911611512251,2.654559247648516
2024-04-09,22.17606989680611,30.933811468990307,6.652516260697176,8.241829167876428,8.439148409443554,12.292847999831388,0.0,5.799263119692435,2.831766198601808,2.632747478060797
2024-04-10,22.29637509052743,30.83226914051344,6.639341573506761,8.303559639066135,8.398019009112643,12.28915206342226,0.0,5.79970948382827,2.808623881725272,2.6329501182977824
2024-04-11,22.425826158581,30.819682683179817,6.58742970976709,8.316449904402457,8.342345523185356,12.293825130057373,0.0,5.802908451437711,2.797865756231059,2.6136666831581397
2024-04-12,22.524629242707146,30.79124319833129,6.596600592472621,8.306224820714144,8.30904058153273,12.265633855183978,0.0,5.798142785871159,2.793294641844106,2.615190281342823
2024-04-15,22.598036815289717,30.76593246183189,6.587402262538953,8.303314738425135,8.281575098479745,12.261037151568408,0.0,5.796111409042995,2.7923160122692177,2.6142740505539397
2024-04-16,22.63690828758407,30.744371086080957,6.586953333465405,8.30219685270579,8.281515138325037,12.2512968849115,0.0,5.793346268673182,2.7903852846854598,2.6130268635685994
2024-04-17,22.73919588341418,30.693358009053018,6.580189823536797,8.293859306891264,8.287251511732723,12.209471280499539,0.0,5.787423934822,2.798894591814771,2.610355658235709
2024-04-18,22.75535638806919,30.679746133694803,6.5931750128620195,8.285898932658764,8.283477649812115,12.197287070944158,0.0,5.78753559282048,2.800617159290163,2.616906059848307
2024-04-19,22.77368740622954,30.67164736092196,6.594115177053837,8.284058510657836,8.278648996331713,12.195017821166758,0.0,5.786608282246772,2.800096117206925,2.6161203281846546
2024-04-22,22.778519647401005,30.669588916622352,6.599467219773632,8.284511614454532,8.281193996041997,12.168336902727102,0.0,5.786924785827631,2.8002492709032905,2.6312076462484577
2024-04-23,22.78160733001578,30.682609425657308,6.609424556924524,8.288190274202325,8.260202258802087,12.152509913341598,0.0,5.7894944155491945,2.801492695350748,2.6344691301564325
2024-04-24,22.972646786249474,30.491339500508857,6.519847961823401,8.292794494742644,8.300694503210316,12.052749661237014,0.0,5.782189758281197,2.9554709708697753,2.632266363077321
2024-04-25,22.93262238011558,30.37267766791568,6.5991267211703715,8.299965861938844,8.371423947911369,12.037950602792925,0.0,5.779681942841087,2.9661536607222185,2.6403972145919252
2024-04-26,22.99757163735027,30.247183178625427,6.627151477944211,8.30041275892309,8.434990925037399,12.03859876495532,0.0,5.779993139594557,2.949263011344796,2.6248351062249338
2024-04-29,22.985708518237068,30.22950553253801,6.635155694753793,8.303691474533716,8.42635291098137,12.043054840491848,0.0,5.782276273492414,2.9504279889135008,2.64382676605828
2024-04-30,22.982396274536583,30.19833816027253,6.727344029309116,8.33556314536721,8.384051318133007,12.01886730807804,0.0,5.787055932233385,2.9115365753100675,2.6548472567600623
2024-05-02,23.00375571190198,30.07998771202543,6.740919864639561,8.344397470333881,8.43176268614064,12.026058807277662,0.0,5.793189259018158,2.929762830691995,2.6501656579706907
2024-05-03,23.07623927072931,29.842762210901874,6.72191382321645,8.430668621222184,8.46520575896582,12.051777800367692,0.0,5.80811255843761,2.9463274513762263,2.65699250478283
2024-05-06,23.056219084173343,29.95499709920856,6.722302629712484,8.473538755897895,8.259140237138823,12.097103026154835,0.0,5.805969817232383,2.939757905332144,2.690971445149535
2024-05-07,23.155124567822615,30.004379930782356,6.699385929346414,8.487507955622089,8.109259201598295,12.117045915793346,0.0,5.81599466803439,2.950497431714835,2.6608043992856585
2024-05-08,23.196615486175197,29.70857422777647,6.79962939867855,8.503490324948896,8.182848721857267,12.093853578735194,0.0,5.820832265523599,2.968377221716095,2.7257787745887323
2024-05-09,23.19257992707581,29.57769020099221,6.810435016228937,8.489060237349765,8.232070357965101,12.069707383037818,0.0,5.810954542814264,2.9681712070864155,2.8493311274496875
2024-05-10,23.17582508684148,29.5345134891495,6.784433704431864,8.587520819933397,8.190124114597593,12.050536326153177,0.0,5.804338396360186,2.9702206695104802,2.9024873930223287
2024-05-13,23.226634157666187,29.546256572201134,6.759636254074428,8.585495951121166,8.151066340937671,12.06503977176507,0.0,5.8112404189299,2.97390713268947,2.8807234006149725
2024-05-14,23.21617284830532,29.54179343131592,6.8018092797222875,8.588719831561207,8.086306940103782,12.06337730029679,0.0,5.812818369353603,2.9750238440699373,2.9139781552711526
2024-05-16,23.25500154841756,29.558045639685147,6.728371453579304,8.598720683143688,8.07394666299207,12.067140938861945,0.0,5.819586914017756,2.948243414464861,2.9509427448376653
2024-05-17,23.3603177058701,29.311445654731767,6.899113541198678,8.60175150656135,8.092525251727002,12.014363127248501,0.0,5.821486889411708,3.009490557208281,2.8895057660426158
2024-05-20,23.33661746536523,29.336974261776795,6.86472775085184,8.61422243798699,8.072140830008173,12.027842821494078,0.0,5.8290179832778355,3.0685436726876407,2.849912776551419
2024-05-21,21.71703049662636,27.234358466790614,6.462066945362088,8.00790327218721,7.451398732762401,11.164201040900005,7.079709742725621,5.426416818032321,2.8758325611378277,2.5810819234755544
2024-05-22,21.57972024614237,27.297002176975095,6.440738611217604,8.041496119551967,7.526996167181993,11.188590651051824,7.108908342770433,5.448796799712921,2.8726907826951398,2.4950601027006556
2024-05-23,21.49515514943796,27.283886135999257,6.480884386783285,8.038065432191399,7.602875706319985,11.182630216251153,7.105750455454582,5.445386070341661,2.8855616795394425,2.4798047676812747
2024-05-24,21.526334802394178,27.258292662060608,6.480895376799241,8.031208068697744,7.630320475693257,11.170914692310348,7.099563508014022,5.440644795282543,2.8819184591243507,2.4799071596237123
2024-05-27,21.545620810743955,27.21487388874732,6.469215600503386,8.038297876277548,7.659550356524185,11.17624908879263,7.105830876352864,5.443042684073042,2.840606398150218,2.506712419834852
2024-05-28,21.548136787724356,27.21899810024088,6.543614024774875,8.042026311058564,7.551755287178888,11.151129126790375,7.117971149100587,5.454184364131279,2.873802200617401,2.4983826483827944
2024-05-29,21.57901089279615,27.22634155164949,6.44448596019343,8.04523012739521,7.615919469701006,11.11436331566711,7.119928585704434,5.459086313008373,2.884940403286148,2.5106933805986515
2024-05-30,21.65434135669419,27.217799823780258,6.413964615817217,8.04304109963732,7.603077018596258,11.081012493990741,7.117991323368676,5.457600949472133,2.8869897117079453,2.5241816069352625
2024-05-31,21.670266742630023,27.21128283025292,6.403928083881466,8.041540323693356,7.630300882559285,11.049456616345738,7.116287001061863,5.4562941888120955,2.8913989232633295,2.529244407499925
2024-06-03,21.86717973575266,27.179064642978524,6.368076596347031,8.034608179737345,7.583097859318899,11.012940408050138,7.10789831817769,5.4498623063337925,2.8851602873100015,2.5121116659939204
2024-06-04,21.879055157114713,27.152154678506353,6.368787509103936,8.037544036885027,7.589392056894622,11.013671843351505,7.110746035809343,5.45204574626007,2.886316201681948,2.510286734392488
2024-06-05,21.857641734790846,27.146426290865445,6.370232311965536,8.04008228831188,7.6009936968794465,11.017149954095656,7.112991605001692,5.45051037527426,2.8872276985501015,2.516744044265138
2024-06-06,21.84657559232668,27.159842550475915,6.326595850561646,8.059862270447784,7.605509720521832,11.023001503614202,7.11695249724962,5.453545509503505,2.8899690040197346,2.5181455012790805
2024-06-07,21.896798912015196,27.120798157295344,6.308732644176292,8.06644920858818,7.665459695688455,11.009445529804555,7.1103937209374095,5.44851968066467,2.905425673499231,2.467976777330665
2024-06-11,21.87984980952348,27.10824777191502,6.342529821839274,8.047363915442793,7.710743303851683,10.987508476970557,7.108290624316094,5.446908129493061,2.9028680673323985,2.465690079315634
2024-06-12,21.920389299053834,27.088400815595552,6.344145909662801,8.050829963398263,7.70124193525149,10.96949930237682,7.110101829347324,5.4413597409245815,2.9077128628777453,2.4663183415115877
2024-06-13,21.909407135320684,27.092519991225224,6.32903515262188,8.098012324684525,7.676133736809747,10.975131946968663,7.114119959636874,5.444434815363191,2.899158267376904,2.4620466699923114
2024-06-14,21.951841454034934,27.168448104449812,6.350751189435155,8.157085839508685,7.53895124097271,10.879600957678878,7.138050536891879,5.46274888213436,2.9077735931222572,2.444748201771332
2024-06-17,22.102386956539135,27.158634318732993,6.32734299697809,8.317760099461974,7.338430603353448,10.833110949969887,7.141785517529925,5.465607262192028,2.897635722340972,2.4173055729015416
2024-06-18,22.09942227672604,27.110820951716853,6.25288867385549,8.474980992603744,7.335316467700732,10.811142812271166,7.1293615499462515,5.456241141862664,2.898272546952945,2.4315525863641145
2024-06-19,22.178579706845134,27.0297987603324,6.259710365062817,8.465355828227446,7.379800233912281,10.784009184371001,7.116139802049301,5.446830660923994,2.8985646294920495,2.441210828783571
2024-06-20,22.19582938429914,26.99974923888369,6.266414626712755,8.461683063331263,7.424215907453795,10.77528778328088,7.112814324672195,5.455897340876035,2.861807451765955,2.446300878724287
2024-06-21,22.18375809206858,26.975342549323106,6.276767736234308,8.455408818178647,7.466115288632939,10.764609420357168,7.107540250889945,5.4518518528581135,2.8656286856090682,2.452977305848124
2024-06-24,22.153536325584184,26.908414166959492,6.277319016974807,8.583110808996341,7.502257276188063,10.737957732303114,7.089942961643191,5.4386361300822665,2.8703908203594466,2.438434760909092
2024-06-25,22.188674270086246,26.92864700599833,6.28941760889385,8.516435885552715,7.478131423883772,10.743827941646911,7.0953112161176115,5.442754073329202,2.870869034107633,2.4459315403837305
2024-06-26,22.20000433606257,26.92718591062105,6.285827949631499,8.522117607845082,7.484977553558066,10.720353838528776,7.096042969368538,5.443315395146645,2.871165112416915,2.449009326820861
2024-06-27,22.07535511197068,26.932906124467635,6.426009674883643,8.52567960583894,7.507344592179341,10.660632840910718,7.098891226627206,5.4455002695410615,2.8776882269920474,2.449992326588728
2024-06-28,22.072917994999127,26.92496955309016,6.447228284932138,8.524956689454651,7.5019030970341545,10.65718511134132,7.098289291647794,5.445321172958134,2.8774442197029693,2.4497845848395468
2024-07-02,22.101400923947548,26.91134737172386,6.438562496826952,8.521999656001954,7.48972863350493,10.651722597889494,7.095591870754944,5.443251896475207,2.879176115271492,2.4672184376036173
2024-07-03,22.105207712019283,26.913058246829202,6.425691821170777,8.524801863965534,7.496420961229461,10.640532538104845,7.096042969368538,5.443880501698319,2.8844451163812503,2.4699182692327932
2024-07-04,22.01878282415776,26.920702812260473,6.4432031788856285,8.526092771682128,7.538401623196042,10.642848362442642,7.098058576970058,5.445426818000003,2.8906344706522766,2.475848561752984
2024-07-05,22.03124121727951,26.931708438603202,6.44668329225124,8.530697898757493,7.515608588812723,10.608016976627809,7.101892391896855,5.450064727920929,2.900679350556741,2.4834071172934933
2024-07-08,22.03090343454829,26.913637700427557,6.463950988240233,8.529358409298112,7.518128177409117,10.607582023359518,7.101601197858072,5.449558488046879,2.901974288963067,2.4833052918491574
2024-07-09,22.062650231675626,26.91607173335081,6.449839071981955,8.532012309263038,7.485251042958886,10.610882560188765,7.103810852824542,5.451254111842512,2.894391357471018,2.4938367284428455
2024-07-10,22.0884038092032,26.914344111247086,6.468368241108472,8.53518709410192,7.472190126359768,10.544937843101506,7.106454200041626,5.47931557902023,2.89546836831751,2.495330627498689
2024-07-11,22.111833192683715,26.91289716924209,6.420484454672075,8.534728233924017,7.490180334392674,10.54437093671723,7.106072149970255,5.479303958167357,2.9049330941972453,2.4951964760333456
2024-07-12,22.123938799403327,26.886958926562166,6.419641205620863,8.53323124382796,7.511498797222369,10.542097101093887,7.104825745944394,5.477494180070137,2.904423569353274,2.4958904309016274
2024-07-15,22.125902858535053,26.88498927099891,6.427740309437706,8.533562430227065,7.530071548806487,10.514997908330749,7.104865945701097,5.4775251722353575,2.904440002848623,2.4959045528789523
2024-07-16,22.07087255493343,26.904758235097376,6.43740473869388,8.573406014100659,7.50687511042657,10.520276016985486,7.113982926050068,5.48455394515492,2.8996689584499293,2.4882015001076825
2024-07-17,22.073641303064235,26.912920674802454,6.443743725942015,8.576470986505438,7.511860926625251,10.503287399744178,7.1162910339972285,5.486333390323545,2.900609746337208,2.4748408126584476
2024-07-18,22.055607917174232,26.910613835335596,6.445817803213158,8.577722734903386,7.523301425710185,10.504820369796374,7.117329667010173,5.487134128650855,2.9024500989362387,2.475202019269803
2024-07-19,22.049884864805342,26.906915495241122,6.44776557032226,8.576543893866766,7.547911749091557,10.491333804641677,7.116351528576241,5.486380028864209,2.9020512136622436,2.474861850928576
2024-07-22,21.992129750661856,26.821193721077165,6.722885857431023,8.551324206716496,7.525117835521826,10.459981600502038,7.095660033089102,5.470427836627483,2.8936132129044374,2.4676659454685725
2024-07-23,22.23079483574627,26.78636073812778,6.69379990330886,8.547718740003017,7.48886959023634,10.332120108586095,7.094778033467707,5.469747855447681,2.888450983642214,2.4673592114340384
2024-07-24,22.232679074694158,26.78863109798436,6.693519676216768,8.543640271532377,7.494731079033308,10.324943823702656,7.095379373059749,5.47021146064131,2.888695803131695,2.467568340003618
2024-07-25,22.267711197722065,26.811011550535536,6.702964431086676,8.552266265716785,7.502298053372905,10.333388607073385,7.102543146259811,5.475734400599842,2.782022653888579,2.4700596937444144
2024-07-26,22.29852729222811,26.812586554808316,6.703428904738456,8.552858884457981,7.495605707517681,10.299174931567528,7.103035308225758,5.476113834860516,2.778821450319267,2.479847131276393
2024-07-29,22.35903119432794,26.78153574344665,6.702096455831007,8.546421805839897,7.491237862031637,10.292361025927555,7.098628369130383,5.472716287318886,2.7770973849926737,2.4788738711533713
2024-07-30,22.348595939888057,26.778140906225804,6.716053113017252,8.546917052893784,7.49958679625762,10.29295744646371,7.099039719619081,5.472892083343066,2.765668735237441,2.480148207054187
2024-07-31,22.35090830948541,26.77134777687159,6.720863985320609,8.548978445411908,7.487506183639304,10.295780471464749,7.100986756388259,5.474393120460883,2.766427268635133,2.482807682322154
2024-08-01,22.340123260499904,26.76429615810751,6.730756164484385,8.538131893627142,7.491017711732425,10.293612133941386,7.09949125674358,5.473240188727964,2.801180969302864,2.46815026283284
2024-08-02,22.333379674130395,26.761266154123565,6.741692154222832,8.537095907926897,7.495268932146034,10.293044733315742,7.099099921250421,5.472938494835968,2.7981998136679906,2.4680142143801596
2024-08-05,22.35123455950202,26.745426637212326,6.74530066263279,8.538368152040869,7.498964787778335,10.294237802015891,7.09992277922245,5.47357286413924,2.7843887653325603,2.4685829901235166
2024-08-06,22.36325502205619,26.745316555822946,6.7256264525072105,8.538694035978882,7.499533719357059,10.289400408992535,7.100193762009053,5.473781774020871,2.7955210607129697,2.4686772085422835
2024-08-07,22.379348212051514,26.739967191381155,6.712430330537858,8.544195803686625,7.5098266554191255,10.272830718128418,7.1041806020866325,5.479684138184465,2.7871900721653096,2.4703462763588995
2024-08-08,22.381597029172717,26.737584702783696,6.712822246007633,8.543434529413885,7.504066204000395,10.271915425230922,7.103547630880737,5.479195907032817,2.786941737957629,2.478894587519569
2024-08-09,22.391481238610808,26.72899975537489,6.719422894232211,8.546613446653147,7.513790838784523,10.244470704332361,7.106190782173813,5.484064228521876,2.7851491546124407,2.4798169567039356
2024-08-12,22.396388000048336,26.726778578661754,6.725973457887652,8.546089926122388,7.51660143559632,10.236883162678955,7.105637869255115,5.477978822160424,2.784932449911527,2.4827362976775276
2024-08-13,22.402201923412854,26.728820461121522,6.726204354386517,8.546742833507706,7.5163268208971985,10.226488444574551,7.106180728443625,5.478397330842233,2.7857111281168865,2.482925974696909
2024-08-14,22.4389959746395,26.73371947991893,6.733678261618875,8.550843921055327,7.51144068979482,10.16387793113247,7.109590573558222,5.48102609685428,2.787047829763506,2.4897792416640736
2024-08-15,22.44503568507476,26.73754192767336,6.745116986489255,8.552066540084043,7.519026756135284,10.135177499896324,7.110607118919344,5.481809786378353,2.787446328173964,2.486171371175314
2024-08-16,22.444614121594864,26.73432925326486,6.74473505480895,8.55158229271661,7.529925689643051,10.132621791193577,7.110204491932983,5.481499387488753,2.787288493393335,2.4831994239630206
2024-08-19,22.395315612580504,26.756949253224292,6.805696355112061,8.562614793293957,7.462057324949938,10.139778250761209,7.116220458288282,5.4861373013390695,2.789646826943065,2.485583823507622
2024-08-20,22.393294341994295,26.758427778345013,6.813865161797675,8.563654687678778,7.456802213031656,10.140338550693775,7.116613683637425,5.486440452185564,2.7848419597016325,2.485721170934189
2024-08-21,22.40119371134561,26.754013109759732,6.80696041727515,8.5642371360393,7.4587263381474935,10.140886539800144,7.1170977129594455,5.486813606914827,2.785031367926613,2.4850400598316837
2024-08-22,22.401098487084155,26.753757687068358,6.80693148186274,8.564767511571548,7.466204478777863,10.13333358573975,7.1170674591978775,5.486790283257159,2.785019529157726,2.48502949628282
2024-08-23,22.40565980317034,26.754060809023038,6.807585482232763,8.561934314458593,7.45969467069102,10.134307182129296,7.1177512569949,5.48731744632396,2.785287109903535,2.4864019250725486
2024-08-26,22.42013437902255,26.737393441064906,6.817797988160579,8.562533139422863,7.436915303300486,10.139237446147689,7.1213135672051076,5.4903473123947375,2.7866810974638927,2.487646325817189
2024-08-27,22.42456562296932,26.720320191760017,6.830322269370741,8.562059707996864,7.44288384470648,10.130595837848166,7.120919822318846,5.490043745341038,2.790780176442352,2.48750878124618
2024-08-28,22.439395639112096,26.675513315814044,6.836598352288534,8.562285006269475,7.473703233236447,10.12150521718644,7.121107199070479,5.490897086172176,2.79085361180422,2.4881413390460905
2024-08-29,22.44219652765343,26.675135127359813,6.846992676487132,8.562447162914868,7.475015012197764,10.107467904497208,7.121006240543752,5.4908192397271325,2.790814044857525,2.4881060637613834
2024-08-30,22.451730884933855,26.642227054314944,6.861472674974584,8.564948587774062,7.479325981521777,10.09623918472658,7.123086564275233,5.498095924423377,2.794040206445621,2.4888329366099726
2024-09-02,22.45103933250461,26.6439838239374,6.86497651191227,8.564044457806714,7.4884083480810295,10.076447657470853,7.1236320929434465,5.498517001567435,2.799927227420752,2.48902354635549
2024-09-03,22.46004110910992,26.640570139771935,6.866360066211838,8.564036238141988,7.505544550843181,10.051784938622616,7.1237432293981735,5.498602784448671,2.799403596835652,2.4899133466160293
2024-09-04,22.463144845197235,26.64067252491783,6.866788583871711,8.564428867856916,7.503885404208031,10.04829898073365,7.124187809896249,5.498945942741427,2.7995783027739933,2.4900687378029596
2024-09-05,22.57640873475544,26.63942563454689,6.8664671906127195,8.562751545151503,7.480983168037493,9.960603020287891,7.123854369320654,5.493015356365312,2.8079570917378813,2.488533889184216
2024-09-09,22.60802081325415,26.62569314510059,6.876525744456942,8.571812508834439,7.4201705013991885,9.951337564986988,7.124430331739308,5.492466573070175,2.8408077304307335,2.4887350867274853
2024-09-10,22.753585637822482,26.58490712286776,6.888601983848843,8.576958605499692,7.417528860429215,9.82120390358076,7.128707490990541,5.495763981160535,2.8425132123428876,2.490229201457282
2024-09-11,22.800522794409357,26.55036505518145,6.903107110587856,8.570298324329846,7.437863195715652,9.788050410988209,7.123171822876538,5.497169015704693,2.8405895439240476,2.488862726282349
2024-09-12,22.810372305792292,26.531969180956,6.902010831337956,8.576310579184993,7.462346747767976,9.766644782995941,7.122040595251384,5.496296012833875,2.8429743158156855,2.4890346480638987
2024-09-13,22.8170082650087,26.529298372932935,6.9020249486957175,8.576014375262627,7.472512616480848,9.724829008197283,7.121323663800398,5.497160534527111,2.8503442489655813,2.5094839661288026
2024-09-16,22.85125327296678,26.515238481115155,6.917922305726005,8.570052245177209,7.480597273445719,9.696435492139992,7.117549533067466,5.4942471712962435,2.8485502252473163,2.5081539998181137
2024-09-17,22.927507322657377,26.498433266714937,6.913611660604446,8.564712136938121,7.4539854580284794,9.690393520214966,7.113114497688885,5.484450892867651,2.827232177905967,2.526559066379166
2024-09-19,22.917237243395277,26.501623374209167,6.905237798270273,8.565743230063475,7.448084421152547,9.691560132470102,7.113970835104685,5.485111157862148,2.824739872886196,2.546691934586129
2024-09-20,22.970140867887746,26.504814249900598,6.873064615174345,8.566774571482295,7.439632252097808,9.692727025652534,7.114827378731721,5.485771581852456,2.8250799801191655,2.5271674771013344
2024-09-23,22.99340106393941,26.505827982987125,6.873185834134373,8.567102226026336,7.416118582218993,9.69168118426216,7.115099500462163,5.4859813968734255,2.8243380950906785,2.527264134005343
2024-09-24,23.099686714066365,26.470092926250743,6.853670440234187,8.538621702607136,7.388785763980053,9.687834055210216,7.1185179122123365,5.4886171074867605,2.8256950333218436,2.5284783446303547
2024-09-25,23.049864256971812,26.481443960076618,6.85101143193316,8.565060571982118,7.396712365525924,9.68074931339161,7.121646769966955,5.491029562215495,2.830056333689186,2.532425434247119
2024-09-26,23.001252650711738,26.50843023860423,6.86679276354741,8.560589342653863,7.375580049147655,9.68578896382218,7.128904181745534,5.496625271172782,2.841030401489216,2.5350061371053934
2024-09-27,23.012592863766375,26.47011313172688,6.891812309882388,8.559581001505093,7.3931601296921725,9.682661288558954,7.128064477007418,5.495977830533074,2.8455208415321285,2.5205161257955164
2024-09-30,23.00240456760978,26.478875435344197,6.84424323319989,8.57575827091111,7.356798922457676,9.69671983799224,7.139878971233221,5.505087203568829,2.850237183487245,2.5499963741958087
2024-10-02,23.0396826554375,26.45384483213552,6.855242709856821,8.578493267426465,7.391948289365476,9.690193151726813,7.143412529689182,5.505959985623258,2.751381856691056,2.5898407220479087
2024-10-03,22.944824395628316,26.385597831474477,6.9224874022182235,8.62153238563932,7.399794068228068,9.69659142988886,7.158843367901224,5.518423641983543,2.757895212788921,2.5940102642490515
2024-10-04,22.822457429189612,26.423248335266862,6.99614927905435,8.609291479463522,7.412778872789406,9.71042782483189,7.169058564126596,5.530436175991029,2.81148784636027,2.514664192926462
2024-10-07,22.924040320709906,26.444795005561538,6.916596825321602,8.5830372004226,7.363841823500879,9.718346131623969,7.16690718160716,5.545371046672376,2.757941844997459,2.579122619582506
2024-10-08,22.96269702383426,26.475534245827248,7.06346607980574,8.27946824471021,7.401997480441325,9.72964266754578,7.175237943171813,5.514929203113199,2.7707270319961452,2.62630007955428
2024-10-09,22.980391032320536,26.41288373954753,7.211640267623511,8.143483953206403,7.488749680538542,9.706618881382202,7.172522526491955,5.50359057319237,2.7279406049350428,2.6521787407619057
2024-10-10,22.935738953589695,26.30746226359118,7.428842165921982,8.154432708842082,7.604925630620886,9.505693192760493,7.162488369573222,5.534815920423771,2.748962608077111,2.616638186599582
2024-10-14,22.958298436597598,26.2731183681567,7.523706014452635,8.135697947478922,7.575194098934644,9.433311741071018,7.162580372579605,5.522041898050887,2.774973601356287,2.6410775213217037
2024-10-15,22.867401235791995,26.23779700611272,7.547691301642422,8.13032534762742,7.660475974957916,9.399982668260467,7.203491763303162,5.526953044333114,2.784551424511784,2.6413302334589996
2024-10-16,22.9435638512486,26.258479193774026,7.570040715243567,8.153210024649404,7.673960543331086,9.22657350154993,7.211875053328678,5.5333852097121445,2.7902195533519922,2.638692353810566
2024-10-17,23.068933593136045,26.237198801947258,7.345320741718929,8.115926399578683,7.844664049126713,9.21809734675487,7.206030406888646,5.529328883333353,2.797375154092838,2.6371246234226673
2024-10-18,23.091445479076384,26.217138224060534,7.3119857870769485,8.11031802866284,7.916230017358101,9.1835340465063,7.2013040045150465,5.525702221817519,2.8026696666220725,2.6396725243042547
