date,CITIBANK N.A.,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,INTERACTIVE BROKERS HONG KONG LTD,METAVERSE SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,CMB WING LUNG BANK LTD,CMB INTERNATIONAL SECURITIES LTD,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD
2024-05-23,17.48758019821754,30.251891055246272,14.409466510222932,17.824599945078262,0.0,9.83099083805577,2.531392765309434,0.0,7.664078687869785,0.0
2024-05-24,17.500687036250532,30.274564668848527,14.345316911085018,17.83795937742024,0.0,9.838359107602368,2.5332900292302694,0.0,7.669822869563045,0.0
2024-05-27,17.34168440857553,30.494627915036887,14.62841015992474,17.67589245927613,0.0,9.748972619695994,2.510273803040055,0.0,7.600138634450661,0.0
2024-05-28,17.29885909023559,30.419321380945323,14.839235442287746,17.632241813602015,0.0,9.724897515681336,2.504074677730034,0.0,7.581370079517953,0.0
2024-05-29,17.293864742655234,30.436608929851005,14.805663314472092,17.642262360702727,0.0,9.730424254404388,2.505497763830891,0.0,7.585678634083664,0.0
2024-05-30,17.321684898282435,30.485571449784686,14.594367173192099,17.67064297381577,0.0,9.820323714299857,2.509528287878038,0.0,7.597881502747117,0.0
2024-05-31,17.01611123372324,30.120895558988696,15.608523995193604,17.509011991466195,0.0,9.730498540915669,2.4865739718973,0.0,7.528384707815297,0.0
2024-06-03,16.97525565882728,30.122372906295215,15.646074993256,17.509870760477718,0.0,9.730975795178654,2.486695931530029,0.0,7.528753954435098,0.0
2024-06-04,18.976341256134003,33.673273569646625,17.490473449022673,7.7857279929818795,0.0,10.878087562025387,2.779833867916769,0.0,8.416262302272665,0.0
2024-06-05,18.95036548306732,33.764064938264845,17.466531606756647,7.775070495797628,0.0,10.863197087086265,2.7760286911052097,0.0,8.404741697922086,0.0
2024-06-06,18.95192202387471,33.76683824334684,17.459752491512432,7.77570912276859,0.0,10.864089365896398,2.776256707918081,0.0,8.405432044682948,0.0
2024-06-11,18.931189147795646,33.94869270320534,17.440652007439013,7.65780549174051,0.0,10.852204354009407,2.77321956022317,0.0,8.396236735586916,0.0
2024-06-12,19.164673822368055,34.516990156276066,16.475724375729936,7.452310772482064,0.0,11.033869084033146,2.8196429564540346,0.0,8.536788832656693,0.0
2024-06-13,19.178158362989322,34.511232206405694,16.472975978647685,7.4510676156583635,0.0,11.032028469750891,2.819172597864769,0.0,8.535364768683273,0.0
2024-06-17,19.205924935961686,34.56676690054572,16.346475108586702,7.461855440472213,0.0,11.048000890967815,2.82325425993986,0.0,8.547722463526005,0.0
2024-06-19,19.214484679665738,34.58217270194986,16.353760445682454,7.504178272980501,0.0,10.969359331476323,2.8245125348189415,0.0,8.551532033426183,0.0
2024-06-20,19.23916083916084,34.72727272727273,16.534265734265734,7.060139860139861,0.0,11.015384615384615,2.8363636363636364,0.0,8.587412587412588,0.0
2024-06-21,19.254241083925873,34.75449302950563,16.552824589888584,7.065673814456078,0.0,10.940036952018364,2.838586865237109,0.0,8.594143664968366,0.0
2024-06-26,19.254241083925873,34.75449302950563,16.832764122949442,6.785734281395219,0.0,10.940036952018364,2.838586865237109,0.0,8.594143664968366,0.0
2024-06-27,19.188347225730404,34.843254469422696,16.73542701580085,6.803064746989981,0.0,10.96797732311751,2.845836490696304,0.0,8.616092728242261,0.0
2024-06-28,19.18996295048838,34.84618839115303,16.767710789266868,6.764342651846862,0.0,10.968900864488603,2.846076119905692,0.0,8.616818232850566,0.0
2024-07-02,19.15198919588093,34.93050475493782,16.819537448652298,6.611895785268134,0.0,10.995442012267178,2.852962692026335,0.0,8.637668110967306,0.0
2024-07-03,19.140383426097713,34.899083600382305,16.804407713498623,6.690279417552144,0.0,10.985551245291505,2.8503963568898634,0.0,8.62989824028785,0.0
2024-07-04,19.148996006524552,34.9147871083863,16.766972270656392,6.6932898363237525,0.0,10.990494403509759,2.8516789470723887,0.0,8.633781427526857,0.0
2024-07-05,18.98614170593648,35.4543680115997,16.638318043666175,6.636366171262861,0.0,10.897024788779522,2.8274265956556897,0.0,8.560354683099574,0.0
2024-07-08,18.84739945193346,35.748885874830464,16.72156558806433,6.587870567719434,0.0,10.789714064273257,2.8067650233897083,0.0,8.497799429789355,0.0
2024-07-09,19.07297388185181,36.19269140230916,16.90113216007174,6.58558457572021,0.0,10.92366326644995,2.841609685012891,0.0,7.482345028584239,0.0
2024-07-10,19.236313275486843,36.50264266131539,17.04587207823408,6.639156609479664,0.0,11.0172126282468,2.8659449987281307,0.0,6.692857748509088,0.0
2024-07-11,19.3389957820535,37.311492459698385,17.27046859652164,6.780493441959901,0.0,11.261339342462588,2.9294505113537874,0.0,5.107759865950193,0.0
2024-07-12,19.397276151840046,37.42393509127789,17.021153288901765,6.800927267458707,0.0,11.295276731382208,2.9382787597797737,0.0,5.123152709359606,0.0
2024-07-15,19.394466174127192,37.41851368970013,17.033173982326524,6.799942054179342,0.0,11.293640446182819,2.937853107344633,0.0,5.12241054613936,0.0
2024-07-16,19.488762082217306,37.600442529404916,16.629789216257134,6.833003377198091,0.0,11.348550133923373,2.9521369512053104,0.0,5.147315709793874,0.0
2024-07-17,19.547950005840438,37.685433944632635,16.40579371568742,6.853755402406262,0.0,11.38301600280341,2.9611026749211544,0.0,5.162948253708679,0.0
2024-07-18,19.604053183388977,37.79944942306566,16.160018743044574,6.873425877115914,0.0,11.415685585427283,2.969601124582675,0.0,5.17776606337492,0.0
2024-07-19,19.4309769197271,38.342284801858035,16.019741617070693,6.813761068369866,0.0,11.316591667876324,2.9438234867179562,0.0,5.132820438380026,0.0
2024-07-23,19.548454933115252,38.261580699807226,15.82452246042409,6.854956481102868,0.0,11.385010806706,2.9616215900461476,0.0,5.163853028798411,0.0
2024-07-24,19.55073903137232,38.26605129403517,15.814687153122629,6.855757434129813,0.0,11.386341064438863,2.961967634515394,0.0,5.164456388385815,0.0
2024-07-25,19.493796236966272,38.154598939826414,16.059882332381896,6.835789596318518,0.0,11.353177608201783,2.953340711830838,0.0,5.1494145744742825,0.0
2024-07-26,19.52051798057573,38.061072709773384,16.09064660075247,6.845159973167673,0.0,11.368740338903956,2.9573890979088286,0.0,5.156473298917957,0.0
2024-07-29,19.350547957088743,37.73530347280455,16.811728305814995,6.7865714368331265,0.0,11.271433941531967,2.9320764537489516,0.0,5.112338432177659,0.0
2024-07-30,19.19513524366807,38.235378481484666,16.676705963342226,6.732065513581734,0.0,11.180908126093566,2.9085276654332675,0.0,5.071279006396466,0.0
2024-07-31,19.361745218875676,38.56725399994214,15.953476260741256,6.790498509967306,0.0,11.277956195932067,2.933773109973093,0.0,5.115296704568469,0.0
2024-08-01,19.349988433957897,38.60166551006245,15.946680545917188,6.786375202405736,0.0,11.271108026833218,2.9319916724496875,0.0,5.1121906083738144,0.0
2024-08-02,19.353905775515514,38.89868988055644,15.640454637475779,6.787749081759552,0.0,11.273389825606618,2.9325852445267087,0.0,5.113225554559389,0.0
2024-08-05,19.187430111534823,38.56409668262752,16.36608653267196,6.729363190641396,0.0,11.176419990251455,2.9073601513891676,0.0,5.069243340883677,0.0
2024-08-06,19.042740879858858,38.27329121848501,16.996756018439473,6.67861817767913,0.0,11.092140458710375,2.885436230151955,0.0,5.031017016675204,0.0
2024-08-07,19.152833428734976,38.49456210646823,16.53119633657699,6.702919290211792,0.0,11.15626788780767,2.9021179164281623,0.0,5.06010303377218,0.0
2024-08-09,19.318706697459582,38.827944572748265,15.808314087759815,6.760969976905312,0.0,11.252886836027713,2.9272517321016167,0.0,5.103926096997691,0.0
2024-08-12,19.150093003290884,38.48905422807268,16.543139218772357,6.701960223207898,0.0,11.15467162684218,2.9017026756331377,0.0,5.059379024180856,0.0
2024-08-13,19.31591860297301,38.82234088613076,15.820464713522874,6.759994227161206,0.0,11.251262808486073,2.9268292682926833,0.0,5.103189493433396,0.0
2024-08-14,19.31647615748759,38.82346149405381,15.820921371666088,6.757302851864681,0.0,11.251587576492323,2.926913751298926,0.0,5.103336797136589,0.0
2024-08-16,19.40047544500493,38.99228851394446,15.889719951295877,6.786687539862005,0.0,10.865657795558647,2.939641676813359,0.0,5.125529077520728,0.0
2024-08-21,19.251459969506055,38.692787894479444,16.535772848882367,6.734558844682259,0.0,10.782198440781334,2.9170622249072236,0.0,5.0861597767613125,0.0
2024-08-26,19.196236482028628,38.86864978055707,16.488339405065833,6.715240526663033,0.0,10.751269326754826,2.9086945297036806,0.0,5.07156994922693,0.0
2024-08-27,19.193483623013822,38.863075775827454,16.500315493604084,6.714277519646647,0.0,10.749727528251018,2.9082774049217,0.0,5.070842654735272,0.0
2024-08-28,18.633931381806736,38.77299911294246,16.464932612241395,6.870403754256446,0.0,11.297107047815263,2.901536612584771,0.0,5.059089478352934,0.0
2024-08-29,18.53106058450243,38.54187416408184,16.37403602629407,7.401610654221565,0.0,11.234740047238269,2.885518340400102,0.0,5.031160183261718,0.0
2024-08-30,18.51525404452532,38.508998891131895,16.360069375337634,7.480594808222683,0.0,11.225157089647722,2.883057064058457,0.0,5.026868727076284,0.0
2024-09-02,18.50904128283862,38.507904014557035,16.368133742749915,7.480382122142613,0.0,11.224837939269875,2.8829750938246335,0.0,5.02672580461731,0.0
2024-09-03,18.369592821467876,38.217782668811196,16.23634978413612,7.339371878439008,0.0,11.986794209768899,2.8612545500719544,0.0,4.988854087304947,0.0
2024-09-04,18.210299588799685,38.725558756888304,16.12352793085121,7.275727992391396,0.0,11.882849869926432,2.836442977425942,0.0,4.945592883717027,0.0
2024-09-05,18.078813629925854,39.00136077091838,16.007109333777667,7.3898192118637,0.0,11.797050737315672,2.815962675997667,0.0,4.909883640201061,0.0
2024-09-09,18.26394344069128,39.96184491078442,16.17102457636629,7.283133206149703,0.0,10.51509370441028,2.844798563573112,0.0,4.960161598024913,0.0
2024-09-10,18.233251176338786,39.89468967062514,16.157853461796996,7.42493838225409,0.0,10.497423257898275,2.8400179251624467,0.0,4.951826125924266,0.0
2024-09-11,18.008238699621465,39.70162547316856,16.624916499666,7.4899799599198404,0.0,10.431975061233578,2.8223112892451567,0.0,4.920953017145402,0.0
2024-09-12,18.006681514476615,39.71046770601336,16.63140311804009,7.472160356347439,0.0,10.434298440979955,2.8229398663697105,0.0,4.922048997772829,0.0
2024-09-13,17.862468931234467,39.39243302954985,16.470588235294116,7.412317039491853,0.0,11.179232256282795,2.8003314001657,0.0,4.882629107981221,0.0
2024-09-16,17.905985272133325,39.48840042079619,16.267094845246664,7.4303748408172305,0.0,11.206466973035823,2.8071535352416808,0.0,4.894524112729084,0.0
2024-09-17,17.226215644820293,40.20859760394644,16.591966173361524,7.565891472868216,0.0,10.565186751233263,2.858350951374207,0.0,4.983791402396054,0.0
2024-09-19,17.212145110410095,40.17575484452456,16.37843623253718,7.5597115817936,0.0,10.556557007661109,2.85601622352411,0.0,5.261378999549347,0.0
2024-09-20,17.20826762784411,40.18923180896598,16.374746564541564,7.558008560486595,0.0,10.554178869114665,2.8553728317188556,0.0,5.260193737328227,0.0
2024-09-23,17.20729853015712,40.21512642901391,16.35129807963057,7.557582925043644,0.0,10.55358450188658,2.8552120290589627,0.0,5.259897505209214,0.0
2024-09-24,17.20826762784411,40.21739130434783,16.374746564541564,7.529849065104753,0.0,10.554178869114665,2.8553728317188556,0.0,5.260193737328227,0.0
2024-09-25,17.144059475382242,40.66208444382101,16.316453920605976,7.277317996914014,0.0,10.514798709496423,2.844718754383504,0.0,5.24056669939683,0.0
2024-09-26,17.075343037657603,40.35737148264633,16.031617913106405,7.915611344596288,0.0,10.431684711514375,2.9892287567146316,0.0,5.199142753764368,0.0
2024-09-27,16.87943652671546,39.89434875914819,17.07202993451824,7.5496615858691465,0.0,10.312001320640512,2.9549331425741485,0.19809607659714962,5.139492653937159,0.0
2024-09-30,16.673461068079902,40.27721157766001,17.214295420573446,7.457534991167278,0.0,10.186166598722652,2.9188748471259682,0.1956787607011822,5.0767767359695615,0.0
2024-10-02,16.4532839466409,39.796548299648386,18.08787610381942,7.365058915103202,0.0,10.05985452398207,2.882679764876399,0.3408755401669485,5.013822905762676,0.0
2024-10-03,14.259772531778648,37.601548313103315,16.3433049794514,7.072541336136863,0.0,11.285004300869732,2.7238841632419,0.3034502532734398,10.410494122144701,0.0
2024-10-04,10.682375190567168,26.553001794708504,29.167872787973526,7.0157664177232295,1.6297111098245818,6.815067832262297,4.776240375151971,2.2655782627993593,10.798162836025396,0.29622339296397077
2024-10-07,12.391643486121113,23.650950483248863,32.57939134649044,8.071294493544713,1.2196881610014254,7.648771220794616,4.548757438641921,1.8285616673687153,7.924414274686716,0.13652742810148583
2024-10-08,8.550117289677237,30.402851587475137,31.908883471511512,10.490557008742934,0.826921804398593,5.122357695609514,6.066284334016811,0.9334093499570764,5.608344066080123,0.09027339253105995
2024-10-09,5.537242948633447,31.91131919019801,35.74131753132811,7.454239240225593,0.45340044939421265,4.858581641048142,5.417775528634337,2.8585818809425594,4.463475535147471,1.3040660544481162
2024-10-10,5.9434649152610115,27.95641471840901,33.78647133821693,12.620877879689449,0.36457800718632705,5.209900228877165,5.470203558929233,2.6287186070206565,3.8865318999526646,2.1328388464575507
2024-10-14,6.185750672563697,27.59619868545832,31.859047061537815,14.317917066124227,0.36610603756901366,5.306711819104028,5.165073945251869,2.1572389877754214,4.021785327142649,3.024170397472965
2024-10-15,6.120767321648778,25.565632273354993,31.44952444492814,16.501523236413,0.018002256828378756,5.084091905703452,5.04590530030992,2.0298908381332534,3.8684849673427246,4.316177455337355
2024-10-16,5.115958261059171,25.97191712931345,28.382336209362425,19.665361779163142,0.028904814989299882,5.414124037156848,5.243023051783946,2.2353703565214937,4.032900663171512,3.9101036974787147
2024-10-17,5.448868785527039,26.28596212347965,28.583441086627566,18.42953826518227,0.030205046655140774,5.869306817491885,5.392107624027446,2.2967998563942613,4.185932942161086,3.477837452453658
2024-10-18,5.742570282873146,27.823195867694256,28.91052904732316,15.510270921581961,0.04991323062748046,6.6917712516995715,5.583272738317357,2.087859817311204,4.381532062188487,3.219084780383378
2024-10-21,5.7983596156058805,28.562309418629578,29.35824617046517,15.331114170981158,0.050398139944053774,6.756138734712877,5.643948293224098,2.105784408981549,4.430103731167314,1.963597316288325
2024-10-22,5.860355789973641,29.455116327542164,29.58244043693186,14.729796388729707,0.005852985363959766,6.761715536023445,5.892872375328973,2.097319755418916,4.474932476600794,1.1395979280865367
2024-10-23,5.530275476900475,28.916586681068512,29.54880236863225,14.669893300082343,0.005754487354567321,6.753423733487951,5.960370124364062,2.0534994689354122,5.334409777683907,1.226984581490521
2024-10-24,5.747872602640469,29.309182663653477,29.231630997083663,14.369997914869511,0.005695348830096248,6.827668553057606,5.964717735875245,2.032395776962124,5.292244696232769,1.218593710795038
2024-10-25,5.586958477041887,29.21474009014587,29.29550796202313,14.728370819756723,0.00528087874498269,6.745794508840889,5.9585211055388685,1.9676554203805503,5.276865277136503,1.2203054603906
2024-10-28,5.602147212818129,29.284553857545255,29.168566007179557,14.794454958791375,0.004439604946193468,6.677800068353003,5.9898727114523584,1.9756242010560932,5.281227198136143,1.221314179721889
2024-10-29,6.855355519087166,27.92217144540256,28.930133641802904,15.154554020745381,0.004427026227769319,6.683333928522416,6.0062097264464605,1.9700266713573469,5.255934186225937,1.2178538341820646
2024-10-30,7.321516388828001,27.881719537738437,28.792843441036382,14.892758592968852,0.004403225962695115,6.648451848816034,5.9489679530278945,1.9336452299035405,5.36438728712342,1.2113064945947465
2024-10-31,7.337328399818261,26.592321487090153,29.081382619574146,14.848404668914087,0.004832165651008476,6.758098804173461,5.895872376706558,1.9223615524664153,6.345683970567825,1.213713955038085
2024-11-01,7.424571317318874,26.227578800182982,28.99411812551641,15.011350512175092,0.004889621472292237,6.797636807675839,5.966613749624084,1.9452189770206074,6.399876730516761,1.2281453584970545
2024-11-04,7.649447487703679,26.241055042136797,28.6845161144123,15.041461646494254,0.004889320037160533,6.824640455347902,5.985165462880643,1.951476432223204,6.393529975549574,1.2238180632144864
2024-11-05,8.055651227621334,26.21506371548617,28.500932016801322,15.0263158305561,0.005063130272696399,6.74282374066343,5.9356763896910785,1.9197702283973848,6.384185346347435,1.2145183741630488
2024-11-06,8.479565650369706,25.96601301439726,28.522517104027923,15.213406658693165,0.005065577488708723,6.779853337179233,5.901819905803054,1.9206981311353906,5.995955220801558,1.2151054001040047
2024-11-07,9.054761681934744,25.666918309039517,28.18546600703291,15.207424053014279,0.004872137529172983,6.7654925394229,5.921129922410574,1.920681346826584,6.053736796030674,1.2195172067586462
2024-11-08,14.249867568200106,24.362031176187767,26.493770345959376,14.062135575362019,0.004642834231479522,6.404083304073385,5.645686425479099,1.8298822742766028,5.785778901855046,1.1621215943751135
2024-11-11,16.25099039876091,23.386697495313,26.23341999293764,13.595021726229534,0.24091446165585337,6.1839964797728575,5.5443813881975865,1.785682416116362,5.787856674057467,0.9910389669587883
2024-11-12,15.080744179080693,24.51279121266896,24.409580549365696,12.449316808028204,3.997247971129833,5.9350346895055575,5.3734156969653375,1.7427242364903808,5.523257407018716,0.97588724974662
2024-11-13,15.31926520450409,24.78288120759072,24.083578527583583,12.05850145401584,4.047048583944277,6.065431857390241,5.314843152568784,1.7586163373498331,5.5817881145316495,0.9880455605209819
2024-11-14,15.506439143848974,25.019113775141726,23.76476626760275,11.868862005868117,4.096496257580364,6.063741332525961,5.403541897312635,1.812504695722485,5.4644169195958385,1.00011770480115
2024-11-15,15.578690535449383,25.131443598626618,23.605089367680808,11.8423218896679,4.1151146359562585,6.060330369869526,5.392790562186481,1.8197561246678724,5.449799724249248,1.004663191645905
2024-11-18,15.771485118155113,25.070623344969768,23.23872466245063,11.74142945557038,4.166674489625818,6.146249335830769,5.505099577348487,1.8223833010568025,5.520079711892465,1.0172510030997692
2024-11-19,15.769994695271276,25.060229900336527,23.337193617565767,11.731634648502109,4.166175210704296,6.171475306130299,5.403386055357626,1.822164930850199,5.520616526029378,1.0171291092525279
2024-11-20,15.731429707694733,24.793540796995096,23.63722662928197,11.742745038168303,4.155618583178886,6.195678499306348,5.400451550260275,1.822129484700507,5.50662789390796,1.0145518165059235
2024-11-21,15.742317149945018,24.712734560286297,23.716987097173178,11.749869506810905,4.158915923470524,6.201591372963789,5.36765506560186,1.8235752817211486,5.5109972135801595,1.0153568284471206
2024-11-22,15.821436115368867,25.19001813070336,23.977249079028155,11.786980926314117,4.179923997957345,6.236323978353119,5.389759629023279,1.832786770016578,4.565035638054848,1.0204857351803251
2024-11-25,16.24625567181691,24.837773042384423,23.395445624488445,12.097242305302444,4.29222469874488,6.404180322326733,5.522484117431152,1.8821178964247085,4.274323282216078,1.0479530388642222
2024-11-26,16.363054049350207,24.954372412549077,23.4898629102022,11.89946093274216,4.323082570918553,6.360899968801685,5.560321446679999,1.8956489106515821,4.097809763891302,1.05548703421324
2024-11-27,16.388084860208323,24.928409540889117,23.430318239272598,11.887567559130547,4.329695655604966,6.382668797004233,5.589375566145067,1.8985487134141235,4.108229439663906,1.0571016286671184
2024-11-28,16.37996285988588,24.888770308056653,23.499109170833282,11.877376465887078,4.327495032197517,6.3920794310675895,5.574917257921567,1.8975837516543956,4.1061413793041925,1.0565643431918483
2024-11-29,16.45076003332194,24.92506917660949,23.205546728862732,11.885930897016113,4.345869005674755,6.336302010479003,5.598587621740061,1.8973072403969318,4.118783808350427,1.2358434775485447
2024-12-02,16.75292784626579,25.17763947635184,23.416679340869493,10.875920727952801,4.397846480413581,6.391002790376668,5.636453770558825,1.9199994198047212,4.16804529807174,1.2634848493345443
2024-12-03,16.810186860336437,25.283327412729804,23.29558608541323,10.90339642775548,4.41032459101005,6.371079636888631,5.555825004916688,1.92544707815573,4.177757138943365,1.2670697638505863
2024-12-04,16.840965545589462,25.302445181050903,23.321940357717665,10.959285134840025,4.411630411284502,6.3793106292418855,5.528284705224204,1.9260171694903145,4.062675944428346,1.2674449211326952
2024-12-05,17.424589664172096,25.198950864000917,23.221702560323024,10.914458489736344,4.393585567269397,6.337631338405377,5.28262318373364,1.9181392023548607,4.046058425083658,1.2622607049206853
2024-12-06,16.733147681822146,25.411714363115102,23.39966693858908,11.004764993147989,4.430793239858464,6.391302425088265,5.339891756953106,1.934383223173108,4.081385048124659,1.2729503301280813
2024-12-09,16.893290816653657,25.59036882351854,23.06263896452034,10.831957742820121,4.473197761273885,6.381704955681246,5.408366286533492,1.9528960696031286,4.120445588824434,1.2851329905711595
2024-12-10,16.97326505142794,25.72667458834398,23.117805455630354,10.568112746222866,4.502948135837755,6.310603346264666,5.44282522996228,1.9658844042701074,4.098200880099702,1.2936801619403484
2024-12-11,17.04181445624266,25.675938581843425,23.12514139920263,10.581287868380821,4.521306559626865,6.290164797072448,5.389804900203321,1.9738992731793796,4.047501375573925,1.3531407886745217
2024-12-12,16.687660649353067,24.88427435536342,22.854939447873736,12.507527315188375,4.424027465787698,6.127256831930603,5.277020680907454,1.9172199564103924,3.996046285252723,1.324027011932531
2024-12-13,16.763151434116338,24.489493397121365,23.307863064998617,12.249610106991577,4.444718504641577,6.155913821553203,5.318107821541186,1.9261867345138954,4.014735669437037,1.3302194450852047
