date,THE HONGKONG AND SHANGHAI BANKING,CITIBANK N.A.,CHINA SECURITIES DEPOSITORY AND CLEARING,CHINA SECURITIES DEPOSITORY AND CLEARING,BANK OF CHINA (HONG KONG) LTD,STANDARD CHARTERED BANK (HONG KONG) LTD,UBS SECURITIES HONG KONG LTD,BOCI SECURITIES LTD,MERRILL LYNCH FAR EAST LTD,BNP PARIBAS,TOTAL_CCASS_PCT
2024-03-01,32.51958433364112,10.100030163127116,7.463889889196676,3.5241098799630657,3.2435361649738383,3.2309912280701756,3.33305324715297,1.0813019390581717,0.22489943059402895,0.540556325023084,65.26195260080024
2024-03-04,32.624871421975996,10.011698830409358,7.491244459833794,3.593785164666051,3.2267617728531857,3.1491198830409357,3.3182543859649125,1.082225300092336,0.2058591104955371,0.543557863958141,65.24737819329025
2024-03-05,32.53645290858726,10.027179055093875,7.501209064327485,3.6703471837488455,3.225722991689751,3.1618160972606955,3.3196779008925823,1.083264081255771,0.20246537396121883,0.5533263311788242,65.28146098799631
2024-03-06,32.416293321021854,9.995968297937827,7.502324792243767,3.7856134195136963,3.228146814404432,3.1645554016620494,3.3178358725761776,1.0826100338565712,0.20093136349646043,0.5376214989227455,65.23190081563558
2024-03-07,32.41846029547553,9.858636426592799,7.564997922437673,3.8871061865189285,3.217943674976916,3.136931517389966,3.339496383502616,1.0844182825484765,0.1389892274546014,0.5346803631886734,65.18166028008619
2024-03-08,32.49069005847953,9.833551862111419,7.507518698060942,3.999140658664204,3.217943674976916,3.0844685287780855,3.341997152970145,1.0838796552785472,0.0994828408741151,0.5392603108648815,65.19793344105878
2024-03-11,32.55907109879963,9.892004539858418,7.497169359803016,3.9505487842413047,3.217866728224069,3.0677864727608495,3.344420975684826,1.085957217605417,0.11482602339181287,0.5415112342259156,65.27116243459527
2024-03-12,32.57522622345337,9.824059633733457,7.476239843028624,4.141684518313327,3.2166740535549403,3.009743382579255,3.343772776238843,1.082879347491536,0.09051084949215144,0.5429867651585103,65.30377739304402
2024-03-13,32.65175515543244,9.791656740535549,7.473277393044013,4.3101209602954755,3.2144425977223765,3.013321406586642,3.3038758848876575,1.0831101877500768,0.06550207756232687,0.5216822099107418,65.4287446137273
2024-03-14,32.557037242228375,9.794722068328717,7.505633502616189,4.410445829485996,3.212163973530317,3.000740612496153,3.271440597106802,1.0869277469990768,0.12413550323176362,0.4914900738688827,65.45473714989227
2024-03-15,32.45746368113266,9.76287811634349,7.50651839027393,4.488893044013543,3.21274107417667,3.0029472914742996,3.2727355340104647,1.1204765312403817,0.12651592797783934,0.49764165897199136,65.44881124961528
2024-03-18,32.46608279470606,9.789077177593105,7.518522083718067,4.5392162203755,3.209209218220991,3.033418205601724,3.274142736226531,1.134634733764235,0.07465497076023392,0.49962203755001533,65.53858017851647
2024-03-19,32.8743798861188,9.702131040320099,7.534180747922438,4.606121421975993,3.0641722837796244,3.0201018005540163,3.249528624192059,1.1439068174823022,0.06908648815020006,0.47583779624499845,65.73944690674054
2024-03-20,32.85549515235457,9.637307556171129,7.572654124345952,4.692186365035395,3.0092784702985536,3.020378808864266,3.2478684979993844,1.1547563096337334,0.118343567251462,0.46345614035087723,65.77172499230532
2024-03-21,32.80843944290551,9.705463835026162,7.691536857494614,4.758178054786088,2.9023167128347183,3.019532394582949,3.2478641889812248,1.2007839335180055,0.08908694983071715,0.44032594644506,65.86352831640505
2024-03-22,32.630943059402895,9.687555786395814,7.823462065250847,4.953276546629732,2.9025860264696832,3.0220716374269005,3.2559820714065864,1.2034001231148046,0.07707563865804863,0.43133995075407816,65.98769290550939
2024-03-25,32.44732910126193,9.758290397045245,7.894945598645737,5.100244844567559,2.908780240073869,2.9350833333333335,3.249885811018775,1.2052853185595567,0.0919263619575254,0.4373751154201293,66.02914612188366
2024-03-26,32.333964450600185,9.658853108648815,8.030525777162204,5.161148199445983,2.909857494613727,2.9314283625730995,3.249924284395198,1.2077091412742382,0.09379770698676516,0.43461834410587874,66.01182686980609
2024-03-27,32.342050015389354,9.667204986149585,8.002324792243767,5.264564635272392,2.9262471529701446,2.9350833333333335,3.248885503231764,1.2064779932286858,0.08563942751615881,0.45140620190827946,66.12988404124346
2024-03-28,32.254712834718376,9.614574638350263,8.017714142813173,5.367673284087412,2.9264779932286857,2.979058402585411,3.2533241766697447,1.2009378270236994,0.06929747614650662,0.4657567713142506,66.14952754693752
2024-04-02,32.060666051092646,9.598734995383195,8.011289088950447,5.32081271160357,2.9279784549092027,3.0147386118805786,3.250592566943675,1.2034001231148046,0.11187980917205295,0.483626269621422,65.9837186826716
2024-04-03,31.91700469375192,9.69123299476762,8.021446060326253,5.293535087719299,2.9280169282856265,3.0710443982763924,3.257902508464143,1.2031692828562635,0.12792320714065866,0.4598403354878424,65.97111549707603
2024-04-05,31.665805863342566,9.757830255463219,8.098508233302555,5.296266697445367,2.92947891658972,3.071432209910742,3.2767929362880888,1.2101714373653432,0.2563010156971376,0.4587723145583257,66.02135987996307
2024-04-08,31.730006386580484,9.508910510926437,8.115474992305325,5.455354108956602,2.9314025854108956,2.9997601569713757,3.258916974453678,1.2179951523545707,0.24231063404124348,0.4621538165589413,65.92228531855956
2024-04-09,31.800596875961833,9.726591566635888,8.115474992305325,5.455354108956602,2.931133271775931,3.001776084949215,3.2638800400123116,1.21153162511542,0.12235911049553708,0.46117566943674976,66.08987334564482
2024-04-10,31.775588411819022,9.513762234533703,8.215121037242229,5.484632348414896,2.944945213911973,3.0791421975992614,3.273267543859649,1.221842489996922,0.11577123730378577,0.46013688827331484,66.08420960295476
2024-04-11,31.565876423514926,9.62000215450908,8.371015158510312,5.551537550015389,2.947484456755925,2.9301732840874113,3.271228454909203,1.2190339335180056,0.08115943367189905,0.48871629732225297,66.0462271468144
2024-04-12,31.56739566020314,9.42283625730994,8.553109649122808,5.666649892274546,2.9487730070791014,2.800441058787319,3.2637009079716837,1.2170913357956294,0.08645275469375192,0.4840630193905817,66.0105135426285
2024-04-15,31.52626977531548,9.473319021237305,8.347430978762697,5.903068790397045,2.9344422899353644,2.796786088027085,3.2650782548476456,1.1906358879655279,0.08484302862419206,0.48313419513696526,66.00500831024931
2024-04-16,31.596899892274543,9.523633656509695,8.3680527085257,5.983208833487227,2.927978762696214,2.809020621729763,3.26528216374269,1.1906358879655279,0.08315758694983072,0.4360036164973838,66.18387373037858
2024-04-17,31.63168751923669,9.460970606340414,8.491898507232994,5.927320175438597,2.9207131425053863,2.780471837488458,3.26528216374269,1.1927845490920284,0.0811994459833795,0.4445043090181594,66.19683225607879
2024-04-18,31.748579409048936,9.29991051092644,8.455695060018467,5.984376192674669,2.922598337950139,2.803245767928593,3.261934672206833,1.1969781471221914,0.08381563558017852,0.4251579716835949,66.18229170514005
2024-04-19,31.72932179132041,9.233758156355803,8.455156432748538,6.0110382425361655,2.921598030163127,2.804821791320406,3.2618073253308713,1.1969012003693444,0.09305578639581409,0.4397013696522007,66.14716012619267
2024-04-22,31.647639350569406,9.160505309325947,8.48866674361342,6.152235534010464,2.9201745152354572,2.7984736842105264,3.258233918128655,1.1968627269929208,0.1110323945829486,0.478852108341028,66.21267628501077
2024-04-23,31.683178516466604,9.091167897814714,8.582849569098185,6.203943751923669,2.9117642351492767,2.8094001231148047,3.182714219759926,1.1939002770083103,0.1107730840258541,0.4698865804863035,66.23957825484764
2024-04-24,31.493022160664818,9.102610110803324,8.659680901815943,6.204790166204986,2.897297860880271,2.8118624192059096,3.293815020006156,1.1924382887042166,0.10779201292705448,0.46988958140966447,66.23319852262235
2024-04-25,31.409703216374268,9.152178824253616,8.836812326869806,6.190016389658356,2.897182440751,2.8112853185595568,3.2401183441058787,1.192976915974146,0.10589527546937519,0.4566647429978455,66.29283379501385
2024-04-26,31.48167543859649,9.207832717759311,8.761635349338258,6.245533471837488,2.898221221914435,2.8148633425669436,3.1498872730070793,1.1927076023391814,0.12865843336411203,0.44610172360726374,66.32711657433056
2024-04-29,31.375218913511848,9.148966297322254,8.909257694675285,6.2157166051092645,2.8956435056940597,2.8149018159433674,3.1584222837796245,1.1939002770083103,0.13718036318867344,0.456058864265928,66.30526662049861
2024-04-30,31.322878962757773,9.215690058479533,9.02365620190828,6.1919785318559555,2.8946047245306246,2.810578793474915,3.1479959987688515,1.1889372114496768,0.12551869806094182,0.4830924899969221,66.40493167128348
2024-05-02,31.520535318559556,9.20292920898738,8.999264081255772,6.1307673899661435,2.892834949215143,2.8205510926438904,3.14608810403201,1.1733939673745768,0.1433935056940597,0.48769959987688516,66.51745721760541
2024-05-03,31.573127346875964,9.175846645121576,9.059705755617113,6.1344223607263775,2.8986059556786703,2.723174976915974,3.0860606340412433,1.1710470914127424,0.12585657125269314,0.4878386426592798,66.43568598030163
2024-05-06,31.63213696522007,9.166493921206525,9.059705755617113,6.1344223607263775,2.898087950138504,2.721832948599569,3.097416897506925,1.1755869498307172,0.07796445060018467,0.4754614496768237,66.43910964912281
