date,GRAND CHINA SECURITIES LTD,KGI ASIA LTD,YUANTA SECURITIES (HONG KONG) CO LTD,BRIGHT SMART SECURITIES INTERNATIONAL,BANK OF CHINA (HONG KONG) LTD,GOLDEN EAGLE BROKERAGE LTD,FUTU SECURITIES INTERNATIONAL,THE HONGKONG AND SHANGHAI BANKING,GUOTAI JUNAN SECURITIES (HONG KONG) LTD,HANG SENG SECURITIES LTD
2024-03-21,0.0,34.51959857093876,0.0,18.423498371441518,17.611848353376438,0.0,11.748463822152253,8.030599751527417,0.0,9.66599113056361
2024-03-22,0.0,34.57914234475286,0.0,18.435677141830887,17.520661288748272,0.0,11.756230091100367,8.035908343223246,0.0,9.672380790344365
2024-03-25,0.0,34.58168235196751,0.0,18.363576439134334,17.52194826705546,0.0,11.82320304778456,8.036498620013937,0.0,9.673091274044202
2024-03-26,0.0,34.64044626668405,0.0,18.363576439134334,17.52194826705546,0.0,11.764439133068013,8.036498620013937,0.0,9.673091274044202
2024-03-28,0.0,34.65964454206245,0.0,18.358182445796352,17.51680148791175,0.0,11.760983525903518,8.034138033002975,0.0,9.670249965322952
2024-04-02,0.0,34.80172345083593,0.0,18.359530647034912,17.51808789921806,0.0,11.614969817167502,8.034728049736865,0.0,9.670960136006729
2024-04-03,0.0,34.85023699310868,0.0,18.280721886397117,17.512943387328534,0.0,11.655609151620196,8.032368502609417,0.0,9.668120078936058
2024-04-05,0.0,35.12509208589003,0.0,18.213861402622403,17.448891000640934,0.0,11.612979562296037,7.966416354265346,0.0,9.632759594285247
2024-04-08,0.0,35.125349022989454,0.0,18.213994635489286,17.449018637813555,0.0,11.612333018662714,7.966474627932099,0.0,9.63283005711289
2024-04-09,0.0,35.1732007699758,0.0,18.206536205608995,17.449228708465554,0.0,11.606325551797566,7.967372150070206,0.0,9.597336614081883
2024-04-10,0.0,29.232624040849746,16.89557726294202,15.13154379851035,14.502141729244922,0.0,9.639995384194517,6.621723060681785,0.0,7.976394723576662
2024-04-11,0.0,29.33468716104067,16.86686241536546,15.105827010796604,14.453215380966867,0.0,9.660030637148049,6.6165389382360456,0.0,7.962838456446307
2024-04-12,0.0,29.33527475801303,16.86720027195258,15.106129592452506,14.45150181124781,0.0,9.660224135197785,6.6166714727412295,0.0,7.962997958395065
2024-04-15,0.0,29.739771745706577,16.77353114439298,15.022240271349219,14.365211626024108,0.0,9.600541495540353,6.57992691322884,0.0,7.918776803757919
2024-04-16,0.0,29.766106988894116,16.767964305194702,15.017254654709014,14.35742695318912,0.0,9.597355245116278,6.577743151518378,0.0,7.916148701378396
2024-04-17,0.0,29.766717693722157,16.76830832991925,15.017562760499438,14.357480147490826,0.0,9.595741847403403,6.57787810566276,0.0,7.916311115302167
2024-04-18,37.783483429055934,18.784167785485913,10.371324824749669,9.288475521844965,8.880209460893138,0.0,5.927573926877325,4.068467083809047,0.0,4.896297967284007
2024-04-19,37.41025442726201,19.157396787279836,10.371324824749669,9.288475521844965,8.880209460893138,0.0,5.927573926877325,4.068467083809047,0.0,4.896297967284007
2024-04-22,37.407811133260516,19.555474551906173,10.37064746512943,9.2878688839893,8.87962948722442,0.0,5.524125796247464,4.079397507707413,0.0,4.895045174535283
2024-04-23,37.00786742918434,19.988877656040096,10.363159831821006,9.281163019514217,8.873218372610934,0.0,5.517750578563234,4.076452172542977,0.0,4.8915109397232
2024-04-24,36.645865483643796,20.386541872625155,10.366252583966986,9.283932863587998,8.846022753320273,0.0,5.500744957011412,4.077668737414042,0.0,4.892970748430335
2024-04-26,36.64039805519756,20.402149816093708,10.364705977180371,9.28254773492583,8.844702959237113,0.0,5.49992426608062,4.073330456107077,0.0,4.8922407351777215
2024-04-29,36.639031452989066,20.423767477040165,10.36431939758979,9.282201517337912,8.844373072247912,0.0,5.481070286605409,4.073178530290418,0.0,4.892058265899327
2024-04-30,36.65133454401745,20.430625613307633,10.367799652387449,9.26293227712196,8.836149877055941,0.0,5.482910785766955,4.074546270764054,0.0,4.893700979578557
2024-05-02,36.65406968640541,20.450806768409286,10.368573359774965,9.263623532679857,8.833077983693167,0.0,5.460932154300786,4.074850337842523,0.0,4.894066176894008
2024-05-03,36.645865483643796,20.453690237037048,10.366252583966986,9.283932863587998,8.831100894562075,0.0,5.452248916047268,4.073938272724492,0.0,4.892970748430335
2024-05-06,36.64176475935587,20.496162007052483,10.365092585610151,9.282893978341907,8.796542256647772,0.0,5.451638801665775,4.073482393257546,0.0,4.892423218068495
2024-05-07,36.612266614762355,20.483388788586048,10.356748254985698,9.275420862605866,8.780515767710453,0.0,5.484520449713079,4.1186546477386035,0.0,4.888484613897898
2024-05-08,36.59862614429281,20.505562629561776,10.352889687030341,9.268239504187635,8.777244449731233,0.0,5.493654073653138,4.117120178767101,0.0,4.886663332775963
2024-05-09,36.59146896525272,20.509002443287805,10.350865089582879,9.218002965258137,8.771803056138166,0.0,5.49164851009857,4.190813585162801,0.0,4.87639538521892
2024-05-10,36.584655206298535,20.546149997330282,10.34893763759251,9.19766529730693,8.770169643943788,0.0,5.486901667372539,4.190033206719446,0.0,4.875487343435965
2024-05-13,36.584655206298535,20.546149997330282,10.34893763759251,9.201389530931248,8.770169643943788,0.0,5.486901667372539,4.1863089730951275,0.0,4.875487343435965
2024-05-14,36.52072969342935,20.77792534961283,10.330854615013676,9.092368501209743,8.754845252083935,0.0,5.4773142323899835,4.178994104426146,0.0,4.866968251834338
2024-05-16,36.53462466557348,20.785830687112085,10.334785175500985,9.095827857255173,8.754457050674098,0.0,5.449645050610977,4.166711683764715,0.0,4.878117829508486
2024-05-17,36.55229727298398,20.98193223700783,10.339784340067482,8.992320460540403,8.635900766691803,0.0,5.44856022500284,4.168727214523658,0.0,4.880477483182013
2024-05-20,35.871917069036904,20.547556851969595,10.147320798705788,8.861455240121982,8.529928293559049,0.0,5.369051430747913,4.094782690236046,1.7810514248029798,4.7969362008197365
2024-05-21,35.87027973491003,20.557573516919568,10.146857635429399,8.850096233221244,8.52953895438133,0.0,5.373370756120274,4.094595788392245,1.7809701306732584,4.796717249952658
2024-05-22,35.87551973032246,20.56057660448162,10.148339906765257,8.880605433434793,8.516176783810193,0.0,5.359547526784,4.080585753293263,1.7812302980146726,4.7974179630937375
2024-05-23,35.859869787131075,20.61001471829448,10.143912906286335,8.894983716227372,8.538014945235789,0.0,5.364510440838858,4.012915022230761,1.7804532736486356,4.795325190106695
2024-05-24,35.850708796370235,20.608399072220596,10.141321477679234,8.892711347026761,8.543132808692269,0.0,5.37773806711203,4.0118898573971755,1.7799984277139784,4.7941001457877235
2024-05-27,35.84900798483933,20.636616150235916,10.140840358139707,8.888640116997463,8.520101561749119,0.0,5.3793076123479855,4.01169952731001,1.7799139819121383,4.793872706468334
2024-05-28,35.84116017623929,20.63939562481284,10.138620397849373,8.875748636805039,8.529182044640862,0.0,5.39272420294551,4.0108213147228025,1.7795243358650152,4.792823266119268
2024-05-29,35.83854500353298,20.67072419030035,10.13788062706032,8.875101012245205,8.524911426205142,0.0,5.370441031499156,4.010528662632843,1.7793944917569984,4.7924735547670085
2024-05-30,35.83462295996163,20.67575782351509,10.136771173271484,8.870481870520402,8.523978490059097,0.0,5.377149073571649,4.010089764564925,1.7791997611191723,4.7919490834165535
2024-05-31,35.81633143450919,20.701664232042866,10.131596931362239,8.88053807701152,8.519627486570624,0.0,5.374404346516737,4.008042843098023,1.778291581402817,4.789503067485983
2024-06-03,35.813719883705254,20.718383539384856,10.130858185124099,8.87624479765005,8.519006277219452,0.0,5.374012471374039,4.007750596318695,1.7781619171233376,4.781862332100214
2024-06-04,35.81378516783382,20.718421306520444,10.130876652467071,8.876260977982852,8.515376045518988,0.0,5.377485740344779,4.007757901968765,1.7781651584998714,4.781871048863407
2024-06-05,35.817702651154384,20.72433374627671,10.131984816268321,8.862647267429972,8.516307498127816,0.0,5.3780739554858386,4.008196289719745,1.7783596627198799,4.782394112817334
2024-06-06,35.822927295594745,20.76017697962625,10.133462745175592,8.845706583651825,8.517549751966815,0.0,5.349684910722556,4.008780955929773,1.778619067880934,4.783091709451505
2024-06-07,35.81435967842838,20.83177406198547,10.13103916798845,8.843590993629007,8.537387561701891,0.0,5.326530533450558,4.0078221928378905,1.7781936831229361,4.729302126855416
2024-06-11,35.810442926294456,20.840432106430942,10.129931211022685,8.84262383536604,8.53645389064786,0.0,5.325948010126934,4.007383886910683,1.777999215206563,4.72878491799384
2024-06-13,35.80913753261899,20.94174046864526,10.129561945885055,8.842301496285986,8.437719944129842,0.0,5.325753863998595,4.0072378062382965,1.7779344020196586,4.7286125401783154
2024-06-14,35.80522192255442,20.939450558990945,10.128454311983823,8.823110174475046,8.465956420415493,0.0,5.3251715105305095,4.00679962811488,1.777739990807371,4.7280954821275065
2024-06-18,35.805991924887984,20.950835770817257,10.12867212751566,8.819654950682878,8.420248342643303,0.0,5.361735704945043,4.006885795575883,1.7777782216538196,4.728197161278174
2024-06-19,35.78889001630559,20.977261351546193,10.12383440021155,8.815442445328712,8.416627359591697,0.0,5.370104474877182,4.004971998725352,1.7769291067713084,4.725938846642419
2024-06-20,35.77768024353926,21.010753807193,10.120663419410004,8.812681278201099,8.410349023632833,0.0,5.364780368827363,4.002260729837719,1.776372538196544,4.724458591162176
2024-06-24,35.770332530104056,21.050134848011247,10.118584924267955,8.810871405224784,8.386773753497454,0.0,5.3636785961991595,4.000127898336655,1.776007722024115,4.72348832233457
2024-06-25,35.752106562259534,21.101280421116027,10.113429227062552,8.806382024009816,8.360663569154413,0.0,5.371864100763371,3.9980897231984254,1.7751027972626245,4.721081575173235
2024-06-26,35.75080541809924,21.198774911935107,10.113061164012718,8.806061528977617,8.265736204820472,0.0,5.371668599846735,3.9979442187346086,1.775038195065421,4.720909758508079
2024-06-27,35.75340780113309,21.298587612268324,10.113797316904542,8.806702542371584,8.160789064649961,0.0,5.372059615910967,3.9982352382538457,1.7751674041623704,4.721253404345319
2024-07-02,35.75340780113309,21.309506455928275,10.113797316904542,8.806702542371584,8.149870220990007,0.0,5.372059615910967,3.9982352382538457,1.7751674041623704,4.721253404345319
2024-07-03,35.740399673253876,21.341774632660105,10.110117623780614,8.803498408278895,8.14690506156735,0.0,5.366466814285932,3.996780564183064,1.7745215467177093,4.719535675272456
2024-07-04,35.698837198024066,21.43324620470012,10.098360578052239,8.79326082873656,8.137431033774806,0.0,5.360226155365509,3.992132712040488,1.7724579573761101,4.714047331930105
2024-07-05,35.69235179171216,21.465686419649856,10.096526009293893,8.79166335739696,8.117785711046539,0.0,5.3592523632963625,3.9914074614519324,1.7721359550105829,4.713190931141711
2024-07-08,35.63769576166782,21.43644364985499,10.081065105172815,8.778200601582892,8.254857964460266,0.0,5.351045690340405,3.9852953821077244,1.769422266751402,4.705973578061688
2024-07-10,35.63640293165041,21.439293702916874,10.080699393998259,8.777882154472492,8.25455850267022,0.0,5.350851570256456,3.98515080739861,1.769358077353882,4.705802859282798
2024-07-11,35.62735574726415,21.495506113343072,10.078140158535161,8.775653671465252,8.194434354432618,0.0,5.367627037649402,3.9877658608104105,1.7689088819398038,4.704608174560129
2024-07-12,35.61185697106023,21.529657499440386,10.073755919638035,8.771836046231934,8.190869573900546,0.0,5.365291987841251,3.9860310845595777,1.7681393630599636,4.702561554268073
2024-07-16,35.61188279113538,21.529673109336127,10.073763223529406,8.771842406177335,8.190875512621126,0.0,5.365295877900745,3.9860339745976407,1.7681406450344268,4.702492459667816
2024-07-17,35.58865986048596,21.580844539111602,10.067194003191052,8.766122183827365,8.185534145664954,0.0,5.361797104898012,3.983434634621678,1.766987619573266,4.69942590862611
2024-07-18,35.587370585710964,21.583685439539106,10.066829297710875,8.765804612436636,8.18523760730877,0.0,5.361602862412258,3.9832903262433246,1.766923606694597,4.699255661943467
2024-07-19,35.5912386903067,21.73457878958539,10.067923493433405,8.534878604514596,8.22235834795477,0.0,5.39841669320924,3.9837232827490596,1.767115659246131,4.699766439000703
2024-07-22,35.58994922868116,21.76277515004016,10.067558735097604,8.509208564079243,8.22206045397998,0.0,5.398221109930299,3.9835789534565444,1.767051637090276,4.699596167644741
2024-07-23,35.54616305809223,21.85903009133475,10.055172658305066,8.498739719199206,8.211944886258397,0.0,5.391579700332399,3.978677972382092,1.7648776406081819,4.693814273487677
2024-07-24,35.54616305809223,21.87712267891415,10.055172658305066,8.498739719199206,8.211944886258397,0.0,5.373487112752995,3.978677972382092,1.7648776406081819,4.693814273487677
2024-07-26,35.54616305809223,21.884359713945916,10.055172658305066,8.498739719199206,8.211944886258397,0.0,5.366250077721233,3.978677972382092,1.7648776406081819,4.693814273487677
2024-08-01,35.543269244389755,21.882578107871957,10.054354066538302,8.49804783666288,8.219417353291707,0.0,5.365813211216669,3.9783540681447933,1.7647339618912623,4.693432149992679
2024-08-05,35.521484316359974,21.930638083292433,10.048191623285843,8.49283927356638,8.214379566411244,0.0,5.3625244351104575,3.9757348833740123,1.763652333690796,4.690555484908857
2024-08-06,35.51779188132764,21.95005218419828,10.047147120346974,8.48472518969481,8.213525687034757,0.0,5.361967004207243,3.975321608336519,1.7634690031856914,4.686000321668085
2024-08-07,35.517149797073394,21.98581101542975,10.046965489828173,8.48457180435869,8.189876038181643,0.0,5.351023379433788,3.975249743187391,1.7634371235101876,4.685915608996982
2024-08-08,35.51772767185752,21.997015599810915,10.047128956999575,8.484709850911635,8.177535391081442,0.0,5.351110442204813,3.9753144217046796,1.7634658151662719,4.685991850263145
2024-08-09,35.42295140755244,22.190736532588122,10.020318983165287,8.462069069642872,8.16292623041965,0.0,5.344043374338712,3.964706607662966,1.7587601452615045,4.6734876493684485
2024-08-12,35.416565845260344,22.204762916021178,10.018512657929495,8.460543644261389,8.161454730393288,0.0,5.3430800237283735,3.9639919049065004,1.7584431001814598,4.6726451773179685
2024-08-14,35.41528900905628,22.20756758589365,10.018151471028192,8.46023862517856,8.161160494048545,0.0,5.342887395283105,3.96384899527492,1.7583797048815626,4.672476719355183
2024-08-15,35.40571567130014,22.22679405552631,10.015443399164091,8.457951682896777,8.158954397527024,0.0,5.345047344839569,3.96097539125244,1.757904385795106,4.671213671698544
2024-08-16,35.406991817285224,22.227595187023226,10.015804390818698,8.458256537095526,8.159248474816508,0.0,5.341635648860296,3.961118158677041,1.7579677468254242,4.671382038598057
2024-08-21,35.408268055267165,22.228396376273395,10.016165408497049,8.458561413271095,8.159542573305908,0.0,5.338223706933216,3.9612609363936895,1.7580311124234143,4.671550417635071
2024-08-22,35.416565845260344,22.2336055145664,10.018512657929495,8.460543644261389,8.136217456666223,0.0,5.3430800237283735,3.9603865800883487,1.7584431001814598,4.6726451773179685
2024-08-29,36.062755035591934,22.639266402422702,10.201304366505628,8.614909594679531,8.284665948077155,0.0,5.451579938949444,4.032645392779807,1.7905265869914182,2.9223467340023754
2024-09-03,36.06540303350072,22.640928747133497,10.20205342277165,8.615542165945053,8.285274270377652,0.0,5.444637484931347,4.032941499845294,1.7906580608805678,2.922561314614221
2024-09-05,36.05679846177021,22.62084502309274,10.199619392008339,8.613486648902994,8.283297549454826,0.0,5.48371397931466,4.030144061323996,1.7902308413173935,2.921864042814844
2024-09-10,36.05679846177021,22.606163026998,10.199619392008339,8.613486648902994,8.283297549454826,0.0,5.498395975409403,4.030144061323996,1.7902308413173935,2.921864042814844
2024-09-23,36.056824931078346,22.606179622190044,10.199626879552438,8.613492972066501,8.283303630226404,0.0,5.498326601749415,4.0301470198541365,1.7902321555264695,2.921866187756242
2024-09-24,36.056891104518726,22.60622111027676,10.199645598460785,8.61350878001589,8.283135306771682,0.0,5.4983366925765536,4.030154416198491,1.7902354410576007,2.9218715501235146
2024-09-26,36.056229381044815,22.605806236262204,10.199458412469113,8.613350703133003,8.282983292970655,0.0,5.500071006518156,4.0300804539765975,1.7902025862889595,2.9218179273364906
2024-09-27,36.03506704650701,22.684245473698148,10.19347208625768,8.608295304601313,8.278121795625369,0.0,5.496842872444801,3.994700514076282,1.7891518700418128,2.9201030367475878
2024-09-30,36.045645107683875,22.734936776992946,10.196464370723088,8.610822261863337,8.280551830753948,0.0,5.509464556587364,3.911477791108698,1.7896770739469863,2.920960230339752
2024-10-02,36.034340032887506,22.654442112720517,10.193266431220959,8.60812163077634,8.33297797521762,0.0,5.559091590428091,3.908600329979952,1.7891157735978909,2.9200441231711176
2024-10-03,36.02958212260241,22.658786317329174,10.191920530417795,8.60698502967847,8.33187770359956,0.0,5.569360763232874,3.9029494254831625,1.788879541927416,2.919658565729136
2024-10-04,36.016372295222105,22.665144271704936,10.188183781253663,8.636826832285628,8.34715483617701,0.0,5.534321368264785,3.901518454454709,1.7882236700421241,2.9222544905950456
2024-10-07,36.01591012670753,22.664853428530204,10.188053044661821,8.638732488159869,8.347047723997031,0.0,5.526917677494939,3.9088010628446073,1.7882007232369732,2.921483724367022
2024-10-08,36.0098370141295,22.66469733029647,10.186335104094068,8.651938672574211,8.344173931977075,0.0,5.525985711784594,3.908141948891461,1.787899191378799,2.9209910948738194
2024-10-09,35.98215111273099,22.658260442811876,10.178503414403458,8.663601192902535,8.337758574511222,0.0,5.569318170084414,3.9051372023660624,1.7865245780834496,2.918745312105992
2024-10-10,35.980833170758416,22.701383714952215,10.178130599648002,8.663283865469552,8.289837224813969,0.0,5.576439710859939,3.904994166331014,1.786459141869836,2.918638405297057
2024-10-14,35.979515325328556,22.733515932863945,10.177757812202211,8.66296656128164,8.260232544374002,0.0,5.576235466406984,3.9048511407737325,1.786393710449597,2.9185315063193276
2024-10-15,35.97819757643082,22.732683318380637,10.177385052063082,8.662649280336247,8.259930013552449,0.0,5.579693734549548,3.904708125693066,1.786328283822207,2.9184246151719426
2024-10-16,35.97687992405459,22.735513128384714,10.177012319227615,8.662332022630812,8.259627504890455,0.0,5.579489385882766,3.9045651210878636,1.7862628619871386,2.9183177318540428
2024-10-17,35.989005967667595,22.7065401769435,10.180442491479726,8.665251670363427,8.200130256292598,0.0,5.669296308094574,3.8831668516899622,1.7868649236838303,2.9193013537847876
2024-10-18,35.982836480713935,22.67700687406478,10.17869728887007,8.663766212354986,8.198724532647994,0.0,5.711107925711118,3.882501172086255,1.7865586068090455,2.9188009067418164
2024-10-21,35.98415456945177,22.65952203620642,10.179070145141962,8.664083575125368,8.199024860457806,0.0,5.733295753793166,3.875317184058073,1.7866240503095983,2.918907825455832
2024-10-22,35.93676413130109,22.49066524973198,10.165664505912234,8.652673144014452,8.206518301739155,0.0,5.9781664203357865,3.870213466004314,1.7842711008637164,2.915063680097274
2024-10-23,35.859719247313954,22.811141596030623,10.14387032211626,8.568414802084687,8.180637842941701,0.0,5.885040210236833,3.8619161093918954,1.7804457993016343,2.908814070582415
2024-10-24,31.210106075214515,22.545657930321493,9.829193476086255,8.295536368417334,7.926863175759881,6.190091651876504,5.7166446141998675,3.742114146004574,1.725213915330278,2.818578646789299
2024-10-25,31.171537192746452,22.64144525654766,9.817046737237582,8.285284895178762,7.917067302159532,6.18244204899427,5.709580088571361,3.7374190528004894,1.723081927294983,2.815095498468911
2024-10-28,31.08571258738016,22.871523616082627,9.790017458672459,8.26247301708372,7.887342269225223,6.165419928918063,5.684699847047205,3.7271288154820135,1.7183377651604868,2.80734469494804
2024-10-29,31.005827903893262,23.3398544256226,9.764858876773493,8.195557385419459,7.835552250839838,6.14957590995916,5.645492888491613,3.5892881823364293,1.7139219465393891,2.760070230124756
2024-10-30,30.951282682706115,23.55486901717077,9.747680609870065,8.230249882969847,7.788969500754381,6.138757621885848,5.670639994492096,3.5093088418746503,1.710906827834568,2.6973350204416593
2024-10-31,30.90560845686028,23.681233050485332,9.733296140889816,8.249103420344243,7.709173107173275,6.12969877269665,5.659750004473804,3.5198923033642284,1.7083820748006862,2.703862668911687
2024-11-01,30.871098214257692,23.584814312674688,9.6874398768524,8.227331595891249,7.61377770097736,6.122854144737883,5.972728233840434,3.5124630993511916,1.7064744378764178,2.701018383540685
2024-11-04,30.74893706451961,24.056044427738627,9.649105354861593,8.226139279725672,7.6491656023084635,6.098625175078025,5.760035952475735,3.397500871920441,1.6997216855809603,2.7147245857908744
2024-11-05,30.4510220932542,24.803105112092975,9.555618775520692,8.124006718188664,7.514660313836682,6.039537872646087,5.716308190356391,3.375748271564501,1.6832537167514512,2.7367389357883543
2024-11-06,30.371361504158983,24.924094959738866,9.530621052340955,8.088985581094663,7.495001785935142,6.023738299701558,5.773639053449866,3.384127915645524,1.6788502854885368,2.7295795624459074
2024-11-07,30.331916695363443,24.98110409702407,9.518243157294632,8.068167013171337,7.499018314401197,6.015914968981479,5.8169492381460755,3.3659821163898798,1.6766698785121037,2.726034520715784
2024-11-08,30.35271998215426,24.898476824359154,9.524771288837872,8.070260579780037,7.489541451549675,6.020041012372203,5.959614764709931,3.27885008162522,1.6778198303824894,2.7279041842291614
2024-11-11,30.329152695342483,24.96690147189428,9.514140952561231,8.061253583055219,7.484550039970725,6.013322209534837,5.970144322550699,3.259727818343955,1.6759472616385565,2.7248596451080176
2024-11-12,30.335909638845283,24.985805362091753,9.51087284153894,8.05848453939488,7.481979094195959,6.011256631077303,5.957788564346143,3.2586081006031815,1.6753715731191359,2.723923654787423
2024-11-13,30.333825702720695,25.03217570277256,9.510219488739343,8.057930958927342,7.481465116975448,6.010843685660573,5.916162078092785,3.2583842493583184,1.6752564828718053,2.72373653388113
2024-11-14,30.326586250333154,25.20133289106829,9.507949785542044,8.052573909946236,7.441906166173679,6.009409141363466,5.808126042542345,3.2541726572749425,1.6748566671788054,2.723086488577037
2024-11-15,30.325544886866524,25.21076901059204,9.50762329869425,8.05229739823427,7.441650623754906,6.009202788459641,5.801058941028616,3.2540609145126207,1.6747991554453505,2.722992982411778
2024-11-18,30.305652964321776,25.201095260790712,9.501386810382241,8.0470155252539,7.433337724380232,6.005261075396622,5.8452958477113,3.2660473684561633,1.6737005774906124,2.7212068458164387
2024-11-19,30.303573182967707,25.168483708796753,9.500734760180606,8.046463283965286,7.4328275978630485,6.004848953274534,5.889502152865309,3.2589605454110284,1.6735857167002026,2.7210200979755275
2024-11-20,30.29941447651504,25.16502971560025,9.499430928229383,8.045359028748313,7.4283766834908365,6.004024878702915,5.9058482646913415,3.2585133024351802,1.6733560424080953,2.7206466791786426
2024-11-21,30.30028771018501,25.16575497553128,9.4997047032536,8.045590897202286,7.425708755421585,6.004197915600493,5.906018472124177,3.2586072132773167,1.6734042687802324,2.72072508862402
2024-11-22,30.300391669927013,25.165841318783848,9.499737296569528,8.045618501479906,7.425734232894729,6.00421851589552,5.905695637366391,3.25861839350004,1.673410010200172,2.7207344233828508
2024-11-25,30.299352104607436,25.171839641512555,9.499411373474336,8.079651110194751,7.391170823062698,6.004012519306159,5.902062156666548,3.2585065947250107,1.673352597773594,2.7206410786769095
2024-11-26,30.293116210356843,25.166659037994847,9.497456304449644,8.077988241307951,7.393079808146038,6.00277683654237,5.904277614447365,3.2681264377165045,1.6730082059262816,2.723511303112158
2024-11-27,30.27338613469965,25.1536957766165,9.491270558152156,8.072727002482202,7.38826465400536,5.998867194486538,5.9621347594850524,3.2659978887278287,1.6719185663445095,2.721737465000209
2024-11-28,30.273438022223708,25.153738889170512,9.491286825857632,8.072740838853683,7.388277317232338,5.998877476334908,5.962144978375315,3.2658320900345537,1.6719214319544036,2.721742129962945
2024-12-02,30.26202705012627,25.144257686130413,9.487709273514252,8.069697979288332,7.385492452617582,5.996616318436418,5.997590682922216,3.2646010993942784,1.6712912343271922,2.7207162232430466
2024-12-04,30.260917532813586,25.143335805082216,9.487361419165985,8.068545486388343,7.386934929408227,5.99639646040735,6.002407762196102,3.26311080219504,1.6712299586381592,2.7197598437049884
2024-12-05,30.260917532813586,25.143335805082216,9.487361419165985,8.068545486388343,7.386934929408227,5.99639646040735,6.088070568773349,3.177447995617792,1.6712299586381592,2.7197598437049884
2024-12-09,30.259880674291484,25.14247429511725,9.487036344702231,8.068269026160744,7.386681823849699,5.99619100018741,6.0947147571509745,3.173912728845829,1.671172695700804,2.719666653993574
2024-12-10,30.2101948872204,25.101191130860474,9.522770457134852,8.099491172952348,7.330083126324367,5.9863454402369385,6.252325096568987,3.155018187133186,1.6684286818822645,2.6741518196861853
2024-12-11,30.20916150164206,25.10033250651162,9.52244471631481,8.099214117560907,7.316149782461595,5.98614066820326,6.286317744401399,3.1549102649464493,1.6683716107463527,2.656957087211543
2024-12-17,30.207198263800926,25.098701282070014,9.52182587014769,8.098687764532597,7.315674319344105,5.9857516399317685,6.292750067190918,3.154363190180423,1.6682631863440693,2.6567844164574868
2024-12-18,30.26309516701447,25.145145168196017,9.539445530681306,8.11367397947969,7.32921160723817,5.9968279727037,6.119349507689894,3.1602001808341758,1.6713502235809368,2.6617006625816413
2024-12-30,30.206413040111457,25.098048851657584,9.521578354202154,8.095056901880662,7.31394499813222,5.985596042780854,6.302847511529832,3.1515791247364833,1.6682198205289829,2.656715354439772
2025-01-07,30.200731716732083,25.09332832653174,9.519787503840663,8.09353435645387,7.310859518206236,5.984470251820763,6.311921142710725,3.1612454570347457,1.6679060561553143,2.6562156705138626
2025-01-08,30.201764525654117,25.094186471745644,9.52011306288877,8.09381114029383,7.3111095360206715,5.984674909586268,6.3087171844543555,3.1613535657568583,1.6679630954440334,2.65630650815545
2025-01-10,30.19969897844551,25.092470240007756,9.519461967058062,8.093257591543603,7.310609517490921,5.984265608052133,6.31512488184324,3.1611373557063613,1.667849020767604,2.6561248390848076
2025-01-13,30.198666310787154,25.09161221216769,9.519136452538682,8.092980845561083,7.310359533872972,5.984060978278939,6.311489475042062,3.1678681886032676,1.667791989280502,2.6560340138676475
