date,ZHESHANG INTERNATIONAL FINANCIAL,EMPEROR SECURITIES LTD,THE HONGKONG AND SHANGHAI BANKING,REALORD ASIA PACIFIC SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,FUTU SECURITIES INTERNATIONAL,GET NICE SECURITIES LTD,CHINA MERCHANTS BANK CO LTD,KINGSTON SECURITIES LTD,HUATAI FINANCIAL HOLDINGS (HONG KONG)
2024-05-08,0.0,23.102228127677193,13.217600201475923,15.217350120602427,9.35695975276745,11.07688169907521,10.513291022252465,7.429865706923739,6.219507207788834,3.8663161614367594
2024-05-09,0.0,23.100598120315926,13.22372324509398,15.21627644093056,9.35629956046081,11.07610015546783,10.512549243508756,7.429341483211265,6.219068382473972,3.8660433685369013
2024-05-10,0.0,23.100598120315926,13.226075121216429,15.21627644093056,9.35629956046081,11.07610015546783,10.512549243508756,7.429341483211265,6.219068382473972,3.86369149241445
2024-05-13,0.0,23.104401828684836,13.21178706241616,15.218781929218808,9.357840154117945,11.077923928802043,10.514280223430914,7.4305647869641795,6.220092404550371,3.8643276818147427
2024-05-14,0.0,23.10277151458343,13.217911092306093,15.217708047498371,9.35717983757415,11.077142238121224,10.513538305096844,7.430040464601566,6.219653496655921,3.8640550035623984
2024-05-17,0.0,23.10657593878035,13.22008773768219,15.220214007299818,9.370483144785114,11.078966354675241,10.515269610775816,7.403034181867713,6.220677711445224,3.8646913126885356
2024-05-20,0.0,23.10548883258939,13.21946576585639,15.21949793457148,9.370042287158006,11.083149865310412,10.514774893829273,7.402685887758177,6.2203850442291895,3.864509488697681
2024-05-21,0.0,23.104945317852213,13.221507120601059,15.21913992347378,9.369821873900015,11.082889154302315,10.51452755281198,7.4025117529928925,6.220238720947871,3.8644185831178737
2024-05-22,0.0,20.809722418999694,13.654246659426605,15.706084465241677,9.681752260541982,11.437492135012302,10.850945499348695,7.452435239915086,6.419258593876903,3.9880627276370575
2024-05-23,0.0,20.802032035242693,13.655572660546076,15.707609725924518,9.682692481899933,11.43860286105624,10.851999264249706,7.453158966219248,6.419881985580156,3.9884500192814283
2024-05-24,0.0,20.794459260372953,13.607402052646457,15.701891525318217,9.679167593073007,11.477638181526013,10.848048700805927,7.450445717108585,6.417544890776881,4.0234020783719595
2024-05-27,0.0,18.318496034797935,14.03276910100385,16.192732262287084,9.981738130321247,11.836428864457318,11.187158432292229,7.683346464170522,6.618157183801614,4.149173526868203
2024-05-28,0.0,18.317331265349846,14.029959966027535,16.189490737379725,9.979739946676629,11.85157549607222,11.184918942864908,7.681808381620149,6.616832335035845,4.148342928973143
2024-05-29,0.0,20.738963750034614,13.611709730339431,15.698462602906464,9.701317934886045,11.492116566770083,10.845679743075323,7.4488187156574694,6.416143450481044,4.0467875058495295
2024-05-30,0.0,20.74651466505082,13.61666566085929,15.704178305890872,9.704850118468332,11.496300767899799,10.84962858097388,7.415121462846249,6.418479524477331,4.048260913533425
2024-05-31,0.0,20.747219697672854,13.616157450401921,15.704711983869396,9.705179920174107,11.494264078527614,10.849997285896611,7.4153734522821635,6.418697644847025,4.048398486328307
2024-06-05,0.0,20.67422406775342,13.622440124585195,15.711958344591661,9.709658017871686,11.499567683193241,10.855003617388077,7.41879500315051,6.421659316385446,4.086693825080761
2024-06-11,0.0,20.676734730234976,13.624094423639708,15.713866393193548,9.710837151560781,11.48882025614151,10.856321840999758,7.419695936129264,6.422439157943812,4.087190110156643
2024-06-13,0.0,20.673219973471856,13.621778517446504,15.711195254887578,9.723756678668998,11.489295689150369,10.85447641757526,7.41843469121743,6.4213474327869795,4.086495344795028
2024-06-14,0.0,20.675648345821592,13.621778517446504,15.711195254887578,9.723756678668998,11.48686731680063,10.85447641757526,7.41843469121743,6.4213474327869795,4.086495344795028
2024-06-17,0.0,20.673138241957137,13.620124780725629,15.709287854874535,9.722576176911186,11.497613154255735,10.853158642057576,7.417534064486158,6.420567856314384,4.085999228417661
2024-06-18,0.0,20.671337559550786,13.620538177260322,15.709764661457898,9.722264237669629,11.49796212855015,10.853488055939263,7.417759200667183,6.420762732686318,4.086123246218451
2024-06-19,0.0,20.608074356414512,13.633339394090873,15.718924963944467,9.727933252017747,11.514384813723726,10.859816682482643,7.4220844671186486,6.424506654386825,4.0909354158205575
2024-06-24,0.0,20.60055830738506,13.63479696685932,15.720605511630867,9.730431184616208,11.525335151329767,10.860977731335687,7.422877979837114,6.425193513686622,4.079223653319355
2024-06-25,0.0,20.5484338496853,13.64374799198737,15.730925836554283,9.736819056342643,11.532901348670258,10.86810778870469,7.42775097996183,6.429411549989869,4.081901598103759
2024-06-26,0.0,20.549435634888752,13.644413157272375,15.731692756741728,9.732418510795112,11.53346360514238,10.868637634903768,7.428113100553653,6.42972499915124,4.082100600550993
2024-06-27,0.0,20.49351020318469,13.69304396744982,15.731692756741728,9.732418510795112,11.540758226668997,10.868637634903768,7.428113100553653,6.42972499915124,4.082100600550993
2024-06-28,0.0,20.50080482471131,13.69304396744982,15.731692756741728,9.732418510795112,11.53346360514238,10.868637634903768,7.428113100553653,6.42972499915124,4.082100600550993
2024-07-03,0.0,20.50150272799257,13.692537466679541,15.732228306447634,9.732749828851714,11.531424612398489,10.869007632956677,7.428365973772571,6.4299438845175905,4.082239566383209
2024-07-04,0.0,20.3962400592528,13.721332684337003,15.742946963043009,9.727214530404488,11.580646944060383,10.876412887830995,7.433427056181667,6.434324723587757,4.087454151301897
2024-07-05,0.0,20.39425506193874,13.722430343722397,15.74141483225095,9.726267861084063,11.57465380912831,10.875354376541353,7.432703622220411,6.433698523991311,4.099221569122468
2024-07-08,0.0,20.317919386894896,13.727535361813612,15.744479392112357,9.77926523791445,11.576907178336297,10.87747160519304,7.434150630982021,6.434951045093584,4.107320161659741
2024-07-09,0.0,20.318413838919714,13.727869431829648,15.744862545995728,9.779503223773434,11.574755335106012,10.877736316739417,7.434331546693039,6.435107644522555,4.107420116420454
2024-07-10,0.0,20.318908315010848,13.728203518105776,15.745245718528237,9.779741221215836,11.57503702243748,10.878001041170021,7.434512471209715,6.435264251573641,4.105086440748449
2024-07-11,0.0,20.3198973393991,13.728871739443052,15.746012119546107,9.78021725085427,11.570732930723535,10.878530528687675,7.434874346662607,6.435577488544397,4.105286256139258
2024-07-12,0.0,20.209030088271142,13.743531642492277,15.75444745759142,9.785456637058294,11.591541864133346,10.884358295219863,7.438857302979569,6.439025108882837,4.153751603371252
2024-07-15,0.0,20.20849035082787,13.74404172780859,15.757824123945666,9.787553963687886,11.57989992995578,10.886691150532114,7.440451680645725,6.440405191522856,4.154641881073517
2024-07-16,0.0,20.156909569558493,13.760911836272745,15.763199077282719,9.790892473207025,11.596031855210963,10.890404572922717,7.442989599604302,6.4426019971924635,4.156059018748572
2024-07-17,0.0,20.130599521057082,13.76124711670473,15.763583142834406,9.791131025324573,11.620679084885168,10.890669914318195,7.443170945782369,6.44275896923083,4.156160279862642
2024-07-18,0.0,20.056675759060987,13.873520689618166,15.736169543384538,9.772887679839648,11.5639867001881,10.871730536128183,7.430226927592106,6.43155471369234,4.263247450495937
2024-07-19,0.0,19.993960737054564,13.97857694132625,15.641440928901282,9.813178064363704,11.530637661055751,10.806284878092828,7.385498437586552,6.392838032016942,4.457584319602132
2024-07-22,0.0,20.157907733712104,13.853459007486329,15.644844965122326,9.856421689317212,11.600854342996115,10.80863664256946,7.38710573862143,6.394229301038458,4.296540579136564
2024-07-23,0.0,20.135007672094158,13.869872379164857,15.625197515830083,9.91649599153551,11.492097375562947,10.7950627055425,7.377828702911613,6.386199160999667,4.402238496358661
2024-07-24,0.0,20.14070871433626,13.887047528444013,15.614638546316606,9.907381317361558,11.48191796432167,10.787767774525568,7.372843020761305,6.381883587889011,4.425811546044009
2024-07-25,0.0,20.149317846394784,13.879677993877884,15.606352219199987,9.902123699503724,11.509595120993755,10.782042955960433,7.368930423689764,6.378496870042641,4.423462870337027
2024-07-26,0.0,20.083856072708492,13.863256484273803,15.589242461240648,10.110534262484894,11.496976772774756,10.770222247143115,7.360851622558169,6.371503913837503,4.353556162978618
2024-07-29,0.0,20.075650959115997,13.860918506421186,15.586613538819737,10.161829818015633,11.495037957589489,10.768405989630017,7.359610310934743,6.370429442801745,4.321503476671454
2024-07-30,0.0,20.046741559878306,13.860918506421186,15.586613538819737,10.161829818015633,11.495037957589489,10.768405989630017,7.359610310934743,6.370429442801745,4.350412875909144
2024-07-31,0.0,20.052042870178642,13.861252440155122,15.586989047560811,10.16207463424287,11.490496543843228,10.768665419336571,7.359787616800174,6.370582917572529,4.348108510310047
2024-08-01,0.0,19.989878605285767,13.871612372558484,15.598638799529606,10.169669792526236,11.499084567760203,10.776713944987511,7.36528833923073,6.375344306103687,4.353769272017772
2024-08-02,0.0,19.977358456246662,13.861252440155122,15.586989047560811,10.16207463424287,11.490496543843228,10.768665419336571,7.359787616800174,6.370582917572529,4.422792924242028
2024-08-06,0.0,19.90789434302844,13.87328477988141,15.600519422852646,10.170895881446251,11.500470935308659,10.778013221151998,7.366176322676572,6.37611293863301,4.426632155021011
2024-08-07,0.0,19.90644589158517,13.873535675761813,15.60080155546345,10.171079820283893,11.500678919273968,10.778208139598426,7.3663095386613255,6.376228249498078,4.426712209873872
2024-08-08,0.0,19.905725908580976,13.86700583723773,15.60023730044611,10.17071194926137,11.509907848206199,10.777818309755446,7.36604311151002,6.375997631938544,4.4265521030635995
2024-08-09,0.0,19.75158444117798,13.884079414454842,15.619444897189105,10.18323451093452,11.531321851420238,10.791088363529381,7.375112459812394,6.383847999147066,4.480286062334475
2024-08-12,0.0,19.756919135393865,13.882738791065085,15.617936709822905,10.182251234913027,11.532622364361435,10.79004639416078,7.374400331339877,6.383231585506029,4.479853453436998
2024-08-13,0.0,19.75787302891189,13.883409070396317,15.618690767097238,10.182742849186758,11.494553983580612,10.790567353691163,7.406139347686273,6.383539777445862,4.482483822003886
2024-08-14,0.0,19.756442223173902,13.882403675669275,15.617559708489019,10.182005445576776,11.500963281778771,10.78978593325875,7.405603017350539,6.383077500695279,4.482159214007692
2024-08-15,0.0,19.614169630267252,13.916222024653882,15.6311432330292,10.19086134390019,11.55445434309539,10.799170454575997,7.412044112643187,6.388629244469016,4.493305613365887
2024-08-16,0.0,19.476291477165375,14.096339376254322,15.549994677845625,10.270145946601863,11.583397678375015,10.743106923808892,7.448071891475038,6.355462890283435,4.477189138190437
2024-08-19,0.0,19.47875757302033,14.094645582753643,15.54812621545848,10.160769347761914,11.505104463755167,10.741816049334393,7.641833541392599,6.354699228069434,4.474247998454042
2024-08-20,0.0,19.474545518816296,14.091597779989081,15.544764114454592,10.158572199864413,11.538656342407165,10.739493256862646,7.640181083992588,6.353325098456771,4.45886460515645
2024-08-21,0.0,19.4746016675568,14.09163840868906,15.544808932903662,10.158313170301367,11.54109226565185,10.739524220821187,7.640203112057104,6.353343416275892,4.4564748057430785
2024-08-22,0.0,19.31807424073692,14.143936387150285,15.531002145255712,10.14929062950276,11.67487281814009,10.729985452541891,7.633417138526603,6.3477004222846745,4.47172076586106
2024-08-23,0.0,19.294915314787943,14.237271923054113,15.512383243386244,10.13712343999959,11.663274370988013,10.717122113503416,7.631458962671001,6.340090661487917,4.4663599701217676
2024-08-26,0.0,19.154271472634235,14.290020799150563,15.514987201779398,10.13882509004587,11.708397030176139,10.718921123986853,7.66151655354535,6.341154929436453,4.471905799245137
2024-08-27,0.0,19.1135046938899,14.290020799150563,15.514987201779398,10.13882509004587,11.749163808920473,10.718921123986853,7.66151655354535,6.341154929436453,4.471905799245137
2024-08-29,0.0,19.1121297410114,14.288992829369704,15.513871112571548,10.1380957415059,11.79148033817327,10.718150045543107,7.660965413165409,6.340698770853143,4.435616007806517
2024-08-30,0.0,18.92606231291497,15.123438120391985,15.362834774034068,10.039395626658441,11.676683586073711,10.61380277289738,7.586381567697649,6.278968470325975,4.392432769005824
2024-09-02,0.0,18.788730744290152,15.142653222663585,15.382595563899814,10.052309023845583,11.691702981521694,10.627455014124774,7.596139720682152,6.287044933969618,4.43136879500263
2024-09-04,0.0,18.797669347863945,15.149857231069205,15.389913723149263,10.057091337594622,11.697265225160002,10.632510949443793,7.599753529543346,6.290035950397509,4.3859027057783155
2024-09-05,0.0,18.65301149240591,15.259641060756865,15.39027981389807,10.057330572730363,11.697543476270589,10.632763872492305,7.599934310248842,6.290185575925794,4.419309825271268
2024-09-09,0.0,18.656970181929804,15.258987703382502,15.389620863089862,10.056424223922884,11.72558665925989,10.632308619668313,7.640046280569276,6.2899162550999765,4.350139213077493
2024-09-10,0.0,18.60536767731823,15.21583469523406,15.347055378243496,10.182795428876345,11.757201790441469,10.602901178415632,7.642635905248891,6.2725192485445085,4.3736886976773715
2024-09-11,0.0,18.60536767731823,15.21583469523406,15.347055378243496,10.182795428876345,11.757201790441469,10.602901178415632,7.6782172512182685,6.2725192485445085,4.338107351707995
2024-09-12,0.0,18.497293728476045,15.224502027615758,15.355797457314926,10.176728607442572,11.8113678149008,10.608940864740063,7.682590962049658,6.276092237492314,4.366686299967867
2024-09-13,0.0,18.491149457328394,15.231308146855449,15.350696701244814,10.19470206260914,11.8074444168327,10.605416878462979,7.680039025389072,6.27400749942085,4.365235811856602
2024-09-16,0.0,18.48544771653244,15.226611577221577,15.345963318183381,10.191558529061531,11.803803594628395,10.602146701116052,7.677670887490094,6.2720729109521285,4.394724764814403
2024-09-19,0.0,18.372902883651637,15.260904400128602,15.347055378243496,10.192283787801511,11.837852841305388,10.602901178415632,7.6782172512182685,6.2725192485445085,4.435363030690956
2024-09-20,0.0,18.359837529030397,15.250052052565936,15.336141766922609,10.18503584212133,11.917139604018864,10.595361234140782,7.6727571107123635,6.268058729220492,4.415616131267223
2024-09-23,0.0,18.22358473626741,15.227312287593907,15.313273631249668,10.217186026115964,12.069784153739695,10.579562204509434,7.661316055115725,6.258712257363083,4.449268648045114
2024-09-24,0.0,18.08171051050031,15.402579257839019,15.259459107111129,10.259112547586337,12.116992952975188,10.542383080088388,7.6343923490742105,6.236717638187552,4.466652556637865
2024-09-25,0.0,18.04305058850454,15.409848239117224,15.266660545305882,10.263954158578304,12.122711358538888,10.547358375716088,7.6379952686974075,6.239660949368785,4.468760516172884
2024-09-26,0.0,18.055832295846262,15.420764584410755,15.277475456355338,10.2003850924538,12.100601736106796,10.554830130413299,7.643406028907997,6.244081128748941,4.502623546756814
2024-09-27,0.0,17.981729713302194,15.409871481515806,15.280722918208072,10.226171712589096,12.148048811026072,10.557073721529418,7.645030752153324,6.245408404013033,4.505942485662985
2024-09-30,0.0,17.981368726248697,15.409207856599918,15.280416154441212,10.225966420014137,12.147804936359066,10.556861786026158,7.644877276532841,6.245283026109261,4.508213817668709
2024-10-02,0.0,17.979670158213455,15.407752261738809,15.278972725587694,10.225000447959676,12.149018988973758,10.555864556713127,7.644155121041066,6.244693080022247,4.51487265975017
2024-10-03,0.0,17.976873270274893,15.470245207112598,15.282617908601335,10.298303780970071,12.045621589656257,10.558382923547564,7.622357525688829,6.246182908530322,4.499414885618132
2024-10-04,0.0,17.69100259324075,15.338385020857725,15.264229300131705,10.434547618495012,12.06887646022593,10.545678688526138,7.728791130092107,6.238667271312826,4.689821917117804
2024-10-07,0.0,17.589492154180405,15.155182403864526,15.18879716213931,10.667632598551918,11.769776843499754,10.49356448908539,7.915969677673789,6.207837283028108,5.0117473879768015
2024-10-08,0.0,17.67513986874142,15.086861039542681,15.181704601641336,10.61572058921316,11.811211480457622,10.488664414366916,7.860649519633981,6.204938471422327,5.075110014980557
2024-10-09,0.0,17.612879636316002,15.144271961536834,15.124211683573744,10.81395891592471,11.92778017078084,10.448943978510952,7.669583747303707,6.1814404500530165,5.076929456000193
2024-10-10,0.0,17.575082056809038,15.137430988057899,15.091754833507537,10.83973717445128,12.00481862973344,10.42652034314032,7.653124672611781,6.16817495958792,5.103356342100785
2024-10-14,0.0,17.549701145620826,15.08528999750973,15.069960199043505,10.831070839611542,12.155188762293877,10.411462968957036,7.642072475131282,6.159267240105495,5.095986371726708
2024-10-15,0.0,17.521580848241296,15.103135269486081,15.073822394402608,10.810548094136863,12.174612953072554,10.414131264256364,7.644031018913583,6.160845764072116,5.0972923934185355
2024-10-16,0.0,17.525664079057453,15.108985306443499,15.077335199363032,10.78743297512061,12.177450125997495,10.416558174366248,7.645812384606922,6.162281488136934,5.098480266907809
2024-10-17,0.0,17.34016555124089,15.133905343412291,15.088286328384251,10.794976705446176,12.312228032341825,10.424124038692813,7.637373210267589,6.1667573413795225,5.10218344883464
2024-10-18,0.0,17.18048380235938,15.147328838884782,15.101669360630114,10.804551651082681,12.390839452509445,10.433370044840128,7.627808285114164,6.172227141630915,5.1417214229483905
2024-10-21,0.0,17.192121269683124,15.157589117141928,15.111898710731083,10.811870281817049,12.399232579903364,10.440437249953218,7.56523854755198,6.17640799547076,5.14520424774749
2024-10-22,0.0,17.186099922360825,15.152280341848211,15.106605937988885,10.866456673231989,12.401894663298108,10.436780604104081,7.532234881440238,6.174244777961903,5.143402197765763
2024-10-23,0.0,17.18489615899913,15.151219032999549,15.105547828305488,10.865695555673396,12.412699807069897,10.436049582280514,7.531707302267366,6.173812316281626,5.138372416123035
2024-10-24,0.0,17.17435038157655,15.141921253011562,15.096278075158912,10.859027653475357,12.466449109034441,10.429645338981777,7.527085353546416,6.17002366082896,5.135219174386023
2024-10-25,0.0,17.106839304214734,15.160669911653876,15.11497021862415,10.87247325256814,12.481885010127943,10.442559278828222,7.536405356702365,6.177663356314027,5.106534310966548
2024-10-28,0.0,17.106919235196948,15.16027350347679,15.11504084268241,10.872524053738987,12.481943331207072,10.442608071244234,7.536440570237245,6.17769222118445,5.106558171031867
2024-10-29,0.0,17.1073189013125,15.158291407024056,15.115393972873589,10.872778066714384,12.482234944778,10.442852040163867,7.536616642847771,6.177836549582753,5.106677474703089
2024-10-30,0.0,17.056871982126555,15.161213630600534,15.118307926659625,10.874289943273158,12.526702485095948,10.444865218801091,7.538069555860805,6.179027516238037,5.100651741344249
2024-10-31,0.0,17.065589154154452,15.138832892630957,15.123962434526165,10.87835711522954,12.519699648958518,10.448771778505469,7.54322653163787,6.1813385790810225,5.1002218652760085
2024-11-01,0.0,16.958018332513774,15.25357386904647,15.121841498469916,10.876831569266416,12.517943926374981,10.447306476214187,7.542168693706795,6.18047172795487,5.10184390645259
2024-11-04,0.0,16.942884116568194,15.256783212671682,15.125023125676181,10.879120048698123,12.520577694951823,10.449504583800511,7.543755561887671,6.181772095836601,5.100579559909214
2024-11-05,0.0,16.558754309934024,15.331601947652052,15.173620396762677,10.918765638823887,12.64523697487683,10.483079237059483,7.567993933690816,6.201634363275142,5.119313197925092
2024-11-06,0.0,16.529002190363403,15.336637573552073,15.1786041340217,10.924697933165103,12.64939027099292,10.486522377932717,7.570479622165759,6.203671274403464,5.120994623402861
2024-11-07,0.0,16.528614420247656,15.33627777629035,15.178248044221835,10.924441639933772,12.6490935165081,10.486276364292603,7.570302018840068,6.203525736378818,5.1232204832868
2024-11-08,0.0,16.52783893459608,15.335558232409555,15.177535914742911,10.923929089545222,12.655537714097859,10.485784371639607,7.569946837186939,6.203234680814484,5.1206342249673416
2024-11-11,0.0,16.549288521491018,15.368966858056726,15.197233098188528,10.938106004456337,12.526328056465758,10.499392668763697,7.579771003136089,6.21128514777767,5.129628641664176
2024-11-13,0.0,16.379254039712006,15.396814741175255,15.22476980738649,10.957925365143584,12.567850715815057,10.518417100435366,7.593505210445535,6.222539719695789,5.138923300190923
2024-11-15,0.0,16.379254039712006,15.396814741175255,15.22476980738649,10.955572176259377,12.570203904699262,10.518417100435366,7.593505210445535,6.222539719695789,5.138923300190923
2024-11-18,0.0,16.303711949376503,15.761243951320289,15.154552266750123,10.905044428108605,12.514571715164582,10.469905537401965,7.558483514391503,6.1938409977343465,5.138645639752086
2024-11-19,0.0,16.284210400883417,15.760505623377478,15.153842358989426,10.904533586512361,12.5280388327036,10.469415079679166,7.558129440842409,6.193550850211976,5.147773826800167
2024-11-20,0.0,16.220022171037762,15.787502122339856,15.159523484069426,10.908621659872006,12.532735552778263,10.47334002855834,7.560962958422114,6.195872791818325,5.1614192311039115
2024-11-21,0.0,16.210398217838883,15.77098270405056,15.154907245573693,10.891245522629967,12.592163748570007,10.470150783496019,7.558660563606727,6.193986081690114,5.157505132544031
2024-11-22,0.0,16.20058366914705,15.772830010570399,15.156682389170491,10.892521249656031,12.593638709682331,10.471377186325126,7.559545934112954,6.19471160343389,5.158109247901725
2024-11-26,0.0,16.19355567391871,15.770487345494283,15.156682389170491,10.899549244884374,12.595981374758445,10.471377186325126,7.559545934112954,6.19471160343389,5.158109247901725
2024-11-27,0.0,16.079296568658048,16.028791259741435,15.132929960204066,10.882468279369775,12.576241886578623,10.454967220317226,7.547699174168526,6.185003710667517,5.112601940294785
2024-11-28,0.0,15.951326180669056,16.209465413031744,15.126915060847681,10.878142814861471,12.559552875627467,10.450811675041466,7.544699183352188,6.182545351649377,5.0965414449195485
2024-11-29,0.0,15.951139706730105,16.206937884586964,15.12673822442646,10.860480371289597,12.580448383438972,10.450689503129478,7.544610984430107,6.182473076556297,5.096481865412022
2024-12-02,0.0,15.951158353927807,16.206839928840598,15.126755907882528,10.860493067405885,12.580463090231872,10.450701720192136,7.5446198042295185,6.182480303989563,5.096487823300089
2024-12-03,0.0,15.828335212949787,16.37372966669891,15.121099311380554,10.856431824699985,12.568747175134105,10.44679371750117,7.541798520521816,6.180168387497089,5.082896183616583
2024-12-04,0.0,15.739741253422757,16.473040741300046,15.092175526761094,10.835665537185617,12.547038248990724,10.42681098970958,7.5273724955643075,6.168346901792183,5.189808305273689
2024-12-05,0.0,15.706717138004333,16.47265648451691,15.091823480596123,10.835412780087044,12.546745571722989,10.426567769716852,7.562186513192932,6.168203016447942,5.1896872457148735
2024-12-06,0.0,15.709648734754117,16.475731040822087,15.094640309872108,10.816437486214804,12.549087372254263,10.428513847431025,7.563597965453041,6.16935428719129,5.192988956007262
