date,CHANGJIANG SECURITIES BROKERAGE (HK) LTD,THE HONGKONG AND SHANGHAI BANKING,FUTU SECURITIES INTERNATIONAL,BOCI SECURITIES LTD,CHINA MERCHANTS SECURITIES (HK) CO LTD,FIRST SHANGHAI SECURITIES LTD,CITIC SECURITIES BROKERAGE (HK) LTD,CMB INTERNATIONAL SECURITIES LTD,BANK OF CHINA (HONG KONG) LTD,INTERACTIVE BROKERS HONG KONG LTD
2024-03-25,0.0,17.932514392227944,5.531363117815476,21.076971758229636,12.56206182857453,8.98946033230481,4.076271405188038,18.335379366218106,3.939644630999082,7.556333168442378
2024-03-26,0.0,17.919886756229467,5.529896258955459,21.0400554077897,12.55321593330898,8.983130175227211,4.055741423162601,18.3158457031552,3.9527640447320045,7.6494642974393745
2024-03-27,0.0,17.95197819643589,5.463909756645583,21.080836770080722,12.481090710448292,8.994785358014441,4.061003554146192,18.33960963904491,3.8774372638442056,7.749348751339766
2024-03-28,0.0,17.969066766217136,5.454027485140257,21.087921620103376,12.48528535683577,8.997808326502007,4.062368376683191,18.34577321714115,3.8787403934014515,7.719008457975664
2024-04-02,0.0,17.975252243822588,5.484204871401963,21.088162218578606,12.465931106938989,8.999798229932358,4.063266786659795,18.349830462609436,3.877386650906921,7.696167429149342
2024-04-03,0.0,17.976802745795904,5.5264796818085715,21.08998123267031,12.462140575258294,9.00057453085574,4.063617274268277,18.3514132747979,3.847862707727772,7.6811279768172325
2024-04-05,0.0,17.945634015098992,5.789367434781083,21.140743457183213,12.48550056331261,9.001470429121037,4.064021758188095,18.353239935891843,3.7137589565720908,7.506263449851032
2024-04-08,0.0,17.945451502612308,5.705719094523053,21.249520808011976,12.519992686015566,9.008863235639287,4.061280585847538,18.390909460761215,3.738005045026786,7.380257581562269
2024-04-09,0.0,17.946286836909472,5.717510988749078,21.25050994186167,12.520575473207597,9.00928258493446,4.061469632468253,18.39176553046926,3.7284260193708585,7.374172992029352
2024-04-10,0.0,18.184021575040727,5.620194578127899,21.231320392364374,12.523677126973851,8.988974071194136,4.051716245019397,18.347598755552823,3.690504735646522,7.361992520080269
2024-04-11,0.0,18.185028985500672,5.508909743343482,21.218345319359088,12.538354122515027,8.995379051243862,4.054603244304406,18.360672105532363,3.7110584352238742,7.4276489929772245
2024-04-12,0.0,18.056299223705448,5.589306608340223,21.275555009922638,12.492745127532398,8.990114829494255,4.059364394397653,18.35218448735119,3.735000100582791,7.449430218673402
2024-04-15,0.0,18.041022902248304,5.633568161325375,21.24551221191374,12.52273240955809,8.98592114231565,4.057470791842297,18.343623604398786,3.729720535812972,7.440428240584783
2024-04-16,0.0,17.967571137132296,5.872699293827534,21.157067279135738,12.521154552817473,8.984788921664329,4.056959552966516,18.341312318873793,3.616956393255305,7.481490550327016
2024-04-17,0.0,17.897640933162226,5.891505484308471,21.128047789724576,12.570367771443086,8.98852434529285,4.05864623283248,18.348937714641167,3.668217424241746,7.448112304353398
2024-04-18,0.0,17.913322525926347,5.888618067880366,21.129589771137724,12.571285190489698,8.989180351830228,4.052307655186901,18.350276869171136,3.651677009693747,7.453742558683847
2024-04-19,0.0,17.922137323585364,5.965422596810935,21.03705003625081,12.574141638978631,8.990273908872236,4.052800628895213,18.35250922781872,3.6443797174039165,7.461284921384173
2024-04-22,0.0,17.794573715755053,5.975414482269726,21.045754956050143,12.620944965018873,8.99399399382787,4.054477637048751,18.36010331162179,3.6832837148662882,7.47145322354151
2024-04-23,0.0,17.74173111066572,6.033244475615061,21.043706091577647,12.660648733141125,8.99311840277408,4.054082922047915,18.358315903022522,3.648630378542332,7.466521982613597
2024-04-24,0.0,17.72772347079079,6.062765017568671,21.039423391054008,12.658072106822402,8.991288172265959,4.053257857157845,18.35457971849358,3.6478878291470522,7.4650024366997
2024-04-25,0.0,17.654489920389132,6.074201822601234,21.040726637103095,12.65885618641221,8.991845120076215,4.053508928310798,18.355716657137577,3.647450114911547,7.523204613058194
2024-04-26,0.0,17.405158838344466,6.195640715439767,21.08359082923873,12.684644822572471,9.010163317138915,4.061766741290519,18.39311094390101,3.592811464250728,7.573112327823392
2024-04-29,0.0,17.35475692448376,6.075809841677104,21.158366040909083,12.702920213035954,9.023144701723481,4.067618728019904,18.419610801724364,3.635726994386617,7.562045754039734
2024-04-30,0.0,17.340474182150363,6.026031537952585,21.226042765464683,12.716866246695044,9.033050855396079,4.07208440573353,18.439832963866625,3.6074938665103704,7.538123176230725
2024-05-02,0.0,17.338815468028614,6.031435787044292,21.228637572112437,12.709752458549506,9.0341551130605,4.072582203264749,18.442087166483983,3.6068235389116805,7.535710692544237
2024-05-03,0.0,17.341140937650856,5.954982214434296,21.263108929535303,12.713086771014714,9.036525158905556,4.073650616017099,18.4469253158755,3.5988767858307478,7.571703270735925
2024-05-06,0.0,17.300622780587165,5.933434758562087,21.27328131521712,12.704556680203027,9.030461928030478,4.070917321553245,18.434547995483133,3.5986838026446923,7.653493417719052
2024-05-07,0.0,17.3077324260434,5.9320299987692335,21.29296131531481,12.716309717875157,9.038816045526152,4.0746833439218095,18.45160187170356,3.5719915522427583,7.613873728603117
2024-05-08,0.0,17.35792456875996,5.840505769580685,21.310353494474548,12.726696452420386,9.04619898797966,4.078011562185453,18.466673216679233,3.5637810478357568,7.609854900084321
2024-05-09,0.0,17.322724566797728,5.793697216257353,21.333981237745782,12.736816463267159,9.053392341904825,4.081254314253664,18.481357540608485,3.583988568656802,7.6127877505082004
2024-05-10,0.0,17.306155674470535,5.799618395087163,21.34101639631983,12.741016594623284,9.056377816113722,4.0826001610959315,18.487452009311394,3.576035108088694,7.609727844889447
2024-05-13,0.0,17.26774906376028,5.808819254304131,21.348627194448806,12.745560394387024,9.059607571532027,4.08405612950392,18.494045147264572,3.5813224832617054,7.6102127615375394
2024-05-14,0.0,17.242116303103007,5.784516739940755,21.389057972559094,12.743089301333821,9.057851106328298,4.0832643178912305,18.490459545292204,3.5873136144329028,7.622331099118684
2024-05-16,0.0,17.206209134400833,5.792315723053262,21.392347385867076,12.74504905512879,9.05924410905002,4.083892281217362,18.493303184492067,3.605918859994274,7.621720266796316
2024-05-17,0.0,17.197786466726164,5.782978227433946,21.395733200824534,12.747066242721441,9.06067793600012,4.084538648038216,18.496230161200398,3.611393787455281,7.623595329599898
2024-05-20,0.0,17.183925163433486,5.76463197952291,21.395857909921602,12.754316339318287,9.065831340635983,4.086861794336191,18.5067501861844,3.6145630523448755,7.627262234302265
2024-05-21,0.0,17.163331107641962,5.735027087925493,21.42507424306637,12.76388201006147,9.072630666864894,4.089926919369746,18.5206301523149,3.589818789541229,7.639679023213934
2024-05-22,0.0,17.142869834836265,5.749201859073267,21.43078941570132,12.764627083001912,9.073160268407996,4.090165662870635,18.521711267006776,3.5877960823275816,7.63967852677425
2024-05-23,0.0,17.110845521348576,5.830275469701206,21.418645184408444,12.75739372446078,9.068018761265188,4.087847879942877,18.51121552925287,3.585762978244932,7.629994951375124
2024-05-24,0.0,17.10729605989276,5.819697816064774,21.414202116097005,12.769245784128449,9.066137697992566,4.086999899726528,18.507375576052464,3.6006328593208266,7.6284121907246245
2024-05-27,0.0,17.124405209743017,5.701152283668217,21.438973015913266,12.784016622020655,9.076624961884999,4.091727540967437,18.52878400134755,3.6170800002630608,7.637236364191799
2024-05-28,0.0,17.102188682471095,5.699403977818681,21.439116643633657,12.784102266942337,9.076685769599582,4.0917549529847355,18.528908132620337,3.640328732526369,7.637510841403206
2024-05-29,0.0,17.086382113037885,5.657125044678166,21.46964638684818,12.788985925077984,9.080153156622762,4.093318045327705,18.535986365495592,3.6464107294035624,7.641992233508168
2024-05-30,0.0,17.07113572920475,5.622153727545626,21.478571161100984,12.794302212558783,9.083927709572707,4.095019607563117,18.54369163883286,3.6669232227851247,7.644274990836045
2024-05-31,0.0,17.067931529456356,5.6059039532693635,21.470070724761413,12.791900761326675,9.082222684239701,4.094250984959186,18.540211044862662,3.685228094167951,7.662280222956691
2024-06-03,0.0,17.064423547669293,5.562081833942175,21.465657968772824,12.789271634603544,9.080356009786069,4.093409491198672,18.53640046461974,3.6844706671175085,7.723928382290176
2024-06-04,0.0,17.087304355135906,5.55992092772296,21.45904223482776,12.778183283983418,9.077557436382238,4.092147898930625,18.53068753031549,3.7012018258488113,7.7139545068527955
2024-06-05,0.0,17.237987185660224,5.57048446602801,21.36218101305467,12.707838925985435,9.072937483934417,4.090065231997918,18.51121156792683,3.692621519419612,7.754672605992886
2024-06-06,0.0,17.229706152556993,5.630088504805473,21.351726669578557,12.64790277969218,9.077983194962718,4.09233983019548,18.521506163753248,3.6911015774559623,7.757645126999389
2024-06-07,0.0,17.16318486630128,5.687567729339259,21.330802939901755,12.622305157018058,9.059610600508575,4.084057494961545,18.4840211724156,3.772565362166219,7.7958846773877095
2024-06-11,0.0,17.17426670296824,5.721429049238564,21.320586608894764,12.59016597101949,9.052528333842226,4.080864820846126,18.46957146008446,3.780752102072445,7.809834951033687
2024-06-12,0.0,17.20742808680262,5.741907212336555,21.306492940556325,12.581843422171445,9.046544289673934,4.078167223618898,18.45736241446641,3.7760271807185735,7.804227229655244
2024-06-13,0.0,17.212924921240944,5.761611513068211,21.299524177721143,12.577728250186873,9.04358541597245,4.076833368241437,18.451325523196303,3.7747921469682963,7.801674683404341
2024-06-14,0.0,17.214840056163442,5.782279618639821,21.301893993587537,12.579127666423675,9.04459161836594,4.077286962618479,18.453378444360926,3.811038321524062,7.735563318316116
2024-06-17,0.0,17.20702898212176,5.811907142004711,21.300902911795482,12.516702413020989,9.040487718789914,4.075436931468013,18.445005395010607,3.847120825472711,7.755407680315813
2024-06-18,0.0,17.2067610808572,5.81337358395757,21.3005712718109,12.51650753682196,9.040346964793704,4.075373479799004,18.44471821932936,3.847060928523903,7.755286934106406
2024-06-19,0.0,17.22159749315006,5.755451988273393,21.320073027284522,12.51920850483041,9.042297803545276,4.076252914686015,18.44869845053113,3.8527853573645015,7.763634460334693
2024-06-20,0.0,17.213440842994025,5.754949649499438,21.309975219746402,12.51327904305748,9.038015107946359,4.074322282583746,18.439960609622055,3.8954327843389924,7.760624460211502
2024-06-21,0.0,17.200527800483496,5.731522583851066,21.362400088226867,12.51116472591017,9.036487991812002,4.0736338611527145,18.43684488553579,3.8947745891286267,7.752643473899269
2024-06-24,0.0,17.204751947367843,5.720628731359854,21.362400088226867,12.51116472591017,9.036487991812002,4.0736338611527145,18.43684488553579,3.9014442947354913,7.752643473899269
2024-06-25,0.0,17.223374440244168,5.708964298962143,21.370334471967283,12.515811599930176,9.039844307726723,4.075146882823447,18.443692664890182,3.86730838683488,7.7555229466209905
2024-06-26,0.0,17.224523691961107,5.702672608849553,21.371760434903216,12.516646733487773,9.040447502915187,4.075418802218111,18.44492334390348,3.8675664379397268,7.756040443821849
2024-06-27,0.0,17.236432703125494,5.70521722613309,21.407164311940523,12.52174346263703,9.044128737457596,4.077078296669538,18.45243404389082,3.8713664107736157,7.684434807372291
2024-06-28,0.0,17.239232930313996,5.689898115792501,21.410642115298533,12.523777742414953,9.045598044687413,4.077740657941886,18.45543182239834,3.871995352136763,7.685683219015611
2024-07-02,0.0,17.249788276944187,5.69294762877135,21.419603854549074,12.529019753838751,9.049384212827777,4.079447456285953,18.463156614903756,3.7990313633321704,7.717620838546978
2024-07-04,0.0,17.27241479312371,5.695544926469997,21.410117990430972,12.523471164811387,9.045376611679863,4.077640836307824,18.454980040022658,3.7973489281416,7.72310470901199
2024-07-05,0.0,17.271069553453664,5.699551833792434,21.418464110404027,12.522495790469154,9.044672124230118,4.077323254529079,18.45354269778898,3.7970531765353353,7.715827458797212
2024-07-08,0.0,17.26884076042378,5.705046211728701,21.41570010535082,12.520879790299153,9.04350492945242,4.0767970850511475,18.451161309235474,3.7965631752862663,7.721506633172244
2024-07-09,0.0,17.34473152093116,5.547174433636768,21.43027077168666,12.500048506761955,9.028459036630942,4.070014421418508,18.422684936069864,3.8406693420038587,7.8159470308602845
2024-07-10,0.0,17.36436984343404,5.746932246926538,21.45298553197917,12.48909060813194,9.020544432231198,4.066446530827645,18.406535085618252,3.877472060435256,7.575623660415961
2024-07-11,0.0,17.380619450965323,5.740736255011626,21.45222378492038,12.488647148734483,9.020224133073782,4.0663021404965205,18.40588151113357,3.832505856863213,7.612859718801104
2024-07-12,0.0,17.396753476918096,5.69823133656988,21.45679507888355,12.49130837760714,9.022146269283967,4.067168636325281,18.409803654398633,3.8355422393375918,7.622250930675863
2024-07-15,0.0,17.394081133312252,5.683983077659641,21.461959456803147,12.49560754814816,9.025251448043878,4.0685684457814295,18.416139810960004,3.8430796471845268,7.61132943210696
2024-07-16,0.0,17.397248799958486,5.737430849307153,21.465867931911035,12.497883145171729,9.026895052426699,4.0693093799224656,18.419937781518815,3.8460003922287447,7.539426667554869
2024-07-18,0.0,17.39875577800977,5.749033172119745,21.51214868918208,12.498965732183267,9.027676976791389,4.069661870134564,18.421533346556828,3.846333539052301,7.475890895970054
2024-07-19,0.0,17.400224366737717,5.7655114700994705,21.51396447989044,12.500020740967768,9.02843898212193,4.0700053808789685,18.423088265573416,3.835551924593549,7.46319438913674
2024-07-22,0.0,52.59284538616087,3.3059037362612362,12.347848968056969,7.174334063409013,5.180559508338295,2.3359623833741967,10.57385363079495,2.2052234528415195,4.283468870762955
2024-07-23,0.0,52.56359969126836,3.29076441159514,12.36870045353428,7.1782966481385575,5.1834208757930025,2.3372526005270835,10.579693864962959,2.223916960317057,4.274354493863561
2024-07-24,0.0,52.576342144227226,3.286075816809855,12.371698870397228,7.1800368087801605,5.1846774392145285,2.3378191966409365,10.582386180679796,2.2244560816370904,4.256507461613179
2024-07-25,0.0,52.57640922611271,3.281614377434668,12.379370024634378,7.180045969752327,5.184684054317902,2.337822179452468,10.58239968269209,2.2282866044341882,4.249367881169266
2024-07-26,0.0,52.57768381446175,3.2786317103332094,12.37967013263023,7.180220032665206,5.184809744489337,2.3378788543177915,10.582656227472134,2.233444327097406,4.245005156532932
2024-07-29,0.0,52.608263710748105,3.2825425090505798,12.30773148742285,7.1829145032624275,5.186755411522541,4.784857975307444,10.586627506334857,2.2470465021554116,1.8132603941957894
2024-07-30,0.0,52.613840285427194,3.2761584936252324,12.297033674807366,7.182630297046493,5.18655018728831,4.784668652939994,10.586208625483398,2.259721134419296,1.813188648962722
2024-07-31,0.0,52.6137731316216,3.2761543120922103,12.297017979457927,7.182621129478492,5.186543567422109,4.784662546016288,10.586195113749753,2.2598458854667323,1.8131863346948913
2024-08-01,0.0,52.60296360400076,3.275481224449587,12.294491550585958,7.181145456154418,5.1854779892928144,4.783679534556186,10.584020174343763,2.284010140828925,1.80873032578759
2024-08-02,0.0,52.587331821860204,3.278704909992045,12.286009721605982,7.176191266110137,5.181900587388584,4.780379328806305,10.576718379985694,2.324516354873576,1.8082476293774752
2024-08-05,0.0,52.55576557507684,3.2771191570025193,12.278634880528882,7.171883661662017,5.178790082499261,4.777509842403719,10.57062445270338,2.3231210329515877,1.866551315171789
2024-08-06,0.0,52.561057480693684,3.263046462060632,12.279871231596752,7.172605807577259,5.17931154133496,4.777990895831309,10.571688822069952,2.323354950907275,1.8710728079281782
2024-08-07,0.0,52.65484287385905,3.065037278410099,12.321247898744673,7.187927253856214,5.187609583578575,4.785645961562882,10.588626270171263,2.3283539325623446,1.8807089472548986
2024-08-08,0.0,52.6574645825384,3.0627641990953327,12.321861379305881,7.188285144037619,5.187867877029435,4.785884241061385,10.589153482710126,2.325916505609327,1.8808025886124877
2024-08-09,0.0,52.64563535071962,3.0595233815223613,12.319093335765421,7.187946723890263,5.1867024488750575,4.78480911648799,10.586774683193195,2.3509218318892957,1.8785931276567938
2024-08-12,0.0,52.64651169147928,3.0680813218631307,12.317702535729763,7.186167285387446,5.185418435735463,4.7836245955256675,10.584026227814707,2.3503398408165364,1.8781280656480053
2024-08-14,0.0,52.649532830265564,3.0678855791668256,12.316916669889297,7.185708810003982,5.185087607546899,4.783319401667288,10.583223370600118,2.3501898898180427,1.878135841041983
2024-08-15,0.0,52.670770430852556,3.0287854120911084,12.321885028441338,7.18860735829943,5.187179151644215,4.785248881787465,10.587492397480037,2.3511379019180634,1.8788934374857873
2024-08-16,0.0,52.67224963594253,3.0260620740228443,12.322231076067053,7.188809243035636,5.187324828302083,4.785383270641944,10.58778973645033,2.3512039312379933,1.8789462042995912
2024-08-20,0.0,52.67769651629551,3.011054880578757,12.32350532804636,7.1895526436706545,5.187861253799136,4.785878131034249,10.588756960759211,2.3565537781549786,1.8791405076611387
2024-08-21,0.0,52.67161039263533,2.996884166449988,12.321932215609442,7.188634887368485,5.187199016161214,4.785267207095881,10.58727763996386,2.3562529608178653,1.9049415138979335
2024-08-22,0.0,52.68223582943495,2.987529911415782,12.324417917319154,7.190085049706449,5.188245429113134,4.7862325383986315,10.58941341004199,2.356728287407132,1.8951116271627735
2024-08-23,0.0,52.70046377023532,2.959922521855981,12.327487096734023,7.191875613867269,5.189537470341949,4.787424465391061,10.593327606362822,2.370086081600555,1.879875373611023
2024-08-26,0.0,52.69400345548969,2.9627520098981286,12.325975925086373,7.19099399392025,5.1889013080950885,4.786837596383566,10.592029017590644,2.384480269321859,1.8740264242144002
2024-08-27,0.0,52.69818977013162,2.96016790502526,12.325850010839325,7.1909205353478995,5.188848301614693,4.786788697127608,10.591920816230639,2.384455911004145,1.8728580526788121
2024-08-28,0.0,52.7569159106575,2.9266839714283703,12.32465395378424,7.190222753756262,5.188344794058343,4.786324204018625,10.589616217811528,2.3778405530861595,1.8593976413989712
2024-08-29,0.0,52.75969273358165,2.9259515165641936,12.324795580003075,7.190305378717987,5.1884044148524,4.786379205075991,10.589737906202087,2.3753142567191614,1.8594190082834492
2024-08-30,0.0,52.7570656635151,2.9245290774502735,12.324181889894831,7.189947350931032,5.1881460679738405,4.786140876289652,10.58921061004048,2.3814520419076675,1.8593264219971244
2024-09-02,0.0,52.77439746301563,2.912305772288198,12.303895321102015,7.190029969563372,5.188205684200719,4.786195873133729,10.589332289109247,2.396289840342263,1.8593477872448183
2024-09-03,0.0,52.74498438991224,2.919013940210734,12.303109914242327,7.189571001186929,5.187874500276644,4.785890351104123,10.588656329666946,2.421670475762759,1.8592290976372965
2024-09-04,0.0,52.735424060753154,2.899721057814249,12.29960345681735,7.188267850449867,5.1869341684435355,4.785022881190062,10.586609430473,2.421231534181281,1.8971855598775011
2024-09-05,0.0,52.75682039180144,2.900348650734981,12.217262720780807,7.193204405265987,5.188285174634495,4.786269204225296,10.589366854110429,2.4729334191062944,1.8955091793402712
2024-09-09,0.0,52.7554732480078,2.890060602666312,12.216950753351243,7.193020727011705,5.188152691931392,4.786146986987689,10.589096454951983,2.4856377575204696,1.8954607775714047
2024-09-10,0.0,52.760047584246315,2.8882561072592328,12.217418710470378,7.193296247910926,5.188351418523351,4.786330315184799,10.589502058868323,2.4857329671933006,1.8910645903433738
2024-09-11,0.0,52.78956405733533,2.8945453232497513,12.167558585052223,7.1940127010397825,5.188868178917931,4.786807034231516,10.590556774484314,2.4840651596666254,1.9040221860225182
2024-09-12,0.0,52.79023814884255,2.8944545907965096,12.166564710814379,7.1941045643266115,5.188934437695285,4.786868158925877,10.590692009629855,2.484096879709354,1.9040464992595767
2024-09-16,0.0,52.79251134261727,2.893596052512419,12.166176323626425,7.193874910508298,5.188768793924621,4.786715350116855,10.590353928241568,2.484017581121408,1.9039857173311394
2024-09-17,0.0,52.79217487812985,2.894642458535818,12.16359806152545,7.192350380980899,5.1876691874766925,4.785700947033496,10.588237278150057,2.487321055339908,1.9083057528278258
2024-09-19,0.0,52.801730340286646,2.895269395675192,12.164623022808762,7.192956441838816,5.188106324583732,4.786104212429098,10.589129492214822,2.487530648567833,1.8945501215950968
2024-09-20,0.0,52.80449445593938,2.897974567805425,12.167813435958303,7.1933329856255845,5.188377916552543,4.786354760005549,10.589683822127679,2.4914912798935176,1.8804767760920247
2024-09-23,0.0,52.80375283552936,2.8924436871412653,12.167642543331029,7.1932319578132144,5.188305047623536,4.786287537349293,10.589535093771522,2.494520574091333,1.8842807233494507
2024-09-24,0.0,52.83616253855823,2.866497222663643,12.168645211737674,7.191560818543223,5.187099695097629,4.785175581957329,10.587074921758449,2.493941044428504,1.8838429652553224
2024-09-25,0.0,52.84263803270692,2.858295008075876,12.170136576497724,7.1924422018186736,5.187735415636565,4.785762043482782,10.58837245243467,2.4942466968427683,1.880371572504012
2024-09-26,0.0,52.85263997393813,2.8523388993236245,12.169235499913704,7.191909673591958,5.187351315846252,4.785407705790106,10.587588489623753,2.492019540869676,1.8815089011027921
2024-09-27,0.0,52.84262442863267,2.8656785915380327,12.16625357741923,7.1901473839860035,5.186080218777288,4.7842351000924666,10.584228387333434,2.4914089019248027,1.8893434102960724
2024-09-30,0.0,52.862658683334764,2.832179427562167,12.183484623372193,7.1890188709976615,5.185266249525628,4.783484201513981,10.582567164194494,2.491017868590583,1.890322910908531
2024-10-02,0.0,52.862677908999125,2.8082810592282796,12.198124378640655,7.187945736121624,5.184492223173249,4.782770150846187,10.580987460189583,2.5034045006223082,1.8913165821789923
2024-10-03,0.0,52.85444191385833,2.883838556077819,12.098732972486943,7.200762254792884,5.190511896141561,4.7883233874895,10.59327296115098,2.5086103760930465,1.8815056819089375
2024-10-04,0.0,52.917625568244816,2.940649328617516,12.118622921530054,7.205069373160312,5.193616588163485,4.7911875114366165,10.600376157362327,2.4679338237811868,1.7649187277036904
2024-10-07,0.0,52.8871651760993,2.990339826895552,12.116649873393797,7.2016177464954865,5.172094094723523,4.788892267669463,10.594020510191825,2.4779933780275405,1.7712271265035107
2024-10-08,0.0,52.91152979663397,2.9925338432359987,12.110723954025971,7.201056594592443,5.171691083824286,4.788519115954936,10.592939545143516,2.4778002921475677,1.7532057744413128
2024-10-09,0.0,52.954424438083414,2.907839061477698,12.155897778666592,7.20654412012154,5.176458560155791,4.792933368697076,10.602576694122597,2.5120483997512686,1.691277578924025
2024-10-10,0.0,53.04050428032945,2.8551043971503076,12.153473705471006,7.205107024256432,5.175426294610933,4.791977583980979,10.600462377069562,2.513592744754448,1.6643515923768868
2024-10-14,0.0,53.090706622310556,2.77144581428044,12.185939578300946,7.209945687395855,5.178901904946522,4.795195685422428,10.608860388033037,2.5145132762341977,1.6444910430760191
2024-10-15,0.0,53.096615697159834,2.768283756589646,12.185534309124929,7.20970590541359,5.178729669617912,4.795036211055122,10.608507567958696,2.514429650780699,1.6431572322995733
2024-10-16,0.0,53.10127954642191,2.7630210149122485,12.186017517771461,7.209991801144057,5.178935028438538,4.79522635478611,10.60956782597473,2.5127385200267014,1.643222390524245
2024-10-17,0.0,53.11206279829639,2.7488111885116613,12.187670069187215,7.210969551433778,5.179637346189259,4.795876637627892,10.611006594325898,2.5105205857628228,1.6434452286650814
2024-10-21,0.0,53.130850204838474,2.7425183643875926,12.195084016606273,7.2122520976274505,5.18055859874976,4.796729634341168,10.61289387259292,2.5109671080506284,1.6181461028057305
2024-10-22,0.0,53.13445363942753,2.7331069301351154,12.198470426772982,7.212741246183767,5.180909954016491,4.7970549576027395,10.613613659095922,2.5111374065814114,1.6185117801840492
2024-10-23,0.0,53.141729987634726,2.731817424209101,12.188110476984464,7.213728974733528,5.181619439148518,4.79771187679264,10.615067110546544,2.5114812872259815,1.6187334227244994
2024-10-24,0.0,53.143011296437635,2.7269214505201864,12.189108878904035,7.214319894947882,5.182043896967825,4.798104886419225,10.615936654960304,2.5116870178634634,1.6188660229794423
2024-10-25,0.0,53.14966798620105,2.717433213610975,12.190120137514887,7.214615391360936,5.182256151955979,4.798301415378854,10.616371480591607,2.511789895822204,1.619444327563509
2024-10-28,0.0,53.1533096268241,2.7111928936267815,12.190837928878528,7.215040209866537,5.18256129896586,4.7985839539656165,10.616996604846005,2.5119377976537005,1.6195396853728752
2024-10-29,0.0,53.10923748817204,2.710953059122914,12.189184014929813,7.214061355442151,5.181858188115528,4.797932936785186,10.615556211750741,2.5090372216039794,1.6721795240776387
2024-10-30,0.0,53.11168619791996,2.692122351953437,12.195848989314621,7.215732956026116,5.183058898332214,4.799044686062574,10.615839665672178,2.5293335125478515,1.6573327421710484
2024-10-31,0.0,53.118758411409864,2.68339027538089,12.1936318781843,7.216693784190392,5.183749060925115,4.799683714325412,10.617253243170177,2.5292862041412048,1.6575534282726487
2024-11-01,0.0,53.09590500681445,2.685886996084981,12.187294962339465,7.214458405877525,5.182143389328584,4.7981970073645135,10.61396453807173,2.5122472260262754,1.709902468092473
2024-11-04,0.0,53.09210410649652,2.6792436988585373,12.186187513698437,7.213802834466312,5.181672492573245,4.7977609994750186,10.61300005656538,2.512018940357882,1.7242093575086683
2024-11-06,0.0,53.08826587972225,2.680519835527507,12.186984692692434,7.212759705918984,5.180923213638967,4.797067234816259,10.611465398135447,2.5180540057379077,1.723960033810245
2024-11-07,0.0,53.09337992001606,2.6684142708542233,12.187218625417719,7.212898156945006,5.181022662970972,4.7971593159208075,10.611669088308401,2.5178464032971393,1.7303915562696712
